EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,DefAtRimReboundPct,DefShortMidRangeReboundPct,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,OffAtRimReboundPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,FtPoints,Fg3aBlocked,LongMidRangeAssists,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Travels,Defensive 3 Seconds Violations,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,Technical Free Throw Trips,BlockedArc3,DefensiveGoaltends,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsPutbacks,Charge Fouls Drawn,PenaltyFtPoints,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,HeaveAttempts,ShortMidRangeAssists,ShortMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockedLongMidRange,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1626147-1627747-1627789-1629058-201599,1610612751,"Justin Anderson, Caris LeVert, Timothe Luwawu-Cabarrot, Dzanan Musa, DeAndre Jordan","Anderson, LeVert, Luwawu-Cabarrot, Musa, Jordan",1626147-1627747-1627789-1629058-201599,BKN,340.0,1,6.0,-7.0,12.0,12.0,8.0,7.0,3.0,24.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,8.0,10.0,17.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,6.0,7.0,2.0,2.0,6.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,7.0,8.0,2.0,0.5,0.5,1.0,0.25,1.0,0.16666666666666666,0.25,0.4,0.5,0.6666666666666666,0.38461538461538464,0.8333333333333334,0.3888888888888889,0.38461538461538464,0.8333333333333334,0.3888888888888889,0.6153846153846154,0.4,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4,1.0,1.0,0.14285714285714285,101.6470588235294,17.083333333333332,11.25,16.083333333333332,11.25,0.3076923076923077,0.5,0.6666666666666666,0.5,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.2,0.9230769230769231,0.2857142857142857,0.5127846153846154,0.4768,0.5202055555555556,0.5,0.7,4.86,25.9,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1627789-1629066-204020,1610612751,"Justin Anderson, Caris LeVert, Timothe Luwawu-Cabarrot, Rodions Kurucs, Tyler Johnson","Anderson, LeVert, Luwawu-Cabarrot, Kurucs, Johnson",1626147-1627747-1627789-1629066-204020,BKN,38.0,1,1.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,3.0,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,1.0,,,,,,,,,,,,75.78947368421053,15.0,23.0,15.0,23.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5556,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1628386-203925-204020,1610612751,"Justin Anderson, Caris LeVert, Jarrett Allen, Joe Harris, Tyler Johnson","Anderson, LeVert, Allen, Harris, Johnson",1626147-1627747-1628386-203925-204020,BKN,104.0,1,2.0,3.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,5.0,2.0,,,,,,,,,,,2.0,,3.0,,,,1.0,1.0,2.0,,1.0,5.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,5.0,,,,1.0,1.0,1.0,1.0,,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,,,,,,,,1.0,,1.0,,,,,,,83.07692307692308,20.333333333333332,14.333333333333334,20.333333333333332,14.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.4758166666666667,,,,,3.95,23.3,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1629058-201599-203925,1610612751,"Justin Anderson, Caris LeVert, Dzanan Musa, DeAndre Jordan, Joe Harris","Anderson, LeVert, Musa, Jordan, Harris",1626147-1627747-1629058-201599-203925,BKN,247.0,1,4.0,,9.0,9.0,,,,18.0,,1.0,,,,,,2.0,,1.0,2.0,,,,,,1.0,2.0,4.0,6.0,6.0,,,,,,,,,,,,,6.0,2.0,1.0,,,2.0,2.0,1.0,,6.0,,,2.0,3.0,1.0,6.0,,6.0,,1.0,1.0,4.0,1.0,2.0,1.0,6.0,,,,,,1.0,0.5,,,0.5,,,,0.6,,,0.6,,,0.8,,,,0.25,1.0,1.0,,0.6666666666666666,,0.8333333333333334,,,,,0.6666666666666666,,104.93927125506075,14.666666666666666,12.777777777777779,14.666666666666666,12.666666666666666,0.2,,,,,0.4,0.4,0.5,0.5,1.0,,,,,,,,,,,1.0,0.5,0.56196,,,,,2.4,24.75,,1.0,1.0,,0.5,0.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627747-1629066-202066-204020,1610612751,"Justin Anderson, Caris LeVert, Rodions Kurucs, Garrett Temple, Tyler Johnson","Anderson, LeVert, Kurucs, Temple, Johnson",1626147-1627747-1629066-202066-204020,BKN,41.0,1,1.0,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1219512195122,,20.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629185-1629725,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Chris Chiozza, Jeremiah Martin","Anderson, Luwawu-Cabarrot, Musa, Chiozza, Martin",1626147-1627789-1629058-1629185-1629725,BKN,25.0,1,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,23.0,,23.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2944,,0.2944,,,8.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629185-1629743,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Chris Chiozza, Donta Hall","Anderson, Luwawu-Cabarrot, Musa, Chiozza, Hall",1626147-1627789-1629058-1629185-1629743,BKN,108.0,1,2.0,1.0,6.0,6.0,,6.0,1.0,12.0,,3.0,,,,,,,,1.0,1.0,,,,,,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,2.0,1.0,2.0,1.0,1.0,,3.0,,,,,,1.0,1.0,,,1.0,,,,0.375,,,0.375,,,0.25,,,,1.0,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,1.0,,160.0,10.166666666666666,7.833333333333333,9.666666666666666,7.833333333333333,0.75,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.6249375,,,,,1.3333333333333333,25.0,,,,1.0,,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-1629185-204020,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, Chris Chiozza, Tyler Johnson","Anderson, Luwawu-Cabarrot, Musa, Chiozza, Johnson",1626147-1627789-1629058-1629185-204020,BKN,261.0,1,4.0,12.0,8.0,8.0,,,1.0,16.0,2.0,2.0,,,,,,3.0,,3.0,3.0,,,,,3.0,3.0,4.0,6.0,20.0,8.0,,,,1.0,,,,,,,4.0,2.0,12.0,3.0,3.0,,2.0,4.0,6.0,3.0,1.0,16.0,1.0,,1.0,4.0,,5.0,1.0,6.0,,,,,2.0,2.0,2.0,20.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,0.6666666666666666,1.0,,,1.0,,,1.0,,,0.6666666666666666,,,,,,0.5714285714285714,,1.0,0.5,0.625,0.5,,,0.6666666666666666,1.0,,88.27586206896552,13.5,19.125,12.375,18.25,0.2222222222222222,1.0,1.0,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.8888888888888888,1.0,0.5600111111111111,0.5757,,,,6.966666666666666,24.833333333333332,,1.0,1.0,,0.3333333333333333,0.5,1.0,,,,,0.5,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629058-201599-203915,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Dzanan Musa, DeAndre Jordan, Spencer Dinwiddie","Anderson, Luwawu-Cabarrot, Musa, Jordan, Dinwiddie",1626147-1627789-1629058-201599-203915,BKN,71.0,1,1.0,,3.0,3.0,3.0,,1.0,6.0,1.0,3.0,,1.0,1.0,3.0,,,,,1.0,,,,1.0,1.0,3.0,,1.0,2.0,2.0,,1.0,,,,1.0,3.0,,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,2.0,2.0,3.0,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,0.25,,,,,,1.0,0.5,,,1.0,0.3333333333333333,,,1.0,,,121.69014084507042,12.333333333333334,11.333333333333334,12.0,11.333333333333334,0.75,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,,,1.0,,,,,0.75,0.3333333333333333,,0.25,,1.0,,0.5269875,0.588,0.5269875,,1.0,2.0,25.9,1.0,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
1626147-1627789-1629066-1629185-204020,1610612751,"Justin Anderson, Timothe Luwawu-Cabarrot, Rodions Kurucs, Chris Chiozza, Tyler Johnson","Anderson, Luwawu-Cabarrot, Kurucs, Chiozza, Johnson",1626147-1627789-1629066-1629185-204020,BKN,764.0,1,13.0,-3.0,29.0,29.0,,,5.0,58.0,5.0,7.0,,,,,2.0,5.0,,2.0,12.0,,3.0,,,6.0,13.0,3.0,17.0,23.0,26.0,,,,3.0,,,,,,,8.0,4.0,9.0,12.0,2.0,1.0,4.0,3.0,7.0,2.0,3.0,17.0,3.0,2.0,5.0,6.0,1.0,12.0,5.0,17.0,,1.0,1.0,3.0,5.0,6.0,5.0,23.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.17647058823529413,,,0.17647058823529413,0.46153846153846156,,,0.35,,,0.3709677419354839,,,0.5666666666666667,0.07692307692307693,,0.5,0.3333333333333333,1.0,0.8571428571428571,0.2857142857142857,0.8333333333333334,0.21428571428571427,0.8461538461538461,0.23809523809523808,0.5,0.2,1.0,1.0,,109.3193717277487,13.344827586206897,13.0,12.448275862068966,12.827586206896552,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.6,0.06666666666666667,0.16666666666666666,0.4,0.16666666666666666,0.18181818181818182,1.0,,,1.0,,,,,,,,0.8,0.16666666666666666,0.5343199999999999,0.55905,,,,7.676923076923076,24.96470588235294,,1.0,1.0,0.5,0.2,0.2,1.0,,2.0,,2.0,1.0,0.5,4.0,1.0,3.0,,2.0,,1.0,4.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,0.058823529411764705,,0.25,0.13333333333333333,0.25,0.25,1.0,,0.03225806451612903,0.07142857142857142,,1.0,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2020,2019-20,False
