EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Charge Fouls,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,Offensive Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,Corner3PctBlocked,3SecondViolations,LongMidRangePctBlocked,HeaveMakes,team_id,year,season,team_vs
1627759-1628464-1629684-202954-203935,1610612738,"Jaylen Brown, Daniel Theis, Grant Williams, Brad Wanamaker, Marcus Smart","Brown, Theis, Williams, Wanamaker, Smart",1627759-1628464-1629684-202954-203935,BOS,650.0,6,11.0,,19.0,20.0,1.0,2.0,5.0,39.0,2.0,3.0,,,,,2.0,5.0,2.0,3.0,1.0,4.0,,1.0,,,2.0,7.0,2.0,3.0,,1.0,6.0,11.0,3.0,11.0,2.0,23.0,23.0,,1.0,2.0,4.0,,6.0,,,,1.0,,,8.0,4.0,9.0,,,,7.0,2.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,1.0,2.0,17.0,3.0,2.0,6.0,,2.0,8.0,5.0,13.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,4.0,8.0,1.0,2.0,,2.0,,,1.0,,1.0,,,1.0,,1.0,,,17.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.5,,0.2727272727272727,0.5454545454545454,,,0.4772727272727273,0.6,,0.5,0.6,,0.5,0.18181818181818182,0.3333333333333333,1.0,1.0,,0.4,0.75,0.375,0.5454545454545454,0.38461538461538464,,0.3333333333333333,1.0,0.2,,,,0.7142857142857143,1.0,0.09090909090909091,86.39999999999999,,16.68421052631579,16.65,15.210526315789474,15.8,0.13636363636363635,0.6666666666666666,1.0,0.5,0.22727272727272727,0.4,0.5,0.5,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.25,0.25,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,,,0.2,,,0.6,0.6666666666666666,1.0,,,,,1.0,,0.6363636363636364,0.2857142857142857,0.5345863636363636,0.5149,0.5592,0.043478260869565216,0.08333333333333333,0.2608695652173913,,8.30909090909091,25.10909090909091,0.05263157894736842,0.2,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628464-1629750-202330-202689,1610612738,"Jaylen Brown, Daniel Theis, Javonte Green, Gordon Hayward, Kemba Walker","Brown, Theis, Green, Hayward, Walker",1627759-1628464-1629750-202330-202689,BOS,198.0,2,3.0,-2.0,6.0,7.0,,4.0,,13.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,2.0,4.0,1.0,2.0,,7.0,9.0,,,,,,,,,,,,,2.0,2.0,3.0,,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,7.0,,,,,0.5,0.5,1.0,0.5,,,0.5,0.5,,,0.5833333333333334,,,0.5833333333333334,,,0.3333333333333333,,,,,0.75,,,,0.6,,,,,,1.0,1.0,0.5,,,,94.54545454545455,1.0,14.333333333333334,16.0,14.333333333333334,15.142857142857142,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.507075,,,,,,,6.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628464-1629750-202689-203935,1610612738,"Jaylen Brown, Daniel Theis, Javonte Green, Kemba Walker, Marcus Smart","Brown, Theis, Green, Walker, Smart",1627759-1628464-1629750-202689-203935,BOS,47.0,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,2.0,4.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,2.0,4.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,,0.5,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,122.55319148936171,,6.0,17.5,4.5,17.5,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,,,0.5,,0.59575,0.7776,0.59575,0.3333333333333333,0.3333333333333333,0.5,1.0,3.3,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628464-1629750-202954-203935,1610612738,"Jaylen Brown, Daniel Theis, Javonte Green, Brad Wanamaker, Marcus Smart","Brown, Theis, Green, Wanamaker, Smart",1627759-1628464-1629750-202954-203935,BOS,389.0,1,6.0,3.0,14.0,14.0,,,2.0,28.0,3.0,4.0,1.0,1.0,,,1.0,4.0,,1.0,,,,,,,2.0,4.0,,,,,4.0,9.0,2.0,4.0,1.0,15.0,12.0,1.0,2.0,,,,2.0,,,,,,,2.0,6.0,6.0,,2.0,,4.0,2.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,2.0,4.0,2.0,,6.0,2.0,8.0,,2.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,2.0,,2.0,,,1.0,,2.0,,,1.0,1.0,2.0,1.0,,13.0,,,,,0.25,0.3333333333333333,1.0,0.5,,,0.5,0.4444444444444444,0.5,,0.5384615384615384,0.5,,0.5357142857142857,0.5,,0.3076923076923077,,,0.5,,0.4,0.4,0.8,,0.6,0.2857142857142857,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,1.0,,103.65038560411311,0.5,14.0,13.785714285714286,12.357142857142858,12.357142857142858,0.3076923076923077,0.75,0.75,0.3333333333333333,0.3076923076923077,0.25,0.25,,0.07692307692307693,,,,,,,,0.3076923076923077,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,0.6153846153846154,0.5,0.5071384615384615,0.49345,,0.07142857142857142,0.1,0.13333333333333333,,7.288888888888888,25.775,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628464-202330-202689-202954,1610612738,"Jaylen Brown, Daniel Theis, Gordon Hayward, Kemba Walker, Brad Wanamaker","Brown, Theis, Hayward, Walker, Wanamaker",1627759-1628464-202330-202689-202954,BOS,313.0,4,5.0,-10.0,10.0,9.0,5.0,1.0,1.0,19.0,,2.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,3.0,,,,2.0,1.0,4.0,2.0,4.0,,8.0,18.0,,1.0,,,,,1.0,4.0,,2.0,,2.0,,2.0,3.0,3.0,,,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,3.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,,2.0,1.0,1.0,3.0,,,2.0,4.0,,,,,,,,,,,,,,,,,8.0,2.0,5.0,,,,,0.5,0.5,,,0.5,0.25,,0.25,0.5,,0.16666666666666666,0.5,,0.16666666666666666,0.5,0.25,0.5,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,0.2,0.5,,,,,,,,0.5,,87.41214057507987,,16.2,16.77777777777778,14.7,16.666666666666668,0.25,,,,0.125,1.0,1.0,,0.125,,,,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.75,0.3333333333333333,0.5037,0.3495,0.475225,,,,0.25,8.175,25.125,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628464-202330-202689-203935,1610612738,"Jaylen Brown, Daniel Theis, Gordon Hayward, Kemba Walker, Marcus Smart","Brown, Theis, Hayward, Walker, Smart",1627759-1628464-202330-202689-203935,BOS,5119.0,14,85.0,-19.0,173.0,171.0,32.0,32.0,16.0,344.0,35.0,54.0,7.0,7.0,5.0,11.0,10.0,21.0,9.0,20.0,3.0,9.0,,2.0,,1.0,15.0,47.0,1.0,2.0,2.0,10.0,54.0,95.0,18.0,56.0,25.0,187.0,206.0,8.0,8.0,1.0,4.0,1.0,20.0,10.0,19.0,2.0,11.0,5.0,31.0,46.0,62.0,36.0,18.0,14.0,,47.0,15.0,9.0,23.0,12.0,35.0,9.0,3.0,18.0,4.0,1.0,82.0,5.0,10.0,33.0,26.0,4.0,63.0,16.0,79.0,4.0,12.0,7.0,5.0,12.0,6.0,8.0,9.0,4.0,,21.0,3.0,4.0,13.0,34.0,4.0,36.0,1.0,39.0,2.0,,18.0,1.0,10.0,1.0,1.0,5.0,4.0,11.0,6.0,,167.0,31.0,32.0,1.0,1.0,0.42592592592592593,0.48936170212765956,0.6666666666666666,0.32142857142857145,0.25,0.18181818181818182,0.32142857142857145,0.5684210526315789,1.0,0.5263157894736842,0.5364238410596026,0.7916666666666666,0.43333333333333335,0.5532544378698225,0.7692307692307693,0.44285714285714284,0.3708609271523179,0.09473684210526316,0.09259259259259259,0.5714285714285714,0.6666666666666666,0.6046511627906976,0.24390243902439024,0.7674418604651163,0.13157894736842105,0.686046511627907,0.189873417721519,0.15789473684210525,0.36363636363636365,0.2727272727272727,0.09375,0.6875,0.55,0.5714285714285714,0.7878787878787878,0.7,0.05714285714285714,96.76890017581559,0.5454545454545454,14.364161849710984,15.403508771929825,14.040462427745664,14.736842105263158,0.3576158940397351,0.6481481481481481,0.7142857142857143,0.5142857142857142,0.1390728476821192,0.47619047619047616,0.5882352941176471,0.4,0.13245033112582782,0.45,0.45,0.1111111111111111,0.059602649006622516,0.3333333333333333,0.3333333333333333,1.0,0.31125827814569534,0.3191489361702128,0.3191489361702128,0.6,0.5833333333333334,1.0,0.16666666666666666,,,0.16666666666666666,0.5,1.0,0.36666666666666664,0.45454545454545453,0.03333333333333333,,0.3333333333333333,0.2,0.7284768211920529,0.3191489361702128,0.5254155629139072,0.6123071428571428,0.5155733333333333,0.1130952380952381,0.16216216216216217,0.10695187165775401,0.1657754010695187,6.665263157894738,25.31607142857143,0.18497109826589594,0.19047619047619047,,1.0,2.0,0.3333333333333333,1.0,0.017543859649122806,,,,,1.0,,,,2.0,,,,1.0,,0.14285714285714285,,,,,1610612738,2020,2019-20,False
1627759-1628464-202330-202954-203935,1610612738,"Jaylen Brown, Daniel Theis, Gordon Hayward, Brad Wanamaker, Marcus Smart","Brown, Theis, Hayward, Wanamaker, Smart",1627759-1628464-202330-202954-203935,BOS,544.0,7,9.0,,17.0,18.0,7.0,6.0,1.0,35.0,3.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,,,,1.0,3.0,3.0,,,1.0,1.0,6.0,7.0,3.0,5.0,7.0,28.0,28.0,,,,,2.0,2.0,2.0,3.0,1.0,2.0,4.0,11.0,8.0,4.0,9.0,,,,3.0,3.0,,4.0,3.0,7.0,3.0,,2.0,1.0,1.0,17.0,,1.0,4.0,2.0,,6.0,1.0,7.0,,,,,1.0,1.0,,2.0,1.0,,3.0,,1.0,3.0,7.0,,6.0,,7.0,,1.0,2.0,1.0,,,,,,,,,26.0,11.0,7.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6,,0.5,0.6,0.8571428571428571,,0.6666666666666666,0.875,,0.7,0.9,1.0,0.7857142857142857,0.4166666666666667,,,0.3333333333333333,,0.5,1.0,0.5714285714285714,,0.5454545454545454,0.3333333333333333,,1.0,,,,0.5,1.0,0.6666666666666666,,,92.64705882352942,,14.470588235294118,16.555555555555557,14.470588235294118,14.555555555555555,0.25,1.0,1.0,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.25,1.0,1.0,1.0,,,,,,,,,0.2,1.0,0.2,,0.2,1.0,0.6666666666666666,1.0,0.52905,,0.52971,0.14285714285714285,0.2222222222222222,0.07142857142857142,0.39285714285714285,6.3,25.9,0.4117647058823529,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628464-202689-202954-203935,1610612738,"Jaylen Brown, Daniel Theis, Kemba Walker, Brad Wanamaker, Marcus Smart","Brown, Theis, Walker, Wanamaker, Smart",1627759-1628464-202689-202954-203935,BOS,248.0,4,4.0,-4.0,9.0,9.0,8.0,2.0,1.0,18.0,1.0,3.0,,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,8.0,12.0,,,1.0,1.0,,3.0,1.0,2.0,1.0,4.0,3.0,8.0,,2.0,,3.0,,,3.0,1.0,,,,,,,,,,,1.0,,3.0,,,3.0,1.0,4.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,4.0,,5.0,1.0,,1.0,2.0,,,,,,,,,5.0,8.0,8.0,,2.0,,,,0.25,1.0,0.25,0.25,0.3333333333333333,,0.5,0.35714285714285715,1.5,0.4166666666666667,0.4444444444444444,1.5,0.5,0.5714285714285714,,,1.0,,,,0.75,0.3333333333333333,0.75,0.2,,,,0.5,,,,1.0,0.5,,104.51612903225805,,14.11111111111111,13.444444444444445,14.0,12.444444444444445,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.5,,,,,,,1.0,1.0,,0.3333333333333333,0.5,0.16666666666666666,,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5022071428571429,0.45135,0.5213416666666667,0.14285714285714285,0.3333333333333333,0.375,1.0,2.966666666666667,25.525,0.8888888888888888,,,,,,,,,,,,,,1.0,,,,0.25,0.3333333333333333,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629057-1629684-202954,1610612738,"Jaylen Brown, Carsen Edwards, Robert Williams III, Grant Williams, Brad Wanamaker","Brown, Edwards, Williams III, Williams, Wanamaker",1627759-1629035-1629057-1629684-202954,BOS,119.0,2,2.0,-3.0,5.0,5.0,5.0,1.0,,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,5.0,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,2.0,,,,1.0,,1.0,1.0,,,1.0,,,2.0,2.0,5.0,,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,1.0,1.0,,,0.5,,0.5,,,,,,,,,0.5,,,121.00840336134453,,10.8,13.0,10.8,12.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4197,,0.4197,,,,1.0,13.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629057-202330-202689,1610612738,"Jaylen Brown, Carsen Edwards, Robert Williams III, Gordon Hayward, Kemba Walker","Brown, Edwards, Williams III, Hayward, Walker",1627759-1629035-1629057-202330-202689,BOS,99.0,1,2.0,-3.0,3.0,3.0,3.0,,1.0,6.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,5.0,8.0,,,1.0,2.0,,3.0,1.0,3.0,1.0,2.0,,5.0,,2.0,,3.0,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,2.0,5.0,3.0,,,,,,0.5,0.5,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5,0.75,0.5,0.5,0.75,0.5,0.4,,,,,,0.5,,1.0,,0.6666666666666666,,,1.0,1.0,,,,,,,87.27272727272728,,17.333333333333332,15.666666666666666,15.0,15.0,0.2,1.0,1.0,,0.2,,,,0.2,,,,,,,,0.4,0.5,0.5,,,,,,,1.0,0.5,,0.2,1.0,,,0.4,0.5,0.6,0.5,0.5137400000000001,0.5256,0.5137400000000001,0.2,0.3333333333333333,0.6,1.0,9.933333333333334,27.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629057-202330-203935,1610612738,"Jaylen Brown, Carsen Edwards, Robert Williams III, Gordon Hayward, Marcus Smart","Brown, Edwards, Williams III, Hayward, Smart",1627759-1629035-1629057-202330-203935,BOS,100.0,1,2.0,1.0,3.0,4.0,3.0,,,7.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,1.0,3.0,,3.0,,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,100.8,,14.333333333333334,14.25,14.333333333333334,14.25,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,1.0,,,0.5,,1.0,,0.591825,,0.591825,,,,1.0,1.6,26.6,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629682-202683-203935,1610612738,"Jaylen Brown, Carsen Edwards, Tremont Waters, Enes Kanter, Marcus Smart","Brown, Edwards, Waters, Kanter, Smart",1627759-1629035-1629682-202683-203935,BOS,31.0,1,1.0,-3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,92.9032258064516,,19.0,12.0,19.0,12.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.48765,,,,,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629684-1629750-202689,1610612738,"Jaylen Brown, Carsen Edwards, Grant Williams, Javonte Green, Kemba Walker","Brown, Edwards, Williams, Green, Walker",1627759-1629035-1629684-1629750-202689,BOS,187.0,1,3.0,-9.0,7.0,8.0,7.0,,1.0,15.0,1.0,4.0,,2.0,1.0,4.0,,2.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,7.0,,1.0,,2.0,11.0,,2.0,,,,,1.0,7.0,,1.0,,2.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,,,,,,,1.0,,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,7.0,,,1.0,1.0,,,,,,0.14285714285714285,,0.14285714285714285,0.125,,0.125,0.125,,0.125,0.125,0.14285714285714285,,,,1.0,0.16666666666666666,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,,,1.0,,1.0,,1.0,1.0,,115.50802139037432,,15.857142857142858,9.5,14.571428571428571,9.5,0.5,0.25,0.25,1.0,0.25,,,,0.125,,,,,,,,0.125,,,,1.0,,,,,,,,0.5,0.25,,,0.125,,0.625,,0.4895375,0.5916,0.4895375,,,,1.0,5.285714285714286,25.0,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629684-202330-202689,1610612738,"Jaylen Brown, Carsen Edwards, Grant Williams, Gordon Hayward, Kemba Walker","Brown, Edwards, Williams, Hayward, Walker",1627759-1629035-1629684-202330-202689,BOS,147.0,2,2.0,,5.0,6.0,3.0,1.0,,11.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,7.0,,,,,,,1.0,1.0,1.0,2.0,,5.0,4.0,,3.0,,,,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,2.0,3.0,,,,,,,,,1.0,,,1.0,,1.0,,,7.0,5.0,3.0,1.0,,1.0,1.0,1.0,0.5,,0.5,0.5,1.0,,1.0,0.875,,0.8333333333333334,0.875,,0.8333333333333334,0.5,,,1.0,,0.5,,1.0,,0.6666666666666666,,,,,,,1.0,,1.0,,,107.75510204081633,,10.0,16.166666666666668,10.0,16.166666666666668,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,0.5,0.75,0.5,0.588325,,0.6449,,,,0.7142857142857143,5.6,26.45,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1629035-1629684-202330-202954,1610612738,"Jaylen Brown, Carsen Edwards, Grant Williams, Gordon Hayward, Brad Wanamaker","Brown, Edwards, Williams, Hayward, Wanamaker",1627759-1629035-1629684-202330-202954,BOS,44.0,1,1.0,2.0,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,130.9090909090909,,13.5,8.5,13.5,8.5,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42235,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
