EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,DefThreePtRebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PtsPutbacks,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedLongMidRange,3SecondViolations,ShortMidRangePctBlocked,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceAtRimPctAssisted,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1626209-1627746-1629014-1629018-203081,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Gary Trent Jr., Damian Lillard","Hezonja, Labissiere, Simons, Trent Jr., Lillard",1626209-1627746-1629014-1629018-203081,POR,179.0,1,3.0,3.0,7.0,6.0,6.0,13.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,8.0,5.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6,0.5,1.0,104.58100558659217,11.714285714285714,16.166666666666668,11.714285714285714,15.666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.6666666666666666,0.5,0.5,1.0,0.8333333333333334,0.5,0.5054500000000001,4.55,26.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-1629018-203145,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Gary Trent Jr., Kent Bazemore","Hezonja, Labissiere, Simons, Trent Jr., Bazemore",1626209-1627746-1629014-1629018-203145,POR,459.0,2,8.0,-6.0,13.0,14.0,,27.0,2.0,4.0,2.0,1.0,3.0,4.0,8.0,1.0,3.0,13.0,19.0,4.0,,3.0,1.0,,2.0,,4.0,2.0,4.0,4.0,,,1.0,2.0,,,1.0,2.0,13.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5416666666666666,0.2727272727272727,,0.5,0.6666666666666666,1.0,,84.70588235294117,16.384615384615383,17.571428571428573,16.384615384615383,17.357142857142858,0.36363636363636365,0.5,0.6666666666666666,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.6363636363636364,0.3333333333333333,0.48415,7.775,25.233333333333334,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.5,0.5,0.125,0.25,1.0,1.0,0.5,1.0,0.5,0.5,0.18181818181818182,0.5,0.5,0.08333333333333333,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-1629018-203468,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Gary Trent Jr., CJ McCollum","Hezonja, Labissiere, Simons, Trent Jr., McCollum",1626209-1627746-1629014-1629018-203468,POR,397.0,4,7.0,2.0,12.0,13.0,,25.0,1.0,2.0,2.0,3.0,7.0,3.0,6.0,3.0,7.0,15.0,13.0,2.0,6.0,7.0,3.0,2.0,4.0,2.0,10.0,3.0,7.0,9.0,1.0,,1.0,1.0,,,1.0,1.0,15.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,0.5769230769230769,0.5769230769230769,0.5384615384615384,1.0,0.75,0.6363636363636364,1.0,,90.68010075566751,14.25,17.384615384615383,13.583333333333334,16.846153846153847,0.15384615384615385,0.5,0.5,0.15384615384615385,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6923076923076923,0.42857142857142855,0.5289576923076923,8.916666666666666,26.0,,2.0,2.0,,4.0,3.0,,2.0,1.0,4.0,1.0,,,,1.0,6.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.5714285714285714,0.6,1.0,1.0,,,0.15384615384615385,1.0,1.0,,,6.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5068833333333334,0.5333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-1629642-203081,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Nassir Little, Damian Lillard","Hezonja, Labissiere, Simons, Little, Lillard",1626209-1627746-1629014-1629642-203081,POR,232.0,2,4.0,9.0,10.0,8.0,6.0,18.0,3.0,4.0,1.0,,3.0,5.0,7.0,,3.0,12.0,3.0,4.0,,3.0,,,3.0,,6.0,2.0,6.0,7.0,,,,1.0,,,,1.0,12.0,,,,0.7142857142857143,0.5,0.5454545454545454,0.3,,0.5,0.7142857142857143,0.5,,111.72413793103448,12.0,14.0,11.4,13.625,0.4,0.75,1.0,0.1,0.3,,,,0.7,,0.51115,8.071428571428571,26.266666666666666,1.0,1.0,2.0,2.0,6.0,,1.0,3.0,2.0,3.0,,,,,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.6,0.6,0.14285714285714285,0.25,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.2,0.5,0.5,0.18181818181818182,0.25,4.0,1.0,,,1.0,,2.0,3.0,,1.0,5.0,1.0,,1.0,,,,,,5.0,4.0,,0.6666666666666666,0.5,0.625,,0.2,,0.5,1.0,1.0,,0.25,,0.5052125,0.4166666666666667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-1629642-203145,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Nassir Little, Kent Bazemore","Hezonja, Labissiere, Simons, Little, Bazemore",1626209-1627746-1629014-1629642-203145,POR,717.0,2,12.0,7.0,28.0,24.0,14.0,52.0,2.0,6.0,4.0,2.0,10.0,7.0,17.0,4.0,12.0,32.0,25.0,4.0,9.0,9.0,2.0,3.0,8.0,1.0,19.0,4.0,13.0,18.0,,,1.0,,,,,,25.0,0.75,0.3333333333333333,0.36363636363636365,0.4117647058823529,0.4482758620689655,0.5,0.41379310344827586,,0.6666666666666666,0.65,0.5,,104.43514644351465,13.285714285714286,14.375,12.464285714285714,13.0,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.3448275862068966,0.2,0.2,0.5,0.6206896551724138,0.2222222222222222,0.48264642857142853,10.611764705882353,28.34166666666667,3.0,2.0,7.0,6.0,10.0,3.0,,5.0,,9.0,1.0,,1.0,,1.0,7.0,7.0,6.0,1.0,,,0.7142857142857143,0.7142857142857143,,,0.6428571428571429,0.625,,,0.75,0.75,0.2413793103448276,0.2857142857142857,0.2857142857142857,0.03333333333333333,0.05555555555555555,9.0,5.0,2.0,,5.0,3.0,1.0,2.0,1.0,6.0,9.0,2.0,,5.0,1.0,,,,,9.0,9.0,0.16666666666666666,0.5,0.3125,0.45,,0.23529411764705882,,1.0,0.6666666666666666,1.0,0.5,0.625,,0.5481285714285714,0.28125,0.32142857142857145,1.0,2.0,,1.0,4.0,4.0,,,,0.4,0.5,,0.25,0.5,0.5179625,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.375,0.5833333333333334,1.0,0.4,0.058823529411764705,1.0,0.06896551724137931,1.0,1.0,1.0,0.25,1.0,1.0,0.125,1.0,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-201229-203145,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Anthony Tolliver, Kent Bazemore","Hezonja, Labissiere, Simons, Tolliver, Bazemore",1626209-1627746-1629014-201229-203145,POR,173.0,1,3.0,-4.0,6.0,6.0,,12.0,1.0,1.0,2.0,,,1.0,5.0,,,4.0,8.0,2.0,,,,,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,2.0,,,,0.2,0.2,0.3333333333333333,,1.0,1.0,1.0,1.0,,99.88439306358381,17.166666666666668,11.666666666666666,16.0,11.666666666666666,0.2,1.0,1.0,0.4,,,,,0.2,,0.43488,11.26,,,,2.0,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,0.4,,,0.16666666666666666,0.16666666666666666,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,0.25,,,,,1.0,,,,,,,,,,,1.0,,,,0.25,,,,,0.6072,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-203081-203145,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Damian Lillard, Kent Bazemore","Hezonja, Labissiere, Simons, Lillard, Bazemore",1626209-1627746-1629014-203081-203145,POR,1835.0,11,31.0,19.0,70.0,71.0,41.0,141.0,12.0,20.0,12.0,9.0,20.0,17.0,39.0,10.0,23.0,80.0,61.0,26.0,15.0,19.0,9.0,5.0,9.0,4.0,23.0,13.0,34.0,44.0,3.0,2.0,8.0,5.0,,,1.0,5.0,69.0,0.5,0.43478260869565216,0.45454545454545453,0.4358974358974359,0.5161290322580645,0.5555555555555556,0.3709677419354839,0.375,0.7222222222222222,0.8378378378378378,1.0,1.0,110.64850136239782,13.557142857142857,12.47887323943662,13.214285714285714,12.0,0.3225806451612903,0.6,0.7058823529411765,0.1935483870967742,0.3225806451612903,0.45,0.45,0.4444444444444444,0.6935483870967742,0.47368421052631576,0.5074614754098361,6.589743589743589,27.643478260869564,3.0,2.0,7.0,16.0,8.0,15.0,4.0,4.0,3.0,18.0,3.0,3.0,5.0,,6.0,18.0,15.0,21.0,10.0,3.0,2.0,0.23529411764705882,0.3076923076923077,0.10256410256410256,0.15,0.9473684210526315,0.9333333333333333,0.4,0.25,0.25,0.2727272727272727,0.11290322580645161,0.2857142857142857,0.2857142857142857,0.14084507042253522,0.20833333333333334,37.0,9.0,7.0,6.0,15.0,7.0,9.0,18.0,7.0,17.0,49.0,,4.0,10.0,,1.0,3.0,,,49.0,37.0,0.4117647058823529,0.5,0.5571428571428572,0.5975609756097561,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.375,1.0,,0.875,0.42857142857142855,0.4,0.5095308823529412,0.6125,0.5285714285714286,7.0,11.0,,1.0,10.0,5.0,3.0,1.0,1.0,0.22727272727272727,0.5,,0.3142857142857143,0.6363636363636364,0.5667166666666666,1.0,3.0,,1.0,1.0,2.0,,3.0,11.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,5.0,1.0,,0.5,0.55,1.0,0.2,,0.3333333333333333,0.04838709677419355,0.3333333333333333,0.3333333333333333,1.0,0.125,,,0.05714285714285714,0.5,0.1375,4.0,4.0,0.5714285714285714,0.5714285714285714,8.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-203081-203468,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Damian Lillard, CJ McCollum","Hezonja, Labissiere, Simons, Lillard, McCollum",1626209-1627746-1629014-203081-203468,POR,190.0,1,3.0,-3.0,8.0,8.0,,16.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,2.0,5.0,2.0,,1.0,,,,,,1.0,4.0,5.0,4.0,2.0,5.0,1.0,,,1.0,1.0,2.0,,,,0.3333333333333333,0.25,0.25,0.25,0.8,0.3333333333333333,0.5714285714285714,,,121.26315789473685,13.375,10.375,13.25,7.375,0.25,,,0.25,0.25,,,,0.5,,0.50495,8.433333333333334,26.8,,1.0,1.0,,,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,0.3333333333333333,1.0,0.75,0.6666666666666666,,,,,0.25,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,1.0,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-203081-2546,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Damian Lillard, Carmelo Anthony","Hezonja, Labissiere, Simons, Lillard, Anthony",1626209-1627746-1629014-203081-2546,POR,138.0,1,2.0,-8.0,5.0,4.0,1.0,9.0,,,1.0,,3.0,,1.0,,3.0,,8.0,,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.75,1.0,,1.0,,,93.91304347826087,16.6,13.75,14.2,13.75,,,,0.25,0.75,,,,0.75,,0.4467125,8.7,27.233333333333334,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
1626209-1627746-1629014-203145-203468,1610612757,"Mario Hezonja, Skal Labissiere, Anfernee Simons, Kent Bazemore, CJ McCollum","Hezonja, Labissiere, Simons, Bazemore, McCollum",1626209-1627746-1629014-203145-203468,POR,1597.0,7,27.0,-9.0,56.0,56.0,2.0,112.0,3.0,5.0,12.0,6.0,15.0,10.0,29.0,10.0,20.0,57.0,66.0,10.0,24.0,15.0,6.0,8.0,13.0,5.0,34.0,11.0,24.0,31.0,4.0,3.0,9.0,3.0,,,,3.0,51.0,0.8,0.5,0.5,0.3448275862068966,0.5102040816326531,0.5277777777777778,0.40816326530612246,0.4444444444444444,0.5789473684210527,0.7,0.6666666666666666,0.8,100.98935504070131,14.821428571428571,13.696428571428571,14.482142857142858,13.071428571428571,0.10204081632653061,0.6,0.75,0.24489795918367346,0.30612244897959184,0.4,0.4,0.8333333333333334,0.5102040816326531,0.4,0.4700551020408163,11.193103448275863,25.1,5.0,2.0,12.0,7.0,10.0,6.0,3.0,5.0,2.0,10.0,,,5.0,2.0,12.0,17.0,9.0,10.0,5.0,3.0,1.0,0.5,0.5555555555555556,0.10344827586206896,0.2,0.9090909090909091,0.9090909090909091,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.45454545454545453,0.24489795918367346,0.16666666666666666,0.18181818181818182,0.09259259259259259,0.14705882352941177,,6.0,1.0,,,3.0,,,,,,1.0,,7.0,,1.0,,,,,,,,,,,0.2413793103448276,,0.45454545454545453,,0.5,0.2,,,,,,,,,2.0,,7.0,3.0,,1.0,0.3684210526315789,,,,,0.5094000000000001,4.0,5.0,1.0,2.0,,,1.0,1.0,6.0,,3.0,2.0,,,,2.0,1.0,,,,0.5,0.5,0.5,,0.5,,0.4,0.10204081632653061,0.8,0.8,0.75,0.4,0.5,,,,0.10526315789473684,1.0,1.0,0.3333333333333333,1.0,2.0,,2.0,,,0.08333333333333333,,,,0.08333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,False
