EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyFtPoints,FTOffRebounds,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,HeaveAttempts,SelfOReb,ThreePtShootingFoulsDrawn,PenaltyFg2Pct,SelfORebPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,DefensiveGoaltends,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,LongMidRangeAssists,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,BlockingFouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1891-201147-201563-201935-2746,1610612745,"Jason Terry, Corey Brewer, Michael Beasley, James Harden, Josh Smith","Terry, Brewer, Beasley, Harden, Smith",1891-201147-201563-201935-2746,HOU,16.0,1,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,270.0,10.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49665,0.49665,1.0,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201563-201935-2772,1610612745,"Jason Terry, Corey Brewer, Michael Beasley, James Harden, Trevor Ariza","Terry, Brewer, Beasley, Harden, Ariza",1891-201147-201563-201935-2772,HOU,20.0,1,3.0,1.0,,1.0,,1.0,,,,,1.0,1.0,3.0,,1.0,1.0,3.0,3.0,,,1.0,1.0,,3.0,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,,72.0,18.0,,18.0,,,,,,,,1.0,,0.47175,0.47175,1.0,22.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201563-201976-2730,1610612745,"Jason Terry, Corey Brewer, Michael Beasley, Patrick Beverley, Dwight Howard","Terry, Brewer, Beasley, Beverley, Howard",1891-201147-201563-201976-2730,HOU,714.0,3,,22.0,23.0,,,45.0,2.0,5.0,,,2.0,6.0,24.0,24.0,,,,6.0,5.0,2.0,2.0,5.0,2.0,12.0,,10.0,17.0,9.0,20.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.43478260869565216,,0.48,,0.2608695652173913,,90.7563025210084,14.818181818181818,16.869565217391305,14.090909090909092,16.26086956521739,0.21739130434782608,0.4,0.4,1.0,,,0.6086956521739131,0.4,0.5523891304347827,,,24.96666666666667,,,1.0,,,,0.043478260869565216,,,,,,12.0,5.0,4.0,8.0,1.0,3.0,3.0,7.0,2.0,7.0,17.0,4.0,2.0,5.0,4.0,6.0,8.0,4.0,4.0,3.0,2.0,1.0,2.0,5.0,7.0,3.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,0.42857142857142855,0.6,0.4117647058823529,0.4,0.4,0.4,0.23529411764705882,0.25,0.2857142857142857,0.25,0.5,0.5,1.0,0.5,0.7692307692307693,0.5,0.75,0.5,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,1.0,0.34782608695652173,0.5,0.6666666666666666,0.5,0.30434782608695654,0.42857142857142855,0.6,0.3333333333333333,0.08695652173913043,0.6,0.3333333333333333,0.5657,0.041666666666666664,0.05555555555555555,0.16666666666666666,5.482352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201563-202726-2772,1610612745,"Jason Terry, Corey Brewer, Michael Beasley, Andrew Goudelock, Trevor Ariza","Terry, Brewer, Beasley, Goudelock, Ariza",1891-201147-201563-202726-2772,HOU,12.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,120.0,12.0,,12.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201935-203991-2746,1610612745,"Jason Terry, Corey Brewer, James Harden, Clint Capela, Josh Smith","Terry, Brewer, Harden, Capela, Smith",1891-201147-201935-203991-2746,HOU,137.0,1,-2.0,5.0,4.0,,2.0,9.0,1.0,1.0,,,1.0,1.0,5.0,7.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,5.0,,,,1.0,,1.0,0.5,,0.625,,0.3333333333333333,,94.59854014598541,14.2,16.5,14.2,16.5,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,0.4393,,,25.7,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.25,0.3333333333333333,,12.2,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201935-2730-2746,1610612745,"Jason Terry, Corey Brewer, James Harden, Dwight Howard, Josh Smith","Terry, Brewer, Harden, Howard, Smith",1891-201147-201935-2730-2746,HOU,129.0,1,4.0,4.0,3.0,,,7.0,,,,,,,6.0,2.0,,,,,,,,,,,,1.0,2.0,,6.0,,,,,,,0.6666666666666666,,0.6,,,,78.13953488372093,17.0,20.333333333333332,16.75,20.333333333333332,,,,,,,,,0.38536666666666664,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,2.0,1.0,2.0,3.0,2.0,,,,,4.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,3.0,1.0,4.0,2.0,,,,0.6666666666666666,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,0.4,0.4,,13.1,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201935-2730-2772,1610612745,"Jason Terry, Corey Brewer, James Harden, Dwight Howard, Trevor Ariza","Terry, Brewer, Harden, Howard, Ariza",1891-201147-201935-2730-2772,HOU,286.0,1,-8.0,11.0,11.0,2.0,6.0,22.0,,1.0,,,1.0,3.0,6.0,14.0,,,1.0,3.0,1.0,,1.0,2.0,,5.0,,4.0,6.0,5.0,6.0,1.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.35714285714285715,,0.375,0.5,0.42857142857142855,,110.76923076923077,13.454545454545455,12.545454545454545,13.090909090909092,11.909090909090908,0.14285714285714285,,,,,,0.8571428571428571,,0.5570857142857143,,0.16666666666666666,24.366666666666664,0.18181818181818182,1.0,2.0,,,1.0,0.2857142857142857,0.5,0.5,1.0,,,5.0,2.0,,3.0,,1.0,1.0,1.0,,1.0,4.0,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,4.0,2.0,1.0,,2.0,1.0,3.0,,5.0,1.0,,,1.0,3.0,,2.0,,1.0,1.0,1.0,0.25,,,,,,,0.4,1.0,0.3333333333333333,,,1.0,0.2,0.3333333333333333,,,,1.0,1.0,,,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,1.0,,1.0,,0.5033,,,,2.775,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201976-2730-2772,1610612745,"Jason Terry, Corey Brewer, Patrick Beverley, Dwight Howard, Trevor Ariza","Terry, Brewer, Beverley, Howard, Ariza",1891-201147-201976-2730-2772,HOU,95.0,1,,3.0,3.0,,,6.0,,2.0,,,,2.0,2.0,2.0,,,,,2.0,,,,,,,2.0,3.0,,,,,,,,,0.25,,0.25,,0.5,,90.94736842105263,13.333333333333334,18.333333333333332,10.666666666666666,17.666666666666668,0.5,,,,,,0.75,,0.4627875,,,25.8,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,,,1.0,,0.5,0.5,0.6666666666666666,0.3333333333333333,,,0.5,,,1.0,,1.0,0.25,,,,0.25,1.0,1.0,,,,,0.4137,,,1.0,8.15,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-202726-2730-2772,1610612745,"Jason Terry, Corey Brewer, Andrew Goudelock, Dwight Howard, Trevor Ariza","Terry, Brewer, Goudelock, Howard, Ariza",1891-201147-202726-2730-2772,HOU,20.0,1,-2.0,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-201976-203991,1610612745,"Jason Terry, Michael Beasley, James Harden, Patrick Beverley, Clint Capela","Terry, Beasley, Harden, Beverley, Capela",1891-201563-201935-201976-203991,HOU,128.0,1,-3.0,4.0,3.0,,,7.0,,,,,,,1.0,4.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,0.16666666666666666,,,,78.75,18.0,18.666666666666668,17.75,18.666666666666668,,,,,,,1.0,,0.55185,,,,,,,,,,,,,,,,2.0,1.0,,2.0,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,1.0,0.5,,,1.0,0.5,0.5,,,,,1.0,,,1.0,,,,,,,,,1.0,,0.5928,0.3333333333333333,0.3333333333333333,,1.25,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
