EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,SecondChanceTurnovers,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,SelfOReb,2pt And 1 Free Throw Trips,SelfORebPct,ShootingFouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,BlockingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGA,PtsUnassisted3s,FTDefRebounds,Travels,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
101133-201588-201941-202331-203922,1610612754,"Ian Mahinmi, George Hill, Jordan Hill, Paul George, Glenn Robinson III","Mahinmi, Hill, Hill, George, Robinson III",101133-201588-201941-202331-203922,IND,288.0,3,5.0,-2.0,9.0,8.0,3.0,,,17.0,1.0,3.0,,,,,,1.0,1.0,3.0,,,,,,,,2.0,7.0,,,1.0,5.0,7.0,,,,,,1.0,2.0,,,2.0,,4.0,,,,,1.0,,,,,,,,,,,,1.0,3.0,5.0,,5.0,1.0,,1.0,,1.0,,2.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,5.0,2.0,3.0,,,,,,,,0.2857142857142857,,0.5,0.2857142857142857,,0.5,0.35714285714285715,,0.5,,,0.14285714285714285,,,,0.5,,0.5,,0.5,,,,,,0.5,0.6666666666666666,,0.5,85.0,16.333333333333332,17.625,16.333333333333332,16.125,0.42857142857142855,0.3333333333333333,0.5,,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,0.42857142857142855,,0.44065714285714286,,0.41185,0.14285714285714285,0.14285714285714285,,0.4,8.742857142857144,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101133-201588-201951-202331-202730,1610612754,"Ian Mahinmi, George Hill, Ty Lawson, Paul George, Lavoy Allen","Mahinmi, Hill, Lawson, George, Allen",101133-201588-201951-202331-202730,IND,26.0,1,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,110.76923076923076,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101133-201588-201951-202331-203524,1610612754,"Ian Mahinmi, George Hill, Ty Lawson, Paul George, Solomon Hill","Mahinmi, Hill, Lawson, George, Hill",101133-201588-201951-202331-203524,IND,84.0,1,1.0,-4.0,2.0,2.0,,,,4.0,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,,2.0,6.0,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,68.57142857142857,24.0,18.0,24.0,14.5,,,,,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,,,,,,0.5,,0.4714,,,,,,,16.1,26.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101133-201588-201978-202331-202730,1610612754,"Ian Mahinmi, George Hill, Chase Budinger, Paul George, Lavoy Allen","Mahinmi, Hill, Budinger, George, Allen",101133-201588-201978-202331-202730,IND,86.0,2,1.0,-3.0,4.0,4.0,3.0,2.0,,8.0,,,,,,,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,3.0,,1.0,,2.0,5.0,,,,,,1.0,2.0,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,2.0,3.0,,,,,,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,133.95348837209303,11.25,10.25,11.25,10.25,,,,,0.25,,,,0.5,0.5,0.5,,,,,0.25,,,,,,,,,,,0.3333333333333333,0.25,,0.3982125,,0.40724999999999995,,,,1.0,13.866666666666667,26.2,0.75,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101133-201588-202331-202730-203922,1610612754,"Ian Mahinmi, George Hill, Paul George, Lavoy Allen, Glenn Robinson III","Mahinmi, Hill, George, Allen, Robinson III",101133-201588-202331-202730-203922,IND,32.0,2,1.0,2.0,2.0,1.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,135.0,12.0,8.0,12.0,8.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3946,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-1626202-201941,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Joe Young, Jordan Hill","Miles, Ellis, Turner, Young, Hill",101139-101145-1626167-1626202-201941,IND,271.0,3,5.0,3.0,7.0,9.0,1.0,3.0,2.0,16.0,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,3.0,1.0,3.0,,,1.0,1.0,2.0,3.0,6.0,,11.0,8.0,,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,9.0,,2.0,1.0,,,,3.0,3.0,1.0,2.0,,,9.0,2.0,,1.0,3.0,4.0,2.0,6.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,,2.0,1.0,11.0,2.0,1.0,,,,1.0,0.5,,0.6,0.5,,1.0,0.6875,,0.5,0.6111111111111112,,0.5,0.75,,,,,1.0,0.6,,0.5,1.0,0.5714285714285714,0.6666666666666666,,,1.0,1.0,,1.0,0.6666666666666666,1.0,85.01845018450184,20.571428571428573,14.11111111111111,16.428571428571427,13.333333333333334,0.125,1.0,1.0,,,,,,0.125,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,1.0,0.5,0.875,0.5,0.5103928571428572,,0.3714,0.1111111111111111,0.3333333333333333,,0.18181818181818182,11.05,30.083333333333332,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-1626202-202331,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Joe Young, Paul George","Miles, Ellis, Turner, Young, George",101139-101145-1626167-1626202-202331,IND,24.0,1,,3.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7896,,,0.5,0.5,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-1626202-202730,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Joe Young, Lavoy Allen","Miles, Ellis, Turner, Young, Allen",101139-101145-1626167-1626202-202730,IND,277.0,3,5.0,5.0,10.0,9.0,5.0,5.0,2.0,19.0,5.0,7.0,1.0,1.0,2.0,4.0,,,1.0,1.0,,,,2.0,,,1.0,6.0,8.0,,2.0,1.0,13.0,8.0,1.0,1.0,,,2.0,2.0,4.0,1.0,,4.0,6.0,6.0,,2.0,2.0,,,,3.0,,3.0,,,2.0,,6.0,,2.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,11.0,4.0,5.0,,0.5,0.6,,,,,0.75,1.0,0.5,0.6,1.0,0.4,0.65,1.0,0.4,0.2,,,,,0.5,0.6666666666666666,1.0,0.5,,0.6,0.6666666666666666,,,,,,1.0,1.0,0.5,98.77256317689532,12.6,16.77777777777778,12.2,16.22222222222222,0.7,0.7142857142857143,0.7142857142857143,0.4,,,,,0.1,1.0,1.0,,,,,0.2,,,,1.0,1.0,,,,0.8,0.5,0.2,0.9,,0.485325,0.4709,0.57155,0.1,0.125,0.15384615384615385,0.3076923076923077,3.775,26.1,0.5,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201155-201978,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Rodney Stuckey, Chase Budinger","Miles, Ellis, Turner, Stuckey, Budinger",101139-101145-1626167-201155-201978,IND,492.0,2,8.0,3.0,19.0,19.0,9.0,14.0,3.0,38.0,4.0,7.0,1.0,1.0,1.0,2.0,1.0,4.0,,,2.0,3.0,,1.0,,,1.0,5.0,11.0,2.0,4.0,8.0,24.0,21.0,1.0,1.0,,,3.0,2.0,5.0,2.0,2.0,9.0,4.0,6.0,6.0,,1.0,,1.0,,2.0,2.0,4.0,,2.0,1.0,1.0,10.0,,3.0,1.0,3.0,5.0,3.0,8.0,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.0,,12.0,5.0,21.0,9.0,9.0,,0.4,0.4,1.0,0.5,,0.5,0.45454545454545453,1.0,0.4,0.5333333333333333,1.0,0.5,0.5714285714285714,0.75,0.5,0.26666666666666666,,0.09090909090909091,,,0.6666666666666666,0.75,0.5,1.0,,0.8,0.42857142857142855,0.3333333333333333,,,,0.6666666666666666,,1.0,,111.21951219512196,12.736842105263158,13.157894736842104,12.526315789473685,13.157894736842104,0.4666666666666667,0.5714285714285714,0.6666666666666666,0.25,0.26666666666666666,0.25,0.25,1.0,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,,,,1.0,1.0,,,,0.2857142857142857,0.5,0.14285714285714285,0.7333333333333333,,0.5854966666666667,0.6464,0.5004142857142857,0.25,0.3125,0.125,0.375,3.709090909090909,24.325,0.47368421052631576,1.0,,1.0,,1.0,0.5,0.14285714285714285,0.6666666666666666,1.0,,,0.14285714285714285,,1.0,1.0,,0.16666666666666666,1.0,,2.0,,2.0,,1.0,1.0,,,1.0,,,,,2.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201155-202331,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Rodney Stuckey, Paul George","Miles, Ellis, Turner, Stuckey, George",101139-101145-1626167-201155-202331,IND,1191.0,8,20.0,2.0,45.0,44.0,17.0,17.0,3.0,89.0,9.0,12.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,6.0,,4.0,2.0,5.0,,,2.0,17.0,23.0,2.0,9.0,10.0,50.0,48.0,2.0,2.0,,,6.0,4.0,8.0,5.0,4.0,12.0,10.0,24.0,6.0,2.0,5.0,2.0,2.0,,5.0,2.0,7.0,2.0,,3.0,1.0,16.0,,2.0,8.0,4.0,13.0,3.0,16.0,3.0,2.0,1.0,8.0,1.0,4.0,2.0,4.0,10.0,4.0,6.0,9.0,1.0,2.0,10.0,5.0,44.0,12.0,17.0,,0.29411764705882354,0.3125,1.0,0.2222222222222222,,0.2222222222222222,0.7391304347826086,1.0,0.5,0.625,1.0,0.3076923076923077,0.6756756756756757,1.0,0.4,0.28125,,0.08695652173913043,,,0.8,1.0,0.3333333333333333,0.8,,0.8571428571428571,0.16666666666666666,,1.0,,,1.0,1.0,1.0,0.7777777777777778,107.60705289672543,14.466666666666667,12.272727272727273,14.066666666666666,11.704545454545455,0.375,0.75,0.9,0.3333333333333333,0.15625,0.6,0.6,0.3333333333333333,0.1875,0.8333333333333334,0.8333333333333334,0.125,,,,0.15625,0.4,0.4,1.0,0.5,1.0,,,,0.3076923076923077,0.75,0.15384615384615385,0.65625,0.4,0.52641875,0.63415,0.49645,0.13513513513513514,0.17857142857142858,0.12,0.24,7.36086956521739,25.066666666666666,0.37777777777777777,3.0,,,1.0,,,0.16666666666666666,0.3333333333333333,1.0,0.2,,0.23076923076923078,,2.0,,,,3.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201155-203922,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Rodney Stuckey, Glenn Robinson III","Miles, Ellis, Turner, Stuckey, Robinson III",101139-101145-1626167-201155-203922,IND,484.0,2,8.0,13.0,16.0,15.0,9.0,1.0,2.0,31.0,6.0,7.0,2.0,2.0,3.0,4.0,,1.0,,,3.0,4.0,1.0,3.0,,,2.0,6.0,8.0,4.0,7.0,2.0,26.0,13.0,2.0,2.0,,,4.0,3.0,4.0,4.0,,15.0,8.0,4.0,12.0,2.0,3.0,1.0,1.0,,4.0,4.0,8.0,1.0,3.0,4.0,,20.0,1.0,1.0,4.0,3.0,7.0,2.0,9.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,2.0,,,3.0,2.0,22.0,15.0,9.0,,0.6666666666666666,0.8,1.0,0.5714285714285714,,0.5714285714285714,0.75,1.0,0.75,0.8,1.0,0.9375,0.8125,1.0,0.9375,0.4666666666666667,,0.125,,,0.5,1.0,0.5,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.4,,,0.5,,1.0,,1.0,0.6,92.23140495867769,14.0,17.333333333333332,13.4375,15.333333333333334,0.4666666666666667,0.8571428571428571,1.0,0.6666666666666666,0.06666666666666667,,,,,,,0.26666666666666666,0.75,0.75,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.5,0.75,0.25,0.9333333333333333,0.3333333333333333,0.58748,0.6526,0.62235,0.125,0.2222222222222222,0.15384615384615385,0.5769230769230769,2.25,24.099999999999998,0.5625,2.0,1.0,3.0,,,0.75,0.14285714285714285,1.0,1.0,,0.5,0.25,0.5,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201588-201941,1610612754,"CJ Miles, Monta Ellis, Myles Turner, George Hill, Jordan Hill","Miles, Ellis, Turner, Hill, Hill",101139-101145-1626167-201588-201941,IND,412.0,3,7.0,-9.0,14.0,13.0,4.0,4.0,2.0,27.0,1.0,5.0,,3.0,,1.0,,3.0,1.0,2.0,,1.0,1.0,4.0,,1.0,2.0,2.0,10.0,1.0,5.0,3.0,10.0,19.0,,3.0,,1.0,,,2.0,2.0,,3.0,2.0,2.0,3.0,,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,4.0,,2.0,2.0,5.0,7.0,1.0,,1.0,2.0,,2.0,1.0,,3.0,1.0,4.0,4.0,,1.0,3.0,2.0,10.0,3.0,4.0,1.0,0.5,0.5,1.0,0.2,,0.2,0.2,,,0.23333333333333334,,0.375,0.3125,,0.375,0.3333333333333333,,0.1,,,0.6666666666666666,0.6666666666666666,0.5,,0.25,0.6666666666666666,0.4166666666666667,0.3333333333333333,,0.3333333333333333,,,1.0,,,94.36893203883496,17.785714285714285,12.538461538461538,15.571428571428571,12.538461538461538,0.3333333333333333,0.2,0.25,1.0,0.2,,,,0.13333333333333333,0.5,0.5,0.06666666666666667,,,,0.26666666666666666,0.25,0.25,1.0,0.75,,0.25,,,0.25,,0.5,0.6666666666666666,0.25,0.5048966666666667,0.5841500000000001,0.4972375,0.125,0.18181818181818182,,0.3,6.779999999999999,25.3,0.2857142857142857,,1.0,1.0,,1.0,0.5,0.2,0.75,,,,,0.5,,1.0,1.0,0.09090909090909091,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201588-202331,1610612754,"CJ Miles, Monta Ellis, Myles Turner, George Hill, Paul George","Miles, Ellis, Turner, Hill, George",101139-101145-1626167-201588-202331,IND,795.0,12,13.0,-5.0,26.0,29.0,19.0,5.0,3.0,55.0,6.0,10.0,1.0,3.0,4.0,8.0,,3.0,,2.0,,,2.0,4.0,,1.0,2.0,6.0,15.0,2.0,4.0,8.0,26.0,31.0,1.0,3.0,,1.0,2.0,4.0,11.0,2.0,8.0,19.0,6.0,6.0,3.0,,4.0,2.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,9.0,,4.0,5.0,6.0,12.0,4.0,16.0,,,,2.0,2.0,1.0,5.0,1.0,7.0,4.0,7.0,7.0,,,11.0,3.0,24.0,14.0,16.0,,0.5,0.5,0.5,0.5,,0.5,0.4,0.3333333333333333,0.36363636363636365,0.47368421052631576,0.25,0.4230769230769231,0.5416666666666666,0.25,0.5277777777777778,0.21052631578947367,,0.06666666666666667,,,0.2857142857142857,0.75,0.5,0.8333333333333334,,0.7857142857142857,0.4,0.5,0.5,,,,0.6666666666666666,1.0,0.8,99.62264150943396,14.384615384615385,14.517241379310345,13.692307692307692,13.517241379310345,0.5263157894736842,0.6,0.6666666666666666,0.5,0.15789473684210525,,,,0.10526315789473684,,,,,,,0.21052631578947367,0.5,0.5,0.5,0.75,0.3333333333333333,0.25,,,0.6153846153846154,0.5,0.15384615384615385,0.7368421052631579,0.5,0.5021342105263158,0.546125,0.4728230769230769,0.14285714285714285,0.17647058823529413,0.07692307692307693,0.7307692307692307,5.566666666666666,24.925,0.7307692307692307,,1.0,1.0,,,0.5,0.1,0.5,1.0,,,,0.5,,1.0,1.0,0.1111111111111111,3.0,,,,1.0,,3.0,,,3.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201588-202730,1610612754,"CJ Miles, Monta Ellis, Myles Turner, George Hill, Lavoy Allen","Miles, Ellis, Turner, Hill, Allen",101139-101145-1626167-201588-202730,IND,88.0,1,1.0,2.0,3.0,2.0,,,1.0,5.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,2.0,,1.0,3.0,5.0,3.0,,,,1.0,,,,,,,2.0,,,,1.0,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,3.0,,5.0,,,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.625,,,0.3333333333333333,,,,,,,1.0,,,,0.5,,1.0,,,,,,,81.81818181818183,18.666666666666668,16.0,14.333333333333334,16.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,0.6666666666666666,,0.5648166666666666,0.55965,,0.25,,,,8.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201588-203524,1610612754,"CJ Miles, Monta Ellis, Myles Turner, George Hill, Solomon Hill","Miles, Ellis, Turner, Hill, Hill",101139-101145-1626167-201588-203524,IND,96.0,2,2.0,-2.0,3.0,4.0,2.0,,1.0,7.0,,4.0,,3.0,,4.0,,,,,,2.0,,,,,,,4.0,,2.0,,,2.0,,3.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,2.0,4.0,6.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.75,,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,,1.0,0.5,,105.0,15.333333333333334,12.5,10.333333333333334,9.5,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,0.8,,,1.0,,0.548425,0.5406,0.54162,,,,,1.825,23.7,0.6666666666666666,1.0,,,,1.0,,,0.75,,,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
101139-101145-1626167-201941-201951,1610612754,"CJ Miles, Monta Ellis, Myles Turner, Jordan Hill, Ty Lawson","Miles, Ellis, Turner, Hill, Lawson",101139-101145-1626167-201941-201951,IND,52.0,1,1.0,-3.0,2.0,3.0,,,,5.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,2.0,5.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,138.46153846153845,11.0,10.0,11.0,10.0,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.47285,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,True
