EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,NonShootingFoulsDrawn,BlockedShortMidRange,FTOffRebounds,OffFTReboundPct,BlockingFouls,Arc3PctBlocked,StepOutOfBoundsTurnovers,Travels,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,Charge Fouls Drawn,HeaveAttempts,3pt And 1 Free Throw Trips,ShortMidRangePctBlocked,3SecondViolations,Defensive 3 Seconds Violations,Technical Free Throw Trips,Blocked3s,BlockedArc3,team_id,year,season,team_vs
200757-200794-201143-201952-203145,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Kent Bazemore","Sefolosha, Millsap, Horford, Teague, Bazemore",200757-200794-201143-201952-203145,ATL,2208.0,8,37.0,18.0,76.0,70.0,27.0,12.0,13.0,146.0,7.0,19.0,1.0,1.0,3.0,7.0,2.0,7.0,6.0,13.0,9.0,18.0,3.0,4.0,2.0,5.0,10.0,19.0,2.0,5.0,5.0,11.0,15.0,39.0,19.0,37.0,3.0,90.0,72.0,3.0,3.0,5.0,9.0,21.0,6.0,12.0,7.0,16.0,2.0,35.0,12.0,18.0,48.0,9.0,2.0,19.0,10.0,3.0,1.0,6.0,16.0,22.0,7.0,9.0,3.0,1.0,2.0,60.0,8.0,7.0,14.0,9.0,1.0,24.0,15.0,39.0,4.0,6.0,6.0,8.0,2.0,6.0,6.0,1.0,2.0,14.0,2.0,4.0,5.0,16.0,2.0,1.0,1.0,13.0,2.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,69.0,35.0,27.0,4.0,0.4,0.42857142857142855,0.8421052631578947,0.5135135135135135,0.5555555555555556,0.4375,0.5135135135135135,0.38461538461538464,1.0,0.5,0.5723684210526315,0.875,0.5892857142857143,0.5769230769230769,0.875,0.603448275862069,0.4868421052631579,0.02702702702702703,0.07692307692307693,0.15789473684210525,0.05555555555555555,0.5714285714285714,1.0,0.75,0.2916666666666667,0.7777777777777778,0.47058823529411764,0.7666666666666667,0.36585365853658536,0.3333333333333333,0.2,0.2857142857142857,0.125,0.7777777777777778,1.0,0.6666666666666666,0.6,0.6923076923076923,1.0,0.10810810810810811,95.21739130434783,1.0,15.947368421052632,14.228571428571428,14.25,13.5,0.25,0.3684210526315789,0.4375,0.42857142857142855,0.09210526315789473,0.2857142857142857,0.2857142857142857,0.5,0.17105263157894737,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.23684210526315788,0.5,0.5294117647058824,1.0,0.25,0.5263157894736842,0.5263157894736842,0.7,0.08333333333333333,1.0,0.3333333333333333,0.75,1.0,0.4166666666666667,0.4,1.0,0.25,0.42857142857142855,0.17857142857142858,0.4,0.39285714285714285,0.45454545454545453,0.7368421052631579,0.5263157894736842,0.5219513157894737,0.5154285714285715,0.5122589285714286,0.038461538461538464,0.05,0.02631578947368421,0.23333333333333334,0.3888888888888889,8.317948717948719,24.28648648648649,0.35526315789473684,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-2594,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Kyle Korver","Sefolosha, Millsap, Horford, Teague, Korver",200757-200794-201143-201952-2594,ATL,335.0,3,6.0,3.0,8.0,11.0,1.0,2.0,,19.0,2.0,2.0,,,,,,,1.0,3.0,,,,,,,1.0,2.0,,,,,3.0,5.0,1.0,2.0,,9.0,6.0,,,,,,,,,,,,2.0,4.0,3.0,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,2.0,3.0,,5.0,,5.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,4.0,,,,1.0,,,,,,,,,,,,9.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.6,,,0.6428571428571429,,,0.6428571428571429,,,0.2857142857142857,,,,,1.0,,0.75,,1.0,,0.8333333333333334,,,,,,,1.0,,1.0,,1.0,,81.67164179104478,,18.5,17.0,18.5,15.727272727272727,0.2857142857142857,1.0,1.0,0.5,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,0.5714285714285714,0.5,0.5295142857142857,,,,,,,,10.64,25.05,0.125,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203118-2594,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Mike Scott, Kyle Korver","Sefolosha, Millsap, Horford, Scott, Korver",200757-200794-201143-203118-2594,ATL,,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203145-203471,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Kent Bazemore, Dennis Schroder","Sefolosha, Millsap, Horford, Bazemore, Schroder",200757-200794-201143-203145-203471,ATL,240.0,6,4.0,10.0,8.0,4.0,2.0,,2.0,12.0,4.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,,,,1.0,5.0,12.0,,2.0,,10.0,,1.0,5.0,,,2.0,1.0,1.0,,1.0,,2.0,4.0,6.0,,,,1.0,,2.0,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,6.0,1.0,2.0,,3.0,7.0,10.0,2.0,1.0,,2.0,,2.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,8.0,2.0,2.0,,0.4,0.4,,,,,,0.4166666666666667,0.2,1.0,0.35714285714285715,0.2,0.5,0.35714285714285715,0.2,0.5,0.14285714285714285,,0.16666666666666666,0.2222222222222222,,1.0,,1.0,0.8571428571428571,1.0,0.5,1.0,0.7777777777777778,1.0,,0.5,,1.0,,1.0,,1.0,,0.2857142857142857,72.0,,20.625,18.75,15.75,18.25,0.6428571428571429,0.4444444444444444,0.5714285714285714,0.25,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,,,,0.07142857142857142,,,,0.07142857142857142,,,,0.8,0.25,,,,,,,0.5,1.0,,,0.5,,0.7857142857142857,,0.5559535714285715,0.64375,0.45325,,,,0.2,0.2,5.583333333333333,24.4,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203145-2550,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Kent Bazemore, Kirk Hinrich","Sefolosha, Millsap, Horford, Bazemore, Hinrich",200757-200794-201143-203145-2550,ATL,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,0.2022,,0.2022,,,,,,,33.6,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203145-2594,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Kent Bazemore, Kyle Korver","Sefolosha, Millsap, Horford, Bazemore, Korver",200757-200794-201143-203145-2594,ATL,5.0,2,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6643,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203145-2743,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Kent Bazemore, Kris Humphries","Sefolosha, Millsap, Horford, Bazemore, Humphries",200757-200794-201143-203145-2743,ATL,14.0,1,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2796,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203471-2550,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Dennis Schroder, Kirk Hinrich","Sefolosha, Millsap, Horford, Schroder, Hinrich",200757-200794-201143-203471-2550,ATL,56.0,1,1.0,2.0,2.0,1.0,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,0.5,,0.3333333333333333,,,,,,,,,,0.5,,,77.14285714285714,,14.5,27.0,14.5,23.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3677,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203471-2594,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Dennis Schroder, Kyle Korver","Sefolosha, Millsap, Horford, Schroder, Korver",200757-200794-201143-203471-2594,ATL,198.0,4,3.0,-2.0,7.0,8.0,1.0,,1.0,15.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,7.0,9.0,1.0,1.0,,,2.0,,,,,2.0,2.0,2.0,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,,3.0,,,3.0,1.0,4.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,,,,,,,,2.0,,,,3.0,,,1.0,,,,,5.0,2.0,1.0,,1.0,1.0,,0.5,,,0.5,0.5,1.0,,0.625,1.0,,0.7,1.0,1.0,0.5,,0.5,0.5,,0.6666666666666666,,,,1.0,1.0,1.0,0.5,,,,,1.0,,,,1.0,,,109.0909090909091,,17.571428571428573,9.375,17.0,6.875,0.5,0.5,1.0,1.0,,,,,,,,,0.25,,,,0.25,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,0.5716125,,,0.2,,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.65,23.8,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201952-203118-203145,1610612737,"Thabo Sefolosha, Paul Millsap, Jeff Teague, Mike Scott, Kent Bazemore","Sefolosha, Millsap, Teague, Scott, Bazemore",200757-200794-201952-203118-203145,ATL,506.0,5,8.0,-10.0,20.0,16.0,,3.0,3.0,36.0,3.0,8.0,1.0,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,3.0,,,,,6.0,11.0,,3.0,8.0,20.0,30.0,1.0,2.0,,,3.0,,,,,,,10.0,2.0,,,,3.0,,,,5.0,,5.0,,,2.0,1.0,2.0,10.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,1.0,,,1.0,1.0,1.0,2.0,,,2.0,3.0,,,,5.0,,,1.0,10.0,,3.0,,1.0,1.0,1.0,1.0,17.0,,,,0.8333333333333334,0.8333333333333334,,,,,,0.5454545454545454,0.5,,0.42857142857142855,0.5,,0.5263157894736842,0.5,,0.21428571428571427,,,,,0.5,,1.0,0.2,1.0,,1.0,0.125,0.2,,,,,1.0,,,1.0,,,102.45059288537549,1.0,13.85,14.3125,13.3,14.3125,0.5714285714285714,0.375,0.375,0.6666666666666666,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,0.21428571428571427,,,,1.0,0.5,,,,,,,,,,,,,0.7857142857142857,,0.5568857142857143,0.59665,,0.17647058823529413,0.21428571428571427,,0.15,,5.072727272727272,23.96666666666667,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
