EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyDefPoss,FTDefRebounds,DefFTReboundPct,FoulsDrawn,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FtPoints,BlockingFoulsDrawn,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyPointsPct,DefAtRimReboundPct,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFGM,PenaltyAtRimAccuracy,Corner3FGA,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,Corner3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,OffThreePtRebounds,StepOutOfBoundsTurnovers,Offensive Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,team_id,year,season,team_vs
1626185-204098-2216-2440-2754,1610612763,"Jarell Martin, Xavier Munford, Zach Randolph, Matt Barnes, Tony Allen","Martin, Munford, Randolph, Barnes, Allen",1626185-204098-2216-2440-2754,MEM,154.0,1,4.0,,1.0,8.0,,3.0,1.0,,,74.8051948051948,17.25,,0.53935,0.4953,,3.8333333333333335,,3.0,1.0,4.0,,2.0,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,3.0,4.0,,,,1.0,,,,,,,,0.1,0.25,,,0.6666666666666666,,21.25,16.0,19.75,0.5,,,,0.25,,,,,,0.25,,,,0.75,,25.9,,1.0,1.0,3.0,1.0,1.0,,,,1.0,0.3333333333333333,0.25,0.5,,,,,,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,0.3333333333333333,0.5,,1.0,,,,,,,0.2,0.25,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-202362-2216-2440,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, Zach Randolph, Matt Barnes","Carter, Farmar, Stephenson, Randolph, Barnes",1713-200770-202362-2216-2440,MEM,123.0,3,3.0,1.0,,6.0,,3.0,1.0,,1.0,70.2439024390244,28.333333333333332,,0.477325,0.5468,,2.3666666666666667,0.3333333333333333,2.0,2.0,3.0,2.0,3.0,,,,,1.0,2.0,,1.0,6.0,4.0,,4.0,,1.0,,,,,,,,,1.0,1.0,2.0,,,,4.0,,,,,,0.6666666666666666,0.5,0.6,0.25,,1.0,1.0,1.0,12.666666666666666,26.0,12.666666666666666,0.75,0.6666666666666666,1.0,,,,,,,,0.25,,,,1.0,,24.1,,,,2.0,1.0,1.0,,,,,1.0,0.5,1.0,,,1.0,2.0,,,1.0,,,,,,,3.0,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,1.0,2.0,,,,2.0,2.0,,,,2.0,,,,1.0,,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-202362-2365-2440,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, Chris Andersen, Matt Barnes","Carter, Farmar, Stephenson, Andersen, Barnes",1713-200770-202362-2365-2440,MEM,88.0,1,3.0,,1.0,7.0,,4.0,1.0,,,114.54545454545455,20.0,,0.466825,0.5567,,4.3,,1.0,-6.0,4.0,,2.0,,2.0,,,,,,,,6.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,7.0,20.0,7.0,0.5,,,,0.5,,,,,,,,,,0.5,,,4.0,,,,1.0,1.0,,,,2.0,0.25,0.25,0.5,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-202362-2440-2754,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, Matt Barnes, Tony Allen","Carter, Farmar, Stephenson, Barnes, Allen",1713-200770-202362-2440-2754,MEM,18.0,1,,,,1.0,,,,,,80.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,18.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-203210-2216-2440,1610612763,"Vince Carter, Jordan Farmar, JaMychal Green, Zach Randolph, Matt Barnes","Carter, Farmar, Green, Randolph, Barnes",1713-200770-203210-2216-2440,MEM,40.0,1,1.0,1.0,,1.0,,1.0,,1.0,1.0,36.0,13.0,,0.8605,,0.8605,0.1,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,2.0,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,13.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-204098-2216-2440,1610612763,"Vince Carter, Jordan Farmar, Xavier Munford, Zach Randolph, Matt Barnes","Carter, Farmar, Munford, Randolph, Barnes",1713-200770-204098-2216-2440,MEM,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-2216-2365-2440,1610612763,"Vince Carter, Jordan Farmar, Zach Randolph, Chris Andersen, Matt Barnes","Carter, Farmar, Randolph, Andersen, Barnes",1713-200770-2216-2365-2440,MEM,1617.0,2,49.0,,7.0,98.0,14.0,37.0,6.0,,,87.27272727272728,17.918367346938776,0.2916666666666667,0.48014375000000004,0.5833666666666667,,9.967567567567567,,27.0,-21.0,49.0,4.0,14.0,1.0,9.0,4.0,3.0,9.0,9.0,3.0,11.0,30.0,51.0,8.0,10.0,9.0,9.0,3.0,4.0,3.0,7.0,3.0,2.0,2.0,17.0,3.0,20.0,27.0,6.0,5.0,7.0,28.0,0.4444444444444444,0.5,1.0,0.2727272727272727,0.2727272727272727,0.24324324324324326,0.28125,0.29591836734693877,0.22916666666666666,0.8571428571428571,1.0,0.9523809523809523,1.0,15.081632653061224,17.040816326530614,15.0,0.2916666666666667,0.2857142857142857,0.36363636363636365,0.5,0.1875,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.3076923076923077,0.5,0.1875,0.3333333333333333,0.375,1.0,0.5208333333333334,0.3333333333333333,25.481818181818184,,,,6.0,7.0,7.0,1.0,1.0,4.0,7.0,0.25,0.19444444444444445,0.5,1.0,,1.0,2.0,,,6.0,,17.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16216216216216217,0.21428571428571427,0.2222222222222222,0.9444444444444444,0.125,1.0,1.0,1.0,,,0.02040816326530612,0.02631578947368421,0.06666666666666667,1.0,4.0,2.0,0.1,0.6666666666666666,0.25,3.0,,,,,,,1.0,,,,,,,,,0.8333333333333334,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.09090909090909091,0.07142857142857142,0.1111111111111111,0.034482758620689655,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-200770-2216-2440-2754,1610612763,"Vince Carter, Jordan Farmar, Zach Randolph, Matt Barnes, Tony Allen","Carter, Farmar, Randolph, Barnes, Allen",1713-200770-2216-2440-2754,MEM,2059.0,2,67.0,3.0,10.0,130.0,12.0,54.0,11.0,1.0,3.0,90.91792132102962,15.597014925373134,0.1875,0.496546875,0.5075444444444445,0.4697,6.52962962962963,0.04477611940298507,34.0,-15.0,63.0,10.0,32.0,3.0,10.0,8.0,3.0,8.0,21.0,3.0,10.0,65.0,80.0,22.0,20.0,6.0,8.0,3.0,11.0,2.0,13.0,2.0,4.0,6.0,28.0,7.0,22.0,37.0,6.0,4.0,11.0,53.0,0.5238095238095238,0.5789473684210527,0.6666666666666666,0.3,0.3,0.3888888888888889,0.3984375,0.4507042253521127,0.15625,0.5454545454545454,0.7,0.7692307692307693,0.7142857142857143,16.095238095238095,15.134328358208956,15.73015873015873,0.5,0.3125,0.4,0.4,0.15625,0.3,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.75,0.125,0.375,0.375,0.6666666666666666,0.65625,0.375,24.830000000000002,1.0,2.0,1.0,11.0,13.0,15.0,2.0,2.0,9.0,12.0,0.3939393939393939,0.375,0.4090909090909091,0.6666666666666666,1.0,4.0,12.0,1.0,,10.0,1.0,13.0,4.0,3.0,1.0,1.0,15.0,6.0,1.0,,1.0,1.0,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.18518518518518517,0.21875,0.3,0.8125,0.42857142857142855,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.08571428571428572,0.1,0.18461538461538463,3.0,10.0,4.0,0.25,0.9090909090909091,0.3,14.0,,1.0,,2.0,5.0,2.0,5.0,,5.0,,,0.75,0.8333333333333334,0.5,0.07692307692307693,0.75,,1.0,1.0,,,2.0,,3.0,,,1.0,,,,,0.1,0.03125,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.5,0.3333333333333333,1.0,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-202362-204098-2365-2754,1610612763,"Vince Carter, Lance Stephenson, Xavier Munford, Chris Andersen, Tony Allen","Carter, Stephenson, Munford, Andersen, Allen",1713-202362-204098-2365-2754,MEM,206.0,2,6.0,,1.0,12.0,2.0,4.0,,,,83.88349514563107,17.5,0.4,0.5435099999999999,,,8.325,,3.0,3.0,6.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,2.0,,,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5833333333333334,0.2,,,1.0,,16.833333333333332,15.833333333333334,16.833333333333332,0.4,,,,,,,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.6,1.0,24.9,4.0,,,3.0,1.0,1.0,,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,1.0,,1.0,1.0,1.0,,,3.0,2.0,1.0,,1.0,1.0,,,,0.25,0.5,,1.0,,,,1.0,,,0.3333333333333333,0.4,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-202362-2216-2365-2440,1610612763,"Vince Carter, Lance Stephenson, Zach Randolph, Chris Andersen, Matt Barnes","Carter, Stephenson, Randolph, Andersen, Barnes",1713-202362-2216-2365-2440,MEM,61.0,1,2.0,,,4.0,,1.0,,,,94.42622950819673,14.0,,0.574375,,,1.2,,1.0,-5.0,2.0,,1.0,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,16.5,14.0,16.5,0.5,,,,,,,,,,,,,,1.0,,22.8,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
1713-204098-2216-2365-2440,1610612763,"Vince Carter, Xavier Munford, Zach Randolph, Chris Andersen, Matt Barnes","Carter, Munford, Randolph, Andersen, Barnes",1713-204098-2216-2365-2440,MEM,234.0,2,8.0,3.0,1.0,16.0,,5.0,1.0,1.0,3.0,98.46153846153847,15.125,,0.601,0.6071,0.4648,2.2199999999999998,0.375,4.0,-3.0,8.0,2.0,4.0,,1.0,,,1.0,2.0,,1.0,6.0,9.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,,2.0,4.0,0.5,1.0,,,,0.4,0.3333333333333333,0.42857142857142855,0.16666666666666666,,,1.0,,14.125,14.875,14.125,0.6666666666666666,0.5,0.6666666666666666,0.5,0.16666666666666666,,,,,,0.16666666666666666,,,,0.8333333333333334,,24.4,,,,3.0,1.0,1.0,,,,2.0,0.3333333333333333,0.25,0.5,,1.0,1.0,2.0,1.0,,2.0,,1.0,3.0,2.0,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,0.4,0.25,1.0,1.0,,1.0,,,,0.5,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,1.0,2.0,,1.0,1.0,2.0,,,,2.0,2.0,,2.0,,2.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1610612763,2016,2015-16,False
200770-202362-203210-2216-2440,1610612763,"Jordan Farmar, Lance Stephenson, JaMychal Green, Zach Randolph, Matt Barnes","Farmar, Stephenson, Green, Randolph, Barnes",200770-202362-203210-2216-2440,MEM,226.0,2,8.0,3.0,1.0,15.0,4.0,7.0,,3.0,3.0,95.57522123893806,14.125,0.5714285714285714,0.3958285714285714,,0.38599999999999995,14.228571428571428,0.375,4.0,4.0,7.0,1.0,1.0,1.0,2.0,3.0,,,5.0,,,10.0,6.0,6.0,4.0,,,,3.0,,3.0,,1.0,1.0,6.0,1.0,3.0,3.0,,,,10.0,0.6,0.6,,,,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,1.0,1.0,1.0,16.142857142857142,14.0,16.142857142857142,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,0.75,0.75,0.3333333333333333,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,3.0,,6.0,,,,6.0,,1.0,1.0,1.0,0.3333333333333333,0.6,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612763,2016,2015-16,False
200770-202362-203210-2216-2754,1610612763,"Jordan Farmar, Lance Stephenson, JaMychal Green, Zach Randolph, Tony Allen","Farmar, Stephenson, Green, Randolph, Allen",200770-202362-203210-2216-2754,MEM,77.0,1,2.0,,1.0,4.0,,2.0,1.0,,,74.8051948051948,24.5,,0.50845,0.4914,,2.2,,1.0,,2.0,1.0,2.0,,,,,,1.0,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,0.5,0.5,0.5,,1.0,1.0,1.0,1.0,14.0,24.5,14.0,1.0,0.5,0.5,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
200770-202362-203210-2365-2440,1610612763,"Jordan Farmar, Lance Stephenson, JaMychal Green, Chris Andersen, Matt Barnes","Farmar, Stephenson, Green, Andersen, Barnes",200770-202362-203210-2365-2440,MEM,84.0,1,2.0,,,3.0,1.0,1.0,,,,51.42857142857143,16.0,1.0,0.3593,,,17.0,,1.0,,1.0,,,,,1.0,,,1.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,52.0,16.0,46.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
200770-202362-2216-2365-2440,1610612763,"Jordan Farmar, Lance Stephenson, Zach Randolph, Chris Andersen, Matt Barnes","Farmar, Stephenson, Randolph, Andersen, Barnes",200770-202362-2216-2365-2440,MEM,179.0,1,7.0,,2.0,13.0,3.0,5.0,1.0,,,104.58100558659217,16.857142857142858,0.42857142857142855,0.4523357142857143,0.5457,,12.059999999999999,,3.0,-1.0,6.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,2.0,9.0,10.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,2.0,4.0,,,1.0,8.0,0.5,0.5,1.0,0.5,0.5,0.4,0.5,0.5,0.2857142857142857,,,1.0,,10.166666666666666,16.714285714285715,10.166666666666666,0.2857142857142857,0.5,0.5,,,,,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.5,25.35,6.0,1.0,1.0,2.0,1.0,2.0,,,2.0,4.0,0.3333333333333333,0.5,,,,,1.0,,,,,1.0,,,,,3.0,1.0,,,,,,,0.25,,,,1.0,,,1.0,,,,0.125,0.16666666666666666,0.1111111111111111,,1.0,,0.5,1.0,,2.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1610612763,2016,2015-16,False
200770-202362-2216-2440-2754,1610612763,"Jordan Farmar, Lance Stephenson, Zach Randolph, Matt Barnes, Tony Allen","Farmar, Stephenson, Randolph, Barnes, Allen",200770-202362-2216-2440-2754,MEM,325.0,1,10.0,5.0,4.0,19.0,1.0,8.0,3.0,6.0,5.0,84.18461538461538,19.5,0.08333333333333333,0.4799772727272727,0.5934,0.4464642857142857,5.05,0.5,5.0,4.0,9.0,2.0,5.0,1.0,2.0,,,3.0,3.0,,4.0,10.0,6.0,2.0,4.0,,3.0,,1.0,,1.0,,1.0,,2.0,1.0,4.0,8.0,,,,8.0,0.3333333333333333,0.3333333333333333,,,,0.375,0.25,0.35714285714285715,0.3333333333333333,,0.5,0.8,0.5,14.444444444444445,17.8,14.11111111111111,0.4166666666666667,0.4,0.5,0.5,0.16666666666666666,0.5,0.5,,,,0.25,,,,0.75,,36.575,9.0,,,4.0,2.0,4.0,,,,3.0,0.4,0.4444444444444444,0.3333333333333333,,2.0,,2.0,2.0,,1.0,,3.0,1.0,1.0,,,4.0,2.0,,,,,,,0.25,0.125,0.2,,1.0,,1.0,,,,0.25,0.14285714285714285,0.2,0.2,,2.0,,1.0,0.6666666666666666,,4.0,,4.0,2.0,,4.0,,,,4.0,2.0,0.3333333333333333,0.25,0.25,0.5,0.4,1.0,,,,2.0,0.5,1.0,,,,1.0,,,,,,,0.08333333333333333,,2.0,,,2.0,,,,,,0.5,0.6666666666666666,,,,1.0,,,,,,,,,,,1610612763,2016,2015-16,False
200770-203210-2216-2440-2754,1610612763,"Jordan Farmar, JaMychal Green, Zach Randolph, Matt Barnes, Tony Allen","Farmar, Green, Randolph, Barnes, Allen",200770-203210-2216-2440-2754,MEM,135.0,1,5.0,5.0,2.0,10.0,1.0,4.0,2.0,4.0,5.0,106.66666666666667,15.8,0.2,0.5997399999999999,0.4213,0.5997399999999999,7.4,1.0,2.0,2.0,5.0,2.0,2.0,,1.0,,,1.0,2.0,,1.0,7.0,5.0,,4.0,,1.0,,,,,,,,,,1.0,3.0,,,,5.0,,,,,,0.5,0.4,0.5,0.2,,,1.0,,11.2,14.6,9.2,0.4,1.0,1.0,,0.2,,,,,,0.2,,,,0.6,,24.9,4.0,,,2.0,1.0,2.0,,,,1.0,0.5,0.6666666666666666,,,1.0,1.0,2.0,1.0,,,,1.0,2.0,,2.0,1.0,5.0,1.0,,,,,0.5,0.5,0.5,,,,1.0,1.0,,1.0,,,0.2,0.2857142857142857,0.2,0.2857142857142857,1.0,1.0,2.0,,0.5,1.0,3.0,,2.0,2.0,3.0,7.0,,,,7.0,,0.5,0.4,0.5,0.4,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,0.5,,,,,,,,1610612763,2016,2015-16,False
200770-2216-2365-2440-2754,1610612763,"Jordan Farmar, Zach Randolph, Chris Andersen, Matt Barnes, Tony Allen","Farmar, Randolph, Andersen, Barnes, Allen",200770-2216-2365-2440-2754,MEM,317.0,2,10.0,,2.0,20.0,1.0,7.0,1.0,,,90.85173501577287,14.4,0.1111111111111111,0.5530222222222222,0.6587,,4.857142857142857,,5.0,3.0,10.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,9.0,6.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,4.0,6.0,9.0,1.0,1.0,4.0,9.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.42857142857142855,0.5,0.5,0.2222222222222222,0.25,1.0,0.8571428571428571,1.0,17.3,14.3,16.9,0.4444444444444444,0.25,0.3333333333333333,1.0,0.2222222222222222,0.5,1.0,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.5,25.7,,,,,3.0,3.0,,2.0,,1.0,0.75,0.6,0.6666666666666666,1.0,,,,,,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,0.2857142857142857,0.25,0.5,0.6666666666666666,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,0.5,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,False
202362-203210-204098-2216-2440,1610612763,"Lance Stephenson, JaMychal Green, Xavier Munford, Zach Randolph, Matt Barnes","Stephenson, Green, Munford, Randolph, Barnes",202362-203210-204098-2216-2440,MEM,227.0,1,7.0,1.0,,14.0,3.0,4.0,,,1.0,88.81057268722468,14.857142857142858,0.6,0.42638999999999994,,,16.175,0.14285714285714285,4.0,-8.0,7.0,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,10.0,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,0.25,0.2,0.2,0.2,1.0,,0.5,,17.571428571428573,14.857142857142858,17.0,,,,,0.2,,,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,0.2,,25.4,3.0,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612763,2016,2015-16,False
