EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,DefTwoPtRebounds,FTDefRebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,DeadBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,BlockingFoulsDrawn,LiveBallTurnoverPct,PenaltyCorner3FGA,BadPassTurnovers,ShootingFouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SelfOReb,Loose Ball Fouls,SelfORebPct,SecondChanceFtPoints,AtRimPctBlocked,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,ShortMidRangeAssists,BlockingFouls,3SecondViolations,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,OffAtRimReboundPct,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceTurnovers,LongMidRangePctBlocked,Travels,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,team_id,year,season,team_vs
1626166-200751-201142-202683-203460,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Andre Roberson","Payne, Foye, Durant, Kanter, Roberson",1626166-200751-201142-202683-203460,OKC,130.0,1,2.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.6,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,66.46153846153847,24.333333333333332,19.0,21.0,19.0,0.2,1.0,1.0,0.2,0.4,0.5,0.5,1.0,0.2,0.5,1.0,0.5,0.8,0.58186,0.882,0.4,5.5,23.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-203500,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Steven Adams","Payne, Foye, Durant, Kanter, Adams",1626166-200751-201142-202683-203500,OKC,4.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-203500-2555,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Steven Adams, Nick Collison","Payne, Foye, Durant, Adams, Collison",1626166-200751-201142-203500-2555,OKC,141.0,1,2.0,,5.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,3.0,4.0,,1.0,8.0,8.0,1.0,1.0,,2.0,6.0,,1.0,,,,,,1.0,,2.0,1.0,3.0,6.0,,,,0.75,1.0,0.6,1.0,0.6666666666666666,1.0,0.2,1.0,,,0.5,0.5,1.0,,,102.12765957446808,14.2,14.0,14.2,13.8,0.2,1.0,1.0,0.6,,,,,0.2,1.0,1.0,,0.4,0.45370999999999995,0.5191,0.25,8.125,24.4,5.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,0.75,0.6,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.2,0.45370999999999995,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-201142-201586-202683-203079,1610612760,"Cameron Payne, Kevin Durant, Serge Ibaka, Enes Kanter, Dion Waiters","Payne, Durant, Ibaka, Kanter, Waiters",1626166-201142-201586-202683-203079,OKC,54.0,2,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,,1.0,2.0,,,3.0,2.0,,,,,,,,,1.0,,2.0,,,,,,,3.0,,,,0.5,,0.5,,0.75,,,,,,,,,,,80.0,18.5,17.0,18.5,,0.5,1.0,1.0,,,,,,,,,,0.5,0.4747,,,9.05,,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,0.3296,,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-201142-201627-202683-203079,1610612760,"Cameron Payne, Kevin Durant, Anthony Morrow, Enes Kanter, Dion Waiters","Payne, Durant, Morrow, Kanter, Waiters",1626166-201142-201627-202683-203079,OKC,375.0,1,6.0,17.0,13.0,12.0,2.0,25.0,3.0,4.0,1.0,1.0,3.0,,,,5.0,5.0,10.0,3.0,5.0,19.0,2.0,1.0,1.0,1.0,5.0,4.0,6.0,5.0,2.0,5.0,,12.0,,2.0,1.0,6.0,2.0,8.0,14.0,0.6666666666666666,0.6,0.6,0.5,1.0,0.6333333333333333,1.25,0.6333333333333333,1.25,0.3333333333333333,0.4,1.0,,1.0,0.2857142857142857,0.5,,,96.0,15.461538461538462,14.5,14.384615384615385,14.5,0.26666666666666666,0.75,0.75,0.2,,,,,0.3333333333333333,0.5,1.0,,0.6,0.48438666666666663,0.58185,0.2631578947368421,8.05,25.16,1.0,8.0,3.0,3.0,1.0,2.0,,5.0,7.0,2.0,,13.0,2.0,5.0,,4.0,,,2.0,1.0,2.0,13.0,8.0,,0.7142857142857143,0.7222222222222222,0.7222222222222222,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.2222222222222222,0.46751111111111116,0.6842105263157895,0.6153846153846154,3.0,6.0,3.0,2.0,,,,,,0.6,0.75,0.6666666666666666,0.2,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.1,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6,0.6666666666666666,0.5,1.0,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-201142-202683-203079-203500,1610612760,"Cameron Payne, Kevin Durant, Enes Kanter, Dion Waiters, Steven Adams","Payne, Durant, Kanter, Waiters, Adams",1626166-201142-202683-203079-203500,OKC,649.0,3,11.0,,21.0,21.0,,42.0,4.0,6.0,,,4.0,,,,3.0,5.0,12.0,1.0,3.0,16.0,16.0,,,,,2.0,3.0,2.0,1.0,5.0,,11.0,,,4.0,7.0,,7.0,16.0,1.0,0.3333333333333333,0.5,0.4166666666666667,,0.43333333333333335,,0.47058823529411764,,0.2,,0.5714285714285714,,0.7,,,,0.5,93.18952234206472,13.571428571428571,17.333333333333332,13.571428571428571,16.666666666666668,0.4,0.6666666666666666,0.6666666666666666,0.26666666666666666,,,,,0.2,,,,0.6,0.5082107142857143,,,6.7250000000000005,30.066666666666666,5.0,4.0,,,,,3.0,1.0,3.0,,1.0,3.0,,3.0,,6.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.375,,1.0,1.0,,,,,,0.42186666666666667,0.1875,0.19047619047619047,2.0,8.0,4.0,3.0,3.0,4.0,,,1.0,0.8,0.8,0.75,0.13333333333333333,0.0625,0.07692307692307693,1.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-201142-202683-203079-2555,1610612760,"Cameron Payne, Kevin Durant, Enes Kanter, Dion Waiters, Nick Collison","Payne, Durant, Kanter, Waiters, Collison",1626166-201142-202683-203079-2555,OKC,396.0,2,7.0,5.0,13.0,14.0,,27.0,1.0,2.0,,,1.0,,1.0,,3.0,3.0,5.0,2.0,4.0,17.0,12.0,,,,,4.0,3.0,3.0,1.0,2.0,,5.0,,,3.0,5.0,,5.0,17.0,0.5,0.5,0.5,0.6,,0.6666666666666666,,0.7727272727272727,,0.4444444444444444,,0.75,,0.7142857142857143,,,,0.6666666666666666,98.18181818181819,14.076923076923077,15.214285714285714,14.076923076923077,14.642857142857142,0.2222222222222222,0.5,0.5,0.1111111111111111,0.1111111111111111,,,,0.3333333333333333,,,,0.6666666666666666,0.5029722222222222,,,8.52,24.2,6.0,4.0,,,1.0,2.0,5.0,1.0,1.0,3.0,,5.0,,2.0,,6.0,7.0,,1.0,1.0,2.0,5.0,4.0,,1.0,0.625,0.625,,0.6666666666666666,0.5,1.0,1.0,,,0.5,0.4704,0.29411764705882354,0.3076923076923077,2.0,2.0,1.0,,,2.0,,,,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.2727272727272727,,1.0,2.0,,,1.0,,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,,0.3333333333333333,,,,,1.0,1.0,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,,,0.5,0.6666666666666666,,3.0,2.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-201566-201586-203079-203500,1610612760,"Cameron Payne, Russell Westbrook, Serge Ibaka, Dion Waiters, Steven Adams","Payne, Westbrook, Ibaka, Waiters, Adams",1626166-201566-201586-203079-203500,OKC,56.0,1,1.0,6.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,6.0,,,,,,,3.0,1.0,1.0,2.0,,5.0,,,1.0,1.0,,1.0,6.0,1.0,1.0,1.0,1.0,,1.25,,1.5,,0.5,,1.0,,1.0,,,,,77.14285714285714,15.5,25.0,15.5,25.0,0.5,1.0,1.0,,,,,,0.5,,,,1.0,0.671675,,,0.2,24.4,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-202683-203079-203460-203500,1610612760,"Cameron Payne, Enes Kanter, Dion Waiters, Andre Roberson, Steven Adams","Payne, Kanter, Waiters, Roberson, Adams",1626166-202683-203079-203460-203500,OKC,7.0,1,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,1.0,,,,,,,,1.0,0.4941,,,,23.1,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4941,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
200751-201142-201566-201586-202683,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Serge Ibaka, Enes Kanter","Foye, Durant, Westbrook, Ibaka, Kanter",200751-201142-201566-201586-202683,OKC,211.0,4,4.0,-1.0,9.0,10.0,1.0,19.0,3.0,4.0,1.0,1.0,1.0,,,,2.0,3.0,5.0,,2.0,8.0,9.0,1.0,1.0,,2.0,4.0,,2.0,,1.0,,2.0,,,,3.0,1.0,4.0,6.0,,,,0.6,1.0,0.42857142857142855,1.0,0.4444444444444444,1.0,0.2857142857142857,,,,0.75,,,,,129.66824644549763,13.555555555555555,8.9,13.444444444444445,8.9,0.5714285714285714,0.75,0.75,0.14285714285714285,,,,,0.2857142857142857,1.0,1.0,,0.8571428571428571,0.6592857142857144,0.8951,0.25,2.18,24.9,,,,,,,2.0,,,,,,2.0,3.0,,2.0,4.0,,,,,,,,,,,,0.75,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,2.0,0.3333333333333333,0.5,0.3333333333333333,,0.2222222222222222,0.2857142857142857,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
200751-201142-201566-201586-203460,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Serge Ibaka, Andre Roberson","Foye, Durant, Westbrook, Ibaka, Roberson",200751-201142-201566-201586-203460,OKC,5.0,1,,2.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,288.0,4.0,,4.0,,,,,1.0,,,,,,,,,,0.2364,,,7.1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
200751-201142-201566-201586-203500,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Serge Ibaka, Steven Adams","Foye, Durant, Westbrook, Ibaka, Adams",200751-201142-201566-201586-203500,OKC,177.0,1,3.0,-1.0,7.0,8.0,1.0,15.0,2.0,3.0,,1.0,1.0,,,,1.0,2.0,5.0,1.0,1.0,7.0,8.0,,1.0,,,2.0,3.0,1.0,1.0,2.0,,5.0,,1.0,,4.0,1.0,5.0,7.0,1.0,1.0,1.0,0.4,,0.5833333333333334,,0.5833333333333334,,0.16666666666666666,0.3333333333333333,,,1.0,0.3333333333333333,,,,122.03389830508473,13.0,10.75,12.714285714285714,10.75,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,0.16666666666666666,1.0,,,0.6666666666666666,0.5397416666666667,0.5666,,6.12,26.8,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,,2.0,,,,0.5,0.5,0.5,0.16666666666666666,,,,1.0,,,,,,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
200751-201142-201566-202683-203079,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Enes Kanter, Dion Waiters","Foye, Durant, Westbrook, Kanter, Waiters",200751-201142-201566-202683-203079,OKC,80.0,1,1.0,-3.0,3.0,4.0,,7.0,,,,,,,1.0,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,0.5,,1.0,,1.0,,,,1.0,126.0,13.333333333333334,10.0,13.333333333333334,10.0,,,,,0.5,,,,,,,,0.5,0.48215,,,15.0,22.8,4.0,3.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,3.0,,,,,1.0,,,,,,,,0.48215,,1.0,1.0,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
200751-201142-201566-202683-203460,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Enes Kanter, Andre Roberson","Foye, Durant, Westbrook, Kanter, Roberson",200751-201142-201566-202683-203460,OKC,24.0,1,,3.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,,3.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,1.0,,1.0,,,,1.0,120.0,17.0,7.0,17.0,7.0,,,,,,,,,1.0,,,,1.0,0.46935,,,,25.3,,1.0,,,,1.0,,,,1.0,,3.0,,,,,,,,,,3.0,1.0,,,1.5,1.5,,,,,,,,1.0,0.46935,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
