EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,FtPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DefLongMidRangeReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,AtRimAssists,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Charge Fouls Drawn,SelfORebPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyDefPoss,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefensiveGoaltends,Technical Free Throw Trips,SecondChanceArc3FGM,BlockingFouls,SecondChanceArc3Accuracy,BlockingFoulsDrawn,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Charge Fouls,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1495-200746-202695-203613-2225,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Jonathon Simmons, Tony Parker","Duncan, Aldridge, Leonard, Simmons, Parker",1495-200746-202695-203613-2225,SAS,206.0,2,3.0,-3.0,6.0,6.0,12.0,2.0,,,,,1.0,2.0,,4.0,7.0,,,,,2.0,3.0,,4.0,0.5,0.5,0.6666666666666666,,83.88349514563107,16.833333333333332,17.5,16.833333333333332,15.833333333333334,1.0,,,,,,1.0,0.5499,1.85,,,2.0,,,2.0,1.0,1.0,,2.0,,2.0,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,,,0.5,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,3.0,,,,0.5,0.5,0.3333333333333333,,0.5,1.0,1.0,,,,,4.0,1.0,2.0,,2.0,2.0,4.0,,0.5,0.5,0.5,0.5499,0.5,0.6666666666666666,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1495-200746-202695-203937-2225,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Kyle Anderson, Tony Parker","Duncan, Aldridge, Leonard, Anderson, Parker",1495-200746-202695-203937-2225,SAS,110.0,1,2.0,,3.0,3.0,6.0,,1.0,2.0,,,1.0,3.0,,4.0,4.0,,,,,,,,4.0,0.3333333333333333,0.3333333333333333,0.5,,78.54545454545455,18.333333333333332,18.333333333333332,14.333333333333334,18.333333333333332,,0.6666666666666666,0.5,0.5,,,,0.40563333333333335,11.833333333333334,,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.5,1.0,0.5,,,1.0,0.25,0.25,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,0.3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1495-200746-202695-2225-2755,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Tony Parker, Kevin Martin","Duncan, Aldridge, Leonard, Parker, Martin",1495-200746-202695-2225-2755,SAS,233.0,1,4.0,-1.0,8.0,7.0,15.0,1.0,,1.0,,1.0,3.0,5.0,1.0,10.0,11.0,6.0,1.0,,,2.0,3.0,,8.0,0.6,0.75,0.75,0.16666666666666666,92.70386266094421,14.75,16.428571428571427,13.5,15.571428571428571,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.5057833333333334,10.940000000000001,24.3,1.0,1.0,,2.0,,,1.0,,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,0.5,0.5,0.3333333333333333,0.5,,,,,,0.2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,2.0,2.0,3.0,,1.0,1.0,,,0.6666666666666666,,1.0,1.0,,0.5,1.0,1.0,0.9031,5.0,1.0,2.0,,2.0,2.0,5.0,,0.5,0.5,0.5,0.38635,0.2,0.625,,,2.0,,,1.0,,3.0,1.0,,,,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1495-201980-201988-202695-2564,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Boris Diaw","Duncan, Green, Mills, Leonard, Diaw",1495-201980-201988-202695-2564,SAS,206.0,2,3.0,4.0,7.0,8.0,15.0,1.0,,1.0,,4.0,1.0,2.0,4.0,11.0,7.0,,4.0,,,1.0,1.0,,8.0,0.5,0.9166666666666666,0.9166666666666666,0.6666666666666666,104.85436893203884,11.857142857142858,15.375,9.857142857142858,14.625,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,0.8333333333333334,0.5497666666666666,4.9,25.25,1.0,,,3.0,2.0,1.0,3.0,,8.0,,2.0,3.0,,3.0,2.0,,,1.0,1.0,1.5,0.6666666666666666,,0.75,,,,,,,0.2727272727272727,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,1.5,,,1.0,,1.0,1.0,1.0,,,,0.5286,,,,,,,,,,,,,,,,,,,,3.0,,6.0,2.0,,,,1.0,,,,1.0,,1.0,,,0.6666666666666666,0.75,0.75,1.0,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,3.0,3.0,2.0,,0.75,0.75,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612759,2016,2015-16,False
1495-201980-202695-2225-2561,1610612759,"Tim Duncan, Danny Green, Kawhi Leonard, Tony Parker, David West","Duncan, Green, Leonard, Parker, West",1495-201980-202695-2225-2561,SAS,206.0,2,3.0,5.0,4.0,3.0,7.0,,1.0,1.0,,2.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,,,,1.0,,2.0,0.3333333333333333,0.5,0.5833333333333334,0.4,48.932038834951456,21.25,40.333333333333336,17.5,30.333333333333332,,0.2,1.0,1.0,,0.4,0.4,0.39061,15.299999999999999,26.15,2.0,2.0,2.0,5.0,,,1.0,,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,,,1.25,0.6666666666666666,0.5,0.4,0.6666666666666666,,0.5,,0.16666666666666666,0.25,0.7142857142857143,1.0,,,,2.0,,,,,,,,,,,,1.5,,,,0.5,,,,0.4,,,0.50415,2.0,1.0,1.0,,5.0,5.0,2.0,,1.0,0.8333333333333334,0.8333333333333334,0.40671666666666667,0.7142857142857143,0.5,,,,,2.0,1.0,2.0,3.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,0.5,0.5,,1.0,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,1.0,1.0,0.5,,,0.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1610612759,2016,2015-16,False
1495-201980-203937-2225-2561,1610612759,"Tim Duncan, Danny Green, Kyle Anderson, Tony Parker, David West","Duncan, Green, Anderson, Parker, West",1495-201980-203937-2225-2561,SAS,84.0,1,1.0,-2.0,2.0,2.0,4.0,1.0,1.0,2.0,,,1.0,3.0,,2.0,4.0,,,,,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,68.57142857142857,29.5,12.5,28.0,12.5,0.3333333333333333,0.6666666666666666,0.5,0.5,,,0.3333333333333333,0.4398666666666667,6.233333333333333,,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,0.5,,0.5,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.6182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1495-201988-202695-203937-2564,1610612759,"Tim Duncan, Patty Mills, Kawhi Leonard, Kyle Anderson, Boris Diaw","Duncan, Mills, Leonard, Anderson, Diaw",1495-201988-202695-203937-2564,SAS,25.0,1,,-2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,115.19999999999999,18.0,7.0,18.0,7.0,,,,,,1.0,1.0,0.55395,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1495-202695-2225-2564-2755,1610612759,"Tim Duncan, Kawhi Leonard, Tony Parker, Boris Diaw, Kevin Martin","Duncan, Leonard, Parker, Diaw, Martin",1495-202695-2225-2564-2755,SAS,66.0,1,1.0,4.0,2.0,1.0,3.0,1.0,,,,,2.0,2.0,,4.0,,2.0,,,,,1.0,,4.0,1.0,1.0,1.0,,65.45454545454545,18.0,30.0,18.0,30.0,0.5,,,,,,0.5,0.5416,8.6,,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,0.5,0.5,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1626246-1938-200746-202695-2225,1610612759,"Boban Marjanovic, Manu Ginobili, LaMarcus Aldridge, Kawhi Leonard, Tony Parker","Marjanovic, Ginobili, Aldridge, Leonard, Parker",1626246-1938-200746-202695-2225,SAS,169.0,1,3.0,-11.0,6.0,7.0,13.0,1.0,,1.0,,3.0,1.0,4.0,3.0,2.0,13.0,,3.0,,,,3.0,2.0,2.0,0.25,0.14285714285714285,0.14285714285714285,0.42857142857142855,110.76923076923076,20.0,7.0,20.0,7.0,0.14285714285714285,0.14285714285714285,,,,0.42857142857142855,0.5714285714285714,0.4272714285714286,12.25,24.933333333333334,,,,,2.0,1.0,1.0,,2.0,,1.0,2.0,,2.0,2.0,,,1.0,1.0,,1.0,,0.5,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.2857142857142857,,,,3.0,,1.0,,,,3.0,,,,,0.417975,,0.5,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,7.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1610612759,2016,2015-16,False
1626246-200746-201980-201988-202695,1610612759,"Boban Marjanovic, LaMarcus Aldridge, Danny Green, Patty Mills, Kawhi Leonard","Marjanovic, Aldridge, Green, Mills, Leonard",1626246-200746-201980-201988-202695,SAS,28.0,1,,2.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,2.0,1.0,1.0,1.0,,154.28571428571428,5.0,18.0,5.0,18.0,1.0,,,,,,1.0,0.4598,3.1,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1626246-200746-201980-202695-2225,1610612759,"Boban Marjanovic, LaMarcus Aldridge, Danny Green, Kawhi Leonard, Tony Parker","Marjanovic, Aldridge, Green, Leonard, Parker",1626246-200746-201980-202695-2225,SAS,165.0,1,3.0,4.0,6.0,6.0,12.0,,2.0,2.0,,,4.0,4.0,,10.0,6.0,8.0,,,,1.0,1.0,,10.0,1.0,1.0,1.0,,104.72727272727273,15.666666666666666,11.833333333333334,15.666666666666666,11.833333333333334,,0.5,1.0,1.0,,,,0.400075,12.4,,,2.0,,,,,,,,,1.0,2.0,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,0.2,0.2,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612759,2016,2015-16,False
1626246-200746-201980-2225-2755,1610612759,"Boban Marjanovic, LaMarcus Aldridge, Danny Green, Tony Parker, Kevin Martin","Marjanovic, Aldridge, Green, Parker, Martin",1626246-200746-201980-2225-2755,SAS,1.0,1,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1938-200746-201980-201988-202695,1610612759,"Manu Ginobili, LaMarcus Aldridge, Danny Green, Patty Mills, Kawhi Leonard","Ginobili, Aldridge, Green, Mills, Leonard",1938-200746-201980-201988-202695,SAS,200.0,3,3.0,4.0,6.0,7.0,13.0,3.0,,1.0,1.0,1.0,3.0,6.0,2.0,6.0,2.0,,1.0,1.0,1.0,,1.0,,6.0,0.5,0.375,0.375,0.25,93.6,14.333333333333334,16.285714285714285,14.333333333333334,16.285714285714285,0.375,0.125,,,0.125,0.125,0.625,0.450225,9.216666666666667,24.05,1.0,,,,6.0,3.0,3.0,,6.0,1.0,3.0,3.0,1.0,4.0,,,,1.0,1.0,,1.0,0.5,1.0,0.3333333333333333,,,,,,,1.0,2.0,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,,0.5011,6.0,3.0,6.0,,6.0,6.0,6.0,,0.5,0.375,0.375,0.450225,1.0,1.0,,,1.0,,1.0,,2.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,0.5,0.5,1.0,,,,0.125,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,0.125,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.375,0.6666666666666666,,,,,,,,1.0,,,,,,,,,1610612759,2016,2015-16,False
1938-200746-201980-201988-2561,1610612759,"Manu Ginobili, LaMarcus Aldridge, Danny Green, Patty Mills, David West","Ginobili, Aldridge, Green, Mills, West",1938-200746-201980-201988-2561,SAS,536.0,3,9.0,15.0,14.0,17.0,31.0,2.0,2.0,3.0,1.0,4.0,5.0,6.0,5.0,27.0,12.0,4.0,4.0,1.0,1.0,1.0,2.0,,24.0,0.8333333333333334,1.0,1.125,0.45454545454545453,83.28358208955224,18.357142857142858,16.41176470588235,17.0,14.941176470588236,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.47602727272727274,8.783333333333333,24.119999999999997,1.0,5.0,,3.0,6.0,3.0,5.0,,12.0,1.0,7.0,9.0,1.0,10.0,4.0,5.0,2.0,0.6,0.6,1.5,0.875,1.0,0.8181818181818182,1.0,,0.6666666666666666,,0.25,0.3333333333333333,0.1111111111111111,1.0,2.0,,,1.0,,,,,2.0,,1.0,1.0,3.0,,,1.5,,,0.3333333333333333,,1.0,1.0,1.0,0.09090909090909091,,,0.49035,6.0,3.0,4.0,1.0,13.0,13.0,6.0,,0.75,0.8571428571428571,0.9285714285714286,0.4748428571428572,0.48148148148148145,0.42857142857142855,1.0,0.16666666666666666,1.0,,2.0,4.0,3.0,6.0,2.0,,1.0,,2.0,,,2.0,1.0,1.0,2.0,1.0,,0.5,0.8,0.8,0.6666666666666666,,,1.0,,1.0,0.5,1.0,1.0,1.0,,,,0.2857142857142857,,,2.0,,,4.0,4.0,2.0,,1.0,1.0,0.5,1.0,5.0,2.0,2.0,0.6666666666666666,,1.0,1.0,,1.0,,,0.14285714285714285,,1.0,1.0,,,1.0,1.0,1.0,6.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,0.14285714285714285,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,1610612759,2016,2015-16,False
1938-200746-201980-201988-2564,1610612759,"Manu Ginobili, LaMarcus Aldridge, Danny Green, Patty Mills, Boris Diaw","Ginobili, Aldridge, Green, Mills, Diaw",1938-200746-201980-201988-2564,SAS,281.0,2,5.0,1.0,8.0,10.0,18.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,11.0,10.0,8.0,1.0,,,2.0,4.0,1.0,11.0,0.8,0.7857142857142857,0.7857142857142857,0.2857142857142857,92.24199288256227,15.125,16.0,15.125,15.6,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.43225714285714284,9.4,24.5,,,,,,,1.0,,3.0,,1.0,3.0,,3.0,3.0,,,,,,0.5,,0.75,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,3.0,1.0,,,,2.0,,,,1.0,,1.0,1.0,,1.0,0.5,0.5,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1938-200746-201980-202695-2225,1610612759,"Manu Ginobili, LaMarcus Aldridge, Danny Green, Kawhi Leonard, Tony Parker","Ginobili, Aldridge, Green, Leonard, Parker",1938-200746-201980-202695-2225,SAS,588.0,5,10.0,1.0,19.0,19.0,38.0,5.0,,4.0,3.0,5.0,3.0,12.0,8.0,20.0,19.0,2.0,5.0,1.0,,2.0,6.0,,17.0,0.25,0.45,0.4523809523809524,0.4,93.06122448979592,16.473684210526315,14.473684210526315,15.473684210526315,13.894736842105264,0.25,0.2,,,0.15,0.25,0.65,0.490395,7.516666666666667,24.55,3.0,2.0,,3.0,4.0,2.0,6.0,,16.0,2.0,6.0,7.0,4.0,11.0,3.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.375,0.6,0.25,0.5833333333333334,0.3333333333333333,0.5,0.5,,0.047619047619047616,0.07692307692307693,0.15,1.0,3.0,,1.0,3.0,,2.0,,1.0,2.0,1.0,1.0,,3.0,,,0.375,0.08333333333333333,0.2,0.3333333333333333,,0.6,0.75,0.6666666666666666,0.15,0.25,,0.50855,1.0,,,,3.0,3.0,1.0,,,1.5,1.5,0.46935,0.15,0.05263157894736842,,,,2.0,1.0,4.0,1.0,12.0,4.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.5,,0.6666666666666666,1.0,,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,2.0,,0.09090909090909091,2.0,2.0,2.0,0.6666666666666666,0.4,0.4,1.0,0.4,2.0,1.0,1.0,1.0,,0.25,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,0.5,,,,0.25,1.0,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
1938-200746-201980-202695-2564,1610612759,"Manu Ginobili, LaMarcus Aldridge, Danny Green, Kawhi Leonard, Boris Diaw","Ginobili, Aldridge, Green, Leonard, Diaw",1938-200746-201980-202695-2564,SAS,131.0,1,2.0,6.0,5.0,5.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,,12.0,1.0,1.3333333333333333,1.2,0.6666666666666666,109.92366412213741,12.8,13.4,12.8,13.4,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.43025,11.2,24.45,,4.0,,,,,2.0,,6.0,,1.0,1.0,,1.0,2.0,4.0,2.0,,,,1.0,,1.0,,,1.0,,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,3.0,1.0,,,1.5,1.5,0.54795,0.25,0.2,,,,1.0,,2.0,1.0,6.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612759,2016,2015-16,False
1938-200746-201980-203937-2564,1610612759,"Manu Ginobili, LaMarcus Aldridge, Danny Green, Kyle Anderson, Boris Diaw","Ginobili, Aldridge, Green, Anderson, Diaw",1938-200746-201980-203937-2564,SAS,7.0,1,,-2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,411.42857142857144,3.0,4.0,3.0,4.0,,,,,,1.0,1.0,0.32055,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0.32055,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,False
