EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,BadPassTurnovers,FG3APct,DefShortMidRangeReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,LongMidRangeAssists,DefLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyDefPoss,FTDefRebounds,DefFTReboundPct,AtRimAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,AtRimPctAssisted,ShortMidRangePctBlocked,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,Corner3Assists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,BadPassSteals,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyFtPoints,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SelfOReb,Offensive Fouls Drawn,SelfORebPct,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,team_id,year,season,team_vs
1626169-202694-202699-203484-2581,1610612765,"Stanley Johnson, Marcus Morris, Tobias Harris, Kentavious Caldwell-Pope, Steve Blake","Johnson, Morris, Harris, Caldwell-Pope, Blake",1626169-202694-202699-203484-2581,DET,52.0,1,1.0,2.0,2.0,1.0,,3,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,0.5,0.5,,,,,1.0,1.0,,,,1.0,83.07692307692308,,12.5,27.0,12.5,27.0,0.5,1.0,1.0,,0.4656,,,,6.6,,1.0,,,0.5,,,0.5,23.9,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-202694-202704-203083-203484,1610612765,"Stanley Johnson, Marcus Morris, Reggie Jackson, Andre Drummond, Kentavious Caldwell-Pope","Johnson, Morris, Jackson, Drummond, Caldwell-Pope",1626169-202694-202704-203083-203484,DET,414.0,2,7.0,1.0,12.0,12.0,3.0,24,1.0,3.0,4.0,9.0,,14.0,13.0,,2.0,2.0,1.0,3.0,,8.0,3.0,1.0,3.0,4.0,4.0,8.0,2.0,1.0,2.0,,4.0,2.0,2.0,,1.0,,1.0,1.0,12.0,0.25,0.25,0.4444444444444444,0.5384615384615384,0.5,0.3333333333333333,1.0,0.75,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,,,83.47826086956522,1.0,16.0,18.5,12.166666666666666,18.416666666666668,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.576026923076923,,,0.14285714285714285,5.622222222222223,2.0,4.0,2.0,1.0,0.3076923076923077,1.0,0.15384615384615385,0.6923076923076923,23.85,2.0,5.0,,1.0,1.0,1.0,,2.0,1.0,2.0,6.0,6.0,,,,2.0,,1.0,,1.0,0.5,0.5,0.5,0.3333333333333333,,,0.6666666666666666,0.38461538461538464,0.4,0.4,0.07692307692307693,1.0,1.0,,,,0.3333333333333333,,,0.507525,,1.0,,5.0,,,1.0,,,,,0.5,,7.0,2.0,4.0,2.0,2.0,1.0,1.0,,1.0,3.0,5.0,1.0,2.0,9.0,,2.0,9.0,7.0,,0.5,0.6,0.6428571428571429,0.5625,0.5,0.15384615384615385,1.0,1.0,1.0,0.5714285714285714,0.5,0.14285714285714285,1.0,0.14285714285714285,,0.61105,0.6428571428571429,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-202694-203083-203484-2581,1610612765,"Stanley Johnson, Marcus Morris, Andre Drummond, Kentavious Caldwell-Pope, Steve Blake","Johnson, Morris, Drummond, Caldwell-Pope, Blake",1626169-202694-203083-203484-2581,DET,477.0,3,8.0,-13.0,13.0,16.0,1.0,29,1.0,3.0,1.0,5.0,4.0,9.0,22.0,,,2.0,1.0,2.0,1.0,5.0,,4.0,3.0,7.0,2.0,9.0,1.0,,3.0,,4.0,7.0,10.0,,,,,,9.0,1.0,1.0,0.2,0.3125,0.34615384615384615,,0.3333333333333333,0.75,,1.0,0.875,,,0.5,1.0,87.54716981132076,,15.76923076923077,17.0,15.153846153846153,16.9375,0.375,0.3333333333333333,0.3333333333333333,1.0,0.4188928571428571,,,,13.64,3.0,3.0,2.0,1.0,0.375,1.0,0.375,0.375,45.199999999999996,,,,,,2.0,1.0,1.0,,,,3.0,,1.0,,1.0,1.0,,,1.0,0.3333333333333333,0.5,,,,,,,,,0.25,,,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,,,7.0,,,,,2.0,,,,,6.0,,,,,,,,2.0,,,,2.0,4.0,,,4.0,6.0,,,,,0.2857142857142857,1.0,,,,,,,,,1.0,,0.4212,0.4444444444444444,0.46153846153846156,,,,,1.0,2.0,,,5.0,,5.0,,,,4.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-202694-203382-203484-2581,1610612765,"Stanley Johnson, Marcus Morris, Aron Baynes, Kentavious Caldwell-Pope, Steve Blake","Johnson, Morris, Baynes, Caldwell-Pope, Blake",1626169-202694-203382-203484-2581,DET,17.0,1,,2.0,1.0,,1.0,1,,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,84.70588235294117,,17.0,,,,,,,,0.62205,0.5,1.0,1.0,,,1.0,,,1.0,,,1.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62205,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,2.0,,,2.0,1.0,,,,,0.5,,1.0,,,,,,1.0,,,,0.62205,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1610612765,2016,2015-16,False
1626169-202699-202704-203083-203484,1610612765,"Stanley Johnson, Tobias Harris, Reggie Jackson, Andre Drummond, Kentavious Caldwell-Pope","Johnson, Harris, Jackson, Drummond, Caldwell-Pope",1626169-202699-202704-203083-203484,DET,733.0,3,12.0,5.0,21.0,21.0,3.0,42,1.0,3.0,7.0,12.0,2.0,22.0,17.0,1.0,3.0,6.0,3.0,5.0,,12.0,1.0,6.0,4.0,10.0,4.0,14.0,1.0,,3.0,1.0,4.0,6.0,3.0,,2.0,1.0,2.0,1.0,19.0,0.42857142857142855,0.5,0.5833333333333334,0.5,0.5,0.375,0.3333333333333333,0.5,0.25,0.75,0.625,0.3,,0.5,0.8,82.51023192360164,0.5,15.714285714285714,19.19047619047619,14.476190476190476,16.285714285714285,0.15,0.3333333333333333,0.3333333333333333,,0.542975,,,0.13636363636363635,4.591666666666667,5.0,8.0,5.0,1.0,0.4,0.6666666666666666,0.25,0.8,25.45,6.0,8.0,1.0,1.0,,1.0,,2.0,1.0,1.0,8.0,6.0,2.0,,,2.0,,1.0,,1.0,0.25,0.25,1.0,0.3333333333333333,,,0.5,0.4,0.75,0.75,0.05,,,,,,0.3333333333333333,1.0,,0.5365,,,,5.0,,,3.0,,2.0,1.0,,0.5,,7.0,1.0,1.0,2.0,3.0,,1.0,,4.0,1.0,3.0,,5.0,3.0,,2.0,3.0,7.0,1.0,,0.3333333333333333,0.125,0.16666666666666666,0.6666666666666666,0.15,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,0.125,,0.5,,0.4904625,0.13636363636363635,0.3333333333333333,2.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,,0.3333333333333333,0.4,0.6666666666666666,1.0,,1.0,,,,1.0,,,,2.0,1.0,0.2,,,,,,,1610612765,2016,2015-16,False
1626169-202699-202704-203083-203493,1610612765,"Stanley Johnson, Tobias Harris, Reggie Jackson, Andre Drummond, Reggie Bullock","Johnson, Harris, Jackson, Drummond, Bullock",1626169-202699-202704-203083-203493,DET,192.0,3,3.0,-2.0,6.0,6.0,1.0,12,1.0,1.0,3.0,5.0,,6.0,8.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,,,,,4.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.42857142857142855,1.0,,0.5,,,0.5,0.3333333333333333,,1.0,,90.0,,16.666666666666668,15.333333333333334,15.0,15.0,0.16666666666666666,1.0,1.0,1.0,0.48056666666666664,0.14285714285714285,0.16666666666666666,0.3333333333333333,9.34,1.0,1.0,1.0,,0.16666666666666666,,0.16666666666666666,0.5,24.5,1.0,2.0,,,1.0,2.0,,,1.0,1.0,4.0,,,,1.0,,,,,,,,1.0,1.0,0.2,0.5,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-202699-202704-203382-203484,1610612765,"Stanley Johnson, Tobias Harris, Reggie Jackson, Aron Baynes, Kentavious Caldwell-Pope","Johnson, Harris, Jackson, Baynes, Caldwell-Pope",1626169-202699-202704-203382-203484,DET,128.0,1,2.0,3.0,5.0,4.0,,9,,,1.0,3.0,1.0,3.0,,,,2.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,0.3333333333333333,0.25,0.375,,1.0,0.6666666666666666,,1.0,0.8,,,,1.0,101.25,,14.0,14.5,14.0,13.25,,,,,0.587275,0.25,0.3333333333333333,,5.666666666666667,1.0,1.0,1.0,,0.25,1.0,0.25,0.75,26.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.25,,,,,,,,,,,1.0,,4.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-202699-203083-203484-2581,1610612765,"Stanley Johnson, Tobias Harris, Andre Drummond, Kentavious Caldwell-Pope, Steve Blake","Johnson, Harris, Drummond, Caldwell-Pope, Blake",1626169-202699-203083-203484-2581,DET,66.0,2,1.0,3.0,2.0,1.0,,3,,,1.0,1.0,1.0,3.0,,,,2.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,1.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,0.75,,,,,1.0,0.5,,,,,65.45454545454545,,16.5,33.0,16.5,33.0,,,,,0.7558,1.0,1.0,,0.1,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1610612765,2016,2015-16,False
1626169-202699-203382-203484-2581,1610612765,"Stanley Johnson, Tobias Harris, Aron Baynes, Kentavious Caldwell-Pope, Steve Blake","Johnson, Harris, Baynes, Caldwell-Pope, Blake",1626169-202699-203382-203484-2581,DET,287.0,1,5.0,-2.0,8.0,10.0,1.0,18,,1.0,2.0,4.0,2.0,15.0,17.0,,2.0,,,3.0,,9.0,,,,,1.0,1.0,,,,1.0,3.0,2.0,2.0,1.0,,,,,13.0,,,0.5,0.8125,0.8333333333333334,1.0,,,,,,0.3333333333333333,,,,90.31358885017421,,17.25,14.9,17.25,12.6,0.125,,,,0.63064375,0.1111111111111111,0.2,0.13333333333333333,2.1,1.0,4.0,1.0,,0.5,,0.125,0.875,23.85,2.0,3.0,1.0,1.0,,,,3.0,1.0,1.0,4.0,9.0,2.0,,1.0,3.0,,,,1.0,0.75,0.75,1.0,1.0,0.25,0.3333333333333333,,0.375,0.6666666666666666,1.0,,,,,,,1.0,1.0,,,,,,10.0,,,,,,,,,,4.0,2.0,2.0,3.0,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,9.0,,3.0,9.0,4.0,2.0,0.5,1.0,0.875,0.9,,0.375,1.0,1.0,1.0,0.5,1.0,0.25,1.0,0.25,,0.6747625,0.6,0.5,,,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,1610612765,2016,2015-16,False
1626169-202699-203382-203493-2581,1610612765,"Stanley Johnson, Tobias Harris, Aron Baynes, Reggie Bullock, Steve Blake","Johnson, Harris, Baynes, Bullock, Blake",1626169-202699-203382-203493-2581,DET,431.0,1,7.0,3.0,12.0,13.0,,25,1.0,2.0,3.0,5.0,1.0,19.0,16.0,,,4.0,2.0,6.0,,16.0,,1.0,6.0,7.0,,7.0,,,2.0,2.0,3.0,1.0,1.0,1.0,,,,,19.0,0.6666666666666666,0.6666666666666666,0.6,0.9,0.95,,,0.8571428571428571,,0.3333333333333333,0.7,,,0.5,0.5,83.52668213457076,,13.583333333333334,20.615384615384617,13.583333333333334,19.53846153846154,0.2,0.5,0.5,,0.49440999999999996,0.1,0.2,,9.6,3.0,5.0,3.0,,0.5,1.0,0.3,0.7,24.740000000000002,1.0,2.0,,,1.0,1.0,2.0,4.0,,,2.0,12.0,,2.0,1.0,4.0,2.0,,,1.0,0.8,0.8,,,0.2,0.5,,0.2,0.5,1.0,0.1,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612765,2016,2015-16,False
1626169-202699-203484-203493-2581,1610612765,"Stanley Johnson, Tobias Harris, Kentavious Caldwell-Pope, Reggie Bullock, Steve Blake","Johnson, Harris, Caldwell-Pope, Bullock, Blake",1626169-202699-203484-203493-2581,DET,72.0,1,1.0,-5.0,3.0,3.0,1.0,6,,,,3.0,,,5.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,120.0,,18.333333333333332,5.666666666666667,18.0,4.333333333333333,,,,,0.4890666666666667,,,,1.8666666666666665,,,,1.0,,,,1.0,,,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,,,0.5473,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,1.0,1.0,,,1610612765,2016,2015-16,False
201229-202694-202704-203083-203484,1610612765,"Anthony Tolliver, Marcus Morris, Reggie Jackson, Andre Drummond, Kentavious Caldwell-Pope","Tolliver, Morris, Jackson, Drummond, Caldwell-Pope",201229-202694-202704-203083-203484,DET,16.0,1,,-3.0,,1.0,,1,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
201229-202694-203083-203484-2581,1610612765,"Anthony Tolliver, Marcus Morris, Andre Drummond, Kentavious Caldwell-Pope, Steve Blake","Tolliver, Morris, Drummond, Caldwell-Pope, Blake",201229-202694-203083-203484-2581,DET,35.0,1,1.0,2.0,1.0,,,1,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,41.14285714285714,,13.0,,13.0,,1.0,1.0,1.0,,0.3598,,,,6.8,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
201229-202694-203382-203484-2581,1610612765,"Anthony Tolliver, Marcus Morris, Aron Baynes, Kentavious Caldwell-Pope, Steve Blake","Tolliver, Morris, Baynes, Caldwell-Pope, Blake",201229-202694-203382-203484-2581,DET,150.0,2,2.0,,5.0,5.0,2.0,10,,,2.0,3.0,2.0,6.0,6.0,2.0,4.0,,,,,,1.0,1.0,,2.0,2.0,4.0,,,1.0,2.0,2.0,2.0,2.0,1.0,,,,,2.0,,,0.6666666666666666,0.4,0.5,1.0,,,1.0,1.0,1.0,0.6666666666666666,,,1.0,96.0,,16.0,14.0,15.4,14.0,,,,,0.5320199999999999,0.16666666666666666,0.25,0.6666666666666666,5.466666666666666,1.0,2.0,1.0,,0.4,,0.2,0.8,24.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,1.0,0.4,0.5,0.5,0.2,1.0,1.0,,,,1.0,1.0,,0.592,,,,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,2.0,,1.0,,,,,1.0,2.0,,,2.0,,,2.0,2.0,,,0.5,0.5,0.5,,0.2,,,,1.0,0.5,,,,,0.6132,0.3333333333333333,0.4,,,1.0,1.0,,1.0,,,,,,0.5,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,1610612765,2016,2015-16,False
202694-202699-202704-203083-203484,1610612765,"Marcus Morris, Tobias Harris, Reggie Jackson, Andre Drummond, Kentavious Caldwell-Pope","Morris, Harris, Jackson, Drummond, Caldwell-Pope",202694-202699-202704-203083-203484,DET,5016.0,6,84.0,-8.0,151.0,148.0,11.0,299,13.0,35.0,52.0,93.0,26.0,178.0,186.0,,12.0,54.0,27.0,41.0,4.0,96.0,7.0,32.0,24.0,57.0,11.0,68.0,9.0,4.0,15.0,8.0,28.0,32.0,35.0,13.0,5.0,4.0,5.0,3.0,166.0,0.5192307692307693,0.5510204081632653,0.5591397849462365,0.5757575757575758,0.6013513513513513,0.6,0.6,0.6486486486486487,0.175,0.8205128205128205,0.7368421052631579,0.1746031746031746,0.18181818181818182,0.4166666666666667,0.8275862068965517,85.83732057416269,0.6,15.596026490066226,17.97972972972973,15.066225165562914,16.885135135135137,0.26515151515151514,0.37142857142857144,0.3939393939393939,0.3076923076923077,0.5295238636363636,0.09154929577464789,0.1262135922330097,0.06741573033707865,6.840860215053764,26.0,39.0,26.0,5.0,0.29545454545454547,0.8333333333333334,0.19696969696969696,0.5984848484848485,25.107692307692307,31.0,40.0,4.0,5.0,8.0,18.0,12.0,16.0,6.0,10.0,50.0,42.0,6.0,12.0,4.0,14.0,11.0,12.0,1.0,0.875,0.41025641025641024,0.41025641025641024,0.6,0.6,0.043010752688172046,0.05,0.375,0.30303030303030304,0.775,0.8157894736842105,0.13636363636363635,0.4444444444444444,0.4444444444444444,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.5,0.8,0.46153846153846156,0.5337333333333333,5.0,0.6923076923076923,0.625,7.0,1.0,1.0,18.0,1.0,6.0,1.0,3.0,0.5806451612903226,0.05714285714285714,21.0,8.0,8.0,4.0,13.0,,,,1.0,10.0,12.0,,1.0,28.0,6.0,3.0,28.0,21.0,,,0.8333333333333334,0.7692307692307693,0.7,0.8,0.09848484848484848,0.3076923076923077,0.3076923076923077,0.75,0.6153846153846154,1.0,,,0.07692307692307693,,0.5845769230769231,0.15730337078651685,0.1390728476821192,,,4.0,11.0,1.0,1.0,,3.0,6.0,1.0,2.0,0.17391304347826086,0.21428571428571427,,8.0,,,,1.0,,,,0.1111111111111111,,2.0,,0.03333333333333333,,2.0,,,,,1610612765,2016,2015-16,False
202694-202699-202704-203382-203484,1610612765,"Marcus Morris, Tobias Harris, Reggie Jackson, Aron Baynes, Kentavious Caldwell-Pope","Morris, Harris, Jackson, Baynes, Caldwell-Pope",202694-202699-202704-203382-203484,DET,775.0,4,13.0,-16.0,23.0,23.0,3.0,46,1.0,5.0,6.0,15.0,3.0,15.0,31.0,1.0,3.0,8.0,4.0,4.0,,8.0,2.0,3.0,2.0,6.0,3.0,9.0,2.0,1.0,5.0,3.0,5.0,4.0,4.0,2.0,,,,,12.0,0.6666666666666666,0.6666666666666666,0.4,0.3,0.35714285714285715,0.75,0.4,0.3333333333333333,0.2222222222222222,0.75,0.5,0.21428571428571427,0.25,,1.0,85.47096774193548,,13.956521739130435,19.73913043478261,13.608695652173912,16.956521739130434,0.25,0.2,0.2,,0.551635,0.1,0.13333333333333333,0.2,5.693333333333333,4.0,5.0,4.0,1.0,0.25,0.5,0.2,0.65,24.68,4.0,8.0,,1.0,1.0,2.0,,,1.0,2.0,4.0,,,,,,,1.0,1.0,,,,0.5,0.5,,,,0.4,0.5,0.5,0.1,0.5,0.5,,,,0.5,,,0.5156,1.0,1.0,1.0,13.0,1.0,1.0,3.0,,3.0,,2.0,0.75,,17.0,3.0,5.0,,1.0,,1.0,,3.0,4.0,8.0,,4.0,10.0,,,10.0,17.0,,,0.5,0.3333333333333333,0.38461538461538464,0.5,0.05,,,,0.4166666666666667,0.6,0.08333333333333333,,0.25,,0.5630666666666667,0.6666666666666666,0.7391304347826086,,,1.0,,1.0,5.0,,1.0,1.0,,1.0,0.2,0.25,,2.0,,,1.0,,1.0,,,,,1.0,,0.07142857142857142,,,,,1.0,1.0,1610612765,2016,2015-16,False
202694-202699-202704-203382-203493,1610612765,"Marcus Morris, Tobias Harris, Reggie Jackson, Aron Baynes, Reggie Bullock","Morris, Harris, Jackson, Baynes, Bullock",202694-202699-202704-203382-203493,DET,79.0,1,1.0,-5.0,2.0,2.0,,4,,,,1.0,,,5.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,72.9113924050633,,26.5,13.0,26.5,13.0,,,,,0.3984,,,,16.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
202694-202699-203083-203484-2581,1610612765,"Marcus Morris, Tobias Harris, Andre Drummond, Kentavious Caldwell-Pope, Steve Blake","Morris, Harris, Drummond, Caldwell-Pope, Blake",202694-202699-203083-203484-2581,DET,120.0,1,2.0,5.0,5.0,4.0,,9,,,1.0,1.0,3.0,8.0,3.0,,,2.0,1.0,2.0,,5.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,2.0,4.0,,,,,,8.0,1.0,1.0,1.0,1.25,1.0,,1.0,0.5,,,0.5,,,,,108.0,,8.4,19.5,8.4,17.0,,,,,0.57525,,,,1.3,,1.0,,,0.5,,,1.0,24.0,1.0,1.0,,,,,,1.0,,,,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,,4.0,1.0,1.0,1.0,,,,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,8.0,,1.0,8.0,5.0,1.0,1.0,1.0,1.25,1.0,,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,0.57525,1.0,1.0,,,,,,1.0,,,2.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
