EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallTurnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,DeadBallTurnovers,Offensive Fouls Drawn,3SecondViolations,PenaltyCorner3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyPoints,PtsPutbacks,AtRimAssists,BlockedLongMidRange,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,PenaltyAtRimFGA,PenaltyFG2A,LongMidRangeAssists,SecondChanceTurnovers,PenaltyTurnovers,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyFG2M,LostBallSteals,StepOutOfBoundsTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyFg2Pct,PenaltyAtRimAccuracy,PenaltyFtPoints,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,Offensive Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Charge Fouls,PenaltyArc3FGM,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,BlockingFoulsDrawn,Travels,DefensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Corner3PctBlocked,SecondChanceCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
101109-101114-202083-202718-2585,1610612742,"Raymond Felton, Deron Williams, Wesley Matthews, Chandler Parsons, Zaza Pachulia","Felton, Williams, Matthews, Parsons, Pachulia",101109-101114-202083-202718-2585,DAL,6153.0,28,103.0,-5.0,193.0,200.0,393.0,224.0,16.0,10.0,26.0,0.6153846153846154,91.97464651389566,15.67357512953368,15.64,14.626943005181348,14.88,28.0,12.0,44.0,107.0,18.0,58.0,219.0,51.0,44.0,12.0,17.0,42.0,11.0,101.0,37.0,72.0,98.0,37.0,201.0,0.9444444444444444,0.3103448275862069,0.3103448275862069,0.5151515151515151,0.5651041666666666,0.3515151515151515,0.6065573770491803,0.6764705882352942,0.7407407407407407,0.1696969696969697,0.26666666666666666,0.2727272727272727,0.2727272727272727,0.9166666666666666,0.6484848484848484,0.2727272727272727,0.5055451515151516,8.40373831775701,24.913793103448278,54.0,42.0,23.0,30.0,49.0,4.0,9.0,15.0,13.0,30.0,6.0,14.0,3.0,5.0,,6.0,58.0,49.0,8.0,14.0,,9.0,18.0,11.0,50.0,66.0,12.0,25.0,6.0,4.0,10.0,15.0,32.0,3.0,26.0,2.0,13.0,5.0,6.0,24.0,50.0,3.0,4.0,61.0,2.0,18.0,5.0,1.0,5.0,3.0,50.0,0.43103448275862066,0.43859649122807015,,0.5420560747663551,0.5714285714285714,0.34782608695652173,0.3541666666666667,0.11214953271028037,0.10714285714285714,1.0,0.3125,0.7804878048780488,0.25,0.2840909090909091,0.3333333333333333,0.23076923076923078,0.35294117647058826,0.25,0.5238095238095238,0.8148148148148148,0.7142857142857143,0.025974025974025976,0.6,0.296969696969697,0.6122448979591837,0.75,0.5357142857142857,0.6,0.26666666666666666,0.18181818181818182,0.43333333333333335,0.43333333333333335,0.08484848484848485,0.42857142857142855,0.42857142857142855,1.0,0.391304347826087,0.4444444444444444,0.13043478260869565,0.2608695652173913,,,0.16129032258064516,0.5446615384615384,0.5073467741935483,0.10989010989010989,0.14754098360655737,0.0821917808219178,0.27979274611398963,10.0,1.0,,2.0,6.0,4.0,64.0,2.0,16.0,,4.0,56.0,1.0,0.36363636363636365,0.5806451612903226,0.7111111111111111,0.1836734693877551,0.25,0.46153846153846156,0.5333333333333333,0.4,0.1935483870967742,0.2922374429223744,7.0,10.0,20.0,5.0,1.0,10.0,0.38461538461538464,0.3225806451612903,7.0,12.0,8.0,,4.0,3.0,10.0,0.6,0.7,28.0,3.0,1.0,2.0,2.0,2.0,6.0,0.25,0.03333333333333333,2.0,,2.0,0.3333333333333333,,,10.0,,,1.0,,,,,,,1.0,,,,0.2,,,,,1610612742,2016,2015-16,False
101109-101114-202083-202718-2734,1610612742,"Raymond Felton, Deron Williams, Wesley Matthews, Chandler Parsons, Devin Harris","Felton, Williams, Matthews, Parsons, Harris",101109-101114-202083-202718-2734,DAL,10.0,1,,,,1.0,1.0,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202083-203939-2585,1610612742,"Raymond Felton, Deron Williams, Wesley Matthews, Dwight Powell, Zaza Pachulia","Felton, Williams, Matthews, Powell, Pachulia",101109-101114-202083-203939-2585,DAL,3271.0,27,55.0,-25.0,104.0,111.0,215.0,120.0,7.0,4.0,20.0,0.35,94.64995414246408,15.336538461538462,15.0990990990991,14.336538461538462,14.675675675675675,21.0,6.0,22.0,62.0,8.0,29.0,95.0,21.0,22.0,6.0,7.0,19.0,6.0,45.0,25.0,43.0,56.0,28.0,85.0,0.875,0.27586206896551724,0.27586206896551724,0.43956043956043955,0.47474747474747475,0.31868131868131866,0.7575757575757576,0.8125,0.7692307692307693,0.23076923076923078,0.24175824175824176,0.2727272727272727,0.2727272727272727,1.0,0.5164835164835165,0.2727272727272727,0.4994752747252747,10.972580645161292,24.527586206896554,32.0,26.0,11.0,12.0,18.0,4.0,5.0,9.0,7.0,23.0,2.0,7.0,1.0,3.0,,2.0,28.0,15.0,5.0,8.0,,3.0,10.0,11.0,24.0,32.0,2.0,12.0,1.0,3.0,5.0,8.0,14.0,4.0,13.0,3.0,8.0,7.0,3.0,13.0,14.0,,2.0,17.0,1.0,4.0,1.0,1.0,1.0,1.0,31.0,0.42857142857142855,0.48,,0.45161290322580644,0.625,0.45454545454545453,0.45454545454545453,0.03225806451612903,,1.0,0.23529411764705882,0.9333333333333333,0.25,0.24074074074074073,0.3333333333333333,0.4166666666666667,0.0625,0.25,0.6,0.875,1.0,0.057692307692307696,1.0,0.1978021978021978,0.6666666666666666,0.75,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25274725274725274,0.30434782608695654,0.30434782608695654,0.07692307692307693,0.2857142857142857,0.2857142857142857,0.5,0.45454545454545453,0.8,0.09090909090909091,0.18181818181818182,,,0.13043478260869565,0.543125,0.5201739130434783,0.042105263157894736,0.06060606060606061,0.10526315789473684,0.3076923076923077,13.0,1.0,,,8.0,4.0,33.0,6.0,4.0,,,31.0,,0.36363636363636365,0.5652173913043478,0.6111111111111112,0.1111111111111111,0.25,0.9,0.3333333333333333,,0.34782608695652173,0.3473684210526316,6.0,4.0,12.0,5.0,1.0,8.0,0.7142857142857143,0.17391304347826086,3.0,7.0,1.0,,3.0,,4.0,0.5833333333333334,0.75,7.0,3.0,1.0,,2.0,,3.0,0.25,,,,4.0,0.5,,,,2.0,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202083-203939-2734,1610612742,"Raymond Felton, Deron Williams, Wesley Matthews, Dwight Powell, Devin Harris","Felton, Williams, Matthews, Powell, Harris",101109-101114-202083-203939-2734,DAL,250.0,8,4.0,5.0,13.0,11.0,24.0,13.0,3.0,2.0,3.0,1.0,138.23999999999998,9.76923076923077,11.181818181818182,9.384615384615385,11.181818181818182,,1.0,1.0,1.0,2.0,2.0,18.0,6.0,1.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,3.0,2.0,16.0,1.0,1.0,1.0,1.3333333333333333,0.9,0.6666666666666666,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6738333333333334,0.1,23.35,9.0,5.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,10.0,,,,,2.0,,2.0,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,8.0,,,14.0,,1.0,,,,,4.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.25,0.5,0.1111111111111111,0.6923076923076923,,,,,,,8.0,,1.0,,,2.0,,,,0.6666666666666666,,,1.0,1.0,,,0.4444444444444444,,,,,,3.0,,,,,1.0,,,,6.0,,,8.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,1610612742,2016,2015-16,False
101109-101114-202083-2585-2734,1610612742,"Raymond Felton, Deron Williams, Wesley Matthews, Zaza Pachulia, Devin Harris","Felton, Williams, Matthews, Pachulia, Harris",101109-101114-202083-2585-2734,DAL,97.0,7,2.0,-9.0,4.0,8.0,12.0,12.0,1.0,1.0,1.0,1.0,178.1443298969072,9.5,7.375,9.5,6.5,,,,,,1.0,3.0,,,,,,,,1.0,2.0,2.0,,3.0,,,,,0.5,1.0,1.0,0.6666666666666666,,,,,,,1.0,,0.58755,,22.8,2.0,5.0,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,1.0,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,3.0,,,,,1.0,,,,0.75,,,,,,,1.0,,,,,,,,,,,1.0,,,,2.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202379-203098-2585,1610612742,"Raymond Felton, Deron Williams, Jeremy Evans, John Jenkins, Zaza Pachulia","Felton, Williams, Evans, Jenkins, Pachulia",101109-101114-202379-203098-2585,DAL,105.0,1,2.0,-1.0,2.0,2.0,4.0,1.0,,,,,54.857142857142854,28.5,24.0,22.0,17.5,2.0,,,2.0,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6666666666666666,,,,,0.3333333333333333,,0.44480000000000003,8.5,22.4,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202379-203939-2585,1610612742,"Raymond Felton, Deron Williams, Jeremy Evans, Dwight Powell, Zaza Pachulia","Felton, Williams, Evans, Powell, Pachulia",101109-101114-202379-203939-2585,DAL,59.0,1,1.0,-1.0,3.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,170.84745762711864,10.0,7.25,10.0,5.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,0.25,,1.0,1.0,1.0,1.0,,,,,,,0.416,9.3,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,0.25,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202379-203939-2734,1610612742,"Raymond Felton, Deron Williams, Jeremy Evans, Dwight Powell, Devin Harris","Felton, Williams, Evans, Powell, Harris",101109-101114-202379-203939-2734,DAL,78.0,1,1.0,-5.0,2.0,3.0,5.0,5.0,,,1.0,,92.3076923076923,19.5,13.0,19.5,7.666666666666667,,,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,0.47745,,24.9,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.47745,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202718-203939-2585,1610612742,"Raymond Felton, Deron Williams, Chandler Parsons, Dwight Powell, Zaza Pachulia","Felton, Williams, Parsons, Powell, Pachulia",101109-101114-202718-203939-2585,DAL,1961.0,13,33.0,19.0,67.0,65.0,132.0,50.0,8.0,4.0,17.0,0.47058823529411764,96.93013768485467,14.940298507462687,14.76923076923077,13.805970149253731,14.6,8.0,4.0,12.0,38.0,5.0,14.0,69.0,9.0,12.0,4.0,3.0,16.0,2.0,35.0,16.0,29.0,37.0,14.0,56.0,0.6,0.35714285714285715,0.35714285714285715,0.5480769230769231,0.5948275862068966,0.2692307692307692,0.8,0.8125,1.0,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.6153846153846154,0.3333333333333333,0.5186903846153846,8.186842105263159,24.55,25.0,8.0,8.0,14.0,18.0,4.0,5.0,2.0,5.0,12.0,1.0,2.0,2.0,1.0,,,21.0,12.0,4.0,6.0,1.0,2.0,13.0,5.0,26.0,16.0,5.0,13.0,1.0,1.0,2.0,6.0,10.0,3.0,8.0,1.0,7.0,3.0,4.0,5.0,14.0,1.0,2.0,13.0,,6.0,3.0,2.0,3.0,2.0,25.0,0.6190476190476191,0.6842105263157895,0.5,0.5526315789473685,0.6666666666666666,0.6875,0.7222222222222222,0.13157894736842105,0.25,1.0,0.35294117647058826,0.8333333333333334,0.2222222222222222,0.3076923076923077,0.5,0.5,0.14285714285714285,,0.6666666666666666,0.9090909090909091,,0.047619047619047616,0.6666666666666666,0.34615384615384615,0.7777777777777778,0.875,0.25,0.3333333333333333,0.5,0.23076923076923078,0.4166666666666667,0.45454545454545453,0.038461538461538464,0.5,0.5,1.0,0.625,0.8,0.25,,,,0.047619047619047616,0.5571857142857143,0.464047619047619,0.10526315789473684,0.13953488372093023,0.18840579710144928,0.373134328358209,9.0,1.0,,1.0,4.0,2.0,25.0,4.0,8.0,,1.0,25.0,,0.4,0.47619047619047616,0.5208333333333334,0.1111111111111111,0.25,1.0,0.5714285714285714,1.0,0.19047619047619047,0.36231884057971014,3.0,7.0,16.0,4.0,,6.0,0.8,0.3333333333333333,5.0,7.0,4.0,,2.0,1.0,1.0,0.4375,0.7142857142857143,5.0,6.0,,2.0,1.0,,1.0,0.5,,2.0,2.0,1.0,0.25,,,2.0,2.0,,1.0,,,,,,1.0,,,,0.08333333333333333,,0.5,1.0,,,1610612742,2016,2015-16,False
101109-101114-202718-203939-2734,1610612742,"Raymond Felton, Deron Williams, Chandler Parsons, Dwight Powell, Devin Harris","Felton, Williams, Parsons, Powell, Harris",101109-101114-202718-203939-2734,DAL,118.0,1,2.0,2.0,4.0,3.0,7.0,,,,1.0,,85.42372881355932,14.25,20.333333333333332,12.5,20.333333333333332,2.0,,1.0,4.0,,1.0,2.0,,1.0,,,1.0,,2.0,2.0,3.0,5.0,,2.0,,,,0.2,0.2,0.2,1.0,0.75,1.0,0.4,0.2,,,,0.6,,0.44852,4.475,25.4,,3.0,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,2.0,,,1.0,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,0.25,,,,,,,0.6666666666666666,0.5,,0.5,1.0,0.5,,,,0.5,,0.25,,0.4,0.5,0.5,,,,,,,,,,,0.5,,,0.5,,,,0.4926,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-202718-2585-2734,1610612742,"Raymond Felton, Deron Williams, Chandler Parsons, Zaza Pachulia, Devin Harris","Felton, Williams, Parsons, Pachulia, Harris",101109-101114-202718-2585-2734,DAL,1.0,1,,-1.0,,1.0,1.0,1.0,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101114-203939-2585-2734,1610612742,"Raymond Felton, Deron Williams, Dwight Powell, Zaza Pachulia, Devin Harris","Felton, Williams, Powell, Pachulia, Harris",101109-101114-203939-2585-2734,DAL,1123.0,10,19.0,7.0,39.0,38.0,77.0,33.0,2.0,2.0,7.0,0.2857142857142857,98.73552983081034,13.307692307692308,15.894736842105264,13.205128205128204,15.210526315789474,5.0,,,24.0,,2.0,40.0,,,,,6.0,,12.0,6.0,16.0,17.0,10.0,40.0,,,,0.5,0.5882352941176471,0.07692307692307693,0.35294117647058826,0.5185185185185185,0.3333333333333333,0.19230769230769232,,,,,0.5,,0.47481538461538464,8.487499999999999,25.0,17.0,20.0,1.0,7.0,11.0,,,3.0,3.0,8.0,,2.0,1.0,,,,13.0,14.0,,,,1.0,,,12.0,14.0,2.0,6.0,,1.0,,1.0,8.0,2.0,1.0,,4.0,3.0,,2.0,11.0,1.0,1.0,16.0,,4.0,3.0,3.0,3.0,,17.0,0.46153846153846156,0.46153846153846156,,0.5416666666666666,,,,0.08333333333333333,0.2,1.0,0.09090909090909091,0.8,,0.07692307692307693,,0.5,,,0.25,1.0,0.3333333333333333,,,0.4230769230769231,0.6363636363636364,0.7,0.6,0.75,0.3333333333333333,0.3076923076923077,0.375,0.375,0.07692307692307693,,,,,,1.0,,,,,0.54675,0.42017777777777776,0.13333333333333333,0.14285714285714285,,0.4358974358974359,5.0,1.0,,,,,16.0,,4.0,,,16.0,2.0,,0.4444444444444444,0.6153846153846154,0.09090909090909091,,0.5,0.5714285714285714,,,0.4,1.0,4.0,9.0,1.0,,5.0,0.3333333333333333,0.4444444444444444,1.0,4.0,1.0,,2.0,,4.0,0.4444444444444444,0.25,8.0,,,,2.0,,3.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101135-1626147-1717-200826,1610612742,"Raymond Felton, David Lee, Justin Anderson, Dirk Nowitzki, J.J. Barea","Felton, Lee, Anderson, Nowitzki, Barea",101109-101135-1626147-1717-200826,DAL,38.0,1,1.0,-2.0,1.0,1.0,2.0,2.0,,,,,75.78947368421053,14.0,24.0,14.0,11.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4181,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101135-1626147-1717-202083,1610612742,"Raymond Felton, David Lee, Justin Anderson, Dirk Nowitzki, Wesley Matthews","Felton, Lee, Anderson, Nowitzki, Matthews",101109-101135-1626147-1717-202083,DAL,166.0,1,3.0,10.0,7.0,7.0,14.0,5.0,,,,,121.44578313253012,10.142857142857142,13.571428571428571,10.142857142857142,13.571428571428571,1.0,,,5.0,1.0,1.0,15.0,3.0,,,1.0,2.0,,5.0,1.0,2.0,2.0,1.0,15.0,1.0,1.0,1.0,1.0833333333333333,1.0714285714285714,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,0.6666666666666666,,0.5618,7.5200000000000005,23.2,5.0,,,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,5.0,2.0,,,,,,1.0,2.0,8.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,,5.0,0.2,0.2,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,0.5,1.0,1.0,1.0,1.0,,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.2,,0.55484,0.14285714285714285,0.16666666666666666,,0.7142857142857143,,,,1.0,,1.0,11.0,,1.0,,,11.0,,1.0,1.1,1.1,,,,0.3333333333333333,1.0,,0.7333333333333333,,2.0,4.0,,,,,0.4,2.0,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101135-1626147-1717-2734,1610612742,"Raymond Felton, David Lee, Justin Anderson, Dirk Nowitzki, Devin Harris","Felton, Lee, Anderson, Nowitzki, Harris",101109-101135-1626147-1717-2734,DAL,245.0,2,4.0,5.0,9.0,9.0,18.0,7.0,2.0,2.0,2.0,1.0,105.79591836734694,10.444444444444445,16.77777777777778,10.444444444444445,16.77777777777778,,1.0,2.0,2.0,1.0,2.0,12.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,5.0,1.0,12.0,1.0,0.5,0.5,0.875,0.8571428571428571,0.5,1.0,1.0,1.0,,0.5,0.5,0.5,1.0,0.75,0.5,0.428475,10.75,26.35,7.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,2.0,5.0,,,,,,2.0,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,1.0,4.0,,,6.0,,1.0,1.0,,1.0,1.0,7.0,0.5,0.5,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,0.25,1.0,1.0,,,,0.25,1.0,1.0,,,,,,,,,,,,,0.428475,0.2,0.3333333333333333,,0.7777777777777778,,1.0,,,2.0,1.0,10.0,,,,1.0,10.0,,0.5,0.875,0.8333333333333334,,,,,,0.5,0.8333333333333334,,1.0,2.0,1.0,,2.0,1.0,0.25,1.0,2.0,,,,,2.0,1.0,1.0,3.0,,,,,,2.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
101109-101135-1626147-200826-203939,1610612742,"Raymond Felton, David Lee, Justin Anderson, J.J. Barea, Dwight Powell","Felton, Lee, Anderson, Barea, Powell",101109-101135-1626147-200826-203939,DAL,39.0,1,1.0,-1.0,1.0,1.0,2.0,1.0,,,1.0,,73.84615384615384,17.0,22.0,17.0,22.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,False
