EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FtPoints,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFG2A,OffThreePtRebounds,Steals,BadPassSteals,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFG2M,SecondChancePoints,BlockingFouls,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyCorner3FGA,PenaltyTurnovers,OffensiveGoaltends,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Arc3Assists,ShootingFouls,Arc3PctAssisted,FTDefRebounds,Charge Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,LongMidRangeAssists,LostBallSteals,Travels,BlockedShortMidRange,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,DefensiveGoaltends,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,SecondChanceCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,BlockedCorner3,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1626144-201568-203530-203914-2749,1610612743,"Emmanuel Mudiay, Danilo Gallinari, Joffrey Lauvergne, Gary Harris, Jameer Nelson","Mudiay, Gallinari, Lauvergne, Harris, Nelson",1626144-201568-203530-203914-2749,DEN,313.0,1,5.0,,10.0,10.0,4.0,,20.0,3.0,8.0,1.0,3.0,2.0,3.0,9.0,4.0,13.0,13.0,3.0,2.0,,3.0,,2.0,,6.0,2.0,1.0,4.0,9.0,2.0,1.0,2.0,1.0,6.0,4.0,,,0.3333333333333333,0.46153846153846156,0.5,0.3076923076923077,1.0,1.0,0.6666666666666666,0.75,,1.0,92.01277955271566,19.2,12.1,18.2,12.0,0.6153846153846154,0.375,0.6,,0.07692307692307693,0.23076923076923078,0.4,0.9230769230769231,0.5056923076923077,0.51423,3.1333333333333333,24.3,0.4,4.0,,,,1.0,1.0,2.0,1.0,6.0,6.0,3.0,2.0,1.0,,5.0,5.0,,,,1.0,,,1.0,1.0,,,,,1.0,0.5,0.5,0.3333333333333333,0.375,0.8333333333333334,0.625,0.8,1.0,0.5,,,,,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,0.1111111111111111,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,,1.0,1.0,,,,3.0,7.0,,,1.0,0.75,0.875,,,0.5384615384615384,1.0,3.0,1.0,5.0,5.0,0.3333333333333333,0.5,0.5,0.6,0.3333333333333333,0.38461538461538464,,1.0,,,3.0,3.0,4.0,1.0,0.75,1.0,0.5604625,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-202702-203115,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Kenneth Faried, Will Barton","Mudiay, Augustin, Arthur, Faried, Barton",1626144-201571-201589-202702-203115,DEN,367.0,3,6.0,-6.0,13.0,12.0,7.0,3.0,25.0,3.0,4.0,3.0,,,5.0,10.0,1.0,12.0,18.0,4.0,,4.0,,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,10.0,6.0,0.4,0.5,0.5,0.45454545454545453,0.5,0.09090909090909091,0.5,0.3333333333333333,1.0,0.6,,1.0,98.09264305177112,14.692307692307692,14.666666666666666,13.692307692307692,14.166666666666666,0.36363636363636365,0.75,0.75,0.6666666666666666,0.2727272727272727,,,0.45454545454545453,0.48892272727272723,0.5032,8.39,23.8,0.5384615384615384,1.0,1.0,1.0,3.0,,1.0,,2.0,6.0,,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,,3.0,1.0,3.0,1.0,,,,,,0.2,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,2.0,1.0,,0.5,0.5,0.5,,,0.16666666666666666,1.0,1.0,3.0,8.0,6.0,0.75,0.75,0.8,0.25,1.0,0.6666666666666666,,2.0,,,1.0,2.0,2.0,,1.0,0.5,0.5412,,1.0,,,,,,,,,,,2.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-202702-203914,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Kenneth Faried, Gary Harris","Mudiay, Augustin, Arthur, Faried, Harris",1626144-201571-201589-202702-203914,DEN,240.0,2,4.0,4.0,9.0,9.0,8.0,8.0,18.0,4.0,6.0,1.0,1.0,1.0,6.0,8.0,1.0,16.0,12.0,8.0,1.0,6.0,1.0,3.0,4.0,2.0,9.0,1.0,2.0,3.0,4.0,,,,1.0,14.0,8.0,0.5,0.6,0.75,0.8333333333333334,0.8888888888888888,0.1111111111111111,,0.5,1.0,0.6,,1.0,108.0,13.777777777777779,12.88888888888889,13.777777777777779,12.666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.5156277777777778,0.5156277777777778,4.1,25.4,0.8888888888888888,1.0,1.0,1.0,1.0,,,1.0,1.0,6.0,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,0.5,0.5,0.5,0.5,,,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,0.1111111111111111,0.125,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,0.5,0.125,4.0,6.0,6.0,16.0,16.0,0.75,0.8333333333333334,0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,0.4448,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203115-2034,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Will Barton, Mike Miller","Mudiay, Augustin, Arthur, Barton, Miller",1626144-201571-201589-203115-2034,DEN,,1,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203115-203530,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Will Barton, Joffrey Lauvergne","Mudiay, Augustin, Arthur, Barton, Lauvergne",1626144-201571-201589-203115-203530,DEN,633.0,5,11.0,-5.0,21.0,21.0,13.0,9.0,42.0,2.0,2.0,3.0,4.0,2.0,4.0,6.0,6.0,23.0,28.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,10.0,4.0,3.0,7.0,7.0,6.0,6.0,7.0,5.0,23.0,13.0,0.5,0.5,0.6666666666666666,0.7083333333333334,0.8214285714285714,0.5,0.8571428571428571,1.0,0.6666666666666666,0.7777777777777778,1.0,0.5,95.54502369668246,15.952380952380953,14.19047619047619,15.952380952380953,12.857142857142858,0.16666666666666666,1.0,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4445958333333333,0.46245833333333336,7.716666666666666,26.416666666666668,0.6190476190476191,,1.0,1.0,1.0,,2.0,3.0,6.0,4.0,6.0,,2.0,,,,,1.0,,,4.0,,,6.0,4.0,,,,,0.6666666666666666,0.5,0.5,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,0.16666666666666666,,,,0.2857142857142857,0.5,3.0,3.0,3.0,2.0,0.75,0.75,0.75,,,,,,,,,,,,,,,,1.0,,2.0,2.0,3.0,16.0,16.0,0.75,1.0,1.1428571428571428,0.3333333333333333,1.0,0.6956521739130435,,6.0,,,,,,,,,,2.0,2.0,0.6666666666666666,,,1.0,,,,,,,4.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203115-203914,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Will Barton, Gary Harris","Mudiay, Augustin, Arthur, Barton, Harris",1626144-201571-201589-203115-203914,DEN,352.0,4,6.0,-1.0,12.0,11.0,1.0,2.0,23.0,3.0,6.0,2.0,2.0,,4.0,10.0,2.0,10.0,11.0,1.0,,4.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,6.0,1.0,0.5,0.6666666666666666,0.4,0.3333333333333333,0.38461538461538464,0.16666666666666666,0.5,0.5,0.6666666666666666,0.6,,0.6666666666666666,94.0909090909091,15.416666666666666,15.181818181818182,15.416666666666666,12.818181818181818,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.4371833333333333,0.4338,6.33,25.75,0.08333333333333333,3.0,,1.0,2.0,,,,2.0,4.0,,,,,,3.0,3.0,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,0.5,0.375,0.6666666666666666,1.0,,,,,,0.16666666666666666,0.5,0.5,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,1.0,4.0,,,0.5,0.5,0.6666666666666666,,,0.4,,1.0,,2.0,2.0,,,0.5,1.0,,0.2,,,,,1.0,2.0,2.0,0.5,1.0,0.5,0.45815,,,,,,,,,,,,2.0,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,2.0,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203115-203960,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Will Barton, JaKarr Sampson","Mudiay, Augustin, Arthur, Barton, Sampson",1626144-201571-201589-203115-203960,DEN,141.0,2,2.0,-2.0,4.0,5.0,,1.0,9.0,,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,4.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,0.3333333333333333,0.25,0.25,0.25,1.0,0.5,0.5,0.5,,0.5,91.91489361702128,11.75,18.8,11.75,13.0,0.25,,,,,0.25,1.0,0.5,0.45859999999999995,,13.666666666666666,72.4,,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203115-203994,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Will Barton, Jusuf Nurkic","Mudiay, Augustin, Arthur, Barton, Nurkic",1626144-201571-201589-203115-203994,DEN,173.0,2,3.0,5.0,5.0,6.0,,,11.0,1.0,1.0,,2.0,,2.0,2.0,2.0,7.0,2.0,,,4.0,2.0,2.0,3.0,1.0,7.0,1.0,4.0,5.0,5.0,,,1.0,1.0,7.0,,1.0,1.0,1.0,0.875,0.875,0.5,,1.0,1.0,1.0,1.0,1.0,91.5606936416185,12.4,18.5,12.4,18.5,0.25,1.0,1.0,1.0,,0.5,,0.75,0.604325,,10.0,25.9,,,,1.0,1.0,,,1.0,,,3.0,,1.0,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,1.0,,1.0,,,,0.25,1.0,1.0,,,,,,,1.0,,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203115-203999,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Will Barton, Nikola Jokic","Mudiay, Augustin, Arthur, Barton, Jokic",1626144-201571-201589-203115-203999,DEN,450.0,2,8.0,3.0,14.0,14.0,4.0,8.0,28.0,3.0,4.0,3.0,3.0,,5.0,9.0,5.0,20.0,17.0,2.0,,4.0,3.0,2.0,4.0,1.0,10.0,1.0,4.0,5.0,8.0,,,1.0,6.0,20.0,4.0,0.4,0.4,0.5555555555555556,0.5714285714285714,0.625,0.35714285714285715,,0.8,0.5,0.7142857142857143,0.5,,89.6,19.642857142857142,12.5,16.285714285714285,11.928571428571429,0.2857142857142857,0.75,0.75,0.3333333333333333,0.21428571428571427,0.21428571428571427,,0.6428571428571429,0.5103214285714286,0.59605,7.911111111111111,24.36,0.2857142857142857,2.0,,2.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,,2.0,2.0,,2.0,3.0,1.0,,,4.0,,1.0,4.0,,,,,,1.0,0.4,0.4,,,0.5,0.42857142857142855,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,1.0,,2.0,2.0,2.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,0.4,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,0.46796666666666664,,1.0,,,,2.0,,,1.0,,1.0,,4.0,1.0,,1.0,,,0.5,0.3333333333333333,,,,,1.0,2.0,2.0,,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203530-203914,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Joffrey Lauvergne, Gary Harris","Mudiay, Augustin, Arthur, Lauvergne, Harris",1626144-201571-201589-203530-203914,DEN,207.0,3,3.0,7.0,8.0,7.0,,,15.0,2.0,2.0,1.0,3.0,,2.0,4.0,4.0,10.0,3.0,,,2.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,7.0,,0.5,0.5,0.5,0.625,0.625,0.5,1.0,1.0,1.0,1.0,1.0,1.0,104.34782608695652,11.625,16.285714285714285,8.625,16.285714285714285,0.25,1.0,1.0,0.5,0.125,0.375,,0.75,0.54990625,,7.7250000000000005,24.5,,1.0,,,1.0,1.0,1.0,2.0,,2.0,3.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,0.5,0.5,0.5,,,0.5,0.5,,,,,,,,0.125,,,0.125,1.0,1.0,1.0,,,1.0,3.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,2.0,,0.5,0.5,,3.0,,,,0.5,0.5,,,0.3,,,,,,,,,,,,,,,,,,,,,,0.4657,,,,,,,,,1.0,1.0,2.0,,,,,,,0.5,,0.3333333333333333,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203914-203960,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Gary Harris, JaKarr Sampson","Mudiay, Augustin, Arthur, Harris, Sampson",1626144-201571-201589-203914-203960,DEN,265.0,2,4.0,-4.0,8.0,8.0,8.0,2.0,16.0,2.0,3.0,,,,4.0,7.0,,9.0,13.0,7.0,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,,,,1.0,9.0,8.0,0.25,0.25,0.5714285714285714,0.5714285714285714,0.5625,,,1.0,0.3333333333333333,0.6,,0.3333333333333333,86.94339622641509,17.75,15.375,17.75,14.875,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,0.42857142857142855,0.5100285714285714,0.5100285714285714,10.271428571428572,,1.0,,,2.0,4.0,,,,1.0,6.0,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,0.5714285714285714,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,3.0,4.0,9.0,9.0,0.5714285714285714,0.5714285714285714,0.5625,0.42857142857142855,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203914-203994,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Gary Harris, Jusuf Nurkic","Mudiay, Augustin, Arthur, Harris, Nurkic",1626144-201571-201589-203914-203994,DEN,144.0,1,2.0,5.0,6.0,5.0,,,11.0,,1.0,1.0,2.0,,1.0,4.0,3.0,5.0,,,,2.0,2.0,1.0,2.0,,5.0,1.0,3.0,4.0,5.0,,,,,5.0,,1.0,1.0,0.25,0.35714285714285715,0.35714285714285715,0.42857142857142855,,1.0,1.0,1.0,1.0,1.0,110.0,12.666666666666666,13.6,11.666666666666666,13.6,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,,0.5714285714285714,0.5162642857142857,,10.925,24.46666666666667,,1.0,,1.0,2.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.2,,1.0,,1.0,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.58065,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-201589-203914-203999,1610612743,"Emmanuel Mudiay, D.J. Augustin, Darrell Arthur, Gary Harris, Nikola Jokic","Mudiay, Augustin, Arthur, Harris, Jokic",1626144-201571-201589-203914-203999,DEN,1119.0,6,19.0,11.0,46.0,47.0,34.0,29.0,93.0,6.0,15.0,6.0,11.0,10.0,8.0,24.0,15.0,55.0,44.0,15.0,14.0,10.0,11.0,5.0,11.0,4.0,28.0,7.0,8.0,16.0,22.0,2.0,1.0,3.0,13.0,48.0,34.0,0.625,0.625,0.3333333333333333,0.47435897435897434,0.5612244897959183,0.38461538461538464,0.6666666666666666,0.7272727272727273,0.875,0.7894736842105263,,1.0,119.67828418230565,12.391304347826088,11.680851063829786,12.021739130434783,11.425531914893616,0.38461538461538464,0.4,0.5454545454545454,0.6666666666666666,0.15384615384615385,0.28205128205128205,0.3448275862068966,0.7692307692307693,0.48494999999999994,0.494348275862069,5.7250000000000005,25.566666666666666,0.7391304347826086,6.0,1.0,1.0,3.0,2.0,4.0,7.0,18.0,6.0,18.0,4.0,6.0,2.0,,4.0,6.0,1.0,,,9.0,,,21.0,7.0,3.0,3.0,3.0,3.0,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.16666666666666666,0.26666666666666666,0.25,0.21739130434782608,0.2222222222222222,0.8,0.5,1.0,0.16666666666666666,0.16666666666666666,,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.10256410256410256,0.5,0.5,1.0,0.15555555555555556,0.23333333333333334,5.0,3.0,5.0,1.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.0,1.0,5.0,4.0,,0.14285714285714285,,,7.0,,1.0,,0.6,0.5833333333333334,0.5,1.0,0.12727272727272726,5.0,10.0,5.0,41.0,41.0,0.3333333333333333,0.4827586206896552,0.5694444444444444,0.3448275862068966,0.5,0.7454545454545455,4.0,3.0,,0.13793103448275862,,1.0,,0.2,0.2,,0.4894375,4.0,2.0,0.8,1.0,,3.0,0.5,,2.0,2.0,4.0,1.0,13.0,1.0,1.0,,,0.5,1.0,0.4,,,1.0,,1.0,4.0,4.0,0.5,2.0,,1.0,,0.10526315789473684,,2.0,1.0,,1.0,0.4,4.0,6.0,0.42857142857142855,0.4,,,,,,2.0,,0.5,,,,,2.0,1.0,1.0,,,,,,,,,1610612743,2016,2015-16,False
1626144-201571-202702-203115-203530,1610612743,"Emmanuel Mudiay, D.J. Augustin, Kenneth Faried, Will Barton, Joffrey Lauvergne","Mudiay, Augustin, Faried, Barton, Lauvergne",1626144-201571-202702-203115-203530,DEN,53.0,2,1.0,,2.0,2.0,,,4.0,1.0,1.0,,,,1.0,2.0,,2.0,2.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,2.0,,1.0,1.0,0.5,0.5,0.5,,,,1.0,1.0,,1.0,108.67924528301887,9.5,17.0,9.5,17.0,0.5,1.0,1.0,1.0,,,,0.5,0.45865,,11.4,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2016,2015-16,False
