EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Charge Fouls,Blocked2s,BlockedShortMidRange,Blocks,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceOffPoss,AtRimFGM,LongMidRangeFGA,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceTurnovers,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,AtRimAssists,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,PtsUnassisted3s,LongMidRangeAssists,2pt And 1 Free Throw Trips,LongMidRangePctAssisted,Travels,OffensiveGoaltends,AtRimPctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,BlockingFouls,Loose Ball Fouls,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,Fg3aBlocked,BlockingFoulsDrawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101141-1626169-1626199-201943-203083,1610612765,"Ersan Ilyasova, Stanley Johnson, Darrun Hilliard, Brandon Jennings, Andre Drummond","Ilyasova, Johnson, Hilliard, Jennings, Drummond",101141-1626169-1626199-201943-203083,DET,186.0,1,3.0,-1.0,6.0,6.0,12.0,1.0,3.0,3.0,3.0,4.0,2.0,8.0,9.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.8,1.0,1.0,1.0,1.0,92.90322580645162,16.5,14.5,16.5,14.5,0.25,0.75,1.0,1.0,0.6666666666666666,0.25,0.467625,0.2,0.2,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-1626199-202704-203083,1610612765,"Ersan Ilyasova, Stanley Johnson, Darrun Hilliard, Reggie Jackson, Andre Drummond","Ilyasova, Johnson, Hilliard, Jackson, Drummond",101141-1626169-1626199-202704-203083,DET,143.0,2,2.0,-6.0,4.0,7.0,11.0,1.0,,1.0,,2.0,,,6.0,,,,,,,3.0,4.0,4.0,1.0,,2.0,,1.0,,,,,,,,,,0.6,0.6666666666666666,,0.6666666666666666,110.76923076923077,10.75,14.285714285714286,10.75,13.714285714285714,0.5,0.5,,,,0.5,0.5295,,,6.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-1626199-203382-203915,1610612765,"Ersan Ilyasova, Stanley Johnson, Darrun Hilliard, Aron Baynes, Spencer Dinwiddie","Ilyasova, Johnson, Hilliard, Baynes, Dinwiddie",101141-1626169-1626199-203382-203915,DET,83.0,1,1.0,-1.0,4.0,3.0,7.0,1.0,,1.0,1.0,3.0,2.0,4.0,5.0,,2.0,,,,,1.0,1.0,2.0,,,1.0,,,2.0,2.0,1.0,4.0,,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,,121.44578313253012,14.5,8.333333333333334,14.0,8.333333333333334,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.45726666666666665,0.25,0.25,8.766666666666667,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201202-202704-203484,1610612765,"Ersan Ilyasova, Stanley Johnson, Joel Anthony, Reggie Jackson, Kentavious Caldwell-Pope","Ilyasova, Johnson, Anthony, Jackson, Caldwell-Pope",101141-1626169-201202-202704-203484,DET,194.0,1,3.0,1.0,5.0,5.0,10.0,4.0,,,4.0,6.0,,8.0,7.0,2.0,6.0,1.0,1.0,,2.0,,,1.0,,,,1.0,2.0,,1.0,,6.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,74.22680412371133,20.0,18.8,18.2,16.2,0.6666666666666666,,,,,0.6666666666666666,0.5870666666666667,,,6.983333333333333,5.0,,,,,,,,,,,,1.0,3.0,2.0,1.0,1.0,,,0.5,0.5,,,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.408,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201202-203484-2581,1610612765,"Ersan Ilyasova, Stanley Johnson, Joel Anthony, Kentavious Caldwell-Pope, Steve Blake","Ilyasova, Johnson, Anthony, Caldwell-Pope, Blake",101141-1626169-201202-203484-2581,DET,30.0,1,,-3.0,1.0,2.0,3.0,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,0.5,,,,,144.0,5.0,12.5,5.0,12.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201943-202694-203083,1610612765,"Ersan Ilyasova, Stanley Johnson, Brandon Jennings, Marcus Morris, Andre Drummond","Ilyasova, Johnson, Jennings, Morris, Drummond",101141-1626169-201943-202694-203083,DET,1319.0,6,22.0,-8.0,41.0,43.0,84.0,11.0,1.0,8.0,15.0,26.0,3.0,45.0,53.0,8.0,22.0,4.0,8.0,,20.0,7.0,12.0,22.0,4.0,1.0,8.0,5.0,9.0,9.0,8.0,2.0,33.0,0.26666666666666666,0.3333333333333333,0.5769230769230769,0.525,0.5113636363636364,0.5833333333333334,0.6666666666666666,0.5714285714285714,,91.70583775587566,16.463414634146343,14.976744186046512,15.317073170731707,14.837209302325581,0.275,0.2,0.125,0.14285714285714285,,0.625,0.49488026315789474,0.047619047619047616,0.07142857142857142,7.480769230769231,11.0,3.0,4.0,3.0,,3.0,1.0,3.0,0.5,1.0,0.6,1.0,8.0,8.0,7.0,7.0,10.0,,,0.6363636363636364,0.5,,,0.7272727272727273,0.7272727272727273,0.175,6.0,5.0,6.0,12.0,4.0,,,0.8333333333333334,0.625,0.6666666666666666,1.0,0.5,0.8571428571428571,0.8571428571428571,0.49445,0.26666666666666666,10.0,3.0,8.0,2.0,8.0,10.0,0.4444444444444444,0.17777777777777778,0.24390243902439024,3.0,3.0,1.0,1.0,4.0,2.0,4.0,10.0,2.0,1.0,3.0,4.0,14.0,2.0,2.0,1.0,1.0,1.0,5.0,12.0,6.0,1.0,9.0,4.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.3076923076923077,1.0,0.4166666666666667,0.35,0.038461538461538464,0.125,1.0,0.5,0.2857142857142857,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.1,0.25,0.4,0.4,1.0,0.375,1.0,0.25,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,0.5104599999999999,27.00714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201943-202694-203382,1610612765,"Ersan Ilyasova, Stanley Johnson, Brandon Jennings, Marcus Morris, Aron Baynes","Ilyasova, Johnson, Jennings, Morris, Baynes",101141-1626169-201943-202694-203382,DET,672.0,6,11.0,3.0,25.0,23.0,48.0,2.0,2.0,7.0,6.0,13.0,5.0,26.0,23.0,6.0,6.0,3.0,5.0,,12.0,4.0,7.0,7.0,1.0,1.0,2.0,3.0,5.0,8.0,7.0,4.0,26.0,0.5,0.5,0.46153846153846156,0.525,0.5652173913043478,1.0,1.0,1.0,,102.85714285714286,13.28,14.782608695652174,13.28,14.782608695652174,0.1,0.35,0.2857142857142857,0.3333333333333333,,0.45,0.4459447368421053,0.17391304347826086,0.25,9.26923076923077,7.0,3.0,1.0,,,,,,0.5,1.0,1.0,1.0,,2.0,4.0,,,,,,,,,1.0,1.0,0.2,2.0,,,,2.0,,,,,,,1.0,0.5,0.5,,,12.0,,9.0,,9.0,12.0,0.4090909090909091,0.34615384615384615,0.48,,,2.0,2.0,,,3.0,7.0,,1.0,4.0,3.0,7.0,,,3.0,7.0,1.0,4.0,6.0,,,7.0,3.0,1.0,2.0,2.0,,,,3.0,3.0,,,1.0,1.0,,,,,,,,0.6666666666666666,0.42857142857142855,0.25,0.42857142857142855,0.42857142857142855,0.4090909090909091,0.35,0.07692307692307693,0.14285714285714285,,,,,,,,,0.35,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.18181818181818182,1.0,,0.36363636363636365,0.25,0.42857142857142855,0.45855499999999993,28.542857142857144,3.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201943-203083-203484,1610612765,"Ersan Ilyasova, Stanley Johnson, Brandon Jennings, Andre Drummond, Kentavious Caldwell-Pope","Ilyasova, Johnson, Jennings, Drummond, Caldwell-Pope",101141-1626169-201943-203083-203484,DET,1372.0,8,23.0,-8.0,45.0,45.0,90.0,13.0,4.0,5.0,11.0,27.0,3.0,37.0,45.0,10.0,12.0,5.0,8.0,1.0,19.0,13.0,18.0,27.0,7.0,,11.0,2.0,7.0,5.0,6.0,3.0,34.0,0.45454545454545453,0.45454545454545453,0.4074074074074074,0.3953488372093023,0.40217391304347827,0.6842105263157895,0.7083333333333334,0.7142857142857143,0.6666666666666666,94.46064139941691,16.68888888888889,13.8,15.466666666666667,13.28888888888889,0.3023255813953488,0.11627906976744186,0.8,1.0,0.25,0.6744186046511628,0.5011329268292682,0.06521739130434782,0.1,8.22962962962963,17.0,4.0,4.0,3.0,,1.0,,1.0,0.36363636363636365,0.8,0.6666666666666666,1.0,9.0,5.0,9.0,6.0,9.0,,3.0,0.375,0.375,0.2857142857142857,,0.38461538461538464,0.5,0.20930232558139536,2.0,1.0,6.0,3.0,3.0,,,0.16666666666666666,0.14285714285714285,0.1875,0.375,0.6,0.2222222222222222,0.2222222222222222,0.472125,0.08108108108108109,12.0,,10.0,,10.0,12.0,0.4166666666666667,0.2702702702702703,0.26666666666666666,1.0,6.0,2.0,4.0,1.0,1.0,4.0,15.0,1.0,2.0,5.0,4.0,16.0,1.0,1.0,2.0,6.0,2.0,6.0,9.0,,2.0,13.0,4.0,4.0,3.0,3.0,3.0,,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,1.0,,0.75,0.25,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.4166666666666667,0.37209302325581395,0.14814814814814814,0.2,1.0,,0.375,1.0,,0.6666666666666666,1.0,0.023255813953488372,0.3488372093023256,0.26666666666666666,0.26666666666666666,0.75,0.8571428571428571,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.5,0.08333333333333333,0.4166666666666667,0.4,0.3076923076923077,0.5243954545454546,29.2875,3.0,1.0,,0.5,2.0,1.0,0.23076923076923078,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201943-203382-203484,1610612765,"Ersan Ilyasova, Stanley Johnson, Brandon Jennings, Aron Baynes, Kentavious Caldwell-Pope","Ilyasova, Johnson, Jennings, Baynes, Caldwell-Pope",101141-1626169-201943-203382-203484,DET,1010.0,7,17.0,-18.0,36.0,40.0,76.0,13.0,,3.0,6.0,21.0,14.0,32.0,50.0,4.0,8.0,2.0,4.0,,10.0,8.0,15.0,22.0,2.0,1.0,6.0,6.0,10.0,12.0,16.0,5.0,28.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.32142857142857145,0.4444444444444444,0.6666666666666666,0.7058823529411765,0.8,,108.35643564356437,13.777777777777779,12.85,13.13888888888889,11.675,0.4642857142857143,0.10714285714285714,,,,0.7142857142857143,0.534137037037037,0.15151515151515152,0.19230769230769232,6.571428571428571,33.0,4.0,4.0,1.0,,1.0,,1.0,0.6666666666666666,0.8,0.5714285714285714,1.0,8.0,5.0,5.0,5.0,7.0,,1.0,0.3333333333333333,0.3684210526315789,0.75,,0.38461538461538464,0.45454545454545453,0.17857142857142858,1.0,1.0,4.0,4.0,2.0,,4.0,0.25,0.25,0.4,0.125,0.4,0.2,0.2,0.5623,0.125,18.0,10.0,21.0,3.0,21.0,18.0,0.5,0.65625,0.5,1.0,4.0,4.0,10.0,1.0,,2.0,6.0,,1.0,2.0,2.0,7.0,,2.0,4.0,13.0,1.0,2.0,6.0,,1.0,5.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,,,3.0,2.0,,,2.0,,1.0,,3.0,1.0,0.2857142857142857,0.5,0.3333333333333333,0.3076923076923077,0.36666666666666664,0.25,0.09523809523809523,,1.0,,0.5,0.3333333333333333,1.0,,,0.03571428571428571,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,,0.6666666666666666,0.4,,0.13333333333333333,0.5,0.4,0.5336333333333333,27.285714285714285,,,,,1.0,,0.15384615384615385,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
101141-1626169-201975-203083-2581,1610612765,"Ersan Ilyasova, Stanley Johnson, Jodie Meeks, Andre Drummond, Steve Blake","Ilyasova, Johnson, Meeks, Drummond, Blake",101141-1626169-201975-203083-2581,DET,142.0,1,2.0,-3.0,5.0,4.0,9.0,1.0,,1.0,,2.0,,3.0,6.0,,,,1.0,,3.0,,1.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,,,,0.3,0.3,,1.0,,,91.26760563380282,19.6,11.0,16.8,11.0,0.2,0.2,,,,0.8,0.57118,,,6.0,,1.0,1.0,1.0,,,,,0.5,1.0,,1.0,1.0,,,1.0,2.0,1.0,,0.5,0.5,,0.3333333333333333,,,,,,2.0,,,,,,,,,,,,0.7239,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,,,1.0,3.0,,,,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.6,0.5,,,,0.5,1.0,,,,0.2,0.4,0.5,0.5,1.0,0.5,,,,,,,,0.5,,24.633333333333336,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
