EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,DefThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Blocked3s,BlockedArc3,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,BlockingFouls,BlockedCorner3,Assisted3sPct,SecondChanceFg3Pct,Corner3Frequency,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SelfOReb,Loose Ball Fouls Drawn,SelfORebPct,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3Assists,NonShootingPenaltyNonTakeFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Technical Free Throw Trips,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,Arc3PctBlocked,DefensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101138-1626148-1626156-203944-977,1610612747,"Brandon Bass, Anthony Brown, D'Angelo Russell, Julius Randle, Kobe Bryant","Bass, Brown, Russell, Randle, Bryant",101138-1626148-1626156-203944-977,LAL,25.0,1,,,1.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,172.79999999999998,,9.0,8.0,9.0,8.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5492,0.5492,,,1.0,2.2,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-1626156-204028-977,1610612747,"Brandon Bass, Anthony Brown, D'Angelo Russell, Tarik Black, Kobe Bryant","Bass, Brown, Russell, Black, Bryant",101138-1626148-1626156-204028-977,LAL,17.0,1,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-1626204-1626273-1897,1610612747,"Brandon Bass, Anthony Brown, Larry Nance Jr., Marcelo Huertas, Metta World Peace","Bass, Brown, Nance Jr., Huertas, World Peace",101138-1626148-1626204-1626273-1897,LAL,239.0,1,4.0,-3.0,7.0,6.0,4.0,4.0,13.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,3.0,3.0,,2.0,5.0,,2.0,2.0,,,2.0,,2.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,,,,,,1.0,,,2.0,,,1.0,,1.0,1.0,2.0,,4.0,1.0,1.0,0.3333333333333333,,0.16666666666666666,,0.14285714285714285,,0.5,0.8,0.8,,0.8,78.32635983263599,1.0,13.857142857142858,23.666666666666668,11.0,20.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,0.25,0.6666666666666666,0.48865833333333336,0.4552125,,,,8.9,23.96666666666667,0.5714285714285714,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.16666666666666666,,,,,0.25,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-1626273-201156-203944,1610612747,"Brandon Bass, Anthony Brown, Marcelo Huertas, Nick Young, Julius Randle","Bass, Brown, Huertas, Young, Randle",101138-1626148-1626273-201156-203944,LAL,235.0,2,4.0,4.0,8.0,7.0,,,15.0,1.0,2.0,,,,1.0,6.0,,1.0,3.0,6.0,2.0,13.0,9.0,,,,,,,2.0,6.0,,2.0,,6.0,,4.0,6.0,,,,2.0,2.0,1.0,,,2.0,,1.0,,,,,13.0,,,,,0.3333333333333333,,0.6111111111111112,,0.65,,0.6666666666666666,,1.0,,,91.91489361702128,,14.25,17.285714285714285,13.25,17.285714285714285,0.2222222222222222,0.5,0.5,,,,,0.1111111111111111,,,0.6666666666666666,,0.8888888888888888,0.5345055555555556,,0.1,0.25,,7.3,25.016666666666666,,,,4.0,,,,,,,,1.0,,,,,1.0,,,3.0,,3.0,,,,,,3.0,,3.0,,,,1.0,1.0,,2.0,,,,,,,,,,,0.5,,0.5,,,,,,,,,0.5,0.3333333333333333,0.4,1.0,,,0.3333333333333333,1.0,,,0.5,0.5,,,,0.5,0.5697,,,,,,1.0,,1.0,6.0,2.0,2.0,,,0.6666666666666666,,,0.6666666666666666,1.0,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-1626273-201156-204028,1610612747,"Brandon Bass, Anthony Brown, Marcelo Huertas, Nick Young, Tarik Black","Bass, Brown, Huertas, Young, Black",101138-1626148-1626273-201156-204028,LAL,280.0,2,5.0,1.0,8.0,8.0,,,16.0,1.0,1.0,,2.0,1.0,2.0,2.0,,2.0,5.0,4.0,,7.0,6.0,,,,,,4.0,,2.0,2.0,3.0,1.0,7.0,2.0,3.0,7.0,2.0,2.0,,,,3.0,,,,,,,,,,2.0,,,1.0,1.0,0.4,,0.3888888888888889,,0.3888888888888889,,0.4444444444444444,1.0,1.0,1.0,1.0,82.28571428571428,,17.75,17.25,14.0,17.25,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,,,0.2222222222222222,0.5,0.5,0.2222222222222222,,0.5555555555555556,0.52375,,,,,10.48,24.2,,,,1.0,1.0,,,3.0,,,,1.0,,,,,2.0,,,,,1.0,1.0,2.0,,5.0,,,,,,,1.0,2.0,2.0,,4.0,2.0,1.0,2.0,,,,,,,,0.25,,0.25,0.5,0.625,0.625,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,1.0,1.0,1.0,,1.0,,,,,,,0.44706666666666667,,0.7142857142857143,2.0,,,1.0,1.0,2.0,3.0,1.0,,,,1.0,0.5,0.2222222222222222,,0.25,,,,,2.0,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,1.0,,0.25,,,1.0,1.0,1.0,,,,,,,1610612747,2016,2015-16,True
101138-1626148-1626273-203903-203944,1610612747,"Brandon Bass, Anthony Brown, Marcelo Huertas, Jordan Clarkson, Julius Randle","Bass, Brown, Huertas, Clarkson, Randle",101138-1626148-1626273-203903-203944,LAL,284.0,1,5.0,5.0,9.0,9.0,,6.0,18.0,1.0,1.0,,,2.0,3.0,4.0,,3.0,4.0,5.0,,12.0,7.0,,,,,,6.0,,4.0,3.0,4.0,1.0,9.0,2.0,3.0,3.0,1.0,,1.0,,,1.0,,,,,,2.0,1.0,2.0,1.0,12.0,,,1.0,1.0,0.75,,0.6666666666666666,,0.6666666666666666,,0.5555555555555556,0.6666666666666666,0.75,,,91.26760563380282,0.5,12.444444444444445,19.11111111111111,12.444444444444445,18.88888888888889,0.1111111111111111,1.0,1.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,,0.6666666666666666,0.4994,,,,,14.075,24.48,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,2.0,,,,,,3.0,,2.0,,,2.0,,,,,,,,,,,,,1.0,,0.4,,0.4,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,0.5,,,,1.0,,,,,,3.0,1.0,1.0,,,0.5,,0.1111111111111111,0.5,,,,,,,,1.0,,,1.0,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-1626273-203903-204028,1610612747,"Brandon Bass, Anthony Brown, Marcelo Huertas, Jordan Clarkson, Tarik Black","Bass, Brown, Huertas, Clarkson, Black",101138-1626148-1626273-203903-204028,LAL,70.0,1,1.0,-1.0,2.0,3.0,2.0,3.0,5.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,0.25,0.25,1.0,,1.0,,,102.85714285714285,,18.5,11.0,18.5,5.666666666666667,,,,,,,,,,,,,1.0,0.53265,0.53265,0.5,1.0,1.0,,22.5,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-201156-203903-203944,1610612747,"Brandon Bass, Anthony Brown, Nick Young, Jordan Clarkson, Julius Randle","Bass, Brown, Young, Clarkson, Randle",101138-1626148-201156-203903-203944,LAL,230.0,1,4.0,2.0,7.0,8.0,,8.0,15.0,2.0,2.0,,1.0,1.0,3.0,1.0,,3.0,6.0,2.0,,9.0,7.0,,,,,,4.0,2.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,9.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5625,,0.5625,,0.25,0.3333333333333333,0.4,0.5,,93.91304347826086,,14.714285714285714,15.875,13.142857142857142,14.875,0.25,1.0,1.0,0.5,0.125,,,0.375,0.3333333333333333,0.3333333333333333,0.125,,0.5,0.55946875,,,,,10.966666666666667,25.25,,,,1.0,,,,,,,,0.5,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,0.5,,0.5,,,,,,,,,0.3333333333333333,,0.25,,,0.5,,0.5,,1.0,1.0,1.0,,,,1.0,0.4205,,,1.0,,,,,,3.0,1.0,1.0,,,1.0,,0.125,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626148-203903-203944-977,1610612747,"Brandon Bass, Anthony Brown, Jordan Clarkson, Julius Randle, Kobe Bryant","Bass, Brown, Clarkson, Randle, Bryant",101138-1626148-203903-203944-977,LAL,175.0,1,3.0,2.0,6.0,7.0,6.0,,13.0,1.0,1.0,,,2.0,3.0,1.0,1.0,3.0,4.0,2.0,,12.0,10.0,3.0,4.0,2.0,,12.0,6.0,,1.0,3.0,5.0,1.0,12.0,2.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,,,12.0,12.0,6.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,1.0,106.97142857142858,,13.666666666666666,13.285714285714286,13.666666666666666,13.285714285714286,0.16666666666666666,1.0,1.0,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5589166666666666,0.5589166666666666,,,1.0,12.25,24.2,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,0.16666666666666666,1.0,,,,1.0,1.0,2.0,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,6.0,2.0,1.0,,,1.0,,0.16666666666666666,1.0,,,,0.16666666666666666,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1626273-1897,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Marcelo Huertas, Metta World Peace","Bass, Russell, Nance Jr., Huertas, World Peace",101138-1626156-1626204-1626273-1897,LAL,1268.0,5,21.0,13.0,42.0,40.0,18.0,13.0,82.0,7.0,11.0,1.0,6.0,4.0,7.0,12.0,5.0,12.0,24.0,14.0,7.0,46.0,33.0,3.0,10.0,5.0,6.0,15.0,10.0,14.0,12.0,5.0,7.0,3.0,16.0,10.0,17.0,19.0,1.0,1.0,,5.0,7.0,10.0,,,11.0,2.0,5.0,5.0,5.0,6.0,4.0,44.0,15.0,18.0,0.4166666666666667,0.4166666666666667,0.5,0.3,0.5131578947368421,0.3,0.5476190476190477,0.4166666666666667,0.3684210526315789,0.625,0.6956521739130435,0.6153846153846154,0.6666666666666666,93.1230283911672,0.6666666666666666,15.30952380952381,15.625,14.952380952380953,14.75,0.2894736842105263,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.3157894736842105,0.3333333333333333,0.6578947368421053,0.5112184210526316,0.5113133333333333,0.12195121951219512,0.18518518518518517,0.32608695652173914,7.1625000000000005,24.521428571428572,0.42857142857142855,1.0,5.0,6.0,1.0,,,2.0,,1.0,1.0,0.8571428571428571,,1.0,0.3333333333333333,0.2,2.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,,2.0,1.0,9.0,,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,0.35714285714285715,0.2,0.35714285714285715,0.5,0.5,0.5,0.08333333333333333,0.18181818181818182,,0.5,1.0,0.09090909090909091,,0.05,,,0.3333333333333333,,0.75,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2,0.3333333333333333,0.5523,,0.043478260869565216,2.0,,,,,,6.0,2.0,1.0,,,0.4,,0.05263157894736842,0.25,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,0.5,0.5,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1626273-201156,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Marcelo Huertas, Nick Young","Bass, Russell, Nance Jr., Huertas, Young",101138-1626156-1626204-1626273-201156,LAL,500.0,2,8.0,-2.0,16.0,14.0,,,30.0,4.0,8.0,,1.0,1.0,2.0,6.0,,5.0,11.0,7.0,2.0,15.0,17.0,,,,,,8.0,2.0,6.0,4.0,5.0,4.0,11.0,3.0,4.0,9.0,2.0,2.0,,,1.0,4.0,,,4.0,,2.0,1.0,1.0,1.0,1.0,15.0,,,0.8,0.8,0.45454545454545453,,0.3611111111111111,,0.375,,0.3888888888888889,1.0,0.8,1.0,1.0,86.39999999999999,1.0,16.4375,16.928571428571427,15.4375,16.928571428571427,0.4444444444444444,0.5,0.5,1.0,0.05555555555555555,,,0.1111111111111111,0.5,0.5,0.3333333333333333,,0.8333333333333334,0.5584222222222223,,0.1,0.15384615384615385,,4.672727272727273,24.5,,,,1.0,2.0,,,3.0,,,,0.5,,,,,3.0,,2.0,1.0,,1.0,,2.0,,,,,,1.0,,,,2.0,3.0,,5.0,1.0,1.0,1.0,,,,,,,,0.14285714285714285,,0.14285714285714285,,,,,,,0.3333333333333333,,0.6,0.3333333333333333,0.45454545454545453,0.75,,,0.4,0.5,,,0.16666666666666666,0.16666666666666666,0.5,,,0.16666666666666666,0.61265,,,1.0,,,1.0,,2.0,3.0,1.0,1.0,,,1.0,,0.05555555555555555,1.0,0.25,,,,1.0,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1626273-203527,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Marcelo Huertas, Ryan Kelly","Bass, Russell, Nance Jr., Huertas, Kelly",101138-1626156-1626204-1626273-203527,LAL,275.0,1,5.0,-3.0,8.0,8.0,4.0,4.0,16.0,1.0,1.0,,1.0,2.0,5.0,,,3.0,7.0,,,6.0,9.0,1.0,3.0,,,2.0,2.0,4.0,,1.0,1.0,,2.0,2.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,6.0,2.0,4.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,,0.6666666666666666,0.4,,1.0,83.78181818181818,,17.125,17.25,17.125,16.75,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,0.7142857142857143,0.4,0.4,,,0.14285714285714285,0.384,0.3899333333333333,,,0.3333333333333333,14.542857142857143,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1626273-977,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Marcelo Huertas, Kobe Bryant","Bass, Russell, Nance Jr., Huertas, Bryant",101138-1626156-1626204-1626273-977,LAL,442.0,3,7.0,-9.0,14.0,16.0,1.0,2.0,30.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,,5.0,8.0,4.0,6.0,22.0,31.0,,,,2.0,2.0,8.0,2.0,2.0,4.0,6.0,1.0,14.0,2.0,3.0,7.0,,,,4.0,5.0,5.0,,,8.0,,3.0,,,,,21.0,2.0,1.0,0.8,0.8,0.625,,0.6666666666666666,,0.6875,1.0,0.3333333333333333,1.0,0.75,,1.0,97.73755656108598,,16.0,13.625,15.0,12.625,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.6,0.75,0.16666666666666666,0.5,0.5,0.16666666666666666,,0.4166666666666667,0.46237083333333334,,0.2,0.2727272727272727,0.09090909090909091,9.7125,25.45,0.07142857142857142,,,1.0,,,,2.0,,,,0.5,,,,,2.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,4.0,2.0,,2.0,,1.0,,,,,,0.5,,0.5,,,0.16666666666666666,0.125,,0.2,1.0,,0.6666666666666666,1.0,0.8,,1.0,,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,,,,0.5,0.442725,,0.045454545454545456,2.0,,,1.0,,1.0,6.0,2.0,1.0,,,1.0,,0.16666666666666666,1.0,0.5,,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1897-201156,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Metta World Peace, Nick Young","Bass, Russell, Nance Jr., World Peace, Young",101138-1626156-1626204-1897-201156,LAL,360.0,2,6.0,3.0,13.0,12.0,,3.0,25.0,2.0,3.0,,2.0,,2.0,2.0,,2.0,7.0,3.0,3.0,10.0,7.0,,,,,,,4.0,2.0,,1.0,,3.0,5.0,9.0,12.0,,,,1.0,1.0,2.0,,,4.0,,2.0,1.0,1.0,1.0,1.0,8.0,,,,,0.2857142857142857,,0.35,,0.4166666666666667,,0.3,1.0,1.0,1.0,1.0,100.0,1.0,14.461538461538462,14.333333333333334,12.461538461538462,14.333333333333334,0.3,0.6666666666666666,0.6666666666666666,,0.2,,,0.2,,,0.2,,0.6,0.545355,,0.16666666666666666,0.2222222222222222,,7.285714285714286,24.233333333333334,,,,4.0,2.0,,,4.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,,,3.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,0.14285714285714285,,0.5,0.5,,0.6,,0.42857142857142855,1.0,0.5,0.5,,1.0,,,0.5,0.5,0.5,1.0,,0.5,0.4844,,0.2,1.0,,,,,,3.0,1.0,1.0,,,1.0,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1897-203903,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Metta World Peace, Jordan Clarkson","Bass, Russell, Nance Jr., World Peace, Clarkson",101138-1626156-1626204-1897-203903,LAL,144.0,1,2.0,-2.0,5.0,5.0,3.0,,10.0,,1.0,,1.0,1.0,2.0,,,1.0,4.0,,1.0,3.0,5.0,1.0,3.0,,,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,2.0,,1.0,,,,,3.0,2.0,3.0,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3,0.3333333333333333,,1.0,1.0,,1.0,100.0,,17.2,11.6,17.2,11.6,0.25,,,,0.25,,,0.5,0.5,0.5,,,0.25,0.39875,0.3337333333333334,0.2,0.2,0.6666666666666666,11.75,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-1626156-1626204-1897-977,1610612747,"Brandon Bass, D'Angelo Russell, Larry Nance Jr., Metta World Peace, Kobe Bryant","Bass, Russell, Nance Jr., World Peace, Bryant",101138-1626156-1626204-1897-977,LAL,156.0,2,3.0,-4.0,5.0,6.0,,,11.0,2.0,2.0,,,,3.0,1.0,,2.0,5.0,1.0,,4.0,8.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,0.5,0.5,0.4,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.5,,,101.53846153846153,,11.2,16.666666666666668,9.6,15.833333333333334,0.3333333333333333,1.0,1.0,0.5,,,,0.5,,,0.16666666666666666,,0.5,0.5206833333333333,,,,,11.540000000000001,25.6,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,0.3333333333333333,,0.25,,,0.3333333333333333,,1.0,,,,,0.5,1.0,,,0.6021,,0.5,,,,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
