EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted2s,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DeadBallTurnovers,Charge Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3FGA,PenaltyFG3A,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Frequency,OffLongMidRangeReboundPct,ShortMidRangeFGM,SecondChanceTurnovers,Offensive Fouls Drawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BadPassTurnovers,Offensive Fouls,PenaltyCorner3FGA,PenaltyFtPoints,PenaltyTurnovers,DefensiveGoaltends,OffAtRimReboundPct,PenaltyCorner3Frequency,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,Travels,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffCorner3ReboundPct,Corner3Assists,Corner3PctAssisted,BlockedShortMidRange,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,3SecondViolations,LongMidRangePctBlocked,PtsPutbacks,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101123-1626159-1626196-201177-201609,1610612748,"Gerald Green, Justise Winslow, Josh Richardson, Josh McRoberts, Goran Dragic","Green, Winslow, Richardson, McRoberts, Dragic",101123-1626159-1626196-201177-201609,MIA,297.0,1,5.0,-2.0,12.0,12.0,2.0,1.0,2.0,24.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,3.0,3.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.14285714285714285,1.0,0.5,0.1,1.0,0.5,0.20833333333333334,1.0,0.5,0.3,0.14285714285714285,0.25,1.0,1.0,0.16666666666666666,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,0.125,116.36363636363636,12.0,12.75,11.333333333333334,12.75,0.4,0.25,0.3333333333333333,1.0,0.1,0.2,0.1,0.2,1.0,1.0,1.0,1.0,0.5,0.7,0.5053,0.5897,0.5382,0.16666666666666666,0.2222222222222222,0.8,0.4,6.871428571428572,24.599999999999998,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-1626196-2207-2617,1610612748,"Gerald Green, Justise Winslow, Josh Richardson, Joe Johnson, Udonis Haslem","Green, Winslow, Richardson, Johnson, Haslem",101123-1626159-1626196-2207-2617,MIA,223.0,1,4.0,1.0,6.0,6.0,,,1.0,12.0,1.0,1.0,,,,,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,2.0,6.0,,,,,,,,1.0,1.0,,2.0,2.0,1.0,5.0,,,0.5,0.5,0.5,,,0.2857142857142857,,,0.3125,,,0.42857142857142855,0.25,,,1.0,0.5,1.0,1.0,0.4,0.5,,1.0,1.0,,77.48878923766816,20.333333333333332,16.833333333333332,16.833333333333332,16.833333333333332,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,,,,,,0.5714285714285714,0.48182142857142857,0.54525,,0.125,0.2,,,8.5,25.2,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-1626196-2405-2736,1610612748,"Gerald Green, Justise Winslow, Josh Richardson, Amar'e Stoudemire, Luol Deng","Green, Winslow, Richardson, Stoudemire, Deng",101123-1626159-1626196-2405-2736,MIA,150.0,1,2.0,3.0,4.0,4.0,,2.0,,8.0,,,,,,,,2.0,,1.0,2.0,2.0,1.0,,7.0,4.0,,,,,,,,2.0,1.0,,1.0,2.0,,5.0,,1.0,1.0,2.0,,2.0,,,,,,,1.0,1.0,3.0,,,,,7.0,,,0.5,0.5,1.0,,,1.1666666666666667,,,1.1666666666666667,,,0.3333333333333333,,,,0.5,,1.0,0.6666666666666666,,,,0.5,1.0,,76.8,15.25,22.25,15.25,22.25,,,,,,0.6666666666666666,,0.3333333333333333,,,,,,0.3333333333333333,0.45048333333333335,,,,,,,19.85,24.6,,2.0,,,,2.0,1.0,,,,,,,,,1.0,1.0,0.5,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-1626196-2548-2617,1610612748,"Gerald Green, Justise Winslow, Josh Richardson, Dwyane Wade, Udonis Haslem","Green, Winslow, Richardson, Wade, Haslem",101123-1626159-1626196-2548-2617,MIA,164.0,2,3.0,-1.0,6.0,6.0,,1.0,,12.0,1.0,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,6.0,7.0,,,,,,,,2.0,1.0,,1.0,2.0,1.0,5.0,,,2.0,3.0,,3.0,,,,,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,1.0,6.0,,,1.0,1.0,0.5,,,0.8333333333333334,,,0.75,,,0.3333333333333333,,,0.5,1.0,,,1.0,,,1.0,,,,105.36585365853658,12.333333333333334,15.0,12.333333333333334,15.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,0.6666666666666666,0.48936666666666667,,,0.25,0.3333333333333333,,,7.2,24.9,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-1626196-2548-2736,1610612748,"Gerald Green, Justise Winslow, Josh Richardson, Dwyane Wade, Luol Deng","Green, Winslow, Richardson, Wade, Deng",101123-1626159-1626196-2548-2736,MIA,1.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201177-201609-2548,1610612748,"Gerald Green, Justise Winslow, Josh McRoberts, Goran Dragic, Dwyane Wade","Green, Winslow, McRoberts, Dragic, Wade",101123-1626159-201177-201609-2548,MIA,246.0,1,4.0,2.0,7.0,7.0,1.0,2.0,,14.0,1.0,1.0,,,,,,1.0,,2.0,1.0,2.0,2.0,5.0,7.0,5.0,,,,,,,,,2.0,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,1.0,2.0,,5.0,8.0,2.0,7.0,,1.0,,,0.5,,,0.25,,,0.4375,,,0.5,,,,0.5,,1.0,0.6,,,1.0,0.3333333333333333,1.0,,81.95121951219512,15.857142857142858,19.285714285714285,15.857142857142858,18.857142857142858,0.25,1.0,1.0,,,0.25,,0.5,,,,,,0.75,0.4988,,0.5454,0.3333333333333333,0.5,,,10.05,24.8,0.14285714285714285,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-202355-2207,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Hassan Whiteside, Joe Johnson","Green, Winslow, Dragic, Whiteside, Johnson",101123-1626159-201609-202355-2207,MIA,59.0,1,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,0.16666666666666666,0.5,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,48.8135593220339,43.0,16.0,41.0,16.0,,,,,0.5,0.5,,,,,,,,,0.35825,,,0.3333333333333333,0.3333333333333333,1.0,,12.85,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-2207-2548,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Joe Johnson, Dwyane Wade","Green, Winslow, Dragic, Johnson, Wade",101123-1626159-201609-2207-2548,MIA,63.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.5,,91.42857142857143,6.5,25.0,6.5,17.5,,,,,,1.0,,,,,,,,,0.378,,0.378,,,,,20.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-2207-2617,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Joe Johnson, Udonis Haslem","Green, Winslow, Dragic, Johnson, Haslem",101123-1626159-201609-2207-2617,MIA,197.0,1,3.0,-3.0,6.0,6.0,,,1.0,12.0,,,,,,,3.0,1.0,,1.0,2.0,4.0,1.0,,4.0,7.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,2.0,,,,,2.0,2.0,2.0,2.0,3.0,,1.0,,,4.0,,,,,0.5,,,0.4,,,0.4,,,0.2,,,1.0,,0.5,,,0.3333333333333333,,,,,,87.71573604060914,17.166666666666668,15.666666666666666,16.833333333333332,15.166666666666666,,,,,0.6,0.2,,0.2,,,,,,0.2,0.38387,,,,,,,12.05,28.8,,,,,,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-2548-2736,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Dwyane Wade, Luol Deng","Green, Winslow, Dragic, Wade, Deng",101123-1626159-201609-2548-2736,MIA,123.0,1,2.0,,5.0,4.0,,,,9.0,,,,,,,1.0,1.0,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,1.0,,2.0,,2.0,1.0,,,,2.0,,,,,0.5,,,0.5,,,0.5,,,,,,0.5,1.0,,,1.0,,,,1.0,,,105.3658536585366,7.8,21.0,7.8,21.0,,,,,0.5,0.5,,,,,,,,,0.40055,,,,,,,10.85,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
