EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3Assists,LostBallSteals,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg2aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,BlockingFouls,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,HeaveAttempts,HeaveMakes,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
101107-202391-202689-203469-2744,1610612766,"Marvin Williams, Jeremy Lin, Kemba Walker, Cody Zeller, Al Jefferson","Williams, Lin, Walker, Zeller, Jefferson",101107-202391-202689-203469-2744,CHA,62.0,1,1.0,3.0,3.0,2.0,,,5.0,2.0,,,,,,,3.0,,,1.0,3.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,,3.0,,,,,,,0.3333333333333333,,0.5,,,1.0,1.0,,,116.1290322580645,13.666666666666666,10.5,13.666666666666666,10.5,0.6666666666666666,,,,,,,,,0.6666666666666666,,0.4966,,,3.533333333333333,,,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202391-202689-203584-2744,1610612766,"Marvin Williams, Jeremy Lin, Kemba Walker, Troy Daniels, Al Jefferson","Williams, Lin, Walker, Daniels, Jefferson",101107-202391-202689-203584-2744,CHA,147.0,3,2.0,-3.0,5.0,5.0,1.0,,10.0,,,1.0,,1.0,,,2.0,,1.0,1.0,3.0,6.0,,,,1.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,,3.0,1.0,1.0,,,,,0.3333333333333333,,0.375,0.5,0.3333333333333333,1.0,1.0,,1.0,97.95918367346938,16.8,12.6,16.8,12.6,,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,0.45480000000000004,,0.3333333333333333,11.6,25.8,0.2,1.0,0.25,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202391-203077-203087-203469,1610612766,"Marvin Williams, Jeremy Lin, Michael Kidd-Gilchrist, Jeremy Lamb, Cody Zeller","Williams, Lin, Kidd-Gilchrist, Lamb, Zeller",101107-202391-203077-203087-203469,CHA,97.0,1,2.0,,3.0,4.0,,,7.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,3.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,3.0,,,1.0,1.0,,1.0,0.75,,0.75,,0.5,1.0,1.0,,,103.91752577319588,13.666666666666666,14.0,13.666666666666666,12.0,0.5,,0.5,1.0,1.0,1.0,,,,1.0,1.0,0.46675,,,3.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202391-203087-203469-203798,1610612766,"Marvin Williams, Jeremy Lin, Jeremy Lamb, Cody Zeller, PJ Hairston","Williams, Lin, Lamb, Zeller, Hairston",101107-202391-203087-203469-203798,CHA,44.0,1,1.0,-1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,65.45454545454545,21.0,23.0,21.0,23.0,,,1.0,,,,,,,1.0,,0.59025,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202391-203087-203798-2744,1610612766,"Marvin Williams, Jeremy Lin, Jeremy Lamb, PJ Hairston, Al Jefferson","Williams, Lin, Lamb, Hairston, Jefferson",101107-202391-203087-203798-2744,CHA,43.0,1,1.0,2.0,2.0,2.0,,,4.0,2.0,,,,,,,2.0,,,2.0,4.0,2.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,,2.0,,2.0,,,,,,,0.5,,0.6666666666666666,,,,,,,133.95348837209303,12.0,9.5,11.5,9.5,1.0,,,,,,,,,1.0,,0.6498,,,1.45,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.5,,,1.0,,1.0,,,,,0.5,1.0,,,,,,0.7483,,,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.5,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202689-203087-203469-203798,1610612766,"Marvin Williams, Kemba Walker, Jeremy Lamb, Cody Zeller, PJ Hairston","Williams, Walker, Lamb, Zeller, Hairston",101107-202689-203087-203469-203798,CHA,346.0,2,6.0,1.0,12.0,11.0,6.0,4.0,23.0,4.0,2.0,1.0,1.0,6.0,,1.0,7.0,1.0,7.0,2.0,9.0,8.0,4.0,,2.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,1.0,5.0,4.0,6.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,2.0,,7.0,4.0,6.0,1.0,0.14285714285714285,,0.16666666666666666,0.25,0.16666666666666666,0.3,0.2857142857142857,0.5,1.0,0.6666666666666666,1.0,1.0,95.72254335260115,13.166666666666666,17.09090909090909,12.333333333333334,15.727272727272727,0.2857142857142857,0.07142857142857142,0.42857142857142855,0.16666666666666666,0.2,1.0,0.3333333333333333,0.16666666666666666,,0.7857142857142857,0.2,0.5253923076923077,0.49345999999999995,0.4444444444444444,6.042857142857143,28.62857142857143,0.5,,,,,,,3.0,,,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,3.0,,1.0,1.0,,1.0,,1.0,0.2857142857142857,0.25,,0.4,0.25,0.3333333333333333,,0.3333333333333333,1.0,,,,0.14285714285714285,0.07142857142857142,,,0.16666666666666666,0.613125,,2.0,2.0,2.0,,1.0,,2.0,1.0,,0.5,0.5,0.25,0.4,0.4,,,,,0.2222222222222222,,2.0,2.0,,2.0,,,1.0,,,,,1.0,1.0,0.5,0.6666666666666666,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,0.14285714285714285,0.25,,0.5,,1.0,,,,0.3333333333333333,,,,,,,,1.0,,,,0.14285714285714285,0.16666666666666666,,,,,1.0,,,,,,,1610612766,2016,2015-16,False
101107-202689-203087-203584-2744,1610612766,"Marvin Williams, Kemba Walker, Jeremy Lamb, Troy Daniels, Al Jefferson","Williams, Walker, Lamb, Daniels, Jefferson",101107-202689-203087-203584-2744,CHA,87.0,1,1.0,-1.0,3.0,3.0,,,6.0,1.0,,,,1.0,,,1.0,1.0,2.0,,3.0,4.0,,,,,,3.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,3.0,,,1.0,0.5,,0.5,0.5,,0.5,,0.6666666666666666,,1.0,,,99.3103448275862,19.0,10.0,19.0,10.0,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,,0.6253833333333333,,,0.8,25.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202689-203087-203798-2744,1610612766,"Marvin Williams, Kemba Walker, Jeremy Lamb, PJ Hairston, Al Jefferson","Williams, Walker, Lamb, Hairston, Jefferson",101107-202689-203087-203798-2744,CHA,30.0,1,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,0.5,,,,,,,48.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202689-203148-203584-203798,1610612766,"Marvin Williams, Kemba Walker, Brian Roberts, Troy Daniels, PJ Hairston","Williams, Walker, Roberts, Daniels, Hairston",101107-202689-203148-203584-203798,CHA,12.0,2,,-3.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,240.0,5.0,7.0,5.0,7.0,,,1.0,,,,,1.0,,1.0,,0.3573,0.3573,,,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-202689-203469-203584-203798,1610612766,"Marvin Williams, Kemba Walker, Cody Zeller, Troy Daniels, PJ Hairston","Williams, Walker, Zeller, Daniels, Hairston",101107-202689-203469-203584-203798,CHA,529.0,2,9.0,,16.0,16.0,5.0,,32.0,5.0,2.0,3.0,,2.0,,,11.0,1.0,4.0,,15.0,15.0,3.0,,,,4.0,3.0,2.0,,1.0,3.0,,7.0,4.0,6.0,8.0,1.0,1.0,3.0,2.0,,3.0,3.0,1.0,,,15.0,4.0,5.0,1.0,0.25,,0.25,0.5,0.6666666666666666,0.5,0.6666666666666666,0.26666666666666666,1.0,0.8571428571428571,1.0,,87.1077504725898,14.25,18.8125,13.375,18.25,0.3333333333333333,0.2,0.13333333333333333,,,,0.6666666666666666,,,0.6,,0.5229133333333333,0.6322666666666666,0.26666666666666666,7.8909090909090915,24.4,0.3125,,,,2.0,2.0,0.6666666666666666,2.0,2.0,1.0,3.0,2.0,,,6.0,,2.0,8.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,0.5454545454545454,0.6666666666666666,,0.2,0.3333333333333333,0.25,,0.5,1.0,0.14285714285714285,0.4,0.5,0.2,0.13333333333333333,,0.5,,0.4912,1.0,,,4.0,,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,2.0,3.0,,2.0,,1.0,1.0,,,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,,1.0,1.0,2.0,,1.0,,,,,,0.5,0.5,1.0,,,,,1.0,,,,,,,,,,,0.09090909090909091,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-203087-203148-203469-203798,1610612766,"Marvin Williams, Jeremy Lamb, Brian Roberts, Cody Zeller, PJ Hairston","Williams, Lamb, Roberts, Zeller, Hairston",101107-203087-203148-203469-203798,CHA,83.0,1,1.0,4.0,3.0,3.0,3.0,,6.0,2.0,2.0,,,,,,3.0,,,,4.0,,3.0,,,,4.0,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,2.0,4.0,3.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,104.09638554216868,10.333333333333334,17.333333333333332,9.666666666666666,17.333333333333332,0.6666666666666666,,,,,,0.6666666666666666,,,0.6666666666666666,,0.5382666666666667,0.5382666666666667,1.0,4.3,,1.0,,,,,,,1.0,2.0,2.0,1.0,,,,2.0,,2.0,2.0,,1.0,,1.0,1.0,2.0,2.0,,,,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,,,1.0,,0.4871,,,2.0,2.0,,1.0,,,,,0.5,1.0,1.0,,,,,,,0.5,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626151-1626163-201150-202391-203148,1610612766,"Aaron Harrison, Frank Kaminsky, Spencer Hawes, Jeremy Lin, Brian Roberts","Harrison, Kaminsky, Hawes, Lin, Roberts",1626151-1626163-201150-202391-203148,CHA,182.0,1,3.0,3.0,6.0,6.0,,,12.0,2.0,,2.0,1.0,1.0,,,4.0,1.0,1.0,,9.0,6.0,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,,,1.0,,,,,,,,9.0,,,1.0,1.0,,1.0,0.9,,0.9,,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,94.94505494505495,13.166666666666666,17.166666666666668,13.166666666666666,16.666666666666668,0.4,0.4,0.2,1.0,1.0,1.0,,,,0.6,1.0,0.48407,,,10.025,24.7,,,,,1.0,1.0,1.0,,2.0,,,,,,3.0,,,4.0,,,,,,,,,,,,0.75,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626151-1626163-201946-202391-203148,1610612766,"Aaron Harrison, Frank Kaminsky, Tyler Hansbrough, Jeremy Lin, Brian Roberts","Harrison, Kaminsky, Hansbrough, Lin, Roberts",1626151-1626163-201946-202391-203148,CHA,133.0,1,2.0,2.0,4.0,5.0,,,9.0,,,,1.0,2.0,,,2.0,1.0,2.0,,5.0,3.0,,,,,,,2.0,1.0,,,,,2.0,3.0,3.0,,,,,,1.0,2.0,,,,5.0,,,,0.5,,0.5,0.625,,0.625,,0.5,1.0,1.0,1.0,1.0,97.44360902255639,16.75,13.2,16.75,13.2,,,0.5,0.5,0.5,,,,,0.5,0.5,0.4834125,,,8.75,24.65,,,,,,,,,,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626151-1626163-201946-203087-203268,1610612766,"Aaron Harrison, Frank Kaminsky, Tyler Hansbrough, Jeremy Lamb, Jorge Gutierrez","Harrison, Kaminsky, Hansbrough, Lamb, Gutierrez",1626151-1626163-201946-203087-203268,CHA,5.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626151-1626163-203087-203268-2744,1610612766,"Aaron Harrison, Frank Kaminsky, Jeremy Lamb, Jorge Gutierrez, Al Jefferson","Harrison, Kaminsky, Lamb, Gutierrez, Jefferson",1626151-1626163-203087-203268-2744,CHA,89.0,1,1.0,-2.0,2.0,3.0,2.0,,5.0,1.0,1.0,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,80.89887640449437,20.0,16.333333333333332,20.0,16.333333333333332,0.5,,,,,,0.5,,,0.5,,0.5183,0.5183,,7.25,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626151-201150-201946-203087-203268,1610612766,"Aaron Harrison, Spencer Hawes, Tyler Hansbrough, Jeremy Lamb, Jorge Gutierrez","Harrison, Hawes, Hansbrough, Lamb, Gutierrez",1626151-201150-201946-203087-203268,CHA,100.0,1,2.0,5.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,7.0,2.0,2.0,1.0,1.0,,7.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,2.0,2.0,2.0,,,,,,,,,,,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,1.0,1.0,1.0,,86.39999999999999,15.666666666666666,17.666666666666668,15.666666666666666,17.666666666666668,0.6666666666666666,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6921166666666667,0.6921166666666667,1.0,0.6,26.1,1.0,,,,,,,,2.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,4.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626151-201150-201946-203268-203584,1610612766,"Aaron Harrison, Spencer Hawes, Tyler Hansbrough, Jorge Gutierrez, Troy Daniels","Harrison, Hawes, Hansbrough, Gutierrez, Daniels",1626151-201150-201946-203268-203584,CHA,368.0,1,6.0,2.0,14.0,13.0,,1.0,27.0,2.0,,1.0,1.0,2.0,,,5.0,1.0,3.0,4.0,15.0,13.0,,,,,,3.0,2.0,1.0,1.0,4.0,1.0,9.0,1.0,7.0,7.0,,1.0,4.0,,2.0,5.0,4.0,,4.0,,15.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.6875,,0.75,,0.375,0.5,0.8571428571428571,,1.0,105.65217391304347,13.357142857142858,13.923076923076923,13.357142857142858,13.923076923076923,0.25,0.125,0.25,0.5,0.5,1.0,,,,0.625,0.5,0.51724375,,,8.2,25.366666666666664,,2.0,0.2,0.2857142857142857,3.0,,0.75,,2.0,,2.0,1.0,,,4.0,,,2.0,,,1.0,,,,,,,,,0.8,,1.0,,,,,,,,1.0,1.0,0.25,0.125,,,,,1.0,,,6.0,,3.0,1.0,5.0,,,0.75,0.75,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,1.0,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612766,2016,2015-16,False
1626151-201150-203087-203268-2744,1610612766,"Aaron Harrison, Spencer Hawes, Jeremy Lamb, Jorge Gutierrez, Al Jefferson","Harrison, Hawes, Lamb, Gutierrez, Jefferson",1626151-201150-203087-203268-2744,CHA,135.0,1,2.0,-2.0,5.0,5.0,5.0,4.0,10.0,,,3.0,,,,,3.0,,,2.0,4.0,6.0,3.0,,,2.0,4.0,,,,,1.0,,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,,4.0,4.0,5.0,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.6666666666666666,0.6666666666666666,1.0,,106.66666666666667,15.8,11.2,15.8,8.2,,1.0,,,,,,,,,,0.37223333333333336,0.37223333333333336,1.0,16.666666666666668,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
