EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceFtPoints,PtsUnassisted3s,BlockedLongMidRange,Charge Fouls Drawn,BlockingFouls,Charge Fouls,HeaveAttempts,Corner3PctBlocked,3SecondViolations,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,HeaveMakes,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626166-200751-201142-201627-202683,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Anthony Morrow, Enes Kanter","Payne, Foye, Durant, Morrow, Kanter",1626166-200751-201142-201627-202683,OKC,132.0,2,2.0,4.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,7.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.7,0.7,0.4,1.0,1.0,1.0,0.5,1.0,1.0,0.5,87.27272727272727,1.0,22.0,11.0,20.75,11.0,0.2,0.4,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.45382999999999996,0.5742,16.233333333333334,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-202713,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Kyle Singler","Payne, Foye, Durant, Kanter, Singler",1626166-200751-201142-202683-202713,OKC,440.0,2,7.0,14.0,14.0,2.0,28.0,,,1.0,,1.0,4.0,,3.0,7.0,,5.0,10.0,22.0,,2.0,4.0,,4.0,1.0,,1.0,,,2.0,2.0,2.0,3.0,3.0,6.0,,2.0,1.0,2.0,1.0,6.0,0.3333333333333333,1.0,,,,0.42857142857142855,0.25,0.3333333333333333,0.4166666666666667,0.4,0.5,0.42857142857142855,0.375,,,,91.63636363636364,0.5,13.714285714285714,17.714285714285715,13.285714285714286,13.5,,0.08333333333333333,,,,0.08333333333333333,,,,0.3333333333333333,,0.9166666666666666,0.5162916666666667,0.41,3.9714285714285715,24.240000000000002,-12.0,2.0,6.0,3.0,6.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.375,0.2,0.14285714285714285,0.16666666666666666,0.25,1.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.6,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.40273333333333333,0.14285714285714285,0.2222222222222222,0.4,0.3,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-203079,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Dion Waiters","Payne, Foye, Durant, Kanter, Waiters",1626166-200751-201142-202683-203079,OKC,2392.0,8,40.0,82.0,82.0,9.0,164.0,18.0,4.0,12.0,3.0,5.0,10.0,1.0,24.0,53.0,6.0,15.0,75.0,93.0,2.0,20.0,28.0,18.0,10.0,10.0,6.0,16.0,3.0,2.0,38.0,7.0,19.0,30.0,10.0,40.0,2.0,5.0,4.0,5.0,4.0,63.0,0.4166666666666667,0.43478260869565216,1.0,0.4,0.4,0.4528301886792453,0.4852941176470588,0.4934210526315789,0.22058823529411764,0.6551724137931034,0.2413793103448276,0.7,0.21621621621621623,0.2727272727272727,0.7142857142857143,0.058823529411764705,98.72909698996655,0.8,14.5,14.670731707317072,13.682926829268293,13.841463414634147,0.2647058823529412,0.17647058823529413,0.3333333333333333,0.36363636363636365,0.5,0.07352941176470588,0.6,0.6,1.0,0.14705882352941177,0.1111111111111111,0.5588235294117647,0.5008279411764706,0.56613125,7.226415094339623,24.246666666666666,-18.0,16.0,23.0,13.0,23.0,3.0,4.0,3.0,4.0,3.0,9.0,3.0,7.0,12.0,3.0,10.0,4.0,,12.0,2.0,3.0,,7.0,1.0,9.0,7.0,2.0,8.0,6.0,16.0,7.0,19.0,1.0,16.0,17.0,7.0,2.0,1.0,12.0,16.0,2.0,2.0,0.42857142857142855,0.3,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.375,,0.05660377358490566,0.08695652173913043,,0.5,0.8181818181818182,0.125,0.3,0.16666666666666666,0.5714285714285714,1.0,0.3382352941176471,0.5652173913043478,0.6190476190476191,0.5384615384615384,0.4444444444444444,0.75,0.2857142857142857,0.75,0.21428571428571427,0.5233142857142857,0.0945945945945946,0.11864406779661017,0.16,0.16,0.1951219512195122,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.5,0.5,0.125,0.625,0.6,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.3,0.3,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.3333333333333333,0.3,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-203500,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Steven Adams","Payne, Foye, Durant, Kanter, Adams",1626166-200751-201142-202683-203500,OKC,104.0,1,2.0,3.0,3.0,,6.0,2.0,,,,,,,1.0,3.0,,,2.0,2.0,,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5,,,,,83.07692307692308,,18.666666666666668,16.0,18.666666666666668,13.666666666666666,0.6666666666666666,,,,,,,,,,,0.3333333333333333,0.5304666666666666,,3.9,,,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,2.0,2.0,,,,0.5,,0.5,,0.5,,0.3333333333333333,,,,1.0,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.5,1.0,,0.6032,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-203079-203500,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Dion Waiters, Steven Adams","Payne, Foye, Durant, Waiters, Adams",1626166-200751-201142-203079-203500,OKC,155.0,2,3.0,6.0,4.0,,10.0,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,8.0,,2.0,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,92.9032258064516,,14.166666666666666,17.5,14.166666666666666,17.5,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.6666666666666666,0.46795000000000003,,10.85,26.2,-6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201566-201627-202683,1610612760,"Cameron Payne, Randy Foye, Russell Westbrook, Anthony Morrow, Enes Kanter","Payne, Foye, Westbrook, Morrow, Kanter",1626166-200751-201566-201627-202683,OKC,12.0,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.614,,1.4,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201586-202683-202713,1610612760,"Cameron Payne, Randy Foye, Serge Ibaka, Enes Kanter, Kyle Singler","Payne, Foye, Ibaka, Kanter, Singler",1626166-200751-201586-202683-202713,OKC,22.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201627-202683-202713,1610612760,"Cameron Payne, Randy Foye, Anthony Morrow, Enes Kanter, Kyle Singler","Payne, Foye, Morrow, Kanter, Singler",1626166-200751-201627-202683-202713,OKC,101.0,1,2.0,3.0,4.0,1.0,7.0,1.0,,2.0,,,,,2.0,4.0,,,4.0,4.0,,2.0,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,1.0,3.0,,,,,,2.0,0.5,1.0,,,,0.5,0.5,0.5,,1.0,0.5,1.0,0.5,,,,99.8019801980198,,16.0,13.25,15.666666666666666,13.0,0.25,0.5,,,,,,,,,,0.25,0.47345,0.4442,11.075,,,,4.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201627-202683-203962,1610612760,"Cameron Payne, Randy Foye, Anthony Morrow, Enes Kanter, Josh Huestis","Payne, Foye, Morrow, Kanter, Huestis",1626166-200751-201627-202683-203962,OKC,464.0,1,8.0,11.0,14.0,3.0,25.0,3.0,,2.0,,2.0,2.0,,4.0,10.0,1.0,4.0,11.0,17.0,,,8.0,3.0,2.0,,1.0,1.0,,,3.0,3.0,3.0,4.0,5.0,9.0,1.0,,,,,7.0,,,1.0,0.25,0.25,0.4,0.39285714285714285,0.39285714285714285,0.2857142857142857,0.75,0.5,0.6,0.5555555555555556,0.5,,0.125,77.58620689655173,,21.363636363636363,16.357142857142858,19.09090909090909,14.785714285714286,0.21428571428571427,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,0.6428571428571429,0.5808071428571429,0.6453,5.6899999999999995,25.225,-6.0,,2.0,3.0,5.0,2.0,3.0,,,,,2.0,5.0,4.0,,,,,,2.0,1.0,,,2.0,,1.0,,2.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,0.4,,0.4,,0.4,,,0.1,0.2,,0.6666666666666666,,0.6666666666666666,0.5,1.0,1.0,,0.35714285714285715,0.6,0.75,,0.6,0.6666666666666666,,,,,0.07142857142857142,0.1,0.36363636363636365,,,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,1.0,,0.5,,,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201627-202683-2555,1610612760,"Cameron Payne, Randy Foye, Anthony Morrow, Enes Kanter, Nick Collison","Payne, Foye, Morrow, Kanter, Collison",1626166-200751-201627-202683-2555,OKC,329.0,3,5.0,11.0,10.0,2.0,21.0,,,3.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,4.0,14.0,3.0,1.0,2.0,4.0,,2.0,1.0,,1.0,,,2.0,2.0,5.0,6.0,3.0,9.0,,1.0,,1.0,1.0,10.0,0.3333333333333333,0.5,,0.25,0.25,0.5,0.45,0.5833333333333334,0.4,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.6,,1.0,,91.91489361702128,1.0,15.181818181818182,16.2,12.909090909090908,15.7,,0.3,,,,0.2,0.5,0.5,,0.2,0.5,0.7,0.47019500000000003,0.5627,9.049999999999999,24.0,11.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,7.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,,3.0,5.0,3.0,,,7.0,4.0,,,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,,,,,1.0,1.0,0.5,,1.0,1.0,1.0,0.3,1.0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.41696666666666665,0.25,0.375,0.2857142857142857,0.5,0.36363636363636365,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
