EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,DeadBallTurnovers,Turnovers,Offensive Fouls,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,BlockedAtRim,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,TwoPtShootingFoulsDrawnPct,PenaltyTurnovers,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
101108-201145-201599-201933-2037,1610612746,"Chris Paul, Jeff Green, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Green, Jordan, Griffin, Crawford",101108-201145-201599-201933-2037,LAC,141.0,2,2.0,,4.0,5.0,9.0,2.0,3.0,,,3.0,5.0,,,6.0,6.0,6.0,,,,3.0,,3.0,,2.0,6.0,2.0,3.0,4.0,,,1.0,3.0,6.0,1.0,1.0,,,,0.6,0.6,0.6,,1.0,91.91489361702128,16.75,14.8,15.25,14.6,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6,,0.58996,7.140000000000001,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,1.0,0.5,,,,,1.0,0.2,0.2,,,,,1.0,,,0.5559,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
101108-201145-201599-202325-2037,1610612746,"Chris Paul, Jeff Green, DeAndre Jordan, Wesley Johnson, Jamal Crawford","Paul, Green, Jordan, Johnson, Crawford",101108-201145-201599-202325-2037,LAC,398.0,3,7.0,-10.0,14.0,13.0,27.0,,4.0,,1.0,1.0,9.0,,2.0,4.0,14.0,2.0,,1.0,,1.0,,1.0,,,2.0,,4.0,8.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.18181818181818182,,97.68844221105527,16.714285714285715,12.615384615384615,14.428571428571429,11.384615384615385,0.36363636363636365,,,,0.09090909090909091,,,,0.5454545454545454,,0.4562,10.600000000000001,25.25,1.0,6.0,1.0,2.0,,1.0,1.0,4.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,,1.0,,3.0,1.0,3.0,4.0,,1.0,,2.0,,,,,,,,0.3333333333333333,0.1111111111111111,0.25,,0.75,0.375,0.5,0.6666666666666666,0.4,0.5,,,1.0,0.6666666666666666,,1.0,,0.09090909090909091,0.36363636363636365,0.09090909090909091,,,,0.5,,0.5,0.5409,0.08333333333333333,,0.5,8.0,8.0,0.5714285714285714,5.0,2.0,1.0,,,,1.0,,1.0,5.0,,1.0,2.0,,2.0,,,,0.2,0.16666666666666666,0.16666666666666666,0.25,0.25,,,,0.3333333333333333,0.16666666666666666,,0.4614666666666667,0.5,,,,,2.0,,,,1.0,1.0,,,5.0,4.0,1.0,,1.0,,,,,,,1.0,,,,,0.8333333333333334,0.5,0.3333333333333333,1.0,,,,,,1.0,,,,,0.1,3.0,,,,,,,,,,1610612746,2016,2015-16,True
101108-201145-201933-202332-2037,1610612746,"Chris Paul, Jeff Green, Blake Griffin, Cole Aldrich, Jamal Crawford","Paul, Green, Griffin, Aldrich, Crawford",101108-201145-201933-202332-2037,LAC,116.0,1,2.0,,4.0,5.0,9.0,1.0,2.0,,,2.0,3.0,,1.0,4.0,4.0,2.0,,,,1.0,,1.0,,,2.0,,3.0,4.0,,,,2.0,2.0,0.5,1.0,,,,0.6666666666666666,0.5,0.5,0.25,,111.72413793103448,11.75,13.8,11.75,13.8,0.5,0.5,0.5,,,,,,0.75,,0.5133625,5.633333333333333,23.3,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,2.0,2.0,2.0,,,1.0,,3.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.5,1.0,,,1.0,1.0,,,,0.25,,0.25,,,,1.0,1.0,,0.6032,,,0.5,,,,5.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
101108-201145-201933-203085-2037,1610612746,"Chris Paul, Jeff Green, Blake Griffin, Austin Rivers, Jamal Crawford","Paul, Green, Griffin, Rivers, Crawford",101108-201145-201933-203085-2037,LAC,145.0,2,2.0,,5.0,4.0,9.0,1.0,1.0,,,3.0,5.0,,,6.0,6.0,2.0,,,,1.0,,1.0,,,2.0,,1.0,3.0,,,,,2.0,0.3333333333333333,0.5,,,,0.6,0.6,0.6,,,89.37931034482759,18.6,13.0,17.0,13.0,0.2,1.0,1.0,,,,,,0.2,,0.44105999999999995,9.0,,,2.0,,2.0,1.0,1.0,3.0,1.0,,,,,2.0,2.0,,4.0,4.0,2.0,,,2.0,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,0.6,0.2,,,,,0.5,1.0,,0.5051,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,1.0,,,,,,,1610612746,2016,2015-16,True
101108-201145-202325-202332-2037,1610612746,"Chris Paul, Jeff Green, Wesley Johnson, Cole Aldrich, Jamal Crawford","Paul, Green, Johnson, Aldrich, Crawford",101108-201145-202325-202332-2037,LAC,58.0,2,1.0,-2.0,2.0,1.0,3.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.48275862068965,19.5,19.0,19.5,8.0,1.0,,,,,,,,1.0,,0.3684,2.6,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,0.3684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612746,2016,2015-16,True
101108-201145-202332-203085-2037,1610612746,"Chris Paul, Jeff Green, Cole Aldrich, Austin Rivers, Jamal Crawford","Paul, Green, Aldrich, Rivers, Crawford",101108-201145-202332-203085-2037,LAC,36.0,1,1.0,-1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,120.0,21.0,7.5,21.0,7.5,1.0,1.0,1.0,,,,,,1.0,,0.4423,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,0.4423,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612746,2016,2015-16,True
101108-201599-201601-201933-203085,1610612746,"Chris Paul, DeAndre Jordan, Luc Mbah a Moute, Blake Griffin, Austin Rivers","Paul, Jordan, Mbah a Moute, Griffin, Rivers",101108-201599-201601-201933-203085,LAC,25.0,1,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,24.0,,24.0,,,,,,,,,,,,0.3011,7.6,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
101108-201599-201601-201933-2037,1610612746,"Chris Paul, DeAndre Jordan, Luc Mbah a Moute, Blake Griffin, Jamal Crawford","Paul, Jordan, Mbah a Moute, Griffin, Crawford",101108-201599-201601-201933-2037,LAC,88.0,1,1.0,4.0,3.0,3.0,6.0,1.0,1.0,,,2.0,3.0,,,4.0,,,,,,,,,,,,,3.0,3.0,,,,,4.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,98.18181818181819,9.0,20.333333333333332,9.0,20.333333333333332,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,0.5279333333333334,9.9,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
101108-201599-201933-202325-2037,1610612746,"Chris Paul, DeAndre Jordan, Blake Griffin, Wesley Johnson, Jamal Crawford","Paul, Jordan, Griffin, Johnson, Crawford",101108-201599-201933-202325-2037,LAC,248.0,3,4.0,,9.0,7.0,16.0,,,1.0,2.0,2.0,4.0,1.0,2.0,9.0,9.0,4.0,,2.0,1.0,2.0,,2.0,,,4.0,,2.0,4.0,1.0,1.0,,,9.0,1.0,1.0,,0.5,0.5,0.5,0.5833333333333334,0.6428571428571429,0.3333333333333333,,92.9032258064516,13.666666666666666,17.857142857142858,10.88888888888889,15.571428571428571,,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.45890000000000003,18.075,26.45,1.0,4.0,,4.0,,,,4.0,,,,2.0,,1.0,,,,,,,1.0,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,0.5,0.5,,0.5,0.6666666666666666,,,,1.0,,,,,,0.6666666666666666,,,,,,,,0.3602,,,,6.0,6.0,0.6666666666666666,2.0,,2.0,,,,,,1.0,2.0,1.0,2.0,7.0,,7.0,,,0.5,0.5,0.625,0.7,0.5,0.5,,,,,,,0.4702,0.7777777777777778,,,1.0,2.0,,2.0,3.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,3.0,,,,,,,,1.0,,,1.0,0.75,1.0,0.5,1.0,,0.3333333333333333,,,,1.0,,,0.5,0.5,,2.0,,1.0,,,,,,,,1610612746,2016,2015-16,True
101108-201599-202325-203085-2037,1610612746,"Chris Paul, DeAndre Jordan, Wesley Johnson, Austin Rivers, Jamal Crawford","Paul, Jordan, Johnson, Rivers, Crawford",101108-201599-202325-203085-2037,LAC,113.0,1,2.0,-2.0,3.0,3.0,6.0,,1.0,,,,2.0,,1.0,,2.0,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,0.3333333333333333,,76.46017699115045,15.666666666666666,22.0,15.666666666666666,20.0,0.3333333333333333,,,,,,,,0.6666666666666666,,0.46918333333333334,4.3,23.8,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,0.5,1.0,,0.3333333333333333,,1.0,0.5,,,,,0.5,,1.0,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
101108-202325-202332-203085-2037,1610612746,"Chris Paul, Wesley Johnson, Cole Aldrich, Austin Rivers, Jamal Crawford","Paul, Johnson, Aldrich, Rivers, Crawford",101108-202325-202332-203085-2037,LAC,7.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
1718-200755-201145-201599-2037,1610612746,"Paul Pierce, JJ Redick, Jeff Green, DeAndre Jordan, Jamal Crawford","Pierce, Redick, Green, Jordan, Crawford",1718-200755-201145-201599-2037,LAC,81.0,1,1.0,-2.0,3.0,4.0,7.0,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,0.25,,1.0,124.44444444444444,14.333333333333334,9.5,14.333333333333334,9.5,,,,,,,,,,,0.4371,12.4,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,1610612746,2016,2015-16,True
1718-200755-201145-202332-2037,1610612746,"Paul Pierce, JJ Redick, Jeff Green, Cole Aldrich, Jamal Crawford","Pierce, Redick, Green, Aldrich, Crawford",1718-200755-201145-202332-2037,LAC,142.0,1,2.0,3.0,3.0,3.0,6.0,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,7.0,4.0,2.0,3.0,1.0,,1.0,1.0,2.0,,,5.0,,,2.0,1.0,1.0,,1.0,2.0,0.5,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,0.7,0.4,,60.84507042253521,22.333333333333332,25.0,18.333333333333332,25.0,0.2,1.0,1.0,,0.2,,,,0.6,,0.5577799999999999,8.433333333333334,24.9,,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,5.0,2.0,2.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.25,1.25,,,,,1.0,,,1.0,,1.0,,,,,,,0.4,,0.2,1.0,1.0,1.0,0.5,1.0,,0.8269,,,0.7142857142857143,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
1718-200755-201145-203085-2037,1610612746,"Paul Pierce, JJ Redick, Jeff Green, Austin Rivers, Jamal Crawford","Pierce, Redick, Green, Rivers, Crawford",1718-200755-201145-203085-2037,LAC,60.0,3,1.0,-2.0,2.0,3.0,5.0,,,,,,,,,3.0,5.0,,,,,,,,,,,,1.0,1.0,,,,1.0,3.0,,,,,,,,0.75,,,120.0,11.5,12.333333333333334,11.5,11.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,2.0,,4.0,,1.0,,1.0,,,,,,,,0.5,,,0.5,,,,0.5,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,3.0,1.0,2.0,,,,,,0.75,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612746,2016,2015-16,True
1718-200755-201599-203085-2037,1610612746,"Paul Pierce, JJ Redick, DeAndre Jordan, Austin Rivers, Jamal Crawford","Pierce, Redick, Jordan, Rivers, Crawford",1718-200755-201599-203085-2037,LAC,581.0,1,10.0,8.0,23.0,22.0,45.0,2.0,4.0,1.0,8.0,3.0,10.0,1.0,8.0,18.0,10.0,4.0,,8.0,1.0,2.0,,2.0,,2.0,4.0,2.0,15.0,19.0,3.0,2.0,1.0,3.0,14.0,0.6666666666666666,0.6666666666666666,,0.125,0.125,0.3,0.25,0.36,0.4444444444444444,1.0,111.53184165232358,12.0,13.863636363636363,11.08695652173913,13.863636363636363,0.2222222222222222,0.5,0.6666666666666666,1.0,0.4444444444444444,0.125,0.125,,0.6666666666666666,0.125,0.511703125,5.970000000000001,26.4875,,2.0,,3.0,,,5.0,1.0,,,1.0,9.0,,,1.0,4.0,2.0,,2.0,,1.0,2.0,11.0,4.0,,8.0,1.0,14.0,,2.0,1.0,2.0,2.0,,,0.5,0.2,0.25,0.2,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.2777777777777778,0.05555555555555555,,,,,,,1.0,,0.28,,0.2222222222222222,4.0,4.0,0.17391304347826086,4.0,1.0,,,,,,,,3.0,,,3.0,,3.0,,,,,,0.3,,,,,,0.3333333333333333,,,0.4293,0.16666666666666666,,1.0,,,4.0,3.0,3.0,,,3.0,,1.0,2.0,2.0,,,,,,,,,,7.0,,1.0,,,1.0,0.42857142857142855,,0.42857142857142855,,,0.2,0.25,,,,,,,0.4117647058823529,,,,,,,,,,,1610612746,2016,2015-16,True
1718-200755-202332-203085-2037,1610612746,"Paul Pierce, JJ Redick, Cole Aldrich, Austin Rivers, Jamal Crawford","Pierce, Redick, Aldrich, Rivers, Crawford",1718-200755-202332-203085-2037,LAC,52.0,1,1.0,1.0,2.0,2.0,4.0,,,,,,,1.0,1.0,3.0,2.0,,3.0,,,,1.0,1.0,,,3.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,1.5,0.75,1.0,,110.76923076923076,13.0,13.0,7.5,8.5,,,,,,,,,1.0,,0.534,,24.7,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.5,1.5,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,0.534,,,1.0,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,3.0,,1.0,1.0,,1.5,0.75,,,1.0,1.0,1.0,,1.0,1.0,0.534,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1610612746,2016,2015-16,True
1718-201145-201599-203085-2037,1610612746,"Paul Pierce, Jeff Green, DeAndre Jordan, Austin Rivers, Jamal Crawford","Pierce, Green, Jordan, Rivers, Crawford",1718-201145-201599-203085-2037,LAC,152.0,1,3.0,5.0,4.0,4.0,8.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,,3.0,5.0,,,,,3.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,,75.78947368421053,20.5,17.5,17.5,17.5,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,0.5228333333333334,13.4,24.133333333333336,,,,2.0,1.0,1.0,,2.0,,1.0,,,2.0,2.0,,4.0,2.0,,,,,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,0.6666666666666666,,,,,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,,,,0.5,1.0,,,,,0.5714285714285714,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
1718-201145-201933-203085-2037,1610612746,"Paul Pierce, Jeff Green, Blake Griffin, Austin Rivers, Jamal Crawford","Pierce, Green, Griffin, Rivers, Crawford",1718-201145-201933-203085-2037,LAC,144.0,1,2.0,,5.0,4.0,9.0,1.0,3.0,,1.0,1.0,5.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,3.0,5.0,,,,,,,,,,,0.2,0.14285714285714285,0.14285714285714285,0.2857142857142857,,90.0,17.4,14.25,15.2,14.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,0.7142857142857143,,0.43600714285714287,5.34,28.5,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,3.0,,2.0,2.0,2.0,,,2.0,,3.0,2.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,,1.0,0.4,1.0,,1.0,1.0,1.0,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,1.0,0.3333333333333333,,0.5218333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,True
1718-201145-202332-203085-2037,1610612746,"Paul Pierce, Jeff Green, Cole Aldrich, Austin Rivers, Jamal Crawford","Pierce, Green, Aldrich, Rivers, Crawford",1718-201145-202332-203085-2037,LAC,984.0,3,16.0,6.0,29.0,30.0,59.0,4.0,6.0,2.0,4.0,11.0,22.0,2.0,5.0,33.0,27.0,8.0,6.0,4.0,2.0,4.0,2.0,6.0,2.0,1.0,14.0,1.0,14.0,18.0,2.0,,4.0,7.0,31.0,0.36363636363636365,0.4,1.0,0.4,0.4,0.5,0.5185185185185185,0.5689655172413793,0.18518518518518517,1.0,86.34146341463415,15.379310344827585,17.933333333333334,15.206896551724139,16.933333333333334,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.25,0.14814814814814814,0.5,0.5,1.0,0.4074074074074074,0.5,0.48465185185185183,11.354545454545455,26.04,1.0,4.0,,2.0,1.0,1.0,6.0,10.0,,1.0,,5.0,1.0,2.0,,2.0,14.0,2.0,,,4.0,6.0,7.0,4.0,1.0,7.0,2.0,6.0,,,,,,0.5,0.5,0.5,,,,0.5833333333333334,0.36363636363636365,1.0,0.7222222222222222,0.2857142857142857,0.5,0.5,0.5,0.8333333333333334,0.25,1.0,1.0,,0.2222222222222222,0.37037037037037035,0.037037037037037035,,,,0.5,1.0,,0.6329,0.13793103448275862,,0.06060606060606061,,,,,,5.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,2.0,,,,,,1.0,2.0,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,2.0,,4.0,,,,,0.75,,0.2,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.5,0.4,,,,,0.16666666666666666,,,,2.0,,,,,,,1610612746,2016,2015-16,True
