EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctAssisted,LongMidRangeFrequency,FTDefRebounds,DefFTReboundPct,LongMidRangeFGM,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,3SecondViolations,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffTwoPtRebounds,SecondChanceFg2Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimAssists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,AtRimPctAssisted,BadPassTurnovers,BlockedLongMidRange,DefShortMidRangeReboundPct,LongMidRangeAssists,LongMidRangePctAssisted,OffAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,PenaltyArc3FGA,PenaltyFG3A,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyArc3Frequency,PenaltyCorner3FGA,PenaltyFtPoints,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,SelfOReb,SelfORebPct,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Arc3PctBlocked,Charge Fouls,StepOutOfBoundsTurnovers,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1495-200746-201988-203937-2446,1610612759,"Tim Duncan, LaMarcus Aldridge, Patty Mills, Kyle Anderson, Rasual Butler","Duncan, Aldridge, Mills, Anderson, Butler",1495-200746-201988-203937-2446,SAS,87.0,1,1.0,,4.0,3.0,,7.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,115.86206896551724,,12.25,12.666666666666666,12.25,12.666666666666666,,,,0.5,,,,,,,,,,,,,0.37345,,,,16.45,,1.0,,,,,,,0.5,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-202695-203492-203613,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Ray McCallum, Jonathon Simmons","Duncan, Aldridge, Leonard, McCallum, Simmons",1495-200746-202695-203492-203613,SAS,352.0,1,6.0,-9.0,12.0,12.0,,24.0,1.0,2.0,,2.0,,,3.0,,,1.0,6.0,,3.0,2.0,4.0,13.0,,,,,,3.0,,1.0,,1.0,,2.0,,,5.0,5.0,1.0,6.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,0.16666666666666666,0.1111111111111111,,0.18181818181818182,,0.3333333333333333,0.16666666666666666,,0.7142857142857143,,,0.7142857142857143,0.125,,0.5,1.0,,98.18181818181819,1.0,15.166666666666666,14.166666666666666,15.166666666666666,13.833333333333334,0.2222222222222222,0.5,0.5,0.2222222222222222,,,,0.3333333333333333,,,,,,,0.5555555555555556,,0.5286444444444444,0.18181818181818182,0.25,,9.9,25.099999999999998,2.0,2.0,1.0,,1.0,1.0,,0.2222222222222222,,,,,1.0,,,0.5,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.3333333333333333,,,,,,,1610612759,2016,2015-16,True
1495-200746-202695-203613-2225,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Jonathon Simmons, Tony Parker","Duncan, Aldridge, Leonard, Simmons, Parker",1495-200746-202695-203613-2225,SAS,1064.0,4,18.0,-16.0,36.0,34.0,2.0,70.0,4.0,10.0,1.0,4.0,4.0,,2.0,,,8.0,20.0,1.0,6.0,8.0,27.0,43.0,,,2.0,6.0,3.0,2.0,,3.0,1.0,6.0,,13.0,1.0,1.0,9.0,11.0,2.0,13.0,2.0,2.0,1.0,4.0,6.0,8.0,13.0,7.0,10.0,5.0,2.0,2.0,2.0,1.0,25.0,1.0,0.16666666666666666,,0.16666666666666666,0.4,0.36538461538461536,1.0,0.43548387096774194,1.0,0.23076923076923078,0.15,0.2,0.8181818181818182,0.5,0.2,0.7692307692307693,0.11764705882352941,0.5,0.8,,1.0,94.73684210526315,0.5,14.833333333333334,15.588235294117647,14.75,15.0,0.38461538461538464,0.4,0.5,0.15384615384615385,0.25,0.25,0.15384615384615385,0.07692307692307693,,,,,,,0.6153846153846154,,0.53395,0.16129032258064516,0.2,0.07407407407407407,8.015,23.833333333333332,6.0,10.0,5.0,,0.625,0.625,,0.23076923076923078,1.0,1.0,3.0,,2.0,1.0,1.0,0.3333333333333333,0.5,0.6,1.0,1.0,1.0,1.0,,1.0,1.0,0.08333333333333333,0.3333333333333333,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,2.0,,,0.5,1.0,,0.8333333333333334,3.0,1.0,,,,1.0,1.0,0.25,0.25,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-202695-203937-2225,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Kyle Anderson, Tony Parker","Duncan, Aldridge, Leonard, Anderson, Parker",1495-200746-202695-203937-2225,SAS,1412.0,11,24.0,-12.0,45.0,46.0,6.0,91.0,5.0,9.0,5.0,11.0,,3.0,8.0,1.0,2.0,12.0,30.0,3.0,8.0,9.0,42.0,54.0,1.0,2.0,7.0,10.0,6.0,8.0,3.0,6.0,2.0,9.0,2.0,20.0,1.0,2.0,10.0,12.0,5.0,17.0,4.0,4.0,,1.0,6.0,6.0,12.0,8.0,11.0,4.0,,,,,35.0,0.6666666666666666,0.375,0.5,0.375,0.4,0.4342105263157895,0.5833333333333334,0.4883720930232558,0.5833333333333334,0.21052631578947367,0.2,0.4444444444444444,0.9090909090909091,0.5,0.2,0.8,0.21739130434782608,0.2,0.8,1.0,0.3333333333333333,92.80453257790367,,14.4,16.608695652173914,12.866666666666667,16.304347826086957,0.23684210526315788,0.5555555555555556,1.0,0.2894736842105263,0.45454545454545453,0.5555555555555556,,0.21052631578947367,0.375,0.375,0.6666666666666666,0.3333333333333333,0.5,1.0,0.4473684210526316,0.375,0.48611184210526315,0.0975609756097561,0.12121212121212122,0.16666666666666666,8.903333333333334,25.55,10.0,14.0,7.0,2.0,0.5833333333333334,0.5833333333333334,0.4,0.2631578947368421,,,2.0,,5.0,1.0,,0.8333333333333334,0.2,0.2,1.0,1.0,2.0,4.0,,4.0,0.5,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.5581400000000001,8.0,8.0,,1.0,2.0,3.0,8.0,8.0,8.0,0.6666666666666666,0.5,0.5714285714285714,0.25,,0.5012625,0.19047619047619047,0.17777777777777778,4.0,1.0,,0.8,4.0,,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,0.25,,4.0,,,,2.0,2.0,2.0,,0.18181818181818182,,,,1.0,0.058823529411764705,,,,,,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,0.125,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-202695-2225-2755,1610612759,"Tim Duncan, LaMarcus Aldridge, Kawhi Leonard, Tony Parker, Kevin Martin","Duncan, Aldridge, Leonard, Parker, Martin",1495-200746-202695-2225-2755,SAS,309.0,2,5.0,14.0,11.0,11.0,2.0,22.0,3.0,4.0,1.0,1.0,,,2.0,,,7.0,10.0,,2.0,3.0,17.0,3.0,,,2.0,2.0,,2.0,,,,6.0,,12.0,1.0,,9.0,9.0,2.0,11.0,1.0,,,,,,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,15.0,,,,,0.7,0.5833333333333334,0.5,0.6538461538461539,0.5,0.16666666666666666,,,1.0,,0.5,1.0,0.4,0.5,,1.0,,102.52427184466019,1.0,10.454545454545455,17.636363636363637,9.818181818181818,17.636363636363637,0.3333333333333333,0.75,0.75,0.08333333333333333,1.0,1.0,,0.16666666666666666,,,,,,,0.5,,0.5808958333333333,0.15384615384615385,0.18181818181818182,0.11764705882352941,8.8,25.8,5.0,12.0,6.0,,0.8571428571428571,0.8571428571428571,,0.4166666666666667,,,3.0,1.0,,,,,0.6,0.6,,1.0,1.0,2.0,,1.0,0.5,0.3333333333333333,,0.5,,0.5566,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-203492-203937-2225,1610612759,"Tim Duncan, LaMarcus Aldridge, Ray McCallum, Kyle Anderson, Tony Parker","Duncan, Aldridge, McCallum, Anderson, Parker",1495-200746-203492-203937-2225,SAS,143.0,1,2.0,,5.0,5.0,,10.0,1.0,1.0,1.0,2.0,,,1.0,,,2.0,3.0,,1.0,1.0,5.0,5.0,,,,4.0,,1.0,,,,,,,,,1.0,3.0,,3.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,0.6666666666666666,0.5,,0.5,,0.25,,,1.0,,,1.0,,,1.0,,,100.69930069930071,1.0,17.2,11.4,17.2,11.4,0.25,1.0,1.0,0.5,0.5,0.5,,0.25,,,,,,,0.5,,0.4376,0.2,0.25,,5.833333333333333,24.1,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-203613-203937-2225,1610612759,"Tim Duncan, LaMarcus Aldridge, Jonathon Simmons, Kyle Anderson, Tony Parker","Duncan, Aldridge, Simmons, Anderson, Parker",1495-200746-203613-203937-2225,SAS,347.0,3,6.0,-5.0,10.0,10.0,2.0,20.0,1.0,2.0,1.0,3.0,,,1.0,,,3.0,7.0,,1.0,1.0,7.0,12.0,,,,2.0,,1.0,,1.0,,2.0,,4.0,,,3.0,3.0,1.0,4.0,1.0,1.0,,,2.0,2.0,4.0,1.0,2.0,,,,,,7.0,,,,,0.42857142857142855,0.375,,0.3888888888888889,,0.125,0.14285714285714285,,0.75,,,0.6,0.2,,1.0,,,82.9971181556196,,15.8,18.9,15.3,17.0,0.25,0.5,0.5,0.375,0.3333333333333333,0.5,,0.125,,,,,,,0.375,,0.48456875,,,,10.228571428571428,25.7,2.0,4.0,2.0,,0.6666666666666666,0.6666666666666666,,0.25,,,1.0,,2.0,1.0,,1.0,0.5,0.5,,,,1.0,,1.0,,0.25,0.5,,,0.3646,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-203613-2225-2755,1610612759,"Tim Duncan, LaMarcus Aldridge, Jonathon Simmons, Tony Parker, Kevin Martin","Duncan, Aldridge, Simmons, Parker, Martin",1495-200746-203613-2225-2755,SAS,109.0,1,2.0,5.0,4.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,3.0,1.0,2.0,,7.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,,1.0,2.0,1.0,5.0,,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,5.0,1.0,0.5,,0.5,0.6666666666666666,0.7,0.5,0.7,0.5,0.4,,,,1.0,,1.0,0.5,,,,,92.4770642201835,,12.75,19.333333333333332,9.75,19.333333333333332,0.2,1.0,1.0,0.4,0.5,0.5,0.2,0.2,1.0,1.0,1.0,,,,0.6,1.0,0.46626,,,0.2857142857142857,6.333333333333333,24.3,,2.0,1.0,1.0,0.5,0.5,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,0.462675,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-203937-2225-2446,1610612759,"Tim Duncan, LaMarcus Aldridge, Kyle Anderson, Tony Parker, Rasual Butler","Duncan, Aldridge, Anderson, Parker, Butler",1495-200746-203937-2225-2446,SAS,93.0,1,2.0,4.0,4.0,3.0,,7.0,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,2.0,4.0,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,3.0,,3.0,,,,,,,,1.0,2.0,1.0,,,,,4.0,,,,,0.5,0.3333333333333333,,0.5,,0.3333333333333333,0.5,1.0,1.0,1.0,,1.0,,,,1.0,1.0,108.38709677419355,,13.0,13.666666666666666,13.0,13.666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.6666666666666666,,0.49616666666666664,0.25,0.3333333333333333,,7.0,24.6,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-200746-203937-2225-2755,1610612759,"Tim Duncan, LaMarcus Aldridge, Kyle Anderson, Tony Parker, Kevin Martin","Duncan, Aldridge, Anderson, Parker, Martin",1495-200746-203937-2225-2755,SAS,841.0,1,14.0,-5.0,27.0,26.0,2.0,53.0,4.0,7.0,3.0,9.0,,2.0,2.0,,,11.0,22.0,2.0,2.0,3.0,31.0,36.0,,,2.0,10.0,6.0,2.0,2.0,2.0,2.0,8.0,2.0,18.0,,2.0,3.0,5.0,3.0,8.0,4.0,3.0,,,4.0,1.0,3.0,2.0,4.0,1.0,2.0,,2.0,2.0,29.0,1.0,1.0,,1.0,0.5,0.5833333333333334,0.5,0.5961538461538461,0.5,0.08333333333333333,0.09090909090909091,0.2857142857142857,0.42857142857142855,1.0,,0.5555555555555556,0.2727272727272727,,,0.5,1.0,90.74910820451842,1.0,14.0,17.807692307692307,13.88888888888889,17.153846153846153,0.2916666666666667,0.5714285714285714,0.8,0.375,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,1.0,,,,0.375,1.0,0.46659375,0.04,0.043478260869565216,0.06451612903225806,9.75,24.25,6.0,12.0,6.0,,0.5454545454545454,0.6,,0.25,,,4.0,1.0,4.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.0,2.0,3.0,0.5,0.2727272727272727,0.16666666666666666,0.5,1.0,0.51525,8.0,,,,2.0,5.0,5.0,5.0,8.0,0.4,0.4,0.4166666666666667,,,0.40548,0.16129032258064516,0.2962962962962963,3.0,,,0.75,4.0,2.0,,3.0,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-201980-201988-202695-203613,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Jonathon Simmons","Duncan, Green, Mills, Leonard, Simmons",1495-201980-201988-202695-203613,SAS,51.0,1,1.0,,2.0,2.0,,4.0,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,112.94117647058823,,9.0,16.5,9.0,16.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.4549,,,,3.6,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612759,2016,2015-16,True
1495-201980-201988-202695-203937,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Kyle Anderson","Duncan, Green, Mills, Leonard, Anderson",1495-201980-201988-202695-203937,SAS,265.0,3,4.0,-4.0,8.0,8.0,1.0,16.0,1.0,2.0,1.0,5.0,,,,,,2.0,7.0,,,,4.0,8.0,,,,4.0,,,,2.0,,,,,,,2.0,2.0,2.0,4.0,1.0,,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,4.0,,,,,0.2857142857142857,0.2857142857142857,,0.2857142857142857,,,0.2857142857142857,,1.0,,,1.0,0.4,,,1.0,,86.94339622641509,,16.625,16.5,15.5,16.5,0.2857142857142857,0.5,0.5,0.7142857142857143,0.2,0.3333333333333333,,,,,,,,,0.2857142857142857,,0.4917714285714286,,,,6.557142857142857,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,2.0,,0.4,0.5,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.4,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-201980-201988-202695-2225,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Tony Parker","Duncan, Green, Mills, Leonard, Parker",1495-201980-201988-202695-2225,SAS,205.0,2,3.0,,6.0,7.0,2.0,13.0,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,8.0,8.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,1.0,2.0,,,2.0,4.0,1.0,,,,,4.0,1.0,1.0,1.0,1.0,0.25,0.5,1.5,0.5714285714285714,1.0,0.2,0.25,,0.5,1.0,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,91.31707317073172,,17.166666666666668,14.571428571428571,15.5,13.571428571428571,0.2,,,0.6,0.3333333333333333,0.5,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.41166,0.16666666666666666,0.2,0.5,6.825,25.9,,,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,2.0,,0.6666666666666666,0.5,,,0.5655,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-201980-201988-202695-2561,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, David West","Duncan, Green, Mills, Leonard, West",1495-201980-201988-202695-2561,SAS,526.0,3,9.0,-14.0,16.0,17.0,1.0,33.0,1.0,3.0,,3.0,,2.0,3.0,,,3.0,11.0,2.0,3.0,1.0,13.0,27.0,,,,4.0,3.0,3.0,2.0,,1.0,2.0,1.0,5.0,,1.0,3.0,4.0,2.0,6.0,,,,,4.0,,2.0,1.0,1.0,1.0,,,,,13.0,0.5,0.6666666666666666,,0.6666666666666666,0.2727272727272727,0.42857142857142855,,0.4642857142857143,,0.21428571428571427,,,0.75,1.0,,0.8,0.2222222222222222,,,1.0,1.0,90.34220532319391,,17.25,14.705882352941176,16.5625,14.470588235294118,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,,,,0.42857142857142855,0.6666666666666666,0.4699964285714286,0.07142857142857142,0.09090909090909091,,11.545454545454545,25.900000000000002,5.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,,0.35714285714285715,,,2.0,,4.0,1.0,,1.0,0.4,0.4,,,,1.0,,2.0,,0.25,0.6666666666666666,,,0.4195,,2.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,0.5,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-201980-201988-202695-2564,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Boris Diaw","Duncan, Green, Mills, Leonard, Diaw",1495-201980-201988-202695-2564,SAS,595.0,5,10.0,,20.0,20.0,,40.0,4.0,5.0,1.0,2.0,4.0,,1.0,,,5.0,9.0,1.0,5.0,3.0,16.0,16.0,,,,4.0,3.0,1.0,,1.0,1.0,4.0,,9.0,,3.0,7.0,10.0,,10.0,3.0,2.0,,2.0,4.0,4.0,8.0,3.0,5.0,3.0,1.0,,1.0,1.0,16.0,1.0,0.2,,0.2,0.5555555555555556,0.4642857142857143,,0.5,,0.35714285714285715,0.1111111111111111,0.2,0.7777777777777778,0.375,,0.5882352941176471,,,0.5,0.75,1.0,96.80672268907564,1.0,10.85,18.9,10.85,16.6,0.35714285714285715,0.8,1.0,0.14285714285714285,0.5,0.5,0.2857142857142857,0.07142857142857142,,,,,,,0.7142857142857143,,0.5662964285714286,0.1875,0.2727272727272727,,6.844444444444445,23.619999999999997,2.0,6.0,3.0,1.0,0.6,0.6,1.0,0.14285714285714285,,,,1.0,2.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.5,2.0,,1.0,,,,0.2857142857142857,,1.0,1.0,0.25,0.25,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1610612759,2016,2015-16,True
1495-201980-201988-202695-2588,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Matt Bonner","Duncan, Green, Mills, Leonard, Bonner",1495-201980-201988-202695-2588,SAS,112.0,1,2.0,3.0,4.0,3.0,1.0,7.0,,3.0,,,,1.0,1.0,,,,3.0,1.0,1.0,,3.0,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,2.0,1.0,3.0,1.0,4.0,,,,,1.0,,1.0,,,,,,,,3.0,1.0,1.0,,1.0,,0.375,,0.375,,0.25,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,,90.0,,13.5,19.333333333333332,12.5,19.333333333333332,0.75,,,,,,,0.25,1.0,1.0,1.0,,,,1.0,1.0,0.5234625,,,,2.1,25.2,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.3333333333333333,,1.0,,0.5187,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
