EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,SecondChanceFG2M,SecondChancePoints,ShortMidRangeAssists,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,SecondChancePointsPct,Corner3FGA,HeaveAttempts,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,PenaltyFtPoints,Fg3aBlocked,AtRimAssists,BadPassSteals,Loose Ball Fouls,TwoPtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,AtRimPctAssisted,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFGM,SecondChanceFtPoints,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Blocked3s,BlockedArc3,DefensiveGoaltends,Charge Fouls Drawn,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,team_id,year,season,team_vs
200751-201142-201566-201586-203460,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Serge Ibaka, Andre Roberson","Foye, Durant, Westbrook, Ibaka, Roberson",200751-201142-201566-201586-203460,OKC,5.0,1,,-2.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,288.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-201586-203500,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Serge Ibaka, Steven Adams","Foye, Durant, Westbrook, Ibaka, Adams",200751-201142-201566-201586-203500,OKC,177.0,1,3.0,1.0,8.0,7.0,15.0,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,8.0,7.0,,1.0,,2.0,2.0,8.0,0.2,0.4166666666666667,0.5,0.16666666666666666,,0.6666666666666666,,122.03389830508473,10.75,13.0,10.75,12.714285714285714,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,0.520425,12.7,25.3,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,0.6666666666666666,1.0,1.0,,,,,,,,3.0,,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,1.0,,0.25,0.16666666666666666,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-202683-203079,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Enes Kanter, Dion Waiters","Foye, Durant, Westbrook, Kanter, Waiters",200751-201142-201566-202683-203079,OKC,80.0,1,1.0,3.0,4.0,3.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,1.0,2.0,2.0,3.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,126.0,10.0,13.333333333333334,10.0,13.333333333333334,,,,0.5,1.0,1.0,0.5,0.5,0.4549,13.8,24.5,4.0,1.0,1.0,4.0,0.5,0.4549,1.0,3.0,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-202683-203460,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Enes Kanter, Andre Roberson","Foye, Durant, Westbrook, Kanter, Roberson",200751-201142-201566-202683-203460,OKC,24.0,1,,-3.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,3.0,,1.0,,,,,,,,1.0,,,,120.0,7.0,17.0,7.0,17.0,,,,,,,1.0,1.0,0.41715,,27.7,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-202683-203500,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Enes Kanter, Steven Adams","Foye, Durant, Westbrook, Kanter, Adams",200751-201142-201566-202683-203500,OKC,227.0,3,4.0,1.0,6.0,6.0,12.0,1.0,3.0,,2.0,1.0,2.0,7.0,2.0,7.0,6.0,4.0,1.0,1.0,3.0,9.0,2.0,0.2857142857142857,0.3888888888888889,0.3888888888888889,0.2222222222222222,1.0,0.75,,76.12334801762115,21.0,16.833333333333332,15.333333333333334,16.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,0.1111111111111111,0.5555555555555556,0.4810833333333333,9.257142857142856,23.75,1.0,,,1.0,,0.3725,0.16666666666666666,,4.0,2.0,,1.0,2.0,1.0,,1.0,3.0,,2.0,,,,,1.0,,,,,,,,4.0,6.0,2.0,,,,,,0.5,,0.5,,,,,,0.8,0.8333333333333334,1.0,1.0,0.2222222222222222,0.5,0.5,,1.0,1.0,,0.5,,,1.0,0.48056666666666664,,1.0,5.0,,,0.3333333333333333,0.625,0.625,,0.7142857142857143,1.0,,2.0,,2.0,,2.0,,1.0,1.0,2.0,,,,,0.6666666666666666,,0.6666666666666666,,0.1111111111111111,1.0,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,0.25,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-203079-203500,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Dion Waiters, Steven Adams","Foye, Durant, Westbrook, Waiters, Adams",200751-201142-201566-203079-203500,OKC,239.0,3,4.0,-1.0,6.0,7.0,13.0,1.0,2.0,,2.0,3.0,1.0,4.0,3.0,7.0,8.0,2.0,3.0,,3.0,5.0,4.0,0.25,0.35714285714285715,0.4375,0.42857142857142855,,1.0,,78.32635983263599,22.333333333333332,15.0,18.833333333333332,12.857142857142858,0.2857142857142857,0.5,0.5,0.2857142857142857,,,0.42857142857142855,0.7142857142857143,0.4757142857142857,3.1,24.566666666666666,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,3.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,0.4,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.288,,,3.0,,1.0,,0.75,0.75,,0.42857142857142855,,,3.0,,,,,,,,1.0,2.0,,2.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,2.0,,,,0.5,0.5,,,,,0.5,,,,,,,,,1.0,,,,,0.125,0.2,0.5,,,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-203500-2555,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Steven Adams, Nick Collison","Foye, Durant, Westbrook, Adams, Collison",200751-201142-201566-203500-2555,OKC,15.0,1,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,0.5,,,1.0,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201586-201627-202683,1610612760,"Randy Foye, Kevin Durant, Serge Ibaka, Anthony Morrow, Enes Kanter","Foye, Durant, Ibaka, Morrow, Kanter",200751-201142-201586-201627-202683,OKC,135.0,1,2.0,,5.0,5.0,10.0,,,,,1.0,2.0,2.0,1.0,8.0,8.0,2.0,1.0,,2.0,2.0,8.0,1.0,1.1666666666666667,1.0,0.3333333333333333,,0.6666666666666666,,106.66666666666667,17.0,10.0,17.0,10.0,,,,,,,0.3333333333333333,0.3333333333333333,0.4422333333333333,17.25,25.6,,,,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,,2.0,,,0.5,0.5,,1.0,,1.0,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,2.0,,,,2.0,,,,1.0,,,,,0.6666666666666666,1.0,,1.0,,,,,,,1.0,,,,,,,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201586-202683-203079,1610612760,"Randy Foye, Kevin Durant, Serge Ibaka, Enes Kanter, Dion Waiters","Foye, Durant, Ibaka, Kanter, Waiters",200751-201142-201586-202683-203079,OKC,805.0,6,13.0,2.0,25.0,22.0,47.0,5.0,5.0,,,5.0,6.0,9.0,8.0,28.0,26.0,10.0,5.0,2.0,9.0,13.0,23.0,0.6666666666666666,0.5294117647058824,0.6086956521739131,0.47058823529411764,1.0,0.875,1.0,84.07453416149069,17.48,16.727272727272727,17.0,15.045454545454545,0.29411764705882354,1.0,1.0,,,,0.29411764705882354,0.7647058823529411,0.5087941176470588,8.033333333333333,24.55,14.0,2.0,5.0,14.0,0.2,0.49727499999999997,0.56,9.0,4.0,1.0,2.0,1.0,4.0,1.0,,2.0,1.0,3.0,5.0,1.0,14.0,2.0,6.0,1.0,,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,7.0,14.0,,0.16666666666666666,0.2,1.0,0.25,0.2,0.25,0.6,0.45,0.5384615384615384,,,0.3333333333333333,0.4444444444444444,,,0.23529411764705882,0.25,0.25,1.0,0.2,0.2,1.0,1.0,0.2,,0.2,0.614,0.5,1.0,5.0,,4.0,1.0,1.0,0.8333333333333334,,0.17857142857142858,3.0,,5.0,2.0,3.0,,5.0,4.0,,,6.0,,,,,0.8333333333333334,1.0,0.6666666666666666,1.0,0.17647058823529413,1.0,1.0,1.0,3.0,,10.0,,2.0,1.0,3.0,2.0,1.0,,2.0,1.0,,1.0,2.0,,12.0,,0.4,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.3,0.3333333333333333,,5.0,,,1.0,,3.0,,,,,0.15,0.25,,,,,,,,1.0,,1.0,,,0.3333333333333333,0.5,0.1111111111111111,,,,,,3.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201586-203079-203460,1610612760,"Randy Foye, Kevin Durant, Serge Ibaka, Dion Waiters, Andre Roberson","Foye, Durant, Ibaka, Waiters, Roberson",200751-201142-201586-203079-203460,OKC,40.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,72.0,25.0,15.0,25.0,15.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201586-203079-203500,1610612760,"Randy Foye, Kevin Durant, Serge Ibaka, Dion Waiters, Steven Adams","Foye, Durant, Ibaka, Waiters, Adams",200751-201142-201586-203079-203500,OKC,134.0,1,2.0,-2.0,4.0,3.0,7.0,,1.0,,,2.0,1.0,2.0,2.0,5.0,7.0,,2.0,,,1.0,5.0,0.5,0.625,0.625,0.5,,,,75.22388059701493,16.0,23.333333333333332,15.5,23.333333333333332,0.25,,,,,,0.5,0.75,0.594875,7.6,24.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.5,,0.5,,,,0.5,1.0,1.0,0.5,1.0,,0.25,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.5,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201627-202683-203079,1610612760,"Randy Foye, Kevin Durant, Anthony Morrow, Enes Kanter, Dion Waiters","Foye, Durant, Morrow, Kanter, Waiters",200751-201142-201627-202683-203079,OKC,325.0,2,5.0,,9.0,9.0,18.0,2.0,3.0,1.0,3.0,2.0,4.0,7.0,2.0,10.0,10.0,6.0,1.0,,4.0,5.0,8.0,0.5714285714285714,0.4444444444444444,0.5,0.2222222222222222,,0.8,,79.75384615384615,16.88888888888889,19.22222222222222,16.555555555555557,19.22222222222222,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.46746875,7.085714285714286,32.5,2.0,,,2.0,,0.54545,0.2222222222222222,5.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,2.0,,4.0,2.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,4.0,,0.25,0.25,,,,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.25,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,,0.5,,,0.3567,0.4,1.0,2.0,,,1.0,1.0,1.0,,0.2,,1.0,4.0,,,,1.0,,,,1.0,,,,,0.8,,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.1,0.125,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201627-203079-203500,1610612760,"Randy Foye, Kevin Durant, Anthony Morrow, Dion Waiters, Steven Adams","Foye, Durant, Morrow, Waiters, Adams",200751-201142-201627-203079-203500,OKC,75.0,2,1.0,-1.0,4.0,2.0,6.0,,1.0,,,,,2.0,,2.0,3.0,,,,,,2.0,,,0.3333333333333333,,,,,115.2,11.5,14.5,11.5,14.5,0.5,,,,,,,0.5,0.39325,10.05,,1.0,,,1.0,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-202683-203079-203460,1610612760,"Randy Foye, Kevin Durant, Enes Kanter, Dion Waiters, Andre Roberson","Foye, Durant, Kanter, Waiters, Roberson",200751-201142-202683-203079-203460,OKC,167.0,2,3.0,3.0,5.0,6.0,11.0,,,,1.0,1.0,,1.0,2.0,6.0,3.0,,1.0,2.0,5.0,5.0,6.0,,0.5,0.6,0.6666666666666666,1.0,1.0,,94.8502994011976,20.4,10.833333333333334,20.4,10.833333333333334,,,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.50845,13.4,24.35,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,3.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,0.5,,0.5,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,3.0,,,,,1.0,,,1.0,1.0,,,,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-202683-203079-203500,1610612760,"Randy Foye, Kevin Durant, Enes Kanter, Dion Waiters, Steven Adams","Foye, Durant, Kanter, Waiters, Adams",200751-201142-202683-203079-203500,OKC,1858.0,8,31.0,10.0,54.0,56.0,110.0,9.0,12.0,4.0,11.0,13.0,17.0,35.0,20.0,63.0,53.0,18.0,12.0,7.0,21.0,34.0,50.0,0.4857142857142857,0.4727272727272727,0.5080645161290323,0.36363636363636365,0.7,0.65625,,85.25296017222821,18.185185185185187,15.642857142857142,16.555555555555557,14.589285714285714,0.21818181818181817,0.75,0.75,0.2,0.36363636363636365,0.4,0.23636363636363636,0.5818181818181818,0.4818,9.197142857142856,27.089999999999996,16.0,5.0,5.0,16.0,0.2631578947368421,0.4986333333333334,0.2962962962962963,7.0,11.0,3.0,6.0,4.0,12.0,2.0,1.0,6.0,6.0,7.0,14.0,1.0,19.0,16.0,15.0,2.0,1.0,8.0,5.0,13.0,1.0,3.0,31.0,8.0,13.0,12.0,19.0,,0.47058823529411764,0.5714285714285714,0.8333333333333334,0.3,0.2,0.3157894736842105,0.5,0.4473684210526316,0.475,0.02857142857142857,,0.4444444444444444,0.43333333333333335,0.3333333333333333,0.7777777777777778,0.21818181818181817,0.3333333333333333,0.3333333333333333,0.75,0.15384615384615385,0.15384615384615385,0.5,0.3333333333333333,0.3157894736842105,0.2,0.16666666666666666,0.5135571428571428,0.30158730158730157,3.0,13.0,2.0,3.0,0.5,0.5,0.5909090909090909,0.5,0.20634920634920634,7.0,1.0,14.0,,3.0,,8.0,1.0,1.0,,13.0,4.0,2.0,4.0,0.09090909090909091,0.6363636363636364,0.5714285714285714,0.6,0.8,0.12727272727272726,3.0,4.0,,,1.0,11.0,3.0,6.0,4.0,5.0,,6.0,2.0,5.0,4.0,1.0,1.0,1.0,,14.0,,0.625,,0.4166666666666667,0.2222222222222222,0.5714285714285714,0.5714285714285714,1.0,1.0,0.1111111111111111,,,2.0,2.0,,3.0,4.0,1.0,6.0,,,0.3333333333333333,0.2222222222222222,0.09836065573770492,0.14634146341463414,0.5714285714285714,,,,1.0,3.0,,2.0,2.0,,0.3333333333333333,,0.375,1.0,0.06896551724137931,,2.0,2.0,0.5,,1.0,1.0,5.0,4.0,,,0.8333333333333334,1.0,0.5,1.0,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-202683-203079-2555,1610612760,"Randy Foye, Kevin Durant, Enes Kanter, Dion Waiters, Nick Collison","Foye, Durant, Kanter, Waiters, Collison",200751-201142-202683-203079-2555,OKC,1158.0,6,19.0,,34.0,36.0,70.0,5.0,5.0,4.0,5.0,7.0,10.0,17.0,12.0,36.0,36.0,14.0,7.0,4.0,15.0,20.0,34.0,0.5882352941176471,0.5,0.5625,0.41379310344827586,0.8,0.7368421052631579,1.0,87.04663212435233,15.558823529411764,17.47222222222222,14.970588235294118,17.083333333333332,0.1724137931034483,1.0,1.0,0.1724137931034483,0.8,0.8,0.2413793103448276,0.5862068965517241,0.49130172413793105,8.488235294117647,23.883333333333336,7.0,2.0,3.0,7.0,0.2,0.46617,0.20588235294117646,5.0,3.0,,2.0,1.0,7.0,2.0,1.0,3.0,2.0,4.0,7.0,1.0,12.0,6.0,9.0,2.0,,3.0,3.0,6.0,2.0,1.0,15.0,1.0,5.0,9.0,12.0,,0.3,0.3,1.0,0.25,0.3333333333333333,0.25,0.5714285714285714,0.55,0.6,,,0.25,0.38461538461538464,,0.6666666666666666,0.2413793103448276,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,1.0,,0.2,0.5,0.2857142857142857,0.5541,0.3333333333333333,1.0,2.0,,3.0,0.5,0.25,0.25,,0.05555555555555555,5.0,,10.0,2.0,7.0,1.0,7.0,,3.0,1.0,6.0,2.0,1.0,2.0,,0.7142857142857143,0.75,1.0,0.3333333333333333,0.1724137931034483,,1.0,,1.0,1.0,7.0,2.0,,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,8.0,,,1.0,0.4444444444444444,0.6,0.2,0.2,1.0,,0.25,0.1,,1.0,1.0,,2.0,,,5.0,,,0.4,0.25,0.15625,0.25,,,,,,,,,1.0,,,,0.3333333333333333,0.25,,,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,,,,2.0,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-202683-203460-203500,1610612760,"Randy Foye, Kevin Durant, Enes Kanter, Andre Roberson, Steven Adams","Foye, Durant, Kanter, Roberson, Adams",200751-201142-202683-203460-203500,OKC,87.0,1,1.0,3.0,4.0,3.0,7.0,1.0,1.0,,1.0,,1.0,2.0,,5.0,2.0,2.0,,,2.0,3.0,3.0,0.5,0.5,0.625,,,1.0,,115.86206896551724,11.0,14.333333333333334,11.0,14.333333333333334,0.5,1.0,1.0,0.5,,,,0.5,0.51185,5.35,,3.0,,,3.0,,0.51185,0.75,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,3.0,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,0.5,0.5,0.5,,,1.0,1.0,,,,,,,,,,1.0,0.5,,,0.6274,0.6,1.0,2.0,,,1.0,1.0,1.0,,0.4,,,2.0,,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,,3.0,,2.0,,,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1610612760,2016,2015-16,False
