EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyCorner3FGM,Fg3aBlocked,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,Loose Ball Fouls,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
200757-200794-201143-201168-201952,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Tiago Splitter, Jeff Teague","Sefolosha, Millsap, Horford, Splitter, Teague",200757-200794-201143-201168-201952,ATL,57.0,1,1.0,3.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.5,0.5,1.0,126.31578947368422,10.0,13.5,10.0,13.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6619,0.6619,1.4,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-203145,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Kent Bazemore","Sefolosha, Millsap, Horford, Teague, Bazemore",200757-200794-201143-201952-203145,ATL,5950.0,63,99.0,220.0,188.0,97.0,408.0,57.0,14.0,44.0,26.0,128.0,59.0,44.0,28.0,44.0,28.0,80.0,110.0,16.0,6.0,93.0,0.3155080213903743,0.9333333333333333,0.75,1.0,98.74285714285713,14.095454545454546,15.154255319148936,13.345454545454546,14.47872340425532,0.3048128342245989,0.23529411764705882,0.19444444444444445,0.3611111111111111,0.6203208556149733,0.4947467914438503,0.48979861111111106,8.928125,24.70508474576271,0.4409090909090909,58.0,85.0,27.0,39.0,7.0,12.0,12.0,10.0,25.0,15.0,46.0,6.0,15.0,2.0,4.0,2.0,18.0,2.0,4.0,14.0,64.0,24.0,41.0,241.0,183.0,9.0,15.0,4.0,8.0,3.0,33.0,24.0,14.0,30.0,120.0,64.0,64.0,48.0,24.0,12.0,18.0,8.0,32.0,16.0,48.0,10.0,6.0,22.0,3.0,7.0,112.0,11.0,19.0,38.0,14.0,30.0,2.0,10.0,26.0,4.0,19.0,17.0,3.0,7.0,3.0,1.0,43.0,7.0,19.0,15.0,2.0,44.0,2.0,5.0,44.0,2.0,1.0,2.0,1.0,53.0,3.0,1.0,1.0,16.0,1.0,11.0,12.0,7.0,1.0,4.0,12.0,8.0,1.0,208.0,113.0,12.0,4.0,0.5,0.5517241379310345,0.6666666666666666,0.4067796610169492,0.5,0.5,0.4067796610169492,0.5,0.6,0.5454545454545454,0.5347593582887701,0.6521739130434783,0.625,0.5687203791469194,0.6346153846153846,0.6593406593406593,0.0625,0.05263157894736842,0.12,0.043478260869565216,0.6046511627906976,0.9333333333333333,0.6551724137931034,0.30158730158730157,0.3142857142857143,0.30612244897959184,0.3333333333333333,0.4,0.23333333333333334,0.34615384615384615,0.2222222222222222,0.5555555555555556,0.6842105263157895,0.8333333333333334,0.9130434782608695,0.022222222222222223,0.6666666666666666,0.6842105263157895,0.7222222222222222,0.5641025641025641,0.13368983957219252,0.4,0.45454545454545453,0.3,0.24598930481283424,0.32608695652173914,0.3409090909090909,0.4666666666666667,0.08021390374331551,0.4,0.4,1.0,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.5217391304347826,0.5833333333333334,0.17391304347826086,0.5,1.0,0.17391304347826086,0.5,0.5,0.8571428571428571,0.027777777777777776,0.5384615384615384,0.4090909090909091,0.5537375,0.085,0.11347517730496454,0.01694915254237288,0.13692946058091288,0.4979253112033195,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-203200,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Justin Holiday","Sefolosha, Millsap, Horford, Teague, Holiday",200757-200794-201143-201952-203200,ATL,121.0,2,2.0,5.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,,,4.0,0.2,1.0,0.6666666666666666,1.0,107.10743801652893,14.8,11.75,14.0,11.25,0.2,0.2,0.2,0.2,0.4,0.48921000000000003,0.48921000000000003,14.45,25.4,1.0,6.0,4.0,1.0,,,1.0,,,,3.0,3.0,,,,,,,,,,3.0,,2.0,8.0,2.0,,1.0,,,,,3.0,,2.0,8.0,4.0,2.0,,,,,,2.0,,2.0,,,,,2.0,4.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,,,1.0,,,8.0,6.0,,,0.6666666666666666,0.6666666666666666,,,,,,0.75,,0.75,0.6,,0.6,0.6666666666666666,,0.6666666666666666,,,,,,,0.5,,1.0,0.5,,,,1.0,,0.5,,,,,,,,,,,,,0.6,1.0,1.0,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-203471,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Dennis Schroder","Sefolosha, Millsap, Horford, Teague, Schroder",200757-200794-201143-201952-203471,ATL,652.0,10,11.0,22.0,24.0,11.0,46.0,7.0,3.0,6.0,3.0,15.0,7.0,8.0,4.0,6.0,2.0,12.0,16.0,1.0,,11.0,0.3181818181818182,0.6666666666666666,0.9090909090909091,,101.59509202453987,16.0,12.5,15.5,12.333333333333334,0.3181818181818182,0.2727272727272727,0.25,0.25,0.6363636363636364,0.4953431818181819,0.44267083333333335,8.34,26.142857142857142,0.5,-2.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,,1.0,,,1.0,,,1.0,,7.0,,2.0,16.0,18.0,1.0,3.0,,1.0,,2.0,4.0,,,8.0,12.0,2.0,,,2.0,,2.0,6.0,,6.0,,,2.0,2.0,2.0,12.0,2.0,2.0,8.0,2.0,4.0,,1.0,4.0,,,1.0,,4.0,,,5.0,,3.0,,,2.0,,1.0,3.0,,,1.0,,2.0,,,,1.0,,,3.0,2.0,,1.0,3.0,3.0,,14.0,8.0,1.0,,0.8571428571428571,1.0,,,,,,0.4666666666666667,0.3333333333333333,0.5,0.3181818181818182,0.25,0.3333333333333333,0.34782608695652173,0.25,0.3333333333333333,0.13333333333333333,0.2857142857142857,,,0.8,1.0,1.0,0.25,0.4,0.3076923076923077,0.25,,0.3333333333333333,0.5,,1.0,1.0,1.0,0.6666666666666666,,1.0,0.42857142857142855,0.6,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.22727272727272727,0.4,0.4,1.0,0.045454545454545456,,,,,,,0.75,0.3333333333333333,,,,0.25,,,0.3333333333333333,0.08333333333333333,,,0.57605,0.043478260869565216,0.0625,,0.125,0.5,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-203501,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Tim Hardaway Jr.","Sefolosha, Millsap, Horford, Teague, Hardaway Jr.",200757-200794-201143-201952-203501,ATL,978.0,8,16.0,36.0,36.0,11.0,72.0,5.0,1.0,9.0,3.0,13.0,13.0,4.0,4.0,9.0,4.0,10.0,13.0,4.0,4.0,11.0,0.5,1.0,0.9090909090909091,,106.0122699386503,14.75,12.416666666666666,14.472222222222221,11.777777777777779,0.19230769230769232,0.34615384615384615,0.125,0.375,0.6923076923076923,0.5352269230769231,0.528125,8.792307692307691,24.76923076923077,0.3055555555555556,-7.0,14.0,3.0,4.0,,,1.0,,4.0,1.0,4.0,3.0,4.0,,,1.0,3.0,,2.0,,5.0,6.0,7.0,35.0,42.0,,,,2.0,,,1.0,1.0,3.0,8.0,4.0,6.0,18.0,,,3.0,2.0,2.0,6.0,8.0,3.0,3.0,1.0,,1.0,22.0,1.0,2.0,6.0,,3.0,,,3.0,3.0,2.0,5.0,,1.0,,1.0,8.0,1.0,1.0,3.0,1.0,8.0,,,8.0,,,1.0,,12.0,,1.0,,2.0,2.0,2.0,,,,,,,,35.0,8.0,1.0,2.0,0.4,0.4,1.0,0.46153846153846156,,0.25,0.46153846153846156,0.38461538461538464,,0.25,0.5384615384615384,,0.3125,0.5645161290322581,,0.36363636363636365,0.15384615384615385,0.2,,0.25,0.375,,0.8571428571428571,0.25,0.14285714285714285,0.2,,0.25,0.3333333333333333,0.16666666666666666,,,1.0,1.0,1.0,,,0.8,1.0,0.25,0.15384615384615385,,,,0.15384615384615385,0.25,0.3333333333333333,1.0,0.15384615384615385,0.75,0.75,1.0,0.3333333333333333,0.375,1.0,,,,,,1.0,,,1.0,0.125,,0.3333333333333333,0.6015,0.13793103448275862,0.13333333333333333,0.14285714285714285,,0.22857142857142856,1.0,1.0,1.0,0.07692307692307693,0.1111111111111111,1.0,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-203934,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Lamar Patterson","Sefolosha, Millsap, Horford, Teague, Patterson",200757-200794-201143-201952-203934,ATL,26.0,1,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,110.76923076923076,12.0,14.0,12.0,14.0,,,,,,0.3957,,18.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-201952-2594,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Jeff Teague, Kyle Korver","Sefolosha, Millsap, Horford, Teague, Korver",200757-200794-201143-201952-2594,ATL,13189.0,55,220.0,431.0,442.0,68.0,873.0,127.0,26.0,69.0,9.0,315.0,99.0,48.0,13.0,69.0,56.0,172.0,251.0,38.0,13.0,68.0,0.2391304347826087,0.7777777777777778,0.7941176470588235,0.8260869565217391,95.31579346425052,15.814385150812065,14.418552036199095,14.928074245939674,13.884615384615385,0.30676328502415456,0.16666666666666666,0.4262295081967213,0.14754098360655737,0.5458937198067633,0.5082612318840579,0.5121918032786885,8.98984126984127,24.50909090909091,0.15777262180974477,-24.0,73.0,62.0,72.0,15.0,33.0,10.0,33.0,84.0,33.0,104.0,8.0,30.0,1.0,5.0,4.0,24.0,1.0,8.0,1.0,138.0,32.0,61.0,433.0,457.0,23.0,53.0,2.0,13.0,9.0,61.0,18.0,3.0,22.0,67.0,146.0,130.0,78.0,18.0,22.0,24.0,23.0,73.0,26.0,99.0,19.0,7.0,40.0,15.0,18.0,224.0,10.0,69.0,106.0,10.0,79.0,11.0,25.0,40.0,8.0,25.0,24.0,5.0,15.0,3.0,3.0,64.0,4.0,9.0,34.0,2.0,63.0,,1.0,76.0,5.0,4.0,4.0,1.0,87.0,9.0,1.0,3.0,35.0,1.0,11.0,24.0,17.0,,7.0,24.0,19.0,2.0,372.0,67.0,3.0,8.0,0.5289855072463768,0.5748031496062992,0.8125,0.32323232323232326,0.15384615384615385,0.23076923076923078,0.32323232323232326,0.4380952380952381,0.4339622641509434,0.375,0.4492753623188406,0.3939393939393939,0.36885245901639346,0.4778270509977827,0.4178082191780822,0.43333333333333335,0.07301587301587302,0.11811023622047244,0.08333333333333333,0.009615384615384616,0.625,0.9090909090909091,0.803030303030303,0.39204545454545453,0.15384615384615385,0.3278008298755187,0.5272727272727272,0.45098039215686275,0.24285714285714285,0.13636363636363635,0.19047619047619047,0.8367346938775511,0.851063829787234,0.6944444444444444,0.7551020408163265,0.05116279069767442,0.7916666666666666,0.5669291338582677,0.6428571428571429,0.5555555555555556,0.2028985507246377,0.39285714285714285,0.42857142857142855,0.45454545454545453,0.25120772946859904,0.3173076923076923,0.32038834951456313,0.5454545454545454,0.07246376811594203,0.26666666666666666,0.3076923076923077,0.875,0.34782608695652173,0.34782608695652173,0.7916666666666666,0.5,0.45454545454545453,0.07575757575757576,0.2,1.0,0.12121212121212122,0.125,1.0,0.38461538461538464,0.06557377049180328,0.1111111111111111,0.34782608695652173,0.5470090163934427,0.08181818181818182,0.10263929618768329,0.010101010101010102,0.14087759815242495,0.15473441108545036,2.0,4.0,,0.04040404040404041,,0.5,2.0,1.0,1.0,0.13333333333333333,0.2,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-202714-203200,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Shelvin Mack, Justin Holiday","Sefolosha, Millsap, Horford, Mack, Holiday",200757-200794-201143-202714-203200,ATL,159.0,2,3.0,5.0,4.0,,9.0,,,2.0,,2.0,2.0,,,2.0,,1.0,1.0,,,,0.5,,1.0,,81.50943396226415,16.8,18.75,16.8,18.75,,0.5,,,0.5,0.4659,,6.5,25.35,,,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,1.0,1.0,,5.0,5.0,,,,,,,,,,,2.0,,3.0,,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,1.0,1.0,0.5,,,0.5,0.5,,,0.625,,,0.625,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-202714-2594,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Shelvin Mack, Kyle Korver","Sefolosha, Millsap, Horford, Mack, Korver",200757-200794-201143-202714-2594,ATL,213.0,3,4.0,6.0,7.0,5.0,13.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,,3.0,4.0,,,5.0,0.6,,0.6,,87.88732394366198,15.333333333333334,17.285714285714285,15.166666666666666,17.285714285714285,0.2,0.6,0.2,0.6,0.8,0.489075,0.489075,5.45,39.93333333333333,0.8333333333333334,,7.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,7.0,7.0,,,,,,,1.0,1.0,,5.0,2.0,,,3.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,1.0,,3.0,,1.0,1.0,,,1.0,,2.0,,,,1.0,2.0,1.0,2.0,,,2.0,,,2.0,,,,,2.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,7.0,5.0,1.0,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,0.5,0.5,,0.5,0.5,,0.5,0.5833333333333334,,0.5,,,,,,,0.6,,1.0,0.5,,,,1.0,,1.0,0.3333333333333333,,,0.5,1.0,,,,0.2,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,0.5,,0.16666666666666666,0.3333333333333333,,,0.7142857142857143,,,,,,,1.0,,,,,1.0,,,,,,,,1610612737,2016,2015-16,True
200757-200794-201143-203118-203145,1610612737,"Thabo Sefolosha, Paul Millsap, Al Horford, Mike Scott, Kent Bazemore","Sefolosha, Millsap, Horford, Scott, Bazemore",200757-200794-201143-203118-203145,ATL,1.0,1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1440.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,True
