EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
200757-201143-201168-201952-203471,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Jeff Teague, Dennis Schroder","Sefolosha, Horford, Splitter, Teague, Schroder",200757-201143-201168-201952-203471,ATL,279.0,3,5.0,7.0,8.0,,15.0,,1.0,1.0,1.0,,3.0,,3.0,1.0,4.0,,,1.0,0.16666666666666666,,,0.75,,0.42857142857142855,0.2,,,1.0,77.41935483870967,17.0,20.0,16.142857142857142,17.125,,0.16666666666666666,0.3333333333333333,0.4421333333333333,25.5,-4.0,3.0,,1.0,1.0,,,,,,2.0,,2.0,,,,,,,,,1.0,1.0,5.0,,2.0,4.0,8.0,,,,,,,,1.0,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,2.0,,,1.0,,,,,,,,4.0,,3.0,,,1.0,1.0,,,,,,0.2,,,0.16666666666666666,,,0.2857142857142857,,,0.2,,0.5,,,,0.25,,0.5,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.4059,0.14285714285714285,0.16666666666666666,,,11.26,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-201952-203501,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Jeff Teague, Tim Hardaway Jr.","Sefolosha, Horford, Splitter, Teague, Hardaway Jr.",200757-201143-201168-201952-203501,ATL,152.0,1,3.0,4.0,4.0,2.0,8.0,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,1.0,,,,,75.78947368421053,15.0,23.0,15.0,23.0,,,0.75,0.59515,,3.0,,,3.0,3.0,,,,,,1.0,,,,,,,,,,,,3.0,4.0,,,6.0,3.0,,,,,,,,,,,,,6.0,,,,,,,3.0,,3.0,,,3.0,,,6.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,6.0,,,,,1.0,1.0,,,,,,0.75,,,0.75,,,0.75,,,,,,,,,,,,,,1.0,1.0,,,0.75,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-201952-2594,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Jeff Teague, Kyle Korver","Sefolosha, Horford, Splitter, Teague, Korver",200757-201143-201168-201952-2594,ATL,640.0,4,11.0,25.0,22.0,1.0,47.0,,4.0,4.0,4.0,1.0,1.0,7.0,10.0,2.0,12.0,2.0,1.0,5.0,0.21052631578947367,0.4,0.6363636363636364,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.6666666666666666,,105.75,12.16,15.272727272727273,11.56,15.045454545454545,,0.21052631578947367,0.631578947368421,0.5460131578947368,24.7,9.0,4.0,1.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,,,,,1.0,,,,1.0,9.0,15.0,1.0,7.0,28.0,19.0,2.0,2.0,,,,4.0,2.0,2.0,,1.0,2.0,6.0,10.0,8.0,3.0,,,1.0,,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,3.0,,5.0,,,1.0,7.0,,,9.0,2.0,1.0,4.0,1.0,,,,,,,24.0,6.0,4.0,,1.0,0.5555555555555556,0.5555555555555556,1.0,0.25,,,0.25,0.6,1.0,1.0,0.5526315789473685,1.0,0.6666666666666666,0.6136363636363636,1.0,0.75,,,,,1.0,0.5,,,,,0.6666666666666666,0.5,1.0,,,0.42105263157894735,0.625,0.625,0.6,0.21052631578947367,0.25,0.25,1.0,0.15789473684210525,1.0,1.0,0.3333333333333333,,,,0.25,0.25,1.0,1.0,1.0,0.5,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.25,0.6926,0.5569000000000001,0.19047619047619047,0.23529411764705882,0.14285714285714285,0.21428571428571427,6.213333333333334,0.16,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-202714-203200,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Shelvin Mack, Justin Holiday","Sefolosha, Horford, Splitter, Mack, Holiday",200757-201143-201168-202714-203200,ATL,79.0,1,1.0,4.0,4.0,1.0,8.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.25,,,1.0,,1.0,,,,1.0,145.8227848101266,11.0,8.75,11.0,8.75,,0.25,0.25,0.352725,33.4,-2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,3.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-202714-203934,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Shelvin Mack, Lamar Patterson","Sefolosha, Horford, Splitter, Mack, Patterson",200757-201143-201168-202714-203934,ATL,72.0,1,1.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,14.666666666666666,14.0,14.666666666666666,,,0.5,0.42635,,-3.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,4.0,7.0,,,,,,,2.0,2.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,0.42635,,,,1.0,8.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-202714-2594,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Shelvin Mack, Kyle Korver","Sefolosha, Horford, Splitter, Mack, Korver",200757-201143-201168-202714-2594,ATL,151.0,2,3.0,5.0,5.0,5.0,10.0,1.0,,1.0,,,,2.0,2.0,,2.0,,,,0.2,,0.6666666666666666,,,0.6666666666666666,,,1.0,,95.36423841059603,13.6,16.6,13.6,16.6,0.2,,0.4,0.55395,23.7,2.0,3.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,,,,1.0,,,,,,3.0,4.0,,,6.0,4.0,,,,,,,1.0,2.0,,1.0,,2.0,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,6.0,2.0,3.0,,,0.3333333333333333,0.3333333333333333,,,,,,0.75,,0.5,0.6,,0.3333333333333333,0.6,,0.3333333333333333,,,,,,,,,,,0.5,,,,1.0,0.2,1.0,1.0,1.0,0.4,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.6570166666666667,,,,0.3333333333333333,8.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-203145-203471,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Kent Bazemore, Dennis Schroder","Sefolosha, Horford, Splitter, Bazemore, Schroder",200757-201143-201168-203145-203471,ATL,525.0,8,9.0,15.0,18.0,6.0,33.0,1.0,5.0,6.0,5.0,1.0,3.0,7.0,10.0,2.0,12.0,1.0,,3.0,0.5,0.3333333333333333,0.875,0.75,0.2,0.8333333333333334,0.2,0.25,1.0,0.75,90.51428571428572,17.2,14.833333333333334,17.2,12.555555555555555,0.08333333333333333,0.4166666666666667,0.6666666666666666,0.5045708333333333,24.21666666666667,-10.0,4.0,1.0,,2.0,,,,2.0,1.0,2.0,,2.0,,,,,1.0,,,,2.0,1.0,6.0,1.0,2.0,7.0,17.0,,,,,2.0,2.0,,2.0,,2.0,,,,2.0,,3.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,3.0,,,1.0,3.0,1.0,,2.0,,,1.0,,,,,,,,5.0,,4.0,,,,,,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,,,0.20833333333333334,,,0.2692307692307692,1.0,,,,,,,,0.2,0.5,,,0.6666666666666666,1.0,,,,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,,0.16666666666666666,,,,,,,0.2,0.2,,,,,,,,,0.5,,,,0.5,,0.2,,0.5897625,0.07692307692307693,0.14285714285714285,0.2857142857142857,,10.1,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-203471-203501,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Dennis Schroder, Tim Hardaway Jr.","Sefolosha, Horford, Splitter, Schroder, Hardaway Jr.",200757-201143-201168-203471-203501,ATL,392.0,5,7.0,12.0,13.0,7.0,25.0,1.0,3.0,4.0,3.0,,3.0,1.0,5.0,1.0,6.0,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.6666666666666666,0.16666666666666666,,,1.0,91.83673469387756,16.333333333333332,15.076923076923077,16.083333333333332,14.307692307692308,0.08333333333333333,0.25,0.5833333333333334,0.4510958333333333,24.475,-5.0,5.0,1.0,2.0,3.0,,,2.0,2.0,,3.0,2.0,2.0,,,,1.0,1.0,,,,1.0,4.0,8.0,1.0,,11.0,16.0,,1.0,,,,,2.0,2.0,,2.0,,4.0,4.0,4.0,3.0,,,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,,1.0,,,,,,1.0,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,11.0,4.0,5.0,,,0.5,0.5,1.0,0.25,,,0.25,0.5,,1.0,0.4583333333333333,,0.5,0.4583333333333333,,0.5,0.125,,0.3333333333333333,,1.0,,0.25,,0.3333333333333333,,,1.0,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,0.16666666666666666,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.5,1.0,0.25,,0.25,,0.3333333333333333,0.308,0.48965,,,,0.36363636363636365,7.9375,0.4166666666666667,,,,,,,,,,,,,,,,,1.0,0.25,,,1.0,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-203471-203934,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Dennis Schroder, Lamar Patterson","Sefolosha, Horford, Splitter, Schroder, Patterson",200757-201143-201168-203471-203934,ATL,201.0,3,3.0,7.0,6.0,,13.0,1.0,,1.0,,,2.0,1.0,3.0,,3.0,,,2.0,0.2,,1.0,1.0,,1.0,,,,1.0,93.13432835820895,11.571428571428571,20.0,11.571428571428571,20.0,0.2,,0.8,0.57082,22.8,9.0,,,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,3.0,4.0,1.0,,9.0,,,,,,,,,,,,,,4.0,2.0,3.0,,,,,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,,,,,3.0,3.0,,,,2.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,9.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.75,,,0.9,,,0.9,,,,,,,,,,,,,,1.0,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,5.975,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201168-203471-2594,1610612737,"Thabo Sefolosha, Al Horford, Tiago Splitter, Dennis Schroder, Kyle Korver","Sefolosha, Horford, Splitter, Schroder, Korver",200757-201143-201168-203471-2594,ATL,343.0,5,6.0,11.0,10.0,9.0,21.0,,3.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,,,,0.2727272727272727,,1.0,0.3333333333333333,0.3333333333333333,0.6,0.2,0.3333333333333333,,0.3333333333333333,88.16326530612244,18.272727272727273,14.2,17.727272727272727,14.2,,0.2727272727272727,0.9090909090909091,0.5582272727272728,24.46666666666667,-1.0,8.0,1.0,6.0,7.0,,,3.0,4.0,,,,1.0,,,,,,,1.0,,3.0,6.0,8.0,,,12.0,13.0,,,,1.0,,,3.0,5.0,,3.0,,6.0,6.0,6.0,,,,,1.0,3.0,,3.0,,,3.0,,,6.0,,,1.0,,,,,,,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,12.0,6.0,8.0,1.0,,0.5,0.5,,,,,,0.75,,0.6,0.5454545454545454,,0.375,0.5454545454545454,,0.375,0.125,0.14285714285714285,,,1.0,,,,,,,1.0,,,,0.6363636363636364,0.8571428571428571,1.0,0.5,,,,,0.09090909090909091,,,,,,,,,,,,,,1.0,,,0.5,0.75,,,0.375,,,,0.5473125,,,,0.5,3.775,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201952-202714-203118,1610612737,"Thabo Sefolosha, Al Horford, Jeff Teague, Shelvin Mack, Mike Scott","Sefolosha, Horford, Teague, Mack, Scott",200757-201143-201952-202714-203118,ATL,248.0,1,4.0,8.0,9.0,3.0,17.0,,2.0,2.0,2.0,,1.0,2.0,3.0,,3.0,1.0,,2.0,0.3333333333333333,0.5,1.0,1.0,,1.0,,,,1.0,98.70967741935483,14.625,14.555555555555555,14.625,14.555555555555555,,0.3333333333333333,0.8333333333333334,0.5960416666666667,24.4,-4.0,2.0,,1.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,4.0,,,4.0,8.0,,,,,,,,1.0,,1.0,,,4.0,,,,,,1.0,2.0,,2.0,,,1.0,1.0,,4.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,4.0,,2.0,,,1.0,1.0,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.25,0.3333333333333333,,,,,,,,,1.0,,,,,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,0.5624,,,,,3.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201952-203118-203145,1610612737,"Thabo Sefolosha, Al Horford, Jeff Teague, Mike Scott, Kent Bazemore","Sefolosha, Horford, Teague, Scott, Bazemore",200757-201143-201952-203118-203145,ATL,818.0,8,14.0,25.0,28.0,7.0,53.0,3.0,2.0,5.0,2.0,1.0,1.0,7.0,9.0,3.0,12.0,2.0,1.0,4.0,0.21739130434782608,0.5,0.5384615384615384,0.3333333333333333,0.5,0.5,0.23076923076923078,0.5,0.5,0.5,93.30073349633253,13.8,16.892857142857142,13.6,14.892857142857142,0.13043478260869565,0.08695652173913043,0.5652173913043478,0.5148478260869566,25.02,-3.0,6.0,3.0,3.0,8.0,,1.0,1.0,1.0,3.0,7.0,1.0,3.0,3.0,,,,,,,,2.0,7.0,18.0,3.0,1.0,24.0,27.0,,2.0,,,,,2.0,5.0,,2.0,,4.0,12.0,2.0,9.0,,,,2.0,6.0,3.0,9.0,,3.0,3.0,2.0,1.0,21.0,2.0,,1.0,,1.0,1.0,,,1.0,2.0,,,3.0,1.0,9.0,1.0,3.0,,5.0,2.0,,2.0,,,1.0,,1.0,1.0,,,1.0,,24.0,4.0,6.0,2.0,,0.8571428571428571,0.8571428571428571,1.0,0.6,,,0.6,0.3888888888888889,,0.4,0.5,,0.2857142857142857,0.5,,0.2857142857142857,0.1111111111111111,0.125,0.14285714285714285,,1.0,,0.18181818181818182,0.2,0.25,,1.0,0.3333333333333333,,,,0.34782608695652173,0.375,0.42857142857142855,1.0,0.30434782608695654,0.42857142857142855,0.5,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,0.5,,,,,,,0.14285714285714285,1.0,,,0.2857142857142857,,,0.64745,0.4112928571428571,0.041666666666666664,0.05263157894736842,,0.16666666666666666,7.2333333333333325,0.24,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201952-203118-203200,1610612737,"Thabo Sefolosha, Al Horford, Jeff Teague, Mike Scott, Justin Holiday","Sefolosha, Horford, Teague, Scott, Holiday",200757-201143-201952-203118-203200,ATL,219.0,1,4.0,9.0,9.0,,18.0,,,,,,2.0,1.0,3.0,,3.0,1.0,,3.0,,0.3333333333333333,1.0,1.0,,1.0,,,,1.0,118.35616438356165,11.222222222222221,13.11111111111111,11.222222222222221,13.11111111111111,,,1.0,0.7347,,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,,6.0,12.0,7.0,,,,,,,,,,,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,2.0,2.0,,,1.0,2.0,,,,,,,,,6.0,1.0,,6.0,,,3.0,,1.0,,1.0,,1.0,1.0,12.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,0.9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201952-203118-203471,1610612737,"Thabo Sefolosha, Al Horford, Jeff Teague, Mike Scott, Dennis Schroder","Sefolosha, Horford, Teague, Scott, Schroder",200757-201143-201952-203118-203471,ATL,128.0,1,2.0,4.0,4.0,,8.0,,1.0,1.0,1.0,,3.0,,3.0,,3.0,,,,0.25,,,0.75,,0.75,,,,0.75,90.0,14.25,17.75,14.25,15.5,,0.25,0.5,0.517625,27.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.3333333333333333,,0.5,,,,,,,,,,,,1.0,0.25,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.033333333333334,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
200757-201143-201952-203118-203501,1610612737,"Thabo Sefolosha, Al Horford, Jeff Teague, Mike Scott, Tim Hardaway Jr.","Sefolosha, Horford, Teague, Scott, Hardaway Jr.",200757-201143-201952-203118-203501,ATL,1052.0,10,18.0,36.0,35.0,2.0,71.0,6.0,5.0,11.0,5.0,1.0,3.0,7.0,11.0,5.0,16.0,2.0,1.0,4.0,0.3548387096774194,0.5,1.0,1.0,0.1111111111111111,1.0,0.23809523809523808,0.25,1.0,1.0,97.18631178707223,14.38888888888889,15.257142857142858,13.916666666666666,15.257142857142858,0.1935483870967742,0.16129032258064516,0.5806451612903226,0.5020354838709677,23.64545454545454,-18.0,2.0,3.0,3.0,7.0,1.0,2.0,,,4.0,7.0,1.0,6.0,1.0,1.0,,,1.0,,1.0,,1.0,8.0,20.0,2.0,8.0,30.0,48.0,1.0,2.0,,2.0,1.0,3.0,,,,1.0,,,8.0,8.0,6.0,,2.0,1.0,,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,14.0,4.0,,1.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,,6.0,1.0,,,7.0,1.0,,11.0,,1.0,5.0,,2.0,1.0,,1.0,2.0,2.0,27.0,,2.0,1.0,,0.5,0.5714285714285714,1.0,0.18181818181818182,,,0.18181818181818182,0.4,0.5,,0.3548387096774194,0.25,,0.4027777777777778,0.3,,,,,,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.2,1.0,1.0,,0.09523809523809523,1.0,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.5,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2,0.2,1.0,0.5,0.5,,0.25,0.25,,,,,,,1.0,,0.2,0.5777,0.4929,0.1388888888888889,0.2,0.1,,9.084999999999999,0.05555555555555555,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2016,2015-16,False
