EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,LongMidRangeFGM,FtPoints,Fg2aBlocked,BadPassOutOfBoundsTurnovers,BlockingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFGM,PenaltyFG2M,PtsAssisted2s,TwoPtAssists,LongMidRangeAssists,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,DefAtRimReboundPct,LongMidRangePctAssisted,PenaltyAtRimAccuracy,FTOffRebounds,SelfOReb,Steals,BadPassSteals,BlockedAtRim,OffFTReboundPct,OffAtRimReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Corner3Assists,AtRimAssists,LostBallTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,SecondChanceFtPoints,2pt And 1 Free Throw Trips,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,PtsUnassisted3s,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,DefensiveGoaltends,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101127-201152-201961-202711-2207,1610612751,"Jarrett Jack, Thaddeus Young, Wayne Ellington, Bojan Bogdanovic, Joe Johnson","Jack, Young, Ellington, Bogdanovic, Johnson",101127-201152-201961-202711-2207,BKN,74.0,1,1.0,-3.0,3.0,3.0,,,,6.0,,2.0,,,,1.0,,,,,,,1.0,3.0,,,2.0,5.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,116.75675675675676,11.666666666666666,13.0,11.666666666666666,13.0,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,0.5740999999999999,,,,,,,3.266666666666667,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-201961-203080-203900,1610612751,"Jarrett Jack, Thaddeus Young, Wayne Ellington, Thomas Robinson, Markel Brown","Jack, Young, Ellington, Robinson, Brown",101127-201152-201961-203080-203900,BKN,8.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-201961-203080-2207,1610612751,"Jarrett Jack, Thaddeus Young, Wayne Ellington, Thomas Robinson, Joe Johnson","Jack, Young, Ellington, Robinson, Johnson",101127-201152-201961-203080-2207,BKN,184.0,2,3.0,8.0,7.0,7.0,2.0,,1.0,14.0,2.0,2.0,,,,1.0,,2.0,,,,,3.0,3.0,,2.0,8.0,,,,,,,1.0,2.0,4.0,,,,,,,1.0,,2.0,,,1.0,5.0,6.0,,6.0,,,,,,,,,3.0,3.0,1.0,8.0,2.0,2.0,,,,,1.0,,0.6,,,0.6666666666666666,,0.5,0.4,,0.8333333333333334,,1.0,,0.8571428571428571,,,,,1.0,1.0,109.56521739130434,9.714285714285714,16.571428571428573,9.571428571428571,16.142857142857142,0.4,1.0,1.0,0.2,,0.4,,,,,,,,,,0.8,,0.47714999999999996,,0.543,0.2,0.3333333333333333,,0.25,6.066666666666666,23.5,0.2857142857142857,,,,2.0,,,,2.0,,2.0,2.0,,,1.0,,,,,2.0,1.0,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,1.0,,,,,,0.5,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-201961-203186-203499,1610612751,"Jarrett Jack, Thaddeus Young, Wayne Ellington, Willie Reed, Shane Larkin","Jack, Young, Ellington, Reed, Larkin",101127-201152-201961-203186-203499,BKN,57.0,1,1.0,3.0,3.0,2.0,,,,5.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,5.0,2.0,,,,,,,,,3.0,,,,,1.0,1.0,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,5.0,,,1.0,1.0,,1.0,,,0.75,,,0.8333333333333334,,,0.5,,0.5,,,,0.5,,,,0.5,,,126.31578947368422,12.0,10.5,12.0,10.0,,,,,0.5,0.5,,,,,,,,,,0.5,,0.4678,,,0.3333333333333333,0.5,,,20.3,22.6,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-201961-203186-2207,1610612751,"Jarrett Jack, Thaddeus Young, Wayne Ellington, Willie Reed, Joe Johnson","Jack, Young, Ellington, Reed, Johnson",101127-201152-201961-203186-2207,BKN,138.0,1,2.0,-1.0,4.0,4.0,,,1.0,8.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,,,,2.0,5.0,,,4.0,5.0,1.0,1.0,2.0,,,,,4.0,,2.0,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,,2.0,2.0,,,,,2.0,,,,,,,0.4,1.0,0.4,1.0,,0.4,1.0,,,,,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.5,,,,1.0,83.47826086956522,20.0,14.5,19.75,12.75,0.4,1.0,1.0,0.4,0.2,,,,,,1.0,1.0,,,,0.4,,0.47318,0.6592,,,,0.5,,7.06,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-201961-203900-2207,1610612751,"Jarrett Jack, Thaddeus Young, Wayne Ellington, Markel Brown, Joe Johnson","Jack, Young, Ellington, Brown, Johnson",101127-201152-201961-203900-2207,BKN,4.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-202388-203186-2207,1610612751,"Jarrett Jack, Thaddeus Young, Donald Sloan, Willie Reed, Joe Johnson","Jack, Young, Sloan, Reed, Johnson",101127-201152-202388-203186-2207,BKN,44.0,1,1.0,-1.0,2.0,3.0,2.0,,,5.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,3.0,,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,1.0,,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,163.63636363636365,7.0,10.0,7.0,10.0,0.5,1.0,1.0,,,,0.5,,,,,,0.5,0.5,,1.0,,0.70205,,0.70205,,,,1.0,0.1,27.7,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-202711-203080-203900,1610612751,"Jarrett Jack, Thaddeus Young, Bojan Bogdanovic, Thomas Robinson, Markel Brown","Jack, Young, Bogdanovic, Robinson, Brown",101127-201152-202711-203080-203900,BKN,6.0,1,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,240.0,6.0,,6.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,0.3734,,0.3734,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-202711-203080-2207,1610612751,"Jarrett Jack, Thaddeus Young, Bojan Bogdanovic, Thomas Robinson, Joe Johnson","Jack, Young, Bogdanovic, Robinson, Johnson",101127-201152-202711-203080-2207,BKN,1141.0,6,19.0,-6.0,37.0,38.0,5.0,5.0,5.0,75.0,9.0,12.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,7.0,1.0,2.0,10.0,21.0,5.0,12.0,39.0,45.0,2.0,2.0,6.0,3.0,2.0,3.0,10.0,10.0,12.0,2.0,,7.0,2.0,4.0,9.0,1.0,22.0,4.0,3.0,4.0,11.0,16.0,7.0,23.0,6.0,6.0,2.0,8.0,,5.0,8.0,,5.0,4.0,2.0,33.0,10.0,5.0,0.8,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.47619047619047616,1.0,0.5303030303030303,0.4,0.8333333333333334,0.5571428571428572,0.5,0.8333333333333334,0.36363636363636365,0.75,0.8461538461538461,0.2727272727272727,0.5714285714285714,0.5714285714285714,0.75,0.3888888888888889,0.5,0.6,0.7142857142857143,1.0,0.6,94.6538124452235,14.81081081081081,15.605263157894736,13.162162162162161,14.947368421052632,0.36363636363636365,0.75,0.8181818181818182,0.09090909090909091,0.18181818181818182,0.15151515151515152,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.5,0.4,1.0,0.3333333333333333,0.3333333333333333,0.5,0.7272727272727273,0.2857142857142857,0.5472742424242424,0.60565,0.5030166666666667,0.05714285714285714,0.08695652173913043,0.15384615384615385,0.2564102564102564,7.661904761904762,24.28333333333333,0.13513513513513514,1.0,0.5,,4.0,1.0,,,4.0,3.0,4.0,2.0,0.047619047619047616,0.08333333333333333,0.5,,,2.0,2.0,10.0,5.0,,0.5,0.5555555555555556,0.6666666666666666,1.0,,1.0,,,3.0,,1.0,,0.3333333333333333,,3.0,,1.0,1.0,1.0,2.0,,3.0,,3.0,5.0,,,,,,0.5555555555555556,0.6,0.6,1.0,0.2,,,0.4,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,2.0,,,,0.5,,,3.0,3.0,,,,1.0,,,,,,,,,,,0.16666666666666666,0.5,,,0.5,,,,,1.0,,,,,,1610612751,2016,2015-16,True
101127-201152-202711-203186-203499,1610612751,"Jarrett Jack, Thaddeus Young, Bojan Bogdanovic, Willie Reed, Shane Larkin","Jack, Young, Bogdanovic, Reed, Larkin",101127-201152-202711-203186-203499,BKN,362.0,2,6.0,-8.0,12.0,12.0,12.0,1.0,1.0,24.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,2.0,,2.0,3.0,5.0,1.0,3.0,9.0,17.0,,,,4.0,1.0,3.0,9.0,2.0,3.0,,,2.0,,1.0,3.0,,7.0,,1.0,,2.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,,2.0,1.0,1.0,9.0,9.0,12.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,,0.5625,,0.6428571428571429,0.5625,,0.6428571428571429,0.375,0.6,0.4,0.5,,,0.4,0.3333333333333333,,,,0.5,,95.4696132596685,14.75,15.416666666666666,13.666666666666666,15.0,0.25,1.0,1.0,0.25,0.125,0.125,0.25,,,,,,0.2857142857142857,0.2857142857142857,,0.625,,0.50865625,,0.52695,0.125,0.2,,1.0,6.5200000000000005,23.833333333333332,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,2.0,3.0,4.0,2.0,,0.6666666666666666,0.6666666666666666,0.75,0.5,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,,0.5,0.5,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-202711-203186-2207,1610612751,"Jarrett Jack, Thaddeus Young, Bojan Bogdanovic, Willie Reed, Joe Johnson","Jack, Young, Bogdanovic, Reed, Johnson",101127-201152-202711-203186-2207,BKN,423.0,4,7.0,8.0,15.0,13.0,11.0,3.0,,28.0,5.0,5.0,,,3.0,1.0,,2.0,2.0,2.0,1.0,1.0,6.0,6.0,2.0,4.0,22.0,14.0,,,,4.0,1.0,2.0,15.0,6.0,6.0,,,2.0,2.0,2.0,5.0,2.0,12.0,,,1.0,3.0,4.0,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,4.0,1.0,22.0,15.0,11.0,1.0,0.5,0.5,0.5,1.0,,0.9,,0.9166666666666666,0.9166666666666666,,0.9375,0.4,0.5,0.5,,0.5,,0.5,,,,0.5,0.5,,95.31914893617021,11.266666666666667,19.53846153846154,11.266666666666667,17.307692307692307,0.5,1.0,1.0,0.1,,0.2,0.2,1.0,1.0,1.0,,,0.5,0.16666666666666666,1.0,0.9,1.0,0.640575,,0.6272166666666666,0.09090909090909091,0.14285714285714285,,0.6818181818181818,1.8666666666666665,24.25,0.7333333333333333,,,,4.0,,,,2.0,1.0,2.0,1.0,,,0.5,,,3.0,4.0,6.0,3.0,,0.5,0.5,1.0,,,1.0,,,2.0,2.0,,,,,,,,,1.0,,,,4.0,,3.0,,,,,,0.6,,,,,,,,0.16666666666666666,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-202711-203499-2207,1610612751,"Jarrett Jack, Thaddeus Young, Bojan Bogdanovic, Shane Larkin, Joe Johnson","Jack, Young, Bogdanovic, Larkin, Johnson",101127-201152-202711-203499-2207,BKN,71.0,3,1.0,4.0,4.0,2.0,4.0,,,6.0,1.0,1.0,,,1.0,2.0,,,,,,,2.0,3.0,,,6.0,2.0,,,,3.0,,,6.0,2.0,,,,,,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,,6.0,6.0,4.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.75,,0.75,,,1.0,,,,1.0,,,,1.0,,,121.69014084507042,9.5,16.5,9.5,9.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.3736,,0.3736,,,,1.0,6.3999999999999995,,1.0,,,,2.0,1.0,,,,,,,0.3333333333333333,,,,,1.0,2.0,2.0,1.0,,0.5,0.5,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,0.5,1.0,,,,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-203186-203499-2207,1610612751,"Jarrett Jack, Thaddeus Young, Willie Reed, Shane Larkin, Joe Johnson","Jack, Young, Reed, Larkin, Johnson",101127-201152-203186-203499-2207,BKN,91.0,2,2.0,5.0,3.0,4.0,,,,7.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,2.0,2.0,1.0,1.0,7.0,2.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,,2.0,,,,2.0,2.0,,2.0,,,,,,2.0,2.0,,,,,7.0,,,,1.0,,1.0,1.0,,1.1666666666666667,,,1.1666666666666667,,,0.3333333333333333,,1.0,,,,1.0,,,,1.0,1.0,,110.76923076923077,7.666666666666667,17.0,7.666666666666667,17.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.5324,,,,,,,5.2,27.4,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-203186-203900-2207,1610612751,"Jarrett Jack, Thaddeus Young, Willie Reed, Markel Brown, Joe Johnson","Jack, Young, Reed, Brown, Johnson",101127-201152-203186-203900-2207,BKN,42.0,1,1.0,2.0,2.0,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,0.5,,1.0,,,,102.85714285714286,15.0,12.0,8.5,12.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5033666666666666,0.3747,,,,,,7.0,25.3,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201152-203499-203900-2207,1610612751,"Jarrett Jack, Thaddeus Young, Shane Larkin, Markel Brown, Joe Johnson","Jack, Young, Larkin, Brown, Johnson",101127-201152-203499-203900-2207,BKN,316.0,1,5.0,-9.0,12.0,13.0,,13.0,1.0,25.0,,3.0,,1.0,,1.0,1.0,2.0,2.0,4.0,,,2.0,5.0,3.0,6.0,13.0,22.0,,1.0,,,,,,4.0,6.0,,,4.0,2.0,2.0,2.0,1.0,6.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,,3.0,,2.0,2.0,,,,,13.0,,,0.6666666666666666,0.5,,0.5,0.4,,0.5909090909090909,,,0.5909090909090909,,,0.5454545454545454,1.0,1.0,0.3333333333333333,1.0,,1.0,0.2,,,1.0,,1.0,113.92405063291139,14.583333333333334,10.846153846153847,14.333333333333334,10.846153846153847,0.2727272727272727,,,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.5,0.5,0.5,1.0,,,,,0.8181818181818182,0.5,0.45825454545454547,0.3752,,,,,,5.5200000000000005,26.650000000000002,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,1.0,,1.0,,,,,,0.5,0.5,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201572-201961-202711-203186,1610612751,"Jarrett Jack, Brook Lopez, Wayne Ellington, Bojan Bogdanovic, Willie Reed","Jack, Lopez, Ellington, Bogdanovic, Reed",101127-201572-201961-202711-203186,BKN,183.0,1,3.0,-4.0,9.0,7.0,5.0,7.0,,16.0,,1.0,,,,2.0,1.0,,1.0,2.0,,1.0,,4.0,1.0,2.0,5.0,9.0,,,,2.0,,1.0,2.0,,3.0,,,2.0,1.0,1.0,1.0,1.0,3.0,,,,3.0,3.0,,3.0,,,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,5.0,2.0,5.0,1.0,0.5,,0.5,,,0.25,,,0.35714285714285715,,0.25,0.3333333333333333,,1.0,,,,1.0,,,,1.0,1.0,,125.9016393442623,9.11111111111111,14.428571428571429,9.11111111111111,14.428571428571429,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.5,0.5,1.0,,,,0.3333333333333333,,0.5,0.5,0.4205916666666667,,0.34965,0.14285714285714285,0.2,,0.4,9.5,26.95,0.5555555555555556,,,,2.0,1.0,,1.0,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201572-201961-202711-203499,1610612751,"Jarrett Jack, Brook Lopez, Wayne Ellington, Bojan Bogdanovic, Shane Larkin","Jack, Lopez, Ellington, Bogdanovic, Larkin",101127-201572-201961-202711-203499,BKN,104.0,2,2.0,-1.0,4.0,4.0,,,1.0,8.0,,1.0,,1.0,,2.0,,,1.0,2.0,,,,3.0,1.0,2.0,3.0,4.0,,1.0,,,,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,,2.0,2.0,4.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,3.0,,,1.0,0.5,,0.5,,,0.3,,,0.3,,,0.4,1.0,,0.6666666666666666,1.0,,1.0,0.5,0.5,,,,1.0,110.76923076923076,15.75,10.25,15.0,10.25,0.2,,,0.4,,,0.4,0.5,0.5,1.0,1.0,,,,,0.6,0.5,0.47647000000000006,0.487,,,,,,6.566666666666666,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
101127-201572-201961-202711-203900,1610612751,"Jarrett Jack, Brook Lopez, Wayne Ellington, Bojan Bogdanovic, Markel Brown","Jack, Lopez, Ellington, Bogdanovic, Brown",101127-201572-201961-202711-203900,BKN,186.0,1,3.0,2.0,7.0,7.0,,,,14.0,2.0,3.0,,,,1.0,2.0,,,1.0,,,3.0,6.0,,1.0,6.0,4.0,,,,,,,,,,,,1.0,,,3.0,,6.0,,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,2.0,,,6.0,,,,,,,0.5,,0.42857142857142855,,,0.42857142857142855,,,0.14285714285714285,,1.0,,1.0,,1.0,,,,,,1.0,108.38709677419355,15.142857142857142,11.428571428571429,15.142857142857142,11.428571428571429,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.2857142857142857,,0.14285714285714285,,,,,,,,,0.5714285714285714,,0.4711714285714286,,,,,,,9.299999999999999,24.7,,,,1.0,,,,,,,,,,,,0.5,0.5,,,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,True
