EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg3aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Travels,SecondChanceTurnovers,BlockingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,Loose Ball Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Charge Fouls,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,HeaveMakes,BlockedArc3,SecondChanceCorner3PctAssisted,Clear Path Fouls,team_id,year,season,team_vs
101138-101150-1626148-1626156-1626204,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, D'Angelo Russell, Larry Nance Jr.","Bass, Williams, Brown, Russell, Nance Jr.",101138-101150-1626148-1626156-1626204,LAL,197.0,1,3.0,-6.0,9.0,7.0,7.0,2.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,14.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.625,0.8333333333333334,0.8,1.0,0.25,0.3333333333333333,1.0,0.5,1.0,116.95431472081219,13.333333333333334,11.0,12.666666666666666,11.0,0.25,0.5,0.5,0.5,1.0,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.46535,0.3652,0.4987333333333333,0.2,0.5,1.0,11.966666666666667,25.6,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626148-1626156-203135,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, D'Angelo Russell, Robert Sacre","Bass, Williams, Brown, Russell, Sacre",101138-101150-1626148-1626156-203135,LAL,158.0,1,3.0,1.0,6.0,6.0,1.0,6.0,1.0,12.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,4.0,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,2.0,,,1.0,,1.0,,,,,,2.0,3.0,,,,1.0,,1.0,,,,,,1.0,2.0,,1.0,2.0,1.0,,,,,,0.25,0.5,0.16666666666666666,0.5,0.21428571428571427,0.5,0.3333333333333333,0.25,1.0,,,109.36708860759494,15.666666666666666,10.666666666666666,15.666666666666666,10.666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,0.5,,,0.5,,0.4187083333333333,0.2148,0.28675,0.14285714285714285,,0.6666666666666666,11.275,24.55,0.16666666666666666,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626148-1626156-203527,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, D'Angelo Russell, Ryan Kelly","Bass, Williams, Brown, Russell, Kelly",101138-101150-1626148-1626156-203527,LAL,1382.0,4,23.0,-11.0,46.0,46.0,12.0,11.0,8.0,92.0,15.0,8.0,2.0,6.0,3.0,11.0,,2.0,12.0,32.0,3.0,14.0,11.0,44.0,55.0,8.0,7.0,14.0,,4.0,1.0,15.0,10.0,3.0,11.0,3.0,6.0,5.0,7.0,1.0,16.0,2.0,13.0,22.0,2.0,,2.0,1.0,,3.0,,7.0,,9.0,1.0,12.0,13.0,,33.0,15.0,12.0,0.4166666666666667,0.5,0.21428571428571427,,0.21428571428571427,0.375,0.5,0.358695652173913,0.3888888888888889,0.4230769230769231,0.4166666666666667,0.30434782608695654,0.1875,0.2,0.6666666666666666,1.0,95.86107091172214,15.152173913043478,14.891304347826088,14.565217391304348,14.41304347826087,0.32608695652173914,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5,0.2391304347826087,0.2727272727272727,0.2727272727272727,0.4444444444444444,0.1111111111111111,,0.6304347826086957,0.2727272727272727,0.5046086956521739,0.4995,0.5452305555555556,0.11764705882352941,,0.3409090909090909,7.1875,25.00714285714286,0.2608695652173913,11.0,3.0,4.0,11.0,14.0,4.0,,7.0,2.0,9.0,9.0,6.0,0.5,0.5,0.6111111111111112,,,0.5625,0.3684210526315789,0.6666666666666666,0.5789473684210527,0.3,0.5,0.75,0.6666666666666666,0.2391304347826087,0.06521739130434782,0.16216216216216217,0.25,6.0,3.0,5.0,4.0,4.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,0.6666666666666666,0.2727272727272727,0.18181818181818182,0.2857142857142857,0.25,0.125,0.3333333333333333,0.4,0.5714285714285714,0.041666666666666664,0.4,0.4,0.5,0.3333333333333333,0.36363636363636365,0.5,0.5,0.6666666666666666,0.625,0.6,0.3333333333333333,0.5,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626148-1626156-203944,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, D'Angelo Russell, Julius Randle","Bass, Williams, Brown, Russell, Randle",101138-101150-1626148-1626156-203944,LAL,1028.0,8,17.0,-9.0,34.0,32.0,13.0,12.0,7.0,66.0,12.0,6.0,1.0,5.0,2.0,6.0,1.0,3.0,8.0,26.0,2.0,8.0,9.0,31.0,40.0,6.0,4.0,12.0,1.0,4.0,1.0,12.0,4.0,3.0,6.0,2.0,4.0,2.0,3.0,1.0,7.0,2.0,10.0,18.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,,2.0,,8.0,9.0,,24.0,12.0,13.0,0.25,0.2857142857142857,0.25,0.25,0.25,0.3076923076923077,0.3333333333333333,0.3235294117647059,0.34375,0.40789473684210525,0.375,0.23529411764705882,0.15384615384615385,0.25,0.5,1.0,92.45136186770428,18.323529411764707,12.65625,16.647058823529413,11.34375,0.35294117647058826,0.14705882352941177,0.2,0.2,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.375,0.1875,0.3333333333333333,0.5882352941176471,0.3333333333333333,0.5036499999999999,0.44698571428571426,0.48086875,0.13157894736842105,,0.3870967741935484,7.157692307692307,25.0375,0.38235294117647056,9.0,2.0,2.0,7.0,12.0,2.0,1.0,6.0,5.0,3.0,8.0,5.0,0.3333333333333333,0.5,0.5,0.125,,0.6,0.3333333333333333,0.625,0.6153846153846154,0.3333333333333333,0.6666666666666666,1.0,0.5714285714285714,0.2647058823529412,0.058823529411764705,0.16666666666666666,0.22580645161290322,6.0,2.0,3.0,3.0,1.0,1.0,,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,0.5,0.1111111111111111,0.3333333333333333,0.125,0.25,0.25,0.5,,0.6666666666666666,0.05263157894736842,,0.5,0.6666666666666666,,0.1111111111111111,0.125,1.0,0.5,0.42857142857142855,0.6666666666666666,,0.5,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626148-1626273-203944,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, Marcelo Huertas, Julius Randle","Bass, Williams, Brown, Huertas, Randle",101138-101150-1626148-1626273-203944,LAL,366.0,2,6.0,12.0,10.0,10.0,,,3.0,20.0,5.0,,1.0,2.0,2.0,4.0,,,5.0,7.0,3.0,6.0,,19.0,7.0,3.0,,,,,,,2.0,3.0,4.0,2.0,,1.0,3.0,,8.0,,6.0,10.0,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,,,15.0,,,0.2,0.2,0.5,,0.5,0.7142857142857143,,0.7307692307692307,,0.7307692307692307,,0.46153846153846156,,,0.5,,78.68852459016394,16.0,20.6,13.0,18.0,0.38461538461538464,0.15384615384615385,0.5,0.5,,0.3076923076923077,0.5,0.5,,,,0.8461538461538461,0.5,0.5654423076923076,0.65405,,,,,6.1000000000000005,25.400000000000002,,,2.0,2.0,4.0,8.0,,,2.0,3.0,3.0,4.0,,0.6666666666666666,0.5,0.5,,,0.375,1.0,1.0,0.5454545454545454,1.0,1.0,,1.0,,0.15384615384615385,,0.21052631578947367,4.0,2.0,3.0,,,,,6.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,0.6666666666666666,,1.0,,1.0,1.0,,0.25,1.0,,,0.8,0.8,0.25,,,,0.5,0.75,0.6666666666666666,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626148-203903-203944,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, Jordan Clarkson, Julius Randle","Bass, Williams, Brown, Clarkson, Randle",101138-101150-1626148-203903-203944,LAL,162.0,4,3.0,-5.0,6.0,7.0,5.0,5.0,,13.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,4.0,9.0,,1.0,2.0,,1.0,,2.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,3.0,,2.0,4.0,,4.0,2.0,5.0,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,,,0.5,,115.55555555555554,17.166666666666668,8.428571428571429,17.166666666666668,8.428571428571429,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,0.3594333333333333,,0.3594333333333333,0.4,,0.5,14.200000000000001,24.3,0.8333333333333334,1.0,,,,2.0,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626148-203903-977,1610612747,"Brandon Bass, Lou Williams, Anthony Brown, Jordan Clarkson, Kobe Bryant","Bass, Williams, Brown, Clarkson, Bryant",101138-101150-1626148-203903-977,LAL,152.0,3,3.0,-4.0,7.0,7.0,6.0,5.0,,14.0,,,,2.0,,2.0,,2.0,,3.0,1.0,3.0,3.0,6.0,10.0,,,3.0,1.0,3.0,,3.0,,,1.0,,,,1.0,,3.0,,,,,,,,,,,1.0,,4.0,,1.0,3.0,1.0,6.0,3.0,6.0,,,0.3333333333333333,0.3333333333333333,0.5,,,0.25,0.25,0.42857142857142855,0.25,0.5,,,,,132.63157894736844,10.714285714285714,11.0,10.714285714285714,11.0,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,0.5,,0.38845,,0.38845,0.14285714285714285,0.25,0.5,14.799999999999999,33.63333333333333,0.8571428571428571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626156-1626204-1897,1610612747,"Brandon Bass, Lou Williams, D'Angelo Russell, Larry Nance Jr., Metta World Peace","Bass, Williams, Russell, Nance Jr., World Peace",101138-101150-1626156-1626204-1897,LAL,326.0,2,5.0,2.0,10.0,10.0,,,2.0,20.0,3.0,,1.0,2.0,,3.0,,,4.0,6.0,1.0,4.0,2.0,13.0,11.0,2.0,,,,,,,2.0,,3.0,,,1.0,2.0,,5.0,,3.0,5.0,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,3.0,,9.0,,,0.25,0.25,0.25,,0.25,0.6666666666666666,,0.55,,0.5454545454545454,,0.4,,,1.0,,88.34355828220859,14.7,17.9,14.0,16.5,0.3,0.2,0.5,0.5,,0.3,,,,,,0.7,,0.583545,0.8681,,0.09090909090909091,,,8.200000000000001,25.15,,1.0,1.0,2.0,4.0,6.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,0.2,0.5,0.6666666666666666,0.375,0.4,1.0,,,0.1,0.1,0.14285714285714285,0.3076923076923077,2.0,1.0,1.0,,1.0,,,3.0,1.0,,1.0,,1.0,,,,,,,,,2.0,,2.0,3.0,,1.0,,0.3333333333333333,,,0.3333333333333333,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626156-1626204-201156,1610612747,"Brandon Bass, Lou Williams, D'Angelo Russell, Larry Nance Jr., Nick Young","Bass, Williams, Russell, Nance Jr., Young",101138-101150-1626156-1626204-201156,LAL,1981.0,10,33.0,1.0,64.0,60.0,14.0,10.0,8.0,124.0,18.0,6.0,5.0,11.0,6.0,12.0,2.0,3.0,23.0,38.0,7.0,16.0,18.0,85.0,84.0,4.0,5.0,8.0,2.0,4.0,4.0,20.0,24.0,9.0,12.0,6.0,2.0,12.0,16.0,2.0,36.0,1.0,17.0,26.0,4.0,,3.0,4.0,1.0,8.0,2.0,4.0,,10.0,2.0,12.0,22.0,2.0,74.0,20.0,14.0,0.5217391304347826,0.5454545454545454,0.4375,0.5,0.4375,0.6052631578947368,0.625,0.6203703703703703,0.6666666666666666,0.6640625,0.7142857142857143,0.2962962962962963,0.05263157894736842,,0.5,1.0,90.13629480060575,15.53125,16.45,14.9375,16.1,0.3333333333333333,0.2037037037037037,0.45454545454545453,0.45454545454545453,0.4,0.2222222222222222,0.5,0.5,0.5,0.25,0.6666666666666666,0.6296296296296297,0.5,0.5333943396226415,0.5633699999999999,0.5586791666666667,0.15873015873015872,0.11764705882352941,0.23529411764705882,8.144736842105264,25.1875,0.21875,9.0,4.0,3.0,11.0,22.0,2.0,,6.0,5.0,11.0,9.0,8.0,0.75,0.9,0.9166666666666666,,,0.5789473684210527,0.4,1.0,0.6666666666666666,0.391304347826087,,0.6666666666666666,1.0,0.16666666666666666,0.07407407407407407,0.17391304347826086,0.12941176470588237,15.0,1.0,2.0,5.0,3.0,1.0,2.0,12.0,4.0,3.0,8.0,2.0,3.0,,2.0,,2.0,1.0,,,1.0,5.0,3.0,2.0,5.0,2.0,0.5714285714285714,0.2222222222222222,0.375,0.5,0.5,0.3333333333333333,0.5,0.4444444444444444,0.75,,0.4,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.5,0.4,0.5,,0.8333333333333334,0.08333333333333333,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,0.2,1.0,1.0,,1.0,,0.25,0.25,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
101138-101150-1626156-1626204-203527,1610612747,"Brandon Bass, Lou Williams, D'Angelo Russell, Larry Nance Jr., Ryan Kelly","Bass, Williams, Russell, Nance Jr., Kelly",101138-101150-1626156-1626204-203527,LAL,41.0,1,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.6994,,,,,,1.1,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,False
