EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG2M,FG2A,FG3M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,OffCorner3ReboundPct,Fg2aBlocked,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,FtPoints,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyTurnovers,Loose Ball Fouls,PenaltyFg2Pct,PenaltyEfgPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,Travels,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,Charge Fouls Drawn,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,FTDefRebounds,Charge Fouls,DefFTReboundPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3FGM,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsUnassisted3s,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,LongMidRangePctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,3SecondViolations,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts,DefensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
101135-101161-1626154-1626179-203935,1610612738,"David Lee, Amir Johnson, RJ Hunter, Terry Rozier, Marcus Smart","Lee, Johnson, Hunter, Rozier, Smart",101135-101161-1626154-1626179-203935,BOS,100.0,1,2.0,-2.0,3.0,4.0,3.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,100.8,1.0,11.666666666666666,16.25,11.333333333333334,16.25,0.25,0.75,0.25,0.75,1.0,0.53155,0.53155,27.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-1626154-202323-203109,1610612738,"David Lee, Amir Johnson, RJ Hunter, Evan Turner, Jae Crowder","Lee, Johnson, Hunter, Turner, Crowder",101135-101161-1626154-202323-203109,BOS,227.0,2,4.0,2.0,7.0,8.0,,,2.0,15.0,,,1.0,,1.0,9.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,0.14285714285714285,,,,0.5,,,,95.15418502202644,,14.857142857142858,15.375,12.0,15.375,,0.14285714285714285,,,0.42857142857142855,0.5194071428571428,,25.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,1.0,11.0,1.0,2.0,2.0,8.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.7857142857142857,0.5,0.7857142857142857,0.5,1.0,0.5,0.5,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.42235,0.18181818181818182,10.516666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-1626154-202738-203109,1610612738,"David Lee, Amir Johnson, RJ Hunter, Isaiah Thomas, Jae Crowder","Lee, Johnson, Hunter, Thomas, Crowder",101135-101161-1626154-202738-203109,BOS,12.0,1,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,0.5148,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-1626179-201973-202323,1610612738,"David Lee, Amir Johnson, Terry Rozier, Jonas Jerebko, Evan Turner","Lee, Johnson, Rozier, Jerebko, Turner",101135-101161-1626179-201973-202323,BOS,101.0,1,2.0,-10.0,4.0,5.0,,,1.0,9.0,,,,,,10.0,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,0.5,,,,128.31683168316832,,14.5,8.6,14.0,8.6,,,,,0.5,0.2881,,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,0.6666666666666666,0.5,,0.5,,,,0.5,,,,,,,,,,,,0.2584,,3.8,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-202323-202340-203109,1610612738,"David Lee, Amir Johnson, Evan Turner, Avery Bradley, Jae Crowder","Lee, Johnson, Turner, Bradley, Crowder",101135-101161-202323-202340-203109,BOS,12.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-202323-202340-203923,1610612738,"David Lee, Amir Johnson, Evan Turner, Avery Bradley, James Young","Lee, Johnson, Turner, Bradley, Young",101135-101161-202323-202340-203923,BOS,229.0,2,4.0,-8.0,9.0,9.0,,,1.0,18.0,2.0,,2.0,,4.0,13.0,,2.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,,1.0,,1.0,1.0,,,0.5,1.0,0.3333333333333333,0.75,0.16666666666666666,,,1.0,113.18777292576418,1.0,12.666666666666666,12.777777777777779,11.666666666666666,12.11111111111111,0.25,0.25,,,0.5,0.4904125,,24.675,,,,,,1.0,4.0,1.0,1.0,4.0,1.0,5.0,,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,1.0,,2.0,,5.0,1.0,1.0,1.0,0.25,0.25,0.25,,0.3125,,0.3125,,0.5,,,,,,,,,,,0.5,0.25,0.25,1.0,0.5,0.5,1.0,0.5,0.3929,,17.2,0.5,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-202323-202340-203935,1610612738,"David Lee, Amir Johnson, Evan Turner, Avery Bradley, Marcus Smart","Lee, Johnson, Turner, Bradley, Smart",101135-101161-202323-202340-203935,BOS,47.0,1,1.0,2.0,2.0,1.0,,,,3.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,1.0,,,,,91.91489361702128,,14.0,19.0,14.0,19.0,1.0,,,,1.0,0.60795,,23.5,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-202323-202738-203109,1610612738,"David Lee, Amir Johnson, Evan Turner, Isaiah Thomas, Jae Crowder","Lee, Johnson, Turner, Thomas, Crowder",101135-101161-202323-202738-203109,BOS,246.0,2,4.0,-1.0,9.0,11.0,8.0,8.0,,20.0,1.0,1.0,1.0,,2.0,9.0,1.0,1.0,,5.0,6.0,,6.0,1.0,1.0,2.0,3.0,3.0,1.0,6.0,2.0,,,,,8.0,2.0,0.4,0.8333333333333334,,0.75,,,1.0,0.5,117.07317073170732,,9.333333333333334,14.727272727272727,9.333333333333334,13.818181818181818,0.2,0.2,0.25,,0.8,0.62429,0.65035,25.3,0.8888888888888888,1.0,2.0,,,1.0,1.0,,2.0,3.0,,8.0,,,,4.0,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,1.0,,8.0,1.0,1.0,,,,0.6666666666666666,,0.4,,0.5,,1.0,,,0.4,0.5,0.5,1.0,,,,,0.2,1.0,1.0,1.0,,,,,,,7.1000000000000005,,,,,,,,,,4.0,4.0,8.0,8.0,0.5714285714285714,1.0,1.0,,,0.5,1.0,,1.0,0.16666666666666666,0.25,1.0,2.0,2.0,3.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-202323-202738-203935,1610612738,"David Lee, Amir Johnson, Evan Turner, Isaiah Thomas, Marcus Smart","Lee, Johnson, Turner, Thomas, Smart",101135-101161-202323-202738-203935,BOS,191.0,1,3.0,-4.0,5.0,5.0,,2.0,,10.0,,,1.0,,1.0,8.0,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,0.2,,,,,,,,75.39267015706807,,15.2,23.0,15.2,19.6,,0.2,,,0.6,0.59634,,25.4,,1.0,2.0,,1.0,1.0,1.0,,2.0,4.0,,4.0,,,,4.0,,,2.0,,2.0,,1.0,,1.0,4.0,,,,,,4.0,1.0,1.0,,,,0.5,,0.4,,0.4,,,,,0.4,0.5,1.0,1.0,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,6.925,,1.0,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101135-101161-202323-203109-203935,1610612738,"David Lee, Amir Johnson, Evan Turner, Jae Crowder, Marcus Smart","Lee, Johnson, Turner, Crowder, Smart",101135-101161-202323-203109-203935,BOS,15.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,96.0,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
