EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FtPoints,SecondChanceFG2A,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTDefRebounds,ShootingFouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg3aBlocked,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyTurnovers,Blocked3s,BlockedArc3,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls,PenaltyCorner3FGA,3SecondViolations,OffArc3ReboundPct,PenaltyCorner3Frequency,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Charge Fouls,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626181-1627775-200768-201188-201586,1610612761,"Norman Powell, Patrick McCaw, Kyle Lowry, Marc Gasol, Serge Ibaka","Powell, McCaw, Lowry, Gasol, Ibaka",1626181-1627775-200768-201188-201586,TOR,191.0,1,3.0,5.0,6.0,1.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,7.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.7,1.5,0.7,1.5,0.4,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,82.93193717277488,16.8,17.833333333333332,16.4,17.833333333333332,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.4,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.5,0.55221,0.5742,0.42857142857142855,6.066666666666666,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-200768-201188,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Marc Gasol","Powell, Siakam, VanVleet, Lowry, Gasol",1626181-1627783-1627832-200768-201188,TOR,569.0,6,9.0,17.0,18.0,2.0,35.0,1.0,4.0,1.0,2.0,2.0,4.0,,1.0,3.0,10.0,3.0,6.0,18.0,25.0,,1.0,,2.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,,,8.0,2.0,4.0,1.0,6.0,2.0,8.0,,,,2.0,2.0,2.0,9.0,18.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,,0.5,0.3,0.46875,,0.5,,0.375,1.0,0.5,0.2857142857142857,1.0,0.8333333333333334,0.2,,,1.0,,88.57644991212655,17.352941176470587,15.222222222222221,16.352941176470587,15.222222222222221,0.25,0.25,0.5,,0.125,0.5,1.0,,0.25,0.5,0.5,0.5,0.5,,,0.625,0.5,0.498675,0.407375,,9.32,25.416666666666668,-7.0,6.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.3,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,1.0,0.125,0.5,0.5,1.0,0.058823529411764705,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-200768-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Serge Ibaka","Powell, Siakam, VanVleet, Lowry, Ibaka",1626181-1627783-1627832-200768-201586,TOR,3543.0,16,59.0,115.0,112.0,3.0,227.0,14.0,25.0,5.0,23.0,8.0,25.0,1.0,2.0,25.0,65.0,12.0,37.0,98.0,102.0,1.0,2.0,5.0,42.0,36.0,25.0,8.0,21.0,12.0,33.0,8.0,12.0,5.0,78.0,3.0,29.0,24.0,53.0,4.0,57.0,,7.0,3.0,4.0,2.0,9.0,23.0,93.0,0.84,0.84,1.0,0.32432432432432434,0.5,0.32432432432432434,0.38461538461538464,0.4215686274509804,0.75,0.44954128440366975,0.8333333333333334,0.3627450980392157,0.4444444444444444,0.7058823529411765,0.075,0.725,0.7162162162162162,0.06153846153846154,0.05555555555555555,0.75,0.7222222222222222,,92.26079593564776,15.121739130434783,16.107142857142858,14.982608695652173,15.089285714285714,0.24509803921568626,0.56,0.6363636363636364,0.8571428571428571,0.22549019607843138,0.21739130434782608,0.2631578947368421,1.0,0.24509803921568626,0.32,0.3333333333333333,1.0,1.0,0.5,1.0,0.6078431372549019,0.32,0.48657107843137254,0.470325,0.05102040816326531,8.19076923076923,25.667567567567566,-4.0,4.0,6.0,17.0,4.0,12.0,12.0,,8.0,,7.0,4.0,4.0,,8.0,19.0,14.0,,6.0,,0.1076923076923077,0.12,0.17391304347826086,,0.09090909090909091,0.09090909090909091,0.8571428571428571,0.16666666666666666,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.11764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,0.08450704225352113,12.0,1.0,3.0,2.0,3.0,2.0,2.0,6.0,2.0,3.0,3.0,13.0,1.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,5.0,3.0,13.0,12.0,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5909090909090909,0.02702702702702703,0.04,0.04,0.125,0.6,0.75,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4609611111111111,0.1326530612244898,0.10434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-200768-202695,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Kawhi Leonard","Powell, Siakam, VanVleet, Lowry, Leonard",1626181-1627783-1627832-200768-202695,TOR,12.0,1,,2.0,2.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,0.75,,,,,,1.0,1.0,,,,,,480.0,1.5,4.5,1.5,4.5,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,3.0,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.75,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-201188-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Marc Gasol, Serge Ibaka","Powell, Siakam, VanVleet, Gasol, Ibaka",1626181-1627783-1627832-201188-201586,TOR,203.0,2,3.0,6.0,5.0,,11.0,,,,,1.0,2.0,,,,1.0,2.0,5.0,6.0,5.0,,,,,6.0,2.0,1.0,,2.0,2.0,1.0,,,6.0,,1.0,1.0,2.0,,2.0,,1.0,,,,,1.0,6.0,,,1.0,0.4,,0.4,,0.5,,0.5,,0.8333333333333334,,1.0,,0.5,0.6666666666666666,,,1.0,0.5,,78.0295566502463,17.666666666666668,19.4,17.666666666666668,19.2,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.8333333333333334,0.5,0.5345666666666666,,,18.4,25.839999999999996,1.0,,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-201188-201980,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Marc Gasol, Danny Green","Powell, Siakam, VanVleet, Gasol, Green",1626181-1627783-1627832-201188-201980,TOR,80.0,1,1.0,3.0,3.0,,6.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,4.0,,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,0.5,0.5,,,,0.5,,108.0,13.0,13.666666666666666,13.0,13.666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.413,,,2.2,,-2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,0.413,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-201188-202695,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Marc Gasol, Kawhi Leonard","Powell, Siakam, VanVleet, Gasol, Leonard",1626181-1627783-1627832-201188-202695,TOR,1161.0,7,19.0,40.0,40.0,4.0,80.0,7.0,10.0,2.0,6.0,5.0,11.0,1.0,1.0,10.0,20.0,6.0,13.0,47.0,42.0,1.0,1.0,6.0,8.0,12.0,10.0,5.0,4.0,4.0,8.0,3.0,4.0,,20.0,4.0,4.0,7.0,12.0,4.0,16.0,,4.0,1.0,2.0,1.0,6.0,8.0,41.0,0.4,0.4444444444444444,0.6666666666666666,0.46153846153846156,1.0,0.5,0.5,0.5757575757575758,1.25,0.618421052631579,1.0,0.3939393939393939,0.3333333333333333,1.0,0.4,1.0,1.0,0.25,0.25,1.0,1.0,,99.22480620155038,16.225,12.8,16.075,12.75,0.30303030303030304,0.7,0.7777777777777778,0.5714285714285714,0.18181818181818182,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.6,0.5,1.0,1.0,0.696969696969697,0.5,0.5236921875,0.4976,0.1276595744680851,6.534999999999999,29.346153846153847,5.0,31.0,1.0,4.0,1.0,2.0,9.0,1.0,12.0,6.0,1.0,1.0,,1.0,5.0,12.0,11.0,,3.0,2.0,0.05,0.1,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.12121212121212122,0.25,0.25,,0.06060606060606061,0.5,0.5,1.0,0.08571428571428572,0.13636363636363635,31.0,7.0,10.0,3.0,7.0,1.0,9.0,18.0,3.0,7.0,7.0,34.0,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,2.0,3.0,2.0,2.0,,,2.0,2.0,34.0,31.0,3.0,0.42857142857142855,0.5,0.54,0.5862068965517241,,,,,1.0,1.0,1.0,0.4,0.7,0.28,0.42857142857142855,0.53969375,0.723404255319149,0.775,6.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-201586-201975,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Serge Ibaka, Jodie Meeks","Powell, Siakam, VanVleet, Ibaka, Meeks",1626181-1627783-1627832-201586-201975,TOR,800.0,7,13.0,26.0,30.0,1.0,56.0,4.0,6.0,4.0,5.0,3.0,6.0,,,9.0,15.0,3.0,7.0,28.0,35.0,,,2.0,14.0,6.0,6.0,3.0,7.0,2.0,9.0,2.0,3.0,3.0,20.0,1.0,5.0,5.0,11.0,1.0,12.0,,1.0,,3.0,2.0,4.0,11.0,26.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.6,0.6136363636363636,1.0,0.6086956521739131,1.0,0.3181818181818182,0.75,0.5555555555555556,0.16666666666666666,1.0,0.7142857142857143,0.1111111111111111,,0.5,1.0,,100.8,14.192307692307692,14.366666666666667,14.115384615384615,13.5,0.2727272727272727,0.6666666666666666,0.8,0.75,0.22727272727272727,0.8,0.8,0.75,0.2727272727272727,0.5,0.5,0.6666666666666666,,,,0.5909090909090909,0.5,0.45630000000000004,0.3612,0.07142857142857142,9.026666666666667,27.414285714285715,-7.0,19.0,1.0,4.0,,1.0,1.0,1.0,4.0,3.0,1.0,,1.0,1.0,6.0,3.0,3.0,,2.0,1.0,0.06666666666666667,0.16666666666666666,,1.0,0.5,,,0.18181818181818182,0.25,0.25,1.0,0.045454545454545456,,,,0.08695652173913043,0.125,20.0,3.0,5.0,3.0,6.0,,7.0,12.0,3.0,6.0,1.0,24.0,,,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,2.0,1.0,24.0,20.0,,0.5,0.5833333333333334,0.6388888888888888,0.631578947368421,,,,,1.0,1.0,0.5,0.2777777777777778,0.6,0.3333333333333333,0.5,0.44938611111111115,0.8571428571428571,0.7692307692307693,2.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-201586-201980,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Serge Ibaka, Danny Green","Powell, Siakam, VanVleet, Ibaka, Green",1626181-1627783-1627832-201586-201980,TOR,2005.0,12,33.0,72.0,68.0,9.0,140.0,10.0,23.0,6.0,13.0,6.0,23.0,,2.0,18.0,41.0,7.0,27.0,66.0,76.0,,2.0,10.0,14.0,21.0,23.0,6.0,7.0,7.0,14.0,6.0,4.0,2.0,35.0,4.0,11.0,16.0,29.0,9.0,38.0,2.0,3.0,2.0,4.0,1.0,8.0,23.0,56.0,0.3888888888888889,0.4666666666666667,1.0,0.25925925925925924,,0.25925925925925924,0.43902439024390244,0.41911764705882354,0.4444444444444444,0.4520547945205479,0.5,0.39705882352941174,0.5,0.7619047619047619,0.18181818181818182,0.8461538461538461,0.7941176470588235,0.21428571428571427,0.14285714285714285,0.8333333333333334,0.8181818181818182,0.05263157894736842,100.54862842892769,14.416666666666666,14.220588235294118,13.972222222222221,13.779411764705882,0.3382352941176471,0.43478260869565216,0.47619047619047616,0.4,0.19117647058823528,0.46153846153846156,0.5,0.3333333333333333,0.3382352941176471,0.2608695652173913,0.2727272727272727,1.0,0.2222222222222222,,,0.7352941176470589,0.2608695652173913,0.49585735294117644,0.47051999999999994,0.15151515151515152,6.041463414634146,25.87037037037037,-10.0,43.0,2.0,5.0,1.0,4.0,9.0,7.0,22.0,,3.0,1.0,1.0,2.0,7.0,8.0,11.0,,5.0,7.0,0.07317073170731707,0.08695652173913043,0.07692307692307693,0.6666666666666666,0.25,,0.7272727272727273,0.07352941176470588,0.4,0.4,0.5,0.058823529411764705,0.25,0.25,1.0,0.06944444444444445,0.1111111111111111,17.0,2.0,8.0,1.0,7.0,2.0,4.0,10.0,1.0,8.0,1.0,12.0,1.0,5.0,1.0,,4.0,,3.0,1.0,1.0,2.0,,,,1.0,3.0,3.0,,,3.0,2.0,12.0,17.0,1.0,0.125,0.4,0.3055555555555556,0.3157894736842105,0.037037037037037035,0.043478260869565216,0.25,0.3333333333333333,0.75,1.0,0.6666666666666666,0.4444444444444444,0.25,0.3888888888888889,0.14285714285714285,0.4893388888888889,0.18181818181818182,0.2361111111111111,2.0,,,2.0,5.0,4.0,6.0,,,1.0,0.5714285714285714,0.5555555555555556,0.4,1.0,1.0,1.0,0.23529411764705882,0.05555555555555555,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627783-1627832-201586-202695,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Serge Ibaka, Kawhi Leonard","Powell, Siakam, VanVleet, Ibaka, Leonard",1626181-1627783-1627832-201586-202695,TOR,1287.0,13,21.0,42.0,42.0,4.0,84.0,7.0,10.0,3.0,10.0,4.0,9.0,,,12.0,26.0,4.0,13.0,50.0,43.0,,,8.0,6.0,3.0,8.0,4.0,3.0,1.0,4.0,1.0,3.0,,9.0,6.0,9.0,5.0,14.0,8.0,22.0,1.0,3.0,3.0,1.0,1.0,5.0,10.0,42.0,0.25,0.2727272727272727,0.25,0.3076923076923077,,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.75,0.5319148936170213,0.6666666666666666,0.3333333333333333,0.2,0.5555555555555556,0.46153846153846156,1.0,0.7777777777777778,0.35,0.42857142857142855,,1.0,0.07142857142857142,93.98601398601399,15.952380952380953,14.69047619047619,15.095238095238095,14.571428571428571,0.2564102564102564,0.7,1.0,0.42857142857142855,0.2564102564102564,0.3,0.42857142857142855,,0.23076923076923078,0.4444444444444444,0.4444444444444444,0.25,,,,0.5897435897435898,0.5,0.4655460526315789,0.43265,0.16,8.184615384615386,27.0,7.0,25.0,2.0,6.0,,4.0,14.0,4.0,18.0,9.0,6.0,,,,4.0,12.0,18.0,,5.0,3.0,0.23076923076923078,0.3,0.3,,1.0,,0.75,0.15384615384615385,0.3333333333333333,0.3333333333333333,,0.10256410256410256,,,,0.13636363636363635,0.16666666666666666,24.0,5.0,8.0,3.0,5.0,2.0,9.0,18.0,3.0,7.0,11.0,38.0,,1.0,,1.0,4.0,,,,1.0,,,,2.0,3.0,2.0,,,2.0,2.0,1.0,38.0,24.0,3.0,0.42857142857142855,0.5,0.54,0.6129032258064516,,,0.14285714285714285,0.25,0.6666666666666666,1.0,0.5,0.32,0.625,0.2,0.6,0.45816250000000003,0.76,0.5714285714285714,2.0,,,1.0,2.0,3.0,2.0,1.0,,1.0,0.75,0.5,0.5,1.0,2.0,1.0,,0.08,1.0,1.0,1.0,1.0,0.07142857142857142,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
