EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,Arc3FGA,OpponentPoints,SecondChanceFG2A,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyDefPoss,LongMidRangeFGA,FoulsDrawn,Loose Ball Fouls Drawn,DefLongMidRangeReboundPct,LongMidRangeFrequency,PenaltyOffPoss,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2A,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,Fg2aBlocked,FTOffRebounds,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Steals,BadPassSteals,Technical Free Throw Trips,OffCorner3ReboundPct,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShortMidRangePctBlocked,LongMidRangePctAssisted,PtsUnassisted3s,Offensive Fouls Drawn,BadPassOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,2pt And 1 Free Throw Trips,BlockedCorner3,SecondChanceCorner3Frequency,Charge Fouls Drawn,3SecondViolations,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,BlockedLongMidRange,StepOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626257-1627827-1628372-1628467-1628973,1610612742,"Salah Mejri, Dorian Finney-Smith, Dennis Smith Jr., Maxi Kleber, Jalen Brunson","Mejri, Finney-Smith, Smith Jr., Kleber, Brunson",1626257-1627827-1628372-1628467-1628973,DAL,49.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,88.16326530612245,12.0,25.0,12.0,25.0,0.5,1.0,1.0,1.0,0.5,1.0,0.614675,1.7,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628372-1628467-202083,1610612742,"Salah Mejri, Dorian Finney-Smith, Dennis Smith Jr., Maxi Kleber, Wesley Matthews","Mejri, Finney-Smith, Smith Jr., Kleber, Matthews",1626257-1627827-1628372-1628467-202083,DAL,48.0,1,1.0,-1.0,2.0,3.0,5.0,,3.0,,,3.0,1.0,,,,,,,,1.0,3.0,1.0,,,,,,,0.25,,1.0,,150.0,11.0,8.666666666666666,8.5,8.666666666666666,0.75,,,,,1.0,0.5499,1.9333333333333333,25.1,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.25,1.0,0.25,1.0,0.55395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628372-1628973-203084,1610612742,"Salah Mejri, Dorian Finney-Smith, Dennis Smith Jr., Jalen Brunson, Harrison Barnes","Mejri, Finney-Smith, Smith Jr., Brunson, Barnes",1626257-1627827-1628372-1628973-203084,DAL,35.0,1,1.0,,1.0,2.0,3.0,,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,123.42857142857142,13.0,11.0,13.0,11.0,,,,,,,0.4243,17.3,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1628467-1628973,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Maxi Kleber, Jalen Brunson","Mejri, Finney-Smith, Jackson, Kleber, Brunson",1626257-1627827-1628382-1628467-1628973,DAL,172.0,1,3.0,-10.0,6.0,7.0,13.0,,,1.0,,,3.0,4.0,,,,,,,1.0,1.0,3.0,4.0,,,,,0.3333333333333333,1.0,,,,108.83720930232558,15.5,11.285714285714286,15.5,11.0,,,,,0.3333333333333333,1.0,0.5503,,25.366666666666664,,,2.0,14.0,,2.0,,,,,3.0,,,1.0,,,,,,,,,0.6666666666666666,,,2.0,,3.0,,,,6.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,6.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5503,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1628973-1629133,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Jalen Brunson, Daryl Macon","Mejri, Finney-Smith, Jackson, Brunson, Macon",1626257-1627827-1628382-1628973-1629133,DAL,29.0,1,,-1.0,1.0,2.0,3.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,148.9655172413793,14.0,7.5,14.0,7.5,,,,,,,0.3976,20.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3976,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1628973-201584,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Jalen Brunson, Courtney Lee","Mejri, Finney-Smith, Jackson, Brunson, Lee",1626257-1627827-1628382-1628973-201584,DAL,217.0,2,4.0,10.0,8.0,7.0,15.0,2.0,3.0,1.0,3.0,5.0,4.0,14.0,2.0,1.0,3.0,,8.0,3.0,4.0,6.0,1.0,12.0,0.3333333333333333,0.5,0.6,0.6666666666666666,0.7,0.4444444444444444,1.0,1.0,1.0,99.53917050691244,13.875,15.142857142857142,10.875,15.142857142857142,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,0.7777777777777778,0.5449666666666667,3.7600000000000002,24.85,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,,,,,,,1.0,0.5,0.5,,,,,0.3333333333333333,0.6666666666666666,0.5773,2.0,,1.0,,,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.1,0.16666666666666666,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1628973-203501,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Jalen Brunson, Tim Hardaway Jr.","Mejri, Finney-Smith, Jackson, Brunson, Hardaway Jr.",1626257-1627827-1628382-1628973-203501,DAL,932.0,3,16.0,3.0,32.0,28.0,60.0,5.0,7.0,3.0,8.0,13.0,12.0,46.0,6.0,3.0,8.0,3.0,21.0,6.0,10.0,16.0,8.0,32.0,0.375,0.42857142857142855,0.6153846153846154,0.62,0.6764705882352942,0.48,0.8571428571428571,0.7692307692307693,0.8,92.70386266094421,15.6875,15.357142857142858,15.09375,15.107142857142858,0.28,0.7142857142857143,0.8333333333333334,0.6,0.12,0.76,0.496298,8.076923076923077,25.96666666666667,7.0,2.0,9.0,43.0,4.0,9.0,2.0,4.0,6.0,,3.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.4,0.4166666666666667,0.5,1.0,,0.5,0.36,0.4,0.46165,9.0,5.0,10.0,,,0.2,16.0,2.0,6.0,15.0,8.0,5.0,22.0,,1.0,,3.0,1.0,18.0,6.0,3.0,,,22.0,16.0,3.0,0.6111111111111112,0.3333333333333333,,0.13333333333333333,0.4,0.46227999999999997,0.1935483870967742,0.3157894736842105,0.4782608695652174,0.5,7.0,,,1.0,2.0,,1.0,2.0,3.0,1.0,5.0,4.0,1.0,14.0,10.0,15.0,2.0,3.0,5.0,3.0,2.0,,3.0,1.0,0.4166666666666667,0.4166666666666667,1.0,1.1,1.0,0.42857142857142855,,0.5,,0.04,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,0.3333333333333333,0.30434782608695654,2.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.375,0.5714285714285714,0.5666666666666667,0.07692307692307693,0.14285714285714285,1.0,0.5,0.6,0.6,0.5,1.0,1.0,0.26666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1628973-2734,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Jalen Brunson, Devin Harris","Mejri, Finney-Smith, Jackson, Brunson, Harris",1626257-1627827-1628382-1628973-2734,DAL,103.0,1,2.0,4.0,3.0,4.0,7.0,,,,3.0,3.0,,6.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,1.0,97.86407766990291,12.666666666666666,16.25,12.666666666666666,16.25,,,,,,,0.3838,6.366666666666667,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1629029-203501,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Luka Doncic, Tim Hardaway Jr.","Mejri, Finney-Smith, Jackson, Doncic, Hardaway Jr.",1626257-1627827-1628382-1629029-203501,DAL,216.0,2,4.0,6.0,6.0,6.0,12.0,,1.0,,2.0,4.0,3.0,10.0,2.0,1.0,2.0,,5.0,1.0,4.0,7.0,3.0,6.0,0.5,0.5,0.5,0.5,0.5625,0.42857142857142855,1.0,0.8,,80.0,15.666666666666666,20.333333333333332,13.833333333333334,19.666666666666668,0.14285714285714285,,,,,0.5714285714285714,0.49580714285714284,12.325,25.03333333333333,2.0,,3.0,4.0,1.0,3.0,2.0,3.0,3.0,,1.0,1.0,,1.0,,0.75,1.0,0.75,1.0,1.0,,,0.42857142857142855,,,3.0,2.0,1.0,,1.0,0.2857142857142857,,,,3.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,0.4778,0.125,0.2,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,4.0,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,,0.5,,0.14285714285714285,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.4,,1.0,1.0,,,,,2.0,,,1.0,,,,,1.0,,,,,0.25,1.0,,1.0,0.5,0.5,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
1626257-1627827-1628382-1629133-203504,1610612742,"Salah Mejri, Dorian Finney-Smith, Justin Jackson, Daryl Macon, Trey Burke","Mejri, Finney-Smith, Jackson, Macon, Burke",1626257-1627827-1628382-1629133-203504,DAL,125.0,1,2.0,-2.0,3.0,4.0,7.0,,1.0,,,3.0,1.0,1.0,,,,,,1.0,2.0,3.0,,1.0,,,,,0.1,0.25,1.0,1.0,1.0,80.64,20.666666666666668,15.75,16.333333333333332,15.75,0.25,,,,,0.5,0.5377125,6.666666666666667,26.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.3333333333333333,0.25,1.0,,,,0.25,,0.4421,,,1.0,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.2,0.25,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2019,2018-19,True
