EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,AtRimFGM,AtRimAssists,ShootingFouls,2pt And 1 Free Throw Trips,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LostBallSteals,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyTurnovers,PenaltyDefPoss,LongMidRangeFGM,PtsUnassisted2s,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGA,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LiveBallTurnoverPct,DefFTReboundPct,LongMidRangePctAssisted,Corner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Corner3FGM,PenaltyCorner3FGA,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceTurnovers,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,team_id,year,season,team_vs
1628380-202323-203081-203090-203468,1610612757,"Zach Collins, Evan Turner, Damian Lillard, Maurice Harkless, CJ McCollum","Collins, Turner, Lillard, Harkless, McCollum",1628380-202323-203081-203090-203468,POR,93.0,2,2.0,1.0,3.0,3.0,,6,,,,,,,3.0,3.0,2.0,,,,,,,,,,,2.0,,2.0,,2.0,,,,1.0,,,2.0,,4.0,2.0,,,,,3.0,,,,,,,0.5,,,,,,1.0,1.0,,,,1.0,92.90322580645162,,19.0,12.0,19.0,12.0,,,,,,,1.0,0.47355,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,29.6,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203081-203090-203918,1610612757,"Zach Collins, Evan Turner, Damian Lillard, Maurice Harkless, Rodney Hood","Collins, Turner, Lillard, Harkless, Hood",1628380-202323-203081-203090-203918,POR,35.0,1,1.0,,1.0,1.0,,2,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,82.28571428571428,,15.0,20.0,15.0,20.0,,1.0,,,,,,0.3835,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203081-203468-203552,1610612757,"Zach Collins, Evan Turner, Damian Lillard, CJ McCollum, Seth Curry","Collins, Turner, Lillard, McCollum, Curry",1628380-202323-203081-203468-203552,POR,374.0,3,6.0,-8.0,10.0,10.0,4.0,20,8.0,,2.0,1.0,4.0,11.0,1.0,9.0,17.0,3.0,4.0,7.0,4.0,3.0,2.0,2.0,,4.0,4.0,,2.0,2.0,5.0,7.0,,,1.0,1.0,5.0,1.0,4.0,,1.0,1.0,,,,,2.0,0.5,0.6666666666666666,0.36363636363636365,0.75,0.3076923076923077,0.6,0.34615384615384615,0.7,0.2727272727272727,0.375,1.0,0.5714285714285714,,0.5,0.5555555555555556,0.75,1.0,,77.00534759358288,,18.3,19.1,16.6,18.2,0.6153846153846154,0.15384615384615385,,,,0.07692307692307693,0.7692307692307693,0.4727153846153846,0.48346999999999996,0.07692307692307693,0.09090909090909091,0.7777777777777778,3.9181818181818184,4.0,2.0,2.0,1.0,0.5,0.8,0.5,2.0,4.0,,1.0,,2.0,,,,,,,2.0,,,,,,1.0,0.8,0.5,,0.5149,,0.2,,2.0,,,,2.0,,,,2.0,,,,,,,,0.15384615384615385,0.15384615384615385,,,,,,,25.5,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.75,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203081-203468-203918,1610612757,"Zach Collins, Evan Turner, Damian Lillard, CJ McCollum, Rodney Hood","Collins, Turner, Lillard, McCollum, Hood",1628380-202323-203081-203468-203918,POR,171.0,3,3.0,,5.0,6.0,1.0,11,1.0,,,,,1.0,4.0,7.0,7.0,,1.0,,,1.0,,1.0,,3.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,3.0,,4.0,2.0,,,,,7.0,,,,,0.375,,0.5833333333333334,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,,1.0,92.63157894736842,,10.0,20.166666666666668,9.8,20.166666666666668,0.25,,,,,,1.0,0.5352125,,0.3333333333333333,0.6666666666666666,,1.8,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,0.2857142857142857,0.2,1.0,3.0,,,1.0,3.0,,,3.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,25.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203081-203552-203918,1610612757,"Zach Collins, Evan Turner, Damian Lillard, Seth Curry, Rodney Hood","Collins, Turner, Lillard, Curry, Hood",1628380-202323-203081-203552-203918,POR,1395.0,8,23.0,10.0,45.0,46.0,6.0,91,14.0,5.0,10.0,7.0,17.0,31.0,5.0,57.0,47.0,5.0,7.0,10.0,14.0,5.0,7.0,13.0,,32.0,5.0,5.0,8.0,14.0,6.0,20.0,7.0,2.0,4.0,5.0,11.0,1.0,9.0,1.0,6.0,2.0,5.0,3.0,5.0,2.0,47.0,0.4117647058823529,0.4666666666666667,0.5483870967741935,0.7142857142857143,0.6190476190476191,0.7142857142857143,0.6333333333333333,0.7142857142857143,0.16129032258064516,0.21428571428571427,0.6666666666666666,0.35714285714285715,0.8333333333333334,0.7222222222222222,0.3157894736842105,0.42857142857142855,0.5,0.8,93.93548387096774,0.4,14.133333333333333,16.5,13.333333333333334,15.347826086956522,0.3333333333333333,0.23809523809523808,0.5,0.625,,0.16666666666666666,0.5952380952380952,0.5129166666666667,0.47855000000000003,0.045454545454545456,0.06060606060606061,0.17543859649122806,7.632258064516129,7.0,4.0,4.0,,0.5,0.6363636363636364,0.5714285714285714,22.0,4.0,2.0,5.0,7.0,13.0,5.0,28.0,5.0,1.0,2.0,28.0,22.0,1.0,0.5384615384615384,0.6388888888888888,0.6666666666666666,0.75,1.0,0.5714285714285714,0.2777777777777778,0.4,0.5004611111111111,0.49122807017543857,0.4888888888888889,5.0,8.0,3.0,4.0,6.0,11.0,3.0,5.0,18.0,8.0,5.0,6.0,5.0,1.0,0.5454545454545454,0.6,0.5454545454545454,0.2619047619047619,0.19047619047619047,0.625,0.625,1.0,0.2222222222222222,0.75,0.625,24.99090909090909,1.0,24.0,5.0,20.0,,,,0.7142857142857143,0.7142857142857143,3.0,,3.0,1.0,1.0,1.0,,,,0.2,0.5,0.6,0.07142857142857142,,,1.0,3.0,,,,4.0,1.0,2.0,,,0.2,0.4,0.3333333333333333,0.14285714285714285,0.75,0.3333333333333333,,1.0,1.0,1.0,2.0,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203086-203090-203552,1610612757,"Zach Collins, Evan Turner, Meyers Leonard, Maurice Harkless, Seth Curry","Collins, Turner, Leonard, Harkless, Curry",1628380-202323-203086-203090-203552,POR,49.0,1,1.0,2.0,2.0,2.0,,4,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,117.55102040816327,,4.5,20.0,4.5,20.0,1.0,,,,,,1.0,0.7739,,,,,0.5,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203086-203468-203552,1610612757,"Zach Collins, Evan Turner, Meyers Leonard, CJ McCollum, Seth Curry","Collins, Turner, Leonard, McCollum, Curry",1628380-202323-203086-203468-203552,POR,45.0,1,1.0,2.0,2.0,2.0,,4,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,0.5,,0.5,,,,1.0,,,1.0,,,1.0,,128.0,,6.0,16.5,6.0,16.5,,,,,,0.5,0.5,0.503175,,,,,19.4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,0.5,0.5,,,,,,,25.6,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203086-203552-203918,1610612757,"Zach Collins, Evan Turner, Meyers Leonard, Seth Curry, Rodney Hood","Collins, Turner, Leonard, Curry, Hood",1628380-202323-203086-203552-203918,POR,699.0,3,12.0,5.0,24.0,23.0,2.0,47,4.0,2.0,4.0,4.0,5.0,12.0,7.0,23.0,18.0,1.0,1.0,4.0,2.0,,1.0,3.0,,8.0,1.0,6.0,7.0,13.0,2.0,15.0,3.0,2.0,2.0,3.0,7.0,1.0,5.0,,8.0,4.0,1.0,1.0,1.0,1.0,19.0,0.2,0.25,0.4166666666666667,1.0,0.42105263157894735,1.0,0.5,1.0,,,0.5833333333333334,0.16666666666666666,1.0,0.7222222222222222,0.18181818181818182,,0.3333333333333333,1.0,96.82403433476395,1.0,10.791666666666666,19.130434782608695,10.666666666666666,18.217391304347824,0.21052631578947367,0.21052631578947367,0.5,0.5,,0.21052631578947367,0.5789473684210527,0.5005052631578948,,0.17391304347826086,0.25,0.17391304347826086,9.125,2.0,1.0,2.0,,0.5,0.5,0.5,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,0.6,0.75,,,,0.289,,0.041666666666666664,1.0,5.0,,,2.0,7.0,,,6.0,5.0,1.0,2.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.3684210526315789,0.2631578947368421,0.2,0.2,1.0,,,0.2,24.271428571428572,,,1.0,8.0,,,,0.25,0.25,2.0,,,,1.0,1.0,,,,0.3333333333333333,,,0.10526315789473684,,,1.0,,,,2.0,2.0,1.0,1.0,,,0.2,0.5,,0.09090909090909091,,,,1.0,,1.0,,1.0,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203090-203468-203552,1610612757,"Zach Collins, Evan Turner, Maurice Harkless, CJ McCollum, Seth Curry","Collins, Turner, Harkless, McCollum, Curry",1628380-202323-203090-203468-203552,POR,42.0,1,1.0,2.0,1.0,2.0,,3,,,,,,,,3.0,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,1.5,,1.5,,,,,,,,,,,,102.85714285714286,,12.0,15.0,12.0,15.0,,,,,,,1.0,0.57915,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,22.5,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203090-203552-203918,1610612757,"Zach Collins, Evan Turner, Maurice Harkless, Seth Curry, Rodney Hood","Collins, Turner, Harkless, Curry, Hood",1628380-202323-203090-203552-203918,POR,370.0,2,6.0,,12.0,11.0,2.0,23,3.0,2.0,3.0,3.0,3.0,9.0,2.0,8.0,8.0,,2.0,,6.0,,3.0,3.0,2.0,6.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,3.0,3.0,2.0,,7.0,,3.0,2.0,,,,,8.0,1.0,1.0,0.3333333333333333,,0.2727272727272727,,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,0.5,0.6,0.375,,,0.5,89.51351351351352,,15.666666666666666,16.545454545454547,14.666666666666666,15.727272727272727,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.45454545454545453,0.48568636363636364,0.5679,0.16666666666666666,0.2,,9.422222222222222,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,0.5,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,0.18181818181818182,0.09090909090909091,,,,,,,24.75,,,,,,,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,0.09090909090909091,,,,,,,,,1.0,1.0,2.0,,0.5,1.0,1.0,0.125,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202323-203468-203552-203918,1610612757,"Zach Collins, Evan Turner, CJ McCollum, Seth Curry, Rodney Hood","Collins, Turner, McCollum, Curry, Hood",1628380-202323-203468-203552-203918,POR,3983.0,13,66.0,6.0,126.0,122.0,27.0,248,35.0,13.0,37.0,19.0,32.0,91.0,28.0,137.0,131.0,10.0,20.0,34.0,30.0,5.0,15.0,27.0,5.0,66.0,27.0,21.0,29.0,54.0,33.0,87.0,5.0,2.0,8.0,16.0,28.0,3.0,31.0,3.0,38.0,20.0,3.0,1.0,3.0,2.0,103.0,0.46875,0.5555555555555556,0.3516483516483517,0.5,0.42578125,0.4642857142857143,0.4691780821917808,0.5151515151515151,0.054945054945054944,0.14285714285714285,0.7631578947368421,0.47368421052631576,0.84,0.7936507936507936,0.4177215189873418,0.6,0.6666666666666666,0.8181818181818182,89.66105950288726,0.6666666666666666,16.166666666666668,15.950819672131148,15.15079365079365,15.418032786885245,0.2734375,0.2890625,0.35135135135135137,0.35135135135135137,0.38461538461538464,0.1484375,0.5625,0.489052734375,0.517118,0.136986301369863,0.1834862385321101,0.24817518248175183,7.9021978021978025,14.0,6.0,15.0,2.0,0.4,0.4666666666666667,0.42857142857142855,,12.0,,,,,,,3.0,,2.0,,,,,,,0.7058823529411765,1.0,0.42857142857142855,,,,,,14.0,29.0,,,15.0,37.0,,,36.0,29.0,14.0,12.0,11.0,0.8,0.40540540540540543,,0.40540540540540543,0.2890625,0.2265625,0.4827586206896552,0.4827586206896552,0.7857142857142857,,,0.4827586206896552,24.835135135135136,,,5.0,34.0,1.0,,0.3076923076923077,0.2631578947368421,0.2631578947368421,8.0,9.0,4.0,4.0,8.0,4.0,,,,0.5,0.8,0.8,0.0625,,,1.0,6.0,5.0,8.0,8.0,10.0,6.0,6.0,,1.0,0.2727272727272727,0.4583333333333333,0.4,0.08108108108108109,0.5,0.16666666666666666,0.17857142857142858,1.0,,1.0,,,,0.125,0.125,1.0,,1.0,,2.0,,3.0,2.0,2.0,4.0,1.0,0.25,0.10714285714285714,0.4,1.0,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202329-203081-203090-203468,1610612757,"Zach Collins, Al-Farouq Aminu, Damian Lillard, Maurice Harkless, CJ McCollum","Collins, Aminu, Lillard, Harkless, McCollum",1628380-202329-203081-203090-203468,POR,47.0,2,1.0,,2.0,2.0,,4,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,122.55319148936171,,10.5,13.0,10.5,13.0,,,,,,1.0,,0.4,,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202329-203081-203468-203918,1610612757,"Zach Collins, Al-Farouq Aminu, Damian Lillard, CJ McCollum, Rodney Hood","Collins, Aminu, Lillard, McCollum, Hood",1628380-202329-203081-203468-203918,POR,359.0,4,6.0,6.0,10.0,11.0,3.0,21,4.0,,2.0,1.0,2.0,7.0,5.0,18.0,12.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,,11.0,3.0,,3.0,4.0,4.0,8.0,,,1.0,1.0,1.0,,5.0,1.0,5.0,1.0,,,,,13.0,0.5,1.0,0.2857142857142857,0.3333333333333333,0.5,0.625,0.5714285714285714,0.625,0.14285714285714285,0.25,0.6,0.6,,0.6,0.5714285714285714,0.6666666666666666,0.3333333333333333,,84.23398328690807,,20.0,14.454545454545455,18.2,14.181818181818182,0.3076923076923077,0.15384615384615385,,,,0.07692307692307693,0.7692307692307693,0.5212583333333333,0.5672333333333334,0.14285714285714285,0.125,0.2777777777777778,5.314285714285715,1.0,,1.0,,0.25,0.3333333333333333,,2.0,2.0,,,,,1.0,4.0,,,,4.0,2.0,,,0.75,1.0,1.0,,0.5,,,0.59295,0.2222222222222222,0.2,3.0,5.0,1.0,2.0,3.0,6.0,1.0,2.0,9.0,4.0,3.0,3.0,3.0,1.0,0.5,0.5,0.6,0.46153846153846156,0.38461538461538464,0.6,0.6,1.0,1.0,0.5,0.75,28.25,1.0,5.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,0.07692307692307693,0.16666666666666666,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,0.5,0.5,,,0.5,,0.25,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202329-203081-203552-203918,1610612757,"Zach Collins, Al-Farouq Aminu, Damian Lillard, Seth Curry, Rodney Hood","Collins, Aminu, Lillard, Curry, Hood",1628380-202329-203081-203552-203918,POR,641.0,6,11.0,-3.0,18.0,21.0,6.0,39,12.0,2.0,3.0,3.0,8.0,18.0,2.0,21.0,24.0,4.0,6.0,8.0,6.0,1.0,3.0,4.0,1.0,9.0,7.0,2.0,4.0,6.0,7.0,13.0,2.0,,1.0,1.0,5.0,,5.0,1.0,3.0,1.0,2.0,2.0,2.0,,13.0,0.375,0.6,0.4444444444444444,0.6666666666666666,0.3958333333333333,0.6666666666666666,0.42,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.4444444444444444,0.7,0.6666666666666666,0.5,0.5384615384615384,0.5714285714285714,0.2,1.0,87.61310452418097,,18.0,15.095238095238095,17.11111111111111,14.571428571428571,0.5,0.125,0.6666666666666666,0.6666666666666666,0.5,0.125,0.75,0.45869565217391306,0.5066166666666666,0.041666666666666664,0.05555555555555555,0.38095238095238093,6.222222222222222,5.0,1.0,2.0,1.0,0.4166666666666667,0.45454545454545453,0.2,15.0,6.0,4.0,10.0,6.0,15.0,2.0,14.0,2.0,1.0,,14.0,15.0,1.0,0.4,0.3,0.3333333333333333,1.0,0.5,1.0,0.5,0.4,0.4515421052631579,0.6666666666666666,0.8333333333333334,1.0,6.0,,5.0,1.0,6.0,,5.0,3.0,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,1.0,0.25,,0.16666666666666666,28.55,1.0,17.0,1.0,10.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,1.0,,,,,4.0,,,,6.0,,4.0,,1.0,,1.0,,0.3333333333333333,0.6666666666666666,0.25,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202329-203468-203552-203918,1610612757,"Zach Collins, Al-Farouq Aminu, CJ McCollum, Seth Curry, Rodney Hood","Collins, Aminu, McCollum, Curry, Hood",1628380-202329-203468-203552-203918,POR,162.0,1,3.0,-4.0,6.0,5.0,1.0,11,,,2.0,,,2.0,4.0,4.0,8.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,4.0,,4.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,0.3333333333333333,,,,0.5,,,0.5,0.25,,0.5,,97.77777777777777,1.0,14.5,15.0,11.833333333333334,14.0,,0.5,,,,,0.5,0.4997625,0.4978,0.3333333333333333,0.5,,10.55,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,0.5,0.25,,,,,,,23.4,,,,,2.0,,,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,1.0,,1.0,1.0,0.5,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1628380-202683-203081-203090-203468,1610612757,"Zach Collins, Enes Kanter, Damian Lillard, Maurice Harkless, CJ McCollum","Collins, Kanter, Lillard, Harkless, McCollum",1628380-202683-203081-203090-203468,POR,65.0,1,1.0,1.0,2.0,1.0,,3,,,,,,,,3.0,2.0,,,,,,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,1.5,,1.5,,,,,,,,,,,,66.46153846153847,,20.0,25.0,20.0,25.0,,,,,,,1.0,0.5376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,23.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
