EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,AtRimFGM,AtRimFGA,AtRimAssists,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,FtPoints,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,Steals,BadPassSteals,SecondChanceTsPct,OffAtRimReboundPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallOutOfBoundsTurnovers,Assisted3sPct,Corner3PctAssisted,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Arc3Assists,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceArc3Accuracy,LongMidRangeFGM,FTDefRebounds,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Fg3aBlocked,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonShootingPenaltyNonTakeFouls,LongMidRangeAssists,LostBallSteals,BlockedShortMidRange,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,Clear Path Fouls,OffensiveGoaltends,OffCorner3ReboundPct,Defensive 3 Seconds Violations,Charge Fouls,LongMidRangePctBlocked,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,HeaveAttempts,BlockedLongMidRange,team_id,year,season,team_vs
1626156-1626178-1626203-1627747-203925,1610612751,"D'Angelo Russell, Rondae Hollis-Jefferson, Treveon Graham, Caris LeVert, Joe Harris","Russell, Hollis-Jefferson, Graham, LeVert, Harris",1626156-1626178-1626203-1627747-203925,BKN,128.0,1,2.0,-3.0,3.0,4.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.25,1.0,0.5,1.0,78.75,23.0,14.75,18.666666666666668,14.75,0.5,1.0,1.0,0.5,0.25,0.25,1.0,0.25,0.42585,0.5214,9.299999999999999,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626178-1626203-203915-203925,1610612751,"D'Angelo Russell, Rondae Hollis-Jefferson, Treveon Graham, Spencer Dinwiddie, Joe Harris","Russell, Hollis-Jefferson, Graham, Dinwiddie, Harris",1626156-1626178-1626203-203915-203925,BKN,53.0,1,1.0,2.0,2.0,2.0,,4.0,,1.0,,,,1.0,2.0,,2.0,,,2.0,,,1.0,1.0,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,,,,,108.67924528301887,13.0,13.5,13.0,13.5,0.5,,,,,,,0.5,0.5485,,2.3,,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626178-1627747-201162-201960,1610612751,"D'Angelo Russell, Rondae Hollis-Jefferson, Caris LeVert, Jared Dudley, DeMarre Carroll","Russell, Hollis-Jefferson, LeVert, Dudley, Carroll",1626156-1626178-1627747-201162-201960,BKN,84.0,1,1.0,1.0,4.0,3.0,1.0,7.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,7.0,6.0,1.0,,4.0,2.0,,,,,,,,,,,,7.0,,,1.0,0.875,0.875,0.5,,,,120.00000000000001,11.0,13.333333333333334,9.0,13.333333333333334,0.25,1.0,1.0,,,0.5,1.0,0.75,0.4809,0.4779,6.1,25.3,,1.0,1.0,,0.25,1.0,1.0,,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626178-1627747-201960-203915,1610612751,"D'Angelo Russell, Rondae Hollis-Jefferson, Caris LeVert, DeMarre Carroll, Spencer Dinwiddie","Russell, Hollis-Jefferson, LeVert, Carroll, Dinwiddie",1626156-1626178-1627747-201960-203915,BKN,543.0,2,9.0,-19.0,18.0,18.0,1.0,36.0,1.0,7.0,1.0,1.0,,2.0,12.0,2.0,10.0,29.0,,4.0,,1.0,2.0,2.0,1.0,4.0,,1.0,6.0,,3.0,3.0,,10.0,1.0,1.0,0.16666666666666666,0.25,0.3125,0.14285714285714285,,0.09090909090909091,,95.4696132596685,15.88888888888889,14.277777777777779,15.833333333333334,14.277777777777779,0.5,0.14285714285714285,0.16666666666666666,1.0,0.07142857142857142,0.07142857142857142,,0.42857142857142855,0.5022642857142857,,5.2749999999999995,24.6,,1.0,4.0,1.0,0.2857142857142857,0.25,0.5,1.0,,1.0,3.0,,0.5,0.5,,,,1.0,1.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.25,0.5,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,0.5,1.0,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,0.125,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626178-1627747-201960-203925,1610612751,"D'Angelo Russell, Rondae Hollis-Jefferson, Caris LeVert, DeMarre Carroll, Joe Harris","Russell, Hollis-Jefferson, LeVert, Carroll, Harris",1626156-1626178-1627747-201960-203925,BKN,54.0,1,1.0,,3.0,2.0,1.0,5.0,,,,1.0,,,2.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,0.25,0.3333333333333333,0.5,0.3333333333333333,,133.33333333333334,12.666666666666666,8.0,12.666666666666666,8.0,,,,,,0.3333333333333333,,1.0,0.5449833333333333,,2.45,25.4,,,2.0,,0.6666666666666666,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626178-1627747-203915-203925,1610612751,"D'Angelo Russell, Rondae Hollis-Jefferson, Caris LeVert, Spencer Dinwiddie, Joe Harris","Russell, Hollis-Jefferson, LeVert, Dinwiddie, Harris",1626156-1626178-1627747-203915-203925,BKN,73.0,1,1.0,-6.0,2.0,3.0,,5.0,,,,1.0,,,,1.0,1.0,7.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,0.25,1.0,,,,98.63013698630138,14.5,14.666666666666666,14.5,14.666666666666666,,,,,,1.0,,1.0,0.50895,,,25.6,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,0.50895,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626203-1627747-1628386-201960,1610612751,"D'Angelo Russell, Treveon Graham, Caris LeVert, Jarrett Allen, DeMarre Carroll","Russell, Graham, LeVert, Allen, Carroll",1626156-1626203-1627747-1628386-201960,BKN,235.0,1,4.0,2.0,9.0,9.0,,18.0,,,,6.0,,1.0,1.0,7.0,11.0,9.0,,2.0,,6.0,1.0,2.0,,5.0,,,2.0,1.0,2.0,,,11.0,1.0,1.0,1.0,0.6875,0.6875,0.875,,,,110.29787234042554,11.333333333333334,14.777777777777779,11.333333333333334,13.777777777777779,,,,,,0.75,,1.0,0.5472125,,2.4,25.5,5.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,2.0,3.0,6.0,2.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,1.0,1.0,2.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,0.5,,,1.0,,1.0,,0.125,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626203-1627747-1628386-203925,1610612751,"D'Angelo Russell, Treveon Graham, Caris LeVert, Jarrett Allen, Joe Harris","Russell, Graham, LeVert, Allen, Harris",1626156-1626203-1627747-1628386-203925,BKN,74.0,1,1.0,,4.0,3.0,,7.0,,,,1.0,,,1.0,1.0,6.0,6.0,,,,1.0,,,,,,,,,1.0,1.0,,6.0,,,,0.75,1.0,0.5,,,,136.2162162162162,12.25,8.333333333333334,12.25,8.333333333333334,,,,,,0.5,,1.0,0.6257,,0.7,25.2,,,1.0,,0.5,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,1.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626203-1627747-201960-202334,1610612751,"D'Angelo Russell, Treveon Graham, Caris LeVert, DeMarre Carroll, Ed Davis","Russell, Graham, LeVert, Carroll, Davis",1626156-1626203-1627747-201960-202334,BKN,418.0,3,7.0,4.0,15.0,15.0,2.0,30.0,5.0,8.0,,6.0,1.0,5.0,8.0,6.0,22.0,18.0,1.0,,10.0,6.0,,2.0,,6.0,2.0,3.0,9.0,3.0,4.0,2.0,,19.0,,,0.625,0.7857142857142857,0.7857142857142857,0.42857142857142855,0.6666666666666666,0.6,,103.34928229665071,12.866666666666667,15.0,12.8,13.733333333333333,0.5714285714285714,0.625,0.625,,,0.42857142857142855,1.0,0.42857142857142855,0.47069285714285714,,10.475,25.55,,,,,,,,,4.0,4.0,6.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,5.0,6.0,2.0,,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,0.5,0.5,1.0,0.5,0.5454545454545454,0.5,0.5714285714285714,,,1.0,,,,,,,,3.0,,,1.5,,0.13636363636363635,,,,,,,,,,,,,6.0,2.0,,,0.5,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
1626156-1626203-1627747-202334-203925,1610612751,"D'Angelo Russell, Treveon Graham, Caris LeVert, Ed Davis, Joe Harris","Russell, Graham, LeVert, Davis, Harris",1626156-1626203-1627747-202334-203925,BKN,82.0,1,1.0,-1.0,2.0,2.0,,4.0,,1.0,1.0,,,1.0,2.0,,3.0,4.0,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,3.0,,,0.5,0.5,0.5,,,,,70.2439024390244,21.0,20.0,21.0,20.0,0.5,,,,0.5,,,,0.41775,,12.35,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,False
