EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PtsAssisted2s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,ShortMidRangeFGM,ShortMidRangeAssists,OffThreePtRebounds,SecondChanceTurnovers,ShootingFouls,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,AtRimAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,BlockedLongMidRange,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,OffAtRimReboundPct,Charge Fouls Drawn,Technical Free Throw Trips,AtRimPctBlocked,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,OffensiveGoaltends,StepOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1626170-1626185-1628411-1628518-203487,1610612753,"Jerian Grant, Jarell Martin, Wes Iwundu, Amile Jefferson, Michael Carter-Williams","Grant, Martin, Iwundu, Jefferson, Carter-Williams",1626170-1626185-1628411-1628518-203487,ORL,32.0,1,1.0,-2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,135.0,1.0,15.5,1.0,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628411-1628964-203082,1610612753,"Jerian Grant, Jarell Martin, Wes Iwundu, Mo Bamba, Terrence Ross","Grant, Martin, Iwundu, Bamba, Ross",1626170-1626185-1628411-1628964-203082,ORL,323.0,2,5.0,-6.0,11.0,10.0,10.0,21.0,1.0,13.0,19.0,1.0,1.0,1.0,1.0,11.0,1.0,0.5416666666666666,93.62229102167181,16.363636363636363,14.3,16.272727272727273,12.0,0.08333333333333333,0.1111111111111111,5.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,9.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,8.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.25,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.25,0.3333333333333333,0.25,0.25,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.4166666666666667,1.0,0.42170454545454544,0.5261,0.38866999999999996,0.15384615384615385,0.6153846153846154,11.600000000000001,34.733333333333334,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628411-202696-203082,1610612753,"Jerian Grant, Jarell Martin, Wes Iwundu, Nikola Vucevic, Terrence Ross","Grant, Martin, Iwundu, Vucevic, Ross",1626170-1626185-1628411-202696-203082,ORL,145.0,1,2.0,-3.0,6.0,6.0,3.0,12.0,,2.0,5.0,2.0,,,,2.0,1.0,0.16666666666666666,119.17241379310346,11.166666666666666,13.0,11.166666666666666,13.0,,,,,,1.0,,,2.0,1.0,1.0,,1.0,,,1.0,4.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,,2.0,,2.0,3.0,,3.0,,,,,,,,,,,0.25,,,0.16666666666666666,,,,,0.3333333333333333,1.0,,1.0,,,1.0,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,0.5,,0.5269666666666667,,,,,9.575,24.5,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628411-202696-203095,1610612753,"Jerian Grant, Jarell Martin, Wes Iwundu, Nikola Vucevic, Evan Fournier","Grant, Martin, Iwundu, Vucevic, Fournier",1626170-1626185-1628411-202696-203095,ORL,92.0,2,2.0,1.0,2.0,2.0,,4.0,,2.0,1.0,2.0,2.0,,,2.0,,0.5,62.60869565217391,24.0,22.0,17.5,18.5,,,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,0.5,,,,,0.5,,,1.0,1.0,,,,,,0.5,,,,0.5,,,,,,,,0.5,,0.473975,,,,,12.7,25.4,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628411-202696-203613,1610612753,"Jerian Grant, Jarell Martin, Wes Iwundu, Nikola Vucevic, Jonathon Simmons","Grant, Martin, Iwundu, Vucevic, Simmons",1626170-1626185-1628411-202696-203613,ORL,106.0,1,2.0,-5.0,4.0,4.0,,8.0,,3.0,8.0,,,,,3.0,,0.75,108.67924528301887,18.75,7.75,18.75,7.75,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,0.75,,,,,0.5,1.0,,1.0,,,1.0,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,0.465375,,,,,13.9,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628411-203082-203920,1610612753,"Jerian Grant, Jarell Martin, Wes Iwundu, Terrence Ross, Khem Birch","Grant, Martin, Iwundu, Ross, Birch",1626170-1626185-1628411-203082-203920,ORL,146.0,2,2.0,-3.0,4.0,5.0,,9.0,,3.0,6.0,1.0,1.0,,,3.0,,0.375,88.76712328767124,22.25,11.4,22.25,11.4,,,,,,,,,,,,1.0,3.0,,,,,1.0,4.0,,,,,,,,,,3.0,,,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,1.0,0.25,,0.25,,,,0.375,,,,,1.0,,,1.0,,,,,,,,,,,0.75,0.3333333333333333,0.5,1.0,,,,,1.0,0.3333333333333333,0.5403375,,,,,,24.2,,1.0,,,,1.0,,,,,1.0,,,,0.25,,,,,1.0,,,,,,,,,1.0,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628964-203082-203095,1610612753,"Jerian Grant, Jarell Martin, Mo Bamba, Terrence Ross, Evan Fournier","Grant, Martin, Bamba, Ross, Fournier",1626170-1626185-1628964-203082-203095,ORL,389.0,3,6.0,2.0,12.0,12.0,1.0,24.0,,13.0,11.0,3.0,1.0,,,13.0,,0.5,88.84318766066838,13.333333333333334,19.083333333333332,12.75,17.5,,,1.0,1.0,1.0,1.0,,,2.0,2.0,5.0,1.0,5.0,,,5.0,8.0,1.0,5.0,,,,1.0,1.0,,,2.0,6.0,3.0,,,5.0,1.0,1.0,3.0,1.0,7.0,1.0,3.0,4.0,1.0,5.0,,,,,2.0,1.0,1.0,0.2,,0.2,0.625,,1.0,0.5,,1.0,,1.0,0.38461538461538464,0.5,0.3333333333333333,0.5714285714285714,0.14285714285714285,,0.5,0.07692307692307693,1.0,1.0,0.15384615384615385,0.38461538461538464,0.4,0.4,0.38461538461538464,0.2,0.2,1.0,,,,,0.46153846153846156,0.2,0.5045076923076923,0.5325,0.4322,,0.15384615384615385,12.725,25.839999999999996,0.08333333333333333,,4.0,2.0,1.0,1.0,2.0,1.0,0.4,0.4,1.0,1.0,1.0,0.5,,2.0,1.0,,,1.0,,,1.0,1.0,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628964-203082-203613,1610612753,"Jerian Grant, Jarell Martin, Mo Bamba, Terrence Ross, Jonathon Simmons","Grant, Martin, Bamba, Ross, Simmons",1626170-1626185-1628964-203082-203613,ORL,2767.0,9,46.0,-7.0,96.0,99.0,21.0,195.0,17.0,89.0,96.0,21.0,18.0,18.0,6.0,79.0,3.0,0.536144578313253,101.48174918684495,14.416666666666666,13.969696969696969,14.125,13.505050505050505,0.0975609756097561,0.10909090909090909,22.0,8.0,8.0,11.0,,1.0,13.0,12.0,27.0,6.0,19.0,3.0,6.0,24.0,51.0,8.0,25.0,1.0,4.0,10.0,5.0,12.0,3.0,6.0,26.0,20.0,18.0,,1.0,18.0,6.0,6.0,20.0,4.0,46.0,5.0,12.0,33.0,9.0,42.0,13.0,1.0,24.0,2.0,26.0,22.0,0.75,0.32,0.5,0.3333333333333333,0.47058823529411764,0.25,0.4166666666666667,0.47368421052631576,0.5,0.5277777777777778,0.7142857142857143,0.6190476190476191,0.32894736842105265,0.6666666666666666,0.18518518518518517,0.7272727272727273,0.21428571428571427,0.2222222222222222,0.42857142857142855,0.14473684210526316,0.7272727272727273,0.7272727272727273,0.17105263157894737,0.35526315789473684,0.4444444444444444,0.4444444444444444,0.25,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.2,,0.3333333333333333,0.5,0.47368421052631576,0.3333333333333333,0.46934333333333333,0.4807666666666666,0.4497735294117647,0.11235955056179775,0.29213483146067415,12.894117647058824,27.087999999999997,0.22916666666666666,6.0,28.0,14.0,7.0,20.0,11.0,7.0,0.5833333333333334,0.5833333333333334,0.7692307692307693,1.0,0.7777777777777778,0.5833333333333334,0.07894736842105263,4.0,2.0,4.0,2.0,8.0,0.26666666666666666,0.36363636363636365,0.3076923076923077,0.3333333333333333,0.5,11.0,5.0,0.4583333333333333,2.0,0.08,0.10526315789473684,0.75,1.0,1.0,4.0,2.0,1.0,5.0,4.0,5.0,2.0,0.2,0.4,0.2,3.0,3.0,2.0,1.0,1.0,5.0,7.0,6.0,1.0,2.0,5.0,1.0,1.0,5.0,6.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0196078431372549,0.07692307692307693,1.0,0.7142857142857143,0.024390243902439025,0.625,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-1628964-203095-203613,1610612753,"Jerian Grant, Jarell Martin, Mo Bamba, Evan Fournier, Jonathon Simmons","Grant, Martin, Bamba, Fournier, Simmons",1626170-1626185-1628964-203095-203613,ORL,65.0,1,1.0,-2.0,2.0,2.0,,4.0,,,2.0,1.0,,,,,,,88.61538461538463,16.5,16.0,16.5,15.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.5,,0.5,,,0.5,,,,1.0,,,,,,,,,,,,,,0.4251,,,,,9.9,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1626170-1626185-201571-202696-203095,1610612753,"Jerian Grant, Jarell Martin, D.J. Augustin, Nikola Vucevic, Evan Fournier","Grant, Martin, Augustin, Vucevic, Fournier",1626170-1626185-201571-202696-203095,ORL,15.0,1,,-1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
