EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PtsUnassisted2s,DefTwoPtRebounds,FTDefRebounds,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,PtsAssisted3s,ThreePtAssists,Arc3Assists,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,DefAtRimReboundPct,BlocksRecoveredPct,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,BlockedLongMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveMakes,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,3SecondViolations,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626168-1627750-1628420-1629164-203486,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Brandon Goodwin, Mason Plumlee","Lyles, Murray, Morris, Goodwin, Plumlee",1626168-1627750-1628420-1629164-203486,DEN,252.0,1,4.0,-1.0,8.0,8.0,2.0,2.0,,16.0,3.0,3.0,,,,,1.0,,,3.0,4.0,,1.0,4.0,10.0,11.0,,1.0,,,2.0,2.0,4.0,,,1.0,,2.0,2.0,2.0,4.0,,,1.0,,1.0,,,,,,,,,,4.0,6.0,3.0,10.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,0.75,,0.6,,0.625,0.5,0.2,,,,0.5,,,,91.42857142857143,17.25,14.25,17.25,13.875,0.6,1.0,1.0,0.6666666666666666,,0.2,,,,,,,0.8,,0.51594,0.3272,0.375,0.42857142857142855,0.2,3.925,25.7,0.25,1.0,1.0,,,,1.0,,,2.0,1.0,,,1.0,,0.2,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-200794-203115,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Paul Millsap, Will Barton","Lyles, Murray, Morris, Millsap, Barton",1626168-1627750-1628420-200794-203115,DEN,102.0,1,2.0,3.0,3.0,2.0,,,,5.0,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,3.0,,,,,,,,,,,1.0,,,1.0,,3.0,,1.0,2.0,,2.0,,,,,,,,1.0,,,,,3.0,,,,,0.5,,0.5,,,0.5,,0.5,,0.6666666666666666,,,1.0,1.0,,,1.0,70.58823529411765,10.666666666666666,35.0,10.666666666666666,35.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.6666666666666666,,0.5082,,,,,21.5,24.7,,,,,,,,1.0,,,1.0,,,1.0,,,,,0.3333333333333333,,3.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-200794-203914,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Paul Millsap, Gary Harris","Lyles, Murray, Morris, Millsap, Harris",1626168-1627750-1628420-200794-203914,DEN,26.0,1,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,1.0,,,1.5,,1.5,,1.0,,,,,,,,110.76923076923076,20.0,6.0,20.0,6.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.51225,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-201156-203486,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Nick Young, Mason Plumlee","Lyles, Murray, Morris, Young, Plumlee",1626168-1627750-1628420-201156-203486,DEN,260.0,3,4.0,-1.0,9.0,8.0,,,2.0,17.0,2.0,4.0,,,1.0,1.0,2.0,,,3.0,6.0,1.0,2.0,,9.0,10.0,,,,,,,2.0,,,2.0,1.0,1.0,2.0,1.0,5.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,7.0,,,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.5,,0.5625,,0.5625,,0.25,0.5,0.3333333333333333,,1.0,0.25,,,94.15384615384616,15.0,15.625,13.666666666666666,15.625,0.5,0.5,0.5,0.5,0.125,0.25,0.5,0.5,,,,,0.75,0.5,0.54999375,,,,,5.183333333333334,25.9,,1.0,,,,1.0,1.0,,,4.0,2.0,,,1.0,1.0,0.125,1.0,1.0,,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,2.0,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,0.5,,,,,,0.48475,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-203115-203486,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Will Barton, Mason Plumlee","Lyles, Murray, Morris, Barton, Plumlee",1626168-1627750-1628420-203115-203486,DEN,21.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-203115-203999,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Will Barton, Nikola Jokic","Lyles, Murray, Morris, Barton, Jokic",1626168-1627750-1628420-203115-203999,DEN,59.0,1,1.0,,3.0,2.0,2.0,,,5.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,122.03389830508475,10.666666666666666,13.5,10.666666666666666,13.5,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,0.5817,0.5817,,,1.0,2.1,,0.6666666666666666,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-203486-203914,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Mason Plumlee, Gary Harris","Lyles, Murray, Morris, Plumlee, Harris",1626168-1627750-1628420-203486-203914,DEN,179.0,3,3.0,-4.0,7.0,6.0,,,1.0,13.0,1.0,3.0,,,,,1.0,,,1.0,4.0,,1.0,2.0,4.0,8.0,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,4.0,,2.0,2.0,1.0,4.0,,,1.0,1.0,,,,0.25,,0.2,,0.3333333333333333,,0.2,0.5,0.3333333333333333,,1.0,0.25,,,104.58100558659217,15.428571428571429,11.833333333333334,15.428571428571429,11.833333333333334,0.6,0.3333333333333333,0.5,1.0,,0.2,,,,,,,0.8,,0.51585,,0.16666666666666666,0.2,,3.375,24.3,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,0.25,0.3333333333333333,,0.5,,,,,,,,,,,,1.0,,,,,,0.5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628420-203914-203999,1610612743,"Trey Lyles, Jamal Murray, Monte Morris, Gary Harris, Nikola Jokic","Lyles, Murray, Morris, Harris, Jokic",1626168-1627750-1628420-203914-203999,DEN,165.0,1,3.0,-2.0,6.0,6.0,,,1.0,12.0,2.0,2.0,,,,1.0,3.0,,,2.0,2.0,1.0,4.0,,7.0,9.0,,,,,,,2.0,,,3.0,1.0,1.0,2.0,1.0,5.0,,,2.0,1.0,3.0,1.0,,,,1.0,,,1.0,,,,,5.0,,,0.5,0.5,0.25,,0.25,1.0,,0.5833333333333334,,0.5833333333333334,,0.6666666666666666,1.0,,,1.0,0.3333333333333333,,,104.72727272727273,13.5,14.0,12.5,14.0,0.3333333333333333,1.0,1.0,0.5,,0.5,0.3333333333333333,0.3333333333333333,,,,,1.0,0.3333333333333333,0.548825,,,,,1.85,24.3,,,,,,,,1.0,,2.0,2.0,,,1.0,1.0,,,,0.16666666666666666,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,0.2857142857142857,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628470-200794-203115,1610612743,"Trey Lyles, Jamal Murray, Torrey Craig, Paul Millsap, Will Barton","Lyles, Murray, Craig, Millsap, Barton",1626168-1627750-1628470-200794-203115,DEN,48.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,,,1.0,1.0,,,2.0,4.0,6.0,,,,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,120.0,9.5,14.5,9.5,14.5,,,,,,,,,,,,,,,0.4021,,0.5,0.5,,5.7,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628470-200794-203914,1610612743,"Trey Lyles, Jamal Murray, Torrey Craig, Paul Millsap, Gary Harris","Lyles, Murray, Craig, Millsap, Harris",1626168-1627750-1628470-200794-203914,DEN,64.0,2,1.0,-2.0,2.0,3.0,1.0,2.0,,5.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,1.0,,3.0,,,1.0,,1.0,,,,,,,,2.0,,1.0,2.0,,6.0,3.0,,,,1.0,1.0,1.0,1.0,,1.25,1.5,1.0,1.0,0.5,,,,,,,,112.5,17.5,9.666666666666666,17.5,7.666666666666667,0.5,1.0,1.0,,,0.5,1.0,1.0,,,1.0,1.0,1.0,1.0,0.514225,0.49725,,,0.6666666666666666,1.6,24.5,0.5,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628470-201156-203486,1610612743,"Trey Lyles, Jamal Murray, Torrey Craig, Nick Young, Mason Plumlee","Lyles, Murray, Craig, Young, Plumlee",1626168-1627750-1628470-201156-203486,DEN,73.0,1,1.0,,2.0,2.0,,,,4.0,,1.0,,,,,,,,1.0,3.0,,,,2.0,2.0,,,,,,,2.0,,,,,1.0,1.0,,2.0,2.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,,,,,1.0,,,2.0,,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,,78.9041095890411,18.5,18.0,17.0,18.0,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,0.4083666666666667,,,,,7.066666666666666,,,,,,,1.0,2.0,,,,1.0,,,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,0.3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628470-203486-203914,1610612743,"Trey Lyles, Jamal Murray, Torrey Craig, Mason Plumlee, Gary Harris","Lyles, Murray, Craig, Plumlee, Harris",1626168-1627750-1628470-203486-203914,DEN,27.0,1,,-3.0,2.0,1.0,,,1.0,3.0,,,,,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,160.0,11.5,4.0,7.5,4.0,,,,,,1.0,,,,,,,1.0,,0.552,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-1628470-203914-203999,1610612743,"Trey Lyles, Jamal Murray, Torrey Craig, Gary Harris, Nikola Jokic","Lyles, Murray, Craig, Harris, Jokic",1626168-1627750-1628470-203914-203999,DEN,151.0,2,3.0,-1.0,5.0,5.0,1.0,,,10.0,,,,,,,1.0,,,,2.0,1.0,2.0,3.0,6.0,7.0,,,,,1.0,1.0,,,,1.0,,,1.0,,3.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,3.0,4.0,1.0,5.0,1.0,1.0,,,0.5,,0.5,,,0.375,,0.5,0.5,0.5,,0.5,,1.0,0.3333333333333333,,,95.36423841059603,15.8,14.4,15.2,14.4,,,,,,0.25,,,,,,,0.5,,0.4951,,0.2,0.3333333333333333,0.16666666666666666,10.1,23.9,0.2,,,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,1.0,0.5,,,0.25,,3.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,,,,,0.5,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-200794-203115-203914,1610612743,"Trey Lyles, Jamal Murray, Paul Millsap, Will Barton, Gary Harris","Lyles, Murray, Millsap, Barton, Harris",1626168-1627750-200794-203115-203914,DEN,65.0,1,1.0,-1.0,3.0,1.0,2.0,1.0,,4.0,,1.0,,1.0,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,88.61538461538463,9.333333333333334,37.0,9.333333333333334,37.0,0.5,,,,,,,,1.0,,,,0.5,,0.38145,0.4141,,,,3.6,,0.6666666666666666,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-200794-203914-203999,1610612743,"Trey Lyles, Jamal Murray, Paul Millsap, Gary Harris, Nikola Jokic","Lyles, Murray, Millsap, Harris, Jokic",1626168-1627750-200794-203914-203999,DEN,40.0,1,1.0,-2.0,2.0,3.0,1.0,2.0,,5.0,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,180.0,3.0,11.333333333333334,3.0,11.333333333333334,1.0,1.0,1.0,,,,,,,,,,1.0,,0.9157,,,,,0.5,,0.5,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-203115-203486-203914,1610612743,"Trey Lyles, Jamal Murray, Will Barton, Mason Plumlee, Gary Harris","Lyles, Murray, Barton, Plumlee, Harris",1626168-1627750-203115-203486-203914,DEN,73.0,1,1.0,-5.0,3.0,2.0,,2.0,,5.0,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,98.63013698630138,21.0,5.0,21.0,5.0,,,,,,,,,,,,,,,0.4586,,,,,9.8,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627750-203115-203914-203999,1610612743,"Trey Lyles, Jamal Murray, Will Barton, Gary Harris, Nikola Jokic","Lyles, Murray, Barton, Harris, Jokic",1626168-1627750-203115-203914-203999,DEN,229.0,4,4.0,2.0,6.0,7.0,,2.0,1.0,13.0,,2.0,,,,,2.0,,,3.0,5.0,,2.0,3.0,9.0,7.0,,,,,,,4.0,,,2.0,,2.0,2.0,,4.0,,1.0,2.0,1.0,3.0,,,,,,,,1.0,,5.0,5.0,3.0,7.0,,,0.6666666666666666,0.6666666666666666,,,,0.6,,0.42857142857142855,,0.5,,0.2857142857142857,,,1.0,1.0,0.25,,1.0,81.7467248908297,25.833333333333332,10.571428571428571,23.333333333333332,9.714285714285714,0.2857142857142857,,,,,0.2857142857142857,,,,,,,0.5714285714285714,,0.5080428571428571,,0.3333333333333333,0.42857142857142855,,5.6,25.95,,1.0,,,,3.0,3.0,,,2.0,1.0,,,1.0,1.0,0.42857142857142855,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,0.2,0.5,0.5,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.2222222222222222,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627823-1628399-1628420-1628470,1610612743,"Trey Lyles, Juancho Hernangomez, Tyler Lydon, Monte Morris, Torrey Craig","Lyles, Hernangomez, Lydon, Morris, Craig",1626168-1627823-1628399-1628420-1628470,DEN,185.0,1,3.0,10.0,7.0,7.0,,,1.0,14.0,1.0,1.0,,,2.0,,,,,4.0,5.0,,,6.0,14.0,4.0,,,,,,,6.0,,,,,3.0,3.0,1.0,6.0,1.0,3.0,5.0,1.0,6.0,,,,,,,,,,3.0,6.0,3.0,12.0,,,0.75,0.75,,,,0.8,,0.8,,0.875,,,,1.0,1.0,1.0,1.0,1.0,1.0,108.97297297297297,12.285714285714286,14.142857142857142,11.428571428571429,14.142857142857142,0.2,1.0,1.0,1.0,0.4,,,,,,,,0.2,,0.45748,,0.375,0.375,,11.3,,,,,,,2.0,2.0,,,2.0,2.0,,,1.0,1.0,0.4,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,0.5,0.5,,,,,1.0,1.0,,,,,0.6396,0.14285714285714285,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627823-1628420-1628470-1629020,1610612743,"Trey Lyles, Juancho Hernangomez, Monte Morris, Torrey Craig, Jarred Vanderbilt","Lyles, Hernangomez, Morris, Craig, Vanderbilt",1626168-1627823-1628420-1628470-1629020,DEN,479.0,1,8.0,,18.0,19.0,3.0,,2.0,37.0,4.0,8.0,1.0,1.0,1.0,1.0,3.0,,,4.0,12.0,1.0,5.0,6.0,17.0,17.0,1.0,2.0,,,2.0,4.0,6.0,,,3.0,1.0,3.0,4.0,3.0,9.0,4.0,5.0,10.0,4.0,14.0,1.0,,1.0,,2.0,,,1.0,,3.0,6.0,3.0,17.0,4.0,3.0,0.75,0.75,0.2,,0.2,0.3333333333333333,0.5,0.3235294117647059,0.5,0.425,0.6666666666666666,0.29411764705882354,0.5,0.5,0.7142857142857143,0.7692307692307693,0.3333333333333333,1.0,0.7142857142857143,111.23173277661796,13.88888888888889,12.052631578947368,11.11111111111111,11.842105263157896,0.47058823529411764,0.5,0.6666666666666666,0.75,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,1.0,,,0.7647058823529411,0.3333333333333333,0.5143941176470588,0.5471,0.15,0.2,0.23529411764705882,4.8999999999999995,24.9,0.16666666666666666,1.0,,,,,3.0,2.0,,2.0,5.0,,,0.8333333333333334,,0.17647058823529413,,,0.11764705882352941,,3.0,1.0,1.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,2.0,,2.0,,,,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.25,0.25,,0.75,,,1.0,,,,,,,,,0.25,,0.25,0.25,,,0.4772625,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1626168-1627823-1628420-1628470-1629118,1610612743,"Trey Lyles, Juancho Hernangomez, Monte Morris, Torrey Craig, Thomas Welsh","Lyles, Hernangomez, Morris, Craig, Welsh",1626168-1627823-1628420-1628470-1629118,DEN,2.0,1,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,0.1623,0.1623,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
