EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,Blocked3s,BlockedArc3,PenaltyFg3Pct,DefFTReboundPct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,Offensive Fouls,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,PenaltyCorner3FGM,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,DefensiveGoaltends,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Travels,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101141-1626192-1628425-202703-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Nikola Mirotic, Khris Middleton","Ilyasova, Connaughton, Brown, Mirotic, Middleton",101141-1626192-1628425-202703-203114,MIL,7.0,1,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Eric Bledsoe","Ilyasova, Connaughton, Lopez, Hill, Bledsoe",101141-1626192-201572-201588-202339,MIL,176.0,2,3.0,-6.0,8.0,7.0,7.0,15.0,2.0,2.0,,2.0,2.0,3.0,,2.0,4.0,10.0,,,2.0,,,,,,2.0,2.0,2.0,1.0,1.0,4.0,,,,,0.6666666666666666,0.4,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,,122.72727272727273,13.5,9.714285714285714,13.5,9.714285714285714,0.4,1.0,1.0,,0.4,,,0.8,,0.50206,6.366666666666667,26.75,4.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,4.0,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.2,,,,,,,,,,,,1.0,,0.47685,,,,,0.5,,,,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Nikola Mirotic","Ilyasova, Connaughton, Lopez, Hill, Mirotic",101141-1626192-201572-201588-202703,MIL,107.0,1,2.0,2.0,4.0,3.0,,7.0,1.0,1.0,,,2.0,3.0,,,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.5,0.5,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,94.2056074766355,13.5,17.666666666666668,13.5,17.666666666666668,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,0.43603333333333333,10.700000000000001,,4.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,3.0,,,4.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,4.0,4.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,,,,0.43603333333333333,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Khris Middleton","Ilyasova, Connaughton, Lopez, Hill, Middleton",101141-1626192-201572-201588-203114,MIL,2225.0,10,37.0,22.0,70.0,75.0,28.0,145.0,13.0,16.0,14.0,26.0,15.0,34.0,16.0,30.0,91.0,69.0,16.0,9.0,26.0,14.0,8.0,21.0,8.0,55.0,20.0,36.0,42.0,6.0,18.0,86.0,0.5333333333333333,0.5714285714285714,0.5333333333333333,0.5333333333333333,0.4411764705882353,0.609375,0.65,0.46875,0.7692307692307693,0.7727272727272727,0.6363636363636364,93.84269662921348,14.857142857142858,15.8,14.242857142857142,14.88,0.25,0.8125,0.8666666666666667,0.6153846153846154,0.40625,0.5384615384615384,0.5384615384615384,0.71875,0.5384615384615384,0.5089765625,7.488235294117647,26.273333333333333,24.0,6.0,1.0,2.0,3.0,3.0,11.0,,7.0,4.0,2.0,11.0,13.0,1.0,5.0,5.0,3.0,6.0,13.0,10.0,43.0,14.0,39.0,2.0,2.0,13.0,11.0,,3.0,3.0,14.0,6.0,3.0,2.0,,2.0,6.0,1.0,14.0,1.0,2.0,13.0,1.0,4.0,5.0,4.0,,6.0,3.0,43.0,24.0,3.0,0.8125,0.2,0.5,0.4166666666666667,0.868421052631579,0.4166666666666667,0.8958333333333334,0.058823529411764705,0.0625,0.09090909090909091,0.15789473684210525,0.7777777777777778,0.21428571428571427,0.18181818181818182,,0.3333333333333333,0.16666666666666666,0.7777777777777778,1.0,1.0,0.42857142857142855,0.5,0.171875,0.109375,,,,0.0625,0.7857142857142857,0.3333333333333333,0.5,,0.15789473684210525,1.0,0.10526315789473684,0.5789473684210527,0.4499666666666667,0.5243368421052632,0.05970149253731343,0.10810810810810811,0.054945054945054944,0.4725274725274725,0.34285714285714286,2.0,2.0,,,1.0,1.0,2.0,4.0,1.0,,3.0,3.0,1.0,0.6666666666666666,0.18181818181818182,0.2,0.5,0.5,1.0,,,,8.0,9.0,,2.0,1.0,1.0,1.0,0.6923076923076923,1.0,,0.7272727272727273,,0.5,1.0,1.0,,0.16666666666666666,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Giannis Antetokounmpo","Ilyasova, Connaughton, Lopez, Hill, Antetokounmpo",101141-1626192-201572-201588-203507,MIL,29.0,2,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,99.3103448275862,5.0,24.0,5.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-202339-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, Eric Bledsoe, Khris Middleton","Ilyasova, Connaughton, Lopez, Bledsoe, Middleton",101141-1626192-201572-202339-203114,MIL,223.0,2,4.0,4.0,9.0,9.0,,18.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,13.0,9.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,1.0,2.0,11.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8125,0.5,0.6666666666666666,0.8571428571428571,0.5,116.23318385650224,11.333333333333334,13.444444444444445,11.0,13.333333333333334,0.5,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5785583333333334,2.0,25.3,9.0,2.0,1.0,1.0,2.0,3.0,,,,,,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,12.0,2.0,,2.0,1.0,,,,,1.0,4.0,2.0,,,,,3.0,3.0,2.0,,,4.0,,1.0,1.0,1.0,,1.0,,12.0,9.0,,,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,,1.0,1.0,,0.5,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,0.5,0.6666666666666666,,0.5,0.5538,0.5785583333333334,0.14285714285714285,0.25,0.15384615384615385,0.9230769230769231,1.0,,,,,,,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,2.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202339-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Eric Bledsoe, Nikola Mirotic","Ilyasova, Connaughton, Hill, Bledsoe, Mirotic",101141-1626192-201588-202339-202703,MIL,42.0,1,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,0.5,0.5,0.5,,1.0,1.0,,137.14285714285714,11.5,9.5,11.5,9.5,0.5,1.0,1.0,,,,,0.5,,0.48355,8.65,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202339-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Eric Bledsoe, Giannis Antetokounmpo","Ilyasova, Connaughton, Hill, Bledsoe, Antetokounmpo",101141-1626192-201588-202339-203507,MIL,74.0,1,1.0,3.0,3.0,4.0,4.0,7.0,1.0,1.0,,,1.0,1.0,1.0,1.0,6.0,3.0,,,,,,1.0,,3.0,1.0,2.0,2.0,1.0,2.0,6.0,,,1.0,1.0,1.0,1.25,1.0,0.5,1.0,1.0,,136.2162162162162,7.666666666666667,12.75,7.666666666666667,12.75,0.5,1.0,1.0,,,,,1.0,,0.678275,0.4,23.3,3.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,6.0,2.0,3.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,6.0,3.0,1.0,1.0,,1.0,,1.25,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,0.5,1.0,0.5,,,0.678275,0.3333333333333333,0.5,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202703-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Nikola Mirotic, Khris Middleton","Ilyasova, Connaughton, Hill, Mirotic, Middleton",101141-1626192-201588-202703-203114,MIL,424.0,3,7.0,-7.0,12.0,13.0,4.0,25.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,5.0,14.0,21.0,2.0,,4.0,1.0,1.0,3.0,1.0,8.0,1.0,4.0,6.0,,1.0,10.0,0.5,0.5,0.4,0.4,0.4,0.5,0.5833333333333334,0.5,0.5,0.6666666666666666,0.5,84.90566037735849,17.833333333333332,16.153846153846153,15.666666666666666,15.615384615384615,0.1,1.0,1.0,1.0,0.4,0.25,0.25,0.6,0.25,0.50724,11.14,25.240000000000002,7.0,2.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,9.0,2.0,6.0,,,2.0,1.0,,1.0,1.0,3.0,2.0,,,1.0,1.0,2.0,,4.0,,,4.0,,1.0,,,,1.0,1.0,9.0,7.0,1.0,1.0,1.0,0.5,1.0,0.4166666666666667,1.0,0.5625,,,,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,1.0,1.0,0.3,0.1,1.0,1.0,,0.1,1.0,,,,0.16666666666666666,1.0,0.16666666666666666,0.5,0.3611,0.55575,0.09090909090909091,0.16666666666666666,0.2857142857142857,0.6428571428571429,0.5833333333333334,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,0.5,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,0.25,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202703-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Nikola Mirotic, Giannis Antetokounmpo","Ilyasova, Connaughton, Hill, Mirotic, Antetokounmpo",101141-1626192-201588-202703-203507,MIL,162.0,2,3.0,6.0,6.0,6.0,,12.0,,,1.0,3.0,,,1.0,3.0,8.0,2.0,,,3.0,1.0,,1.0,,3.0,3.0,4.0,4.0,,1.0,8.0,,,0.3333333333333333,0.3333333333333333,,0.5,0.6666666666666666,1.0,0.6,0.6666666666666666,,106.66666666666666,8.833333333333334,18.166666666666668,8.833333333333334,16.666666666666668,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.56125,,25.7,5.0,,,,,,,,,,,3.0,5.0,,,,,,3.0,4.0,7.0,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,3.0,,,6.0,,3.0,,,,,,7.0,5.0,,1.0,,,,0.5,,0.7,,,,,1.0,,,,,,1.0,0.5,1.0,,,,,,,,,1.0,,,,,,,1.0,,0.56125,0.5,1.0,,0.875,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-203114-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Khris Middleton, Giannis Antetokounmpo","Ilyasova, Connaughton, Hill, Middleton, Antetokounmpo",101141-1626192-201588-203114-203507,MIL,1264.0,9,21.0,15.0,46.0,44.0,4.0,90.0,7.0,10.0,8.0,11.0,10.0,19.0,9.0,15.0,61.0,46.0,12.0,3.0,11.0,8.0,6.0,14.0,5.0,36.0,11.0,18.0,22.0,5.0,11.0,59.0,0.6,0.6666666666666666,0.6,0.6,0.5263157894736842,0.6911764705882353,0.7142857142857143,0.4411764705882353,0.7333333333333333,0.7727272727272727,0.7142857142857143,102.53164556962025,12.804347826086957,15.340909090909092,12.58695652173913,14.909090909090908,0.29411764705882354,0.7,0.7,0.7142857142857143,0.3235294117647059,0.7272727272727273,0.8,0.7352941176470589,0.7272727272727273,0.5256308823529412,6.521052631578947,25.89333333333333,13.0,4.0,1.0,2.0,2.0,3.0,6.0,3.0,3.0,4.0,,2.0,14.0,1.0,2.0,2.0,2.0,5.0,2.0,9.0,19.0,8.0,24.0,2.0,,8.0,7.0,1.0,,4.0,6.0,4.0,5.0,3.0,1.0,4.0,6.0,1.0,13.0,1.0,,19.0,2.0,7.0,4.0,4.0,,5.0,4.0,19.0,13.0,,0.8888888888888888,0.5,0.4,0.5,0.7142857142857143,0.5,0.75,,,,0.4444444444444444,0.8571428571428571,,0.26666666666666666,0.3333333333333333,0.5,,0.8333333333333334,0.5,0.8333333333333334,1.0,0.8,0.17647058823529413,0.08823529411764706,1.0,1.0,0.3333333333333333,0.11764705882352941,0.875,1.0,0.5,,0.42857142857142855,0.6666666666666666,,0.2857142857142857,0.52045,0.5168,0.1794871794871795,0.2916666666666667,0.03278688524590164,0.3114754098360656,0.2826086956521739,,1.0,,,,,1.0,2.0,,1.0,3.0,3.0,,0.3333333333333333,,,0.25,0.25,1.0,,,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.06666666666666667,0.09090909090909091,0.14285714285714285,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-202339-202703-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Eric Bledsoe, Nikola Mirotic, Giannis Antetokounmpo","Ilyasova, Connaughton, Bledsoe, Mirotic, Antetokounmpo",101141-1626192-202339-202703-203507,MIL,132.0,2,2.0,-4.0,5.0,5.0,1.0,10.0,1.0,3.0,,2.0,1.0,4.0,,2.0,2.0,6.0,,,2.0,,,,,,1.0,2.0,4.0,,2.0,,,,,,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,,109.09090909090908,14.4,12.0,12.6,12.0,0.5,0.3333333333333333,0.5,,0.3333333333333333,,,0.8333333333333334,,0.5147583333333333,3.375,28.05,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,2.0,,1.0,,,,2.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,0.5,,0.5,,0.5,,0.25,0.3333333333333333,,0.3333333333333333,1.0,0.5,0.4,0.5,,0.5,1.0,,1.0,,,0.16666666666666666,,,,,,,0.5,1.0,,1.0,,,,0.4075,0.5454,,,1.0,,0.2,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-202339-203114-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Eric Bledsoe, Khris Middleton, Giannis Antetokounmpo","Ilyasova, Connaughton, Bledsoe, Middleton, Antetokounmpo",101141-1626192-202339-203114-203507,MIL,652.0,8,11.0,13.0,28.0,22.0,6.0,50.0,2.0,3.0,1.0,5.0,4.0,9.0,4.0,8.0,32.0,19.0,4.0,,5.0,1.0,2.0,6.0,,16.0,4.0,12.0,14.0,,4.0,26.0,0.5,0.6666666666666666,0.5,0.5,0.4444444444444444,0.5882352941176471,0.6956521739130435,0.47058823529411764,0.5,0.75,,110.42944785276073,9.75,17.227272727272727,9.428571428571429,16.681818181818183,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.29411764705882354,0.2,0.2,0.6470588235294118,0.2,0.4923735294117647,8.088888888888889,25.2,4.0,3.0,2.0,2.0,,,4.0,1.0,2.0,3.0,,1.0,12.0,3.0,3.0,6.0,,1.0,1.0,2.0,5.0,4.0,12.0,2.0,1.0,4.0,1.0,1.0,,2.0,8.0,2.0,1.0,1.0,2.0,4.0,6.0,,7.0,,,13.0,,4.0,,,,,,5.0,4.0,1.0,1.0,1.0,,1.0,0.75,1.0,0.8333333333333334,0.1111111111111111,,,0.4,1.0,,0.2222222222222222,,0.3333333333333333,,0.5,1.0,1.0,1.0,,0.23529411764705882,0.11764705882352941,0.5,1.0,1.0,0.17647058823529413,1.0,0.6666666666666666,1.0,,,,,0.5,0.5236666666666666,0.43105,0.22727272727272727,0.3076923076923077,0.1875,0.15625,0.14285714285714285,1.0,3.0,,,,,3.0,2.0,1.0,,1.0,1.0,,0.3333333333333333,0.25,0.25,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,0.1111111111111111,,,,,,,1610612749,2019,2018-19,False
101141-1626192-202703-203114-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Nikola Mirotic, Khris Middleton, Giannis Antetokounmpo","Ilyasova, Connaughton, Mirotic, Middleton, Antetokounmpo",101141-1626192-202703-203114-203507,MIL,179.0,1,3.0,-3.0,7.0,7.0,7.0,14.0,,1.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,8.0,2.0,,3.0,1.0,1.0,2.0,,5.0,2.0,5.0,5.0,2.0,3.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4166666666666667,0.6,0.5,0.6,0.6666666666666666,112.62569832402234,13.428571428571429,12.142857142857142,13.428571428571429,11.571428571428571,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.4524,11.65,27.3,4.0,,,,,1.0,,1.0,1.0,,,2.0,,,,,,1.0,2.0,,,,3.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,4.0,,1.0,,,,,,,0.5,1.0,,,1.0,,,,,,,,1.0,,,,0.2,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,,,0.6666666666666666,,0.4528833333333333,0.16666666666666666,0.3333333333333333,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-202703-203114-204025,1610612749,"Ersan Ilyasova, Pat Connaughton, Nikola Mirotic, Khris Middleton, Tim Frazier","Ilyasova, Connaughton, Mirotic, Middleton, Frazier",101141-1626192-202703-203114-204025,MIL,15.0,1,,,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,192.0,5.0,10.0,5.0,10.0,,,,,1.0,,,1.0,,0.38115,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1627763-1628425-202339-203114,1610612749,"Ersan Ilyasova, Malcolm Brogdon, Sterling Brown, Eric Bledsoe, Khris Middleton","Ilyasova, Brogdon, Brown, Bledsoe, Middleton",101141-1627763-1628425-202339-203114,MIL,1.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
