EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FtPoints,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,FTDefRebounds,DefFTReboundPct,ShortMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,LongMidRangePctBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,3SecondViolations,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,BlockedCorner3,BlockedLongMidRange,Corner3PctBlocked,HeaveAttempts,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1626220-1627777-1628378-1628960-202324,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Grayson Allen, Derrick Favors","O'Neale, Niang, Mitchell, Allen, Favors",1626220-1627777-1628378-1628960-202324,UTA,55.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,78.54545454545455,11.5,32.0,11.5,32.0,0.5,1.0,1.0,1.0,0.5,1.0,0.604625,1.5,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-1628960-203497,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Grayson Allen, Rudy Gobert","O'Neale, Niang, Mitchell, Allen, Gobert",1626220-1627777-1628378-1628960-203497,UTA,320.0,4,5.0,-7.0,12.0,12.0,24.0,,,2.0,2.0,4.0,4.0,8.0,,2.0,,,,,1.0,4.0,5.0,3.0,6.0,,,0.5,0.25,0.4,0.5,1.0,0.8,1.0,108.0,13.666666666666666,13.0,12.666666666666666,13.0,,,,,0.25,0.5,0.4981125,10.55,24.075,2.0,2.0,3.0,1.0,2.0,4.0,15.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.75,0.25,0.16666666666666666,0.5,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,0.125,0.25,0.2,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-200757-203497,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Thabo Sefolosha, Rudy Gobert","O'Neale, Niang, Mitchell, Sefolosha, Gobert",1626220-1627777-1628378-200757-203497,UTA,1055.0,4,18.0,17.0,36.0,33.0,69.0,4.0,7.0,9.0,7.0,11.0,13.0,44.0,2.0,9.0,1.0,4.0,1.0,11.0,6.0,13.0,17.0,7.0,39.0,0.14285714285714285,0.2,0.6363636363636364,0.6041666666666666,0.6470588235294118,0.5416666666666666,0.8571428571428571,0.65,0.8571428571428571,94.18009478672987,13.666666666666666,17.060606060606062,13.11111111111111,15.727272727272727,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.25,0.375,0.8333333333333334,0.5176145833333333,3.2181818181818183,25.576923076923077,3.0,3.0,4.0,,4.0,15.0,27.0,1.0,5.0,12.0,1.0,7.0,4.0,4.0,2.0,2.0,6.0,,3.0,,12.0,20.0,7.0,0.625,0.6666666666666666,0.5384615384615384,0.125,0.25,,0.5555555555555556,,0.16666666666666666,0.75,0.75,,0.16666666666666666,0.22580645161290322,0.3888888888888889,0.11363636363636363,14.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,9.0,13.0,9.0,6.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,13.0,14.0,1.0,2.0,0.6,0.38461538461538464,0.38461538461538464,1.0,0.5,0.6666666666666666,0.2857142857142857,0.5,0.09090909090909091,0.14285714285714285,1.0,0.5,0.6666666666666666,0.2,0.5,0.25,0.25,1.0,0.4444444444444444,0.4444444444444444,0.5,0.6666666666666666,1.0,0.3333333333333333,0.2857142857142857,0.5,0.14285714285714285,0.2857142857142857,0.4444444444444444,0.529575,0.4800857142857143,0.29545454545454547,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-201937-202324,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Ricky Rubio, Derrick Favors","O'Neale, Niang, Mitchell, Rubio, Favors",1626220-1627777-1628378-201937-202324,UTA,91.0,1,2.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,,4.0,0.5,0.5,1.0,0.875,0.875,0.5,,1.0,,79.12087912087912,14.333333333333334,24.0,14.0,24.0,0.5,1.0,1.0,0.5,0.25,1.0,0.6082375,1.1,23.9,1.0,,,,1.0,,2.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.5,,1.0,1.0,1.0,1.0,,1.0,,,,,0.25,,,0.42857142857142855,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,1.5,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-201937-203497,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Ricky Rubio, Rudy Gobert","O'Neale, Niang, Mitchell, Rubio, Gobert",1626220-1627777-1628378-201937-203497,UTA,984.0,12,16.0,10.0,38.0,35.0,73.0,9.0,14.0,5.0,12.0,25.0,6.0,34.0,14.0,5.0,7.0,8.0,6.0,17.0,9.0,18.0,23.0,8.0,30.0,0.5833333333333334,0.7,0.48,0.4838709677419355,0.5151515151515151,0.1935483870967742,1.0,0.8571428571428571,1.0,106.82926829268294,12.368421052631579,14.685714285714285,12.078947368421053,14.514285714285714,0.45161290322580644,0.6428571428571429,0.75,0.6666666666666666,0.16129032258064516,0.6451612903225806,0.4944774193548387,5.928,24.666666666666668,3.0,2.0,8.0,3.0,1.0,4.0,24.0,,4.0,10.0,,9.0,5.0,3.0,,3.0,11.0,1.0,3.0,1.0,7.0,5.0,2.0,0.5,0.2727272727272727,0.75,,0.29411764705882354,,0.8,0.6666666666666666,0.25806451612903225,0.25,0.4,0.0967741935483871,0.03225806451612903,0.0625,0.07692307692307693,0.11764705882352941,,3.0,2.0,4.0,,,1.0,,1.0,,,2.0,2.0,4.0,,,,,,,3.0,3.0,4.0,1.0,5.0,1.0,,1.0,5.0,,4.0,3.0,1.0,8.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,,0.5,,,0.2,0.14285714285714285,,0.38461538461538464,0.6,,0.75,1.0,1.0,1.0,0.2,0.2,,1.0,0.5,,,,,,0.2,0.53055,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.3333333333333333,1.0,0.08333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-202324-202692,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Alec Burks","O'Neale, Niang, Mitchell, Favors, Burks",1626220-1627777-1628378-202324-202692,UTA,201.0,1,3.0,-6.0,6.0,7.0,13.0,3.0,5.0,1.0,3.0,7.0,1.0,9.0,,1.0,,1.0,,3.0,,1.0,3.0,1.0,5.0,,,0.42857142857142855,0.5625,0.5625,0.125,,1.0,,93.13432835820895,18.5,12.857142857142858,18.5,12.857142857142858,0.625,0.6,0.75,,0.125,0.75,0.50866875,4.171428571428572,25.1,2.0,,2.0,,,,15.0,,4.0,6.0,,1.0,2.0,,,,,,1.0,,,,,1.0,,1.0,,0.5,,1.0,,0.25,,,,,,,0.4444444444444444,,,2.0,2.0,,,,,1.0,,,1.0,2.0,2.0,,,,,,,3.0,,4.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,0.14285714285714285,0.2,,0.5,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.60235,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-202324-203109,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Jae Crowder","O'Neale, Niang, Mitchell, Favors, Crowder",1626220-1627777-1628378-202324-203109,UTA,74.0,1,1.0,,2.0,3.0,5.0,,1.0,,1.0,2.0,,2.0,,,,,,,,2.0,2.0,1.0,2.0,,,0.5,0.5,0.5,,,1.0,,97.29729729729729,15.0,14.666666666666666,15.0,14.666666666666666,0.5,,,,,0.5,0.46895,3.15,,,1.0,1.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.5,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,0.5,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,0.5,,,,,,0.46895,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-202324-203497,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Rudy Gobert","O'Neale, Niang, Mitchell, Favors, Gobert",1626220-1627777-1628378-202324-203497,UTA,101.0,1,2.0,2.0,4.0,4.0,8.0,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,2.0,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3,0.75,,1.0,,114.05940594059406,11.0,14.25,9.25,14.25,0.25,1.0,1.0,1.0,,1.0,0.54945,3.5,23.433333333333334,1.0,,,,3.0,1.0,1.0,,2.0,,1.0,3.0,1.0,,,,,,1.0,,1.0,2.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.75,,,0.6666666666666666,4.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,4.0,,1.0,,,,1.0,1.0,1.0,0.25,0.3,,,,,,,1.0,,,,,,,1.0,1.0,,0.25,1.0,0.75,,,0.3846,0.54945,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-202324-203526,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Raul Neto","O'Neale, Niang, Mitchell, Favors, Neto",1626220-1627777-1628378-202324-203526,UTA,183.0,2,3.0,-6.0,5.0,7.0,12.0,,,1.0,1.0,2.0,3.0,5.0,,1.0,,1.0,,3.0,1.0,3.0,3.0,2.0,5.0,,,0.5,0.5,0.5,0.6,1.0,0.75,1.0,94.42622950819673,14.8,15.571428571428571,14.8,15.428571428571429,,,,,0.2,0.6,0.51625,11.65,24.266666666666666,,1.0,2.0,,2.0,,11.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,0.6666666666666666,,,,,1.0,0.4,0.5,0.5,,0.4,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
1626220-1627777-1628378-202324-203957,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Dante Exum","O'Neale, Niang, Mitchell, Favors, Exum",1626220-1627777-1628378-202324-203957,UTA,337.0,4,6.0,-4.0,11.0,14.0,25.0,2.0,6.0,3.0,3.0,7.0,4.0,6.0,6.0,3.0,3.0,3.0,2.0,6.0,2.0,6.0,8.0,9.0,6.0,1.0,1.0,0.42857142857142855,0.2727272727272727,0.2727272727272727,0.36363636363636365,1.0,0.8333333333333334,1.0,106.82492581602375,13.454545454545455,13.5,13.0,13.428571428571429,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.9090909090909091,0.5262136363636364,2.7142857142857144,24.925,1.0,1.0,1.0,,1.0,,10.0,,,,,3.0,2.0,2.0,,2.0,2.0,,5.0,,,,,,1.0,0.75,,0.25,,0.5,,0.09090909090909091,1.0,1.0,,0.09090909090909091,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,,,,,,1.0,,,,,,,,0.55395,,,,,,,,,,,1.0,,,,,,,2.0,,,1.0,0.125,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,False
