EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangePctBlocked,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,PtsUnassisted3s,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627751-1628401-200746-201158-201988,1610612759,"Jakob Poeltl, Derrick White, LaMarcus Aldridge, Marco Belinelli, Patty Mills","Poeltl, White, Aldridge, Belinelli, Mills",1627751-1628401-200746-201158-201988,SAS,80.0,2,1.0,3.0,3.0,,,6.0,,,1.0,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,2.0,2.0,,,,,,,,0.3333333333333333,,0.5,,,,,1.0,1.0,,,,,,,,108.0,11.0,15.666666666666666,11.0,15.666666666666666,,0.5,,,,,,,,,,,,0.5,,0.5258,,,6.9,23.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1628401-200752-201158-201942,1610612759,"Jakob Poeltl, Derrick White, Rudy Gay, Marco Belinelli, DeMar DeRozan","Poeltl, White, Gay, Belinelli, DeRozan",1627751-1628401-200752-201158-201942,SAS,415.0,3,7.0,14.0,14.0,5.0,,28.0,,,4.0,3.0,4.0,2.0,4.0,,,6.0,8.0,3.0,5.0,23.0,22.0,,,,,8.0,9.0,3.0,2.0,3.0,5.0,2.0,13.0,,1.0,3.0,,4.0,,4.0,,,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.6,,0.75,0.75,0.8076923076923077,,0.8214285714285714,,0.38461538461538464,,,0.42857142857142855,,1.0,0.5,,,,,,1.0,1.0,97.1566265060241,13.285714285714286,16.357142857142858,13.285714285714286,16.0,,0.3076923076923077,0.3076923076923077,0.75,0.75,0.3076923076923077,0.5,0.5,1.0,,,,,0.38461538461538464,0.6666666666666666,0.46383749999999996,,,12.6625,36.0,1.0,11.0,,,,,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,5.0,6.0,2.0,4.0,2.0,18.0,4.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,2.0,1.0,,2.0,1.0,,3.0,1.0,2.0,3.0,,,18.0,11.0,,,0.3333333333333333,0.3333333333333333,0.5,,0.8333333333333334,0.8,0.8181818181818182,,,,,,,,,,,,,0.75,0.75,0.3333333333333333,0.3333333333333333,0.07692307692307693,1.0,1.0,1.0,,,,,0.1,0.3,0.3333333333333333,0.47012222222222216,0.07142857142857142,0.1111111111111111,0.782608695652174,0.7857142857142857,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1610612759,2019,2018-19,False
1627751-1628401-200752-201158-201988,1610612759,"Jakob Poeltl, Derrick White, Rudy Gay, Marco Belinelli, Patty Mills","Poeltl, White, Gay, Belinelli, Mills",1627751-1628401-200752-201158-201988,SAS,598.0,3,10.0,18.0,18.0,4.0,2.0,36.0,1.0,,6.0,1.0,4.0,2.0,3.0,,,6.0,11.0,4.0,6.0,28.0,17.0,1.0,,,3.0,6.0,12.0,3.0,2.0,4.0,7.0,2.0,18.0,2.0,4.0,2.0,1.0,7.0,2.0,9.0,1.0,1.0,,,1.0,1.0,5.0,25.0,1.0,0.6666666666666666,,0.6666666666666666,0.5454545454545454,0.7058823529411765,1.0,0.7368421052631579,0.75,0.35294117647058826,1.0,1.0,0.5,0.4,0.8,0.6666666666666666,0.2857142857142857,1.0,,,0.5,,,86.68896321070234,16.11111111111111,17.11111111111111,15.5,16.666666666666668,0.058823529411764705,0.35294117647058826,0.23529411764705882,0.25,0.25,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,,,,0.4117647058823529,0.6666666666666666,0.45183235294117646,0.4221,0.10714285714285714,10.527272727272727,24.583333333333332,11.0,2.0,1.0,,,,4.0,2.0,3.0,,,1.0,4.0,1.0,,,,1.0,2.0,2.0,6.0,,,3.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,6.0,,1.0,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,0.5,0.5,,1.0,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,,0.5052,0.1111111111111111,0.16666666666666666,0.07142857142857142,0.1111111111111111,,,1.0,,,0.14285714285714285,,,1.0,,,,,,,,,1.0,,,,,,,1610612759,2019,2018-19,False
1627751-1628401-200752-201942-201988,1610612759,"Jakob Poeltl, Derrick White, Rudy Gay, DeMar DeRozan, Patty Mills","Poeltl, White, Gay, DeRozan, Mills",1627751-1628401-200752-201942-201988,SAS,8.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1628401-201158-201942-202722,1610612759,"Jakob Poeltl, Derrick White, Marco Belinelli, DeMar DeRozan, Davis Bertans","Poeltl, White, Belinelli, DeRozan, Bertans",1627751-1628401-201158-201942-202722,SAS,251.0,2,4.0,7.0,7.0,,,14.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,4.0,4.0,1.0,1.0,15.0,14.0,,,,,4.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,15.0,1.0,1.0,,1.0,1.0,1.1,,1.0714285714285714,,0.2,,,,,1.0,0.5,,,,,,,,80.3187250996016,17.857142857142858,18.0,17.857142857142858,17.714285714285715,0.2,0.4,0.2,1.0,1.0,0.2,1.0,1.0,1.0,,,,,0.4,1.0,0.4002,,,7.65,26.7,1.0,,1.0,,,,2.0,,,,,,4.0,,,,,,,,4.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,3.0,,,4.0,2.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-1628401-201942-201988-202722,1610612759,"Jakob Poeltl, Derrick White, DeMar DeRozan, Patty Mills, Davis Bertans","Poeltl, White, DeRozan, Mills, Bertans",1627751-1628401-201942-201988-202722,SAS,83.0,1,1.0,2.0,2.0,,,4.0,1.0,,,,,,1.0,,,,1.0,,1.0,,3.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,,,,69.39759036144578,17.0,24.5,17.0,24.5,0.5,,,,,0.5,,,,,,,,1.0,,0.545175,,,1.9,25.2,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-200746-200752-201158-201988,1610612759,"Jakob Poeltl, LaMarcus Aldridge, Rudy Gay, Marco Belinelli, Patty Mills","Poeltl, Aldridge, Gay, Belinelli, Mills",1627751-200746-200752-201158-201988,SAS,99.0,1,2.0,3.0,3.0,3.0,1.0,6.0,2.0,,1.0,,,,1.0,,,2.0,3.0,,1.0,4.0,,1.0,,,2.0,2.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,2.0,,,,,0.6666666666666666,0.5,1.0,0.5,1.0,0.25,,,1.0,1.0,1.0,1.0,0.5,,,,1.0,,,87.27272727272728,21.333333333333332,11.666666666666666,19.333333333333332,11.666666666666666,0.5,0.25,,,,0.25,,,,,,,,0.75,,0.450075,0.2334,0.5,3.0,26.4,4.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,2.0,3.0,,,,4.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,2.0,,,0.5,0.5,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,,,1.0,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,,,,0.4227,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-200752-201158-201942-201988,1610612759,"Jakob Poeltl, Rudy Gay, Marco Belinelli, DeMar DeRozan, Patty Mills","Poeltl, Gay, Belinelli, DeRozan, Mills",1627751-200752-201158-201942-201988,SAS,892.0,5,15.0,28.0,26.0,8.0,3.0,54.0,8.0,2.0,9.0,1.0,5.0,,5.0,,,12.0,22.0,,6.0,28.0,33.0,2.0,,1.0,5.0,18.0,,5.0,,,3.0,,6.0,2.0,3.0,5.0,,8.0,4.0,12.0,,,1.0,,1.0,,3.0,23.0,,,,,0.5454545454545454,0.42857142857142855,0.6666666666666666,0.45161290322580644,0.8333333333333334,0.21428571428571427,,,0.4166666666666667,0.2,0.75,0.5,0.2,0.2,,0.2,0.4,1.0,,87.17488789237667,16.107142857142858,16.96153846153846,15.964285714285714,15.807692307692308,0.2857142857142857,0.32142857142857145,0.17857142857142858,0.2,0.2,0.17857142857142858,,,,0.6666666666666666,,,,0.5,,0.4766321428571429,0.478175,0.17857142857142858,7.295454545454546,25.150000000000002,-5.0,7.0,7.0,2.0,2.0,2.0,4.0,,1.0,1.0,,3.0,4.0,2.0,2.0,3.0,,4.0,1.0,5.0,6.0,4.0,1.0,3.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,6.0,1.0,,7.0,4.0,,2.0,1.0,1.0,2.0,,,5.0,7.0,,,0.25,0.3,,1.0,0.6666666666666666,0.2857142857142857,0.3125,0.045454545454545456,0.125,,0.2,1.0,0.2,,0.75,,0.875,1.0,0.2857142857142857,0.4444444444444444,0.4444444444444444,0.25,,0.03571428571428571,,,,1.0,,0.2857142857142857,1.0,0.14285714285714285,0.42857142857142855,,0.5477857142857142,0.12903225806451613,0.16,0.17857142857142858,0.25,,,1.0,,,0.07142857142857142,,,1.0,,,,,,,,,1.0,1.0,1.0,0.5,0.3333333333333333,,,1610612759,2019,2018-19,False
1627751-200752-201158-201988-202722,1610612759,"Jakob Poeltl, Rudy Gay, Marco Belinelli, Patty Mills, Davis Bertans","Poeltl, Gay, Belinelli, Mills, Bertans",1627751-200752-201158-201988-202722,SAS,228.0,2,4.0,8.0,9.0,,1.0,17.0,2.0,1.0,1.0,,2.0,,1.0,,,1.0,5.0,,1.0,7.0,15.0,1.0,,,,,,1.0,,,1.0,,2.0,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,7.0,,,,,0.2,0.16666666666666666,,0.4375,,0.16666666666666666,1.0,,0.6666666666666666,0.25,1.0,0.75,0.2,1.0,,1.0,0.5,,,107.36842105263159,14.5,12.444444444444445,14.375,12.333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,,,0.16666666666666666,,,,1.0,,,,0.5,,0.4975083333333334,0.5975,,8.1,26.4,-8.0,,1.0,,,,,,,,,,5.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,1610612759,2019,2018-19,False
1627751-201158-201942-201988-202722,1610612759,"Jakob Poeltl, Marco Belinelli, DeMar DeRozan, Patty Mills, Davis Bertans","Poeltl, Belinelli, DeRozan, Mills, Bertans",1627751-201158-201942-201988-202722,SAS,643.0,5,11.0,22.0,20.0,,4.0,42.0,13.0,5.0,2.0,2.0,4.0,2.0,3.0,,,12.0,19.0,2.0,4.0,32.0,28.0,5.0,,,8.0,18.0,3.0,3.0,2.0,1.0,4.0,1.0,9.0,3.0,,5.0,,5.0,5.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,24.0,0.5,0.5,,0.5,0.631578947368421,0.6521739130434783,0.8,0.64,0.8,0.17391304347826086,0.5,,1.0,0.42857142857142855,,0.8333333333333334,0.5555555555555556,,,1.0,1.0,1.0,,94.05909797822706,16.863636363636363,13.6,15.772727272727273,13.5,0.5652173913043478,0.08695652173913043,0.17391304347826086,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,0.7391304347826086,0.6666666666666666,0.515604347826087,0.5543666666666667,0.25,6.3,24.75,4.0,,9.0,4.0,,,1.0,,1.0,,,,2.0,4.0,,,,,,,6.0,6.0,2.0,3.0,,2.0,,1.0,2.0,,,,,,,,,,,,7.0,,,5.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,0.25,0.3333333333333333,,0.8,,,,0.10526315789473684,0.15384615384615385,,1.0,0.75,1.0,1.0,,1.0,0.6923076923076923,0.8181818181818182,0.2222222222222222,0.5,0.5,,0.5,0.043478260869565216,,,,0.8,,,,,,,,0.12,0.14285714285714285,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,1610612759,2019,2018-19,False
1627854-1628401-200746-200752-201158,1610612759,"Bryn Forbes, Derrick White, LaMarcus Aldridge, Rudy Gay, Marco Belinelli","Forbes, White, Aldridge, Gay, Belinelli",1627854-1628401-200746-200752-201158,SAS,224.0,3,4.0,8.0,7.0,3.0,1.0,15.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,4.0,6.0,1.0,1.0,15.0,14.0,1.0,,,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,2.0,13.0,1.0,1.0,,1.0,0.6666666666666666,0.7857142857142857,1.0,0.8333333333333334,1.0,0.14285714285714285,,,1.0,0.5,,1.0,0.5,1.0,,,,1.0,,96.42857142857143,13.5,16.571428571428573,12.75,16.571428571428573,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,,,,0.5714285714285714,1.0,0.5032,0.6182,0.13333333333333333,8.1,25.1,1.0,2.0,3.0,1.0,2.0,2.0,,,,,,,4.0,1.0,2.0,3.0,,,,4.0,6.0,,,3.0,,2.0,,1.0,,,,,,,,,,,,,4.0,,,6.0,3.0,,,,,,,,4.0,2.0,,,0.75,0.75,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,1.0,0.6666666666666666,,,,1.0,,,,,1.0,1.0,0.6666666666666666,1.0,,,,0.5300666666666667,0.4444444444444444,0.375,0.26666666666666666,0.25,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1610612759,2019,2018-19,False
1627854-1628401-200746-200752-201942,1610612759,"Bryn Forbes, Derrick White, LaMarcus Aldridge, Rudy Gay, DeMar DeRozan","Forbes, White, Aldridge, Gay, DeRozan",1627854-1628401-200746-200752-201942,SAS,2220.0,10,37.0,67.0,72.0,20.0,10.0,139.0,20.0,1.0,16.0,3.0,9.0,1.0,10.0,,3.0,22.0,45.0,1.0,12.0,68.0,78.0,2.0,,3.0,5.0,18.0,3.0,9.0,1.0,1.0,14.0,1.0,29.0,8.0,14.0,15.0,2.0,31.0,10.0,41.0,5.0,1.0,6.0,1.0,11.0,7.0,18.0,63.0,1.0,0.08333333333333333,,0.09090909090909091,0.4888888888888889,0.41228070175438597,0.2,0.5,0.35714285714285715,0.21052631578947367,0.45454545454545453,1.0,0.7142857142857143,0.34782608695652173,0.8235294117647058,0.7631578947368421,0.30303030303030304,0.5555555555555556,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.5,,90.16216216216216,16.059701492537314,15.88888888888889,15.402985074626866,15.0,0.3508771929824561,0.2807017543859649,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.17543859649122806,0.1,0.1,1.0,0.2,0.6,,,0.5614035087719298,0.1111111111111111,0.4837133928571428,0.510525,0.07352941176470588,8.148888888888889,26.941666666666666,-10.0,25.0,12.0,,3.0,6.0,7.0,,2.0,1.0,,3.0,21.0,1.0,8.0,15.0,,4.0,11.0,27.0,26.0,,2.0,13.0,,9.0,2.0,2.0,2.0,3.0,3.0,,2.0,4.0,1.0,3.0,4.0,,2.0,,15.0,1.0,,25.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,,27.0,25.0,3.0,4.0,0.5909090909090909,0.5909090909090909,,0.5,0.5333333333333333,0.42105263157894735,0.54,0.044444444444444446,0.05,,0.2,0.25,0.125,0.5,0.875,0.5,0.6,0.631578947368421,0.75,0.4375,0.4666666666666667,0.2857142857142857,0.6666666666666666,0.03508771929824561,,,,,,0.3157894736842105,0.5,0.05263157894736842,0.15789473684210525,,0.5123722222222222,0.140625,0.1568627450980392,0.39705882352941174,0.373134328358209,0.0625,,,,,,1.0,,2.0,,,,1.0,0.07692307692307693,,1.0,,3.0,,,,,,,1610612759,2019,2018-19,False
1627854-1628401-200746-201158-201942,1610612759,"Bryn Forbes, Derrick White, LaMarcus Aldridge, Marco Belinelli, DeMar DeRozan","Forbes, White, Aldridge, Belinelli, DeRozan",1627854-1628401-200746-201158-201942,SAS,64.0,1,1.0,2.0,2.0,,,4.0,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,90.0,12.0,20.0,12.0,18.5,0.5,0.5,,,,,,,,,,,,0.5,,0.49375,,,3.9,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627854-1628401-200746-201942-202722,1610612759,"Bryn Forbes, Derrick White, LaMarcus Aldridge, DeMar DeRozan, Davis Bertans","Forbes, White, Aldridge, DeRozan, Bertans",1627854-1628401-200746-201942-202722,SAS,340.0,4,6.0,13.0,11.0,,,24.0,1.0,,3.0,1.0,5.0,2.0,3.0,,,3.0,9.0,2.0,3.0,12.0,13.0,,,,,4.0,6.0,3.0,2.0,2.0,3.0,2.0,8.0,,1.0,4.0,1.0,6.0,,6.0,,,1.0,,1.0,1.0,1.0,12.0,1.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,,0.5,,0.25,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,101.6470588235294,15.0,13.181818181818182,15.0,13.181818181818182,0.08333333333333333,0.25,0.4166666666666667,0.2,0.2,0.25,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,0.6666666666666666,0.4383458333333334,,,12.266666666666667,25.133333333333336,-1.0,10.0,,,,,2.0,,,,2.0,3.0,,,2.0,6.0,2.0,3.0,,10.0,2.0,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,10.0,10.0,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.5555555555555556,0.5555555555555556,,,,,,,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.43501666666666666,,,0.8333333333333334,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627854-200746-200752-201158-201988,1610612759,"Bryn Forbes, LaMarcus Aldridge, Rudy Gay, Marco Belinelli, Patty Mills","Forbes, Aldridge, Gay, Belinelli, Mills",1627854-200746-200752-201158-201988,SAS,89.0,1,1.0,2.0,3.0,,,5.0,,,1.0,,,,1.0,,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,0.5,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,0.5,,,80.89887640449437,22.0,15.0,22.0,15.0,,0.5,,,,0.5,,,,,,,,0.5,,0.438075,,,13.1,25.7,-2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,False
1627854-200746-200752-201942-201988,1610612759,"Bryn Forbes, LaMarcus Aldridge, Rudy Gay, DeMar DeRozan, Patty Mills","Forbes, Aldridge, Gay, DeRozan, Mills",1627854-200746-200752-201942-201988,SAS,1582.0,5,26.0,48.0,46.0,26.0,2.0,94.0,8.0,,14.0,5.0,11.0,4.0,10.0,,1.0,18.0,33.0,6.0,13.0,62.0,64.0,1.0,,1.0,,20.0,15.0,10.0,4.0,5.0,13.0,3.0,31.0,3.0,5.0,10.0,1.0,16.0,3.0,19.0,,,,,,5.0,9.0,62.0,0.8333333333333334,0.46153846153846156,,0.46153846153846156,0.5454545454545454,0.5869565217391305,,0.6078431372549019,,0.2826086956521739,,1.0,0.5555555555555556,0.2,0.8333333333333334,0.625,0.13636363636363635,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.6923076923076923,,,85.56257901390644,16.520833333333332,17.152173913043477,16.354166666666668,15.26086956521739,0.17391304347826086,0.30434782608695654,0.2391304347826087,0.45454545454545453,0.45454545454545453,0.21739130434782608,0.4,0.4,0.75,,0.5,,,0.45652173913043476,0.4,0.4706695652173913,0.50185,,10.524242424242425,25.04615384615385,-2.0,13.0,6.0,,1.0,2.0,7.0,2.0,3.0,2.0,,3.0,8.0,,3.0,7.0,2.0,5.0,3.0,15.0,16.0,,3.0,8.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,6.0,,,10.0,5.0,,2.0,1.0,1.0,2.0,1.0,,15.0,13.0,,,0.4444444444444444,0.4444444444444444,0.4,,0.42857142857142855,0.5,0.5357142857142857,0.09090909090909091,0.25,,,0.5,,,0.8333333333333334,0.5,0.75,1.0,0.6666666666666666,0.5,0.5384615384615384,0.42857142857142855,0.2,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,,,0.16666666666666666,0.5,0.16666666666666666,0.25,,0.5026833333333333,0.09803921568627451,0.13157894736842105,0.24193548387096775,0.2708333333333333,0.07142857142857142,,,,,,,,,,,,,,2.0,,1.0,,,,,,3.0,,1610612759,2019,2018-19,False
