EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg2ptShotDistance,PlusMinus,AtRimFGM,AtRimFGA,FtPoints,PtsAssisted2s,Fg3aBlocked,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGA,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,ShortMidRangeFrequency,Fg2aBlocked,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LongMidRangePctAssisted,PenaltyDefPoss,PenaltyFtPoints,PtsUnassisted3s,Loose Ball Fouls,Technical Free Throw Trips,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,PtsPutbacks,Corner3Assists,SelfOReb,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffensiveGoaltends,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceFtPoints,FTOffRebounds,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,Travels,AtRimPctBlocked,StepOutOfBoundsTurnovers,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,DefensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,3SecondViolations,team_id,year,season,team_vs
1627774-1628380-202683-203081-203918,1610612757,"Jake Layman, Zach Collins, Enes Kanter, Damian Lillard, Rodney Hood","Layman, Collins, Kanter, Lillard, Hood",1627774-1628380-202683-203081-203918,POR,570.0,2,21.0,14.0,40.0,5.0,2.0,9.0,4.0,14.0,0.5294117647058824,101.05263157894737,14.619047619047619,13.80952380952381,0.29411764705882354,0.2222222222222222,0.6470588235294118,0.474064705882353,0.4260722222222222,25.77777777777778,0.6666666666666666,10.0,19.0,1.0,2.0,,4.0,,2.0,3.0,8.0,,11.0,29.0,2.0,5.0,,9.0,6.0,,4.0,,,,,,11.0,9.0,,,,,0.375,0.4,0.17647058823529413,0.2222222222222222,0.275,0.375,13.842105263157896,13.842105263157896,0.11764705882352941,0.5,0.5,0.23529411764705882,,,,0.2222222222222222,,,0.8181818181818182,9.5375,-18.0,,2.0,5.0,,,,,3.0,,5.0,7.0,1.0,,1.0,1.0,2.0,2.0,5.0,4.0,6.0,1.0,,,,,,1.0,1.0,1.0,0.11764705882352941,,,,0.05555555555555555,0.1111111111111111,4.0,,2.0,1.0,2.0,1.0,0.23529411764705882,1.0,2.0,1.0,,0.125,,0.5,1.0,1.0,,,,13.0,5.0,,1.0,,2.0,1.0,,1.0,2.0,,1.0,,,2.0,,2.0,,,,,,0.25,0.15384615384615385,,0.25,1.0,0.5,0.5,,0.5,0.1111111111111111,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,0.25,,,,,,,,,,2.0,,,0.5,,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,3.0,,0.5,,,,,,,,,1.0,,,,,,1610612757,2019,2018-19,False
1627774-1628380-202683-203552-203918,1610612757,"Jake Layman, Zach Collins, Enes Kanter, Seth Curry, Rodney Hood","Layman, Collins, Kanter, Curry, Hood",1627774-1628380-202683-203552-203918,POR,974.0,4,28.0,,60.0,,,8.0,,,0.3333333333333333,88.70636550308008,15.892857142857142,15.714285714285714,,,0.6666666666666666,0.5127708333333333,,27.05,,16.0,32.0,3.0,5.0,4.0,8.0,,,11.0,16.0,4.0,41.0,33.0,,,,,8.0,12.0,8.0,4.0,4.0,11.0,4.0,26.0,39.0,,1.0,0.5,,0.5,0.6875,,0.7083333333333334,,0.7321428571428571,,16.53125,16.1875,0.20833333333333334,0.6,0.6,0.3333333333333333,0.5,0.5,1.0,,,0.5,,8.31875,8.0,5.0,8.0,7.0,14.0,,7.0,3.0,8.0,,13.0,15.0,1.0,,2.0,,2.0,2.0,6.0,9.0,9.0,5.0,0.6363636363636364,0.6363636363636364,,,,0.8888888888888888,0.9285714285714286,,0.3333333333333333,0.625,0.625,0.6,0.17857142857142858,0.25,3.0,1.0,,,,0.8,0.125,,5.0,,,,,,1.0,1.0,2.0,,0.6666666666666666,,,,,,2.0,1.0,,,3.0,1.0,2.0,2.0,2.0,,1.0,2.0,,0.5,0.5,0.5,0.2,,0.1111111111111111,,,1.0,1.0,1.0,0.6666666666666666,0.5,,,0.43335,0.04878048780487805,,,,,1.0,1.0,,,,,,1.0,,,0.3333333333333333,,,,0.1111111111111111,,,,,,1.0,,,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203086-203552,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Meyers Leonard, Seth Curry","Layman, Collins, Lillard, Leonard, Curry",1627774-1628380-203081-203086-203552,POR,141.0,1,5.0,5.0,9.0,,,3.0,3.0,5.0,0.6,91.91489361702128,20.2,17.8,,,0.8,0.4769,0.4769,26.7,1.0,2.0,4.0,,,2.0,3.0,2.0,3.0,1.0,2.0,2.0,8.0,10.0,1.0,2.0,2.0,8.0,,6.0,3.0,2.0,2.0,3.0,2.0,8.0,8.0,8.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8,0.8,0.8,0.8,10.0,10.0,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,2.55,-2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,0.2,1.0,1.0,1.0,,,1.0,,,,,,0.2,,,1.0,,,,1.0,,,,,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,0.5,,,,,,,,0.2,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203090-203468,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Maurice Harkless, CJ McCollum","Layman, Collins, Lillard, Harkless, McCollum",1627774-1628380-203081-203090-203468,POR,104.0,1,3.0,3.0,6.0,,,1.0,1.0,3.0,1.0,83.07692307692308,17.0,17.0,,,1.0,0.5151,0.5151,25.0,1.0,2.0,3.0,,,,1.0,,1.0,,,,2.0,5.0,,,,2.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,0.5,0.5,17.666666666666668,13.666666666666666,,,,1.0,,,,1.0,,,1.0,,-3.0,,,2.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203090-203552,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Maurice Harkless, Seth Curry","Layman, Collins, Lillard, Harkless, Curry",1627774-1628380-203081-203090-203552,POR,73.0,2,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,78.9041095890411,17.0,17.0,0.5,0.5,1.0,0.60285,0.60285,32.5,1.0,1.0,3.0,,,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,18.666666666666668,15.666666666666666,,,,0.5,,,,0.5,,,,,-3.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203468-203552,1610612757,"Jake Layman, Zach Collins, Damian Lillard, CJ McCollum, Seth Curry","Layman, Collins, Lillard, McCollum, Curry",1627774-1628380-203081-203468-203552,POR,28.0,1,,,1.0,,,,,,,51.42857142857143,,,,,1.0,0.3658,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,,,,,,,,,,,,3.4,,,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203468-203917,1610612757,"Jake Layman, Zach Collins, Damian Lillard, CJ McCollum, Nik Stauskas","Layman, Collins, Lillard, McCollum, Stauskas",1627774-1628380-203081-203468-203917,POR,78.0,1,2.0,,4.0,,,,,,,73.84615384615384,19.0,19.0,,,1.0,0.70145,,,,1.0,2.0,,,,,,,2.0,2.0,,4.0,5.0,,,,,,,,,,2.0,,4.0,4.0,,,,,,1.0,,1.0,,1.0,,20.0,20.0,,,,,,,,,,,,0.55,-1.0,2.0,2.0,,4.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203468-203918,1610612757,"Jake Layman, Zach Collins, Damian Lillard, CJ McCollum, Rodney Hood","Layman, Collins, Lillard, McCollum, Hood",1627774-1628380-203081-203468-203918,POR,292.0,5,10.0,7.0,18.0,,,3.0,1.0,7.0,0.375,88.76712328767124,12.4,11.4,,,0.5,0.4797375,0.4531,26.03333333333333,0.7,5.0,8.0,,,2.0,3.0,1.0,1.0,1.0,5.0,2.0,12.0,8.0,1.0,5.0,1.0,7.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,12.0,7.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.2,0.2,0.5,0.4166666666666667,0.6,0.5,21.0,21.0,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,1.0,0.6666666666666666,0.5833333333333334,7.959999999999999,4.0,,1.0,4.0,,,,,2.0,,3.0,4.0,1.0,1.0,,,1.0,,2.0,2.0,4.0,2.0,,,,,,0.6666666666666666,0.75,,0.125,,,,0.2,0.2857142857142857,4.0,,,,,1.0,0.5,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,2.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,0.25,,0.2,,,1.0,0.25,0.25,,,0.16666666666666666,,0.4367,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203552-203918,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Seth Curry, Rodney Hood","Layman, Collins, Lillard, Curry, Hood",1627774-1628380-203081-203552-203918,POR,164.0,2,5.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,0.5,96.58536585365853,15.0,15.0,0.25,1.0,0.75,0.5416875,0.5061,24.45,0.2,3.0,6.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,13.0,1.0,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,3.0,13.0,3.0,0.5,1.0,1.0,1.0,0.5,,1.0,1.5,1.0,1.5,14.833333333333334,14.5,0.25,,,0.25,1.0,1.0,,,,1.0,0.23076923076923078,10.6,12.0,1.0,1.0,5.0,,,,,2.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,4.0,5.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,5.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203081-203552-203994,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Seth Curry, Jusuf Nurkic","Layman, Collins, Lillard, Curry, Nurkic",1627774-1628380-203081-203552-203994,POR,81.0,2,4.0,,7.0,1.0,,1.0,,,0.3333333333333333,124.44444444444444,14.0,14.0,0.3333333333333333,,0.6666666666666666,0.4348666666666667,,23.4,,1.0,3.0,,,,,,,,2.0,1.0,3.0,2.0,,,,,,3.0,,,1.0,1.0,,3.0,3.0,,1.0,1.0,,1.0,,,0.5,,0.5,,8.333333333333334,6.333333333333333,,,,,,,,,,,,4.35,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,1.0,,1.0,1.0,1.0,,0.3333333333333333,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203086-203468-203552,1610612757,"Jake Layman, Zach Collins, Meyers Leonard, CJ McCollum, Seth Curry","Layman, Collins, Leonard, McCollum, Curry",1627774-1628380-203086-203468-203552,POR,633.0,2,19.0,,37.0,1.0,,7.0,,,0.35,84.17061611374407,17.0,16.05263157894737,0.05,,0.7,0.5263525,,24.599999999999998,,11.0,18.0,,1.0,1.0,6.0,,,5.0,13.0,2.0,17.0,16.0,,,,,2.0,6.0,6.0,1.0,2.0,6.0,1.0,14.0,10.0,,1.0,0.2857142857142857,,0.2857142857142857,0.38461538461538464,,0.4,,0.40476190476190477,,17.22222222222222,16.27777777777778,0.05,,,0.3,0.16666666666666666,0.16666666666666666,1.0,,,0.16666666666666666,,6.107692307692308,1.0,5.0,7.0,1.0,8.0,,4.0,4.0,4.0,,9.0,14.0,,,1.0,,3.0,,2.0,2.0,2.0,1.0,0.8,0.8,,,,0.6666666666666666,0.75,,0.35,0.7142857142857143,0.8333333333333334,0.8,0.047619047619047616,0.07142857142857142,5.0,,1.0,1.0,1.0,0.75,0.25,1.0,5.0,2.0,,0.07692307692307693,,0.6666666666666666,0.8333333333333334,1.0,,,,,,,1.0,,3.0,3.0,,,,2.0,3.0,7.0,,2.0,2.0,5.0,,0.6666666666666666,0.7,0.7,0.25,0.4,0.3076923076923077,1.0,,1.0,,,,0.6,,,0.56605,0.4117647058823529,2.0,1.0,,1.0,1.0,,2.0,,,,,,,,0.5,,0.4,,0.08333333333333333,1.0,1.0,1.0,0.6666666666666666,,1.0,,,1.0,1.0,0.14285714285714285,,,,,,,,2.0,2.0,,,1.0,0.4,,,,,1.0,,0.5,,,,,1.0,,0.5,1.0,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203468-203552-203918,1610612757,"Jake Layman, Zach Collins, CJ McCollum, Seth Curry, Rodney Hood","Layman, Collins, McCollum, Curry, Hood",1627774-1628380-203468-203552-203918,POR,380.0,2,14.0,3.0,29.0,1.0,,4.0,,3.0,0.4,109.89473684210527,11.071428571428571,9.5,0.1,,0.7,0.5345449999999999,,24.625,0.21428571428571427,6.0,15.0,1.0,1.0,1.0,3.0,,,3.0,6.0,1.0,12.0,7.0,,,,,2.0,3.0,3.0,1.0,1.0,3.0,1.0,7.0,10.0,,1.0,0.25,,0.25,0.5,,0.45,,0.5,,15.0,13.6,0.1,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,5.483333333333333,5.0,2.0,3.0,3.0,4.0,,2.0,1.0,4.0,,9.0,12.0,1.0,1.0,3.0,,5.0,2.0,6.0,5.0,5.0,3.0,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.8181818181818182,,0.3,0.6666666666666666,1.0,0.5,0.25,0.375,2.0,1.0,,,,1.0,0.2,1.0,5.0,2.0,2.0,0.16666666666666666,,0.4,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,1.0,2.0,2.0,,2.0,1.0,3.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,,1.0,0.5,,,,0.6666666666666666,,,0.4821,0.16666666666666666,1.0,,,,,,,,3.0,2.0,,1.0,,,1.0,,0.5,1.0,,,,,0.5,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628380-203468-203552-203994,1610612757,"Jake Layman, Zach Collins, CJ McCollum, Seth Curry, Jusuf Nurkic","Layman, Collins, McCollum, Curry, Nurkic",1627774-1628380-203468-203552-203994,POR,83.0,1,2.0,2.0,4.0,,,1.0,1.0,2.0,0.2,69.39759036144578,23.5,19.0,,,0.6,0.5077499999999999,0.5077499999999999,25.3,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,3.0,4.0,,6.0,4.0,3.0,4.0,,6.0,2.0,,1.0,,,2.0,,4.0,4.0,6.0,,,,,0.75,0.75,0.6,0.6,0.6,0.6,18.0,18.0,0.2,1.0,1.0,0.2,,,,0.2,,,1.0,8.4,2.0,1.0,2.0,,4.0,,2.0,1.0,,,,2.0,,,,,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,0.4,0.5,0.5,1.0,0.2,0.25,1.0,,,,,,0.2,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,,0.5,0.5,0.5,1.0,1.0,1.0,,,,1.0,1.0,,0.5,0.4,0.5,0.4106,0.3333333333333333,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1628403-202323-203552-203917,1610612757,"Jake Layman, Caleb Swanigan, Evan Turner, Seth Curry, Nik Stauskas","Layman, Swanigan, Turner, Curry, Stauskas",1627774-1628403-202323-203552-203917,POR,30.0,1,1.0,1.0,2.0,,,,,1.0,,96.0,15.0,15.0,,,,0.2969,0.2969,,1.0,,1.0,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,,,,,,,,,,,21.1,-2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1629014-202323-203081-203918,1610612757,"Jake Layman, Anfernee Simons, Evan Turner, Damian Lillard, Rodney Hood","Layman, Simons, Turner, Lillard, Hood",1627774-1629014-202323-203081-203918,POR,14.0,1,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,102.85714285714286,14.0,14.0,,,1.0,0.31665,0.31665,25.1,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-1629014-202329-202683-203081,1610612757,"Jake Layman, Anfernee Simons, Al-Farouq Aminu, Enes Kanter, Damian Lillard","Layman, Simons, Aminu, Kanter, Lillard",1627774-1629014-202329-202683-203081,POR,34.0,1,2.0,2.0,3.0,,,,,2.0,,127.05882352941177,10.5,10.5,,,,0.4117,0.4117,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,1.0,,,,,,,,,,,16.8,-3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-202323-202329-202683-203090,1610612757,"Jake Layman, Evan Turner, Al-Farouq Aminu, Enes Kanter, Maurice Harkless","Layman, Turner, Aminu, Kanter, Harkless",1627774-202323-202329-202683-203090,POR,67.0,1,3.0,,6.0,,,1.0,,,0.5,128.955223880597,10.666666666666666,10.666666666666666,,,1.0,0.61315,,25.8,,1.0,3.0,,,1.0,1.0,,,,1.0,1.0,3.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,,1.0,,,0.75,,0.5,,11.666666666666666,11.666666666666666,,,,0.5,1.0,1.0,1.0,,,1.0,,1.1,1.0,,1.0,,,,,,1.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,0.5,,,,0.3333333333333333,0.5,,,,,,,,,1.0,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627774-202323-202329-203081-203468,1610612757,"Jake Layman, Evan Turner, Al-Farouq Aminu, Damian Lillard, CJ McCollum","Layman, Turner, Aminu, Lillard, McCollum",1627774-202323-202329-203081-203468,POR,57.0,4,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,126.31578947368422,5.5,1.5,1.0,1.0,1.0,0.46395,0.46395,22.5,0.5,1.0,3.0,,,,,,,,,1.0,3.0,2.0,,,1.0,3.0,,3.0,,,1.0,1.0,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,15.333333333333334,14.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1610612757,2019,2018-19,False
