EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,TwoPtShootingFoulsDrawn,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2A,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,DeadBallTurnovers,Travels,Loose Ball Fouls Drawn,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,BadPassTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Fg2aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,Charge Fouls,PenaltyFg3Pct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,Defensive 3 Seconds Violations,LongMidRangeAssists,FTDefRebounds,DefFTReboundPct,LongMidRangePctAssisted,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceTurnovers,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,FTOffRebounds,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,Loose Ball Fouls,OffensiveGoaltends,3SecondViolations,DefensiveGoaltends,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,BlockedCorner3,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101181-1628379-1628971-201933-2585,1610612765,"Jose Calderon, Luke Kennard, Bruce Brown, Blake Griffin, Zaza Pachulia","Calderon, Kennard, Brown, Griffin, Pachulia",101181-1628379-1628971-201933-2585,DET,281.0,3,5.0,1.0,10.0,9.0,,2.0,19.0,3.0,5.0,,,,,2.0,,,1.0,2.0,3.0,7.0,1.0,2.0,2.0,11.0,10.0,,,,,6.0,,,3.0,2.0,1.0,3.0,,3.0,,,3.0,,6.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,,1.0,1.0,11.0,,,,1.0,1.0,,0.5,0.5,0.42857142857142855,,0.5,,0.55,,0.2222222222222222,1.0,1.0,1.0,,1.0,1.0,97.36654804270462,1.0,13.9,15.777777777777779,13.3,15.777777777777779,0.5555555555555556,0.6,0.6,1.0,,,,,0.2222222222222222,,,,,0.2222222222222222,0.5,0.5,,,,0.7777777777777778,0.5,0.5735833333333333,,,6.214285714285714,26.3,,,,1.0,,0.1,0.125,1.0,1.0,,1.0,,2.0,,2.0,,,1.0,0.5,,,0.4,,,,,1.0,,0.56,,,1.0,,,,,,2.0,,,,,,,,,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-1628971-202720-203083,1610612765,"Jose Calderon, Luke Kennard, Bruce Brown, Jon Leuer, Andre Drummond","Calderon, Kennard, Brown, Leuer, Drummond",101181-1628379-1628971-202720-203083,DET,164.0,1,3.0,,4.0,5.0,,,9.0,1.0,2.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,,,,,2.0,,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,2.0,,,,,,1.0,,,1.0,2.0,,,,,,6.0,,,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,,0.6,,0.5,,,1.0,,,,79.02439024390243,,17.25,19.0,15.25,19.0,0.5,0.5,1.0,1.0,,,,,,,,,,0.5,0.5,0.5,1.0,,,1.0,0.5,0.5635375,,,1.85,25.85,,,,1.0,,0.2,0.3333333333333333,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.5,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-1628971-202720-203493,1610612765,"Jose Calderon, Luke Kennard, Bruce Brown, Jon Leuer, Reggie Bullock","Calderon, Kennard, Brown, Leuer, Bullock",101181-1628379-1628971-202720-203493,DET,118.0,2,2.0,5.0,4.0,4.0,,,8.0,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,2.0,3.0,1.0,1.0,,7.0,2.0,,,,,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,3.0,3.0,3.0,,,,,,,1.0,1.0,,,,2.0,,2.0,2.0,7.0,,,,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,0.875,,0.875,,0.25,,1.0,1.0,,1.0,1.0,97.6271186440678,1.0,10.25,19.25,10.25,19.25,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,0.25,1.0,1.0,1.0,,,0.5,1.0,0.445475,,,5.1000000000000005,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-1629017-201933-202720,1610612765,"Jose Calderon, Luke Kennard, Khyri Thomas, Blake Griffin, Jon Leuer","Calderon, Kennard, Thomas, Griffin, Leuer",101181-1628379-1629017-201933-202720,DET,64.0,1,1.0,4.0,2.0,2.0,,,4.0,,,,,2.0,2.0,,,,,,2.0,2.0,,,,4.0,,,,,,2.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,4.0,,,,0.5,0.5,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,90.0,,10.5,21.5,10.5,21.5,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,0.40415,,,7.85,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-1629017-201933-203083,1610612765,"Jose Calderon, Luke Kennard, Khyri Thomas, Blake Griffin, Andre Drummond","Calderon, Kennard, Thomas, Griffin, Drummond",101181-1628379-1629017-201933-203083,DET,38.0,1,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,37.89473684210527,,,38.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-1629017-201933-203493,1610612765,"Jose Calderon, Luke Kennard, Khyri Thomas, Blake Griffin, Reggie Bullock","Calderon, Kennard, Thomas, Griffin, Bullock",101181-1628379-1629017-201933-203493,DET,250.0,1,4.0,,9.0,10.0,8.0,3.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,16.0,16.0,3.0,3.0,2.0,14.0,,6.0,6.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,2.0,5.0,5.0,,,,1.0,,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,16.0,14.0,8.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,109.44,1.0,12.555555555555555,13.7,12.555555555555555,13.7,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,1.0,0.48691666666666666,0.48691666666666666,0.875,9.833333333333334,24.233333333333334,0.8888888888888888,1.0,3.0,2.0,0.16666666666666666,0.2857142857142857,0.5,,,2.0,,,,2.0,,,,,,1.0,,,,,1.0,1.0,,0.3333333333333333,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,0.6666666666666666,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-1629017-202720-203083,1610612765,"Jose Calderon, Luke Kennard, Khyri Thomas, Jon Leuer, Andre Drummond","Calderon, Kennard, Thomas, Leuer, Drummond",101181-1628379-1629017-202720-203083,DET,183.0,1,3.0,,6.0,4.0,6.0,3.0,10.0,2.0,2.0,2.0,2.0,,,,,2.0,,,2.0,2.0,,2.0,2.0,6.0,6.0,2.0,2.0,2.0,6.0,4.0,,,,,,2.0,,2.0,,,2.0,,4.0,2.0,2.0,2.0,,,,,,,1.0,1.0,2.0,4.0,,,,,,6.0,6.0,6.0,,1.0,1.0,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,1.0,0.6666666666666666,,1.0,,78.68852459016394,,14.833333333333334,23.5,14.833333333333334,20.25,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,,0.5,1.0,1.0,,0.643075,0.643075,1.0,1.25,22.6,1.0,,2.0,2.0,,0.3333333333333333,0.5,,,2.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-201933-202720-203493,1610612765,"Jose Calderon, Luke Kennard, Blake Griffin, Jon Leuer, Reggie Bullock","Calderon, Kennard, Griffin, Leuer, Bullock",101181-1628379-201933-202720-203493,DET,488.0,4,8.0,,15.0,16.0,1.0,2.0,31.0,3.0,5.0,,1.0,3.0,4.0,3.0,,1.0,1.0,2.0,7.0,12.0,1.0,3.0,3.0,20.0,20.0,,1.0,,,8.0,6.0,3.0,,2.0,1.0,4.0,1.0,5.0,1.0,,1.0,2.0,11.0,4.0,7.0,8.0,,,,,,,,2.0,3.0,3.0,,,,,,20.0,,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,,0.5666666666666667,,0.625,,0.2,,1.0,1.0,,1.0,,91.47540983606558,,16.133333333333333,15.375,16.133333333333333,15.375,0.3333333333333333,0.6,0.75,0.3333333333333333,0.26666666666666666,0.75,0.75,0.6666666666666666,0.2,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,1.0,,0.5333333333333333,0.5,0.48769333333333337,0.2779,,8.408333333333333,24.366666666666664,0.06666666666666667,,,2.0,,0.125,0.15384615384615385,,,,,1.0,,3.0,1.0,,,,,1.0,0.5,0.14285714285714285,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-201933-202720-204038,1610612765,"Jose Calderon, Luke Kennard, Blake Griffin, Jon Leuer, Langston Galloway","Calderon, Kennard, Griffin, Leuer, Galloway",101181-1628379-201933-202720-204038,DET,1091.0,5,18.0,2.0,38.0,39.0,7.0,15.0,77.0,10.0,14.0,3.0,4.0,4.0,6.0,3.0,,2.0,4.0,7.0,14.0,23.0,4.0,9.0,1.0,41.0,39.0,3.0,5.0,,9.0,12.0,16.0,9.0,3.0,7.0,4.0,6.0,3.0,9.0,3.0,,5.0,1.0,21.0,7.0,16.0,17.0,2.0,2.0,,4.0,2.0,6.0,3.0,7.0,6.0,2.0,,,,,,41.0,9.0,7.0,,0.42857142857142855,0.42857142857142855,0.75,0.4444444444444444,0.4444444444444444,0.6086956521739131,0.6,0.625,0.75,0.640625,0.75,0.28125,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.6666666666666666,1.0,0.75,101.63153070577452,,13.263157894736842,15.051282051282051,13.026315789473685,14.64102564102564,0.4375,0.7142857142857143,0.7692307692307693,0.5,0.1875,0.6666666666666666,0.6666666666666666,0.25,0.09375,0.0625,,,,0.21875,0.5714285714285714,0.5714285714285714,0.75,0.6666666666666666,0.75,0.71875,0.5714285714285714,0.509546875,0.492575,0.21951219512195122,5.5826086956521745,25.744444444444444,0.18421052631578946,1.0,1.0,2.0,0.16666666666666666,0.0625,0.08695652173913043,1.0,1.0,,1.0,,,8.0,1.0,2.0,1.0,,,0.8888888888888888,,,,,1.0,0.6666666666666666,1.0,,0.5436,2.0,2.0,,,,,,1.0,,,1.0,,,,,0.043478260869565216,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,0.07142857142857142,,,,,,,,,,,,1.0,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-201933-203083-203493,1610612765,"Jose Calderon, Luke Kennard, Blake Griffin, Andre Drummond, Reggie Bullock","Calderon, Kennard, Griffin, Drummond, Bullock",101181-1628379-201933-203083-203493,DET,150.0,2,2.0,,6.0,6.0,6.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,3.0,2.0,4.0,,3.0,1.0,5.0,5.0,2.0,4.0,1.0,5.0,,4.0,,,3.0,,,,,,,,,,1.0,3.0,5.0,1.0,,1.0,,,,3.0,3.0,2.0,2.0,,,,,,2.0,5.0,6.0,,,,,,,0.5,0.5,0.2857142857142857,0.2857142857142857,0.3125,0.3125,0.42857142857142855,,1.0,1.0,1.0,,,115.2,,11.833333333333334,13.166666666666666,11.833333333333334,13.166666666666666,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,0.42857142857142855,,,,0.14285714285714285,1.0,0.5714285714285714,,0.5022,0.5022,1.0,5.675,26.066666666666666,1.0,3.0,3.0,1.0,0.42857142857142855,0.125,0.2,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,0.5,,0.3333333333333333,0.4,,,,,1.0,,,,,,1.0,1.0,3.0,2.0,,1.0,,,,1.0,1.0,0.75,,,,0.5,0.2,1.0,0.6,,,,,0.3333333333333333,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-201933-203083-203922,1610612765,"Jose Calderon, Luke Kennard, Blake Griffin, Andre Drummond, Glenn Robinson III","Calderon, Kennard, Griffin, Drummond, Robinson III",101181-1628379-201933-203083-203922,DET,65.0,1,1.0,3.0,2.0,2.0,1.0,,4.0,,,,,1.0,2.0,,,,,,1.0,2.0,,,3.0,5.0,2.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,,,,,3.0,2.0,1.0,,,,,,,0.5,,0.5,,0.8333333333333334,0.5,,,,,,,,88.61538461538463,,15.5,17.0,14.0,17.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,0.419,0.4184,0.4,12.8,,0.5,,,2.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,,0.4,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-201933-203083-204038,1610612765,"Jose Calderon, Luke Kennard, Blake Griffin, Andre Drummond, Langston Galloway","Calderon, Kennard, Griffin, Drummond, Galloway",101181-1628379-201933-203083-204038,DET,436.0,3,7.0,-9.0,13.0,15.0,9.0,2.0,28.0,3.0,6.0,1.0,2.0,,,1.0,1.0,1.0,1.0,4.0,3.0,7.0,2.0,5.0,5.0,17.0,26.0,1.0,3.0,3.0,11.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,,1.0,2.0,,7.0,1.0,4.0,6.0,,,,1.0,,1.0,3.0,3.0,2.0,5.0,,,,,,15.0,11.0,9.0,,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4,0.42857142857142855,0.3333333333333333,0.5,0.5714285714285714,0.6071428571428571,0.6875,0.4166666666666667,1.0,0.25,0.5714285714285714,,,0.5,92.4770642201835,,16.0,15.2,15.538461538461538,14.866666666666667,0.5,0.5,0.75,0.6666666666666666,,,,,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,,0.2857142857142857,0.5,0.9166666666666666,0.25,0.5250333333333334,0.4790142857142857,0.6470588235294118,4.085714285714286,25.6,0.6923076923076923,3.0,4.0,1.0,0.42857142857142855,0.14285714285714285,0.125,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,,,,0.5,1.0,,0.2857142857142857,,,1.0,1.0,1.0,0.14285714285714285,0.7294,1.0,,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,1.0,1.0,0.2857142857142857,,0.6666666666666666,,,1.0,0.11764705882352941,1.0,2.0,,0.5,,1.0,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-201933-204038-2585,1610612765,"Jose Calderon, Luke Kennard, Blake Griffin, Langston Galloway, Zaza Pachulia","Calderon, Kennard, Griffin, Galloway, Pachulia",101181-1628379-201933-204038-2585,DET,659.0,7,11.0,-2.0,24.0,24.0,9.0,11.0,48.0,5.0,5.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,,2.0,9.0,13.0,1.0,3.0,3.0,24.0,26.0,2.0,3.0,2.0,9.0,10.0,8.0,3.0,,2.0,,5.0,1.0,6.0,,1.0,2.0,2.0,13.0,3.0,8.0,8.0,1.0,,1.0,3.0,1.0,6.0,3.0,9.0,5.0,4.0,1.0,,,,,24.0,9.0,9.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.6666666666666666,0.65625,0.7,0.6666666666666666,0.75,0.1875,0.5,0.42857142857142855,0.5,0.3333333333333333,0.5,0.5,104.88619119878605,,13.916666666666666,13.541666666666666,13.916666666666666,12.875,0.3125,1.0,1.0,0.4,0.25,0.75,0.75,0.6666666666666666,0.25,0.0625,1.0,1.0,1.0,0.125,,,,0.2,1.0,0.5,,0.488884375,0.44433999999999996,0.375,9.392307692307693,24.733333333333334,0.375,1.0,2.0,1.0,0.2,0.058823529411764705,0.07142857142857142,,,1.0,,,,3.0,,3.0,1.0,,,0.6,,,,,0.5,1.0,,0.2,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,0.5,,,,1.0,1.0,1.0,0.25,0.25,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-202704-202720-203083,1610612765,"Jose Calderon, Luke Kennard, Reggie Jackson, Jon Leuer, Andre Drummond","Calderon, Kennard, Jackson, Leuer, Drummond",101181-1628379-202704-202720-203083,DET,29.0,1,,3.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,2.0,,,1.0,2.0,,3.0,,,,,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,0.75,,0.75,,1.0,,,,,,,99.3103448275862,,20.0,9.0,14.0,9.0,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,0.5,0.52665,,,,26.5,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,1.5,1.5,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-202720-203083-203493,1610612765,"Jose Calderon, Luke Kennard, Jon Leuer, Andre Drummond, Reggie Bullock","Calderon, Kennard, Leuer, Drummond, Bullock",101181-1628379-202720-203083-203493,DET,56.0,1,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,0.5,,,1.0,51.42857142857143,,17.0,39.0,17.0,39.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5645,0.5645,1.0,1.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
101181-1628379-202720-203083-204038,1610612765,"Jose Calderon, Luke Kennard, Jon Leuer, Andre Drummond, Langston Galloway","Calderon, Kennard, Leuer, Drummond, Galloway",101181-1628379-202720-203083-204038,DET,470.0,3,8.0,5.0,17.0,17.0,6.0,6.0,34.0,6.0,7.0,2.0,2.0,1.0,1.0,,,2.0,1.0,4.0,7.0,8.0,1.0,6.0,2.0,19.0,14.0,2.0,2.0,,4.0,6.0,8.0,3.0,,4.0,1.0,3.0,1.0,4.0,1.0,,3.0,,9.0,2.0,8.0,11.0,2.0,2.0,,2.0,2.0,4.0,3.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,16.0,4.0,6.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,0.16666666666666666,0.875,1.0,0.6071428571428571,0.5,0.59375,0.4,0.42857142857142855,0.5,0.5,0.7777777777777778,1.0,,,104.17021276595744,1.0,11.823529411764707,15.823529411764707,11.176470588235293,15.588235294117647,0.5,0.8571428571428571,0.8571428571428571,0.5,0.07142857142857142,1.0,1.0,,,0.14285714285714285,,,,0.2857142857142857,0.25,0.25,1.0,0.5,1.0,0.9285714285714286,0.25,0.5373785714285714,0.4717375,0.21052631578947367,1.9375,25.366666666666664,0.35294117647058826,2.0,2.0,1.0,0.5,0.06666666666666667,0.1111111111111111,3.0,,,,,1.0,5.0,3.0,2.0,,,1.0,1.0,,0.25,,,1.0,1.0,,,0.4846,,,,,,3.0,,,1.0,1.0,2.0,,,0.5,0.5,,,1.0,,0.25,,0.15789473684210525,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,1.0,3.0,,,0.3333333333333333,0.6666666666666666,0.5,1.0,,2.0,,,,1.0,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,1610612765,2019,2018-19,True
