EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3Assists,BlockedShortMidRange,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGA,Blocked3s,BlockedArc3,PenaltyArc3Frequency,Fg3aBlocked,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,team_id,year,season,team_vs
1627751-1627854-1628401-200746-201158,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, LaMarcus Aldridge, Marco Belinelli","Poeltl, Forbes, White, Aldridge, Belinelli",1627751-1627854-1628401-200746-201158,SAS,174.0,4,3.0,8.0,5.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,0.4,1.0,0.2857142857142857,1.0,0.3125,1.0,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.2,1.0,1.0,107.58620689655173,13.25,13.6,13.125,12.8,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,0.5121285714285715,0.3532,0.125,0.16666666666666666,0.4,6.76,25.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-1628401-200746-201942,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, LaMarcus Aldridge, DeMar DeRozan","Poeltl, Forbes, White, Aldridge, DeRozan",1627751-1627854-1628401-200746-201942,SAS,4696.0,7,78.0,146.0,149.0,8.0,16.0,295.0,18.0,32.0,9.0,18.0,45.0,12.0,8.0,36.0,40.0,89.0,44.0,23.0,154.0,160.0,11.0,2.0,4.0,6.0,44.0,36.0,22.0,38.0,9.0,9.0,92.0,7.0,42.0,53.0,19.0,72.0,10.0,4.0,39.0,37.0,17.0,128.0,6.0,8.0,0.55,0.6111111111111112,0.449438202247191,0.5,0.4924812030075188,0.4,0.5167785234899329,0.42857142857142855,0.3308270676691729,0.7,0.2692307692307692,0.6933333333333334,0.25333333333333335,0.2631578947368421,0.75,90.45996592844975,16.47945205479452,15.369127516778523,16.123287671232877,14.577181208053691,0.24060150375939848,0.5625,0.6428571428571429,0.5,0.3383458646616541,0.4,0.47368421052631576,0.5,0.09022556390977443,0.06015037593984962,0.2706766917293233,0.6,0.5714285714285714,0.4761078947368421,0.45608000000000004,0.12244897959183673,0.16666666666666666,0.03896103896103896,6.689887640449438,25.120454545454546,0.0547945205479452,-6.0,22.0,5.0,2.0,2.0,4.0,1.0,17.0,2.0,4.0,17.0,7.0,2.0,4.0,6.0,26.0,1.0,2.0,36.0,48.0,3.0,8.0,17.0,11.0,16.0,16.0,4.0,12.0,10.0,1.0,4.0,6.0,8.0,4.0,4.0,10.0,3.0,4.0,1.0,18.0,2.0,11.0,28.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,0.9411764705882353,0.38636363636363635,0.5,0.38636363636363635,0.6363636363636364,0.6666666666666666,0.7222222222222222,0.12359550561797752,0.125,0.15555555555555556,0.4444444444444444,1.0,0.24489795918367346,0.6666666666666666,0.35714285714285715,0.25925925925925924,0.2857142857142857,0.6521739130434783,0.7058823529411765,0.6,0.8,0.0625,0.5,0.3333333333333333,0.3333333333333333,1.0,0.4722222222222222,0.4722222222222222,0.9411764705882353,0.5555555555555556,0.2,0.26666666666666666,0.5,0.5,0.4,1.0,0.2,0.4722222222222222,0.5044875,0.022222222222222223,0.16883116883116883,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-1628401-200752-201942,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Rudy Gay, DeMar DeRozan","Poeltl, Forbes, White, Gay, DeRozan",1627751-1627854-1628401-200752-201942,SAS,331.0,4,6.0,11.0,11.0,,1.0,22.0,4.0,5.0,1.0,,2.0,2.0,1.0,2.0,5.0,9.0,3.0,1.0,14.0,12.0,1.0,,,,6.0,2.0,3.0,4.0,3.0,,9.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,14.0,,,0.6,0.6,0.5555555555555556,,0.5416666666666666,,0.5833333333333334,,0.25,0.3333333333333333,0.5,0.6,0.3333333333333333,0.5,,95.70996978851964,15.363636363636363,14.727272727272727,15.181818181818182,13.909090909090908,0.4166666666666667,0.8,0.8,0.75,0.16666666666666666,,,,0.16666666666666666,0.08333333333333333,0.16666666666666666,1.0,0.6666666666666666,0.5095708333333333,,0.08333333333333333,0.1111111111111111,,6.388888888888889,24.400000000000002,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,4.0,3.0,,,,,1.0,,,1.0,2.0,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,,0.25,1.0,,,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-1628401-201158-201942,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, Marco Belinelli, DeMar DeRozan","Poeltl, Forbes, White, Belinelli, DeRozan",1627751-1627854-1628401-201158-201942,SAS,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-1628401-201942-202722,1610612759,"Jakob Poeltl, Bryn Forbes, Derrick White, DeMar DeRozan, Davis Bertans","Poeltl, Forbes, White, DeRozan, Bertans",1627751-1627854-1628401-201942-202722,SAS,174.0,2,3.0,5.0,6.0,,,11.0,1.0,2.0,,,,2.0,,,2.0,4.0,,2.0,6.0,6.0,,,,,2.0,,1.0,1.0,1.0,,2.0,,2.0,3.0,,3.0,,,4.0,5.0,3.0,6.0,,,0.5,0.5,0.5,,0.5,,0.5,,,1.0,,1.0,,,1.0,91.0344827586207,16.8,15.0,16.8,15.0,0.5,0.5,0.5,1.0,,,,,0.5,,,,0.5,0.395025,,0.5,0.5,,9.7,,,,3.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-200746-201158-201988,1610612759,"Jakob Poeltl, Bryn Forbes, LaMarcus Aldridge, Marco Belinelli, Patty Mills","Poeltl, Forbes, Aldridge, Belinelli, Mills",1627751-1627854-200746-201158-201988,SAS,351.0,3,6.0,13.0,13.0,6.0,1.0,26.0,4.0,4.0,1.0,,1.0,1.0,,5.0,4.0,6.0,5.0,1.0,9.0,10.0,1.0,2.0,3.0,4.0,8.0,5.0,4.0,4.0,4.0,,8.0,1.0,4.0,8.0,1.0,9.0,,,1.0,1.0,1.0,7.0,4.0,6.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.4,0.4090909090909091,0.4,0.45454545454545453,0.6666666666666666,0.2,0.8,0.14285714285714285,0.2,0.6666666666666666,106.66666666666667,12.923076923076923,14.076923076923077,12.692307692307692,14.076923076923077,0.36363636363636365,1.0,1.0,1.0,0.09090909090909091,,,,0.09090909090909091,,0.45454545454545453,1.0,0.8181818181818182,0.5447545454545455,0.53872,0.09090909090909091,0.16666666666666666,0.4444444444444444,6.533333333333334,24.919999999999998,0.46153846153846156,-1.0,6.0,1.0,2.0,2.0,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,4.0,,,,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,0.5,,,1.0,,,,0.5,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,0.4,1.0,,,,,0.2222222222222222,,,,,,,,2.0,2.0,2.0,0.4,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-200746-201942-201988,1610612759,"Jakob Poeltl, Bryn Forbes, LaMarcus Aldridge, DeMar DeRozan, Patty Mills","Poeltl, Forbes, Aldridge, DeRozan, Mills",1627751-1627854-200746-201942-201988,SAS,520.0,4,9.0,16.0,16.0,4.0,2.0,32.0,,1.0,,2.0,3.0,3.0,1.0,5.0,4.0,7.0,6.0,9.0,23.0,15.0,1.0,1.0,1.0,6.0,6.0,5.0,3.0,5.0,,2.0,12.0,1.0,5.0,8.0,3.0,11.0,1.0,1.0,6.0,10.0,5.0,20.0,6.0,4.0,0.75,0.75,0.5714285714285714,1.0,0.5384615384615384,1.0,0.6388888888888888,1.0,0.46153846153846156,0.7142857142857143,0.25,0.7777777777777778,0.42857142857142855,0.25,,88.61538461538463,14.375,18.125,14.125,17.6875,0.07692307692307693,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.23076923076923078,0.07692307692307693,0.38461538461538464,,0.5384615384615384,0.4614846153846154,0.3279,0.2777777777777778,0.4166666666666667,0.2608695652173913,12.557142857142859,24.55,0.25,8.0,3.0,,,,2.0,,1.0,,,2.0,,,,3.0,3.0,,4.0,2.0,6.0,,,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,2.0,7.0,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.5,,,,,1.0,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.2,0.25,1.0,,,,,,,,,0.2,0.3557,,0.13043478260869565,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,0.16666666666666666,0.2,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-200752-201942-201988,1610612759,"Jakob Poeltl, Bryn Forbes, Rudy Gay, DeMar DeRozan, Patty Mills","Poeltl, Forbes, Gay, DeRozan, Mills",1627751-1627854-200752-201942-201988,SAS,157.0,2,3.0,5.0,4.0,,,9.0,1.0,1.0,,1.0,2.0,,,1.0,2.0,3.0,1.0,2.0,6.0,6.0,,,,,4.0,1.0,2.0,2.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,2.0,1.0,6.0,,,1.0,1.0,0.6666666666666666,,0.5,,0.6,,0.25,1.0,,1.0,,,,82.54777070063695,15.2,20.25,15.2,20.25,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,0.25,,0.5,0.472925,,0.2,0.25,,8.266666666666667,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1627854-201942-201988-202722,1610612759,"Jakob Poeltl, Bryn Forbes, DeMar DeRozan, Patty Mills, Davis Bertans","Poeltl, Forbes, DeRozan, Mills, Bertans",1627751-1627854-201942-201988-202722,SAS,343.0,2,6.0,12.0,11.0,,1.0,23.0,2.0,4.0,2.0,2.0,5.0,,1.0,3.0,4.0,9.0,4.0,1.0,15.0,18.0,2.0,,,,4.0,3.0,2.0,4.0,1.0,1.0,10.0,,2.0,4.0,2.0,6.0,,,1.0,1.0,1.0,13.0,,,0.5,0.6666666666666666,0.4444444444444444,,0.5384615384615384,,0.5769230769230769,,0.3076923076923077,0.6666666666666666,,0.8,0.2857142857142857,,,96.5597667638484,14.75,15.090909090909092,14.416666666666666,15.0,0.3076923076923077,0.5,0.5,0.5,0.38461538461538464,0.4,0.5,0.5,,0.07692307692307693,0.23076923076923078,1.0,0.6153846153846154,0.4543346153846154,,0.07692307692307693,0.1111111111111111,,5.855555555555556,24.075,,-3.0,,1.0,,,,,1.0,,,2.0,1.0,,,,2.0,,,4.0,6.0,,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,,2.0,,1.0,,1.0,,,,,1.0,,2.0,3.0,,,,,,1.0,,,,,,,,,,,1.0,0.5,,0.5,0.5,0.5,0.5,0.1111111111111111,,0.2,1.0,,0.4,1.0,0.5,0.3333333333333333,,0.5,1.0,1.0,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,0.3333333333333333,0.50095,,0.13333333333333333,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
1627751-1628401-200746-201158-201942,1610612759,"Jakob Poeltl, Derrick White, LaMarcus Aldridge, Marco Belinelli, DeMar DeRozan","Poeltl, White, Aldridge, Belinelli, DeRozan",1627751-1628401-200746-201158-201942,SAS,21.0,1,,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,1.0,,,,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,137.14285714285714,6.0,15.0,,15.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.3581,,,,,13.1,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3581,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2019,2018-19,True
