EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShootingFouls,Fouls,PenaltyDefPoss,FTDefRebounds,DeadBallTurnovers,Travels,Offensive Fouls,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg2aBlocked,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,Charge Fouls,Loose Ball Fouls,SecondChanceTurnovers,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,SelfORebPct,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffensiveGoaltends,HeaveAttempts,BlockedArc3,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1626161-1627741-1628382-1628412-202357,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Frank Mason, Nemanja Bjelica","Cauley-Stein, Hield, Jackson, Mason, Bjelica",1626161-1627741-1628382-1628412-202357,SAC,393.0,3,7.0,-7.0,12.0,13.0,25,3.0,3.0,3.0,1.0,4.0,5.0,7.0,1.0,6.0,14.0,6.0,3.0,3.0,1.0,,2.0,2.0,4.0,2.0,2.0,2.0,2.0,10.0,0.16666666666666666,0.2,0.7142857142857143,0.5,0.5,0.46153846153846156,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,91.6030534351145,1.0,18.416666666666668,13.23076923076923,18.083333333333332,13.23076923076923,0.23076923076923078,1.0,1.0,0.23076923076923078,0.3076923076923077,0.25,0.25,0.6923076923076923,0.3333333333333333,0.5203666666666666,5.5,28.7,8.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,4.0,1.0,21.0,2.0,,,4.0,1.0,3.0,1.0,4.0,1.0,6.0,4.0,,2.0,,2.0,,,1.0,4.0,2.0,,,2.0,1.0,1.0,,,,,1.0,1.0,2.0,,2.0,,,1.0,,6.0,8.0,,0.4,0.5,,0.25,0.3333333333333333,0.35714285714285715,1.0,0.375,,,,0.5,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07692307692307693,1.0,1.0,0.15384615384615385,,,,,,0.14285714285714285,1.0,,,0.5714285714285714,0.25,0.7672,0.460075,0.07142857142857142,0.125,0.2857142857142857,0.42857142857142855,0.6666666666666666,,2.0,9.0,,1.0,,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-1628963-202697,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Marvin Bagley III, Iman Shumpert","Cauley-Stein, Hield, Jackson, Bagley III, Shumpert",1626161-1627741-1628382-1628963-202697,SAC,164.0,2,3.0,2.0,6.0,5.0,11,2.0,3.0,,1.0,1.0,2.0,3.0,1.0,2.0,9.0,4.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,0.5,0.5,0.6666666666666666,0.7,0.75,0.4,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,96.58536585365853,1.0,13.166666666666666,17.0,13.0,15.8,0.6,0.6666666666666666,0.6666666666666666,,0.2,1.0,1.0,1.0,1.0,0.58134,2.0,23.7,1.0,1.0,,,,,,,1.0,,,,,,2.0,7.0,1.0,,,2.0,,,,,2.0,2.0,,3.0,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,,,,,,,1.0,,1.0,,2.0,,,1.0,,2.0,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,0.5,,,,,,,,,,,0.2,,,,1.0,,,,,,,,0.4951,,0.16666666666666666,0.25,0.2222222222222222,0.2222222222222222,0.16666666666666666,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-1628963-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Marvin Bagley III, Bogdan Bogdanovic","Cauley-Stein, Hield, Jackson, Bagley III, Bogdanovic",1626161-1627741-1628382-1628963-203992,SAC,525.0,3,9.0,1.0,16.0,17.0,33,4.0,6.0,,2.0,5.0,4.0,7.0,4.0,8.0,22.0,2.0,,5.0,2.0,1.0,4.0,5.0,8.0,,,,,19.0,0.5,0.5,0.5714285714285714,0.6666666666666666,0.6875,0.5333333333333333,0.8,0.3333333333333333,0.625,,0.3333333333333333,90.51428571428572,,16.25,15.588235294117647,14.25,14.647058823529411,0.4,0.6666666666666666,0.8,,0.3333333333333333,0.4,0.4,0.9333333333333333,0.4,0.54309,4.828571428571428,25.4875,3.0,2.0,,1.0,,,1.0,2.0,3.0,,1.0,2.0,,,2.0,21.0,,2.0,,3.0,,1.0,,1.0,,,6.0,12.0,3.0,4.0,7.0,2.0,2.0,3.0,18.0,2.0,1.0,,3.0,,,,3.0,3.0,,3.0,1.0,4.0,,2.0,,,1.0,,,3.0,,0.75,0.75,1.0,,,,0.75,,1.0,,0.3333333333333333,0.5,0.42857142857142855,,0.6666666666666666,1.0,,0.75,,,0.06666666666666667,,,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,,0.5,,,,0.39435,0.691925,0.0625,0.125,0.13636363636363635,,0.1875,3.0,6.0,6.0,,,,,,,,,,,,,0.75,0.5,1.0,,,,,1.0,1.0,1.0,,,,0.5,0.14285714285714285,0.16666666666666666,,0.5,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-201585-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Kosta Koufos, Bogdan Bogdanovic","Cauley-Stein, Hield, Jackson, Koufos, Bogdanovic",1626161-1627741-1628382-201585-203992,SAC,50.0,1,1.0,1.0,2.0,1.0,3,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,86.39999999999999,,17.5,15.0,17.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-202357-202697,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Nemanja Bjelica, Iman Shumpert","Cauley-Stein, Hield, Jackson, Bjelica, Shumpert",1626161-1627741-1628382-202357-202697,SAC,15.0,2,,2.0,1.0,,1,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,96.0,,7.0,,7.0,,1.0,1.0,1.0,,,,,1.0,,0.629,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-202357-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Nemanja Bjelica, Bogdan Bogdanovic","Cauley-Stein, Hield, Jackson, Bjelica, Bogdanovic",1626161-1627741-1628382-202357-203992,SAC,346.0,3,6.0,-1.0,11.0,11.0,22,3.0,3.0,1.0,1.0,3.0,4.0,6.0,1.0,4.0,12.0,,,3.0,1.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,12.0,0.25,0.25,0.6666666666666666,0.55,0.6,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,91.5606936416185,1.0,16.545454545454547,14.909090909090908,14.363636363636363,14.0,0.3,1.0,1.0,0.1,0.3,0.3333333333333333,0.3333333333333333,0.7,0.3333333333333333,0.521345,7.616666666666667,24.325,3.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,13.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,5.0,1.0,,3.0,11.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,,2.0,1.0,1.0,1.0,,8.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,,1.3333333333333333,0.5,,,0.3333333333333333,0.2,,0.5,1.0,,1.0,1.0,1.0,0.2,,,0.1,,,,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,0.369,0.5087333333333334,0.1,0.16666666666666666,,0.6666666666666666,0.2727272727272727,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-202697-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Iman Shumpert, Bogdan Bogdanovic","Cauley-Stein, Hield, Jackson, Shumpert, Bogdanovic",1626161-1627741-1628382-202697-203992,SAC,207.0,2,3.0,3.0,7.0,7.0,14,3.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,13.0,2.0,,2.0,1.0,1.0,1.0,2.0,4.0,,,,,9.0,0.5,0.5,0.6,0.6428571428571429,0.7222222222222222,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,97.39130434782608,,15.714285714285714,13.857142857142858,13.571428571428571,13.0,0.42857142857142855,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.7142857142857143,0.5,0.51085,2.8,26.65,,2.0,,,,,,,,,,,,,4.0,10.0,1.0,,2.0,4.0,,,,,,,4.0,3.0,2.0,1.0,3.0,1.0,,2.0,7.0,,2.0,,2.0,1.0,,1.0,,,,,,2.0,,4.0,,,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,,1.0,,0.6666666666666666,1.0,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,0.6695,,0.2222222222222222,0.2857142857142857,0.3076923076923077,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,0.2,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628382-203463-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Justin Jackson, Ben McLemore, Bogdan Bogdanovic","Cauley-Stein, Hield, Jackson, McLemore, Bogdanovic",1626161-1627741-1628382-203463-203992,SAC,370.0,2,6.0,-5.0,13.0,13.0,26,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,6.0,14.0,4.0,,4.0,2.0,1.0,2.0,3.0,4.0,,,,,11.0,0.3333333333333333,0.3333333333333333,0.75,0.6,0.5833333333333334,0.6,0.6666666666666666,1.0,0.75,,1.0,101.18918918918918,,16.846153846153847,11.615384615384615,16.692307692307693,11.615384615384615,0.2,1.0,1.0,0.2,0.4,0.5,0.5,0.8,0.5,0.51328,3.9,24.883333333333336,7.0,1.0,,,1.0,,,,2.0,,1.0,1.0,2.0,4.0,2.0,19.0,,1.0,,3.0,,,2.0,5.0,1.0,7.0,2.0,6.0,1.0,2.0,3.0,2.0,,1.0,8.0,1.0,,,1.0,,,,,,,2.0,2.0,4.0,,4.0,,,2.0,,7.0,7.0,,0.3333333333333333,0.3333333333333333,1.0,0.4,,0.6,1.5,0.5833333333333334,,,,0.25,0.2,,,1.0,,0.5,0.5,0.5,,,,0.2,,,,1.0,1.0,,,0.2,,0.8,0.5,,0.55608,0.16666666666666666,0.3333333333333333,0.21428571428571427,0.5,0.5384615384615384,2.0,5.0,,,2.0,,2.0,,,,,,,,,1.5,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628385-202697-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Harry Giles III, Iman Shumpert, Bogdan Bogdanovic","Cauley-Stein, Hield, Giles III, Shumpert, Bogdanovic",1626161-1627741-1628385-202697-203992,SAC,121.0,1,2.0,1.0,3.0,4.0,7,1.0,4.0,,,,1.0,4.0,,,5.0,,,,,1.0,1.0,2.0,4.0,,,,,3.0,,,0.25,0.25,0.4166666666666667,,1.0,1.0,1.0,1.0,1.0,83.30578512396694,,19.0,16.0,18.333333333333332,16.0,1.0,0.25,0.3333333333333333,,,,,1.0,,0.572725,1.725,,3.0,2.0,1.0,4.0,,,,,,,,,,,3.0,4.0,1.0,,2.0,2.0,1.0,4.0,,,3.0,5.0,2.0,,1.0,,1.0,,,1.0,2.0,,2.0,,2.0,,,,,,,,,2.0,,4.0,,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,,,0.25,0.25,0.5,0.4166666666666667,,,0.6666666666666666,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,1.0,0.25,,,,,0.5083,0.572725,0.2,0.2,0.4,1.0,1.0,1.0,1.0,4.0,,,,,,,1.0,,,,,,,0.6666666666666666,,,1.0,,,,,1.0,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628412-1628963-202697,1610612758,"Willie Cauley-Stein, Buddy Hield, Frank Mason, Marvin Bagley III, Iman Shumpert","Cauley-Stein, Hield, Mason, Bagley III, Shumpert",1626161-1627741-1628412-1628963-202697,SAC,302.0,3,5.0,-8.0,11.0,11.0,22,2.0,4.0,,1.0,5.0,2.0,5.0,2.0,6.0,10.0,4.0,,5.0,1.0,1.0,2.0,4.0,5.0,,,,,10.0,0.3333333333333333,0.3333333333333333,0.4,0.45454545454545453,0.45454545454545453,0.5454545454545454,1.0,0.5,0.75,,0.5,104.90066225165563,,15.818181818181818,11.636363636363637,14.363636363636363,11.636363636363637,0.36363636363636365,0.5,0.6666666666666666,,0.45454545454545453,0.2,0.2,0.9090909090909091,0.2,0.5584454545454546,5.5,25.8,5.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,18.0,,,,,,2.0,1.0,4.0,,3.0,,6.0,,2.0,2.0,1.0,1.0,,6.0,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,5.0,,,,1.0,0.25,,0.25,,0.25,,,,0.25,0.14285714285714285,,0.25,1.0,,,,,0.09090909090909091,,,0.09090909090909091,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.16666666666666666,1.0,0.5,,,0.5591416666666666,,,,0.3,0.45454545454545453,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,0.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628412-1628963-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Frank Mason, Marvin Bagley III, Bogdan Bogdanovic","Cauley-Stein, Hield, Mason, Bagley III, Bogdanovic",1626161-1627741-1628412-1628963-203992,SAC,585.0,3,10.0,5.0,19.0,20.0,39,5.0,8.0,3.0,3.0,6.0,8.0,13.0,4.0,7.0,30.0,8.0,3.0,6.0,3.0,2.0,2.0,4.0,9.0,1.0,1.0,1.0,,25.0,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.7,0.6521739130434783,0.35,0.4,1.0,0.5714285714285714,,1.0,96.0,,16.263157894736842,13.8,15.736842105263158,13.65,0.4,0.625,0.625,0.15,0.3,0.5,0.5,0.75,0.5,0.5385925,5.738461538461538,25.085714285714285,,3.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,2.0,25.0,4.0,,1.0,5.0,,,,,,,8.0,9.0,4.0,3.0,7.0,2.0,1.0,2.0,17.0,2.0,3.0,,5.0,2.0,2.0,,2.0,2.0,,3.0,,5.0,,6.0,,,2.0,1.0,,,,0.5,0.5714285714285714,0.75,,,,0.5,,0.6666666666666666,,0.6,0.6666666666666666,0.625,,0.6666666666666666,1.0,,0.4,0.6666666666666666,0.6666666666666666,0.1,0.5,0.5,0.05,1.0,1.0,1.0,0.6666666666666666,,,,,,,,0.53445,,0.09090909090909091,0.13333333333333333,0.16666666666666666,,,1.0,3.0,5.0,,1.0,,1.0,,1.0,3.0,2.0,2.0,1.0,,0.5,0.5,1.0,,1.0,0.75,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628412-202357-202697,1610612758,"Willie Cauley-Stein, Buddy Hield, Frank Mason, Nemanja Bjelica, Iman Shumpert","Cauley-Stein, Hield, Mason, Bjelica, Shumpert",1626161-1627741-1628412-202357-202697,SAC,90.0,2,2.0,1.0,4.0,4.0,8,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,7.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,,,,,,128.0,,14.25,8.25,14.25,7.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.4431,11.3,26.4,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,6.0,,,,,,,1.0,1.0,,3.0,2.0,,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,1.0,,0.5,0.5,,1.0,,1.5,,1.5,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,1.0,1.0,,0.5229,,,,0.42857142857142855,0.25,,1.0,4.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628963-201147-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Marvin Bagley III, Corey Brewer, Bogdan Bogdanovic","Cauley-Stein, Hield, Bagley III, Brewer, Bogdanovic",1626161-1627741-1628963-201147-203992,SAC,167.0,1,3.0,-4.0,5.0,5.0,10,,,2.0,,2.0,2.0,2.0,,2.0,4.0,2.0,,2.0,,2.0,,2.0,2.0,,,,,4.0,,,1.0,0.5,0.5,0.5,,1.0,1.0,,1.0,86.22754491017965,,16.6,16.8,16.6,16.8,,,,0.5,0.5,,,0.5,,0.4784,10.15,25.9,,,,,2.0,,,,,,,,,,,8.0,,,,,,,,,,,2.0,,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628963-202692-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Marvin Bagley III, Alec Burks, Bogdan Bogdanovic","Cauley-Stein, Hield, Bagley III, Burks, Bogdanovic",1626161-1627741-1628963-202692-203992,SAC,24.0,1,,2.0,2.0,1.0,3,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,180.0,,3.5,17.0,3.5,17.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628963-202697-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Marvin Bagley III, Iman Shumpert, Bogdan Bogdanovic","Cauley-Stein, Hield, Bagley III, Shumpert, Bogdanovic",1626161-1627741-1628963-202697-203992,SAC,262.0,1,4.0,-4.0,10.0,8.0,18,,1.0,,,4.0,,1.0,1.0,5.0,5.0,,,4.0,,,3.0,3.0,4.0,,,,,2.0,0.2,0.2,,0.25,0.35714285714285715,0.8333333333333334,1.0,,1.0,1.0,,98.93129770992367,,13.5,15.875,12.8,15.875,0.16666666666666666,,,,0.6666666666666666,,,1.0,,0.5690083333333333,1.4,25.46,,1.0,,,,,,1.0,1.0,,,,,,2.0,9.0,,1.0,,3.0,,,,,,,,3.0,,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,,,2.0,,2.0,4.0,,2.0,,2.0,,,1.0,,,,,,,1.0,,,,1.5,,0.5,,,0.25,0.2,,0.25,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,0.14285714285714285,0.5,0.6,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,1.5,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1627741-1628963-203084-203992,1610612758,"Willie Cauley-Stein, Buddy Hield, Marvin Bagley III, Harrison Barnes, Bogdan Bogdanovic","Cauley-Stein, Hield, Bagley III, Barnes, Bogdanovic",1626161-1627741-1628963-203084-203992,SAC,59.0,2,1.0,4.0,2.0,1.0,3,1.0,1.0,1.0,,,2.0,2.0,,,4.0,4.0,,,,,1.0,1.0,1.0,,,,,4.0,,,1.0,1.0,1.0,,1.0,,1.0,,,73.22033898305085,,14.0,31.0,14.0,31.0,0.5,1.0,1.0,0.5,,,,0.5,,0.47450000000000003,7.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
