EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,PlusMinus,DefPoss,PenaltyDefPoss,OpponentPoints,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,DefTwoPtRebounds,Steals,BadPassSteals,BadPassTurnovers,ShootingFouls,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceCorner3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3A,OffThreePtRebounds,OffRebounds,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,AtRimPctAssisted,PenaltyCorner3FGA,PenaltyFG3A,LostBallSteals,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyFtPoints,PenaltyPoints,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,Fg2aBlocked,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,DefensiveGoaltends,StepOutOfBoundsTurnovers,HeaveAttempts,team_id,year,season,team_vs
101109-201566-203471-203500-203924,1610612760,"Raymond Felton, Russell Westbrook, Dennis Schroder, Steven Adams, Jerami Grant","Felton, Westbrook, Schroder, Adams, Grant",101109-201566-203471-203500-203924,OKC,124.0,1,4.0,4.0,8,,,,,,4.0,92.9032258064516,17.0,14.25,1.0,-1.0,4.0,4.0,3.0,14.0,14.0,2.0,,,,,,,3.0,1.0,2.0,,3.0,2.0,,,3.0,,,1.0,,,2.0,1.0,2.0,3.0,,,,2.0,,,,0.5,0.2,0.2,0.6,,1.0,1.0,1.0,,,,,,,,,0.6,,,,1.0,,0.53072,2.05,24.666666666666668,1.0,2.0,1.0,,,,,1.0,1.0,0.4,0.5,1.0,1.0,,,,,1.0,,1.0,,,,,0.25,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0.4623,,2.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,,0.53072,,2.0,,,,,2.0,0.2,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.5,0.2,0.5,0.5,1.0,0.4,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-202693-203457-203471,1610612760,"Raymond Felton, Paul George, Markieff Morris, Nerlens Noel, Dennis Schroder","Felton, George, Morris, Noel, Schroder",101109-202331-202693-203457-203471,OKC,1814.0,6,61.0,13.0,120,7.0,10.0,2.0,20.0,1.0,13.0,95.25909592061741,13.950819672131148,13.180327868852459,0.21311475409836064,17.0,59.0,10.0,42.0,16.322033898305083,15.779661016949152,30.0,12.0,4.0,14.0,,3.0,3.0,10.0,18.0,42.0,3.0,13.0,59.0,18.0,9.0,10.0,3.0,3.0,12.0,3.0,,27.0,7.0,23.0,36.0,3.0,1.0,21.0,49.0,1.0,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.4090909090909091,0.4609375,0.23636363636363636,0.3,0.875,0.7333333333333333,0.8571428571428571,0.21818181818181817,0.2545454545454545,0.2857142857142857,0.2857142857142857,0.05454545454545454,,,,0.18181818181818182,0.3,0.3,1.0,0.5272727272727272,0.3,0.5069754545454546,8.776190476190477,24.623076923076926,7.0,16.0,15.0,8.0,4.0,2.0,4.0,0.6818181818181818,0.8333333333333334,0.2909090909090909,0.4375,0.5,10.0,6.0,,14.0,9.0,,3.0,13.0,3.0,20.0,11.0,0.3,0.40625,0.42857142857142855,0.6666666666666666,,0.171875,0.21568627450980393,3.0,4.0,2.0,10.0,10.0,1.0,2.0,0.4444444444444444,0.4444444444444444,0.5,1.0,0.45454545454545453,0.5555555555555556,0.5,0.5487142857142857,0.1694915254237288,18.0,9.0,4.0,0.5,0.5294117647058824,0.5,0.5714285714285714,1.0,3.0,4.0,0.07142857142857142,0.4955928571428571,,13.0,2.0,6.0,5.0,6.0,13.0,0.4642857142857143,0.22033898305084745,2.0,3.0,,2.0,5.0,11.0,2.0,0.45454545454545453,0.4642857142857143,0.047619047619047616,0.125,,0.21428571428571427,0.6666666666666666,0.14285714285714285,7.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,0.3333333333333333,0.4,0.375,0.8333333333333334,1.0,0.06666666666666667,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-203457-203471-203924,1610612760,"Raymond Felton, Paul George, Nerlens Noel, Dennis Schroder, Jerami Grant","Felton, George, Noel, Schroder, Grant",101109-202331-203457-203471-203924,OKC,160.0,2,5.0,3.0,10,1.0,1.0,1.0,2.0,,3.0,90.0,13.6,11.2,0.6,2.0,5.0,3.0,6.0,18.4,18.4,3.0,2.0,,,1.0,1.0,,,2.0,2.0,1.0,1.0,8.0,4.0,3.0,,,1.0,1.0,,1.0,3.0,,1.0,1.0,,,1.0,6.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,0.3333333333333333,,,1.0,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,0.48543333333333333,11.55,24.0,,,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,0.457,0.25,,,,,,1.0,,1.0,1.0,,1.0,0.6057,1.0,4.0,1.0,,,,4.0,1.0,0.5,,,,,,,,,1.5,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-203471-203500-203924,1610612760,"Raymond Felton, Paul George, Dennis Schroder, Steven Adams, Jerami Grant","Felton, George, Schroder, Adams, Grant",101109-202331-203471-203500-203924,OKC,115.0,2,3.0,2.0,6,,,,,,2.0,75.13043478260869,22.333333333333332,20.333333333333332,0.6666666666666666,-2.0,3.0,2.0,4.0,16.0,16.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,,1.0,1.0,2.0,,,2.0,,,,,,,0.25,0.6666666666666666,,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,,0.5186833333333333,2.4,24.25,,1.0,,,,,,,,0.3333333333333333,,,1.0,,,2.0,,,,1.0,,2.0,1.0,,0.3333333333333333,,,,0.25,0.5,,,2.0,2.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,0.483125,2.0,2.0,,,,,2.0,0.3333333333333333,1.0,,1.0,,1.0,,1.0,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627846-202331-203471-203500-203924,1610612760,"Abdel Nader, Paul George, Dennis Schroder, Steven Adams, Jerami Grant","Nader, George, Schroder, Adams, Grant",1627846-202331-203471-203500-203924,OKC,15.0,1,,,1,,,,,,,96.0,,,,-3.0,1.0,1.0,3.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202331-202693-203457,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Markieff Morris, Nerlens Noel","Ferguson, Westbrook, George, Morris, Noel",1628390-201566-202331-202693-203457,OKC,49.0,1,2.0,,4,1.0,1.0,,,,,117.55102040816327,4.5,4.5,,2.0,2.0,,,20.0,20.0,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,0.7739,0.5,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202331-202693-203500,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Markieff Morris, Steven Adams","Ferguson, Westbrook, George, Morris, Adams",1628390-201566-202331-202693-203500,OKC,128.0,3,4.0,1.0,10,,1.0,1.0,2.0,,1.0,112.5,9.25,9.25,0.25,2.0,6.0,,3.0,15.166666666666666,15.166666666666666,2.0,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,5.0,,3.0,,,1.0,2.0,,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,0.5515833333333333,2.45,22.5,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202331-203457-203471,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Nerlens Noel, Dennis Schroder","Ferguson, Westbrook, George, Noel, Schroder",1628390-201566-202331-203457-203471,OKC,101.0,1,3.0,3.0,6,,,,2.0,,3.0,85.54455445544555,12.666666666666666,12.666666666666666,1.0,-2.0,3.0,,4.0,21.0,21.0,2.0,,,1.0,,,,1.0,1.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,2.0,,,,,,,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.5654,8.55,24.7,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,0.5654,,2.0,,,,,2.0,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,2.0,,0.5,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202331-203471-203500,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Dennis Schroder, Steven Adams","Ferguson, Westbrook, George, Schroder, Adams",1628390-201566-202331-203471-203500,OKC,100.0,1,4.0,4.0,7,,1.0,1.0,,,4.0,100.8,12.0,12.0,1.0,1.0,3.0,,3.0,17.333333333333332,17.333333333333332,2.0,,,,,1.0,,,2.0,2.0,,1.0,4.0,4.0,,,,,,,,,1.0,1.0,1.0,1.0,,,4.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,,0.5404833333333333,2.0,24.3,2.0,2.0,,1.0,1.0,1.0,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.5404833333333333,,4.0,,,,,4.0,0.6666666666666666,1.0,2.0,2.0,,,2.0,2.0,,1.0,0.6666666666666666,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202331-203471-203924,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Dennis Schroder, Jerami Grant","Ferguson, Westbrook, George, Schroder, Grant",1628390-201566-202331-203471-203924,OKC,1061.0,4,38.0,19.0,75,2.0,3.0,2.0,8.0,1.0,19.0,101.79076343072573,12.973684210526315,12.710526315789474,0.5,2.0,37.0,23.0,41.0,15.35135135135135,15.35135135135135,18.0,3.0,2.0,5.0,1.0,4.0,6.0,11.0,8.0,19.0,7.0,15.0,43.0,6.0,21.0,11.0,6.0,7.0,12.0,6.0,1.0,31.0,6.0,13.0,17.0,1.0,1.0,9.0,37.0,1.0,0.4666666666666667,0.4666666666666667,0.42105263157894735,0.5441176470588235,0.5512820512820513,0.4411764705882353,0.3333333333333333,0.8571428571428571,0.8666666666666667,0.8,0.08823529411764706,0.14705882352941177,0.4,0.4,0.11764705882352941,0.25,0.25,1.0,0.3235294117647059,0.5454545454545454,0.5454545454545454,1.0,0.7647058823529411,0.5454545454545454,0.5330735294117648,6.38421052631579,24.646666666666665,5.0,11.0,7.0,3.0,1.0,,1.0,0.875,1.0,0.3235294117647059,0.45454545454545453,0.5,3.0,1.0,,6.0,1.0,3.0,1.0,4.0,1.0,11.0,5.0,0.125,0.21052631578947367,0.2,0.25,,0.13157894736842105,0.21739130434782608,,,,6.0,3.0,,1.0,,0.75,0.75,,0.2727272727272727,0.5,,0.5120333333333333,0.13953488372093023,10.0,5.0,3.0,0.625,0.625,0.75,0.6,2.0,7.0,2.0,0.13333333333333333,0.5150566666666667,3.0,20.0,1.0,1.0,1.0,1.0,20.0,0.5555555555555556,0.46511627906976744,3.0,4.0,3.0,5.0,4.0,8.0,2.0,0.5,0.5666666666666667,0.10526315789473684,0.09090909090909091,0.75,0.26666666666666666,0.75,0.3333333333333333,1.0,3.0,3.0,,,2.0,,,,2.0,,1.0,,,1.0,,3.0,0.42857142857142855,,,1.0,1.0,,1.0,0.3333333333333333,0.5,,1.0,,0.6,,1.0,1.0,,2.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202331-203500-203924,1610612760,"Terrance Ferguson, Russell Westbrook, Paul George, Steven Adams, Jerami Grant","Ferguson, Westbrook, George, Adams, Grant",1628390-201566-202331-203500-203924,OKC,4265.0,6,144.0,2.0,292,13.0,23.0,,39.0,2.0,2.0,98.58851113716297,12.715277777777779,12.194444444444445,0.013888888888888888,-19.0,148.0,8.0,182.0,16.445945945945947,15.378378378378379,71.0,18.0,8.0,18.0,8.0,18.0,12.0,30.0,45.0,80.0,20.0,48.0,163.0,42.0,51.0,30.0,12.0,17.0,41.0,9.0,8.0,99.0,22.0,61.0,74.0,10.0,5.0,31.0,149.0,0.85,0.4166666666666667,0.4166666666666667,0.5625,0.5859375,0.6037037037037037,0.375,0.43478260869565216,0.7857142857142857,0.6823529411764706,0.8095238095238095,0.140625,0.140625,0.4444444444444444,0.47058823529411764,0.140625,0.4444444444444444,0.4444444444444444,1.0,0.234375,0.4,0.41379310344827586,0.75,0.71875,0.4,0.532563671875,6.545,24.60625,29.0,44.0,36.0,3.0,3.0,5.0,16.0,0.631578947368421,0.6363636363636364,0.34375,0.6590909090909091,0.725,12.0,3.0,1.0,13.0,8.0,3.0,5.0,13.0,1.0,18.0,10.0,0.17857142857142858,0.19047619047619047,0.2222222222222222,0.2727272727272727,0.09090909090909091,0.08148148148148149,0.11494252873563218,2.0,6.0,2.0,14.0,7.0,3.0,3.0,0.75,0.5454545454545454,0.5833333333333334,0.75,0.2,0.2,0.6666666666666666,0.46341875,0.08588957055214724,48.0,24.0,16.0,0.5333333333333333,0.5333333333333333,0.6,0.5517241379310345,,1.0,,,0.559175,,5.0,1.0,12.0,10.0,12.0,5.0,1.25,0.03067484662576687,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.25,0.075,0.09090909090909091,0.18181818181818182,0.5,1.0,0.5,8.0,1.0,1.0,,5.0,3.0,2.0,1.0,,6.0,7.0,1.0,1.0,1.0,6.0,,2.0,1.0,0.1,0.3,0.6875,0.7142857142857143,0.03571428571428571,0.5,0.4444444444444444,0.47058823529411764,0.625,0.375,1.0,1.0,,,,,,,,0.05555555555555555,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020833333333333332,0.05555555555555555,0.03333333333333333,0.5,0.1,0.020833333333333332,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202693-203457-203471,1610612760,"Terrance Ferguson, Russell Westbrook, Markieff Morris, Nerlens Noel, Dennis Schroder","Ferguson, Westbrook, Morris, Noel, Schroder",1628390-201566-202693-203457-203471,OKC,101.0,1,3.0,3.0,7,,1.0,1.0,2.0,,3.0,99.8019801980198,12.333333333333334,12.333333333333334,1.0,-5.0,4.0,1.0,9.0,16.0,16.0,2.0,1.0,,,,,,,1.0,2.0,,,4.0,,,,,,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,0.5,0.5,0.6666666666666666,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,0.5,,0.55905,4.7,,1.0,1.0,,,,,1.0,,,0.5,1.0,1.0,1.0,,,2.0,,,,1.0,,2.0,,,1.0,,,,,,,,2.0,2.0,1.0,,,,,1.0,,1.0,,,,0.5,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,0.55905,2.0,4.0,,,,,4.0,0.6666666666666666,1.0,1.0,1.0,,,1.0,2.0,,0.5,0.5,,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-202693-203471-203500,1610612760,"Terrance Ferguson, Russell Westbrook, Markieff Morris, Dennis Schroder, Steven Adams","Ferguson, Westbrook, Morris, Schroder, Adams",1628390-201566-202693-203471-203500,OKC,206.0,2,8.0,3.0,15,2.0,3.0,1.0,1.0,,3.0,104.85436893203884,13.625,13.625,0.375,,7.0,,4.0,13.857142857142858,13.142857142857142,3.0,1.0,1.0,3.0,,,,,2.0,6.0,,,4.0,,,,,,2.0,,,4.0,1.0,4.0,5.0,1.0,,2.0,4.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.4577,10.683333333333332,,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,1.0,,,,,0.25,,,,,,,,,,1.0,,,,,,,0.25,,,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,0.5663,,4.0,,,,,4.0,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,,0.5,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1628390-201566-203471-203500-203924,1610612760,"Terrance Ferguson, Russell Westbrook, Dennis Schroder, Steven Adams, Jerami Grant","Ferguson, Westbrook, Schroder, Adams, Grant",1628390-201566-203471-203500-203924,OKC,870.0,5,30.0,12.0,60,1.0,4.0,1.0,4.0,,12.0,99.3103448275862,12.966666666666667,11.533333333333333,0.4,-19.0,30.0,7.0,43.0,16.033333333333335,14.9,14.0,2.0,3.0,5.0,1.0,2.0,,6.0,10.0,23.0,1.0,8.0,24.0,8.0,3.0,6.0,,1.0,7.0,,1.0,15.0,,6.0,13.0,3.0,,2.0,21.0,1.0,0.125,0.125,0.43478260869565216,0.3709677419354839,0.375,0.25806451612903225,0.75,,0.5454545454545454,,0.06451612903225806,0.16129032258064516,0.6,0.6,0.06451612903225806,0.5,0.5,1.0,0.1935483870967742,,,,0.7741935483870968,,0.54929,5.504347826086956,26.2625,6.0,16.0,6.0,3.0,3.0,3.0,2.0,0.6,,0.5161290322580645,0.375,0.46153846153846156,6.0,2.0,2.0,1.0,2.0,4.0,2.0,7.0,,2.0,1.0,0.3333333333333333,0.3684210526315789,0.4,0.3333333333333333,0.3333333333333333,0.03125,0.041666666666666664,,,,3.0,5.0,,,,0.25,0.25,,0.38461538461538464,0.4,,0.5238416666666666,0.125,12.0,6.0,4.0,0.6,0.6,0.625,0.6666666666666666,2.0,3.0,,0.15384615384615385,0.5389041666666666,,7.0,,1.0,1.0,1.0,7.0,0.2692307692307692,0.2916666666666667,1.0,6.0,2.0,1.0,2.0,10.0,4.0,0.2,0.2692307692307692,0.17391304347826086,0.1875,0.3333333333333333,0.46153846153846156,0.16666666666666666,0.07692307692307693,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,0.3333333333333333,1.0,,0.5,,,1.0,0.5,1.0,1.0,0.3333333333333333,,,1.0,,,0.5,,1.0,0.25,0.5,,,,1.0,,,,,,,0.125,,0.16666666666666666,,,,1.0,1.0,0.5,1.0,,,,,1610612760,2019,2018-19,False
1628390-202331-202693-203457-203471,1610612760,"Terrance Ferguson, Paul George, Markieff Morris, Nerlens Noel, Dennis Schroder","Ferguson, George, Morris, Noel, Schroder",1628390-202331-202693-203457-203471,OKC,76.0,1,3.0,,6,,1.0,,,,,113.6842105263158,8.666666666666666,8.0,,-1.0,3.0,,6.0,16.666666666666668,16.666666666666668,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,5.0,2.0,3.0,,,1.0,1.0,,1.0,3.0,,1.0,2.0,1.0,,,3.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,,1.0,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,0.6666666666666666,,0.52515,14.1,22.35,,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612760,2019,2018-19,False
1628390-202331-203457-203471-203924,1610612760,"Terrance Ferguson, Paul George, Nerlens Noel, Dennis Schroder, Jerami Grant","Ferguson, George, Noel, Schroder, Grant",1628390-202331-203457-203471-203924,OKC,16.0,1,,,1,,,,,,,90.0,,,,,1.0,1.0,,16.0,16.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,37.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
