EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls Drawn,OffFTReboundPct,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,LongMidRangePctBlocked,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1626144-1628995-202683-203501-203943,1610612752,"Emmanuel Mudiay, Kevin Knox, Enes Kanter, Tim Hardaway Jr., Noah Vonleh","Mudiay, Knox, Kanter, Hardaway Jr., Vonleh",1626144-1628995-202683-203501-203943,NYK,9524.0,16,159,43.0,329,332,82.0,72.0,35.0,661,70.0,104.0,6.0,16.0,17.0,24.0,22.0,48.0,18.0,40.0,8.0,21.0,1.0,3.0,2.0,5.0,35.0,94.0,2.0,7.0,8.0,27.0,110.0,192.0,43.0,115.0,52.0,401.0,358.0,10.0,26.0,3.0,10.0,6.0,35.0,26.0,43.0,10.0,32.0,15.0,97.0,124.0,96.0,111.0,18.0,8.0,94.0,35.0,11.0,1.0,62.0,37.0,99.0,30.0,7.0,44.0,8.0,10.0,235.0,18.0,20.0,42.0,82.0,6.0,130.0,38.0,168.0,2.0,24.0,11.0,13.0,17.0,5.0,11.0,23.0,3.0,6.0,1.0,4.0,40.0,12.0,31.0,62.0,4.0,4.0,1.0,55.0,2.0,3.0,60.0,7.0,2.0,1.0,27.0,4.0,2.0,17.0,2.0,1.0,9.0,1.0,1.0,7.0,19.0,15.0,1.0,2.0,1.0,366.0,97.0,82.0,3.0,2.0,0.5636363636363636,0.5849056603773585,0.8604651162790697,0.3739130434782609,0.3,0.3125,0.3739130434782609,0.5729166666666666,0.38461538461538464,0.6046511627906976,0.5684039087947883,0.4027777777777778,0.5466666666666666,0.6042296072507553,0.4358974358974359,0.5773809523809523,0.3745928338762215,0.008695652173913044,0.057291666666666664,0.057692307692307696,0.10416666666666667,0.010638297872340425,0.425,1.0,0.7008547008547008,0.24390243902439024,0.75,0.2608695652173913,0.7167630057803468,0.25165562913907286,0.35294117647058826,0.2692307692307692,0.045454545454545456,0.26785714285714285,0.23076923076923078,0.65,0.6428571428571429,0.8285714285714286,0.7446808510638298,0.7777777777777778,0.014388489208633094,99.94120117597649,0.7894736842105263,13.939209726443769,14.873493975903614,13.27659574468085,14.237951807228916,0.33876221498371334,0.6730769230769231,0.7142857142857143,0.6285714285714286,0.1563517915309446,0.4583333333333333,0.5116279069767442,0.36363636363636365,0.13029315960912052,0.45,0.45,0.5555555555555556,0.06840390879478828,0.38095238095238093,0.38095238095238093,0.875,0.30618892508143325,0.3723404255319149,0.3763440860215054,0.8571428571428571,0.4444444444444444,0.375,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.19444444444444445,0.2857142857142857,1.0,0.32,0.7083333333333334,0.06666666666666667,0.4,0.36,0.2962962962962963,0.7133550488599348,0.3723404255319149,0.5426583061889251,0.5650666666666667,0.5418646666666667,0.09422492401215805,0.12735849056603774,0.03418803418803419,0.08728179551122195,0.24189526184538654,6.435416666666666,25.480869565217393,0.24924012158054712,,,,,,,,,,,1610612752,2019,2018-19,True
1626144-1626209-202683-203501-203943,1610612752,"Emmanuel Mudiay, Mario Hezonja, Enes Kanter, Tim Hardaway Jr., Noah Vonleh","Mudiay, Hezonja, Kanter, Hardaway Jr., Vonleh",1626144-1626209-202683-203501-203943,NYK,9184.0,13,153,18.0,311,310,27.0,39.0,27.0,621,61.0,83.0,7.0,12.0,5.0,8.0,27.0,56.0,19.0,39.0,10.0,26.0,1.0,3.0,1.0,3.0,28.0,81.0,1.0,11.0,1.0,7.0,107.0,178.0,38.0,107.0,28.0,356.0,338.0,7.0,13.0,2.0,14.0,2.0,22.0,9.0,14.0,2.0,10.0,1.0,25.0,120.0,94.0,105.0,9.0,10.0,81.0,28.0,6.0,,60.0,35.0,95.0,26.0,9.0,38.0,10.0,12.0,225.0,13.0,19.0,47.0,71.0,4.0,122.0,33.0,155.0,4.0,25.0,17.0,8.0,22.0,5.0,16.0,20.0,2.0,6.0,3.0,3.0,42.0,5.0,21.0,51.0,3.0,3.0,3.0,40.0,2.0,2.0,44.0,4.0,,,24.0,,,24.0,2.0,2.0,13.0,,,11.0,26.0,18.0,1.0,,2.0,334.0,25.0,27.0,2.0,,0.5607476635514018,0.5882352941176471,0.9210526315789473,0.35514018691588783,0.14285714285714285,0.2,0.35514018691588783,0.601123595505618,0.5384615384615384,0.6428571428571429,0.5754385964912281,0.37037037037037035,0.5,0.5836065573770491,0.39285714285714285,0.5,0.37543859649122807,,0.033707865168539325,0.060240963855421686,0.017857142857142856,,0.5238095238095238,1.0,0.6635514018691588,0.2676056338028169,0.7580645161290323,0.19117647058823528,0.6982248520710059,0.2302158273381295,0.3181818181818182,0.2413793103448276,0.25,0.17307692307692307,0.25,0.6415094339622641,0.6578947368421053,0.75,0.7407407407407407,0.875,0.03007518796992481,97.36933797909408,0.6923076923076923,13.958199356913184,15.62258064516129,13.47266881028939,15.058064516129033,0.2912280701754386,0.7349397590361446,0.782051282051282,0.6229508196721312,0.19649122807017544,0.48214285714285715,0.4909090909090909,0.37037037037037035,0.1368421052631579,0.48717948717948717,0.48717948717948717,0.631578947368421,0.0912280701754386,0.38461538461538464,0.38461538461538464,0.9,0.28421052631578947,0.345679012345679,0.345679012345679,0.9285714285714286,0.4444444444444444,0.5833333333333334,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.4074074074074074,0.09090909090909091,1.0,0.3333333333333333,0.625,0.125,0.3333333333333333,0.2916666666666667,0.14285714285714285,0.6666666666666666,0.345679012345679,0.5309828070175439,0.5559147058823529,0.5328125,0.07868852459016394,0.12121212121212122,,0.06179775280898876,0.0702247191011236,7.358426966292135,25.432710280373833,0.08681672025723473,1.0,4.0,1.0,0.2,1.0,,,,,,1610612752,2019,2018-19,True
1626144-1628436-1628995-203501-203943,1610612752,"Emmanuel Mudiay, Luke Kornet, Kevin Knox, Tim Hardaway Jr., Noah Vonleh","Mudiay, Kornet, Knox, Hardaway Jr., Vonleh",1626144-1628436-1628995-203501-203943,NYK,6045.0,11,101,54.0,207,203,7.0,38.0,30.0,410,45.0,70.0,6.0,12.0,,1.0,15.0,42.0,11.0,24.0,11.0,24.0,4.0,5.0,,,18.0,50.0,1.0,6.0,2.0,4.0,71.0,136.0,29.0,74.0,24.0,253.0,199.0,6.0,20.0,5.0,11.0,3.0,30.0,1.0,5.0,2.0,4.0,1.0,9.0,96.0,46.0,78.0,9.0,10.0,50.0,18.0,7.0,2.0,48.0,26.0,74.0,16.0,10.0,33.0,9.0,6.0,174.0,11.0,25.0,37.0,46.0,6.0,89.0,37.0,126.0,7.0,17.0,10.0,7.0,17.0,2.0,14.0,8.0,1.0,3.0,,2.0,25.0,1.0,15.0,32.0,,3.0,1.0,32.0,2.0,3.0,33.0,6.0,,,17.0,1.0,1.0,9.0,,,7.0,,,2.0,9.0,4.0,,,,223.0,9.0,7.0,3.0,1.0,0.676056338028169,0.7272727272727273,0.896551724137931,0.3918918918918919,0.45454545454545453,0.5,0.3918918918918919,0.5220588235294118,0.3,0.2,0.5452380952380952,0.43548387096774194,0.4444444444444444,0.5672645739910314,0.45454545454545453,0.45,0.3523809523809524,0.02702702702702703,0.051470588235294115,0.05714285714285714,0.07142857142857142,0.02,0.68,1.0,0.7666666666666667,0.3968253968253968,0.8409090909090909,0.24444444444444444,0.7980769230769231,0.3333333333333333,0.44,0.4,0.3076923076923077,0.15625,0.46153846153846156,0.68,0.7894736842105263,0.875,0.8421052631578947,0.8333333333333334,0.0707070707070707,97.66749379652606,0.4444444444444444,14.599033816425122,14.891625615763546,13.623188405797102,14.438423645320198,0.3333333333333333,0.6428571428571429,0.6818181818181818,0.7333333333333333,0.2,0.35714285714285715,0.38461538461538464,0.6,0.11428571428571428,0.4583333333333333,0.4583333333333333,0.5454545454545454,0.11428571428571428,0.4583333333333333,0.4782608695652174,0.9090909090909091,0.23809523809523808,0.36,0.3673469387755102,0.8888888888888888,0.3870967741935484,0.5,0.16666666666666666,0.16129032258064516,0.8,0.1935483870967742,0.16666666666666666,1.0,0.1111111111111111,,,,0.4444444444444444,0.5,0.6857142857142857,0.36,0.5150788095238096,0.5117625,0.4087722222222222,0.08108108108108109,0.11564625850340136,0.013333333333333334,0.11857707509881422,0.03557312252964427,6.738235294117647,24.755405405405405,0.033816425120772944,1.0,4.0,,0.3333333333333333,0.75,0.041666666666666664,,,,,1610612752,2019,2018-19,True
1626144-1626209-1628422-1628995-201599,1610612752,"Emmanuel Mudiay, Mario Hezonja, Damyean Dotson, Kevin Knox, DeAndre Jordan","Mudiay, Hezonja, Dotson, Knox, Jordan",1626144-1626209-1628422-1628995-201599,NYK,5547.0,8,92,47.0,186,184,49.0,32.0,23.0,370,47.0,69.0,8.0,13.0,9.0,17.0,7.0,20.0,8.0,16.0,11.0,20.0,,1.0,1.0,5.0,23.0,50.0,3.0,3.0,6.0,13.0,62.0,105.0,34.0,70.0,34.0,260.0,213.0,9.0,15.0,3.0,4.0,4.0,31.0,14.0,29.0,7.0,18.0,11.0,60.0,82.0,42.0,87.0,15.0,8.0,50.0,23.0,10.0,,41.0,29.0,70.0,18.0,11.0,35.0,1.0,5.0,169.0,7.0,18.0,19.0,37.0,5.0,61.0,25.0,86.0,5.0,18.0,10.0,8.0,11.0,3.0,7.0,8.0,2.0,4.0,,1.0,19.0,6.0,23.0,41.0,,2.0,2.0,34.0,2.0,2.0,40.0,4.0,,1.0,16.0,1.0,4.0,7.0,2.0,,2.0,2.0,,5.0,9.0,5.0,,,,229.0,60.0,49.0,7.0,4.0,0.6612903225806451,0.7068965517241379,0.8529411764705882,0.4857142857142857,0.75,0.3888888888888889,0.4857142857142857,0.5904761904761905,0.6,0.4827586206896552,0.6457142857142857,0.7105263157894737,0.5212765957446809,0.6770833333333334,0.7380952380952381,0.5660377358490566,0.4,,0.09523809523809523,0.11594202898550725,0.1,,0.5789473684210527,1.0,0.8222222222222222,0.4186046511627907,0.6785714285714286,0.19444444444444445,0.7671232876712328,0.31645569620253167,0.5454545454545454,0.23076923076923078,0.375,0.1111111111111111,0.4444444444444444,0.8125,0.75,0.9230769230769231,0.8421052631578947,0.3333333333333333,0.07246376811594203,96.05191995673337,0.5555555555555556,14.258064516129032,15.733695652173912,13.456989247311828,15.282608695652174,0.3942857142857143,0.6811594202898551,0.7704918032786885,0.7446808510638298,0.11428571428571428,0.35,0.3888888888888889,0.14285714285714285,0.09142857142857143,0.5,0.5,0.625,0.11428571428571428,0.55,0.55,1.0,0.2857142857142857,0.46,0.46,0.782608695652174,0.6842105263157895,0.6153846153846154,0.5,0.05263157894736842,,0.15789473684210525,1.0,1.0,0.3617021276595745,0.5294117647058824,0.10638297872340426,0.2,0.2765957446808511,0.46153846153846156,0.7942857142857143,0.46,0.5603,0.56609375,0.5383255319148935,0.09042553191489362,0.13675213675213677,0.014084507042253521,0.11923076923076924,0.23076923076923078,5.375238095238095,25.029999999999998,0.26344086021505375,,4.0,,,,,,,,,1610612752,2019,2018-19,True
1628373-1628422-1629011-203501-203943,1610612752,"Frank Ntilikina, Damyean Dotson, Mitchell Robinson, Tim Hardaway Jr., Noah Vonleh","Ntilikina, Dotson, Robinson, Hardaway Jr., Vonleh",1628373-1628422-1629011-203501-203943,NYK,5419.0,8,90,-23.0,186,186,34.0,32.0,18.0,372,36.0,50.0,7.0,11.0,7.0,9.0,5.0,17.0,10.0,25.0,5.0,19.0,,1.0,1.0,4.0,13.0,44.0,2.0,3.0,1.0,7.0,51.0,92.0,18.0,63.0,26.0,182.0,205.0,7.0,13.0,2.0,4.0,3.0,23.0,9.0,17.0,2.0,11.0,9.0,33.0,48.0,54.0,42.0,12.0,10.0,44.0,13.0,12.0,,24.0,14.0,38.0,9.0,5.0,18.0,1.0,5.0,90.0,11.0,8.0,36.0,28.0,4.0,68.0,19.0,87.0,5.0,14.0,10.0,4.0,18.0,4.0,14.0,17.0,1.0,4.0,,4.0,35.0,3.0,13.0,35.0,3.0,5.0,3.0,48.0,2.0,3.0,38.0,5.0,,1.0,19.0,,2.0,9.0,,,5.0,,1.0,3.0,9.0,4.0,1.0,,,159.0,33.0,34.0,5.0,2.0,0.47058823529411764,0.5217391304347826,0.7777777777777778,0.2857142857142857,0.5,0.18181818181818182,0.2857142857142857,0.5543478260869565,0.5384615384615384,0.5294117647058824,0.5032258064516129,0.5882352941176471,0.42857142857142855,0.5292397660818714,0.6388888888888888,0.48484848484848486,0.4064516129032258,,0.13043478260869565,0.12,0.058823529411764705,,0.5142857142857142,0.8,0.5957446808510638,0.1951219512195122,0.75,0.24444444444444444,0.6736842105263158,0.22093023255813954,0.21428571428571427,0.25,0.13333333333333333,0.25806451612903225,0.21428571428571427,0.5714285714285714,0.6153846153846154,0.6153846153846154,0.7560975609756098,0.7142857142857143,0.06756756756756757,98.85218675032294,0.4444444444444444,14.75268817204301,14.381720430107526,14.365591397849462,13.768817204301076,0.3225806451612903,0.72,0.8181818181818182,0.5,0.10967741935483871,0.29411764705882354,0.3125,0.2,0.16129032258064516,0.4,0.5,0.5,0.12258064516129032,0.2631578947368421,0.2631578947368421,1.0,0.2838709677419355,0.29545454545454547,0.29545454545454547,0.6923076923076923,0.6470588235294118,0.6363636363636364,0.14285714285714285,0.058823529411764705,,0.17647058823529413,0.6666666666666666,0.5,0.32142857142857145,0.7777777777777778,0.14285714285714285,0.25,0.25,0.14285714285714285,0.7290322580645161,0.29545454545454547,0.5333177419354839,0.530835,0.4997375,0.11242603550295859,0.1792452830188679,,0.12637362637362637,0.1813186813186813,7.297826086956522,25.08095238095238,0.1827956989247312,,1.0,3.0,,,,1.0,0.2,,,1610612752,2019,2018-19,True
1628372-1628422-1628995-201599-203943,1610612752,"Dennis Smith Jr., Damyean Dotson, Kevin Knox, DeAndre Jordan, Noah Vonleh","Smith Jr., Dotson, Knox, Jordan, Vonleh",1628372-1628422-1628995-201599-203943,NYK,4141.0,8,69,40.0,143,140,13.0,21.0,13.0,283,31.0,48.0,4.0,9.0,2.0,3.0,15.0,28.0,8.0,16.0,7.0,15.0,,1.0,,,6.0,24.0,,1.0,1.0,2.0,54.0,92.0,13.0,39.0,29.0,176.0,136.0,8.0,13.0,,2.0,2.0,18.0,5.0,8.0,1.0,2.0,3.0,16.0,58.0,50.0,36.0,3.0,8.0,24.0,6.0,7.0,,29.0,12.0,41.0,5.0,7.0,18.0,4.0,7.0,94.0,4.0,11.0,17.0,35.0,5.0,57.0,17.0,74.0,5.0,15.0,12.0,3.0,7.0,5.0,3.0,9.0,2.0,4.0,1.0,,16.0,2.0,14.0,29.0,,5.0,,31.0,,1.0,38.0,10.0,,,23.0,,1.0,9.0,,,7.0,,1.0,1.0,9.0,7.0,,1.0,1.0,158.0,16.0,13.0,,1.0,0.5370370370370371,0.58,0.9230769230769231,0.3333333333333333,,0.5,0.3333333333333333,0.5869565217391305,0.6153846153846154,0.625,0.5610687022900763,0.5333333333333333,0.65,0.6068965517241379,0.5625,0.6666666666666666,0.29770992366412213,,0.07608695652173914,0.08333333333333333,0.10714285714285714,,0.4375,1.0,0.7142857142857143,0.2972972972972973,0.68,0.15384615384615385,0.7027027027027027,0.23809523809523808,0.5,0.15384615384615385,0.125,0.05555555555555555,0.375,0.7391304347826086,0.5625,0.9,0.6,1.0,0.08928571428571429,98.41101183289061,0.7777777777777778,13.608391608391608,15.678571428571429,13.090909090909092,14.842857142857143,0.366412213740458,0.6458333333333334,0.7045454545454546,0.5806451612903226,0.21374045801526717,0.5357142857142857,0.6,0.26666666666666666,0.12213740458015267,0.5,0.5,0.875,0.11450381679389313,0.4666666666666667,0.4666666666666667,1.0,0.183206106870229,0.25,0.25,0.8333333333333334,0.6,0.4444444444444444,,0.06666666666666667,,0.06666666666666667,,,0.3,0.6666666666666666,,,0.2,0.5,0.6641221374045801,0.25,0.5235038167938931,0.4923916666666666,0.44051,0.1597222222222222,0.21904761904761905,,0.10227272727272728,0.09090909090909091,6.689130434782609,25.064102564102566,0.09090909090909091,2.0,,1.0,0.3333333333333333,,,,,,,1610612752,2019,2018-19,True
1628373-202498-202683-203501-203504,1610612752,"Frank Ntilikina, Lance Thomas, Enes Kanter, Tim Hardaway Jr., Trey Burke","Ntilikina, Thomas, Kanter, Hardaway Jr., Burke",1628373-202498-202683-203501-203504,NYK,3667.0,5,61,7.0,132,132,14.0,14.0,7.0,264,28.0,37.0,1.0,4.0,2.0,2.0,11.0,25.0,2.0,12.0,2.0,8.0,,1.0,,1.0,9.0,20.0,,3.0,,2.0,41.0,74.0,11.0,28.0,21.0,136.0,129.0,1.0,4.0,,4.0,,2.0,3.0,5.0,,3.0,4.0,10.0,44.0,38.0,33.0,,2.0,20.0,9.0,3.0,,22.0,11.0,33.0,9.0,2.0,19.0,2.0,1.0,77.0,2.0,9.0,14.0,41.0,,55.0,11.0,66.0,3.0,9.0,8.0,1.0,18.0,3.0,16.0,12.0,1.0,2.0,2.0,2.0,30.0,4.0,7.0,21.0,,4.0,3.0,29.0,1.0,,27.0,5.0,,,14.0,,2.0,8.0,,,6.0,,,2.0,8.0,5.0,1.0,1.0,,134.0,10.0,14.0,3.0,1.0,0.5365853658536586,0.55,1.0,0.39285714285714285,,,0.39285714285714285,0.5540540540540541,0.25,0.6,0.5637254901960784,0.125,0.375,0.6017699115044248,0.125,0.5,0.27450980392156865,,0.04054054054054054,0.05405405405405406,,,0.6,,0.7884615384615384,0.2727272727272727,0.8235294117647058,0.11764705882352941,0.7971014492753623,0.22,0.4444444444444444,0.2857142857142857,0.1,,0.3333333333333333,0.75,0.9090909090909091,0.6428571428571429,0.7692307692307693,1.0,0.06382978723404255,103.67057540223615,0.625,13.416666666666666,14.363636363636363,13.022727272727273,13.825757575757576,0.3627450980392157,0.7567567567567568,0.8,0.6785714285714286,0.24509803921568626,0.44,0.44,0.18181818181818182,0.11764705882352941,0.16666666666666666,0.18181818181818182,0.5,0.0784313725490196,0.25,0.25,1.0,0.19607843137254902,0.45,0.45,1.0,0.5,0.25,,0.125,,0.375,,,0.25,1.0,0.125,,0.25,,0.6372549019607843,0.45,0.529214705882353,0.5932857142857142,0.54675,0.12612612612612611,0.1686746987951807,,0.014705882352941176,0.07352941176470588,6.70945945945946,25.210714285714285,0.10606060606060606,,2.0,2.0,,,,,0.08333333333333333,,,1610612752,2019,2018-19,True
1628995-202498-203501-203504-203943,1610612752,"Kevin Knox, Lance Thomas, Tim Hardaway Jr., Trey Burke, Noah Vonleh","Knox, Thomas, Hardaway Jr., Burke, Vonleh",1628995-202498-203501-203504-203943,NYK,2541.0,4,42,12.0,85,85,1.0,1.0,8.0,170,20.0,34.0,4.0,7.0,,1.0,5.0,10.0,2.0,6.0,2.0,8.0,,,,,6.0,25.0,1.0,3.0,,,27.0,50.0,8.0,33.0,6.0,84.0,72.0,5.0,8.0,1.0,3.0,,13.0,,2.0,,,1.0,1.0,28.0,26.0,24.0,,8.0,25.0,6.0,2.0,,14.0,8.0,22.0,6.0,2.0,11.0,2.0,1.0,52.0,4.0,9.0,21.0,23.0,1.0,45.0,13.0,58.0,4.0,1.0,,1.0,4.0,2.0,3.0,7.0,,1.0,,,11.0,,6.0,13.0,2.0,1.0,1.0,14.0,,2.0,13.0,1.0,,,5.0,1.0,1.0,4.0,,,1.0,,1.0,2.0,4.0,4.0,1.0,,,71.0,1.0,1.0,,1.0,0.5185185185185185,0.6086956521739131,1.0,0.24242424242424243,0.3333333333333333,,0.24242424242424243,0.54,0.625,,0.46987951807228917,0.5909090909090909,,0.47191011235955055,0.5,0.125,0.39759036144578314,,0.04,0.058823529411764705,,,0.36363636363636365,1.0,0.7931034482758621,0.391304347826087,1.0,0.16,0.88,0.2708333333333333,0.42857142857142855,0.4,0.25,0.21052631578947367,,0.6,0.8888888888888888,0.8,1.0,1.0,0.08695652173913043,96.34002361275088,1.0,16.16470588235294,13.729411764705882,15.623529411764705,13.305882352941177,0.40963855421686746,0.5882352941176471,0.625,0.55,0.12048192771084337,0.5,0.5,0.4,0.07228915662650602,0.3333333333333333,0.3333333333333333,0.5,0.0963855421686747,0.25,0.25,1.0,0.30120481927710846,0.24,0.24,1.0,0.6363636363636364,0.5714285714285714,,,,0.2727272727272727,0.3333333333333333,1.0,0.5,,,,,,0.8072289156626506,0.24,0.5410807228915663,0.5243,0.4876,0.06818181818181818,0.09259259259259259,0.029411764705882353,0.15476190476190477,0.011904761904761904,5.256,25.293939393939397,0.011764705882352941,,,3.0,,,,,,,,1610612752,2019,2018-19,True
