EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGA,Arc3FGA,FG3A,SecondChanceFG2A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGA,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Travels,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,AtRimPctBlocked,SecondChanceArc3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,FTDefRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,HeaveAttempts,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101161-1627732-202699-202710-203516,1610612755,"Amir Johnson, Ben Simmons, Tobias Harris, Jimmy Butler, James Ennis III","Johnson, Simmons, Harris, Butler, Ennis III",101161-1627732-202699-202710-203516,PHI,151.0,1,3.0,-1.0,4.0,5.0,9.0,2.0,2.0,1.0,2.0,3.0,3.0,7.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,7.0,0.6666666666666666,0.6666666666666666,0.875,1.0,0.6666666666666666,1.0,1.0,85.82781456953643,18.25,15.6,18.25,15.6,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3587666666666667,0.5,0.5,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-1628413-200755-203516,1610612755,"Boban Marjanovic, Ben Simmons, Jonah Bolden, JJ Redick, James Ennis III","Marjanovic, Simmons, Bolden, Redick, Ennis III",1626246-1627732-1628413-200755-203516,PHI,85.0,1,1.0,-5.0,3.0,3.0,6.0,,,,,1.0,,,5.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,101.6470588235294,20.666666666666668,7.666666666666667,17.666666666666668,7.666666666666667,,,,,0.5856,,,1.2,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.5,1.0,0.25,0.25,0.5,1.0,1.0,25.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202699-202710,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Tobias Harris, Jimmy Butler","Marjanovic, Simmons, Redick, Harris, Butler",1626246-1627732-200755-202699-202710,PHI,413.0,5,7.0,-4.0,16.0,14.0,30.0,2.0,4.0,2.0,6.0,11.0,4.0,19.0,23.0,6.0,1.0,2.0,8.0,4.0,7.0,5.0,5.0,,,14.0,0.5454545454545454,0.4411764705882353,0.47368421052631576,1.0,0.6666666666666666,1.0,,104.60048426150121,14.125,13.357142857142858,12.5625,13.0,0.23529411764705882,0.5,0.6666666666666666,0.11764705882352941,0.5426264705882353,,,7.645454545454545,4.0,5.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,1.0,,1.0,,2.0,,0.35294117647058826,0.5,0.6,0.6,0.6666666666666666,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.6,0.6470588235294118,24.366666666666664,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,0.5,0.6,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.25,0.4166666666666667,0.4166666666666667,0.09090909090909091,0.25,0.5,0.6,1.0,0.5,0.5,1.0,0.1111111111111111,0.6,0.6,0.3333333333333333,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,0.25,0.25,0.6443666666666666,0.535475,0.2631578947368421,0.3157894736842105,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202699-203118,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Tobias Harris, Mike Scott","Marjanovic, Simmons, Redick, Harris, Scott",1626246-1627732-200755-202699-203118,PHI,376.0,4,6.0,-6.0,14.0,14.0,28.0,1.0,3.0,5.0,5.0,10.0,1.0,11.0,17.0,4.0,4.0,6.0,8.0,2.0,5.0,2.0,2.0,,1.0,10.0,0.5,0.4166666666666667,0.4230769230769231,0.8,0.8571428571428571,1.0,,107.23404255319149,11.714285714285714,15.142857142857142,10.928571428571429,15.142857142857142,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4801625,0.07692307692307693,0.09090909090909091,10.3,2.0,2.0,,,2.0,2.0,,2.0,,2.0,,,,,3.0,,0.16666666666666666,,,0.2857142857142857,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,25.799999999999997,12.0,1.0,,1.0,3.0,,,,,,1.0,1.0,1.0,5.0,8.0,2.0,,10.0,6.0,,,,3.0,,3.0,,1.0,1.0,1.0,6.0,2.0,2.0,,,3.0,,2.0,2.0,1.0,,,,1.0,,1.0,10.0,12.0,,0.6,0.6,,,,,0.625,,0.5,0.25,0.5,,,1.0,0.4,1.0,,,,,0.5,0.5,1.0,1.0,0.6,0.6,0.3333333333333333,,,,,,0.1,,0.54165,0.465645,0.09090909090909091,0.9090909090909091,0.8571428571428571,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202699-203516,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Tobias Harris, James Ennis III","Marjanovic, Simmons, Redick, Harris, Ennis III",1626246-1627732-200755-202699-203516,PHI,221.0,2,4.0,-13.0,8.0,10.0,18.0,,2.0,1.0,1.0,4.0,,2.0,15.0,2.0,1.0,3.0,4.0,1.0,2.0,,,,,2.0,0.25,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,117.28506787330318,15.375,9.8,14.875,9.8,0.3333333333333333,,,0.16666666666666666,0.5004833333333333,,,10.225,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,,0.3333333333333333,0.3333333333333333,0.5,0.2,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.5,24.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.2,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202710-203118,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Jimmy Butler, Mike Scott","Marjanovic, Simmons, Redick, Butler, Scott",1626246-1627732-200755-202710-203118,PHI,138.0,1,2.0,-3.0,5.0,4.0,9.0,,1.0,3.0,1.0,5.0,,5.0,8.0,2.0,,1.0,2.0,1.0,1.0,,,,,3.0,0.2,0.4166666666666667,0.4166666666666667,,0.5,,,93.91304347826087,15.6,15.0,15.6,13.25,0.16666666666666666,,,0.5,0.419975,,,12.459999999999999,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.16666666666666666,,,0.25,,0.16666666666666666,,0.16666666666666666,1.0,0.3333333333333333,25.1,5.0,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,1.0,5.0,1.0,,5.0,,3.0,2.0,1.0,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,5.0,5.0,,,,1.0,1.0,1.0,1.0,0.2,1.0,0.4166666666666667,1.0,0.4166666666666667,0.2,1.0,0.5,0.25,,,,,,1.0,1.0,,,,,,,,,1.0,,0.16666666666666666,,0.4147,0.419975,0.4,1.0,1.0,4.0,1.0,,1.0,,,,,,0.3333333333333333,1.0,,,,1.0,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-203118-203516,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Mike Scott, James Ennis III","Marjanovic, Simmons, Redick, Scott, Ennis III",1626246-1627732-200755-203118-203516,PHI,199.0,3,3.0,6.0,8.0,7.0,15.0,2.0,3.0,,3.0,5.0,9.0,15.0,9.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,11.0,1.0,4.0,11.0,0.6,0.6,0.8333333333333334,1.0,1.0,,1.0,108.54271356783919,11.25,15.571428571428571,11.125,15.571428571428571,0.6,0.6666666666666666,0.6666666666666666,,0.45321999999999996,0.5555555555555556,0.5,6.3,2.0,2.0,1.0,,,,1.0,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,0.4,,,1.0,0.4,,2.0,1.0,1.0,,,,,,,1.0,,2.0,4.0,,,,4.0,4.0,4.0,,2.0,,2.0,,2.0,,,2.0,,4.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,4.0,2.0,,0.6666666666666666,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,0.5,0.5,,1.0,,,,,,,1.0,,,,0.3781,,0.26666666666666666,0.26666666666666666,0.25,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-203118-203613,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Mike Scott, Jonathon Simmons","Marjanovic, Simmons, Redick, Scott, Simmons",1626246-1627732-200755-203118-203613,PHI,21.0,1,,-2.0,1.0,1.0,2.0,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,137.14285714285714,11.0,10.0,11.0,10.0,1.0,,,,0.4202,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4202,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-203118-204456,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Mike Scott, T.J. McConnell","Marjanovic, Simmons, Redick, Scott, McConnell",1626246-1627732-200755-203118-204456,PHI,83.0,1,1.0,5.0,3.0,3.0,6.0,,,,1.0,1.0,,5.0,,,1.0,3.0,4.0,,,,,,,2.0,1.0,0.625,0.625,1.0,1.0,1.0,,104.09638554216868,12.0,15.666666666666666,11.0,15.666666666666666,,,,,0.6105875,,,0.9,1.0,1.0,,1.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,0.75,,0.5,0.5,0.5,0.25,0.25,0.5,,1.0,26.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,3.0,,,,,,2.0,3.0,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.5,,1.5,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,0.6,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-202699-202710-203118,1610612755,"Boban Marjanovic, Ben Simmons, Tobias Harris, Jimmy Butler, Mike Scott","Marjanovic, Simmons, Harris, Butler, Scott",1626246-1627732-202699-202710-203118,PHI,142.0,1,2.0,-1.0,6.0,5.0,11.0,,,3.0,2.0,4.0,,4.0,5.0,,3.0,3.0,4.0,,,1.0,,,,4.0,0.5,0.4,0.4,1.0,1.0,1.0,,111.54929577464789,15.666666666666666,9.6,14.666666666666666,9.6,,,,0.6,0.47394,,,12.675,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,0.2,0.5,,0.3333333333333333,,0.2,0.2,,,0.4,23.6,5.0,,,,2.0,,,1.0,,,,,,1.0,2.0,1.0,,2.0,4.0,,,1.0,2.0,,2.0,,,,2.0,4.0,1.0,,,,1.0,,2.0,,,,,,,,,2.0,5.0,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,0.25,,,0.5,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.3333333333333333,,0.488,,0.5,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
