EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffRebounds,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,LiveBallTurnoverPct,SelfORebPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DeadBallTurnovers,Offensive Fouls,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3PctAssisted,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,Steals,LostBallSteals,Travels,Blocked2s,BlockedShortMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,PenaltyOffPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg2Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFtPoints,HeaveAttempts,BlockedAtRim,ShortMidRangePctBlocked,PenaltyTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,LongMidRangePctBlocked,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1627774-1628380-202683-203552-203918,1610612757,"Jake Layman, Zach Collins, Enes Kanter, Seth Curry, Rodney Hood","Layman, Collins, Kanter, Curry, Hood",1627774-1628380-202683-203552-203918,POR,974.0,4,28.0,,60.0,4.0,9.0,10.0,1.0,0.8888888888888888,,88.70636550308008,15.892857142857142,15.714285714285714,16.0,32.0,1.0,4.0,1.0,5.0,10.0,3.0,8.0,11.0,20.0,3.0,8.0,33.0,41.0,1.0,4.0,,8.0,3.0,,1.0,31.0,0.375,0.375,0.55,0.5535714285714286,0.5689655172413793,0.2857142857142857,,0.07142857142857142,,1.0,16.53125,16.1875,0.14285714285714285,0.35714285714285715,0.5,0.5,0.2857142857142857,0.375,0.375,1.0,0.42857142857142855,0.375,0.4680839285714286,10.434999999999999,25.8375,-8.0,,1.0,,4.0,5.0,9.0,6.0,3.0,2.0,,,,0.25,,0.06896551724137931,0.09523809523809523,9.0,,3.0,12.0,3.0,27.0,1.0,4.0,3.0,1.0,1.0,,,0.8,0.1111111111111111,,,1.0,1.0,0.6998,4.0,1.0,2.0,6.0,2.0,1.0,2.0,18.0,,9.0,4.0,,,1.0,,,,0.8181818181818182,0.8181818181818182,1.0,1.0,1.0,,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.6666666666666666,1.0,,,,,,,,,,,4.0,1.0,1.0,,1.0,,,1.0,0.5,,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203086-203552,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Meyers Leonard, Seth Curry","Layman, Collins, Lillard, Leonard, Curry",1627774-1628380-203081-203086-203552,POR,141.0,1,5.0,5.0,9.0,,1.0,1.0,,0.5,,91.91489361702128,20.2,17.8,2.0,4.0,,2.0,,,,2.0,3.0,2.0,2.0,2.0,3.0,10.0,8.0,,2.0,3.0,3.0,2.0,,,10.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6,,,,,10.0,10.0,0.4,,,,0.6,0.6666666666666666,0.6666666666666666,,1.0,0.6666666666666666,0.55446,1.75,25.666666666666668,2.0,,,,,,,1.0,1.0,1.0,,,,,,0.2,0.5,3.0,,1.0,2.0,1.0,5.0,,1.0,,,0.5,,,1.0,,,1.0,,0.5,,2.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,1.0,1.0,0.5,,,,,,,2.0,2.0,3.0,2.0,3.0,6.0,,,,,,6.0,2.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.4438,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203090-203468,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Maurice Harkless, CJ McCollum","Layman, Collins, Lillard, Harkless, McCollum",1627774-1628380-203081-203090-203468,POR,104.0,1,3.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,,83.07692307692308,17.0,17.0,2.0,3.0,1.0,3.0,1.0,,,,1.0,2.0,3.0,,1.0,5.0,2.0,1.0,4.0,,1.0,,1.0,1.0,3.0,,,0.6666666666666666,0.5,0.625,0.25,1.0,0.5,1.0,1.0,17.666666666666668,13.666666666666666,0.75,,,,0.25,,,1.0,1.0,,0.51635,2.1666666666666665,24.9,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,1.0,0.4,,3.0,,1.0,,1.0,5.0,,,,,,5.0,3.0,,0.5,0.625,0.25,,0.51635,,1.0,1.0,2.0,3.0,,,,,2.0,3.0,,,,0.6666666666666666,,,,,,,,0.75,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203090-203552,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Maurice Harkless, Seth Curry","Layman, Collins, Lillard, Harkless, Curry",1627774-1628380-203081-203090-203552,POR,73.0,2,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,78.9041095890411,17.0,17.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,3.0,,,2.0,,1.0,,,1.0,3.0,,,0.5,0.3333333333333333,0.375,0.3333333333333333,,0.5,,,18.666666666666668,15.666666666666666,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,,0.4759333333333333,8.7,26.0,3.0,1.0,,,,,,1.0,2.0,1.0,,,,,0.5,0.25,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,1.0,,,,0.5577,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,1.0,,,,,2.0,,,,,,2.0,1.0,,1.0,1.0,,,0.2968,,0.6666666666666666,0.3333333333333333,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203468-203552,1610612757,"Jake Layman, Zach Collins, Damian Lillard, CJ McCollum, Seth Curry","Layman, Collins, Lillard, McCollum, Curry",1627774-1628380-203081-203468-203552,POR,28.0,1,,,1.0,,,,,,,51.42857142857143,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,1.0,,,,,,,,1.0,,0.3516,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203468-203917,1610612757,"Jake Layman, Zach Collins, Damian Lillard, CJ McCollum, Nik Stauskas","Layman, Collins, Lillard, McCollum, Stauskas",1627774-1628380-203081-203468-203917,POR,78.0,1,2.0,,4.0,,,,,,,73.84615384615384,19.0,19.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,,2.0,3.0,1.0,1.0,,,5.0,1.0,1.0,1.0,1.25,1.25,0.5,,,,,20.0,20.0,0.5,,,,0.5,1.0,1.0,,1.0,1.0,0.6014,0.8,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203468-203918,1610612757,"Jake Layman, Zach Collins, Damian Lillard, CJ McCollum, Rodney Hood","Layman, Collins, Lillard, McCollum, Hood",1627774-1628380-203081-203468-203918,POR,292.0,5,10.0,7.0,18.0,1.0,4.0,5.0,1.0,0.8,,88.76712328767124,12.4,11.4,5.0,8.0,,4.0,,,1.0,,1.0,4.0,7.0,,1.0,8.0,12.0,,6.0,,1.0,,,1.0,8.0,,,0.5714285714285714,0.5,0.5,0.125,,0.25,,1.0,21.0,21.0,0.5,0.125,,,0.125,,,,0.625,,0.4915,7.0,27.2,-4.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,1.0,,2.0,1.0,3.0,,,,,,0.75,0.3333333333333333,1.0,1.0,,,,3.0,,1.0,2.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,,0.25,0.25,,,,,0.75,0.75,0.3333333333333333,0.25,0.5,0.5,,,,2.0,,1.0,,1.0,,1.0,,,,,,2.0,,,,0.5,,0.40135,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203552-203918,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Seth Curry, Rodney Hood","Layman, Collins, Lillard, Curry, Hood",1627774-1628380-203081-203552-203918,POR,164.0,2,5.0,1.0,11.0,,1.0,2.0,,1.0,,96.58536585365853,15.0,15.0,3.0,6.0,1.0,1.0,,,1.0,,,,3.0,,,1.0,13.0,,,,,,,1.0,1.0,,,,,0.125,,,0.3333333333333333,,,14.833333333333334,14.5,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,0.3900666666666666,10.766666666666666,,-12.0,,1.0,1.0,3.0,,4.0,1.0,2.0,1.0,,,,0.3333333333333333,,0.25,0.25,,1.0,,,,,1.0,1.0,2.0,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,5.0,,,,,1.0,,,,,,1.0,5.0,,,0.125,,,0.3900666666666666,,1.0,0.8333333333333334,,1.0,,,,,,3.0,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203081-203552-203994,1610612757,"Jake Layman, Zach Collins, Damian Lillard, Seth Curry, Jusuf Nurkic","Layman, Collins, Lillard, Curry, Nurkic",1627774-1628380-203081-203552-203994,POR,81.0,2,4.0,,7.0,,1.0,2.0,,1.0,,124.44444444444444,14.0,14.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,,,1.0,,,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,,8.333333333333334,6.333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,,0.5527166666666666,9.9,25.5,-1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,0.5,1.0,1.0,1.0,1.0,,,,0.3575,,,1.0,1.0,,1.0,2.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203086-203468-203552,1610612757,"Jake Layman, Zach Collins, Meyers Leonard, CJ McCollum, Seth Curry","Layman, Collins, Leonard, McCollum, Curry",1627774-1628380-203086-203468-203552,POR,633.0,2,19.0,,37.0,3.0,9.0,12.0,0.6,0.6923076923076923,,84.17061611374407,17.0,16.05263157894737,11.0,18.0,4.0,6.0,3.0,2.0,6.0,,5.0,8.0,14.0,,6.0,16.0,17.0,4.0,16.0,,5.0,,1.0,3.0,10.0,,,0.5714285714285714,0.4,0.4,0.3,0.16666666666666666,0.25,,0.6,17.22222222222222,16.27777777777778,0.3,0.3,0.3333333333333333,0.3333333333333333,0.25,,,0.75,0.6,,0.47808,5.864285714285714,24.900000000000002,-1.0,,,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,2.0,6.0,1.0,,,0.07142857142857142,0.16666666666666666,0.75,0.3333333333333333,1.0,1.0,,,0.4895,5.0,3.0,1.0,2.0,,3.0,6.0,,4.0,,,2.0,,1.0,1.0,,,,,0.75,0.75,0.75,,0.8333333333333334,1.0,,0.1,0.5,0.5,1.0,0.375,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.5,,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,0.05,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203468-203552-203918,1610612757,"Jake Layman, Zach Collins, CJ McCollum, Seth Curry, Rodney Hood","Layman, Collins, McCollum, Curry, Hood",1627774-1628380-203468-203552-203918,POR,380.0,2,14.0,3.0,29.0,1.0,4.0,6.0,0.3333333333333333,0.5,,109.89473684210527,11.071428571428571,9.5,6.0,15.0,2.0,2.0,2.0,,3.0,,4.0,1.0,7.0,1.0,6.0,7.0,12.0,2.0,2.0,,4.0,,,2.0,5.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.19230769230769232,0.23333333333333334,0.46153846153846156,,0.18181818181818182,,0.5,15.0,13.6,0.15384615384615385,0.23076923076923078,,,0.3076923076923077,,,0.6666666666666666,0.6153846153846154,,0.5063961538461539,10.1,25.433333333333334,-5.0,,1.0,1.0,3.0,3.0,5.0,6.0,4.0,2.0,,,1.0,0.3333333333333333,,0.13333333333333333,0.2222222222222222,3.0,,1.0,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,,,0.6666666666666666,0.3333333333333333,1.0,1.0,,,0.5964833333333334,1.0,1.0,,2.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,1.0,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.15384615384615385,,,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.5,,,0.3333333333333333,,,,,1.0,2.0,,,1.0,,,1.0,,,,2.0,,1.0,,,,0.15384615384615385,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628380-203468-203552-203994,1610612757,"Jake Layman, Zach Collins, CJ McCollum, Seth Curry, Jusuf Nurkic","Layman, Collins, McCollum, Curry, Nurkic",1627774-1628380-203468-203552-203994,POR,83.0,1,2.0,2.0,4.0,,,,,,,69.39759036144578,23.5,19.0,1.0,2.0,,1.0,,1.0,1.0,,,2.0,2.0,,,4.0,6.0,,,,,,,,4.0,,,1.0,1.0,1.0,,,,,,18.0,18.0,0.5,0.5,1.0,1.0,,,,,0.5,,0.5609,5.5,,-2.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1628403-202323-203552-203917,1610612757,"Jake Layman, Caleb Swanigan, Evan Turner, Seth Curry, Nik Stauskas","Layman, Swanigan, Turner, Curry, Stauskas",1627774-1628403-202323-203552-203917,POR,30.0,1,1.0,1.0,2.0,,,,,,,96.0,15.0,15.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,1.0,,,,,,15.0,15.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1629014-202323-203081-203918,1610612757,"Jake Layman, Anfernee Simons, Evan Turner, Damian Lillard, Rodney Hood","Layman, Simons, Turner, Lillard, Hood",1627774-1629014-202323-203081-203918,POR,14.0,1,1.0,1.0,1.0,,,,,,,102.85714285714286,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-1629014-202329-202683-203081,1610612757,"Jake Layman, Anfernee Simons, Al-Farouq Aminu, Enes Kanter, Damian Lillard","Layman, Simons, Aminu, Kanter, Lillard",1627774-1629014-202329-202683-203081,POR,34.0,1,2.0,2.0,3.0,,2.0,2.0,,1.0,,127.05882352941177,10.5,10.5,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,0.75,,,,,,13.0,13.0,,,,,,,,,,,,,,3.0,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,3.0,1.0,,,0.75,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-202323-202329-202683-203090,1610612757,"Jake Layman, Evan Turner, Al-Farouq Aminu, Enes Kanter, Maurice Harkless","Layman, Turner, Aminu, Kanter, Harkless",1627774-202323-202329-202683-203090,POR,67.0,1,3.0,,6.0,,2.0,2.0,,1.0,,128.955223880597,10.666666666666666,10.666666666666666,1.0,3.0,,,,,,,,,1.0,,1.0,2.0,3.0,,,,,,,,2.0,,,,,0.3333333333333333,0.5,,,,,11.666666666666666,11.666666666666666,,,,,,,,,0.5,,0.521225,19.9,22.8,-1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,3.0,,,,1.0,2.0,,,,,,2.0,3.0,,,0.3333333333333333,,,0.521225,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,0.5,,,,,,,2.0,,,,,,,,1.0,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-202323-202329-203081-203468,1610612757,"Jake Layman, Evan Turner, Al-Farouq Aminu, Damian Lillard, CJ McCollum","Layman, Turner, Aminu, Lillard, McCollum",1627774-202323-202329-203081-203468,POR,57.0,4,2.0,1.0,5.0,,1.0,3.0,,,,126.31578947368422,5.5,1.5,1.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,2.0,,2.0,2.0,3.0,1.0,,,1.0,,1.0,2.0,,,,,,0.2,0.5,1.0,0.6666666666666666,1.0,,15.333333333333334,14.0,0.25,0.25,,,0.25,,,1.0,0.75,,0.39208333333333334,8.049999999999999,29.8,-1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,3.0,,1.0,,2.0,2.0,,,,,,2.0,3.0,,,0.2,0.25,,0.39208333333333334,,1.0,1.0,,1.0,,,,,,2.0,,,,,1.0,,,,,,,0.25,,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,0.25,,,,,,,2.0,,,,,,,,1.0,,,,0.25,,1.0,1.0,,,,,,,,,,,,,,1610612757,2019,2018-19,True
1627774-202323-202329-203081-203994,1610612757,"Jake Layman, Evan Turner, Al-Farouq Aminu, Damian Lillard, Jusuf Nurkic","Layman, Turner, Aminu, Lillard, Nurkic",1627774-202323-202329-203081-203994,POR,209.0,3,8.0,4.0,15.0,,2.0,5.0,,0.6666666666666666,,103.34928229665071,11.125,10.875,3.0,7.0,2.0,1.0,1.0,,2.0,,4.0,1.0,3.0,,4.0,5.0,9.0,1.0,2.0,,4.0,,,3.0,,,,0.3333333333333333,0.14285714285714285,0.2777777777777778,0.5714285714285714,,0.3333333333333333,,,17.142857142857142,16.714285714285715,0.14285714285714285,0.2857142857142857,,,0.5714285714285714,,,1.0,0.7142857142857143,,0.4924071428571429,5.333333333333333,26.425,-4.0,,,,1.0,2.0,2.0,4.0,4.0,1.0,,,,,,0.125,0.25,,,,,,,2.0,2.0,1.0,,,,,0.6666666666666666,1.0,,,1.0,,0.6236,1.0,1.0,,,3.0,1.0,5.0,,2.0,,,,,,,,,,,1.0,1.0,0.8333333333333334,,1.0,1.0,,,,,1.0,1.0,,6.0,,3.0,,3.0,5.0,,,,,,5.0,6.0,,0.16666666666666666,0.3125,0.5,,0.498375,,1.0,0.8571428571428571,1.0,1.0,,,,,1.0,3.0,,,,0.3333333333333333,1.0,,,,,,,0.16666666666666666,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,1610612757,2019,2018-19,True
1627774-202323-202329-203468-203994,1610612757,"Jake Layman, Evan Turner, Al-Farouq Aminu, CJ McCollum, Jusuf Nurkic","Layman, Turner, Aminu, McCollum, Nurkic",1627774-202323-202329-203468-203994,POR,124.0,1,5.0,,9.0,,1.0,1.0,,0.3333333333333333,,104.51612903225805,11.2,9.8,2.0,4.0,,,,1.0,1.0,,1.0,2.0,2.0,,1.0,5.0,10.0,,2.0,,1.0,,,,5.0,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,17.0,17.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,0.4417166666666667,11.4,24.8,-5.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,1.0,,1.0,0.5,0.5,,,,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612757,2019,2018-19,True
