EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,FTDefRebounds,Steals,BadPassSteals,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyFtPoints,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAssists,OffThreePtRebounds,Travels,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LiveBallTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,BlockedShortMidRange,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,SecondChanceFtPoints,HeaveAttempts,LostBallSteals,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,Corner3FGM,Corner3Assists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1626167-1628388-201954-202083-202711,1610612754,"Myles Turner, TJ Leaf, Darren Collison, Wesley Matthews, Bojan Bogdanovic","Turner, Leaf, Collison, Matthews, Bogdanovic",1626167-1628388-201954-202083-202711,IND,265.0,4,4.0,-8.0,9.0,14.0,4.0,6.0,,23.0,1.0,1.0,,,,,,,2.0,3.0,,2.0,1.0,3.0,3.0,2.0,4.0,12.0,,,,,,,2.0,2.0,,2.0,,3.0,,,,,,,,4.0,2.0,6.0,,6.0,,,,,2.0,1.0,,1.0,2.0,,2.0,,,4.0,2.0,4.0,,,0.3333333333333333,,,0.16666666666666666,,,0.2857142857142857,,0.3333333333333333,0.5,,0.6666666666666666,,1.0,0.8571428571428571,,,,,,1.0,1.0,,124.98113207547169,12.777777777777779,10.714285714285714,12.777777777777779,9.642857142857142,0.16666666666666666,1.0,1.0,,,,,,0.3333333333333333,0.5,,,,,,1.0,0.6666666666666666,0.5453583333333333,,0.5646,,,,0.5,11.766666666666666,27.2,0.4444444444444444,,,2.0,,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628388-201954-202709-203926,1610612754,"Myles Turner, TJ Leaf, Darren Collison, Cory Joseph, Doug McDermott","Turner, Leaf, Collison, Joseph, McDermott",1626167-1628388-201954-202709-203926,IND,145.0,2,2.0,-1.0,5.0,5.0,1.0,,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,4.0,2.0,,5.0,6.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,2.0,2.0,1.0,,1.0,,,3.0,1.0,,3.0,,3.0,1.0,4.0,,,,,,,2.0,2.0,,,,,,3.0,2.0,1.0,,,0.25,1.0,0.5,0.4166666666666667,1.0,0.5,0.4166666666666667,1.0,0.5,0.3333333333333333,,,0.3333333333333333,1.0,0.75,0.25,,,1.0,,,1.0,,99.3103448275862,13.0,16.0,13.0,14.6,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.5,1.0,,0.6666666666666666,0.5222416666666666,0.587,0.51475,,,0.4,0.4,7.625,25.45,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628410-201152-201954-202711,1610612754,"Myles Turner, Edmond Sumner, Thaddeus Young, Darren Collison, Bojan Bogdanovic","Turner, Sumner, Young, Collison, Bogdanovic",1626167-1628410-201152-201954-202711,IND,2213.0,2,37.0,-17.0,76.0,73.0,10.0,15.0,8.0,149.0,11.0,22.0,,4.0,3.0,4.0,5.0,12.0,13.0,16.0,2.0,1.0,22.0,47.0,22.0,8.0,76.0,93.0,1.0,6.0,2.0,7.0,4.0,8.0,1.0,8.0,30.0,14.0,,16.0,15.0,23.0,7.0,3.0,54.0,7.0,,12.0,10.0,23.0,11.0,34.0,2.0,,5.0,,13.0,1.0,5.0,14.0,18.0,2.0,10.0,,5.0,69.0,8.0,10.0,0.6818181818181818,0.6818181818181818,0.46808510638297873,0.16666666666666666,0.5,0.4927536231884058,0.3125,0.4444444444444444,0.5135135135135135,0.3888888888888889,0.4444444444444444,0.3188405797101449,,0.5882352941176471,0.28,0.7058823529411765,0.6470588235294118,0.28205128205128205,0.36363636363636365,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.8,0.058823529411764705,96.95436059647537,15.736842105263158,13.931506849315069,15.078947368421053,13.273972602739725,0.3188405797101449,0.5,0.55,0.6363636363636364,0.17391304347826086,0.4166666666666667,0.5555555555555556,0.6,0.18840579710144928,0.2318840579710145,0.5,,0.25,0.4444444444444444,0.75,0.1111111111111111,0.6376811594202898,0.5094898550724638,0.49562,0.5231777777777777,0.06756756756756757,0.09615384615384616,0.09210526315789473,0.10526315789473684,8.236170212765957,26.15,0.13157894736842105,6.0,1.0,4.0,4.0,1.0,0.46153846153846156,0.46153846153846156,,,3.0,3.0,3.0,1.0,,0.5,0.3333333333333333,5.0,4.0,,2.0,0.2857142857142857,0.25,0.8333333333333334,4.0,8.0,24.0,4.0,8.0,4.0,8.0,2.0,1.0,0.36363636363636365,0.36363636363636365,0.6153846153846154,0.25,0.25,1.0,0.25,6.0,,,,,5.0,,,0.10638297872340426,0.25,,0.08695652173913043,,,1.0,,,2.0,,,6.0,2.0,3.0,,,1.0,0.09090909090909091,4.0,4.0,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-201936-202711,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Tyreke Evans, Bojan Bogdanovic","Turner, Holiday, Young, Evans, Bogdanovic",1626167-1628988-201152-201936-202711,IND,166.0,1,3.0,-2.0,5.0,5.0,,4.0,1.0,10.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,2.0,1.0,5.0,7.0,1.0,1.0,,2.0,,,,,,4.0,2.0,1.0,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,1.0,2.0,,,1.0,,,3.0,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,,,0.5,,,0.25,1.0,,,,,,,86.74698795180723,17.2,16.0,17.0,16.0,0.5,0.6666666666666666,1.0,,,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,0.8333333333333334,0.5752916666666666,0.6962,,,,0.4,,5.15,24.05,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.25,,,0.16666666666666666,,,,1.0,,,,1.0,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-201936-203926,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Tyreke Evans, Doug McDermott","Turner, Holiday, Young, Evans, McDermott",1626167-1628988-201152-201936-203926,IND,49.0,2,1.0,,2.0,2.0,1.0,1.0,,4.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,117.55102040816327,9.0,15.5,9.0,15.5,1.0,,,,,,,,,,,,,1.0,,,1.0,0.4579,,0.4579,,,,,2.7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-201954-202711,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Darren Collison, Bojan Bogdanovic","Turner, Holiday, Young, Collison, Bogdanovic",1626167-1628988-201152-201954-202711,IND,107.0,2,2.0,-3.0,6.0,5.0,3.0,2.0,1.0,11.0,3.0,3.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,2.0,3.0,4.0,3.0,,6.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,4.0,4.0,3.0,0.3333333333333333,0.5,0.75,1.0,1.0,0.42857142857142855,0.5,0.4,0.42857142857142855,0.5,0.4,0.42857142857142855,,,,,,0.5,,,,,,,,148.0373831775701,11.333333333333334,7.8,10.666666666666666,7.8,0.42857142857142855,1.0,1.0,0.3333333333333333,0.14285714285714285,,,,,0.2857142857142857,0.5,1.0,,0.4,1.0,0.4,0.8571428571428571,0.5296857142857143,,0.53472,,,0.3333333333333333,0.6666666666666666,4.3,25.03333333333333,0.5,,,,,,,,,,,,,,,,,,2.0,,,0.6666666666666666,0.5,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.14285714285714285,0.2,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-202083-202711,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Wesley Matthews, Bojan Bogdanovic","Turner, Holiday, Young, Matthews, Bogdanovic",1626167-1628988-201152-202083-202711,IND,42.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,,,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,137.14285714285714,14.0,7.0,14.0,7.0,,,,,,,,,,1.0,,,,,,,1.0,0.5745,,,0.5,1.0,,,,25.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-202709-202711,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Cory Joseph, Bojan Bogdanovic","Turner, Holiday, Young, Joseph, Bogdanovic",1626167-1628988-201152-202709-202711,IND,343.0,3,6.0,1.0,10.0,11.0,,5.0,,21.0,4.0,4.0,,,,,2.0,2.0,2.0,,,,6.0,8.0,,,12.0,11.0,,,,,,,,,10.0,2.0,,,5.0,5.0,3.0,2.0,10.0,,,3.0,2.0,5.0,,5.0,,1.0,2.0,,2.0,,1.0,2.0,2.0,,,,,12.0,,,0.8333333333333334,0.8333333333333334,0.75,,,0.75,,,0.75,,,,,0.4,,1.0,0.625,,,,,0.5,1.0,1.0,,88.16326530612244,17.2,15.545454545454545,17.2,15.0,0.5,1.0,1.0,0.75,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.5,0.533925,,,,,,,6.775,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-202709-203926,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Cory Joseph, Doug McDermott","Turner, Holiday, Young, Joseph, McDermott",1626167-1628988-201152-202709-203926,IND,266.0,3,4.0,-6.0,9.0,11.0,,9.0,2.0,20.0,2.0,3.0,2.0,2.0,,,1.0,5.0,1.0,1.0,,,3.0,9.0,2.0,,6.0,12.0,2.0,2.0,,4.0,,,,,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,,,5.0,5.0,2.0,7.0,1.0,,,,,,,1.0,1.0,,,,,2.0,,,0.6666666666666666,1.0,0.3333333333333333,1.0,,0.2727272727272727,1.0,,0.2727272727272727,1.0,,0.18181818181818182,,1.0,0.16666666666666666,,1.0,0.25,1.0,,,1.0,1.0,,0.2,108.27067669172932,13.777777777777779,12.909090909090908,13.222222222222221,11.636363636363637,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.45454545454545453,0.2,0.3333333333333333,1.0,0.09090909090909091,0.09090909090909091,1.0,1.0,,,,,0.45454545454545453,0.4718636363636364,0.57545,,,,0.6666666666666666,,7.7666666666666675,25.25,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,0.2222222222222222,0.4,,0.09090909090909091,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,1.0,,0.5,,1.0,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201152-202711-203926,1610612754,"Myles Turner, Aaron Holiday, Thaddeus Young, Bojan Bogdanovic, Doug McDermott","Turner, Holiday, Young, Bogdanovic, McDermott",1626167-1628988-201152-202711-203926,IND,180.0,1,3.0,-2.0,6.0,6.0,6.0,6.0,1.0,12.0,,2.0,,1.0,,2.0,1.0,1.0,,2.0,,2.0,1.0,3.0,3.0,,2.0,4.0,,1.0,,,1.0,3.0,3.0,2.0,,2.0,,2.0,,,,,,,,1.0,,2.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,2.0,2.0,6.0,,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.5,,,,0.5,0.5,0.2,,,,,,0.5,,96.0,18.833333333333332,11.166666666666666,16.666666666666668,10.833333333333334,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.3333333333333333,0.8333333333333334,0.5337999999999999,,0.5337999999999999,,,,1.0,2.3000000000000003,25.133333333333336,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,0.3333333333333333,,,0.16666666666666666,0.16666666666666666,,,,2.0,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201954-202709-202711,1610612754,"Myles Turner, Aaron Holiday, Darren Collison, Cory Joseph, Bojan Bogdanovic","Turner, Holiday, Collison, Joseph, Bogdanovic",1626167-1628988-201954-202709-202711,IND,,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-201954-202709-203926,1610612754,"Myles Turner, Aaron Holiday, Darren Collison, Cory Joseph, Doug McDermott","Turner, Holiday, Collison, Joseph, McDermott",1626167-1628988-201954-202709-203926,IND,10.0,2,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,3.0,,,,,,,,1.0,3.0,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,144.0,9.0,,9.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.33435,,0.33435,,,,1.0,,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-202709-202711-203506,1610612754,"Myles Turner, Aaron Holiday, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Holiday, Joseph, Bogdanovic, Oladipo",1626167-1628988-202709-202711-203506,IND,89.0,1,1.0,-4.0,3.0,3.0,,,,6.0,,2.0,,,,,,,1.0,,,,1.0,3.0,,,2.0,6.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,,,,97.07865168539325,17.0,12.666666666666666,17.0,12.666666666666666,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5929,,,,,,,6.833333333333333,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-1628988-202709-202711-203926,1610612754,"Myles Turner, Aaron Holiday, Cory Joseph, Bojan Bogdanovic, Doug McDermott","Turner, Holiday, Joseph, Bogdanovic, McDermott",1626167-1628988-202709-202711-203926,IND,223.0,2,4.0,5.0,7.0,8.0,2.0,3.0,1.0,15.0,1.0,1.0,1.0,1.0,,,2.0,2.0,4.0,1.0,,,5.0,7.0,1.0,,10.0,5.0,1.0,1.0,,2.0,2.0,2.0,,4.0,4.0,6.0,2.0,1.0,2.0,2.0,,1.0,4.0,1.0,,,4.0,4.0,1.0,5.0,,,,,,,1.0,1.0,1.0,,,,,8.0,4.0,2.0,0.4,0.5,0.7142857142857143,1.0,1.0,0.625,1.0,1.0,0.625,1.0,1.0,0.125,,0.6666666666666666,0.5,,0.5714285714285714,0.3333333333333333,,,0.5,0.6,,,,96.8609865470852,11.0,18.25,10.857142857142858,17.125,0.125,1.0,1.0,,0.25,1.0,1.0,0.5,0.5,0.125,1.0,1.0,,,,,0.25,0.43200625000000004,0.4256,0.3634,,,0.2,0.4,11.314285714285715,25.7,0.2857142857142857,2.0,,,,,0.5,0.5,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-201152-201936-201954-202709,1610612754,"Myles Turner, Thaddeus Young, Tyreke Evans, Darren Collison, Cory Joseph","Turner, Young, Evans, Collison, Joseph",1626167-201152-201936-201954-202709,IND,589.0,4,10.0,3.0,18.0,20.0,,8.0,,38.0,2.0,4.0,,,,,1.0,3.0,8.0,1.0,,,8.0,15.0,2.0,1.0,20.0,17.0,,,,,,,,,12.0,4.0,,1.0,6.0,7.0,1.0,,15.0,,,6.0,5.0,12.0,,12.0,,,,,1.0,,2.0,2.0,2.0,,2.0,,1.0,20.0,,,0.75,0.75,0.5333333333333333,,,0.5588235294117647,,,0.5555555555555556,,,0.11764705882352941,,0.625,,1.0,0.7857142857142857,,,,,0.6666666666666666,0.5,1.0,,92.90322580645162,14.833333333333334,16.1,14.833333333333334,15.55,0.23529411764705882,0.5,0.5,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.47058823529411764,0.058823529411764705,,,,,,,0.35294117647058826,0.48745588235294113,,,0.05555555555555555,0.0625,,,11.913333333333332,24.5,,5.0,1.0,,,1.0,0.625,0.625,,,,,,,,0.6666666666666666,,5.0,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2019,2018-19,False
1626167-201152-201936-201954-202711,1610612754,"Myles Turner, Thaddeus Young, Tyreke Evans, Darren Collison, Bojan Bogdanovic","Turner, Young, Evans, Collison, Bogdanovic",1626167-201152-201936-201954-202711,IND,15130.0,21,252.0,54.0,513.0,510.0,65.0,62.0,42.0,1023.0,110.0,173.0,15.0,24.0,11.0,19.0,27.0,68.0,72.0,98.0,9.0,14.0,173.0,313.0,125.0,80.0,597.0,543.0,18.0,31.0,13.0,50.0,20.0,38.0,18.0,85.0,206.0,140.0,24.0,97.0,103.0,154.0,61.0,23.0,359.0,36.0,,71.0,101.0,182.0,50.0,232.0,8.0,14.0,43.0,3.0,87.0,12.0,48.0,97.0,101.0,2.0,98.0,14.0,50.0,547.0,83.0,64.0,0.5953757225433526,0.639751552795031,0.5527156549520766,0.5806451612903226,0.5263157894736842,0.5901826484018264,0.5454545454545454,0.625,0.6197916666666666,0.5555555555555556,0.6640625,0.2853881278538813,,0.696551724137931,0.2571428571428571,0.8160919540229885,0.7413793103448276,0.24271844660194175,0.36507936507936506,0.24390243902439024,0.08333333333333333,0.7142857142857143,0.7567567567567568,0.8382352941176471,0.0446927374301676,97.36417713152677,14.955165692007798,14.623529411764705,14.461988304093568,14.150980392156862,0.3949771689497717,0.6358381502890174,0.7189542483660131,0.5545454545454546,0.1552511415525114,0.39705882352941174,0.4426229508196721,0.8518518518518519,0.1643835616438356,0.2237442922374429,0.5454545454545454,0.625,0.20454545454545456,0.3392857142857143,0.5789473684210527,0.25,0.680365296803653,0.5239304347826087,0.5252924242424243,0.5221672727272727,0.10548523206751055,0.14326647564469913,0.08375209380234507,0.1423785594639866,6.877635782747605,26.0128,0.1267056530214425,36.0,10.0,61.0,36.0,0.9090909090909091,0.5,0.5,15.0,6.0,37.0,30.0,37.0,24.0,3.0,0.6515151515151515,0.6486486486486487,19.0,14.0,9.0,4.0,0.21212121212121213,0.2222222222222222,0.5277777777777778,42.0,57.0,153.0,42.0,51.0,36.0,44.0,15.0,0.8947368421052632,0.456,0.4596774193548387,0.5057471264367817,0.42857142857142855,0.4329896907216495,0.8571428571428571,0.4329896907216495,27.0,4.0,7.0,10.0,18.0,27.0,6.0,0.5555555555555556,0.08626198083067092,0.10294117647058823,0.7368421052631579,0.06164383561643835,0.07142857142857142,0.5,4.0,5.0,4.0,2.0,1.0,25.0,29.0,5.0,5.0,1.0,,5.0,0.11560693641618497,15.0,15.0,2.0,2.0,0.5555555555555556,0.5555555555555556,1.0,3.0,2.0,4.0,0.3076923076923077,0.16666666666666666,0.2222222222222222,1.0,0.75,4.0,0.09090909090909091,,0.06666666666666667,2.0,0.5,,,,1.0,1.0,0.008,0.01020408163265306,,,,1.0,1.0,1.0,,,,1610612754,2019,2018-19,False
