EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,FtPoints,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Corner3FGA,SecondChanceFtPoints,PtsUnassisted3s,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Fg2aBlocked,Travels,Loose Ball Fouls,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,PenaltyArc3FGM,PenaltyFG3M,LostBallTurnovers,BlockedAtRim,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,Charge Fouls,Offensive Fouls,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedLongMidRange,team_id,year,season,team_vs
1626168-1627750-203115-203914-203999,1610612743,"Trey Lyles, Jamal Murray, Will Barton, Gary Harris, Nikola Jokic","Lyles, Murray, Barton, Harris, Jokic",1626168-1627750-203115-203914-203999,DEN,77.0,1,1.0,2.0,3.0,3.0,3.0,3.0,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.4,0.5,0.4,0.25,1.0,1.0,1.0,1.0,1.0,112.2077922077922,11.0,14.666666666666666,10.333333333333334,14.666666666666666,0.25,1.0,1.0,0.5,0.5,0.5,0.25,1.0,1.0,0.25,1.0,0.25,0.5,0.4737375,0.58,0.4737375,0.5,1.0,4.3,26.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628420-1628470-203486,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Torrey Craig, Mason Plumlee","Beasley, Murray, Morris, Craig, Plumlee",1627736-1627750-1628420-1628470-203486,DEN,957.0,3,16.0,1.0,33.0,31.0,11.0,10.0,2.0,64,6.0,7.0,2.0,2.0,3.0,3.0,2.0,8.0,4.0,,10.0,21.0,4.0,39.0,38.0,2.0,3.0,4.0,5.0,8.0,,14.0,10.0,4.0,4.0,1.0,2.0,3.0,16.0,1.0,1.0,12.0,,19.0,2.0,35.0,14.0,11.0,2.0,0.47619047619047616,0.6666666666666666,0.625,0.52,0.6666666666666666,0.625,0.5735294117647058,0.6666666666666666,0.6363636363636364,0.16,0.2,0.5,0.25,0.4,0.5,96.30094043887148,14.969696969696969,14.935483870967742,14.93939393939394,14.548387096774194,0.28,0.8571428571428571,0.8571428571428571,0.32,0.25,0.25,0.16,0.6666666666666666,1.0,0.375,1.0,,0.44,0.469516,0.59625,0.46665,0.10256410256410256,0.358974358974359,8.180952380952382,25.25,0.3333333333333333,2.0,6.0,2.0,2.0,13.0,4.0,10.0,6.0,2.0,5.0,2.0,7.0,2.0,3.0,1.0,1.0,16.0,1.0,10.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.625,1.0,0.5,0.5,1.0,1.0,0.625,1.0,0.6470588235294118,0.6666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,0.5,0.5,0.24,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,0.5,0.21875,0.2222222222222222,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628420-200794-203486,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Paul Millsap, Mason Plumlee","Beasley, Murray, Morris, Millsap, Plumlee",1627736-1627750-1628420-200794-203486,DEN,607.0,4,10.0,5.0,18.0,18.0,,,2.0,36,5.0,5.0,1.0,1.0,,,4.0,6.0,2.0,,11.0,15.0,3.0,32.0,27.0,1.0,1.0,3.0,,,,,14.0,,2.0,1.0,2.0,3.0,7.0,1.0,,6.0,,5.0,,29.0,,,,0.7333333333333333,1.0,,0.7777777777777778,1.0,,0.8,0.75,,0.16666666666666666,0.5,1.0,0.6,1.0,,85.40362438220757,17.055555555555557,16.666666666666668,16.77777777777778,16.555555555555557,0.2777777777777778,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.0,1.0,,,,0.4444444444444444,0.42914166666666664,,,0.09375,,8.24,24.53333333333333,,2.0,4.0,2.0,2.0,4.0,,8.0,3.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,4.0,,,4.0,2.0,,,1.0,2.0,4.0,3.0,,,,,,,0.36363636363636365,0.36363636363636365,0.5,0.6666666666666666,0.6666666666666666,,,,1.0,0.8,,,,1.0,0.4,,0.2,0.25,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.15,0.17647058823529413,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628420-203486-203914,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Mason Plumlee, Gary Harris","Beasley, Murray, Morris, Plumlee, Harris",1627736-1627750-1628420-203486-203914,DEN,7.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628420-203486-203999,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Mason Plumlee, Nikola Jokic","Beasley, Murray, Morris, Plumlee, Jokic",1627736-1627750-1628420-203486-203999,DEN,148.0,2,2.0,-4.0,5.0,5.0,2.0,2.0,1.0,10,,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,3.0,,,,,,,2.0,,2.0,,0.5,,,0.25,,,0.25,,,0.5,,0.5,0.3333333333333333,,0.5,97.29729729729729,14.2,15.4,14.2,12.2,0.25,,,0.25,1.0,1.0,0.5,1.0,,0.5,,0.5,0.75,0.5767875,,0.67785,,,4.25,24.55,0.4,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,0.5,,0.5,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-200794-203115,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Paul Millsap, Will Barton","Beasley, Murray, Craig, Millsap, Barton",1627736-1627750-1628470-200794-203115,DEN,1.0,1,,2.0,1.0,,1.0,,,1,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203115-203999,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Will Barton, Nikola Jokic","Beasley, Murray, Craig, Barton, Jokic",1627736-1627750-1628470-203115-203999,DEN,80.0,1,1.0,-1.0,3.0,3.0,,,,6,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,4.0,5.0,,,,,,,,2.0,,1.0,,,,1.0,,,1.0,,2.0,,4.0,,,,1.0,,,0.5,,,0.6666666666666666,,,0.5,,,,,,108.0,14.0,12.666666666666666,14.0,12.666666666666666,0.5,1.0,1.0,,,,0.5,,,,,,1.0,0.628625,,,,,0.4,24.7,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203486-203914,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Mason Plumlee, Gary Harris","Beasley, Murray, Craig, Plumlee, Harris",1627736-1627750-1628470-203486-203914,DEN,8.0,1,,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,360.0,3.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203914-203999,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Gary Harris, Nikola Jokic","Beasley, Murray, Craig, Harris, Jokic",1627736-1627750-1628470-203914-203999,DEN,537.0,3,9.0,-6.0,17.0,15.0,,2.0,3.0,32,3.0,5.0,2.0,2.0,,,2.0,4.0,5.0,,6.0,11.0,6.0,20.0,26.0,3.0,3.0,6.0,,,,,10.0,4.0,5.0,,2.0,2.0,6.0,,,1.0,,2.0,,14.0,,,,0.5454545454545454,1.0,,0.5294117647058824,1.0,,0.5555555555555556,1.0,,0.35294117647058826,0.4,,0.2222222222222222,0.5,,85.8100558659218,16.647058823529413,16.933333333333334,16.41176470588235,15.733333333333333,0.29411764705882354,0.6,0.75,0.23529411764705882,0.5,0.5,0.29411764705882354,0.6666666666666666,1.0,,,,0.6470588235294118,0.4926323529411765,0.5144,,0.3,,8.063636363636364,25.95,,1.0,2.0,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,3.0,,4.0,,,,1.0,1.0,3.0,1.0,,,,,,,0.16666666666666666,0.25,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.5,,0.5,1.0,0.5,,,,0.5,0.11764705882352941,0.5,0.5,,0.4,0.4,0.5,0.4,0.05555555555555555,0.08333333333333333,,1.0,,3.0,,1.0,,,,,0.058823529411764705,,,1.0,1.0,1.0,0.09090909090909091,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-200794-203115-203486,1610612743,"Malik Beasley, Jamal Murray, Paul Millsap, Will Barton, Mason Plumlee","Beasley, Murray, Millsap, Barton, Plumlee",1627736-1627750-200794-203115-203486,DEN,347.0,2,6.0,4.0,13.0,11.0,1.0,,,24,2.0,3.0,,,,,2.0,3.0,4.0,1.0,5.0,7.0,4.0,16.0,12.0,,,,,,1.0,3.0,8.0,,4.0,,,,6.0,,,1.0,,,,16.0,3.0,1.0,,0.7142857142857143,,,0.7272727272727273,,1.5,0.7272727272727273,,1.5,0.36363636363636365,,,,,,99.59654178674351,14.23076923076923,14.727272727272727,14.23076923076923,14.636363636363637,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.36363636363636365,,,,,1.0,0.6363636363636364,0.4581045454545455,,0.30735,,0.1875,5.7,24.875,0.07692307692307693,1.0,1.0,2.0,2.0,,,2.0,6.0,2.0,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,5.0,,6.0,,2.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,0.2,0.2,1.0,0.5,0.5,1.0,,0.7142857142857143,0.5,0.6666666666666666,1.0,0.5,1.0,0.5,,1.0,,0.5,0.09090909090909091,1.0,1.0,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
