EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFouls,Steals,LostBallSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,Corner3Assists,BadPassSteals,PenaltyFg2Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,SelfOReb,Travels,PenaltyTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceArc3FGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,BadPassTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,DefCorner3ReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefensiveGoaltends,Transition Take Fouls Drawn,HeaveAttempts,BlockedLongMidRange,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1626156-1628972-1629060-1630559-203076,1610612747,"D'Angelo Russell, Troy Brown Jr., Rui Hachimura, Austin Reaves, Anthony Davis","Russell, Brown Jr., Hachimura, Reaves, Davis",1626156-1628972-1629060-1630559-203076,LAL,47.0,1,4.0,2.0,,4.0,,4.0,,,,,,,4.0,,,,1.0,,122.55319148936171,4.0,4.0,,,1.0,2.0,,,,,,2.0,2.0,,,,2.0,,,,,1.0,,2.0,2.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,19.5,11.5,,,,,,,,,1.0,,0.6526,2.25,,,,2.0,2.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1628972-1629060-203076-203471,1610612747,"D'Angelo Russell, Troy Brown Jr., Rui Hachimura, Anthony Davis, Dennis Schroder","Russell, Brown Jr., Hachimura, Davis, Schroder",1626156-1628972-1629060-203076-203471,LAL,926.0,5,-2.0,32.0,9.0,65.0,1.0,38.0,,12.0,8.0,5.0,4.0,,35.0,12.0,9.0,,0.48717948717948717,0.6666666666666666,101.07991360691145,15.65625,14.75,0.3157894736842105,0.28125,15.0,33.0,1.0,11.0,7.0,5.0,14.0,5.0,17.0,9.0,21.0,40.0,6.0,21.0,14.0,5.0,7.0,9.0,3.0,25.0,11.0,14.0,22.0,0.7777777777777778,0.42857142857142855,0.42857142857142855,0.29411764705882354,0.4868421052631579,0.5526315789473685,0.8461538461538461,0.8235294117647058,1.0,12.878787878787879,12.515151515151516,0.2894736842105263,0.09090909090909091,0.1111111111111111,0.18421052631578946,0.3684210526315789,0.35714285714285715,0.35714285714285715,0.6,0.6842105263157895,0.35714285714285715,0.5238697368421054,7.4411764705882355,25.833333333333332,13.0,5.0,4.0,5.0,,1.0,,2.0,,3.0,,3.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,,4.0,3.0,8.0,2.0,0.4,0.4,0.5,,0.21428571428571427,0.6666666666666666,0.1875,0.11764705882352941,,0.25,0.3333333333333333,0.2916666666666667,,0.3333333333333333,0.8333333333333334,0.13157894736842105,0.8,0.8,0.5,,0.14285714285714285,,0.2222222222222222,,0.5182777777777778,0.07692307692307693,0.1111111111111111,0.07894736842105263,1.0,2.0,4.0,,3.0,,,2.0,,0.75,0.3333333333333333,0.5,0.75,0.02631578947368421,0.2857142857142857,0.569875,3.0,1.0,,2.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,0.6,0.5714285714285714,0.5714285714285714,1.0,0.2222222222222222,1.0,0.2222222222222222,1.0,,2.0,1.0,,1.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.25,0.18181818181818182,1.0,0.2,1.0,0.13636363636363635,0.2857142857142857,0.5,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1628972-1630559-203076-2544,1610612747,"D'Angelo Russell, Troy Brown Jr., Austin Reaves, Anthony Davis, LeBron James","Russell, Brown Jr., Reaves, Davis, James",1626156-1628972-1630559-203076-2544,LAL,333.0,2,,10.0,,21.0,,13.0,,,,,,,10.0,,,,0.5,,90.8108108108108,16.2,13.9,,,6.0,11.0,1.0,4.0,2.0,3.0,4.0,2.0,7.0,3.0,6.0,13.0,,9.0,4.0,3.0,3.0,5.0,3.0,13.0,3.0,3.0,6.0,1.0,0.5,0.5,0.2857142857142857,0.5,0.46153846153846156,1.0,1.0,,15.545454545454545,15.545454545454545,0.3076923076923077,0.25,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.75,0.75,1.0,0.6153846153846154,0.75,0.505,8.27142857142857,25.816666666666666,6.0,2.0,,2.0,,,,,,1.0,,3.0,,,,4.0,3.0,2.0,,1.0,,3.0,3.0,,1.0,1.0,,,0.5,,0.5,0.42857142857142855,1.0,0.6,,0.375,1.0,,1.0,0.15384615384615385,,,,1.0,,,,,,,,0.23076923076923078,1.0,1.0,2.0,,,,,,,,,,,0.07692307692307693,0.3333333333333333,0.47241666666666665,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,0.25,,0.3333333333333333,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629022-1629060-203076,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Lonnie Walker IV, Rui Hachimura, Anthony Davis","Russell, Vanderbilt, Walker IV, Hachimura, Davis",1626156-1629020-1629022-1629060-203076,LAL,37.0,1,6.0,2.0,,3.0,1.0,6.0,,,,2.0,1.0,,6.0,,,,1.5,,116.75675675675676,9.5,9.5,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,3.0,,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.5,1.0,1.0,,18.0,18.0,0.5,1.0,1.0,0.5,,,,,0.5,,0.524275,5.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629022-1629060-2544,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Lonnie Walker IV, Rui Hachimura, LeBron James","Russell, Vanderbilt, Walker IV, Hachimura, James",1626156-1629020-1629022-1629060-2544,LAL,213.0,1,1.0,8.0,,15.0,,7.0,,,1.0,1.0,,,5.0,,,,0.35,,101.40845070422536,14.375,12.875,,,4.0,7.0,,1.0,2.0,,1.0,2.0,7.0,1.0,3.0,6.0,2.0,3.0,1.0,,1.0,2.0,,5.0,3.0,5.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.35,0.3,1.0,1.0,,14.0,14.0,0.1,,,0.2,0.1,,,,0.9,,0.5716,2.1142857142857143,24.833333333333332,,3.0,2.0,6.0,1.0,3.0,,,1.0,3.0,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,3.0,4.0,,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.6,0.5,0.5714285714285714,0.75,,1.0,0.6,0.3333333333333333,0.4,0.5,,1.0,0.3333333333333333,,,,,,0.2857142857142857,,,,,1.0,1.0,,2.0,0.5,1.0,1.0,1.0,1.0,,,0.5651,1.0,,,,,1.0,,,,1.0,,,0.5,0.5,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629022-203076-2544,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Lonnie Walker IV, Anthony Davis, LeBron James","Russell, Vanderbilt, Walker IV, Davis, James",1626156-1629020-1629022-203076-2544,LAL,47.0,1,3.0,2.0,,3.0,,5.0,,,1.0,,,,5.0,,,,1.25,,91.91489361702128,8.0,8.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.25,0.5,,,,31.0,31.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.66135,0.9,24.9,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629060-1630559-203076,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Rui Hachimura, Austin Reaves, Anthony Davis","Russell, Vanderbilt, Hachimura, Reaves, Davis",1626156-1629020-1629060-1630559-203076,LAL,766.0,8,-8.0,24.0,5.0,51.0,4.0,27.0,,11.0,9.0,6.0,5.0,,25.0,11.0,5.0,,0.5625,1.1,95.8746736292428,16.041666666666668,16.0,0.4074074074074074,0.20833333333333334,13.0,27.0,3.0,9.0,2.0,4.0,7.0,4.0,13.0,5.0,9.0,35.0,8.0,6.0,7.0,4.0,2.0,2.0,1.0,6.0,1.0,10.0,11.0,0.4,0.5555555555555556,0.5555555555555556,0.3076923076923077,0.5227272727272727,0.4090909090909091,0.25,0.5833333333333334,1.0,14.11111111111111,13.11111111111111,0.4090909090909091,0.3333333333333333,0.42857142857142855,0.09090909090909091,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.25,0.5,0.5714285714285714,0.49617727272727274,8.707692307692309,25.711111111111112,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,1.0,,2.0,1.0,3.0,4.0,,2.0,,,,1.0,,1.0,3.0,,,0.75,1.0,1.0,1.1,1.0,0.15384615384615385,,,0.25,0.07692307692307693,,0.3333333333333333,,0.09090909090909091,0.5,0.5,,,,,0.6,0.6666666666666666,0.52859,0.125,0.2,0.07407407407407407,2.0,,,2.0,6.0,1.0,,2.0,0.5,0.75,,,0.8,0.09090909090909091,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,0.2,1.0,,1.0,1.0,,,,,9.0,,,,1.0,,,1.0,,0.2222222222222222,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629060-203076-203471,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Rui Hachimura, Anthony Davis, Dennis Schroder","Russell, Vanderbilt, Hachimura, Davis, Schroder",1626156-1629020-1629060-203076-203471,LAL,117.0,1,-2.0,4.0,,9.0,,6.0,,,,1.0,,,4.0,,,,0.6,,110.76923076923077,15.75,15.25,,,2.0,5.0,1.0,1.0,,,2.0,3.0,3.0,,2.0,8.0,2.0,,2.0,,,2.0,,4.0,1.0,1.0,2.0,,,,1.0,0.6,0.4,0.5,0.3333333333333333,,10.8,8.8,0.2,1.0,1.0,,0.4,,,,0.6,,0.55869,9.0,26.65,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,4.0,,2.0,1.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,1.0,,,,0.5,0.5,,0.5,0.5,0.2,1.0,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629060-203076-2544,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Rui Hachimura, Anthony Davis, LeBron James","Russell, Vanderbilt, Hachimura, Davis, James",1626156-1629020-1629060-203076-2544,LAL,70.0,1,5.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0,,1.0,2.0,,2.0,5.0,2.0,,0.8333333333333334,0.8333333333333334,82.28571428571428,12.5,8.5,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,0.75,0.5,1.0,1.0,,22.5,22.5,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.480575,3.6,25.6,2.0,1.0,,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.5,0.75,1.5,1.0,1.0,1.0,,1.0,1.0,,1.0,0.5,,,,,,,0.5,1.0,0.480575,0.3333333333333333,0.5,0.6,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,0.46155,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1629060-203471-2544,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Rui Hachimura, Dennis Schroder, LeBron James","Russell, Vanderbilt, Hachimura, Schroder, James",1626156-1629020-1629060-203471-2544,LAL,22.0,1,,1.0,1.0,2.0,,2.0,,2.0,1.0,,,,2.0,2.0,1.0,,1.0,1.0,130.9090909090909,18.0,18.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,4.0,4.0,1.0,1.0,1.0,,,,,,,,0.3948,4.5,,1.0,,,,,,,,,,,,1.0,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.3948,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1630559-203076-2544,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Austin Reaves, Anthony Davis, LeBron James","Russell, Vanderbilt, Reaves, Davis, James",1626156-1629020-1630559-203076-2544,LAL,10111.0,13,-12.0,354.0,15.0,710.0,47.0,380.0,8.0,17.0,76.0,58.0,58.0,3.0,339.0,17.0,15.0,3.0,0.5292479108635098,0.5666666666666667,101.11759469884284,14.231638418079097,13.53954802259887,0.04473684210526316,0.0423728813559322,169.0,356.0,34.0,85.0,30.0,34.0,108.0,99.0,195.0,45.0,138.0,392.0,80.0,111.0,108.0,34.0,37.0,96.0,26.0,229.0,70.0,130.0,184.0,0.8222222222222222,0.32608695652173914,0.32608695652173914,0.5076923076923077,0.5,0.4144144144144144,0.7291666666666666,0.7440476190476191,0.8181818181818182,14.25,13.78370786516854,0.2552552552552553,0.4,0.4857142857142857,0.09009009009009009,0.32432432432432434,0.3148148148148148,0.32075471698113206,0.7647058823529411,0.6726726726726727,0.3148148148148148,0.5298202702702702,6.3820512820512825,25.5231884057971,14.0,42.0,55.0,86.0,9.0,18.0,1.0,4.0,11.0,28.0,7.0,41.0,6.0,1.0,5.0,118.0,30.0,59.0,32.0,21.0,19.0,35.0,54.0,27.0,0.5959595959595959,0.6344086021505376,0.2,0.39285714285714285,0.37777777777777777,0.4090909090909091,0.4270833333333333,0.15384615384615385,0.16279069767441862,0.3645833333333333,0.20652173913043478,0.2872340425531915,0.2903225806451613,0.2328767123287671,0.7446808510638298,0.25825825825825827,0.6395348837209303,0.7638888888888888,0.5818181818181818,0.6176470588235294,0.4,0.5,0.36363636363636365,0.25,0.5392590909090909,0.07865168539325842,0.12442396313364056,0.10789473684210527,24.0,16.0,17.0,12.0,55.0,27.0,8.0,50.0,0.54,0.7638888888888888,0.10526315789473684,0.6296296296296297,0.7254901960784313,0.07207207207207207,0.35555555555555557,0.546465625,38.0,27.0,6.0,3.0,4.0,11.0,,1.0,3.0,11.0,21.0,0.5,0.36666666666666664,0.3793103448275862,1.0,0.36363636363636365,0.75,0.09090909090909091,,6.0,23.0,5.0,,,1.0,4.0,24.0,,5.0,2.0,2.0,,1.0,1.0,0.23529411764705882,0.17647058823529413,,0.37254901960784315,0.5,0.03225806451612903,0.022222222222222223,,,0.007194244604316547,10.0,4.0,6.0,0.4166666666666667,0.43478260869565216,0.6,0.25,1.0,5.0,19.0,4.0,7.0,2.0,7.0,3.0,1.0,0.42857142857142855,0.2222222222222222,6.0,7.0,2.0,4.0,5.0,0.8571428571428571,3.0,2.0,3.0,2.0,2.0,1.0,0.021739130434782608,0.041666666666666664,0.03333333333333333,0.018518518518518517,,,,,,,1610612747,2023,2022-23,True
1626156-1629020-1630559-203471-2544,1610612747,"D'Angelo Russell, Jarred Vanderbilt, Austin Reaves, Dennis Schroder, LeBron James","Russell, Vanderbilt, Reaves, Schroder, James",1626156-1629020-1630559-203471-2544,LAL,24.0,1,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,,,2.0,1.0,,0.5,0.5,60.0,24.0,21.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,0.4944,,25.1,,1.0,,,,,,1.0,,,2.0,2.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,0.4944,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629022-1629060-1630559-203076,1610612747,"D'Angelo Russell, Lonnie Walker IV, Rui Hachimura, Austin Reaves, Anthony Davis","Russell, Walker IV, Hachimura, Reaves, Davis",1626156-1629022-1629060-1630559-203076,LAL,161.0,1,5.0,7.0,,13.0,4.0,10.0,,,,2.0,4.0,,8.0,,,,0.7142857142857143,,116.27329192546584,8.428571428571429,7.285714285714286,,,3.0,6.0,2.0,2.0,2.0,,,3.0,3.0,,2.0,5.0,4.0,,,,,1.0,,2.0,4.0,4.0,6.0,,,,1.0,0.6,0.4,0.8,0.8,1.0,17.0,17.0,0.4,1.0,1.0,0.4,,,,,0.6,,0.55221,5.8999999999999995,23.05,,2.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,,2.0,,1.0,1.0,,2.0,,2.0,2.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,,1.0,,,,1.0,1.0,,,0.6666666666666666,0.2,1.0,1.0,1.0,,,,,,,0.2857142857142857,0.4,0.2,,,,,,1.0,,2.0,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,2.0,3.0,2.0,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629022-1629060-1630559-2544,1610612747,"D'Angelo Russell, Lonnie Walker IV, Rui Hachimura, Austin Reaves, LeBron James","Russell, Walker IV, Hachimura, Reaves, James",1626156-1629022-1629060-1630559-2544,LAL,204.0,2,-1.0,8.0,,15.0,1.0,7.0,,,2.0,2.0,1.0,,7.0,,,,0.5,,105.88235294117648,14.625,14.625,,,3.0,7.0,1.0,2.0,,,3.0,3.0,4.0,,3.0,8.0,,,3.0,,,3.0,,6.0,2.0,4.0,4.0,,,,0.75,0.42857142857142855,0.42857142857142855,1.0,1.0,,12.428571428571429,12.428571428571429,0.2857142857142857,0.5,0.5,,0.42857142857142855,,,,0.7142857142857143,,0.49407142857142855,5.8,25.7,,,2.0,2.0,,,,,,,,,,,,6.0,,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.2857142857142857,1.0,1.0,1.0,1.0,,,,,,0.14285714285714285,0.25,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1629022-1629060-202684-2544,1610612747,"D'Angelo Russell, Lonnie Walker IV, Rui Hachimura, Tristan Thompson, LeBron James","Russell, Walker IV, Hachimura, Thompson, James",1626156-1629022-1629060-202684-2544,LAL,161.0,2,-1.0,5.0,,10.0,2.0,4.0,,,2.0,2.0,2.0,,4.0,,,,0.3333333333333333,,89.44099378881988,23.4,20.4,,,3.0,5.0,,,,,1.0,1.0,4.0,,1.0,5.0,,,1.0,,,1.0,,2.0,,1.0,2.0,,,,0.25,0.2,0.2,,,,8.8,8.8,,,,,0.2,,,,0.6,,0.4667,10.25,28.1,,1.0,1.0,2.0,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,0.25,,,,0.4,0.5,0.5,1.0,,,,,,,0.16666666666666666,0.2,,2.0,,,,,,,,,,,,,0.4,,0.3703,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
