EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Corner3FGA,FtPoints,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffShortMidRangeReboundPct,SecondChanceFtPoints,SecondChanceTurnovers,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,HeaveMakes,FTOffRebounds,OffFTReboundPct,BlockedArc3,Transition Take Fouls,BlockedLongMidRange,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,3SecondViolations,team_id,year,season,team_vs
1628392-1628404-1628973-1629628-1630167,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Obi Toppin","Hartenstein, Hart, Brunson, Barrett, Toppin",1628392-1628404-1628973-1629628-1630167,NYK,81.0,1,1.0,-1.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,124.44444444444444,14.0,9.75,14.0,9.75,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.58705,1.95,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1629628-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Immanuel Quickley","Hartenstein, Hart, Brunson, Barrett, Quickley",1628392-1628404-1628973-1629628-1630193,NYK,138.0,2,2.0,2.0,6.0,5.0,11.0,,2.0,,,,2.0,,1.0,5.0,3.0,,,,,,,,,,,5.0,,,,,,,,0.4166666666666667,0.3333333333333333,114.78260869565219,13.0,12.0,13.0,12.0,0.6666666666666666,,,,,,,,1.0,,0.4934,3.2,23.9,1.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1629628-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Julius Randle","Hartenstein, Hart, Brunson, Barrett, Randle",1628392-1628404-1628973-1629628-203944,NYK,878.0,7,15.0,6.0,26.0,27.0,53.0,3.0,5.0,7.0,12.0,8.0,11.0,9.0,14.0,47.0,41.0,4.0,24.0,11.0,7.0,2.0,8.0,10.0,6.0,1.0,28.0,47.0,0.25,0.25,0.8888888888888888,0.6428571428571429,0.6923076923076923,0.7272727272727273,0.86,0.8392857142857143,0.56,86.9248291571754,14.115384615384615,18.925925925925927,13.807692307692308,17.88888888888889,0.2,0.6,0.75,0.3333333333333333,0.48,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.76,0.6363636363636364,0.542625,6.918181818181818,27.300000000000004,15.0,2.0,4.0,1.0,6.0,3.0,9.0,11.0,6.0,7.0,4.0,6.0,1.0,2.0,,3.0,2.0,0.09090909090909091,0.2,0.2727272727272727,0.8571428571428571,0.5,0.16666666666666666,1.0,0.6666666666666666,0.08,0.038461538461538464,0.08333333333333333,13.0,1.0,1.0,2.0,4.0,5.0,6.0,2.0,4.0,7.0,1.0,3.0,5.0,4.0,7.0,2.0,20.0,12.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,20.0,13.0,2.0,0.5714285714285714,0.6,0.75,0.7142857142857143,0.5,0.2857142857142857,0.5,0.4,0.75,0.16666666666666666,0.24,0.8333333333333334,0.8333333333333334,0.2,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5833333333333334,0.5714285714285714,0.5907636363636364,0.425531914893617,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1629656-1630167,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Obi Toppin","Hartenstein, Hart, Brunson, Grimes, Toppin",1628392-1628404-1628973-1629656-1630167,NYK,144.0,1,2.0,-3.0,6.0,5.0,11.0,1.0,3.0,,,1.0,4.0,,,4.0,7.0,,,,,,,,,,,2.0,,,,,,0.25,0.25,0.4,,110.0,13.833333333333334,12.2,13.333333333333334,12.2,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.75,,0.568175,4.225,,,,2.0,,1.0,1.0,2.0,4.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,6.0,2.0,2.0,1.0,3.0,,,,,,2.0,1.0,4.0,,,2.0,4.0,2.0,,,,,,2.0,,,1.0,,,,4.0,6.0,1.0,,0.25,0.25,0.4,,0.6666666666666666,,1.0,1.0,,,,,,,,,1.0,0.75,0.3333333333333333,,,0.568175,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.25,0.5,0.52665,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1629656-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Immanuel Quickley","Hartenstein, Hart, Brunson, Grimes, Quickley",1628392-1628404-1628973-1629656-1630193,NYK,597.0,2,10.0,2.0,20.0,19.0,39.0,4.0,6.0,3.0,6.0,5.0,7.0,5.0,8.0,30.0,28.0,6.0,9.0,6.0,3.0,3.0,3.0,6.0,1.0,3.0,15.0,30.0,0.6,0.6,0.6,0.625,0.625,0.7142857142857143,0.8333333333333334,0.8823529411764706,0.5333333333333333,94.07035175879398,12.9,17.842105263157894,12.7,17.42105263157895,0.4,0.6666666666666666,0.8,0.75,0.4,0.5,0.5,0.3333333333333333,0.9333333333333333,0.5,0.60761,3.685714285714286,25.3875,11.0,2.0,5.0,1.0,2.0,2.0,6.0,7.0,3.0,6.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.13333333333333333,0.125,0.25,4.0,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,1.0,2.0,2.0,7.0,4.0,6.0,,2.0,,1.0,1.0,,,1.0,,,,7.0,4.0,1.0,0.5,1.0,0.8333333333333334,0.875,0.3333333333333333,0.2,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,,0.5773666666666667,0.23333333333333334,0.2,,1.0,,,,,2.0,1.0,2.0,4.0,,,,,,0.5,,,,0.06666666666666667,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1629656-1630540,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Miles McBride","Hartenstein, Hart, Brunson, Grimes, McBride",1628392-1628404-1628973-1629656-1630540,NYK,180.0,1,3.0,-1.0,6.0,6.0,12.0,,,1.0,3.0,2.0,2.0,1.0,4.0,7.0,8.0,,,3.0,1.0,,,,,,,7.0,,,,0.25,0.25,1.0,0.5833333333333334,0.5833333333333334,0.6666666666666666,96.0,13.666666666666666,16.333333333333332,13.666666666666666,16.333333333333332,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.453775,16.15,26.2,,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,0.16666666666666666,,,,,,,,1.0,1.0,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1629656-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Julius Randle","Hartenstein, Hart, Brunson, Grimes, Randle",1628392-1628404-1628973-1629656-203944,NYK,359.0,3,6.0,-6.0,12.0,11.0,23.0,3.0,4.0,1.0,2.0,4.0,9.0,1.0,3.0,14.0,20.0,6.0,,2.0,1.0,3.0,,3.0,,2.0,6.0,12.0,0.75,1.0,,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4583333333333333,0.5384615384615384,0.25,92.25626740947075,16.416666666666668,14.727272727272727,16.416666666666668,14.545454545454545,0.3333333333333333,0.75,0.75,0.6666666666666666,0.16666666666666666,0.5,0.5,,0.5833333333333334,0.5,0.5042666666666666,4.199999999999999,25.066666666666666,6.0,1.0,3.0,,2.0,,2.0,3.0,3.0,3.0,2.0,3.0,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,,1.0,,0.08333333333333333,0.15384615384615385,0.2,10.0,1.0,1.0,2.0,2.0,1.0,5.0,,1.0,2.0,1.0,3.0,7.0,1.0,3.0,3.0,12.0,2.0,3.0,,,1.0,,1.0,,,,,,,12.0,10.0,,0.3333333333333333,0.42857142857142855,0.45,0.5454545454545454,,0.14285714285714285,,,,,0.4166666666666667,0.2,0.2,1.0,,,,1.0,0.2,1.0,0.2,0.5,0.48151,0.8571428571428571,0.8333333333333334,1.0,,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,0.2,,,,1.0,0.5878,0.14285714285714285,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,0.1,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1630167-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Obi Toppin, Immanuel Quickley","Hartenstein, Hart, Brunson, Toppin, Quickley",1628392-1628404-1628973-1630167-1630193,NYK,1018.0,8,17.0,-33.0,33.0,33.0,66.0,5.0,10.0,2.0,7.0,8.0,16.0,3.0,9.0,30.0,63.0,8.0,6.0,7.0,2.0,4.0,2.0,6.0,1.0,3.0,14.0,27.0,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5357142857142857,0.36,93.35952848722987,15.272727272727273,15.575757575757576,15.121212121212121,15.424242424242424,0.4,0.5,0.5,0.6,0.28,0.2857142857142857,0.2857142857142857,0.5,0.76,0.2857142857142857,0.52558,5.125,25.755555555555556,11.0,2.0,5.0,,1.0,5.0,6.0,9.0,4.0,8.0,8.0,8.0,4.0,1.0,1.0,1.0,,,,0.7142857142857143,0.3333333333333333,0.6,0.6666666666666666,,,0.08,0.14814814814814814,0.2222222222222222,7.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,,1.0,1.0,2.0,4.0,,1.0,3.0,7.0,8.0,3.0,,1.0,1.0,,3.0,1.0,2.0,1.0,,,,7.0,7.0,1.0,,0.5,0.4,0.5,,0.25,,,0.5,0.08333333333333333,0.2,0.6,0.6,0.3333333333333333,0.5,0.5,1.0,1.0,0.4,0.5,0.2,,0.54774,0.23333333333333334,0.21212121212121213,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,7.0,,,1.0,1.0,0.75,0.5714285714285714,0.375,0.2,1.0,0.04,1.0,0.595,0.1,,,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1628973-1630193-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Immanuel Quickley, Julius Randle","Hartenstein, Hart, Brunson, Quickley, Randle",1628392-1628404-1628973-1630193-203944,NYK,4355.0,15,73.0,-20.0,145.0,151.0,296.0,28.0,39.0,10.0,30.0,44.0,73.0,12.0,41.0,158.0,178.0,52.0,30.0,29.0,10.0,26.0,10.0,36.0,8.0,17.0,82.0,148.0,0.5909090909090909,0.6046511627906976,0.8333333333333334,0.2926829268292683,0.3,0.6027397260273972,0.543859649122807,0.5909090909090909,0.35964912280701755,97.87370838117107,13.89655172413793,15.496688741721854,13.579310344827586,14.735099337748345,0.34210526315789475,0.717948717948718,0.7777777777777778,0.6071428571428571,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.8,0.7017543859649122,0.3448275862068966,0.5320216814159292,6.346575342465753,25.865853658536587,60.0,11.0,34.0,5.0,26.0,21.0,47.0,53.0,18.0,29.0,37.0,43.0,15.0,8.0,4.0,8.0,6.0,0.0684931506849315,0.07692307692307693,0.65625,0.6341463414634146,0.6438356164383562,0.6470588235294118,0.5555555555555556,0.75,0.09649122807017543,0.128,0.18072289156626506,59.0,7.0,3.0,15.0,19.0,12.0,22.0,2.0,2.0,9.0,4.0,22.0,37.0,2.0,10.0,17.0,67.0,36.0,6.0,1.0,2.0,7.0,2.0,6.0,,5.0,7.0,,4.0,,67.0,59.0,6.0,0.2,0.5945945945945946,0.5319148936170213,0.5789473684210527,0.07142857142857142,0.10714285714285714,0.10526315789473684,0.75,0.7857142857142857,,0.19298245614035087,0.5454545454545454,0.6,0.5833333333333334,0.18181818181818182,0.18181818181818182,1.0,0.6,0.40425531914893614,0.7894736842105263,0.19148936170212766,0.2222222222222222,0.5205065217391304,0.4240506329113924,0.4068965517241379,3.0,12.0,4.0,10.0,2.0,4.0,11.0,7.0,10.0,21.0,7.0,2.0,1.0,0.8,0.8333333333333334,0.5238095238095238,0.14285714285714285,0.2727272727272727,0.125,0.10526315789473684,1.0,0.5410666666666667,0.06329113924050633,4.0,,1.0,1.0,1.0,,9.0,2.0,7.0,1.0,4.0,1.0,1.0,5.0,2.0,,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.2,0.02127659574468085,,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.09090909090909091,0.5,0.6666666666666666,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1629628-1629656-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, RJ Barrett, Quentin Grimes, Immanuel Quickley","Hartenstein, Hart, Barrett, Grimes, Quickley",1628392-1628404-1629628-1629656-1630193,NYK,788.0,3,13.0,-10.0,23.0,23.0,46.0,3.0,3.0,2.0,6.0,4.0,12.0,3.0,10.0,18.0,28.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,10.0,16.0,0.5,0.6666666666666666,0.6666666666666666,0.3,0.3,0.3333333333333333,0.38636363636363635,0.391304347826087,0.45454545454545453,84.06091370558376,17.26086956521739,17.0,16.043478260869566,17.0,0.13636363636363635,1.0,1.0,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.5909090909090909,0.3333333333333333,0.4819204545454545,8.641666666666667,24.59,6.0,4.0,1.0,,3.0,5.0,9.0,13.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,0.8333333333333334,1.0,0.8888888888888888,1.0,1.0,1.0,0.18181818181818182,0.043478260869565216,0.07692307692307693,1.0,2.0,1.0,1.0,1.0,,7.0,1.0,,,2.0,1.0,1.0,,,,2.0,4.0,3.0,,1.0,,1.0,4.0,,2.0,,,,,2.0,1.0,,,1.0,1.0,1.0,0.14285714285714285,0.26666666666666666,0.25,0.5,,,0.3181818181818182,,,,0.25,0.25,1.0,0.25,1.0,1.0,,,0.453,0.1111111111111111,0.043478260869565216,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,,,0.5,0.25,0.25,0.5,0.375,,,0.09090909090909091,1.0,0.5732333333333334,0.1111111111111111,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,0.5,0.5,0.25,,,0.42857142857142855,,,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
