EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAssists,LostBallSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Fg3aBlocked,Transition Take Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,Corner3PctBlocked,team_id,year,season,team_vs
1626167-1627741-1629052-1629614-1630169,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Andrew Nembhard, Tyrese Haliburton","Turner, Hield, Brissett, Nembhard, Haliburton",1626167-1627741-1629052-1629614-1630169,IND,1855.0,11,31.0,-3.0,54.0,56.0,21.0,26.0,9.0,110.0,5.0,10.0,2.0,5.0,12.0,3.0,1.0,5.0,1.0,1.0,9.0,19.0,3.0,4.0,4.0,6.0,10.0,25.0,10.0,24.0,16.0,66.0,69.0,1.0,3.0,3.0,5.0,4.0,15.0,4.0,8.0,4.0,7.0,9.0,29.0,8.0,12.0,24.0,6.0,19.0,9.0,1.0,4.0,8.0,12.0,7.0,1.0,3.0,1.0,32.0,4.0,7.0,1.0,9.0,8.0,2.0,19.0,12.0,31.0,3.0,1.0,1.0,3.0,2.0,2.0,7.0,1.0,2.0,10.0,2.0,3.0,8.0,16.0,2.0,1.0,1.0,13.0,19.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,51.0,29.0,21.0,1.0,2.0,0.4,0.4,0.8,0.4166666666666667,0.6,0.5714285714285714,0.4166666666666667,0.4,0.3333333333333333,0.5,0.5102040816326531,0.6875,0.6666666666666666,0.5689655172413793,0.75,0.725,0.4897959183673469,0.04,0.1,0.3,0.6666666666666666,1.0,0.8888888888888888,0.4666666666666667,0.75,0.2857142857142857,0.8095238095238095,0.3793103448275862,0.6,0.42857142857142855,0.3333333333333333,0.3,0.25,0.5,1.0,1.0,0.6666666666666666,1.0,0.10714285714285714,85.39083557951483,1.0,17.62962962962963,16.125,16.833333333333332,15.589285714285714,0.20408163265306123,0.5,0.5555555555555556,0.6,0.24489795918367346,0.4166666666666667,0.4166666666666667,0.2,0.061224489795918366,0.10204081632653061,0.2,0.2,1.0,0.3877551020408163,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.25,0.125,0.5,0.75,0.6666666666666666,0.06666666666666667,0.4,0.6666666666666666,0.6938775510204082,0.47368421052631576,0.5170602040816327,0.56125,0.4570866666666667,0.14285714285714285,0.25,0.22727272727272727,0.4393939393939394,6.968000000000001,26.008333333333336,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1629614-1630174,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Andrew Nembhard, Aaron Nesmith","Turner, Hield, Brissett, Nembhard, Nesmith",1626167-1627741-1629052-1629614-1630174,IND,814.0,3,14.0,,26.0,28.0,,3.0,1.0,54.0,4.0,7.0,,5.0,6.0,2.0,2.0,2.0,,,1.0,7.0,,,,,10.0,15.0,3.0,9.0,1.0,30.0,30.0,,,,,,,,,,,,,10.0,10.0,6.0,3.0,7.0,1.0,2.0,5.0,2.0,7.0,,2.0,3.0,1.0,16.0,1.0,,,6.0,2.0,,8.0,1.0,9.0,,4.0,3.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,6.0,,,,2.0,2.0,,1.0,,,,,,30.0,,,,,0.5,0.5,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,,,0.6041666666666666,,,0.6,,,0.375,0.13333333333333333,0.2857142857142857,0.6666666666666666,,,1.0,,0.6,0.16666666666666666,0.6666666666666666,0.09090909090909091,,,,0.16666666666666666,,1.0,,,0.5555555555555556,1.0,,95.52825552825553,,14.346153846153847,15.75,14.307692307692308,15.035714285714286,0.2916666666666667,0.5714285714285714,0.8,0.75,0.25,0.8333333333333334,0.8333333333333334,0.2,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.2916666666666667,0.14285714285714285,0.14285714285714285,,,,,,,,,,0.6666666666666666,0.14285714285714285,0.5379083333333333,,,0.04,0.0625,,,7.993333333333334,25.51111111111111,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1629614-1631097,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Andrew Nembhard, Bennedict Mathurin","Turner, Hield, Brissett, Nembhard, Mathurin",1626167-1627741-1629052-1629614-1631097,IND,2013.0,4,34.0,4.0,69.0,71.0,15.0,20.0,7.0,140.0,13.0,20.0,3.0,8.0,13.0,4.0,1.0,7.0,1.0,1.0,5.0,18.0,,1.0,1.0,2.0,22.0,37.0,6.0,25.0,14.0,76.0,72.0,4.0,4.0,,2.0,2.0,10.0,7.0,9.0,1.0,3.0,5.0,22.0,20.0,24.0,12.0,6.0,18.0,5.0,3.0,10.0,4.0,14.0,3.0,1.0,7.0,3.0,32.0,2.0,5.0,1.0,9.0,9.0,3.0,21.0,8.0,29.0,1.0,12.0,11.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,,2.0,4.0,8.0,,,,16.0,20.0,1.0,7.0,1.0,2.0,,2.0,,66.0,22.0,15.0,,1.0,0.45454545454545453,0.47619047619047616,0.6666666666666666,0.24,,0.3333333333333333,0.24,0.5945945945945946,1.0,0.7777777777777778,0.5,0.6666666666666666,0.7083333333333334,0.5428571428571428,0.625,0.7333333333333333,0.4032258064516129,0.08108108108108109,0.1,0.42857142857142855,1.0,0.5,0.6428571428571429,0.3333333333333333,0.9,0.10526315789473684,0.75,0.20588235294117646,0.42857142857142855,0.4,,0.07692307692307693,0.16666666666666666,0.2857142857142857,1.0,1.0,0.8571428571428571,1.0,0.03225806451612903,100.14903129657229,,15.333333333333334,13.450704225352112,14.753623188405797,13.352112676056338,0.3225806451612903,0.65,0.7222222222222222,0.5384615384615384,0.20967741935483872,0.6153846153846154,0.6666666666666666,0.375,0.06451612903225806,0.11290322580645161,0.14285714285714285,0.14285714285714285,1.0,0.2903225806451613,0.2777777777777778,0.2777777777777778,0.6,0.5,0.16666666666666666,0.16666666666666666,,,0.08333333333333333,0.16666666666666666,0.5,0.7258064516129032,0.2777777777777778,0.5595645161290322,0.62831,0.5870041666666667,0.11594202898550725,0.16279069767441862,0.13157894736842105,0.2894736842105263,5.62972972972973,25.508000000000003,0.21739130434782608,1.0,,1.0,0.25,0.25,,3.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.07692307692307693,1.0,0.3333333333333333,0.5,0.8333333333333334,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1629614-204456,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Andrew Nembhard, T.J. McConnell","Turner, Hield, Brissett, Nembhard, McConnell",1626167-1627741-1629052-1629614-204456,IND,220.0,2,4.0,-3.0,10.0,10.0,1.0,,,20.0,1.0,1.0,,,1.0,,,1.0,,,2.0,4.0,,,1.0,1.0,1.0,2.0,2.0,5.0,2.0,10.0,13.0,,,,,,,,,1.0,1.0,,3.0,,2.0,6.0,,4.0,2.0,,,2.0,2.0,2.0,,,,6.0,,,,2.0,,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,1.0,,,,,,10.0,3.0,1.0,,,,,1.0,0.4,,1.0,0.4,0.5,,,0.5714285714285714,,1.5,0.625,,1.5,0.7142857142857143,,,0.5,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,0.6666666666666666,,,130.9090909090909,,13.2,8.8,13.2,8.3,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,0.14285714285714285,,,,0.5714285714285714,0.5,0.5,1.0,,,,,,,1.0,1.0,0.8571428571428571,0.5,0.5151928571428571,,0.32265,0.125,0.3333333333333333,,0.3,6.85,26.4,0.1,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1630169-1630174,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Tyrese Haliburton, Aaron Nesmith","Turner, Hield, Brissett, Haliburton, Nesmith",1626167-1627741-1629052-1630169-1630174,IND,306.0,5,5.0,-11.0,11.0,12.0,,,1.0,23.0,,3.0,1.0,1.0,2.0,2.0,,,,,1.0,4.0,,,,,2.0,7.0,1.0,4.0,,7.0,18.0,,1.0,,,,,,,,,,,,4.0,,3.0,4.0,1.0,1.0,,,,,,,,,,1.0,,2.0,1.0,,3.0,1.0,4.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,7.0,,,,,,,,0.25,,,0.25,0.2857142857142857,,,0.3181818181818182,,,0.3181818181818182,,,0.36363636363636365,0.14285714285714285,0.3333333333333333,1.0,,,1.0,0.2,1.0,,1.0,0.125,0.3333333333333333,,,,,1.0,,,1.0,1.0,,108.23529411764707,,17.272727272727273,9.666666666666666,17.272727272727273,9.666666666666666,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,,0.36363636363636365,0.25,0.25,,1.0,,,,,,,,0.6363636363636364,0.25,0.5248136363636363,0.6168,,,,,,7.257142857142857,25.525,,1.0,,1.0,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1630169-1631097,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Tyrese Haliburton, Bennedict Mathurin","Turner, Hield, Brissett, Haliburton, Mathurin",1626167-1627741-1629052-1630169-1631097,IND,872.0,10,15.0,-1.0,31.0,28.0,15.0,13.0,4.0,59.0,8.0,10.0,2.0,2.0,5.0,1.0,,2.0,,1.0,1.0,7.0,,2.0,1.0,5.0,11.0,16.0,1.0,9.0,5.0,30.0,31.0,2.0,2.0,,2.0,2.0,6.0,4.0,5.0,1.0,6.0,3.0,14.0,10.0,12.0,3.0,,7.0,1.0,,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,3.0,2.0,,6.0,5.0,2.0,13.0,5.0,18.0,,2.0,1.0,3.0,,2.0,5.0,1.0,2.0,8.0,,4.0,6.0,10.0,2.0,,,6.0,6.0,2.0,3.0,1.0,1.0,,1.0,1.0,24.0,14.0,15.0,,1.0,0.45454545454545453,0.5,1.0,0.1111111111111111,,0.16666666666666666,0.1111111111111111,0.6875,1.0,0.8,0.5,0.5,0.5,0.5555555555555556,0.6,0.5384615384615384,0.36,,,0.375,1.0,,0.625,0.4,0.5454545454545454,0.42857142857142855,0.5789473684210527,0.4166666666666667,0.5,0.3333333333333333,,0.4,0.5,0.5,0.6666666666666666,1.0,0.5,1.0,,97.43119266055047,1.0,12.709677419354838,17.071428571428573,11.838709677419354,16.107142857142858,0.4,0.8,0.8,0.5,0.2,0.4,0.4,0.5,0.04,0.08,,,,0.28,0.14285714285714285,0.14285714285714285,1.0,0.5,,0.5,,,0.09090909090909091,0.45454545454545453,0.2,0.76,0.14285714285714285,0.553864,0.582125,0.5280681818181818,0.11538461538461539,0.17647058823529413,0.2,0.4666666666666667,4.625,26.37777777777778,0.4838709677419355,1.0,,1.0,1.0,1.0,,2.0,2.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,0.5,0.2727272727272727,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1630169-204456,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Tyrese Haliburton, T.J. McConnell","Turner, Hield, Brissett, Haliburton, McConnell",1626167-1627741-1629052-1630169-204456,IND,295.0,3,5.0,-5.0,10.0,8.0,6.0,1.0,3.0,18.0,4.0,4.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,1.0,5.0,7.0,,1.0,3.0,13.0,18.0,1.0,1.0,,,2.0,4.0,2.0,4.0,,1.0,3.0,7.0,6.0,4.0,,,1.0,,1.0,3.0,,3.0,,,3.0,,6.0,1.0,2.0,,1.0,,,1.0,3.0,4.0,,,,,1.0,,2.0,,1.0,2.0,1.0,1.0,,,,,,2.0,4.0,,1.0,1.0,,,,,9.0,7.0,6.0,,1.0,0.6,0.6,,,,,,0.7142857142857143,1.0,0.5,0.625,1.0,0.4,0.65,1.0,0.5,0.125,0.14285714285714285,,,,,,1.0,0.5,1.0,0.5,1.0,,1.0,1.0,1.0,,,,,0.5,,,87.86440677966101,,14.9,18.25,14.3,17.375,0.5,1.0,1.0,0.75,0.25,0.5,0.5,,0.125,,,,,0.125,,,,1.0,,,,,,0.2,,0.625,,0.56756875,,0.53483,0.1111111111111111,0.125,0.3076923076923077,0.5384615384615384,4.8,25.2,0.6,,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,0.4,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1630174-204456,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Aaron Nesmith, T.J. McConnell","Turner, Hield, Brissett, Nesmith, McConnell",1626167-1627741-1629052-1630174-204456,IND,55.0,1,1.0,-1.0,1.0,2.0,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,4.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,78.54545454545455,,18.0,18.5,18.0,18.5,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.55485,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1630243-1631097,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Trevelin Queen, Bennedict Mathurin","Turner, Hield, Brissett, Queen, Mathurin",1626167-1627741-1629052-1630243-1631097,IND,111.0,1,2.0,-1.0,3.0,4.0,,,,7.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,4.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,1.0,1.0,,2.0,,2.0,,,,2.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,3.0,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,90.8108108108108,,22.0,11.25,22.0,11.25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.5151,,,,,,,,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
1626167-1627741-1629052-1630537-1631097,1610612754,"Myles Turner, Buddy Hield, Oshae Brissett, Chris Duarte, Bennedict Mathurin","Turner, Hield, Brissett, Duarte, Mathurin",1626167-1627741-1629052-1630537-1631097,IND,403.0,1,7.0,-9.0,14.0,15.0,,9.0,2.0,29.0,2.0,5.0,2.0,,3.0,1.0,1.0,1.0,,,1.0,2.0,,,,,3.0,9.0,2.0,3.0,,12.0,21.0,1.0,2.0,,,,2.0,,,,,,,2.0,4.0,6.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,,2.0,,1.0,3.0,1.0,5.0,2.0,7.0,1.0,,,2.0,2.0,2.0,2.0,,,4.0,,,3.0,3.0,,,,5.0,2.0,,1.0,,,,,,10.0,,,,,0.3333333333333333,0.5,1.0,0.6666666666666666,,,0.6666666666666666,0.3333333333333333,0.5,,0.5,0.5,,0.46153846153846156,0.5,,0.25,,,0.5,1.0,,0.75,0.3333333333333333,1.0,,0.8,0.2857142857142857,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,1.0,,,1.0,0.14285714285714285,103.62282878411911,,17.214285714285715,10.8,17.142857142857142,9.733333333333333,0.4166666666666667,0.4,0.4,,0.25,,,,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,,,,,,,,0.6666666666666666,0.5,0.5056583333333333,0.61295,,0.07692307692307693,0.1,0.16666666666666666,,6.222222222222222,25.066666666666666,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,True
