EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,FoulsDrawn,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,BadPassSteals,ShootingFouls,Fouls,Offensive Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceArc3Frequency,OffThreePtRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,Offensive Fouls,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Corner3Assists,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,BlockedArc3,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Loose Ball Fouls,LongMidRangePctBlocked,SecondChanceCorner3FGM,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,Transition Take Fouls,DefensiveGoaltends,FTOffRebounds,Clear Path Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,OffFTReboundPct,team_id,year,season,team_vs
1626149-1627777-1629001-1629667-1630178,1610612755,"Montrezl Harrell, Georges Niang, De'Anthony Melton, Jalen McDaniels, Tyrese Maxey","Harrell, Niang, Melton, McDaniels, Maxey",1626149-1627777-1629001-1629667-1630178,PHI,284.0,1,5.0,9.0,9.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,10.0,10.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,0.5,0.5,0.5,0.4,0.4,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,1.0,1.0,1.0,91.26760563380282,14.222222222222221,17.333333333333332,14.222222222222221,17.333333333333332,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.5714285714285714,0.5,0.5,0.5,0.7142857142857143,0.5,0.46727857142857143,16.05,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1626149-1629001-1630178-201935-202699,1610612755,"Montrezl Harrell, De'Anthony Melton, Tyrese Maxey, James Harden, Tobias Harris","Harrell, Melton, Maxey, Harden, Harris",1626149-1629001-1630178-201935-202699,PHI,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1627863-1629001-1630178-203954,1610612755,"Georges Niang, Danuel House Jr., De'Anthony Melton, Tyrese Maxey, Joel Embiid","Niang, House Jr., Melton, Maxey, Embiid",1627777-1627863-1629001-1630178-203954,PHI,126.0,1,2.0,5.0,5.0,10.0,1.0,3.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,6.0,6.0,2.0,,,3.0,1.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,6.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.625,0.75,0.25,1.0,,1.0,,114.28571428571428,15.0,10.2,15.0,10.2,0.75,0.3333333333333333,0.5,,,,,,0.25,1.0,1.0,,0.25,1.0,0.4487125,10.4,24.6,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,0.3333333333333333,0.625,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,1.0,0.4487125,0.25,0.3333333333333333,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1627863-1629001-1630194-201935,1610612755,"Georges Niang, Danuel House Jr., De'Anthony Melton, Paul Reed, James Harden","Niang, House Jr., Melton, Reed, Harden",1627777-1627863-1629001-1630194-201935,PHI,503.0,2,8.0,16.0,15.0,31.0,3.0,7.0,1.0,1.0,,2.0,2.0,5.0,10.0,2.0,2.0,24.0,15.0,4.0,6.0,6.0,,2.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,2.0,6.0,8.0,1.0,1.0,,,2.0,22.0,0.4,0.4,1.0,1.0,1.0,0.5,0.6666666666666666,0.75,0.16666666666666666,0.5,1.0,1.0,1.0,88.74751491053678,15.25,17.266666666666666,15.125,17.266666666666666,0.5833333333333334,0.42857142857142855,0.5,0.08333333333333333,1.0,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.4567041666666667,7.470000000000001,28.05,7.0,,,,,8.0,,,,,,,1.0,1.0,4.0,10.0,1.0,4.0,,,,,,,0.1,0.14285714285714285,1.0,1.0,0.3333333333333333,,,,0.3125,0.3076923076923077,,,9.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.4,0.4,1.0,0.25,1.0,0.16666666666666666,0.5,0.5,0.5,0.4585,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1627863-1629001-1630194-202699,1610612755,"Georges Niang, Danuel House Jr., De'Anthony Melton, Paul Reed, Tobias Harris","Niang, House Jr., Melton, Reed, Harris",1627777-1627863-1629001-1630194-202699,PHI,4.0,1,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,1.0,,,,,,,,,,,0.2327,22.3,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2327,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-1630178-200782,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, Tyrese Maxey, P.J. Tucker","Niang, Melton, McDaniels, Maxey, Tucker",1627777-1629001-1629667-1630178-200782,PHI,105.0,1,2.0,4.0,4.0,8.0,1.0,1.0,,,,,,3.0,3.0,,,6.0,2.0,4.0,2.0,,,,,2.0,,2.0,,,4.0,1.0,2.0,2.0,1.0,,,,1.0,6.0,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,,1.0,1.0,0.6666666666666666,,109.71428571428571,8.0,18.25,8.0,15.75,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,,0.5263333333333333,3.9,,,2.0,1.0,,,,2.0,2.0,,,,4.0,,1.0,1.0,,,,4.0,2.0,,1.0,1.0,1.0,,,0.5,0.5,1.0,,,0.51875,,,0.6666666666666666,0.5,4.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-1630178-203954,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, Tyrese Maxey, Joel Embiid","Niang, Melton, McDaniels, Maxey, Embiid",1627777-1629001-1629667-1630178-203954,PHI,962.0,4,16.0,28.0,27.0,55.0,4.0,10.0,,2.0,3.0,3.0,6.0,8.0,19.0,3.0,9.0,26.0,38.0,8.0,8.0,9.0,,6.0,3.0,4.0,3.0,7.0,3.0,,17.0,2.0,6.0,8.0,3.0,,2.0,,3.0,24.0,0.5,0.5714285714285714,1.0,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.44642857142857145,0.4642857142857143,0.32142857142857145,1.0,0.5,0.6666666666666666,,82.32848232848232,19.0,15.925925925925926,18.607142857142858,15.37037037037037,0.35714285714285715,0.4,0.5,0.07142857142857142,,,,0.10714285714285714,0.21428571428571427,0.5,0.5,1.0,0.5714285714285714,0.5,0.4930142857142857,7.56842105263158,26.366666666666667,6.0,7.0,16.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,,10.0,3.0,2.0,4.0,1.0,1.0,1.0,10.0,7.0,0.6666666666666666,0.4,0.625,0.625,0.15789473684210525,0.2,0.8,,0.5,0.375,0.6666666666666666,0.3976625,0.03571428571428571,0.05263157894736842,0.38461538461538464,0.25,-12.0,2.0,4.0,7.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.18181818181818182,0.125,0.3333333333333333,0.16666666666666666,,0.25,0.5714285714285714,0.6666666666666666,,0.3044,,0.07692307692307693,1.0,1.0,2.0,1.0,,1.0,,0.6666666666666666,,0.5,0.125,1.0,1.0,1.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-1630194-201935,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, Paul Reed, James Harden","Niang, Melton, McDaniels, Reed, Harden",1627777-1629001-1629667-1630194-201935,PHI,1631.0,6,27.0,47.0,47.0,94.0,5.0,8.0,4.0,5.0,,5.0,17.0,16.0,22.0,5.0,17.0,53.0,54.0,18.0,14.0,9.0,6.0,17.0,5.0,9.0,3.0,12.0,3.0,1.0,27.0,4.0,13.0,17.0,2.0,8.0,1.0,1.0,10.0,53.0,0.5625,0.5625,0.6,0.29411764705882354,0.29411764705882354,0.7272727272727273,0.6025641025641025,0.6463414634146342,0.4358974358974359,0.2,0.36363636363636365,0.5909090909090909,0.5,82.99202942979767,16.27659574468085,18.425531914893618,16.0,18.0,0.20512820512820512,0.625,0.7142857142857143,0.1282051282051282,0.8,0.8,0.25,,0.4358974358974359,0.29411764705882354,0.29411764705882354,0.6,0.6666666666666666,0.29411764705882354,0.4985051282051282,8.327272727272726,25.970588235294116,12.0,9.0,6.0,1.0,2.0,6.0,1.0,4.0,1.0,2.0,,5.0,2.0,4.0,9.0,8.0,2.0,4.0,5.0,9.0,0.5,0.25,0.4166666666666667,0.4166666666666667,0.09090909090909091,0.125,0.8181818181818182,0.7777777777777778,0.8,0.3333333333333333,0.5,0.4741583333333333,0.0975609756097561,0.16666666666666666,0.09433962264150944,0.19148936170212766,-1.0,3.0,7.0,9.0,,,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,0.2222222222222222,,0.3333333333333333,,0.23076923076923078,0.7777777777777778,0.875,,0.5157,,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.5714285714285714,0.3333333333333333,0.5,2.0,2.0,,1.0,2.0,8.0,1.0,,,0.1111111111111111,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-200782-201935,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, P.J. Tucker, James Harden","Niang, Melton, McDaniels, Tucker, Harden",1627777-1629001-1629667-200782-201935,PHI,244.0,3,4.0,7.0,7.0,14.0,1.0,1.0,,,1.0,1.0,2.0,3.0,4.0,1.0,3.0,9.0,8.0,4.0,2.0,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,2.0,3.0,4.0,,1.0,,,1.0,7.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6428571428571429,0.42857142857142855,,1.0,1.0,1.0,82.62295081967214,16.142857142857142,18.714285714285715,14.857142857142858,14.857142857142858,0.14285714285714285,1.0,1.0,,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.8571428571428571,0.5,0.5569642857142857,4.3,24.566666666666666,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,0.3333333333333333,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.658,,0.2222222222222222,,,2.0,,,,,1.0,,1.0,,,,,,,1.0,4.0,,,,,,,1.0,,,,,1.0,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-201935-203954,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, James Harden, Joel Embiid","Niang, Melton, McDaniels, Harden, Embiid",1627777-1629001-1629667-201935-203954,PHI,28.0,1,,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,3.0,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,102.85714285714286,16.0,12.0,16.0,12.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.53685,,25.5,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,,3.0,1.0,1.0,,1.5,1.5,,,,,,1.0,1.0,0.53685,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
