EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAssists,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Fg2aBlocked,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefCorner3ReboundPct,LostBallSteals,Blocked3s,BlockedArc3,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangePctBlocked,PtsPutbacks,DefensiveGoaltends,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFtPoints,Charge Fouls,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,Travels,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffCorner3ReboundPct,Transition Take Fouls,SecondChanceArc3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveAttempts,team_id,year,season,team_vs
1626145-1628379-1628991-1630217-1630583,1610612763,"Tyus Jones, Luke Kennard, Jaren Jackson Jr., Desmond Bane, Santi Aldama","Jones, Kennard, Jackson Jr., Bane, Aldama",1626145-1628379-1628991-1630217-1630583,MEM,64.0,2,-4.0,1,4,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,90.0,16.0,16.0,1.0,,,,1.0,,0.5127,26.1,1.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628379-1628991-1630217-1631223,1610612763,"Tyus Jones, Luke Kennard, Jaren Jackson Jr., Desmond Bane, David Roddy","Jones, Kennard, Jackson Jr., Bane, Roddy",1626145-1628379-1628991-1630217-1631223,MEM,269.0,2,6.0,10,19,2.0,4.0,2.0,4.0,14.0,3.0,4.0,2.0,1.0,2.0,1.0,5.0,12.0,0.5,0.5,0.5,0.6,0.6363636363636364,0.4,101.7100371747212,12.6,12.4,0.4,0.5,0.5,0.5,0.7,0.5,0.524365,26.7,4.0,9.0,,1.0,2.0,3.0,1.0,1.0,,,3.0,,3.0,6.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,,,1.0,4.0,1.0,5.0,1.0,6.0,,,,,,,,,2.0,2.0,,1.0,,2.0,,,,,,,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,,0.5,0.3333333333333333,0.8,,0.7142857142857143,0.2,,0.5,,1.0,0.6666666666666666,,,15.88888888888889,14.777777777777779,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3,,1.0,1.0,,0.6617,,,0.14285714285714285,9.15,4.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,,7.0,4.0,0.5,1.0,0.8333333333333334,0.875,0.6666666666666666,0.5,0.46471666666666667,0.5,0.4,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628379-1628991-1630583-1631223,1610612763,"Tyus Jones, Luke Kennard, Jaren Jackson Jr., Santi Aldama, David Roddy","Jones, Kennard, Jackson Jr., Aldama, Roddy",1626145-1628379-1628991-1630583-1631223,MEM,310.0,4,3.0,10,21,1.0,4.0,2.0,5.0,14.0,6.0,4.0,1.0,2.0,2.0,1.0,6.0,12.0,1.0,0.4,0.4,0.625,0.7,0.625,97.54838709677419,10.0,9.9,0.5,0.25,0.25,1.0,0.75,0.25,0.51368125,24.82,5.0,11.0,1.0,1.0,,1.0,,,2.0,2.0,,1.0,2.0,3.0,4.0,11.0,1.0,1.0,2.0,,4.0,,,,,,1.0,1.0,6.0,7.0,1.0,8.0,1.0,1.0,1.0,,,,1.0,,3.0,3.0,,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,1.0,0.5,,0.7,0.25,1.0,,,0.75,0.5,0.25,1.0,19.09090909090909,18.90909090909091,0.125,,,,0.25,1.0,1.0,,,0.125,,,,0.4719,0.2,0.4,0.14285714285714285,6.366666666666667,2.0,,2.0,,,,2.0,,,,2.0,,,,,1.0,,0.5127,,0.2,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628379-1630214-1630217-1630583,1610612763,"Tyus Jones, Luke Kennard, Xavier Tillman, Desmond Bane, Santi Aldama","Jones, Kennard, Tillman, Bane, Aldama",1626145-1628379-1630214-1630217-1630583,MEM,144.0,1,-2.0,5,9,1.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,0.5,0.5,0.375,0.5,0.5,90.0,17.8,17.8,0.5,0.5,0.5,1.0,0.5,0.5,0.500975,24.9,2.0,4.0,,,,,,,,,2.0,,,2.0,2.0,7.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,13.75,13.75,,,,,,,,,0.5,,,,,,0.2,0.3333333333333333,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628379-1630214-1630583-1631223,1610612763,"Tyus Jones, Luke Kennard, Xavier Tillman, Santi Aldama, David Roddy","Jones, Kennard, Tillman, Aldama, Roddy",1626145-1628379-1630214-1630583-1631223,MEM,380.0,2,12.0,14,27,1.0,3.0,1.0,3.0,15.0,3.0,3.0,1.0,1.0,4.0,1.0,9.0,13.0,1.0,0.3333333333333333,0.3333333333333333,0.5357142857142857,0.5357142857142857,0.21428571428571427,102.31578947368422,9.928571428571429,9.857142857142858,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.3333333333333333,0.5819535714285714,25.633333333333336,6.0,13.0,2.0,2.0,5.0,9.0,1.0,2.0,1.0,2.0,,,6.0,11.0,,3.0,1.0,2.0,2.0,6.0,6.0,,3.0,3.0,,,2.0,5.0,5.0,10.0,2.0,12.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,0.5,0.6,0.5454545454545454,0.5,0.5,0.5,,0.8333333333333334,0.4,0.625,,0.7142857142857143,0.3333333333333333,0.5,,,1.0,0.8333333333333334,,,18.53846153846154,16.153846153846153,0.6428571428571429,0.5555555555555556,0.5555555555555556,0.6,0.14285714285714285,0.5,0.5,,,,1.0,0.5,,0.59795,,,0.13333333333333333,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,0.5,,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1628991-1629630-1630217,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Ja Morant, Desmond Bane","Jones, Brooks, Jackson Jr., Morant, Bane",1626145-1628415-1628991-1629630-1630217,MEM,123.0,2,6.0,4,8,,,,,6.0,,,,,2.0,,4.0,6.0,,,,1.0,1.0,,93.65853658536587,9.25,9.25,,,,,0.3333333333333333,,0.5655,,2.0,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,3.0,,,,,,4.0,2.0,,2.0,1.0,,,,1.0,2.0,3.0,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,2.0,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,0.6666666666666666,,0.5,,0.6,,,,,0.6666666666666666,0.5,,0.5,21.5,16.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,9.633333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1628991-1629723-1630217,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., John Konchar, Desmond Bane","Jones, Brooks, Jackson Jr., Konchar, Bane",1626145-1628415-1628991-1629723-1630217,MEM,434.0,2,-1.0,15,30,,2.0,,4.0,11.0,,2.0,,,4.0,,8.0,8.0,,,,0.4166666666666667,0.4230769230769231,0.3333333333333333,99.53917050691244,13.0,13.0,0.16666666666666666,,,,0.9166666666666666,,0.5930875,24.45,7.0,15.0,,2.0,4.0,7.0,1.0,1.0,,,1.0,2.0,5.0,8.0,1.0,12.0,1.0,1.0,3.0,8.0,2.0,,4.0,3.0,,,2.0,5.0,4.0,9.0,2.0,11.0,1.0,2.0,2.0,2.0,,,4.0,,1.0,3.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,0.8,1.0,0.625,1.0,1.0,0.75,0.5,0.8,0.6666666666666666,0.8333333333333334,,0.8181818181818182,0.2857142857142857,0.6666666666666666,,,0.5,1.0,0.14285714285714285,1.0,15.933333333333334,15.133333333333333,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.75,,,,,0.08333333333333333,0.16666666666666666,1.0,1.0,,0.609,0.07692307692307693,0.1111111111111111,0.2727272727272727,3.35,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1628991-1630214-1630217,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Xavier Tillman, Desmond Bane","Jones, Brooks, Jackson Jr., Tillman, Bane",1626145-1628415-1628991-1630214-1630217,MEM,714.0,2,-5.0,23,47,,7.0,,8.0,19.0,,7.0,,,4.0,,8.0,12.0,,,,0.30434782608695654,0.36538461538461536,0.34782608695652173,94.78991596638654,14.782608695652174,13.782608695652174,0.30434782608695654,,,,0.7391304347826086,,0.544445652173913,25.1,12.0,24.0,5.0,5.0,5.0,9.0,2.0,2.0,1.0,4.0,2.0,1.0,7.0,15.0,5.0,24.0,3.0,4.0,7.0,8.0,6.0,,4.0,3.0,,2.0,3.0,6.0,3.0,9.0,5.0,14.0,2.0,,,2.0,,,2.0,,2.0,5.0,,7.0,,6.0,3.0,3.0,1.0,3.0,3.0,,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.75,0.75,0.7,,0.75,0.375,0.75,0.25,0.75,0.3125,0.75,,0.2857142857142857,0.5,0.6666666666666666,0.13333333333333333,1.0,15.583333333333334,14.958333333333334,0.391304347826087,0.5555555555555556,0.625,0.6,0.17391304347826086,0.25,0.25,,0.08695652173913043,0.043478260869565216,0.5,1.0,,0.4157,0.11538461538461539,0.16666666666666666,0.3684210526315789,6.38,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,0.5451,,0.043478260869565216,1.0,1.0,,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.06666666666666667,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1628991-1630217-1630583,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Desmond Bane, Santi Aldama","Jones, Brooks, Jackson Jr., Bane, Aldama",1626145-1628415-1628991-1630217-1630583,MEM,209.0,2,8.0,6,11,2.0,2.0,2.0,2.0,14.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,12.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,75.78947368421052,20.0,18.5,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.4476333333333333,25.3,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,3.0,4.0,2.0,6.0,1.0,1.0,2.0,,6.0,3.0,,,,,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,0.75,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,17.8,17.8,0.16666666666666666,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,0.4782,,,0.14285714285714285,9.475,4.0,1.0,1.0,2.0,2.0,1.0,1.0,9.0,,9.0,4.0,1.0,1.0,1.1666666666666667,1.125,0.3333333333333333,1.0,0.47151666666666664,0.6428571428571429,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1629630-1629723-1630214,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, John Konchar, Xavier Tillman","Jones, Brooks, Morant, Konchar, Tillman",1626145-1628415-1629630-1629723-1630214,MEM,112.0,2,1.0,5,8,,,,,4.0,,,,,1.0,,2.0,4.0,,,,0.6666666666666666,0.6666666666666666,,102.85714285714286,14.4,14.4,,,,,0.3333333333333333,,0.5174333333333333,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,3.0,,3.0,,,,2.0,2.0,,1.0,1.0,,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,0.5,0.5,0.6666666666666666,,,,0.5,1.0,,1.0,,1.0,,,,,,1.0,,,13.333333333333334,13.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,11.299999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1629630-1630214-1630217,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, Xavier Tillman, Desmond Bane","Jones, Brooks, Morant, Tillman, Bane",1626145-1628415-1629630-1630214-1630217,MEM,112.0,1,-6.0,3,7,,,,,2.0,,,,,,,,2.0,,,,0.3333333333333333,0.3333333333333333,,90.0,19.666666666666668,19.666666666666668,,,,,,,0.42250000000000004,,2.0,4.0,,,,,,,1.0,1.0,2.0,,1.0,3.0,,8.0,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,1.0,,,,,,,,,13.25,13.25,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1629723-1630214-1630583,1610612763,"Tyus Jones, Dillon Brooks, John Konchar, Xavier Tillman, Santi Aldama","Jones, Brooks, Konchar, Tillman, Aldama",1626145-1628415-1629723-1630214-1630583,MEM,186.0,1,-4.0,4,9,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.5,0.5,0.3,0.3333333333333333,0.4,69.6774193548387,26.0,22.0,0.4,0.5,0.5,1.0,0.6,0.5,0.50356,27.3,3.0,5.0,,1.0,,1.0,,,,2.0,,,,3.0,1.0,8.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.5,0.25,1.0,,,,,,,16.4,15.2,0.2,,,,0.4,,,,,,,,,0.3472,0.16666666666666666,0.25,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628415-1630214-1630217-1630583,1610612763,"Tyus Jones, Dillon Brooks, Xavier Tillman, Desmond Bane, Santi Aldama","Jones, Brooks, Tillman, Bane, Aldama",1626145-1628415-1630214-1630217-1630583,MEM,66.0,1,-4.0,3,5,,,,,,,,,,,,,,,,,,,,109.09090909090908,16.0,16.0,,,,,,,0.3592,,1.0,2.0,,,,,,,,1.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,9.0,9.0,,,,,1.0,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628991-1629630-1629723-1630583,1610612763,"Tyus Jones, Jaren Jackson Jr., Ja Morant, John Konchar, Santi Aldama","Jones, Jackson Jr., Morant, Konchar, Aldama",1626145-1628991-1629630-1629723-1630583,MEM,50.0,1,2.0,1,3,,,,,2.0,,,,,1.0,,2.0,2.0,,,,1.0,1.0,,86.39999999999999,14.0,14.0,,,,,1.0,,0.8685,,1.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,2.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,0.5,,,,0.5,,,,,,,,,18.0,17.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628991-1629630-1630214-1630217,1610612763,"Tyus Jones, Jaren Jackson Jr., Ja Morant, Xavier Tillman, Desmond Bane","Jones, Jackson Jr., Morant, Tillman, Bane",1626145-1628991-1629630-1630214-1630217,MEM,86.0,1,7.0,4,5,1.0,3.0,1.0,3.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.5,83.72093023255813,19.0,18.75,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5585666666666667,26.266666666666666,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,,,,,2.0,3.0,,,2.0,2.0,4.0,,4.0,,,,,1.0,1.0,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,,0.5,,1.0,,,10.0,10.0,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,,0.6121,,,0.5714285714285714,1.4333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628991-1629630-1630217-1630583,1610612763,"Tyus Jones, Jaren Jackson Jr., Ja Morant, Desmond Bane, Santi Aldama","Jones, Jackson Jr., Morant, Bane, Aldama",1626145-1628991-1629630-1630217-1630583,MEM,140.0,2,4.0,6,13,,1.0,,1.0,8.0,,1.0,,,2.0,,4.0,5.0,,,,0.5,0.5714285714285714,0.16666666666666666,133.7142857142857,11.0,11.0,0.16666666666666666,,,,0.6666666666666666,,0.6278666666666667,27.7,2.0,7.0,7.0,1.0,2.0,3.0,,,1.0,2.0,,,3.0,5.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,,2.0,2.0,,1.0,,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,,,,1.0,,,1.0,,2.0,,3.0,1.0,,,,,1.0,0.6666666666666666,1.0,0.6,1.0,1.0,1.5,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,10.571428571428571,10.571428571428571,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,,,,,,,,0.16666666666666666,0.2,0.375,3.18,,,,,,,,1.0,,1.0,,,,,0.5,,,,0.125,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628991-1629723-1630214-1630217,1610612763,"Tyus Jones, Jaren Jackson Jr., John Konchar, Xavier Tillman, Desmond Bane","Jones, Jackson Jr., Konchar, Tillman, Bane",1626145-1628991-1629723-1630214-1630217,MEM,69.0,1,1.0,2,4,,1.0,,1.0,3.0,,1.0,,,,,,1.0,,,,0.3333333333333333,0.375,0.3333333333333333,83.47826086956522,21.5,13.5,0.3333333333333333,,,,1.0,,0.654,25.8,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,,,,,1.0,1.0,1.0,,1.0,2.0,3.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,0.5,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,13.0,13.0,0.6666666666666666,0.5,1.0,,,,,,,,1.0,0.5,,0.7253,,,0.6666666666666666,1.5,1.0,,1.0,1.0,2.0,,1.0,3.0,,3.0,1.0,,0.5,0.3333333333333333,0.375,0.3333333333333333,,0.654,1.0,0.5,,,,,,,,,,1.0,,,,,,0.5,0.5,,1.0,,,,1.0,2.0,1.0,,1.0,1.0,0.6666666666666666,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
1626145-1628991-1629723-1630214-1631223,1610612763,"Tyus Jones, Jaren Jackson Jr., John Konchar, Xavier Tillman, David Roddy","Jones, Jackson Jr., Konchar, Tillman, Roddy",1626145-1628991-1629723-1630214-1631223,MEM,64.0,2,,2,3,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.5,67.5,18.0,18.0,0.5,,,,0.5,,0.3364,26.9,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,26.0,,,,,0.5,,,,,,,,,,,,,10.5,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,0.3258,,0.5,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2023,2022-23,True
