EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,Corner3Assists,BlockedAtRim,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,OffTwoPtRebounds,SelfOReb,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,Transition Take Fouls Drawn,OffensiveGoaltends,BlockedCorner3,Charge Fouls,DefensiveGoaltends,Transition Take Fouls,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626162-1628372-1629023-1630539-1631121,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., P.J. Washington, Kai Jones, Bryce McGowens","Oubre Jr., Smith Jr., Washington, Jones, McGowens",1626162-1628372-1629023-1630539-1631121,CHA,1535.0,6,26.0,,55.0,59.0,13.0,114.0,8.0,21.0,3.0,6.0,5.0,14.0,14.0,37.0,11.0,54.0,54.0,4.0,10.0,4.0,12.0,22.0,10.0,13.0,25.0,35.0,10.0,13.0,1.0,3.0,2.0,3.0,2.0,42.0,12.0,13.0,1.0,0.3783783783783784,0.4,0.38392857142857145,0.3333333333333333,0.43548387096774194,0.42857142857142855,0.6842105263157895,0.7692307692307693,0.71875,0.6666666666666666,0.75,106.94462540716613,0.6666666666666666,13.727272727272727,13.220338983050848,13.272727272727273,12.372881355932204,0.375,0.38095238095238093,0.47058823529411764,0.25,0.35714285714285715,0.45454545454545453,0.5,0.5,0.7142857142857143,0.5351964285714286,0.5075083333333333,0.2222222222222222,4.816216216216216,0.23636363636363636,8.0,2.0,12.0,,2.0,5.0,19.0,,2.0,15.0,12.0,2.0,5.0,8.0,2.0,21.0,3.0,3.0,4.0,1.0,19.0,,,1.0,0.2631578947368421,,0.2631578947368421,0.3392857142857143,0.75,1.0,0.8,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,,0.16666666666666666,25.278947368421054,9.0,4.0,8.0,12.0,1.0,10.0,0.5,0.6111111111111112,0.6,0.07142857142857142,0.2702702702702703,,0.2222222222222222,3.0,7.0,3.0,1.0,0.5714285714285714,0.125,0.42857142857142855,0.42857142857142855,1.0,4.0,7.0,,1.0,6.0,9.0,1.0,0.391304347826087,0.38461538461538464,0.03333333333333333,0.7777777777777778,0.5714285714285714,,0.60310625,1.0,,1.0,2.0,6.0,0.1111111111111111,,0.09836065573770492,0.14285714285714285,1.0,2.0,,1.0,6.0,,7.0,3.0,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,,,12.0,1.0,,,1.0,0.21428571428571427,0.2727272727272727,1.0,0.1891891891891892,0.19047619047619047,0.21428571428571427,1.0,0.4444444444444444,,0.25,0.25,0.2,0.03571428571428571,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629023-1630547-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., P.J. Washington, James Bouknight, Mason Plumlee","Oubre Jr., Smith Jr., Washington, Bouknight, Plumlee",1626162-1628372-1629023-1630547-203486,CHA,145.0,2,2.0,7.0,5.0,4.0,5.0,9.0,3.0,5.0,3.0,5.0,,1.0,3.0,6.0,,9.0,2.0,3.0,6.0,,9.0,6.0,,1.0,1.0,4.0,,,,,,,,5.0,9.0,5.0,,0.5,0.5,0.5625,0.5625,0.5625,0.5625,0.5,,0.5,,,89.37931034482759,,17.6,14.25,17.2,11.75,0.625,0.6,0.6,0.125,,,0.625,0.6,0.875,0.5417375,0.5417375,1.0,2.766666666666667,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,0.5,0.5,0.5,0.25,,1.0,,0.125,1.0,1.0,,0.125,1.0,1.0,24.95,3.0,2.0,3.0,4.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,,0.4444444444444444,,1.0,,,,0.125,,,,2.0,3.0,,,4.0,2.0,,0.6666666666666666,0.5,,1.0,0.6666666666666666,,0.6433,,1.0,,,,,0.125,,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629023-1630550-1631121,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., P.J. Washington, JT Thor, Bryce McGowens","Oubre Jr., Smith Jr., Washington, Thor, McGowens",1626162-1628372-1629023-1630550-1631121,CHA,119.0,1,2.0,3.0,5.0,4.0,5.0,9.0,1.0,3.0,1.0,3.0,,1.0,1.0,4.0,,8.0,5.0,1.0,4.0,,8.0,,,,,1.0,1.0,,,,,,,8.0,8.0,5.0,,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,108.90756302521008,,15.6,10.25,15.4,10.25,0.5,0.3333333333333333,0.5,0.16666666666666666,,,0.5,0.3333333333333333,0.8333333333333334,0.5616916666666667,0.5616916666666667,1.0,3.05,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,8.0,,,,,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,24.65,1.0,,1.0,,,1.0,,,,,0.3333333333333333,,,1.0,1.0,1.0,,,0.16666666666666666,1.0,1.0,1.0,,1.0,,,,1.0,,0.3333333333333333,0.5,,1.0,,,0.8188,,1.0,,,,,0.16666666666666666,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.25,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629023-1631109-1631121,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., P.J. Washington, Mark Williams, Bryce McGowens","Oubre Jr., Smith Jr., Washington, Williams, McGowens",1626162-1628372-1629023-1631109-1631121,CHA,124.0,2,2.0,,5.0,4.0,,9.0,,1.0,,,1.0,1.0,1.0,2.0,,5.0,5.0,,,,,2.0,,1.0,1.0,2.0,,,,,,,,3.0,,,,0.5,,0.625,,0.625,,1.0,,1.0,1.0,,104.51612903225805,,11.8,16.25,11.0,16.25,0.25,,,0.25,1.0,1.0,,,0.75,0.6139375,,,7.4,,,,1.0,,,1.0,2.0,,,3.0,1.0,,1.0,1.0,,3.0,,,1.0,,2.0,,,1.0,0.5,,0.5,0.5,,,,0.25,,,,,,,24.3,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,0.5,,0.4,1.0,1.0,1.0,,,0.25,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,0.4467,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629023-202330-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., P.J. Washington, Gordon Hayward, Mason Plumlee","Oubre Jr., Smith Jr., Washington, Hayward, Plumlee",1626162-1628372-1629023-202330-203486,CHA,4817.0,11,80.0,37.0,165.0,165.0,10.0,330.0,31.0,47.0,2.0,3.0,14.0,34.0,56.0,99.0,21.0,193.0,156.0,4.0,5.0,2.0,16.0,46.0,29.0,37.0,73.0,94.0,30.0,25.0,,14.0,4.0,14.0,9.0,161.0,16.0,10.0,,0.5656565656565656,0.8,0.5584415584415584,0.875,0.588957055214724,0.8888888888888888,0.7115384615384616,0.8285714285714286,0.7586206896551724,0.5714285714285714,0.8333333333333334,98.6506124143658,0.6428571428571429,14.084848484848484,15.10909090909091,13.672727272727272,14.6,0.3051948051948052,0.6595744680851063,0.7045454545454546,0.22077922077922077,0.4117647058823529,0.45161290322580644,0.375,0.6666666666666666,0.6623376623376623,0.5383996732026144,0.4855375,0.08290155440414508,7.096969696969696,0.06060606060606061,14.0,17.0,45.0,2.0,3.0,20.0,55.0,2.0,3.0,51.0,45.0,17.0,17.0,50.0,14.0,117.0,10.0,5.0,23.0,2.0,31.0,1.0,1.0,0.85,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.35714285714285715,0.43478260869565216,0.8333333333333334,0.8,0.2922077922077922,0.37777777777777777,0.38636363636363635,0.8235294117647058,0.375,0.6666666666666666,0.37777777777777777,25.812727272727273,19.0,8.0,12.0,32.0,9.0,21.0,0.6666666666666666,0.8235294117647058,0.8,0.2571428571428571,0.2692307692307692,0.21428571428571427,0.16580310880829016,3.0,10.0,3.0,10.0,0.7894736842105263,0.06493506493506493,0.3,0.3,1.0,3.0,6.0,5.0,5.0,6.0,12.0,4.0,0.27906976744186046,0.3125,0.056338028169014086,0.35294117647058826,0.5,0.29411764705882354,0.4557111111111111,,,4.0,2.0,13.0,,,0.09202453987730061,0.12037037037037036,11.0,18.0,4.0,4.0,66.0,9.0,6.0,33.0,20.0,4.0,9.0,7.0,11.0,8.0,3.0,4.0,13.0,4.0,5.0,2.0,1.0,16.0,,1.0,,4.0,0.5892857142857143,0.6226415094339622,0.8,0.06060606060606061,0.06382978723404255,0.08823529411764706,1.0,0.3,0.14285714285714285,0.42857142857142855,0.6451612903225806,0.2857142857142857,0.11688311688311688,0.6111111111111112,0.6111111111111112,0.8181818181818182,0.8,1.0,2.0,1.0,,1.0,0.01818181818181818,0.022222222222222223,,,,,2.0,,,,,,,,,0.03636363636363636,2.0,,,,,,1.0,2.0,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630177-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Theo Maledon, Mason Plumlee","Oubre Jr., Smith Jr., McDaniels, Maledon, Plumlee",1626162-1628372-1629667-1630177-203486,CHA,34.0,1,1.0,-2.0,1.0,2.0,,3.0,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,,,,,2.0,,,1.0,2.0,,,,,,,,,,,,1.0,,0.5,,0.5,,,,,,,127.05882352941177,,21.0,6.5,21.0,6.5,0.5,1.0,1.0,,,,,,1.0,0.603675,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,24.2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,0.5,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630208-1630539,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Nick Richards, Kai Jones","Oubre Jr., Smith Jr., McDaniels, Richards, Jones",1626162-1628372-1629667-1630208-1630539,CHA,18.0,1,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,80.0,,,12.0,,12.0,1.0,,,,,,,,1.0,0.5555,,,2.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630208-1630547,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Nick Richards, James Bouknight","Oubre Jr., Smith Jr., McDaniels, Richards, Bouknight",1626162-1628372-1629667-1630208-1630547,CHA,641.0,3,11.0,-8.0,23.0,22.0,8.0,45.0,4.0,7.0,,1.0,,5.0,5.0,14.0,2.0,21.0,29.0,1.0,4.0,,5.0,2.0,6.0,2.0,8.0,12.0,4.0,4.0,,1.0,1.0,1.0,1.0,19.0,5.0,8.0,,0.35714285714285715,0.25,0.475,0.4166666666666667,0.4772727272727273,0.4166666666666667,0.6666666666666666,0.8571428571428571,0.8,1.0,1.0,101.09204368174727,1.0,14.608695652173912,13.863636363636363,13.391304347826088,13.363636363636363,0.35,0.5714285714285714,0.8,0.25,,,0.16666666666666666,,0.65,0.5235325,0.4587583333333333,0.23809523809523808,7.0928571428571425,0.34782608695652173,7.0,2.0,5.0,,1.0,3.0,6.0,1.0,2.0,6.0,5.0,2.0,2.0,6.0,1.0,14.0,3.0,3.0,4.0,2.0,5.0,,1.0,0.6666666666666666,0.5,0.5,0.5,0.3,0.75,,0.5,0.25,0.4,0.4,0.5,0.16666666666666666,,0.4,26.933333333333334,2.0,1.0,4.0,2.0,,4.0,0.25,0.25,0.25,,0.3333333333333333,,0.09523809523809523,1.0,1.0,1.0,,,0.05,1.0,1.0,1.0,1.0,1.0,,,2.0,4.0,,0.4444444444444444,0.3333333333333333,,0.25,1.0,,0.450675,,1.0,,,2.0,,0.16666666666666666,0.09090909090909091,0.125,1.0,2.0,,,8.0,3.0,2.0,4.0,3.0,,1.0,,1.0,1.0,,,1.0,,,,,2.0,1.0,,1.0,,0.8,1.0,,0.14285714285714285,0.2857142857142857,,,0.4,1.0,,0.75,,0.1,0.5,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630208-1630550,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Nick Richards, JT Thor","Oubre Jr., Smith Jr., McDaniels, Richards, Thor",1626162-1628372-1629667-1630208-1630550,CHA,583.0,5,10.0,-3.0,20.0,20.0,,40.0,2.0,2.0,,,1.0,2.0,4.0,6.0,4.0,18.0,21.0,,,,,6.0,3.0,4.0,8.0,10.0,6.0,7.0,1.0,,,,,15.0,,,,0.6666666666666666,,0.4666666666666667,,0.47368421052631576,,0.8,1.0,0.875,1.0,1.0,98.79931389365352,,15.1,14.05,14.75,12.75,0.13333333333333333,1.0,1.0,0.13333333333333333,0.5,0.5,,,0.7333333333333333,0.5225933333333334,,,8.700000000000001,,2.0,2.0,9.0,,,2.0,9.0,,,6.0,9.0,2.0,2.0,3.0,2.0,8.0,3.0,2.0,4.0,,3.0,,,1.0,0.2222222222222222,,0.2222222222222222,0.6,0.75,1.0,1.0,0.6,0.2222222222222222,0.2222222222222222,1.0,,,0.2222222222222222,25.944444444444443,2.0,,,3.0,1.0,2.0,,0.75,0.75,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,2.0,2.0,,1.0,1.0,0.5,,0.1111111111111111,,,1.0,0.549,,,,,3.0,,,0.16666666666666666,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,0.25,0.25,0.5,,,,0.5,1.0,,,0.5,,0.13333333333333333,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630208-202330,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Nick Richards, Gordon Hayward","Oubre Jr., Smith Jr., McDaniels, Richards, Hayward",1626162-1628372-1629667-1630208-202330,CHA,316.0,5,5.0,-3.0,9.0,12.0,,21.0,3.0,5.0,,,,1.0,3.0,7.0,,6.0,9.0,,,,,,2.0,2.0,5.0,6.0,1.0,,,1.0,,1.0,,4.0,,,,0.42857142857142855,,0.3333333333333333,,0.3333333333333333,,0.4,1.0,0.5714285714285714,1.0,,95.69620253164557,,16.11111111111111,14.25,15.777777777777779,13.916666666666666,0.5555555555555556,0.6,0.6,0.1111111111111111,,,,,0.7777777777777778,0.5436944444444445,,,4.614285714285714,,,,2.0,,,,2.0,,,,2.0,,,3.0,,6.0,1.0,,1.0,,2.0,,,,,,,0.2222222222222222,1.0,,1.0,0.2222222222222222,,,,,,,25.75,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,1.0,,0.25,0.5,,1.0,1.0,,0.7837,,,,,,,,,,,1.0,,,6.0,,,3.0,3.0,,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,0.1111111111111111,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630539-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Kai Jones, Mason Plumlee","Oubre Jr., Smith Jr., McDaniels, Jones, Plumlee",1626162-1628372-1629667-1630539-203486,CHA,267.0,2,4.0,1.0,10.0,10.0,,20.0,2.0,2.0,,,1.0,3.0,3.0,6.0,4.0,10.0,9.0,,,,,2.0,,4.0,4.0,6.0,2.0,4.0,,1.0,1.0,1.0,1.0,6.0,,,,0.5,,0.375,,0.5,,1.0,,0.8,1.0,,107.86516853932584,1.0,12.5,14.2,11.4,13.0,0.25,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,,,0.5,0.4763875,,,5.8999999999999995,,7.0,,2.0,,,,2.0,,,,2.0,,,2.0,,4.0,,,2.0,,1.0,1.0,,,,,,0.25,,1.0,,0.25,,,,,,,25.8,3.0,1.0,1.0,4.0,,2.0,1.0,0.5,0.6666666666666666,,0.4,,0.4,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,0.6666666666666666,,,0.5,1.0,0.5,0.581775,,,2.0,,2.0,,,0.2,0.25,,1.0,,,4.0,,,2.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,,,,,,,,,0.6666666666666666,1.0,,,,,,1.0,,,0.5,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630547-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, James Bouknight, Mason Plumlee","Oubre Jr., Smith Jr., McDaniels, Bouknight, Plumlee",1626162-1628372-1629667-1630547-203486,CHA,160.0,2,3.0,12.0,5.0,4.0,,9.0,,,,,1.0,1.0,1.0,1.0,1.0,12.0,,,,,,,,3.0,3.0,4.0,1.0,2.0,,,,,,9.0,,,,1.0,,1.1,,1.0,,1.0,,0.75,,,81.0,,15.8,20.25,15.6,19.75,,,,0.2,1.0,1.0,,,0.8,0.52623,,,9.8,,2.0,3.0,4.0,,,3.0,4.0,,,6.0,4.0,3.0,2.0,3.0,2.0,8.0,1.0,1.0,1.0,,1.0,1.0,,0.6666666666666666,0.75,,0.75,0.8,1.0,,,0.8,0.75,0.75,0.6666666666666666,,,0.75,25.6,1.0,,,3.0,1.0,1.0,,1.5,1.5,1.0,1.0,1.0,0.25,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,0.16666666666666666,0.5,,,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-1630550-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, JT Thor, Mason Plumlee","Oubre Jr., Smith Jr., McDaniels, Thor, Plumlee",1626162-1628372-1629667-1630550-203486,CHA,275.0,2,5.0,3.0,9.0,8.0,,17.0,4.0,5.0,,,1.0,2.0,5.0,7.0,1.0,17.0,14.0,,,,,2.0,1.0,,1.0,3.0,1.0,2.0,,,,,,13.0,,,,0.7142857142857143,,0.8,,0.7727272727272727,,,1.0,0.3333333333333333,,1.0,89.01818181818183,,15.333333333333334,17.125,14.88888888888889,15.5,0.5,0.8,0.8,0.2,0.5,0.5,,,0.8,0.624695,,,2.9714285714285715,,,,1.0,,,2.0,3.0,,,6.0,1.0,,2.0,6.0,,14.0,,,,,2.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.3,,,,0.1,,,,,,,23.566666666666666,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,1.0,,0.3333333333333333,,0.23529411764705882,2.0,2.0,2.0,,,0.2,1.0,1.0,1.0,2.0,2.0,,,,1.0,,0.5,,,1.0,1.0,,0.74545,,,,,1.0,,,0.09090909090909091,0.125,,,,,8.0,,,4.0,3.0,1.0,,,,,,,,,,,,2.0,,,,,0.8,0.8,,,,,,1.0,,,0.75,1.0,,,,,,,,,,,,,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1610612766,2023,2022-23,True
1626162-1628372-1629667-202330-203486,1610612766,"Kelly Oubre Jr., Dennis Smith Jr., Jalen McDaniels, Gordon Hayward, Mason Plumlee","Oubre Jr., Smith Jr., McDaniels, Hayward, Plumlee",1626162-1628372-1629667-202330-203486,CHA,976.0,5,16.0,,32.0,33.0,5.0,65.0,6.0,6.0,,,7.0,12.0,16.0,23.0,8.0,40.0,40.0,,2.0,4.0,4.0,22.0,3.0,8.0,11.0,16.0,11.0,9.0,3.0,2.0,2.0,2.0,2.0,34.0,4.0,5.0,2.0,0.6956521739130435,,0.5333333333333333,,0.5882352941176471,0.4,0.8,1.0,0.8461538461538461,1.0,1.0,95.9016393442623,1.0,15.9375,14.121212121212121,14.90625,13.575757575757576,0.2,1.0,1.0,0.4,0.5833333333333334,0.7,,,0.43333333333333335,0.4992016666666667,0.4688333333333334,0.1,8.71304347826087,0.15625,4.0,,4.0,,,,7.0,,1.0,,4.0,,,5.0,,10.0,4.0,2.0,5.0,1.0,6.0,,,,,,,0.23333333333333334,0.8,0.5,1.0,0.13333333333333333,,,,,,,25.142857142857142,5.0,3.0,5.0,6.0,1.0,5.0,0.6,0.6,0.6,0.14285714285714285,0.35714285714285715,0.25,0.15,,3.0,,,0.6666666666666666,0.1,,,,1.0,1.0,,,2.0,4.0,,0.5714285714285714,,,0.2,1.0,,0.474825,,1.0,,1.0,3.0,,0.3333333333333333,0.0967741935483871,0.125,3.0,5.0,,,10.0,,2.0,5.0,2.0,3.0,,,3.0,2.0,1.0,,1.0,,2.0,,1.0,2.0,,,,2.0,0.3125,0.3333333333333333,,0.08695652173913043,,0.16666666666666666,,0.4,1.0,,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1610612766,2023,2022-23,True
