EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,Travels,Charge Fouls,Offensive Fouls Drawn,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,Charge Fouls Drawn,Clear Path Fouls,Transition Take Fouls,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628389-1628997-1629130-1629216-200768,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, Kyle Lowry","Adebayo, Martin, Robinson, Vincent, Lowry",1628389-1628997-1629130-1629216-200768,MIA,2974.0,14,50.0,-8.0,94.0,95.0,13.0,8.0,14.0,189.0,12.0,20.0,3.0,6.0,3.0,4.0,10.0,26.0,5.0,7.0,6.0,14.0,1.0,6.0,22.0,1.0,1.0,4.0,27.0,53.0,12.0,36.0,15.0,105.0,113.0,5.0,9.0,1.0,4.0,14.0,4.0,9.0,1.0,5.0,3.0,14.0,32.0,22.0,30.0,6.0,8.0,22.0,6.0,6.0,1.0,16.0,10.0,26.0,4.0,6.0,6.0,7.0,3.0,62.0,5.0,9.0,17.0,18.0,2.0,37.0,14.0,51.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,9.0,1.0,1.0,11.0,1.0,1.0,9.0,25.0,2.0,3.0,21.0,1.0,21.0,2.0,9.0,3.0,8.0,1.0,1.0,2.0,6.0,9.0,5.0,91.0,14.0,13.0,1.0,2.0,0.5925925925925926,0.6956521739130435,0.8333333333333334,0.3333333333333333,0.2,0.3333333333333333,0.5094339622641509,0.5555555555555556,0.4444444444444444,0.5056179775280899,0.5,0.39285714285714285,0.5303030303030303,0.5384615384615384,0.4375,0.4044943820224719,0.027777777777777776,0.11320754716981132,0.1,0.11538461538461539,0.14285714285714285,0.07142857142857142,0.18181818181818182,0.6666666666666666,0.782608695652174,0.36,0.8947368421052632,0.21739130434782608,0.8333333333333334,0.2916666666666667,0.375,0.3333333333333333,0.5,0.25,0.14285714285714285,0.6666666666666666,0.8,1.0,0.8888888888888888,1.0,0.07317073170731707,91.5131136516476,0.5555555555555556,16.20212765957447,15.273684210526316,15.77659574468085,14.736842105263158,0.2247191011235955,0.6,0.6666666666666666,0.5,0.29213483146067415,0.38461538461538464,0.43478260869565216,0.7,0.07865168539325842,0.7142857142857143,0.8333333333333334,0.6,0.15730337078651685,0.42857142857142855,0.46153846153846156,1.0,0.24719101123595505,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6,0.5,0.1,0.2857142857142857,0.75,0.07142857142857142,0.2857142857142857,0.25,0.6292134831460674,0.2727272727272727,0.5031202247191011,0.4711875,0.4757035714285714,0.09375,0.15,0.13333333333333333,0.13333333333333333,6.775471698113208,24.983333333333334,0.13829787234042554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629130-1629216-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, Jimmy Butler","Adebayo, Martin, Robinson, Vincent, Butler",1628389-1628997-1629130-1629216-202710,MIA,1882.0,13,31.0,-13.0,59.0,60.0,25.0,11.0,14.0,119.0,16.0,23.0,4.0,8.0,3.0,5.0,4.0,13.0,1.0,1.0,1.0,6.0,3.0,2.0,16.0,1.0,,5.0,21.0,37.0,3.0,22.0,14.0,65.0,78.0,5.0,11.0,2.0,4.0,14.0,6.0,14.0,1.0,8.0,12.0,27.0,22.0,20.0,9.0,,10.0,16.0,2.0,3.0,2.0,11.0,3.0,14.0,2.0,1.0,9.0,1.0,1.0,31.0,8.0,7.0,8.0,11.0,,19.0,15.0,34.0,2.0,3.0,2.0,1.0,1.0,,1.0,5.0,1.0,,6.0,,1.0,14.0,21.0,,1.0,13.0,1.0,19.0,3.0,5.0,6.0,1.0,,,,1.0,1.0,1.0,51.0,26.0,24.0,,3.0,0.5238095238095238,0.6875,1.0,0.13636363636363635,0.125,0.13636363636363635,0.5675675675675675,0.45454545454545453,0.42857142857142855,0.4322033898305085,0.38461538461538464,0.3409090909090909,0.48507462686567165,0.4666666666666667,0.45,0.3728813559322034,0.09090909090909091,0.08108108108108109,0.043478260869565216,0.15384615384615385,,0.16666666666666666,0.16666666666666666,,0.7333333333333333,0.4375,0.8888888888888888,0.42105263157894735,0.7916666666666666,0.42857142857142855,0.2857142857142857,0.5555555555555556,,0.2857142857142857,0.8,1.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,,0.06666666666666667,91.05207226354942,1.0,15.694915254237289,15.933333333333334,14.525423728813559,15.216666666666667,0.3898305084745763,0.6956521739130435,0.7272727272727273,0.5625,0.22033898305084745,0.3076923076923077,0.36363636363636365,0.25,0.01694915254237288,1.0,1.0,1.0,0.1016949152542373,0.16666666666666666,0.2,1.0,0.2711864406779661,0.125,0.13333333333333333,1.0,0.6153846153846154,0.5,0.07692307692307693,0.22727272727272727,0.6,0.13636363636363635,0.22727272727272727,,0.7627118644067796,0.125,0.5257118644067797,0.4377166666666667,0.5017409090909091,0.08196721311475409,0.1282051282051282,0.2153846153846154,0.4153846153846154,4.175675675675675,25.622727272727275,0.423728813559322,1.0,1.0,1.0,2.0,1.0,0.0625,0.07692307692307693,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629130-1629312-200768,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Haywood Highsmith, Kyle Lowry","Adebayo, Martin, Robinson, Highsmith, Lowry",1628389-1628997-1629130-1629312-200768,MIA,1680.0,11,28.0,7.0,57.0,52.0,3.0,1.0,7.0,109.0,8.0,13.0,3.0,4.0,,,4.0,8.0,1.0,6.0,2.0,7.0,,7.0,15.0,2.0,,,13.0,27.0,9.0,22.0,12.0,65.0,58.0,4.0,6.0,2.0,,11.0,,,,,4.0,4.0,6.0,20.0,18.0,9.0,6.0,15.0,7.0,1.0,,3.0,6.0,9.0,4.0,2.0,2.0,,1.0,24.0,3.0,6.0,6.0,11.0,1.0,18.0,9.0,27.0,1.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,,2.0,10.0,,1.0,1.0,8.0,2.0,1.0,15.0,2.0,16.0,2.0,7.0,2.0,3.0,,,2.0,1.0,3.0,1.0,54.0,4.0,3.0,,1.0,0.23076923076923078,0.3,0.6666666666666666,0.4090909090909091,,0.4090909090909091,0.48148148148148145,0.6666666666666666,,0.5408163265306123,0.6875,,0.5803571428571429,0.6875,1.0,0.4489795918367347,,0.037037037037037035,,0.125,,,0.5,1.0,0.6111111111111112,0.42857142857142855,0.75,0.23076923076923078,0.6538461538461539,0.3333333333333333,0.2,0.5,0.6,0.25,0.2,0.16666666666666666,0.8571428571428571,0.8,0.6666666666666666,1.0,0.038461538461538464,93.42857142857143,0.3333333333333333,14.31578947368421,16.615384615384617,13.789473684210526,15.76923076923077,0.2653061224489796,0.6153846153846154,0.6153846153846154,0.25,0.16326530612244897,0.5,0.5714285714285714,,0.12244897959183673,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,0.30612244897959184,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.5,0.75,0.25,,,,,,0.7142857142857143,0.4666666666666667,0.5292234693877551,0.5513666666666667,,0.12962962962962962,0.21875,0.16923076923076924,0.06153846153846154,7.544444444444444,25.60909090909091,0.05263157894736842,,,,,1.0,,,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629130-1629312-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Haywood Highsmith, Jimmy Butler","Adebayo, Martin, Robinson, Highsmith, Butler",1628389-1628997-1629130-1629312-202710,MIA,416.0,1,7.0,1.0,14.0,13.0,3.0,,1.0,27.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,3.0,,2.0,3.0,,1.0,1.0,4.0,5.0,2.0,6.0,3.0,17.0,16.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,5.0,4.0,4.0,6.0,,2.0,3.0,2.0,,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,2.0,1.0,1.0,2.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,,,2.0,,4.0,,2.0,,,,,,,,,15.0,5.0,3.0,,,0.5,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.8,1.0,1.0,0.6363636363636364,1.0,1.25,0.6538461538461539,1.0,1.25,0.5454545454545454,,,,,,,1.0,,1.0,,0.5,0.25,0.75,0.2,,,,,0.3333333333333333,1.0,1.0,,0.5,,,93.46153846153845,,14.428571428571429,16.46153846153846,14.428571428571429,15.923076923076923,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2727272727272727,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,0.5,1.0,,0.5,1.0,0.7272727272727273,0.6666666666666666,0.5198363636363637,,0.46875,0.15384615384615385,0.2857142857142857,0.11764705882352941,0.29411764705882354,4.6,25.349999999999998,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629130-200768-201567,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Kyle Lowry, Kevin Love","Adebayo, Martin, Robinson, Lowry, Love",1628389-1628997-1629130-200768-201567,MIA,7.0,1,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,6.0,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4188,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629130-200768-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Kyle Lowry, Jimmy Butler","Adebayo, Martin, Robinson, Lowry, Butler",1628389-1628997-1629130-200768-202710,MIA,4962.0,21,83.0,-45.0,146.0,154.0,46.0,33.0,17.0,300.0,28.0,42.0,4.0,5.0,8.0,13.0,7.0,20.0,1.0,6.0,7.0,16.0,2.0,17.0,43.0,1.0,7.0,14.0,36.0,68.0,24.0,59.0,17.0,161.0,206.0,6.0,9.0,3.0,1.0,16.0,14.0,26.0,7.0,16.0,7.0,56.0,46.0,26.0,60.0,12.0,10.0,43.0,17.0,4.0,,23.0,20.0,43.0,13.0,7.0,18.0,5.0,,106.0,8.0,8.0,20.0,21.0,1.0,42.0,17.0,59.0,2.0,13.0,7.0,6.0,14.0,3.0,5.0,11.0,,9.0,25.0,3.0,6.0,19.0,31.0,3.0,3.0,34.0,2.0,25.0,4.0,13.0,2.0,7.0,,,2.0,5.0,7.0,2.0,145.0,56.0,46.0,1.0,1.0,0.6388888888888888,0.7419354838709677,0.8333333333333334,0.4067796610169492,0.4375,0.4067796610169492,0.5294117647058824,0.6666666666666666,0.5384615384615384,0.5669291338582677,0.625,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.6222222222222222,0.4645669291338583,,0.058823529411764705,0.047619047619047616,0.05,0.16666666666666666,,0.56,1.0,0.5,0.25806451612903225,0.6666666666666666,0.22857142857142856,0.5694444444444444,0.24242424242424243,0.2857142857142857,0.25,0.2,0.23076923076923078,0.2222222222222222,0.5,0.5238095238095238,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.03225806451612903,87.06166868198306,0.2857142857142857,16.58219178082192,16.5,16.054794520547944,15.311688311688311,0.33070866141732286,0.6666666666666666,0.7,0.6428571428571429,0.15748031496062992,0.35,0.3684210526315789,0.7142857142857143,0.047244094488188976,0.16666666666666666,0.2,,0.12598425196850394,0.4375,0.4375,1.0,0.33858267716535434,0.3953488372093023,0.3953488372093023,0.7647058823529411,0.4166666666666667,0.8,0.08333333333333333,0.30952380952380953,0.6153846153846154,0.047619047619047616,0.3333333333333333,0.5,0.7952755905511811,0.3953488372093023,0.5312779527559055,0.51903125,0.5078547619047619,0.09558823529411764,0.16883116883116883,0.09937888198757763,0.34782608695652173,5.123529411764705,25.3135593220339,0.3150684931506849,2.0,,1.0,1.0,3.0,,0.16666666666666666,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629130-200768-203506,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Kyle Lowry, Victor Oladipo","Adebayo, Martin, Robinson, Lowry, Oladipo",1628389-1628997-1629130-200768-203506,MIA,471.0,1,8.0,-8.0,15.0,14.0,,1.0,1.0,29.0,,1.0,,,,,2.0,7.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,3.0,9.0,2.0,3.0,1.0,13.0,21.0,1.0,2.0,,,2.0,,,,,,,4.0,2.0,6.0,,2.0,1.0,1.0,2.0,,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,10.0,,2.0,2.0,2.0,,4.0,3.0,7.0,,1.0,1.0,,5.0,,4.0,1.0,1.0,1.0,6.0,1.0,,1.0,3.0,,,2.0,,2.0,2.0,2.0,,,,,,,,,11.0,,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,,0.5,0.5,,0.5416666666666666,0.5,,0.25,,0.2222222222222222,,0.2857142857142857,,,0.8333333333333334,,0.6666666666666666,0.3333333333333333,1.0,,0.8,0.2857142857142857,,0.4,,,,1.0,,,1.0,,,88.6624203821656,,15.666666666666666,16.857142857142858,13.933333333333334,16.857142857142858,0.08333333333333333,,,,0.5833333333333334,0.2857142857142857,0.4,0.5,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.46595416666666667,0.38135,,0.16666666666666666,0.2222222222222222,0.15384615384615385,,9.855555555555556,24.766666666666666,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629216-1629622-200768,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Max Strus, Kyle Lowry","Adebayo, Martin, Vincent, Strus, Lowry",1628389-1628997-1629216-1629622-200768,MIA,607.0,5,10.0,-4.0,19.0,19.0,10.0,4.0,2.0,38.0,3.0,4.0,1.0,2.0,1.0,1.0,,3.0,1.0,2.0,3.0,6.0,3.0,1.0,3.0,,1.0,1.0,4.0,9.0,4.0,9.0,3.0,23.0,27.0,1.0,3.0,2.0,,5.0,2.0,4.0,3.0,4.0,3.0,16.0,6.0,2.0,9.0,3.0,2.0,3.0,1.0,1.0,,3.0,3.0,6.0,,3.0,2.0,,1.0,15.0,2.0,3.0,3.0,3.0,,6.0,5.0,11.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,3.0,8.0,,,5.0,2.0,6.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,18.0,16.0,10.0,,2.0,0.75,1.0,0.75,0.4444444444444444,0.75,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5,0.5555555555555556,0.5,0.8125,0.5476190476190477,0.5,0.8,0.5,,0.1111111111111111,,0.3333333333333333,,,0.5,,1.0,0.6,0.75,0.4,0.8571428571428571,0.5,1.0,0.6666666666666666,,,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,,90.1482701812191,1.0,16.105263157894736,15.842105263157896,13.68421052631579,15.68421052631579,0.2222222222222222,0.75,0.75,0.6666666666666666,0.16666666666666666,,,,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.4,0.5,,0.125,1.0,0.375,0.125,1.0,0.7222222222222222,0.3333333333333333,0.5133944444444444,0.4788125,0.49900625,0.05263157894736842,0.1,0.21739130434782608,0.6956521739130435,8.522222222222222,24.366666666666667,0.5263157894736842,2.0,2.0,,,,,0.4,0.6666666666666666,,1.0,,0.5,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629216-1629622-201567,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Max Strus, Kevin Love","Adebayo, Martin, Vincent, Strus, Love",1628389-1628997-1629216-1629622-201567,MIA,1133.0,2,19.0,3.0,33.0,33.0,1.0,1.0,3.0,66.0,4.0,8.0,2.0,2.0,,,3.0,7.0,,1.0,2.0,2.0,,6.0,13.0,1.0,,,7.0,16.0,8.0,15.0,6.0,44.0,41.0,2.0,2.0,1.0,,4.0,,,,,3.0,3.0,14.0,,24.0,,,13.0,6.0,1.0,,7.0,8.0,15.0,6.0,2.0,4.0,3.0,,38.0,1.0,1.0,6.0,5.0,1.0,12.0,3.0,15.0,,4.0,3.0,1.0,,1.0,,2.0,,,2.0,,,5.0,8.0,1.0,,6.0,1.0,8.0,1.0,3.0,,3.0,,,2.0,1.0,3.0,1.0,40.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.5333333333333333,,0.5333333333333333,0.4375,1.0,,0.6129032258064516,0.6666666666666666,,0.6470588235294118,0.6666666666666666,1.5,0.4838709677419355,,0.0625,0.125,,,,,1.0,0.625,0.1111111111111111,0.5454545454545454,0.14285714285714285,0.5789473684210527,0.125,0.25,,,0.14285714285714285,,0.25,1.0,1.0,0.5,1.0,,83.88349514563107,0.3333333333333333,16.545454545454547,17.78787878787879,15.696969696969697,16.606060606060606,0.25806451612903225,0.5,0.5714285714285714,1.0,0.22580645161290322,0.42857142857142855,0.42857142857142855,1.0,0.03225806451612903,,,,0.06451612903225806,1.0,1.0,1.0,0.41935483870967744,0.46153846153846156,0.46153846153846156,1.0,0.6666666666666666,1.0,0.3333333333333333,,,,,,0.7419354838709677,0.46153846153846156,0.5366403225806452,0.5973666666666667,,0.11764705882352941,0.16666666666666666,0.09090909090909091,0.06818181818181818,5.175,25.013333333333332,0.030303030303030304,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,0.0625,,,,,,,,,,,1610612748,2023,2022-23,True
1628389-1628997-1629216-1629622-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Max Strus, Jimmy Butler","Adebayo, Martin, Vincent, Strus, Butler",1628389-1628997-1629216-1629622-202710,MIA,5702.0,17,95.0,-8.0,181.0,184.0,41.0,52.0,22.0,365.0,25.0,36.0,6.0,6.0,4.0,7.0,20.0,34.0,11.0,17.0,3.0,18.0,6.0,10.0,52.0,4.0,2.0,16.0,56.0,87.0,13.0,70.0,40.0,191.0,199.0,11.0,14.0,4.0,4.0,29.0,7.0,13.0,4.0,22.0,17.0,43.0,60.0,52.0,39.0,,8.0,52.0,10.0,6.0,,30.0,13.0,43.0,10.0,3.0,16.0,13.0,1.0,99.0,17.0,6.0,28.0,49.0,1.0,78.0,23.0,101.0,1.0,5.0,1.0,4.0,14.0,2.0,10.0,14.0,3.0,4.0,28.0,4.0,5.0,11.0,43.0,3.0,3.0,44.0,4.0,56.0,7.0,22.0,6.0,12.0,1.0,1.0,5.0,7.0,13.0,7.0,162.0,43.0,41.0,4.0,6.0,0.5357142857142857,0.5769230769230769,1.0,0.18571428571428572,0.18181818181818182,0.18571428571428572,0.6436781609195402,0.7857142857142857,0.5384615384615384,0.48089171974522293,0.6944444444444444,0.37142857142857144,0.5277777777777778,0.6904761904761905,0.4574468085106383,0.445859872611465,,0.06896551724137931,0.027777777777777776,0.14705882352941177,,,0.5,0.5,0.6901408450704225,0.1935483870967742,0.7777777777777778,0.2982456140350877,0.719626168224299,0.26136363636363635,0.09090909090909091,0.2857142857142857,0.16666666666666666,0.30952380952380953,0.26666666666666666,0.6086956521739131,0.7058823529411765,0.7857142857142857,0.75,0.8333333333333334,0.012195121951219513,92.17818309365136,0.5384615384615384,14.464088397790055,16.76086956521739,13.867403314917127,15.842391304347826,0.22929936305732485,0.6944444444444444,0.7142857142857143,0.64,0.21656050955414013,0.5882352941176471,0.6896551724137931,0.65,0.10828025477707007,0.6470588235294118,0.6470588235294118,0.09090909090909091,0.11464968152866242,0.16666666666666666,0.16666666666666666,1.0,0.33121019108280253,0.19230769230769232,0.19230769230769232,1.0,0.3333333333333333,1.0,0.2222222222222222,0.2,0.5714285714285714,0.17142857142857143,0.45714285714285713,0.125,0.6751592356687898,0.19230769230769232,0.5223773885350318,0.51776875,0.5229142857142857,0.13793103448275862,0.21568627450980393,0.1518324607329843,0.225130890052356,7.473563218390805,25.678571428571427,0.2265193370165746,,2.0,4.0,2.0,5.0,,,0.3333333333333333,1.0,1.0,,0.25,0.3333333333333333,0.25,,,1.0,,,,2.0,,0.027777777777777776,1.0,,,,,,,,,,1610612748,2023,2022-23,True
