EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,Travels,SecondChanceArc3FGM,Loose Ball Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,LongMidRangePctAssisted,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Defensive 3 Seconds Violations,HeaveMakes,HeaveAttempts,OffensiveGoaltends,team_id,year,season,team_vs
1627749-1628381-1629027-1629631-1630168,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Onyeka Okongwu","Murray, Collins, Young, Hunter, Okongwu",1627749-1628381-1629027-1629631-1630168,ATL,190.0,3,3.0,1.0,7.0,7,2.0,2.0,14,3.0,8.0,2.0,2.0,1.0,3.0,8.0,1.0,6.0,5.0,2.0,2.0,4.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.375,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.1111111111111111,0.25,0.25,1.0,1.0,0.4,1.0,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,0.25,106.10526315789474,1.0,16.0,11.142857142857142,16.0,11.142857142857142,0.8888888888888888,0.375,0.5,0.1111111111111111,1.0,1.0,1.0,0.7151944444444445,0.59135,0.6666666666666666,0.7250000000000001,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1629631-203991,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Clint Capela","Murray, Collins, Young, Hunter, Capela",1627749-1628381-1629027-1629631-203991,ATL,4850.0,6,81.0,35.0,175.0,171,21.0,17.0,346,40.0,59.0,4.0,7.0,51.0,51.0,88.0,68.0,205.0,170.0,5.0,11.0,17.0,50.0,6.0,51.0,9.0,9.0,35.0,35.0,3.0,73.0,18.0,91.0,3.0,12.0,8.0,27.0,12.0,5.0,13.0,6.0,188.0,0.5795454545454546,0.45454545454545453,0.5769230769230769,0.38235294117647056,0.606508875739645,0.4473684210526316,0.4358974358974359,0.10227272727272728,0.11864406779661017,1.0,0.7142857142857143,0.24324324324324326,0.7777777777777778,0.7446808510638298,0.22784810126582278,0.3684210526315789,0.75,0.7142857142857143,0.7777777777777778,0.04285714285714286,102.7298969072165,0.46153846153846156,13.708571428571428,14.333333333333334,13.034285714285714,13.654970760233919,0.3782051282051282,0.6779661016949152,0.7692307692307693,0.3269230769230769,0.4117647058823529,0.5714285714285714,0.8141025641025641,0.5749974358974359,0.547225,0.08292682926829269,4.942045454545454,25.101470588235294,15.0,2.0,3.0,10.0,22.0,1.0,7.0,10.0,17.0,1.0,2.0,1.0,1.0,16.0,4.0,3.0,3.0,26.0,25.0,1.0,6.0,4.0,3.0,5.0,4.0,4.0,5.0,23.0,52.0,57.0,21.0,16.0,26.0,19.0,45.0,9.0,10.0,21.0,5.0,109.0,9.0,4.0,13.0,7.0,10.0,1.0,6.0,1.0,23.0,1.0,3.0,11.0,27.0,1.0,4.0,4.0,1.0,2.0,30.0,1.0,11.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,23.0,15.0,3.0,2.0,0.5098039215686274,0.5416666666666666,0.7307692307692307,0.38235294117647056,0.16666666666666666,1.0,0.38235294117647056,0.6,1.0,0.9583333333333334,0.09090909090909091,0.5652173913043478,0.21428571428571427,0.16666666666666666,0.2,0.2857142857142857,0.6,0.7777777777777778,0.525,0.14102564102564102,0.45454545454545453,0.5,0.5,0.04487179487179487,0.14285714285714285,0.14285714285714285,0.10897435897435898,0.5882352941176471,0.5882352941176471,1.0,0.3137254901960784,0.3137254901960784,0.5625,0.25,0.11764705882352941,0.5,1.0,0.23529411764705882,0.3333333333333333,0.6666666666666666,0.1111111111111111,1.0,0.3333333333333333,1.0,0.3137254901960784,0.5216222222222222,0.0718562874251497,0.11224489795918367,0.014492753623188406,0.11219512195121951,0.08571428571428572,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1630168-1630180,1610612737,"Dejounte Murray, John Collins, Trae Young, Onyeka Okongwu, Saddiq Bey","Murray, Collins, Young, Okongwu, Bey",1627749-1628381-1629027-1630168-1630180,ATL,99.0,2,2.0,,4.0,3,,,7,1.0,2.0,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,0.5,,0.25,,0.25,,0.5,0.5,0.5,,1.0,,,1.0,,,,1.0,,,101.81818181818183,1.0,12.5,16.333333333333332,12.5,16.333333333333332,0.5,0.5,1.0,0.5,,,1.0,0.6813374999999999,,,1.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1630168-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Collins, Young, Okongwu, Bogdanovic",1627749-1628381-1629027-1630168-203992,ATL,126.0,1,2.0,-3.0,4.0,5,,1.0,9,1.0,3.0,1.0,1.0,,1.0,3.0,,2.0,5.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,1.0,0.5,0.5,102.85714285714285,1.0,21.25,8.2,21.25,7.4,1.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.5479666666666666,0.6118,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1630180-203991,1610612737,"Dejounte Murray, John Collins, Trae Young, Saddiq Bey, Clint Capela","Murray, Collins, Young, Bey, Capela",1627749-1628381-1629027-1630180-203991,ATL,154.0,1,3.0,4.0,6.0,6,6.0,1.0,12,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,13.0,9.0,1.0,1.0,2.0,2.0,,3.0,,,,1.0,1.0,2.0,1.0,3.0,,,,1.0,,,,,11.0,1.0,1.0,1.0,1.0,1.0833333333333333,1.0,0.6,,,1.0,1.0,,,1.0,1.0,,,1.0,,,112.2077922077922,,15.0,10.666666666666666,14.166666666666666,10.666666666666666,0.2,1.0,1.0,0.6,1.0,1.0,0.8,0.5184300000000001,,0.15384615384615385,6.95,26.233333333333334,6.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,2.0,3.0,2.0,3.0,,,,2.0,2.0,2.0,3.0,3.0,13.0,2.0,6.0,,2.0,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,,,3.0,,,1.0,,,,,,,13.0,6.0,2.0,,0.5,0.5,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0833333333333333,,1.0,1.0,,1.0,,,,1.0,0.2,1.0,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,0.2,1.0,,,0.6,0.6666666666666666,0.6666666666666666,0.5184300000000001,0.16666666666666666,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629631-1630168-203992,1610612737,"Dejounte Murray, John Collins, De'Andre Hunter, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Collins, Hunter, Okongwu, Bogdanovic",1627749-1628381-1629631-1630168-203992,ATL,121.0,1,2.0,-3.0,4.0,5,,1.0,9,2.0,3.0,1.0,1.0,,2.0,4.0,,4.0,7.0,1.0,1.0,2.0,4.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,2.0,0.5,1.0,0.5,1.0,0.5,1.0,,,,,1.0,0.5,1.0,1.0,0.5,,,,1.0,,107.10743801652893,,12.25,14.4,12.25,14.4,0.75,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.75,0.5578,0.5836,0.5,2.225,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629631-203991-203992,1610612737,"Dejounte Murray, John Collins, De'Andre Hunter, Clint Capela, Bogdan Bogdanovic","Murray, Collins, Hunter, Capela, Bogdanovic",1627749-1628381-1629631-203991-203992,ATL,844.0,4,14.0,-14.0,27.0,29,,,56,4.0,5.0,,,9.0,5.0,11.0,12.0,28.0,42.0,,,,4.0,,9.0,,1.0,4.0,4.0,1.0,9.0,1.0,10.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,28.0,0.45454545454545453,,0.6086956521739131,,0.6086956521739131,,0.5217391304347826,,,1.0,0.5,0.16666666666666666,0.6666666666666666,0.5714285714285714,0.08333333333333333,,0.3333333333333333,0.6,0.6666666666666666,0.08333333333333333,95.54502369668246,0.75,15.444444444444445,14.724137931034482,15.333333333333334,13.96551724137931,0.21739130434782608,0.8,0.8,0.391304347826087,,,0.7391304347826086,0.5254673913043478,,,8.39090909090909,25.508333333333336,3.0,,,1.0,3.0,,3.0,3.0,3.0,,,,,3.0,,1.0,2.0,6.0,,,,,,,1.0,2.0,,3.0,6.0,15.0,3.0,3.0,3.0,5.0,8.0,2.0,3.0,3.0,,21.0,,,2.0,1.0,3.0,,1.0,,5.0,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,3.0,3.0,,,0.6,0.6,0.8333333333333334,0.5,,0.5,0.5,,0.75,0.75,,0.4,,0.5,,,,0.6666666666666666,0.75,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.13043478260869565,,,0.13043478260869565,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,,1.0,0.5,0.3333333333333333,0.55815,0.043478260869565216,0.09090909090909091,,0.10714285714285714,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1629027-1629631-1630168-1630180,1610612737,"Dejounte Murray, Trae Young, De'Andre Hunter, Onyeka Okongwu, Saddiq Bey","Murray, Young, Hunter, Okongwu, Bey",1627749-1629027-1629631-1630168-1630180,ATL,411.0,4,7.0,,13.0,15,3.0,2.0,28,2.0,3.0,,,7.0,3.0,5.0,9.0,19.0,19.0,,,3.0,2.0,,7.0,1.0,2.0,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,,4.0,,,,,16.0,0.6,,0.6428571428571429,1.5,0.6333333333333333,1.5,0.6428571428571429,0.2,0.3333333333333333,,0.42857142857142855,1.0,0.3333333333333333,0.4,0.42857142857142855,1.0,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,98.1021897810219,,14.615384615384615,14.733333333333333,14.384615384615385,12.4,0.21428571428571427,0.6666666666666666,1.0,0.5,,,0.8571428571428571,0.5216821428571429,0.5685,0.15789473684210525,3.54,24.92222222222222,,,,1.0,2.0,,,1.0,2.0,,,,,3.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,4.0,12.0,,3.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,16.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,5.0,,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,1.0,,0.4444444444444444,,,,,,0.2,1.0,,1.0,,,0.5,0.14285714285714285,0.5,0.5,1.0,,,,0.14285714285714285,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,1.0,,,,,1.0,,,,,,,0.42857142857142855,,0.06666666666666667,0.16666666666666666,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1629027-1629631-1630168-203992,1610612737,"Dejounte Murray, Trae Young, De'Andre Hunter, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Young, Hunter, Okongwu, Bogdanovic",1627749-1629027-1629631-1630168-203992,ATL,294.0,2,5.0,6.0,11.0,10,,1.0,21,2.0,3.0,,1.0,4.0,3.0,5.0,4.0,16.0,10.0,,1.0,,2.0,,4.0,,1.0,4.0,1.0,,5.0,1.0,6.0,,1.0,1.0,2.0,,,,,16.0,0.6,,0.8333333333333334,,0.8,,0.4444444444444444,,,,0.5,0.5,0.8,0.7142857142857143,0.3333333333333333,,0.5,,0.75,,102.85714285714285,,14.363636363636363,13.6,14.0,11.8,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,1.0,,0.7777777777777778,0.5402277777777778,0.6073,,4.26,27.575,,,,1.0,2.0,,,,,,,,,3.0,,,,3.0,1.0,,,,,,,,,,4.0,6.0,3.0,3.0,2.0,2.0,4.0,2.0,,2.0,,10.0,,,1.0,1.0,1.0,,,,2.0,,,1.0,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,,,0.75,,,,,0.5,,1.0,,,,1.0,1.0,0.2222222222222222,0.5,0.5,,,,,,,,,0.75,0.75,0.6666666666666666,,,,,,,,,,,,0.75,,0.1,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1629027-1629631-1630180-203991,1610612737,"Dejounte Murray, Trae Young, De'Andre Hunter, Saddiq Bey, Clint Capela","Murray, Young, Hunter, Bey, Capela",1627749-1629027-1629631-1630180-203991,ATL,710.0,5,12.0,2.0,22.0,23,12.0,1.0,45,5.0,5.0,,,12.0,7.0,8.0,14.0,36.0,34.0,,,,4.0,,12.0,1.0,,3.0,4.0,1.0,8.0,,8.0,,2.0,1.0,1.0,1.0,1.0,1.0,,36.0,0.875,,0.7954545454545454,,0.8181818181818182,,0.6363636363636364,0.125,,1.0,0.36363636363636365,,0.75,0.4666666666666667,,,0.2857142857142857,0.3333333333333333,0.6666666666666666,,91.26760563380282,,14.0,17.47826086956522,13.272727272727273,15.608695652173912,0.22727272727272727,1.0,1.0,0.5454545454545454,,,0.8636363636363636,0.5726090909090908,0.3996,,4.925,24.985714285714284,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,5.0,1.0,,1.0,7.0,1.0,,1.0,,2.0,3.0,1.0,2.0,,7.0,10.0,15.0,6.0,5.0,5.0,5.0,10.0,3.0,2.0,3.0,1.0,25.0,,1.0,,,,,,,,,,3.0,4.0,,,,,,1.0,1.0,1.0,,,,,,,,7.0,5.0,,,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,,0.5,0.5,0.6666666666666666,0.7,0.7,0.5,,,,,,1.0,1.0,0.6,0.09090909090909091,0.5,1.0,1.0,0.045454545454545456,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.6,,,,,1.0,0.2,1.0,0.2,1.0,0.2,,0.4166666666666667,0.56109,0.045454545454545456,0.125,,0.19444444444444445,0.22727272727272727,,,,,,,1.0,1.0,,,,,,,,,,,,1610612737,2023,2022-23,True
