EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Steals,BadPassSteals,Charge Fouls Drawn,LongMidRangeFGM,LongMidRangeFGA,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,HeaveAttempts,SecondChanceTurnovers,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Transition Take Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,OffFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctAssisted,OffensiveGoaltends,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,Transition Take Fouls Drawn,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1628392-1628404-1628973-1629628-1630167,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Obi Toppin","Hartenstein, Hart, Brunson, Barrett, Toppin",1628392-1628404-1628973-1629628-1630167,NYK,81.0,1,1.0,1.0,4.0,3.0,7.0,3.0,3.0,3.0,3.0,6.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,124.44444444444444,9.75,14.0,9.75,14.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.7497333333333334,1.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629628-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Immanuel Quickley","Hartenstein, Hart, Brunson, Barrett, Quickley",1628392-1628404-1628973-1629628-1630193,NYK,138.0,2,2.0,-2.0,5.0,6.0,11.0,,,1.0,3.0,3.0,5.0,,2.0,,,,,2.0,3.0,3.0,,,,3.0,,,0.3333333333333333,0.25,0.3,1.0,1.0,1.0,114.78260869565219,12.0,13.0,12.0,13.0,,,,,0.25,0.4545375,12.266666666666666,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.75,0.3333333333333333,0.5,0.25,0.4387,0.2,0.25,0.6666666666666666,24.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629628-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, RJ Barrett, Julius Randle","Hartenstein, Hart, Brunson, Barrett, Randle",1628392-1628404-1628973-1629628-203944,NYK,878.0,7,15.0,-6.0,27.0,26.0,53.0,5.0,10.0,8.0,19.0,41.0,47.0,6.0,10.0,3.0,7.0,2.0,18.0,3.0,7.0,16.0,,,,29.0,0.375,0.42857142857142855,0.42105263157894735,0.5,0.5694444444444444,1.0,0.7142857142857143,1.0,86.9248291571754,18.925925925925927,14.115384615384615,17.88888888888889,13.807692307692308,0.3225806451612903,0.5,0.625,0.4,0.7096774193548387,0.529475806451613,4.489473684210527,15.0,3.0,9.0,6.0,12.0,10.0,4.0,10.0,29.0,6.0,2.0,2.0,1.0,4.0,7.0,11.0,6.0,1.0,1.0,1.0,1.0,29.0,15.0,0.4,0.6052631578947368,0.6590909090909091,0.3870967741935484,0.10526315789473684,,0.5,,1.0,0.2903225806451613,0.3333333333333333,0.3333333333333333,0.1935483870967742,0.5122157894736842,0.16666666666666666,0.25,0.7073170731707317,24.308333333333334,0.5555555555555556,13.0,6.0,2.0,4.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,2.0,12.0,5.0,9.0,6.0,12.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,8.0,2.0,9.0,1.0,1.0,1.0,2.0,0.8,0.4166666666666667,0.6666666666666666,0.5555555555555556,0.4166666666666667,0.4,0.625,0.6666666666666666,0.08333333333333333,0.2,0.16666666666666666,1.0,0.7272727272727273,0.14285714285714285,0.5,0.6,0.8333333333333334,0.25,1.0,0.5,0.06666666666666667,0.3333333333333333,0.1935483870967742,0.3333333333333333,0.4,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.125,1.0,1.0,0.25,0.5,1.0,0.21052631578947367,0.5,0.2631578947368421,0.4,0.21052631578947367,0.75,0.5,0.5522125,0.2926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-1630167,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Obi Toppin","Hartenstein, Hart, Brunson, Grimes, Toppin",1628392-1628404-1628973-1629656-1630167,NYK,144.0,1,2.0,3.0,5.0,6.0,11.0,1.0,2.0,2.0,3.0,7.0,4.0,4.0,,2.0,3.0,1.0,7.0,1.0,1.0,1.0,,,,7.0,1.0,1.0,0.6666666666666666,0.7,0.7,0.3333333333333333,0.3333333333333333,0.5,110.0,12.2,13.833333333333334,12.2,13.333333333333334,0.4,0.5,0.5,1.0,0.8,0.58119,2.8000000000000003,,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,0.4,,,,,,0.2,1.0,1.0,0.2,,,,,25.45,,6.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,3.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,1.0,0.2,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Immanuel Quickley","Hartenstein, Hart, Brunson, Grimes, Quickley",1628392-1628404-1628973-1629656-1630193,NYK,597.0,2,10.0,-2.0,19.0,20.0,39.0,3.0,4.0,5.0,8.0,28.0,30.0,2.0,8.0,1.0,2.0,1.0,5.0,2.0,4.0,5.0,,1.0,3.0,28.0,0.2,0.2,0.625,0.8333333333333334,0.7777777777777778,1.0,0.8,1.0,94.07035175879398,17.842105263157894,12.9,17.42105263157895,12.7,0.26666666666666666,0.75,0.75,0.3333333333333333,0.7333333333333333,0.52246,7.625,11.0,1.0,2.0,7.0,7.0,3.0,2.0,4.0,15.0,7.0,1.0,2.0,2.0,4.0,6.0,7.0,3.0,1.0,1.0,1.0,1.0,15.0,11.0,0.5,0.8125,0.6818181818181818,0.4666666666666667,0.125,0.5,0.6666666666666666,,1.0,0.13333333333333333,0.5,1.0,0.4666666666666667,0.47638125,0.17647058823529413,0.3,0.5357142857142857,26.62857142857143,0.5789473684210527,4.0,1.0,,,1.0,1.0,,,,,,,5.0,,1.0,3.0,4.0,5.0,,,,1.0,,,3.0,4.0,2.0,3.0,12.0,,5.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,0.2,0.7142857142857143,,0.75,0.7142857142857143,,,,,,,,0.3333333333333333,,0.2,1.0,,,,0.6666666666666666,0.25,,,,,,0.7142857142857143,0.7142857142857143,0.2,,,,,,1.0,,,0.125,1.0,,,0.5,0.75,0.7142857142857143,0.549,,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.13333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-1630540,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Miles McBride","Hartenstein, Hart, Brunson, Grimes, McBride",1628392-1628404-1628973-1629656-1630540,NYK,180.0,1,3.0,1.0,6.0,6.0,12.0,2.0,2.0,4.0,4.0,8.0,7.0,4.0,4.0,2.0,2.0,1.0,4.0,,2.0,2.0,,,,8.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,1.0,,96.0,16.333333333333332,13.666666666666666,16.333333333333332,13.666666666666666,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,0.5670166666666666,3.475,,2.0,2.0,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,1.0,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,23.75,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1629656-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Quentin Grimes, Julius Randle","Hartenstein, Hart, Brunson, Grimes, Randle",1628392-1628404-1628973-1629656-203944,NYK,359.0,3,6.0,6.0,11.0,12.0,23.0,,,3.0,3.0,20.0,14.0,4.0,2.0,2.0,6.0,,16.0,4.0,6.0,7.0,,,1.0,19.0,0.6666666666666666,0.6666666666666666,1.0,0.9,0.8333333333333334,0.8,0.8571428571428571,1.0,92.25626740947075,14.727272727272727,16.416666666666668,14.545454545454545,16.416666666666668,,,,,0.7,0.51766,9.033333333333333,6.0,3.0,3.0,5.0,7.0,2.0,3.0,3.0,13.0,5.0,,2.0,2.0,2.0,3.0,5.0,3.0,,,,,13.0,6.0,1.0,1.0,0.9285714285714286,0.7,,,1.0,1.0,,0.3,1.0,1.0,0.5,0.4800166666666667,0.25,0.6,0.65,26.3,0.5454545454545454,10.0,1.0,,,,,1.0,2.0,,,,,3.0,,,2.0,3.0,4.0,,,,,1.0,1.0,2.0,3.0,1.0,12.0,,,3.0,,4.0,3.0,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,0.5714285714285714,,0.6666666666666666,0.5714285714285714,,,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,0.75,1.0,,0.6666666666666666,0.2,0.5,0.5,1.0,0.6,0.6,1.0,,,,,,,,,,,,,0.5,0.6666666666666666,0.6,,0.05,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1630167-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Obi Toppin, Immanuel Quickley","Hartenstein, Hart, Brunson, Toppin, Quickley",1628392-1628404-1628973-1630167-1630193,NYK,1018.0,8,17.0,33.0,33.0,33.0,66.0,5.0,6.0,13.0,20.0,63.0,30.0,10.0,16.0,5.0,13.0,4.0,34.0,5.0,12.0,16.0,1.0,1.0,2.0,59.0,0.38461538461538464,0.4166666666666667,0.65,0.8235294117647058,0.875,0.625,0.75,0.8,93.35952848722987,15.575757575757576,15.272727272727273,15.424242424242424,15.121212121212121,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.8,0.5882352941176471,0.5276742424242424,7.234999999999999,11.0,7.0,10.0,10.0,14.0,7.0,2.0,3.0,19.0,9.0,1.0,4.0,4.0,8.0,8.0,7.0,4.0,,,,,19.0,11.0,0.6666666666666666,0.8,0.8636363636363636,0.4117647058823529,0.05,0.1,1.0,1.0,,0.29411764705882354,0.7,0.7777777777777778,0.29411764705882354,0.5061722222222222,0.11428571428571428,0.19047619047619047,0.30158730158730157,26.614285714285717,0.3333333333333333,7.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,,,1.0,2.0,8.0,,,3.0,5.0,10.0,2.0,2.0,,,,4.0,4.0,7.0,3.0,24.0,6.0,2.0,8.0,,8.0,6.0,2.0,1.0,2.0,2.0,3.0,4.0,,2.0,3.0,1.0,0.8,0.7142857142857143,,0.5714285714285714,0.7692307692307693,1.0,1.0,1.0,,,,1.0,0.2857142857142857,0.6666666666666666,0.4,1.0,0.3333333333333333,0.5,0.5,1.0,,0.14285714285714285,0.11764705882352941,0.5,0.5,1.0,0.8,0.8,0.75,1.0,1.0,,,,,,,0.1,1.0,0.2,0.5,0.5,0.6,0.8888888888888888,0.6235,0.06349206349206349,4.0,3.0,,1.0,4.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,0.5,0.11764705882352941,0.25,0.25,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1628973-1630193-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Immanuel Quickley, Julius Randle","Hartenstein, Hart, Brunson, Quickley, Randle",1628392-1628404-1628973-1630193-203944,NYK,4355.0,15,73.0,20.0,151.0,145.0,296.0,30.0,38.0,48.0,81.0,178.0,158.0,22.0,74.0,11.0,24.0,9.0,61.0,24.0,53.0,81.0,3.0,13.0,22.0,145.0,0.22916666666666666,0.275,0.5925925925925926,0.528169014084507,0.5668789808917197,0.8571428571428571,0.8928571428571429,0.7272727272727273,97.87370838117107,15.496688741721854,13.89655172413793,14.735099337748345,13.579310344827586,0.2676056338028169,0.7894736842105263,0.8823529411764706,0.3,0.6971830985915493,0.5374130281690142,6.6716049382716065,60.0,14.0,32.0,43.0,61.0,28.0,17.0,26.0,72.0,43.0,8.0,26.0,16.0,37.0,29.0,38.0,16.0,5.0,3.0,5.0,3.0,72.0,60.0,0.6538461538461539,0.5446428571428571,0.5714285714285714,0.4295774647887324,0.09876543209876543,0.125,0.9285714285714286,1.0,0.6,0.22535211267605634,0.4375,0.5,0.3028169014084507,0.5396767857142858,0.11612903225806452,0.17391304347826086,0.4044943820224719,24.811475409836067,0.3973509933774834,59.0,25.0,11.0,11.0,11.0,15.0,4.0,18.0,,2.0,2.0,8.0,14.0,2.0,8.0,7.0,22.0,18.0,11.0,15.0,2.0,10.0,5.0,33.0,9.0,30.0,11.0,39.0,15.0,16.0,14.0,,13.0,9.0,4.0,2.0,15.0,11.0,3.0,28.0,2.0,5.0,5.0,6.0,0.7222222222222222,0.29508196721311475,0.2,0.3,0.29508196721311475,0.7333333333333333,0.56,0.6111111111111112,,0.10526315789473684,,1.0,0.34375,0.36585365853658536,0.3561643835616438,0.25,0.35294117647058826,0.21428571428571427,1.0,0.8947368421052632,0.030303030303030304,0.14285714285714285,0.1267605633802817,0.2222222222222222,0.2222222222222222,1.0,0.32558139534883723,0.32558139534883723,0.6428571428571429,0.44,1.0,0.08,,,0.32,0.25,1.0,0.26785714285714285,0.7333333333333333,0.14285714285714285,0.25,0.39285714285714285,0.3181818181818182,0.32558139534883723,0.5483730769230769,0.1853932584269663,11.0,7.0,2.0,4.0,11.0,4.0,9.0,2.0,7.0,,8.0,1.0,1.0,2.0,2.0,0.4090909090909091,0.07746478873239436,0.36363636363636365,0.36363636363636365,,1.0,0.4444444444444444,0.09090909090909091,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.42857142857142855,0.875,0.031746031746031744,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1628392-1628404-1629628-1629656-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, RJ Barrett, Quentin Grimes, Immanuel Quickley","Hartenstein, Hart, Barrett, Grimes, Quickley",1628392-1628404-1629628-1629656-1630193,NYK,788.0,3,13.0,10.0,23.0,23.0,46.0,6.0,8.0,8.0,14.0,28.0,18.0,6.0,10.0,3.0,5.0,3.0,12.0,5.0,11.0,12.0,,,1.0,26.0,0.375,0.42857142857142855,0.5714285714285714,0.5789473684210527,0.6136363636363636,0.625,0.7333333333333333,,84.06091370558376,17.0,17.26086956521739,17.0,16.043478260869566,0.42105263157894735,0.75,0.75,0.5,0.6842105263157895,0.5664368421052631,4.314285714285715,6.0,2.0,5.0,3.0,5.0,6.0,1.0,2.0,4.0,3.0,1.0,6.0,1.0,4.0,4.0,7.0,2.0,,,,,4.0,6.0,0.5,0.25,0.4,0.2631578947368421,0.07142857142857142,0.2,0.8571428571428571,1.0,,0.2631578947368421,0.4,0.5,0.15789473684210525,0.459425,0.09523809523809523,0.125,0.14285714285714285,24.46,0.2608695652173913,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,2.0,1.0,1.0,,,,2.0,,2.0,2.0,6.0,,2.0,,,2.0,,2.0,,,1.0,,1.0,,2.0,,,1.0,0.4,,,0.4,1.0,1.0,1.0,,,,,0.16666666666666666,,0.1111111111111111,0.5,,,0.5714285714285714,0.75,,,0.10526315789473684,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,0.5,,,0.6227,0.07142857142857142,2.0,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,0.05263157894736842,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
