EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,LostBallSteals,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,FG2M,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyFG2A,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,FtPoints,PtsUnassisted3s,FTDefRebounds,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefFTReboundPct,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,LongMidRangeFGM,Fg2aBlocked,BadPassSteals,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Travels,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceFtPoints,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAssists,Loose Ball Fouls Drawn,Technical Free Throw Trips,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,Charge Fouls,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,Charge Fouls Drawn,StepOutOfBoundsTurnovers,3SecondViolations,HeaveAttempts,Transition Take Fouls Drawn,BlockedCorner3,Transition Take Fouls,HeaveMakes,team_id,year,season,team_vs
1626163-1626246-1630227-1631102-1631106,1610612745,"Frank Kaminsky, Boban Marjanovic, Daishen Nix, TyTy Washington Jr., Tari Eason","Kaminsky, Marjanovic, Nix, Washington Jr., Eason",1626163-1626246-1630227-1631102-1631106,HOU,184.0,1,3.0,-2.0,5.0,5.0,10.0,1.0,2.0,4.0,1.0,2.0,4.0,6.0,8.0,6.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,6.0,1.0,0.5,0.5,0.6,0.6,0.8,78.26086956521739,16.0,20.8,16.0,20.8,0.2,0.8,0.5,0.5,1.0,0.8,0.5,0.54457,18.2,25.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1626246-1630528-1631102-1631106,1610612745,"Frank Kaminsky, Boban Marjanovic, Josh Christopher, TyTy Washington Jr., Tari Eason","Kaminsky, Marjanovic, Christopher, Washington Jr., Eason",1626163-1626246-1630528-1631102-1631106,HOU,189.0,2,3.0,-3.0,6.0,7.0,13.0,,1.0,2.0,1.0,2.0,4.0,8.0,11.0,6.0,2.0,1.0,2.0,3.0,1.0,8.0,,,8.0,1.0,0.5,0.5,0.8,0.8,0.8,99.04761904761905,17.0,12.428571428571429,17.0,12.285714285714286,,0.4,0.5,0.5,1.0,1.0,0.5,0.5418999999999999,3.2,24.8,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1629645-1630224-1630231-1631095,1610612745,"Frank Kaminsky, Kevin Porter Jr., Jalen Green, Kenyon Martin Jr., Jabari Smith Jr.","Kaminsky, Porter Jr., Green, Martin Jr., Smith Jr.",1626163-1629645-1630224-1630231-1631095,HOU,1.0,1,,-1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630224-1630227-1630586-1631106,1610612745,"Frank Kaminsky, Jalen Green, Daishen Nix, Usman Garuba, Tari Eason","Kaminsky, Green, Nix, Garuba, Eason",1626163-1630224-1630227-1630586-1631106,HOU,153.0,1,3.0,-7.0,7.0,7.0,14.0,1.0,,1.0,4.0,,1.0,2.0,9.0,,1.0,,,1.0,,2.0,,,2.0,,,,0.2,0.2,0.2,131.76470588235296,11.285714285714286,10.571428571428571,11.142857142857142,10.285714285714286,0.2,0.2,,,,0.4,,0.44315,9.225,27.5,,1.0,,,1.0,2.0,1.0,,,2.0,2.0,3.0,1.0,,2.0,,,1.0,,1.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,,,,,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.1943,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630224-1630231-1631095-1631102,1610612745,"Frank Kaminsky, Jalen Green, Kenyon Martin Jr., Jabari Smith Jr., TyTy Washington Jr.","Kaminsky, Green, Martin Jr., Smith Jr., Washington Jr.",1626163-1630224-1630231-1631095-1631102,HOU,101.0,1,2.0,5.0,3.0,3.0,6.0,,1.0,3.0,2.0,1.0,3.0,5.0,,3.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,85.54455445544555,17.333333333333332,16.333333333333332,15.666666666666666,16.333333333333332,,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6030800000000001,0.45,25.2,1.0,2.0,,,1.0,,,,,2.0,3.0,5.0,,,,,,1.0,1.0,1.0,,,0.5,,1.0,1.0,,0.4,0.5,0.5,,,,,,,,2.0,,,,,1.0,2.0,,,,,,1.0,,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.6238,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630227-1630231-1630528-1631095,1610612745,"Frank Kaminsky, Daishen Nix, Kenyon Martin Jr., Josh Christopher, Jabari Smith Jr.","Kaminsky, Nix, Martin Jr., Christopher, Smith Jr.",1626163-1630227-1630231-1630528-1631095,HOU,116.0,1,2.0,10.0,4.0,4.0,8.0,,2.0,2.0,1.0,3.0,3.0,12.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,8.0,,,12.0,0.6666666666666666,1.0,1.0,1.375,1.5,0.75,99.3103448275862,15.0,14.0,15.0,14.0,,0.5,1.0,1.0,0.5,1.0,1.0,0.4726875,3.4,25.133333333333336,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,3.0,,,,,,,,,1.0,1.0,1.0,,,0.6666666666666666,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630227-1630231-1630528-1631106,1610612745,"Frank Kaminsky, Daishen Nix, Kenyon Martin Jr., Josh Christopher, Tari Eason","Kaminsky, Nix, Martin Jr., Christopher, Eason",1626163-1630227-1630231-1630528-1631106,HOU,132.0,1,2.0,,4.0,4.0,8.0,,1.0,2.0,,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.5,0.5,0.75,0.75,1.0,87.27272727272727,12.25,20.75,12.25,20.75,,1.0,0.5,0.5,1.0,1.0,0.5,0.531975,,26.15,,,,,,,,,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630227-1630586-1631102-1631106,1610612745,"Frank Kaminsky, Daishen Nix, Usman Garuba, TyTy Washington Jr., Tari Eason","Kaminsky, Nix, Garuba, Washington Jr., Eason",1626163-1630227-1630586-1631102-1631106,HOU,493.0,1,8.0,8.0,19.0,18.0,37.0,2.0,3.0,8.0,9.0,3.0,8.0,21.0,13.0,9.0,8.0,3.0,3.0,6.0,3.0,15.0,2.0,,18.0,1.0,0.375,0.375,0.5588235294117647,0.5833333333333334,0.47058823529411764,108.07302231237323,12.947368421052632,13.722222222222221,11.526315789473685,13.555555555555555,0.11764705882352941,0.47058823529411764,0.375,0.375,1.0,0.5294117647058824,0.375,0.4776911764705882,7.933333333333334,26.8625,1.0,1.0,,,5.0,6.0,3.0,,,4.0,10.0,12.0,2.0,1.0,3.0,1.0,2.0,1.0,,1.0,0.6,0.6,0.5555555555555556,0.6666666666666666,0.5714285714285714,0.6923076923076923,0.6,0.058823529411764705,1.0,1.0,,,,,,,,2.0,3.0,6.0,,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,0.25,0.2222222222222222,,1.0,1.0,0.35294117647058826,0.5,0.75,1.0,,,,,1.0,2.0,,,1.0,2.0,3.0,4.0,,1.0,5.0,0.5,,0.75,0.75,0.8333333333333334,0.2,0.2,,0.8,,,1.0,0.5,1.0,0.516525,0.14285714285714285,2.0,,1.0,3.0,2.0,,,1.0,0.05555555555555555,,1.0,,1.0,2.0,2.0,1.0,1.0,0.2222222222222222,0.3333333333333333,1.0,1.0,0.5,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630231-1630528-1631095-1631102,1610612745,"Frank Kaminsky, Kenyon Martin Jr., Josh Christopher, Jabari Smith Jr., TyTy Washington Jr.","Kaminsky, Martin Jr., Christopher, Smith Jr., Washington Jr.",1626163-1630231-1630528-1631095-1631102,HOU,82.0,1,1.0,-2.0,2.0,3.0,5.0,,,,1.0,1.0,1.0,5.0,7.0,3.0,,,1.0,2.0,,5.0,,,5.0,1.0,1.0,1.0,1.25,1.25,0.5,87.80487804878048,19.5,14.333333333333334,19.5,14.333333333333334,,,,,,1.0,,0.6658,0.9,23.6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626163-1630528-1631095-1631102-1631106,1610612745,"Frank Kaminsky, Josh Christopher, Jabari Smith Jr., TyTy Washington Jr., Tari Eason","Kaminsky, Christopher, Smith Jr., Washington Jr., Eason",1626163-1630528-1631095-1631102-1631106,HOU,109.0,1,2.0,2.0,3.0,3.0,6.0,,,,3.0,1.0,1.0,7.0,5.0,3.0,,,1.0,2.0,,5.0,,,4.0,1.0,1.0,1.0,0.875,0.875,0.25,79.26605504587155,23.0,13.333333333333334,22.333333333333332,13.333333333333334,,,,,,0.75,,0.5181375,3.6999999999999997,24.2,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,0.5,0.5,0.6666666666666666,,,1.0,,0.5,0.5,1.0,1.0,0.25,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,0.25,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,2.0,,,1.0,1.0,,1.5,1.5,1.0,,,,1.0,,,,,,0.57645,0.42857142857142855,,,,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1629726-1630224-1631095,1610612745,"Boban Marjanovic, Kevin Porter Jr., Garrison Mathews, Jalen Green, Jabari Smith Jr.","Marjanovic, Porter Jr., Mathews, Green, Smith Jr.",1626246-1629645-1629726-1630224-1631095,HOU,106.0,1,2.0,3.0,4.0,3.0,7.0,,1.0,5.0,1.0,1.0,6.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.8571428571428571,95.09433962264151,15.25,15.0,12.5,15.0,,0.7142857142857143,0.2,0.2,1.0,1.0,0.2,0.5648357142857143,2.2,26.116666666666664,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,4.0,,,,,1.0,,,,,,1.0,,1.0,0.5,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,3.0,,3.0,,,,,,3.0,,,,,,,,,0.6,,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,,3.0,,0.5,1.0,0.8333333333333334,0.8333333333333334,,0.6,0.5,,,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1629726-1630224-1631106,1610612745,"Boban Marjanovic, Kevin Porter Jr., Garrison Mathews, Jalen Green, Tari Eason","Marjanovic, Porter Jr., Mathews, Green, Eason",1626246-1629645-1629726-1630224-1631106,HOU,84.0,1,1.0,3.0,2.0,2.0,4.0,,,1.0,,1.0,2.0,3.0,,,1.0,,,,,,,,3.0,,0.5,0.5,0.75,0.75,1.0,68.57142857142857,22.5,19.5,22.5,19.5,,0.5,,,,1.0,,0.523575,,24.35,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1629726-1631095-201569,1610612745,"Boban Marjanovic, Kevin Porter Jr., Garrison Mathews, Jabari Smith Jr., Eric Gordon","Marjanovic, Porter Jr., Mathews, Smith Jr., Gordon",1626246-1629645-1629726-1631095-201569,HOU,7.0,1,,-2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1629726-1631106-201569,1610612745,"Boban Marjanovic, Kevin Porter Jr., Garrison Mathews, Tari Eason, Eric Gordon","Marjanovic, Porter Jr., Mathews, Eason, Gordon",1626246-1629645-1629726-1631106-201569,HOU,23.0,1,,3.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.5,1.5,1.0,125.21739130434781,12.0,11.0,12.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.53445,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1630224-1630231-1631095,1610612745,"Boban Marjanovic, Kevin Porter Jr., Jalen Green, Kenyon Martin Jr., Jabari Smith Jr.","Marjanovic, Porter Jr., Green, Martin Jr., Smith Jr.",1626246-1629645-1630224-1630231-1631095,HOU,17.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1630224-1630231-1631106,1610612745,"Boban Marjanovic, Kevin Porter Jr., Jalen Green, Kenyon Martin Jr., Tari Eason","Marjanovic, Porter Jr., Green, Martin Jr., Eason",1626246-1629645-1630224-1630231-1631106,HOU,337.0,4,6.0,-8.0,12.0,12.0,24.0,,1.0,5.0,2.0,1.0,5.0,8.0,16.0,,5.0,1.0,,1.0,,2.0,1.0,1.0,8.0,,0.2,0.2,0.5,0.5,0.7142857142857143,102.55192878338279,12.583333333333334,15.5,12.583333333333334,15.166666666666666,,0.7142857142857143,0.2,0.2,,1.0,0.2,0.5170285714285715,2.6,26.48,2.0,2.0,,,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.4,0.4,,0.2857142857142857,1.0,1.0,0.5,,,,,7.0,7.0,,,,1.0,,,,2.0,,,,,,7.0,,,,0.6666666666666666,,,,,,0.53795,0.5833333333333334,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0,6.0,1.0,0.3333333333333333,1.0,0.625,0.6,0.25,1.0,0.75,0.3333333333333333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1626246-1629645-1630224-1631095-1631106,1610612745,"Boban Marjanovic, Kevin Porter Jr., Jalen Green, Jabari Smith Jr., Tari Eason","Marjanovic, Porter Jr., Green, Smith Jr., Eason",1626246-1629645-1630224-1631095-1631106,HOU,172.0,2,3.0,3.0,5.0,5.0,10.0,,1.0,3.0,3.0,1.0,3.0,8.0,5.0,,3.0,1.0,,1.0,,2.0,,,5.0,,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5714285714285714,0.5,83.72093023255813,13.6,20.8,13.2,20.8,,0.5,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.3333333333333333,0.555225,2.433333333333333,25.599999999999998,2.0,2.0,,,2.0,2.0,1.0,,1.0,2.0,2.0,4.0,,,,2.0,2.0,,,,0.5,1.0,0.6666666666666666,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,,,,,5.0,2.0,2.0,,1.0,3.0,,1.0,2.0,,,,,,,2.0,1.0,0.6666666666666666,,,,0.16666666666666666,,,,0.5752,0.4,1.0,1.0,,,1.0,1.0,,,3.0,2.0,2.0,1.0,,,1.0,1.0,0.75,,0.5,0.5,,,1.0,1.0,,,,0.6262,0.375,1.0,3.0,,1.0,2.0,,,,0.14285714285714285,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,2.0,2.0,,,2.0,,,,4.0,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
