EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,FTOffRebounds,BlockedAtRim,OffFTReboundPct,PenaltyCorner3Frequency,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveAttempts,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,team_id,year,season,team_vs
1627783-1627832-1628384-1630201-203920,1610612761,"Pascal Siakam, Fred VanVleet, O.G. Anunoby, Malachi Flynn, Khem Birch","Siakam, VanVleet, Anunoby, Flynn, Birch",1627783-1627832-1628384-1630201-203920,TOR,154.0,1,3.0,6.0,6.0,,4.0,,12.0,,,,,,,,,,1.0,,,,,2.0,,1.0,,,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,2.0,,2.0,,1.0,3.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.5,,1.0,,0.6666666666666666,,,,,0.5,,,1.0,,112.2077922077922,,15.0,10.666666666666666,15.0,10.166666666666666,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4683,,,0.25,0.3333333333333333,,,16.95,28.6,,-9.0,,,2.0,,,,,1.0,1.0,,1.0,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628384-1630567-1631132,1610612761,"Pascal Siakam, Fred VanVleet, O.G. Anunoby, Scottie Barnes, Christian Koloko","Siakam, VanVleet, Anunoby, Barnes, Koloko",1627783-1627832-1628384-1630567-1631132,TOR,4918.0,8,82.0,165.0,168.0,21.0,14.0,19.0,333.0,28.0,42.0,4.0,7.0,2.0,25.0,43.0,15.0,11.0,36.0,6.0,3.0,5.0,58.0,99.0,15.0,51.0,28.0,189.0,194.0,5.0,9.0,8.0,5.0,21.0,6.0,7.0,4.0,7.0,7.0,31.0,52.0,64.0,33.0,12.0,6.0,36.0,11.0,8.0,26.0,11.0,37.0,7.0,15.0,8.0,85.0,9.0,12.0,30.0,23.0,4.0,57.0,22.0,79.0,4.0,15.0,11.0,4.0,11.0,8.0,11.0,3.0,22.0,3.0,23.0,33.0,1.0,28.0,2.0,2.0,35.0,18.0,1.0,6.0,6.0,6.0,5.0,168.0,31.0,21.0,1.0,0.4482758620689655,0.4727272727272727,0.7333333333333333,0.29411764705882354,0.5714285714285714,0.29411764705882354,0.5858585858585859,0.5555555555555556,0.8571428571428571,0.5366666666666666,0.47058823529411764,0.8571428571428571,0.5696969696969697,0.5526315789473685,0.8333333333333334,0.34,0.08080808080808081,0.11904761904761904,0.5,1.0,0.71875,0.3,0.9090909090909091,0.25,0.8153846153846154,0.27631578947368424,0.5,0.2,0.36363636363636365,0.5714285714285714,0.7619047619047619,0.9166666666666666,0.8888888888888888,0.057971014492753624,97.50305002033346,0.8333333333333334,14.23030303030303,15.297619047619047,13.56969696969697,15.19047619047619,0.28,0.6666666666666666,0.7567567567567568,0.5357142857142857,0.2866666666666667,0.5813953488372093,0.6097560975609756,0.32,0.1,0.24,0.3055555555555556,0.3055555555555556,0.6363636363636364,0.4117647058823529,0.5714285714285714,0.35294117647058826,0.14285714285714285,0.35714285714285715,0.6,0.62,0.3055555555555556,0.5302043333333333,0.5380923076923076,0.52095,0.10975609756097561,0.1592920353982301,0.1111111111111111,0.164021164021164,7.292929292929293,25.749019607843138,0.12727272727272726,-5.0,2.0,5.0,14.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,,4.0,,0.046511627906976744,0.2222222222222222,0.75,0.09333333333333334,0.35714285714285715,0.38461538461538464,0.6,0.26666666666666666,0.26666666666666666,1.0,0.25,0.11764705882352941,1.0,2.0,2.0,0.25,0.3333333333333333,1.0,2.0,1.0,,0.2,0.14285714285714285,0.125,,,1.0,1.0,1.0,,,,1.0,,,,,,0.07142857142857142,,,,,,1.0,0.5,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628384-1630567-201152,1610612761,"Pascal Siakam, Fred VanVleet, O.G. Anunoby, Scottie Barnes, Thaddeus Young","Siakam, VanVleet, Anunoby, Barnes, Young",1627783-1627832-1628384-1630567-201152,TOR,610.0,4,10.0,19.0,19.0,,6.0,3.0,38.0,4.0,7.0,1.0,2.0,,2.0,2.0,4.0,1.0,3.0,,,,8.0,13.0,3.0,7.0,3.0,28.0,25.0,1.0,2.0,2.0,,2.0,,,,,,,6.0,10.0,9.0,,2.0,3.0,1.0,,3.0,3.0,6.0,1.0,2.0,,15.0,,4.0,2.0,2.0,1.0,5.0,4.0,9.0,2.0,2.0,,2.0,1.0,,1.0,1.0,2.0,,3.0,5.0,,2.0,,,4.0,2.0,,,,,,26.0,,,,0.375,0.42857142857142855,1.0,0.42857142857142855,,0.42857142857142855,0.6153846153846154,0.5,,0.625,0.25,,0.6363636363636364,0.25,,0.35,,,0.5,1.0,1.0,0.8,0.5,,0.6666666666666666,0.4444444444444444,0.6666666666666666,,,,1.0,0.6666666666666666,,0.2222222222222222,89.70491803278689,,15.894736842105264,16.210526315789473,15.105263157894736,15.368421052631579,0.35,0.5714285714285714,0.5714285714285714,0.5,0.1,1.0,1.0,,0.2,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,,,,0.7,0.3333333333333333,0.5493025,0.6048125,,0.09090909090909091,0.13333333333333333,0.07142857142857142,,7.392307692307692,23.885714285714283,,3.0,,2.0,4.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,0.2,0.5,0.5,0.5,0.5,0.5,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628384-1630567-203920,1610612761,"Pascal Siakam, Fred VanVleet, O.G. Anunoby, Scottie Barnes, Khem Birch","Siakam, VanVleet, Anunoby, Barnes, Birch",1627783-1627832-1628384-1630567-203920,TOR,421.0,1,7.0,13.0,13.0,,,,26.0,1.0,1.0,,,,,,,4.0,7.0,,,,3.0,4.0,4.0,7.0,1.0,19.0,15.0,,,,,,,,,,,,,6.0,12.0,,,7.0,4.0,,,4.0,4.0,4.0,,,12.0,,,4.0,1.0,,5.0,,5.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,19.0,,,,,,1.0,0.5714285714285714,,0.5714285714285714,0.75,,,0.8181818181818182,,,0.8636363636363636,,,0.6363636363636364,,,0.5,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,88.93111638954869,,15.384615384615385,17.0,15.384615384615385,17.0,0.09090909090909091,1.0,1.0,,,,,,,0.6363636363636364,0.5714285714285714,0.5714285714285714,1.0,,,,,,,0.7272727272727273,0.5714285714285714,0.5280181818181818,,,0.09090909090909091,0.25,,,14.9,25.599999999999998,,4.0,,2.0,3.0,,,,,1.0,,,,1.0,,,,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628384-201152-203920,1610612761,"Pascal Siakam, Fred VanVleet, O.G. Anunoby, Thaddeus Young, Khem Birch","Siakam, VanVleet, Anunoby, Young, Birch",1627783-1627832-1628384-201152-203920,TOR,210.0,1,4.0,5.0,5.0,4.0,,3.0,10.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,1.0,,2.0,2.0,5.0,,3.0,,4.0,6.0,1.0,2.0,1.0,,2.0,2.0,4.0,,2.0,,4.0,,4.0,,,2.0,3.0,,,,,,,,,,2.0,1.0,2.0,1.0,,3.0,3.0,6.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,2.0,4.0,4.0,,,,,,,,0.4,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.375,,,,,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,,0.6666666666666666,,,,,1.0,,68.57142857142857,,21.0,21.0,19.2,21.0,0.125,1.0,1.0,,0.25,,,,,0.375,,,,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.5,,0.48556875,0.53445,0.4910333333333334,,,0.5,1.0,11.72,28.03333333333333,0.8,-2.0,1.0,1.0,2.0,,,,,,,,,,,,0.5,1.0,0.25,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1629018-1630173,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Gary Trent Jr., Precious Achiuwa","Siakam, VanVleet, Boucher, Trent Jr., Achiuwa",1627783-1627832-1628449-1629018-1630173,TOR,1911.0,12,32.0,61.0,63.0,12.0,13.0,9.0,124.0,7.0,12.0,2.0,5.0,3.0,5.0,15.0,6.0,4.0,16.0,2.0,1.0,2.0,15.0,38.0,6.0,22.0,9.0,57.0,67.0,3.0,8.0,3.0,1.0,7.0,5.0,11.0,1.0,3.0,1.0,14.0,10.0,20.0,12.0,6.0,4.0,16.0,4.0,2.0,5.0,4.0,9.0,2.0,4.0,1.0,22.0,6.0,7.0,13.0,13.0,1.0,27.0,13.0,40.0,2.0,3.0,,3.0,3.0,1.0,4.0,2.0,7.0,2.0,9.0,16.0,1.0,12.0,1.0,,14.0,6.0,1.0,4.0,1.0,5.0,4.0,50.0,14.0,12.0,1.0,0.3333333333333333,0.38461538461538464,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.39473684210526316,0.375,0.45454545454545453,0.4,0.2727272727272727,0.4642857142857143,0.4253731343283582,0.2916666666666667,0.4375,0.36666666666666664,0.05263157894736842,,0.42857142857142855,1.0,0.7647058823529411,0.30434782608695654,0.6842105263157895,0.375,0.7222222222222222,0.3333333333333333,0.8,0.4166666666666667,0.25,0.8,0.6666666666666666,0.5833333333333334,0.8571428571428571,0.05405405405405406,93.43799058084772,0.8,15.01639344262295,15.793650793650794,14.01639344262295,15.031746031746032,0.2,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.25,0.3333333333333333,0.38461538461538464,0.2,0.1,0.26666666666666666,0.25,0.25,0.5,0.45454545454545453,0.4,0.18181818181818182,0.21428571428571427,0.14285714285714285,0.5,0.5666666666666667,0.25,0.5124466666666667,0.5741083333333333,0.4788035714285714,0.09090909090909091,0.13636363636363635,0.12280701754385964,0.24561403508771928,8.765789473684212,25.65,0.19672131147540983,-10.0,1.0,3.0,11.0,2.0,1.0,2.0,,1.0,1.0,2.0,5.0,,2.0,0.13333333333333333,0.3,1.0,0.18333333333333332,0.2727272727272727,0.2727272727272727,,0.3333333333333333,0.3333333333333333,1.0,,0.09090909090909091,0.3333333333333333,,,,,,1.0,,2.0,,0.07142857142857142,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1629018-1630567,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Gary Trent Jr., Scottie Barnes","Siakam, VanVleet, Boucher, Trent Jr., Barnes",1627783-1627832-1628449-1629018-1630567,TOR,828.0,6,14.0,27.0,28.0,12.0,5.0,2.0,55.0,4.0,5.0,,,4.0,2.0,7.0,1.0,,4.0,1.0,,3.0,9.0,17.0,,5.0,15.0,33.0,36.0,,,1.0,2.0,2.0,4.0,7.0,,3.0,6.0,14.0,8.0,10.0,,,,4.0,,1.0,4.0,,4.0,,2.0,2.0,8.0,,3.0,4.0,6.0,,10.0,3.0,13.0,,1.0,1.0,,,,,,,,3.0,4.0,,10.0,,,16.0,8.0,1.0,3.0,2.0,3.0,1.0,31.0,14.0,12.0,,0.4444444444444444,0.4444444444444444,,,,,0.5294117647058824,,0.5714285714285714,0.4090909090909091,,0.4,0.55,0.5,0.5384615384615384,0.22727272727272727,0.058823529411764705,0.2,,,0.6666666666666666,0.375,1.0,,0.7692307692307693,0.23076923076923078,,,,0.5,0.8,1.0,1.0,,95.65217391304347,0.3333333333333333,14.037037037037036,16.035714285714285,13.777777777777779,16.035714285714285,0.22727272727272727,0.8,1.0,0.5,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.045454545454545456,0.18181818181818182,,,,,,1.0,0.4,0.3,,0.45454545454545453,,0.4975477272727273,0.5763,0.5218,0.27586206896551724,0.3333333333333333,0.06060606060606061,0.42424242424242425,9.541176470588235,25.06,0.4444444444444444,-3.0,3.0,3.0,5.0,,,,,,,,,1.0,,,0.6,,0.22727272727272727,0.6,0.6,,,,,,,0.75,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1629018-1631132,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Gary Trent Jr., Christian Koloko","Siakam, VanVleet, Boucher, Trent Jr., Koloko",1627783-1627832-1628449-1629018-1631132,TOR,632.0,4,11.0,22.0,23.0,,,2.0,45.0,2.0,3.0,,1.0,,4.0,8.0,1.0,1.0,3.0,,,,8.0,17.0,1.0,4.0,3.0,22.0,29.0,1.0,2.0,,1.0,3.0,,,,,,,6.0,10.0,3.0,,2.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,2.0,3.0,2.0,,5.0,3.0,8.0,1.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,3.0,5.0,,3.0,,,5.0,3.0,,1.0,,2.0,2.0,19.0,,,,0.375,0.42857142857142855,1.0,0.25,,0.25,0.47058823529411764,0.5,,0.4523809523809524,0.5,,0.4782608695652174,0.5,,0.19047619047619047,0.17647058823529413,,0.5,,0.6666666666666666,0.2222222222222222,1.0,0.3333333333333333,0.8333333333333334,0.25,1.0,,1.0,0.5,1.0,1.0,,0.1111111111111111,102.53164556962025,1.0,14.818181818181818,13.304347826086957,14.727272727272727,13.08695652173913,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.38095238095238093,0.5,0.6666666666666666,0.25,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,0.3333333333333333,0.3333333333333333,0.4557642857142857,0.5434,,0.13043478260869565,0.15789473684210525,0.13636363636363635,,9.81764705882353,25.025,,-7.0,,2.0,6.0,,,,,,,,,1.0,,0.25,0.25,,0.2857142857142857,0.3333333333333333,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1629018-201152,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Gary Trent Jr., Thaddeus Young","Siakam, VanVleet, Boucher, Trent Jr., Young",1627783-1627832-1628449-1629018-201152,TOR,2527.0,12,42.0,90.0,90.0,34.0,47.0,16.0,180.0,11.0,19.0,3.0,6.0,12.0,8.0,22.0,10.0,9.0,26.0,5.0,4.0,12.0,23.0,51.0,14.0,36.0,25.0,113.0,98.0,3.0,6.0,6.0,8.0,23.0,8.0,20.0,4.0,12.0,17.0,45.0,14.0,32.0,39.0,3.0,4.0,26.0,9.0,6.0,7.0,13.0,20.0,8.0,5.0,2.0,53.0,8.0,10.0,15.0,13.0,3.0,31.0,18.0,49.0,,12.0,5.0,7.0,6.0,4.0,2.0,2.0,8.0,4.0,9.0,16.0,,19.0,1.0,,32.0,13.0,4.0,1.0,,2.0,1.0,90.0,45.0,34.0,4.0,0.30434782608695654,0.3333333333333333,0.9285714285714286,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.45098039215686275,0.5,0.4,0.5057471264367817,0.625,0.4375,0.5594059405940595,0.6388888888888888,0.5487804878048781,0.41379310344827586,0.11764705882352941,0.15789473684210525,0.75,0.75,0.7647058823529411,0.35714285714285715,0.7894736842105263,0.36363636363636365,0.7777777777777778,0.36,0.75,0.4117647058823529,0.2,0.8333333333333334,0.75,0.8125,0.6666666666666666,,102.57222002374357,0.5,14.733333333333333,13.344444444444445,14.133333333333333,12.666666666666666,0.21839080459770116,0.5789473684210527,0.6875,0.45454545454545453,0.25287356321839083,0.36363636363636365,0.42105263157894735,0.25,0.11494252873563218,0.2988505747126437,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.5,0.5,0.4166666666666667,0.375,0.375,0.3333333333333333,0.632183908045977,0.34615384615384615,0.525364367816092,0.6028833333333333,0.5351203125,0.14432989690721648,0.21311475409836064,0.20353982300884957,0.39823008849557523,7.729411764705882,25.23888888888889,0.37777777777777777,15.0,6.0,4.0,10.0,5.0,1.0,5.0,,,,1.0,3.0,3.0,3.0,0.13636363636363635,0.21428571428571427,0.6666666666666666,0.11494252873563218,0.4,0.4,,0.5,0.5,1.0,,0.08333333333333333,0.5,3.0,3.0,0.5,0.6,0.6666666666666666,,,,,,0.16666666666666666,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,1.0,0.027777777777777776,,,,,1.0,,1.0,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1630173-1630201,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Precious Achiuwa, Malachi Flynn","Siakam, VanVleet, Boucher, Achiuwa, Flynn",1627783-1627832-1628449-1630173-1630201,TOR,235.0,3,4.0,8.0,8.0,2.0,,1.0,16.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,,,1.0,2.0,2.0,5.0,4.0,12.0,12.0,1.0,1.0,,,2.0,,,,,4.0,4.0,,2.0,6.0,,2.0,4.0,2.0,,,2.0,2.0,2.0,,,6.0,1.0,,1.0,,1.0,2.0,1.0,3.0,,2.0,1.0,1.0,,,,,,,3.0,3.0,,2.0,,,4.0,2.0,,1.0,,1.0,,10.0,4.0,2.0,,,,1.0,0.4,,0.4,0.5,1.0,,0.5714285714285714,1.0,,0.6666666666666666,1.0,1.0,0.7142857142857143,,,,1.0,,,1.0,0.3333333333333333,0.5,0.25,,,1.0,,,1.0,,,98.04255319148936,,12.625,16.75,12.625,15.75,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.14285714285714285,0.5714285714285714,0.5,0.5,1.0,1.0,1.0,,,,,0.8571428571428571,0.5,0.54415,,,0.2222222222222222,0.5,0.16666666666666666,0.3333333333333333,3.1,25.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1630173-1630567,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Precious Achiuwa, Scottie Barnes","Siakam, VanVleet, Boucher, Achiuwa, Barnes",1627783-1627832-1628449-1630173-1630567,TOR,872.0,6,15.0,28.0,29.0,1.0,7.0,1.0,57.0,8.0,9.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,7.0,,,,13.0,15.0,3.0,11.0,3.0,38.0,35.0,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,14.0,12.0,9.0,,2.0,7.0,2.0,,7.0,3.0,10.0,2.0,4.0,3.0,23.0,1.0,,5.0,5.0,,10.0,1.0,11.0,,3.0,1.0,2.0,1.0,,,1.0,1.0,,2.0,2.0,,3.0,,,5.0,2.0,,2.0,2.0,3.0,3.0,36.0,2.0,1.0,,0.5384615384615384,0.5833333333333334,1.0,0.2727272727272727,,0.2727272727272727,0.8666666666666667,1.0,1.0,0.6730769230769231,1.0,1.0,0.6785714285714286,1.0,1.0,0.4230769230769231,,,1.0,,0.625,,0.8333333333333334,0.125,0.7142857142857143,0.1,,0.2,,0.25,1.0,0.8,1.0,,94.12844036697248,1.0,15.714285714285714,14.89655172413793,15.714285714285714,14.275862068965518,0.34615384615384615,0.8888888888888888,0.8888888888888888,0.5,0.19230769230769232,1.0,1.0,0.6,0.15384615384615385,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,,1.0,,,0.7692307692307693,0.2857142857142857,0.558973076923077,,0.805,0.07142857142857142,0.11764705882352941,0.05263157894736842,0.05263157894736842,4.733333333333333,25.00909090909091,0.03571428571428571,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,0.038461538461538464,,,,0.25,0.25,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612761,2023,2022-23,False
1627783-1627832-1628449-1630173-1630625,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Precious Achiuwa, Dalano Banton","Siakam, VanVleet, Boucher, Achiuwa, Banton",1627783-1627832-1628449-1630173-1630625,TOR,42.0,1,1.0,3.0,2.0,1.0,2.0,,5.0,,,,,,,1.0,,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,3.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,171.42857142857144,,9.333333333333334,7.0,9.333333333333334,7.0,,,,,1.0,,,,,,,,,,,,,,,,,0.3619,,0.3619,0.5,,,,10.7,,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612761,2023,2022-23,False
