EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceFG2A,PtsUnassisted2s,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,SelfOReb,ShootingFouls,Technical Free Throw Trips,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,Steals,BadPassSteals,SecondChanceShotQualityAvg,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsPutbacks,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,DefShortMidRangeReboundPct,2pt And 1 Free Throw Trips,Charge Fouls,PenaltyCorner3FGA,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyCorner3Frequency,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,LostBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceFtPoints,Offensive Fouls,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,AtRimPctBlocked,LostBallSteals,OffLongMidRangeReboundPct,LongMidRangePctBlocked,3SecondViolations,team_id,year,season,team_vs
1626171-1628960-1628975-203109-203114,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Jae Crowder, Khris Middleton","Portis, Allen, Carter, Crowder, Middleton",1626171-1628960-1628975-203109-203114,MIL,128.0,1,2.0,2.0,5.0,4.0,9,1.0,1.0,,,,2.0,3.0,,2.0,2.0,6.0,4.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,2.0,,2.0,1.0,,,,,,,4.0,,,,,,0.6666666666666666,0.4,0.5,0.4,1.0,,0.5,,,101.25,,13.4,15.25,13.2,15.25,0.2,1.0,1.0,,,,,,,0.6,,0.53926,0.16666666666666666,0.25,12.333333333333334,23.25,1.0,1.0,,2.0,2.0,1.0,4.0,,1.0,1.0,,,,0.5,0.3333333333333333,,0.5,,,,,,,0.4,0.4,1.0,,,,,1.0,,,,,,1.0,,2.0,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-1628975-203114-203507,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Khris Middleton, Giannis Antetokounmpo","Portis, Allen, Carter, Middleton, Antetokounmpo",1626171-1628960-1628975-203114-203507,MIL,83.0,1,1.0,-1.0,2.0,3.0,5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,,,3.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,5.0,,,,1.0,1.0,1.0,1.25,1.25,0.5,,1.0,1.0,,1.0,86.74698795180723,,14.5,18.0,14.5,18.0,,,,,0.5,0.5,1.0,1.0,,0.5,1.0,0.4975,,,8.2,25.5,,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-1628975-203114-204060,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Khris Middleton, Joe Ingles","Portis, Allen, Carter, Middleton, Ingles",1626171-1628960-1628975-203114-204060,MIL,121.0,1,2.0,3.0,3.0,4.0,7,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,,7.0,4.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,,,,3.0,,1.0,1.0,,,,,,,,,7.0,0.5,0.5,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,1.0,1.0,1.0,,1.0,83.30578512396694,,13.666666666666666,20.0,13.666666666666666,20.0,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.51885,,,3.05,26.0,,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-201572-201950-202083,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, Jrue Holiday, Wesley Matthews","Portis, Allen, Lopez, Holiday, Matthews",1626171-1628960-201572-201950-202083,MIL,244.0,2,4.0,-13.0,9.0,8.0,17,1.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,,5.0,18.0,,,3.0,3.0,1.0,,,,,,,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,3.0,,,,0.25,0.3333333333333333,0.25,0.3125,0.3125,0.5,1.0,,0.5,,,100.32786885245902,,15.444444444444445,13.125,15.444444444444445,13.125,0.25,0.5,0.5,,0.25,0.5,0.25,0.3333333333333333,,0.75,0.3333333333333333,0.505,,,6.75,30.875,2.0,1.0,,,,1.0,2.0,,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,0.5724,4.0,1.0,,,,1.0,2.0,1.0,,2.0,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,0.5,1.0,,1.0,0.5,1.0,0.5,0.5,1.0,,,,0.6666666666666666,0.5,0.491875,0.4,0.6,0.4444444444444444,3.0,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-201572-201950-203114,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, Jrue Holiday, Khris Middleton","Portis, Allen, Lopez, Holiday, Middleton",1626171-1628960-201572-201950-203114,MIL,1473.0,5,25.0,8.0,46.0,51.0,97,11.0,15.0,11.0,5.0,9.0,19.0,32.0,8.0,16.0,1.0,63.0,55.0,24.0,18.0,6.0,9.0,5.0,12.0,6.0,18.0,3.0,8.0,42.0,7.0,12.0,20.0,28.0,,1.0,6.0,4.0,1.0,8.0,1.0,3.0,2.0,3.0,,,2.0,3.0,3.0,54.0,0.631578947368421,0.75,0.75,0.5,0.5,0.59375,0.6458333333333334,0.6428571428571429,0.3333333333333333,0.8,0.7777777777777778,0.7916666666666666,0.75,0.7777777777777778,94.82688391038697,1.0,15.58695652173913,14.823529411764707,15.217391304347826,14.235294117647058,0.3125,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.22916666666666666,0.1875,0.5555555555555556,0.5555555555555556,0.6,0.6458333333333334,0.5555555555555556,0.523734375,0.04081632653061224,0.06060606060606061,7.28125,24.9,6.0,2.0,4.0,6.0,7.0,4.0,14.0,2.0,2.0,8.0,1.0,1.0,,0.25,0.3333333333333333,,0.5,0.7142857142857143,,0.05,0.36363636363636365,0.4,0.5,0.125,0.14583333333333334,0.3333333333333333,2.0,2.0,0.56495,,2.0,,,1.0,,,3.0,2.0,9.0,,,,,,6.0,5.0,4.0,,,,,0.75,,0.75,,0.75,,0.8333333333333334,1.0,0.16666666666666666,,,,,,0.14285714285714285,,,1.0,1.0,1.0,1.0,,,5.0,1.0,,,,,,1.0,0.38461538461538464,0.75,,4.0,0.6666666666666666,0.6666666666666666,,,,,,,0.2857142857142857,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.03125,0.09090909090909091,1.0,0.5,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-201572-201950-204060,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, Jrue Holiday, Joe Ingles","Portis, Allen, Lopez, Holiday, Ingles",1626171-1628960-201572-201950-204060,MIL,114.0,1,2.0,2.0,4.0,3.0,7,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,5.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,0.75,1.0,1.0,1.0,,1.0,88.42105263157895,,14.75,18.333333333333332,14.75,18.333333333333332,0.25,1.0,1.0,1.0,,0.5,0.5,0.5,1.0,1.0,0.5,0.586525,,,2.0,25.53333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,2.0,3.0,,,,,3.0,2.0,0.5,,,,0.75,,0.75,,,,,,0.5,1.0,0.57075,,0.6,0.5,,1.0,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-201950-202083-203507,1610612749,"Bobby Portis, Grayson Allen, Jrue Holiday, Wesley Matthews, Giannis Antetokounmpo","Portis, Allen, Holiday, Matthews, Antetokounmpo",1626171-1628960-201950-202083-203507,MIL,128.0,1,2.0,,4.0,5.0,9,1.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,2.0,2.0,,,,2.0,,,,,,,,2.0,1.0,3.0,3.0,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,,0.5,0.25,0.25,0.5,1.0,1.0,1.0,,1.0,101.25,,13.75,14.6,13.75,14.6,0.25,1.0,1.0,,0.25,0.5,,,,0.75,,0.561075,,,5.8,25.7,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-201950-203114-203507,1610612749,"Bobby Portis, Grayson Allen, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Allen, Holiday, Middleton, Antetokounmpo",1626171-1628960-201950-203114-203507,MIL,27.0,1,,3.0,1.0,1.0,2,,,,,,,,1.0,1.0,,3.0,,,,3.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,1.5,1.5,1.0,,1.0,1.0,,1.0,106.66666666666666,,8.0,19.0,8.0,19.0,,,,,,,,,,1.0,,0.59745,,,,24.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-201950-203114-204060,1610612749,"Bobby Portis, Grayson Allen, Jrue Holiday, Khris Middleton, Joe Ingles","Portis, Allen, Holiday, Middleton, Ingles",1626171-1628960-201950-203114-204060,MIL,257.0,2,4.0,10.0,10.0,7.0,17,3.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,16.0,6.0,4.0,9.0,,3.0,3.0,2.0,3.0,5.0,3.0,2.0,13.0,3.0,1.0,4.0,4.0,,,1.0,3.0,,2.0,,3.0,1.0,,,,,,,13.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6,0.9375,0.8888888888888888,0.375,1.0,1.0,1.0,,1.0,95.25291828793775,,13.1,18.0,12.2,18.0,0.375,1.0,1.0,0.6666666666666666,0.125,0.375,1.0,1.0,1.0,0.75,1.0,0.53783125,0.2222222222222222,0.16666666666666666,7.0200000000000005,26.733333333333334,1.0,,,1.0,,,2.0,,,,,2.0,,,,,,1.0,,,,,,0.125,,,,,0.51135,,,,,1.0,,,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,1.5,,1.5,,1.0,,1.0,,,,,,0.1875,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628960-203114-203507-204060,1610612749,"Bobby Portis, Grayson Allen, Khris Middleton, Giannis Antetokounmpo, Joe Ingles","Portis, Allen, Middleton, Antetokounmpo, Ingles",1626171-1628960-203114-203507-204060,MIL,83.0,1,1.0,-6.0,3.0,4.0,7,,,,,,,,1.0,2.0,,3.0,9.0,,3.0,,,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,3.0,,,1.0,0.5,0.5,,0.75,0.75,1.0,1.0,,1.0,,,121.44578313253012,,15.0,9.5,15.0,9.5,,,,,,,,,,1.0,,0.6048,,,,24.25,,,,,2.0,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,1.0,2.0,3.0,,1.0,1.0,1.0,3.0,3.0,0.5,,,,0.75,,0.75,1.0,,,,,,,0.6048,,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,1.0,0.5,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628975-201572-202083-203109,1610612749,"Bobby Portis, Jevon Carter, Brook Lopez, Wesley Matthews, Jae Crowder","Portis, Carter, Lopez, Matthews, Crowder",1626171-1628975-201572-202083-203109,MIL,62.0,1,1.0,3.0,2.0,2.0,4,,,1.0,,,1.0,2.0,,,1.0,3.0,,2.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,,,,,1.0,,2.0,1.0,,,,,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,,0.5,,0.5,,,92.9032258064516,,12.0,19.0,8.5,11.5,,,,,0.5,,,,,,,0.40525,0.3333333333333333,0.3333333333333333,14.1,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,2.0,,,,,,,,,1.0,1.0,2.0,,,3.0,,,,,3.0,2.0,,,0.5,,0.5,0.5,0.5,,,,,,,,0.40525,0.3333333333333333,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628975-201572-202083-203507,1610612749,"Bobby Portis, Jevon Carter, Brook Lopez, Wesley Matthews, Giannis Antetokounmpo","Portis, Carter, Lopez, Matthews, Antetokounmpo",1626171-1628975-201572-202083-203507,MIL,104.0,1,2.0,2.0,5.0,4.0,9,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,4.0,,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,6.0,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.6,0.4,,1.0,1.0,,1.0,124.61538461538461,,11.6,11.5,11.6,11.5,0.2,,,,0.2,0.4,0.5,0.5,1.0,0.6,0.5,0.49745,0.2,0.3333333333333333,9.4,27.85,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,1.0,0.3333333333333333,1.0,,,,,1.0,1.0,,0.2,,,1.0,1.0,,5.0,,,1.0,,1.0,2.0,,,,1.0,3.0,1.0,2.0,6.0,,,,1.0,6.0,5.0,0.5,,0.3333333333333333,,0.5,,0.6,,,,0.2,,0.4,0.5,0.49745,,1.0,1.0,4.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628975-201950-202083-203109,1610612749,"Bobby Portis, Jevon Carter, Jrue Holiday, Wesley Matthews, Jae Crowder","Portis, Carter, Holiday, Matthews, Crowder",1626171-1628975-201950-202083-203109,MIL,17.0,1,,-3.0,,1.0,1,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,84.70588235294117,,,15.0,,15.0,,,,,,1.0,,,,1.0,,,,,,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628975-201950-203109-203114,1610612749,"Bobby Portis, Jevon Carter, Jrue Holiday, Jae Crowder, Khris Middleton","Portis, Carter, Holiday, Crowder, Middleton",1626171-1628975-201950-203109-203114,MIL,23.0,1,,2.0,1.0,1.0,2,,,1.0,,,1.0,1.0,,,,2.0,,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,125.21739130434781,,14.0,9.0,14.0,9.0,,,,,1.0,,,,,,,0.3741,,,9.4,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-1628975-202083-203507-204060,1610612749,"Bobby Portis, Jevon Carter, Wesley Matthews, Giannis Antetokounmpo, Joe Ingles","Portis, Carter, Matthews, Antetokounmpo, Ingles",1626171-1628975-202083-203507-204060,MIL,76.0,1,1.0,-2.0,2.0,3.0,5,1.0,1.0,,,,1.0,1.0,,,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,3.0,,,,,,1.0,1.0,0.75,,,,,,,94.73684210526316,,19.0,12.666666666666666,19.0,12.666666666666666,1.0,1.0,1.0,,,,,,,1.0,,0.6309,0.5,0.5,1.9,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,3.0,,,,,3.0,2.0,,,1.0,,1.0,,0.75,,,,1.0,1.0,,,0.6309,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-201572-201950-202083-203114,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Wesley Matthews, Khris Middleton","Portis, Lopez, Holiday, Matthews, Middleton",1626171-201572-201950-202083-203114,MIL,101.0,1,2.0,2.0,3.0,3.0,6,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,3.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,5.0,,,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,,0.5,,,85.54455445544555,,14.666666666666666,19.0,14.666666666666666,16.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.47445,,,15.2,25.2,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-201572-201950-202083-204060,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Wesley Matthews, Joe Ingles","Portis, Lopez, Holiday, Matthews, Ingles",1626171-201572-201950-202083-204060,MIL,281.0,1,5.0,-4.0,9.0,9.0,18,2.0,2.0,4.0,,2.0,6.0,6.0,,3.0,,12.0,16.0,6.0,,,2.0,,3.0,,3.0,,1.0,6.0,,1.0,1.0,2.0,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,10.0,0.5,0.5,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,,0.5,,,92.24199288256227,,17.555555555555557,13.666666666666666,16.88888888888889,13.333333333333334,0.2222222222222222,1.0,1.0,0.5,0.4444444444444444,0.2222222222222222,,,,0.5555555555555556,,0.5632,,,6.783333333333334,26.133333333333336,1.0,1.0,4.0,,1.0,1.0,6.0,2.0,1.0,1.0,,2.0,,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,1.0,0.5,,0.1111111111111111,1.0,1.0,1.0,,7.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,4.0,4.0,,3.0,8.0,,,,1.0,8.0,7.0,,1.0,1.0,1.0,0.5714285714285714,1.0,0.5714285714285714,,1.0,,0.14285714285714285,1.0,0.2857142857142857,,0.5503428571428571,0.16666666666666666,0.6666666666666666,0.7777777777777778,,0.5,,,1.0,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1610612749,2023,2022-23,False
1626171-201572-201950-203114-204060,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Khris Middleton, Joe Ingles","Portis, Lopez, Holiday, Middleton, Ingles",1626171-201572-201950-203114-204060,MIL,169.0,1,3.0,-5.0,5.0,7.0,12,,,,,1.0,1.0,1.0,,2.0,4.0,6.0,11.0,,,,1.0,,,,,,,,,2.0,2.0,2.0,,,,3.0,,2.0,,4.0,2.0,1.0,,,,1.0,,6.0,,,,,,1.0,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,102.24852071005917,,12.2,15.428571428571429,12.2,14.857142857142858,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.4960166666666667,0.4,0.6666666666666666,19.7,24.95,,,,1.0,1.0,,2.0,,,,,3.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,3.0,,,,,,1.0,,,,1.0,1.0,,2.0,2.0,,,,,2.0,3.0,,,1.0,,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,,0.4960166666666667,,0.3333333333333333,0.6,,0.6666666666666666,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
1626171-201950-202083-203109-204060,1610612749,"Bobby Portis, Jrue Holiday, Wesley Matthews, Jae Crowder, Joe Ingles","Portis, Holiday, Matthews, Crowder, Ingles",1626171-201950-202083-203109-204060,MIL,191.0,1,3.0,-4.0,8.0,8.0,16,1.0,1.0,1.0,,4.0,1.0,2.0,2.0,6.0,1.0,9.0,13.0,2.0,6.0,,4.0,,1.0,2.0,3.0,,1.0,8.0,1.0,,2.0,2.0,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,9.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.75,,1.0,1.0,,1.0,120.62827225130891,,13.25,10.625,13.25,10.625,0.125,1.0,1.0,1.0,0.125,0.5,,,,0.875,,0.56324375,,,6.55,25.366666666666664,,,,,2.0,,,,,,,3.0,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,False
