EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Transition Take Fouls Drawn,LongMidRangePctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,Transition Take Fouls,Clear Path Fouls,3SecondViolations,team_id,year,season,team_vs
1628365-1628976-1630532-1631094-203914,1610612753,"Markelle Fultz, Wendell Carter Jr., Franz Wagner, Paolo Banchero, Gary Harris","Fultz, Carter Jr., Wagner, Banchero, Harris",1628365-1628976-1630532-1631094-203914,ORL,33118.0,48,552,12.0,1144.0,1128.0,158.0,131.0,108.0,2272,233.0,338.0,40.0,54.0,38.0,47.0,84.0,201.0,43.0,107.0,42.0,95.0,1.0,6.0,3.0,9.0,90.0,260.0,7.0,22.0,13.0,36.0,360.0,646.0,132.0,355.0,198.0,1314.0,1302.0,47.0,70.0,8.0,28.0,19.0,137.0,45.0,70.0,16.0,45.0,69.0,207.0,348.0,372.0,375.0,21.0,58.0,1.0,259.0,90.0,51.0,4.0,174.0,125.0,299.0,84.0,41.0,115.0,36.0,23.0,723.0,41.0,73.0,4.0,190.0,190.0,18.0,398.0,118.0,516.0,22.0,96.0,68.0,28.0,81.0,16.0,49.0,75.0,9.0,32.0,8.0,11.0,156.0,11.0,19.0,100.0,194.0,11.0,9.0,15.0,219.0,2.0,12.0,17.0,258.0,35.0,4.0,119.0,1.0,24.0,40.0,2.0,2.0,21.0,5.0,14.0,42.0,23.0,3.0,3.0,1177.0,193.0,150.0,8.0,14.0,0.48333333333333334,0.525679758308157,0.946969696969697,0.37183098591549296,0.2857142857142857,0.35555555555555557,0.3728813559322034,0.5572755417956656,0.6714285714285714,0.6428571428571429,0.5574425574425574,0.6020408163265306,0.6,0.5905405405405405,0.6284403669724771,0.672077922077922,0.3546453546453546,0.011267605633802818,0.07894736842105263,0.08579881656804733,0.10945273631840796,0.015384615384615385,0.5192307692307693,0.9473684210526315,0.16,0.7335907335907336,0.256140350877193,0.811965811965812,0.18552036199095023,0.77079107505071,0.22529644268774704,0.3047619047619048,0.27350427350427353,0.14285714285714285,0.16071428571428573,0.2641509433962264,0.6329113924050633,0.75,0.8333333333333334,0.813953488372093,0.8064516129032258,0.04878048780487805,98.78857418926263,0.5476190476190477,13.944055944055943,15.21808510638298,13.543706293706293,14.765070921985815,0.33766233766233766,0.6893491124260355,0.7540453074433657,0.49356223175965663,0.2007992007992008,0.417910447761194,0.4692737430167598,0.42857142857142855,0.1068931068931069,0.40186915887850466,0.40186915887850466,0.5348837209302325,0.09490509490509491,0.4421052631578947,0.4421052631578947,0.9761904761904762,0.2597402597402597,0.34615384615384615,0.3515625,0.9333333333333333,0.5510204081632653,0.7407407407407407,0.2,0.061224489795918366,0.16666666666666666,1.0,0.22448979591836735,0.3181818181818182,0.5714285714285714,0.40869565217391307,0.8085106382978723,0.0782608695652174,0.3333333333333333,0.3130434782608696,0.3611111111111111,0.6923076923076923,0.3474903474903475,0.5333750000000002,0.5447232876712328,0.5480368421052632,0.11049723756906077,0.16301369863013698,0.0028089887640449437,0.10426179604261795,0.15753424657534246,6.2671826625386995,25.471830985915492,0.1381118881118881,,,,,,,,,,1610612753,2023,2022-23,False
1628365-1629021-1629626-1630532-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Bol Bol, Franz Wagner, Paolo Banchero","Fultz, Wagner, Bol, Wagner, Banchero",1628365-1629021-1629626-1630532-1631094,ORL,11272.0,19,188,-15.0,395.0,391.0,34.0,31.0,49.0,786,80.0,126.0,18.0,31.0,7.0,14.0,31.0,83.0,18.0,37.0,7.0,23.0,2.0,3.0,2.0,4.0,24.0,74.0,,8.0,3.0,5.0,129.0,246.0,31.0,97.0,82.0,433.0,448.0,20.0,37.0,2.0,11.0,15.0,61.0,9.0,23.0,5.0,9.0,12.0,45.0,130.0,128.0,90.0,3.0,22.0,,74.0,24.0,26.0,,65.0,30.0,95.0,23.0,7.0,43.0,14.0,8.0,220.0,17.0,43.0,3.0,70.0,68.0,9.0,147.0,63.0,210.0,7.0,36.0,23.0,13.0,34.0,12.0,21.0,38.0,5.0,13.0,1.0,4.0,72.0,9.0,5.0,36.0,71.0,5.0,7.0,6.0,86.0,2.0,6.0,8.0,108.0,12.0,3.0,48.0,1.0,10.0,16.0,1.0,1.0,11.0,1.0,4.0,17.0,13.0,,,372.0,45.0,33.0,2.0,5.0,0.5038759689922481,0.5508474576271186,0.967741935483871,0.31958762886597936,0.18181818181818182,0.5555555555555556,0.31958762886597936,0.524390243902439,0.5405405405405406,0.391304347826087,0.5116618075801749,0.4791666666666667,0.515625,0.5512820512820513,0.5454545454545454,0.5487804878048781,0.282798833819242,,0.10569105691056911,0.10317460317460317,0.14457831325301204,,0.4722222222222222,0.75,0.23076923076923078,0.7555555555555555,0.36752136752136755,0.7291666666666666,0.26153846153846155,0.7419354838709677,0.32967032967032966,0.391304347826087,0.4230769230769231,0.15789473684210525,0.2857142857142857,0.1875,0.72,0.7804878048780488,0.75,0.7162162162162162,0.7727272727272727,0.04487179487179487,100.41163946061036,0.7647058823529411,14.443037974683545,14.237851662404092,13.870886075949366,13.71611253196931,0.3673469387755102,0.6349206349206349,0.7079646017699115,0.5375,0.24198250728862974,0.37349397590361444,0.43661971830985913,0.45161290322580644,0.10787172011661808,0.4864864864864865,0.5,0.4444444444444444,0.06705539358600583,0.30434782608695654,0.30434782608695654,1.0,0.21574344023323616,0.32432432432432434,0.32432432432432434,0.9583333333333334,0.6458333333333334,0.5806451612903226,0.2222222222222222,0.0625,0.6666666666666666,1.0,0.16666666666666666,,,0.4375,0.5,0.125,0.5,0.15625,0.6,0.6501457725947521,0.32432432432432434,0.5221293859649123,0.58164125,0.5523250000000001,0.12894736842105264,0.1702127659574468,0.01020408163265306,0.14087759815242495,0.10392609699769054,6.270731707317074,25.754639175257736,0.08607594936708861,1.0,0.02702702702702703,,,,,,,,1610612753,2023,2022-23,False
1629021-1629626-1630175-1630532-1630591,1610612753,"Moritz Wagner, Bol Bol, Cole Anthony, Franz Wagner, Jalen Suggs","Wagner, Bol, Anthony, Wagner, Suggs",1629021-1629626-1630175-1630532-1630591,ORL,7930.0,22,132,24.0,278.0,276.0,51.0,34.0,28.0,554,66.0,99.0,14.0,17.0,9.0,11.0,21.0,53.0,3.0,9.0,5.0,13.0,,,1.0,3.0,17.0,60.0,,4.0,3.0,13.0,90.0,161.0,22.0,73.0,67.0,313.0,289.0,15.0,18.0,,4.0,10.0,40.0,13.0,24.0,4.0,16.0,18.0,56.0,94.0,86.0,57.0,9.0,14.0,,60.0,17.0,14.0,,47.0,19.0,66.0,14.0,5.0,39.0,7.0,1.0,151.0,8.0,20.0,1.0,48.0,53.0,4.0,105.0,29.0,134.0,6.0,25.0,11.0,14.0,18.0,8.0,11.0,24.0,3.0,7.0,1.0,6.0,42.0,3.0,9.0,23.0,46.0,2.0,4.0,2.0,77.0,,6.0,14.0,78.0,9.0,1.0,39.0,,4.0,13.0,4.0,3.0,5.0,2.0,6.0,17.0,9.0,,1.0,273.0,56.0,51.0,1.0,4.0,0.5222222222222223,0.5662650602409639,0.8636363636363636,0.3013698630136986,,0.25,0.3013698630136986,0.5590062111801242,0.8333333333333334,0.5416666666666666,0.5256410256410257,0.6818181818181818,0.475,0.582089552238806,0.7222222222222222,0.5612244897959183,0.31196581196581197,,0.08695652173913043,0.08080808080808081,0.11320754716981132,,0.42857142857142855,1.0,0.14285714285714285,0.7361111111111112,0.2857142857142857,0.75,0.16326530612244897,0.7426470588235294,0.23529411764705882,0.2727272727272727,0.3225806451612903,0.16666666666666666,0.14634146341463414,0.25,0.5,0.8095238095238095,0.9,0.7272727272727273,0.8,0.05714285714285714,100.60025220680959,0.5294117647058824,13.805755395683454,14.826086956521738,13.29496402877698,14.268115942028986,0.4230769230769231,0.6666666666666666,0.7252747252747253,0.5909090909090909,0.2264957264957265,0.39622641509433965,0.44680851063829785,0.3333333333333333,0.038461538461538464,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.38461538461538464,0.38461538461538464,1.0,0.2564102564102564,0.2833333333333333,0.2833333333333333,0.8235294117647058,0.7727272727272727,0.8235294117647058,0.42857142857142855,,,,0.18181818181818182,,,0.275,0.8181818181818182,0.075,0.3333333333333333,0.325,0.23076923076923078,0.7350427350427351,0.2833333333333333,0.5400305555555556,0.6158611111111111,0.52558375,0.14772727272727273,0.20418848167539266,,0.12779552715654952,0.17891373801916932,4.774534161490683,25.65616438356164,0.18345323741007194,,,1.0,,,,,,,1610612753,2023,2022-23,False
1628365-1628976-1630175-1631094-203914,1610612753,"Markelle Fultz, Wendell Carter Jr., Cole Anthony, Paolo Banchero, Gary Harris","Fultz, Carter Jr., Anthony, Banchero, Harris",1628365-1628976-1630175-1631094-203914,ORL,5486.0,29,91,-28.0,179.0,188.0,55.0,64.0,18.0,367,27.0,42.0,4.0,6.0,10.0,14.0,12.0,25.0,13.0,24.0,7.0,19.0,,,4.0,10.0,16.0,40.0,1.0,2.0,3.0,13.0,52.0,91.0,23.0,59.0,38.0,211.0,239.0,5.0,10.0,1.0,2.0,7.0,20.0,15.0,23.0,7.0,23.0,18.0,69.0,44.0,60.0,63.0,6.0,4.0,,40.0,16.0,9.0,,22.0,21.0,43.0,14.0,7.0,9.0,5.0,8.0,107.0,9.0,12.0,,29.0,26.0,4.0,59.0,21.0,80.0,3.0,16.0,11.0,5.0,16.0,3.0,8.0,14.0,1.0,8.0,,2.0,30.0,4.0,5.0,14.0,28.0,,1.0,5.0,33.0,1.0,,3.0,46.0,3.0,,19.0,1.0,5.0,9.0,,,3.0,1.0,5.0,9.0,4.0,1.0,2.0,191.0,67.0,54.0,1.0,4.0,0.4230769230769231,0.44,0.9130434782608695,0.3898305084745763,0.5,0.30434782608695654,0.3898305084745763,0.5714285714285714,0.5,0.6521739130434783,0.5766666666666667,0.5416666666666666,0.5543478260869565,0.6169590643274854,0.625,0.6160714285714286,0.3933333333333333,,0.0989010989010989,0.14285714285714285,0.12,,0.5333333333333333,0.6666666666666666,,0.65,0.3076923076923077,0.7837837837837838,0.25,0.7142857142857143,0.28,0.5333333333333333,0.15384615384615385,0.18181818181818182,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.65,0.9090909090909091,0.8333333333333334,0.5714285714285714,0.045454545454545456,96.33248268319358,0.4444444444444444,14.921787709497206,14.97340425531915,14.458100558659218,14.148936170212766,0.28,0.6428571428571429,0.75,0.3333333333333333,0.16666666666666666,0.48,0.5454545454545454,0.4166666666666667,0.16,0.5416666666666666,0.5416666666666666,0.6153846153846154,0.12666666666666668,0.3684210526315789,0.3684210526315789,1.0,0.26666666666666666,0.4,0.4,0.875,0.5,0.6666666666666666,,,,,0.16666666666666666,0.5,,0.30434782608695654,0.7142857142857143,0.21739130434782608,0.4,0.2826086956521739,0.23076923076923078,0.6733333333333333,0.4,0.530922,0.515,0.550225,0.12048192771084337,0.17757009345794392,0.01694915254237288,0.0947867298578199,0.32701421800947866,7.665934065934065,25.127118644067796,0.30726256983240224,,,,1.0,1.0,,,,,1610612753,2023,2022-23,False
1628964-1629678-1630175-1630532-203082,1610612753,"Mo Bamba, Admiral Schofield, Cole Anthony, Franz Wagner, Terrence Ross","Bamba, Schofield, Anthony, Wagner, Ross",1628964-1629678-1630175-1630532-203082,ORL,4169.0,9,69,-13.0,139.0,139.0,15.0,33.0,17.0,278,21.0,28.0,6.0,6.0,,1.0,8.0,24.0,9.0,17.0,4.0,7.0,1.0,1.0,1.0,2.0,12.0,54.0,3.0,6.0,1.0,4.0,38.0,69.0,16.0,61.0,27.0,151.0,164.0,7.0,9.0,4.0,7.0,1.0,27.0,1.0,4.0,2.0,6.0,4.0,12.0,32.0,44.0,45.0,3.0,8.0,,54.0,12.0,10.0,,16.0,15.0,31.0,11.0,4.0,9.0,3.0,4.0,77.0,10.0,8.0,,24.0,25.0,7.0,56.0,18.0,74.0,,5.0,3.0,2.0,10.0,2.0,6.0,7.0,2.0,4.0,,1.0,17.0,2.0,5.0,22.0,41.0,,6.0,,26.0,,1.0,2.0,30.0,5.0,,16.0,1.0,1.0,8.0,1.0,,3.0,,5.0,9.0,5.0,1.0,,124.0,12.0,15.0,5.0,1.0,0.42105263157894735,0.47058823529411764,0.9375,0.26229508196721313,0.5714285714285714,0.3333333333333333,0.26229508196721313,0.5507246376811594,0.7777777777777778,0.25,0.47692307692307695,0.8125,0.4,0.5316901408450704,0.7941176470588235,0.5,0.46923076923076923,,0.14492753623188406,0.03571428571428571,0.375,,0.5882352941176471,1.0,,0.78125,0.25806451612903225,0.7741935483870968,0.23255813953488372,0.7777777777777778,0.24324324324324326,0.42857142857142855,0.3125,,0.1951219512195122,1.0,0.8571428571428571,0.5833333333333334,0.9230769230769231,0.8333333333333334,0.5714285714285714,,96.0230271048213,0.5555555555555556,16.028776978417266,13.964028776978417,15.352517985611511,13.553956834532373,0.2153846153846154,0.75,0.7777777777777778,0.42857142857142855,0.18461538461538463,0.3333333333333333,0.5333333333333333,0.375,0.13076923076923078,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.05384615384615385,0.5714285714285714,0.5714285714285714,1.0,0.4153846153846154,0.2222222222222222,0.2222222222222222,0.9166666666666666,0.375,1.0,0.16666666666666666,0.0625,1.0,1.0,0.375,0.5,1.0,0.1,,0.2,0.5,0.4,0.25,0.6846153846153846,0.2222222222222222,0.5038057692307699,0.48687857142857144,0.45088999999999996,0.12056737588652482,0.2,0.01639344262295082,0.17880794701986755,0.07947019867549669,8.231884057971014,25.831147540983608,0.1079136690647482,,,1.0,1.0,,,,,,1610612753,2023,2022-23,False
1628976-1629626-1629643-1630532-1630591,1610612753,"Wendell Carter Jr., Bol Bol, Chuma Okeke, Franz Wagner, Jalen Suggs","Carter Jr., Bol, Okeke, Wagner, Suggs",1628976-1629626-1629643-1630532-1630591,ORL,3690.0,6,62,-9.0,124.0,121.0,7.0,4.0,16.0,245,28.0,42.0,7.0,10.0,2.0,2.0,6.0,21.0,2.0,14.0,1.0,6.0,,,,,9.0,25.0,2.0,3.0,1.0,2.0,36.0,77.0,10.0,31.0,15.0,117.0,126.0,8.0,13.0,2.0,3.0,2.0,24.0,3.0,4.0,1.0,2.0,4.0,13.0,42.0,30.0,27.0,3.0,4.0,,25.0,9.0,11.0,,21.0,9.0,30.0,8.0,1.0,17.0,2.0,2.0,69.0,6.0,14.0,,27.0,26.0,1.0,54.0,20.0,74.0,1.0,3.0,2.0,1.0,17.0,1.0,12.0,12.0,3.0,5.0,2.0,3.0,29.0,2.0,,11.0,22.0,1.0,1.0,1.0,21.0,,2.0,1.0,16.0,2.0,,8.0,,1.0,10.0,,,4.0,1.0,5.0,10.0,5.0,,,93.0,13.0,7.0,2.0,1.0,0.5833333333333334,0.6176470588235294,0.9,0.3225806451612903,0.6666666666666666,0.5,0.3225806451612903,0.4675324675324675,0.6153846153846154,0.75,0.4722222222222222,0.6875,0.75,0.508695652173913,0.7058823529411765,0.8125,0.28703703703703703,,0.14285714285714285,0.19047619047619047,0.14285714285714285,,0.5862068965517241,1.0,,0.7222222222222222,0.34146341463414637,0.8181818181818182,0.2857142857142857,0.7681159420289855,0.3225806451612903,0.5,0.2,0.3333333333333333,0.1875,0.6,0.5384615384615384,0.8461538461538461,0.8,0.8695652173913043,0.7,0.0196078431372549,95.60975609756098,0.5,15.120967741935484,15.0,14.387096774193548,14.24793388429752,0.3888888888888889,0.6666666666666666,0.8235294117647058,0.6071428571428571,0.19444444444444445,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.12962962962962962,0.14285714285714285,0.14285714285714285,1.0,0.05555555555555555,0.16666666666666666,0.16666666666666666,1.0,0.23148148148148148,0.36,0.36,0.8888888888888888,0.625,0.7,0.42857142857142855,,,,0.1875,0.6666666666666666,1.0,0.3333333333333333,1.0,,,0.3333333333333333,0.5,0.6759259259259259,0.36,0.5420731481481481,0.5891692307692308,0.5265916666666667,0.07017543859649122,0.0963855421686747,,0.20512820512820512,0.1111111111111111,6.223376623376624,25.348387096774196,0.056451612903225805,,,,,,,,,,1610612753,2023,2022-23,False
1628976-1630175-1630532-1631094-203082,1610612753,"Wendell Carter Jr., Cole Anthony, Franz Wagner, Paolo Banchero, Terrence Ross","Carter Jr., Anthony, Wagner, Banchero, Ross",1628976-1630175-1630532-1631094-203082,ORL,3437.0,7,57,-13.0,110.0,110.0,16.0,22.0,15.0,220,16.0,29.0,3.0,7.0,,3.0,7.0,17.0,6.0,13.0,4.0,7.0,1.0,1.0,,1.0,10.0,31.0,2.0,4.0,3.0,8.0,29.0,59.0,14.0,38.0,21.0,121.0,134.0,6.0,10.0,3.0,5.0,2.0,23.0,2.0,6.0,3.0,9.0,4.0,17.0,22.0,36.0,36.0,6.0,4.0,,31.0,10.0,5.0,,11.0,12.0,23.0,8.0,4.0,7.0,2.0,2.0,58.0,5.0,14.0,,22.0,17.0,2.0,41.0,19.0,60.0,4.0,4.0,2.0,2.0,12.0,,9.0,7.0,1.0,3.0,,1.0,19.0,2.0,3.0,11.0,28.0,1.0,1.0,4.0,26.0,1.0,2.0,1.0,27.0,2.0,1.0,13.0,,1.0,9.0,,,5.0,,4.0,9.0,3.0,,,98.0,17.0,16.0,3.0,1.0,0.3793103448275862,0.4074074074074074,0.8571428571428571,0.3684210526315789,0.6,0.3333333333333333,0.3684210526315789,0.4915254237288136,0.6,0.3333333333333333,0.5154639175257731,0.7,0.43333333333333335,0.555045871559633,0.71875,0.5,0.3917525773195876,,0.0847457627118644,0.13793103448275862,0.058823529411764705,,0.631578947368421,1.0,,0.5666666666666667,0.4666666666666667,0.7857142857142857,0.20833333333333334,0.6724137931034483,0.35185185185185186,0.6153846153846154,0.3,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.5454545454545454,0.5555555555555556,1.0,0.7916666666666666,0.75,0.08163265306122448,92.17340704102415,0.3333333333333333,15.654545454545454,15.590909090909092,14.981818181818182,14.636363636363637,0.29896907216494845,0.5517241379310345,0.64,0.4375,0.17525773195876287,0.4117647058823529,0.4375,0.2857142857142857,0.13402061855670103,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.07216494845360824,0.5714285714285714,0.5714285714285714,1.0,0.31958762886597936,0.3225806451612903,0.3225806451612903,0.8,0.4666666666666667,0.42857142857142855,,0.06666666666666667,1.0,1.0,0.26666666666666666,0.5,0.5,0.2,,0.06666666666666667,,0.5333333333333333,0.375,0.6907216494845361,0.3225806451612903,0.5293804123711341,0.5336384615384615,0.5311133333333333,0.12037037037037036,0.18571428571428572,,0.19008264462809918,0.14049586776859505,7.73050847457627,25.226315789473684,0.14545454545454545,,,,,,,,,,1610612753,2023,2022-23,False
1628976-1629626-1630532-1630591-1631094,1610612753,"Wendell Carter Jr., Bol Bol, Franz Wagner, Jalen Suggs, Paolo Banchero","Carter Jr., Bol, Wagner, Suggs, Banchero",1628976-1629626-1630532-1630591-1631094,ORL,3259.0,7,54,-8.0,112.0,112.0,14.0,14.0,13.0,224,25.0,32.0,5.0,6.0,4.0,4.0,13.0,23.0,6.0,13.0,3.0,6.0,,,,,4.0,21.0,1.0,3.0,,3.0,44.0,68.0,7.0,27.0,18.0,127.0,135.0,6.0,7.0,1.0,3.0,7.0,22.0,7.0,9.0,,3.0,5.0,19.0,46.0,42.0,18.0,3.0,6.0,,21.0,4.0,3.0,,23.0,6.0,29.0,3.0,3.0,13.0,7.0,3.0,64.0,5.0,9.0,,23.0,17.0,2.0,42.0,14.0,56.0,,8.0,5.0,3.0,11.0,2.0,6.0,11.0,1.0,5.0,,1.0,22.0,1.0,1.0,9.0,23.0,,,4.0,19.0,,1.0,1.0,20.0,2.0,,10.0,,1.0,6.0,,,3.0,,3.0,6.0,4.0,1.0,,105.0,19.0,14.0,1.0,1.0,0.5227272727272727,0.5609756097560976,0.8571428571428571,0.25925925925925924,0.3333333333333333,,0.25925925925925924,0.6470588235294118,0.8571428571428571,0.7777777777777778,0.5736842105263158,0.75,0.5833333333333334,0.6105769230769231,0.8461538461538461,0.6785714285714286,0.28421052631578947,,0.04411764705882353,,0.13043478260869565,,0.5,1.0,,0.8947368421052632,0.375,0.8846153846153846,0.2631578947368421,0.8888888888888888,0.32558139534883723,0.42857142857142855,0.6,,0.1875,0.6666666666666666,1.0,0.75,1.0,0.9090909090909091,0.75,,98.97514575023013,0.6666666666666666,14.767857142857142,14.330357142857142,14.294642857142858,13.973214285714286,0.3368421052631579,0.78125,0.78125,0.52,0.24210526315789474,0.5652173913043478,0.65,0.5384615384615384,0.1368421052631579,0.46153846153846156,0.46153846153846156,0.5,0.06315789473684211,0.5,0.5,1.0,0.22105263157894736,0.19047619047619047,0.19047619047619047,0.75,0.6,0.8333333333333334,0.2,,,,0.3,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.25,,0.6210526315789474,0.19047619047619047,0.49572210526315785,0.5561142857142857,0.4350375,0.0970873786407767,0.13157894736842105,,0.1732283464566929,0.14960629921259844,7.235294117647059,25.56296296296296,0.125,,,,,,,,,,1610612753,2023,2022-23,False
