EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,SecondChanceOffPoss,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,NonHeaveArc3FGM,Arc3Assists,OffTwoPtRebounds,OffRebounds,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,SecondChanceFg2Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFouls,Offensive Fouls,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg2Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,LongMidRangePctAssisted,Travels,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,HeaveAttempts,Transition Take Fouls,Corner3PctBlocked,Charge Fouls Drawn,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,3SecondViolations,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1626162-1626179-1628372-1629004-1629023,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., Svi Mykhailiuk, P.J. Washington","Oubre Jr., Rozier, Smith Jr., Mykhailiuk, Washington",1626162-1626179-1628372-1629004-1629023,CHA,86.0,1,1.0,-4.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,117.20930232558139,18.666666666666668,7.5,18.666666666666668,7.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5789666666666667,3.3,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629004-1630163,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., Svi Mykhailiuk, LaMelo Ball","Oubre Jr., Rozier, Smith Jr., Mykhailiuk, Ball",1626162-1626179-1628372-1629004-1630163,CHA,121.0,1,2.0,,6.0,6.0,6.0,12.0,,,,1.0,,1.0,3.0,5.0,5.0,,1.0,,,1.0,,3.0,,3.0,3.0,,5.0,,,,,0.375,0.5,0.75,,,,142.8099173553719,7.5,12.666666666666666,7.5,12.666666666666666,,,,,,0.25,0.75,0.4969125,15.9,25.599999999999998,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.5,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.25,0.4969125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629023-1629667,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., P.J. Washington, Jalen McDaniels","Oubre Jr., Rozier, Smith Jr., Washington, McDaniels",1626162-1626179-1628372-1629023-1629667,CHA,6.0,1,,,1.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,240.0,6.0,,6.0,,,,,,,1.0,1.0,0.4575,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629023-1630208,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., P.J. Washington, Nick Richards","Oubre Jr., Rozier, Smith Jr., Washington, Richards",1626162-1626179-1628372-1629023-1630208,CHA,59.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,97.6271186440678,13.0,16.5,13.0,15.0,,,,,,,1.0,0.62145,,23.4,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,0.5,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629023-1630539,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., P.J. Washington, Kai Jones","Oubre Jr., Rozier, Smith Jr., Washington, Jones",1626162-1626179-1628372-1629023-1630539,CHA,62.0,1,1.0,,2.0,2.0,,4.0,,2.0,,1.0,,2.0,1.0,3.0,3.0,,1.0,2.0,,1.0,,3.0,,1.0,2.0,,,,,,,0.5,0.5,0.3333333333333333,1.0,,,92.9032258064516,16.0,15.0,12.5,15.0,0.6666666666666666,,,,,0.3333333333333333,1.0,0.4667666666666667,3.25,29.2,,,,,,,,1.0,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4818,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629023-1630550,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., P.J. Washington, JT Thor","Oubre Jr., Rozier, Smith Jr., Washington, Thor",1626162-1626179-1628372-1629023-1630550,CHA,179.0,1,3.0,6.0,7.0,5.0,,12.0,4.0,6.0,2.0,,4.0,8.0,,8.0,2.0,4.0,,2.0,2.0,2.0,2.0,4.0,,4.0,5.0,1.0,6.0,,0.5,0.6666666666666666,0.5,0.5,0.5,,0.25,0.5,,96.53631284916202,14.285714285714286,15.8,14.142857142857142,15.4,0.75,0.6666666666666666,0.8,0.5,0.25,,0.75,0.5682125,2.9375,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,1.0,1.0,0.16666666666666666,0.25,0.25,,,,,,,,,,0.6049,0.25,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629023-202330,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., P.J. Washington, Gordon Hayward","Oubre Jr., Rozier, Smith Jr., Washington, Hayward",1626162-1626179-1628372-1629023-202330,CHA,81.0,4,1.0,,4.0,6.0,5.0,10.0,,,,,,,,4.0,4.0,,,,,,,,,4.0,4.0,3.0,4.0,1.0,,,,,1.0,,,,,177.77777777777777,8.25,8.0,8.25,7.166666666666667,,,,,,,,,,,4.0,,,,,,,,4.0,,,,4.0,4.0,,,,3.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,,,,,,1.0,0.3333333333333333,0.75,0.5714285714285714,0.3333333333333333,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629023-203486,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., P.J. Washington, Mason Plumlee","Oubre Jr., Rozier, Smith Jr., Washington, Plumlee",1626162-1626179-1628372-1629023-203486,CHA,3302.0,6,55.0,4.0,101.0,102.0,11.0,203.0,21.0,35.0,17.0,27.0,28.0,60.0,42.0,118.0,114.0,32.0,27.0,6.0,16.0,29.0,15.0,71.0,,33.0,53.0,23.0,104.0,1.0,0.5714285714285714,0.64,0.4666666666666667,0.5098039215686274,0.536697247706422,0.4117647058823529,0.1,0.17647058823529413,,88.5281647486372,15.415841584158416,17.107843137254903,14.722772277227723,15.872549019607844,0.3431372549019608,0.6,0.65625,0.7142857142857143,0.16666666666666666,0.2647058823529412,0.7549019607843137,0.5685558823529412,5.42,25.052380952380954,6.0,8.0,6.0,15.0,,,1.0,16.0,14.0,6.0,1.0,1.0,2.0,9.0,39.0,13.0,5.0,13.0,20.0,11.0,7.0,6.0,1.0,13.0,,19.0,3.0,17.0,,9.0,6.0,,0.8125,0.38095238095238093,1.0,0.38095238095238093,0.5,0.5625,0.7407407407407407,0.5652173913043478,0.66,0.8333333333333334,0.6470588235294118,0.0784313725490196,0.14705882352941177,0.4,0.4,0.8333333333333334,,,0.14285714285714285,0.5292357142857143,0.07627118644067797,0.0594059405940594,2.0,16.0,10.0,,2.0,2.0,5.0,14.0,10.0,8.0,9.0,20.0,0.4,0.375,0.4117647058823529,0.08571428571428572,0.28125,0.3448275862068966,0.21428571428571427,0.6,0.37037037037037035,0.37037037037037035,0.8,0.125,,,0.37037037037037035,0.5225285714285715,0.11864406779661017,2.0,7.0,3.0,11.0,24.0,6.0,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.4375,0.2857142857142857,7.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,9.0,1.0,11.0,3.0,4.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,3.0,3.0,6.0,3.0,0.3333333333333333,0.5384615384615384,0.4230769230769231,0.42857142857142855,0.35294117647058826,0.5555555555555556,0.8,0.057692307692307696,0.5,0.35294117647058826,0.42857142857142855,0.16666666666666666,0.125,0.125,0.1875,0.6666666666666666,0.5,0.2857142857142857,0.5,1.0,0.07339449541284404,0.10606060606060606,0.023255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1629667-203486,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., Jalen McDaniels, Mason Plumlee","Oubre Jr., Rozier, Smith Jr., McDaniels, Plumlee",1626162-1626179-1628372-1629667-203486,CHA,732.0,4,12.0,6.0,23.0,23.0,,46.0,7.0,7.0,4.0,5.0,10.0,12.0,11.0,31.0,25.0,14.0,5.0,,7.0,10.0,5.0,23.0,,7.0,9.0,4.0,31.0,,0.7,0.7,0.8333333333333334,0.6304347826086957,0.6458333333333334,0.4782608695652174,,,,90.49180327868854,16.608695652173914,15.217391304347826,16.52173913043478,15.08695652173913,0.30434782608695654,1.0,1.0,0.7142857142857143,0.17391304347826086,0.21739130434782608,0.782608695652174,0.5292326086956523,5.291666666666667,24.900000000000002,13.0,1.0,1.0,6.0,1.0,3.0,3.0,3.0,2.0,8.0,2.0,6.0,,18.0,9.0,3.0,1.0,3.0,4.0,,,1.0,,2.0,,5.0,,3.0,,18.0,13.0,,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.6428571428571429,0.6428571428571429,0.8,1.0,0.875,1.0,1.0,0.043478260869565216,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.5023857142857142,0.5806451612903226,0.5652173913043478,,2.0,2.0,,1.0,,1.0,,2.0,2.0,,2.0,,,,,,0.25,,1.0,0.4,0.4,1.0,1.0,,,0.4,,,,,,,6.0,,,,1.0,,,2.0,,4.0,4.0,2.0,1.0,,,1.0,,6.0,,2.0,2.0,,,1.0,1.0,,1.0,,,,2.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,0.75,0.5,0.3333333333333333,,0.5,0.25,,,1.0,0.5,0.5,1.0,1.0,1.0,,,,0.2857142857142857,1.0,0.3333333333333333,0.08333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
1626162-1626179-1628372-1630208-1630539,1610612766,"Kelly Oubre Jr., Terry Rozier, Dennis Smith Jr., Nick Richards, Kai Jones","Oubre Jr., Rozier, Smith Jr., Richards, Jones",1626162-1626179-1628372-1630208-1630539,CHA,580.0,2,10.0,8.0,19.0,19.0,13.0,38.0,2.0,6.0,5.0,5.0,3.0,12.0,6.0,17.0,9.0,2.0,5.0,1.0,1.0,2.0,1.0,5.0,,10.0,12.0,5.0,15.0,1.0,0.3333333333333333,0.5,0.25,0.4166666666666667,0.4473684210526316,0.3333333333333333,0.08333333333333333,0.2,,94.3448275862069,16.157894736842106,14.368421052631579,16.05263157894737,14.105263157894736,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2777777777777778,0.2777777777777778,0.6666666666666666,0.5224027777777778,5.833333333333333,25.766666666666666,2.0,1.0,1.0,1.0,,,2.0,3.0,2.0,,1.0,2.0,,3.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,,4.0,1.0,2.0,,3.0,2.0,,0.3333333333333333,0.5,0.5,0.5,0.75,0.75,1.0,0.7142857142857143,0.8333333333333334,1.0,0.75,0.05555555555555555,0.05555555555555555,1.0,1.0,1.0,,,1.0,0.55125,0.17647058823529413,0.10526315789473684,,2.0,2.0,,,,,2.0,2.0,,2.0,2.0,,0.5,0.5,,0.2222222222222222,0.16666666666666666,0.25,1.0,0.4,0.4,,,,,0.4,0.5879,0.11764705882352941,1.0,2.0,1.0,2.0,4.0,2.0,0.5,0.25,0.6666666666666666,1.0,0.5,1.0,,,,1.0,,,,1.0,,,6.0,,,,,1.0,,1.0,,,,3.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,0.5,,,,,,,1.0,0.2,0.25,,,,,,,,,0.5,0.05263157894736842,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2023,2022-23,False
