EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,3SecondViolations,Fg3aBlocked,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,Transition Take Fouls Drawn,DefensiveGoaltends,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1628983-1629652-1630581-1631114-1631119,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Josh Giddey, Jalen Williams, Jaylin Williams","Gilgeous-Alexander, Dort, Giddey, Williams, Williams",1628983-1629652-1630581-1631114-1631119,OKC,16496.0,28,275,23.0,582,579,43.0,23.0,68.0,1161,105.0,155.0,22.0,39.0,8.0,11.0,62.0,126.0,21.0,41.0,19.0,49.0,2.0,5.0,1.0,2.0,46.0,140.0,3.0,9.0,2.0,13.0,188.0,322.0,65.0,189.0,88.0,659.0,636.0,29.0,51.0,5.0,14.0,11.0,84.0,19.0,26.0,3.0,15.0,9.0,56.0,210.0,166.0,168.0,27.0,38.0,140.0,46.0,15.0,105.0,56.0,161.0,39.0,17.0,67.0,25.0,13.0,378.0,26.0,50.0,1.0,94.0,115.0,11.0,220.0,77.0,297.0,15.0,43.0,23.0,20.0,51.0,8.0,27.0,50.0,5.0,24.0,2.0,3.0,101.0,7.0,4.0,64.0,125.0,19.0,4.0,12.0,115.0,5.0,6.0,4.0,124.0,17.0,2.0,63.0,2.0,4.0,33.0,18.0,15.0,33.0,17.0,2.0,575.0,56.0,43.0,1.0,3.0,0.5585106382978723,0.621301775147929,0.8615384615384616,0.3439153439153439,0.35714285714285715,0.2,0.3439153439153439,0.5838509316770186,0.5686274509803921,0.7307692307692307,0.5587084148727984,0.5615384615384615,0.573170731707317,0.5843694493783304,0.5915492957746479,0.5978260869565217,0.3698630136986301,0.046583850931677016,0.03870967741935484,0.07142857142857142,0.504950495049505,0.8461538461538461,0.06666666666666667,0.6927710843373494,0.373134328358209,0.8173913043478261,0.21138211382113822,0.7437722419928826,0.29571984435797666,0.44,0.375,0.2,0.1827956989247312,0.3,0.6206896551724138,0.7272727272727273,0.75,0.7789473684210526,1.0,0.06198347107438017,101.34820562560621,0.5151515151515151,14.1786941580756,14.238341968911918,13.740549828178693,13.70293609671848,0.30332681017612523,0.6774193548387096,0.7046979865771812,0.638095238095238,0.2465753424657534,0.49206349206349204,0.5299145299145299,0.4032258064516129,0.08023483365949119,0.5121951219512195,0.5121951219512195,0.6190476190476191,0.0958904109589041,0.3877551020408163,0.3877551020408163,0.8947368421052632,0.273972602739726,0.32857142857142857,0.32857142857142857,0.8478260869565217,0.6,0.5641025641025641,0.13636363636363635,0.07692307692307693,0.4,0.5,0.13846153846153847,0.3333333333333333,1.0,0.2682926829268293,0.7272727272727273,0.04878048780487805,0.5,0.3170731707317073,0.15384615384615385,0.6731898238747553,0.32857142857142857,0.5347203522504892,0.5576454545454546,0.5312609756097562,0.11627906976744186,0.17119565217391305,0.010471204188481676,0.1274658573596358,0.08497723823975721,6.365838509316771,25.512169312169313,0.07388316151202749,,,,,,,,,,,,,,,,,1610612760,2023,2022-23,True
1629652-1630198-1630581-1631114-1631119,1610612760,"Luguentz Dort, Isaiah Joe, Josh Giddey, Jalen Williams, Jaylin Williams","Dort, Joe, Giddey, Williams, Williams",1629652-1630198-1630581-1631114-1631119,OKC,5634.0,11,94,12.0,194,200,15.0,14.0,15.0,394,30.0,33.0,6.0,6.0,2.0,3.0,17.0,35.0,10.0,21.0,4.0,16.0,1.0,2.0,,1.0,28.0,58.0,3.0,4.0,1.0,3.0,57.0,89.0,32.0,74.0,33.0,243.0,231.0,6.0,9.0,4.0,6.0,,24.0,5.0,8.0,1.0,4.0,5.0,18.0,66.0,48.0,87.0,9.0,10.0,58.0,28.0,4.0,33.0,29.0,62.0,25.0,4.0,20.0,9.0,4.0,153.0,8.0,8.0,,37.0,43.0,2.0,82.0,16.0,98.0,3.0,8.0,5.0,3.0,16.0,3.0,8.0,16.0,1.0,8.0,2.0,1.0,32.0,1.0,1.0,24.0,38.0,1.0,2.0,4.0,35.0,4.0,1.0,1.0,40.0,7.0,1.0,22.0,,1.0,15.0,8.0,7.0,16.0,10.0,1.0,219.0,18.0,15.0,,1.0,0.5789473684210527,0.6346153846153846,0.90625,0.43243243243243246,0.6666666666666666,0.25,0.43243243243243246,0.6404494382022472,0.6666666666666666,0.625,0.6441717791411042,0.8,0.5416666666666666,0.6759776536312849,0.8,0.6,0.4539877300613497,0.0449438202247191,0.030303030303030304,0.08571428571428572,0.5,1.0,,0.7288135593220338,0.25,0.8222222222222222,0.1951219512195122,0.7692307692307693,0.2191780821917808,0.3333333333333333,0.2777777777777778,0.18181818181818182,0.13793103448275862,0.3333333333333333,0.7241379310344828,0.75,0.5,0.8108108108108109,0.875,0.043478260869565216,100.70287539936102,0.625,13.876288659793815,14.71,13.52061855670103,14.28,0.20245398773006135,0.9090909090909091,0.9375,0.6666666666666666,0.2147239263803681,0.4857142857142857,0.53125,0.5294117647058824,0.12883435582822086,0.47619047619047616,0.47619047619047616,0.4,0.09815950920245399,0.25,0.25,1.0,0.3558282208588957,0.4827586206896552,0.4827586206896552,0.8928571428571429,0.4,1.0,0.16666666666666666,0.13333333333333333,0.5,1.0,0.26666666666666666,0.75,0.6666666666666666,0.25,0.6666666666666666,0.08333333333333333,,0.25,0.3333333333333333,0.656441717791411,0.4827586206896552,0.5220638036809816,0.5294722222222222,0.48761666666666664,0.12359550561797752,0.21153846153846154,,0.09876543209876543,0.07407407407407407,8.132584269662921,25.747297297297298,0.07731958762886598,1.0,1.0,1.0,,,,,,,,,,,,,,1610612760,2023,2022-23,True
1628983-1629652-1630197-1630581-1631114,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Aleksej Pokusevski, Josh Giddey, Jalen Williams","Gilgeous-Alexander, Dort, Pokusevski, Giddey, Williams",1628983-1629652-1630197-1630581-1631114,OKC,5397.0,15,90,47.0,196,195,34.0,17.0,24.0,391,34.0,59.0,6.0,9.0,11.0,13.0,17.0,36.0,6.0,10.0,14.0,28.0,1.0,3.0,2.0,5.0,23.0,54.0,4.0,8.0,4.0,7.0,57.0,105.0,37.0,82.0,33.0,258.0,211.0,7.0,14.0,5.0,11.0,4.0,33.0,15.0,24.0,6.0,12.0,3.0,51.0,68.0,46.0,102.0,9.0,10.0,54.0,23.0,11.0,34.0,34.0,68.0,20.0,14.0,23.0,7.0,4.0,170.0,12.0,17.0,,24.0,46.0,1.0,71.0,29.0,100.0,4.0,20.0,11.0,9.0,7.0,2.0,6.0,15.0,2.0,1.0,1.0,3.0,22.0,,3.0,14.0,28.0,1.0,,5.0,33.0,,,1.0,46.0,7.0,1.0,26.0,,,8.0,6.0,2.0,9.0,5.0,,225.0,51.0,34.0,,,0.5964912280701754,0.6538461538461539,0.918918918918919,0.45121951219512196,0.45454545454545453,0.5,0.45121951219512196,0.5428571428571428,0.5,0.625,0.6016042780748663,0.58,0.6666666666666666,0.6237864077669902,0.5892857142857143,0.6538461538461539,0.4385026737967914,0.10476190476190476,0.13559322033898305,0.08333333333333333,0.3181818181818182,1.0,,0.9019607843137255,0.3541666666666667,0.7058823529411765,0.2727272727272727,0.8235294117647058,0.31521739130434784,0.44,0.3157894736842105,,0.26666666666666666,0.2857142857142857,0.7894736842105263,1.0,0.8888888888888888,0.7407407407407407,0.5714285714285714,0.05,104.32462479155086,0.5555555555555556,13.821428571428571,13.784615384615385,13.173469387755102,13.374358974358975,0.3155080213903743,0.576271186440678,0.6666666666666666,0.6764705882352942,0.1925133689839572,0.4722222222222222,0.5151515151515151,0.4117647058823529,0.053475935828877004,0.6,0.6,0.6666666666666666,0.1497326203208556,0.5,0.5,1.0,0.2887700534759358,0.42592592592592593,0.4339622641509434,0.8695652173913043,0.36,0.6666666666666666,0.16666666666666666,0.12,0.3333333333333333,1.0,0.32,0.5,0.75,0.3611111111111111,0.8461538461538461,0.1388888888888889,0.4,0.19444444444444445,0.5714285714285714,0.7540106951871658,0.42592592592592593,0.5461483870967743,0.5485142857142857,0.5601585714285715,0.1262135922330097,0.20967741935483872,,0.12790697674418605,0.19767441860465115,5.384761904761905,25.38048780487805,0.17346938775510204,1.0,1.0,,1.0,1.0,0.012195121951219513,0.018518518518518517,,,,,,,,,,1610612760,2023,2022-23,True
1628983-1629652-1630197-1630526-1630581,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Aleksej Pokusevski, Jeremiah Robinson-Earl, Josh Giddey","Gilgeous-Alexander, Dort, Pokusevski, Robinson-Earl, Giddey",1628983-1629652-1630197-1630526-1630581,OKC,5239.0,13,87,58.0,185,184,11.0,9.0,20.0,369,41.0,59.0,10.0,14.0,4.0,4.0,12.0,31.0,3.0,10.0,9.0,22.0,,,,2.0,26.0,50.0,,5.0,,,56.0,100.0,35.0,72.0,28.0,245.0,187.0,10.0,14.0,,5.0,4.0,24.0,5.0,5.0,,2.0,2.0,12.0,50.0,62.0,102.0,3.0,16.0,50.0,26.0,8.0,25.0,34.0,59.0,25.0,9.0,19.0,5.0,1.0,152.0,8.0,16.0,2.0,37.0,40.0,1.0,78.0,26.0,104.0,5.0,19.0,12.0,7.0,14.0,4.0,10.0,11.0,,4.0,,1.0,25.0,2.0,3.0,15.0,23.0,1.0,,2.0,35.0,1.0,1.0,1.0,39.0,3.0,2.0,19.0,,1.0,12.0,7.0,4.0,12.0,7.0,,221.0,12.0,11.0,1.0,1.0,0.44642857142857145,0.5208333333333334,0.9714285714285714,0.4861111111111111,,,0.4861111111111111,0.56,0.7142857142857143,1.0,0.6308139534883721,0.5263157894736842,0.7142857142857143,0.6428571428571429,0.5217391304347826,0.75,0.4186046511627907,0.08,0.0847457627118644,0.06451612903225806,0.56,1.0,0.5,0.6896551724137931,0.38095238095238093,0.8809523809523809,0.21621621621621623,0.77,0.3037974683544304,0.5,0.3157894736842105,0.2,0.16666666666666666,0.3076923076923077,0.5833333333333334,0.75,0.8,0.8518518518518519,0.9333333333333333,0.06944444444444445,101.42393586562322,0.5833333333333334,14.502702702702702,13.891304347826088,14.227027027027027,13.391304347826088,0.3430232558139535,0.6949152542372882,0.7592592592592593,0.4634146341463415,0.18023255813953487,0.3870967741935484,0.41379310344827586,0.4166666666666667,0.05813953488372093,0.3,0.3333333333333333,0.3333333333333333,0.12790697674418605,0.4090909090909091,0.4090909090909091,1.0,0.29069767441860467,0.52,0.52,0.9615384615384616,0.7368421052631579,0.7142857142857143,,,,,0.2631578947368421,,,0.5714285714285714,1.0,0.2857142857142857,,,,0.7616279069767442,0.52,0.5604944767441861,0.5934357142857143,0.5868142857142857,0.10106382978723404,0.16379310344827586,,0.09795918367346938,0.04897959183673469,5.224,24.82638888888889,0.05945945945945946,,,,,,,,1.0,1.0,0.1,,,,,,,1610612760,2023,2022-23,True
1628983-1629652-1630526-1630581-1631114,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Jeremiah Robinson-Earl, Josh Giddey, Jalen Williams","Gilgeous-Alexander, Dort, Robinson-Earl, Giddey, Williams",1628983-1629652-1630526-1630581-1631114,OKC,4748.0,15,79,4.0,174,176,37.0,31.0,22.0,350,40.0,61.0,10.0,16.0,9.0,15.0,16.0,34.0,1.0,12.0,8.0,18.0,,,2.0,4.0,11.0,37.0,1.0,4.0,2.0,6.0,57.0,107.0,19.0,55.0,22.0,193.0,189.0,11.0,20.0,1.0,4.0,4.0,29.0,11.0,24.0,4.0,10.0,8.0,42.0,48.0,66.0,48.0,9.0,18.0,37.0,11.0,11.0,24.0,16.0,40.0,9.0,7.0,20.0,4.0,,96.0,10.0,19.0,1.0,26.0,34.0,4.0,64.0,30.0,94.0,3.0,9.0,5.0,4.0,13.0,5.0,10.0,14.0,1.0,3.0,,4.0,27.0,4.0,5.0,19.0,36.0,,1.0,4.0,33.0,2.0,1.0,4.0,31.0,4.0,2.0,12.0,1.0,4.0,9.0,7.0,2.0,9.0,6.0,,164.0,42.0,37.0,3.0,2.0,0.42105263157894735,0.5,0.8421052631578947,0.34545454545454546,0.25,0.4,0.34545454545454546,0.5327102803738317,0.55,0.4583333333333333,0.5277777777777778,0.5208333333333334,0.5,0.5514285714285714,0.5370370370370371,0.5384615384615384,0.3395061728395062,0.102803738317757,0.08196721311475409,0.14705882352941177,0.48148148148148145,0.8,0.16666666666666666,0.5964912280701754,0.38,0.8125,0.2777777777777778,0.6741573033707865,0.3372093023255814,0.5714285714285714,0.3333333333333333,0.09090909090909091,0.2692307692307692,0.3,0.6875,0.5,0.3333333333333333,0.76,1.0,0.04054054054054054,106.14995787700083,0.6666666666666666,14.471264367816092,12.670454545454545,13.39080459770115,11.744318181818182,0.3765432098765432,0.6557377049180327,0.7142857142857143,0.5,0.20987654320987653,0.47058823529411764,0.5517241379310345,0.25,0.07407407407407407,0.08333333333333333,0.09090909090909091,,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.875,0.22839506172839505,0.2972972972972973,0.3055555555555556,0.8181818181818182,0.6666666666666666,0.625,0.2,,,,0.16666666666666666,0.25,,0.4411764705882353,0.6,0.11764705882352941,0.5,0.17647058823529413,0.3333333333333333,0.7160493827160493,0.2972972972972973,0.549487037037037,0.5681499999999999,0.5533411764705882,0.07602339181286549,0.10434782608695652,0.017857142857142856,0.15025906735751296,0.21761658031088082,5.521495327102803,25.092727272727274,0.21264367816091953,,,,1.0,,0.01818181818181818,0.02702702702702703,,,0.08333333333333333,1.0,2.0,,,,,1610612760,2023,2022-23,True
1628983-1629026-1629652-1630581-1631114,1610612760,"Shai Gilgeous-Alexander, Kenrich Williams, Luguentz Dort, Josh Giddey, Jalen Williams","Gilgeous-Alexander, Williams, Dort, Giddey, Williams",1628983-1629026-1629652-1630581-1631114,OKC,4407.0,21,73,-15.0,151,145,20.0,9.0,21.0,296,25.0,32.0,7.0,8.0,7.0,8.0,9.0,28.0,6.0,11.0,8.0,18.0,,2.0,,1.0,9.0,35.0,2.0,4.0,1.0,5.0,40.0,71.0,17.0,53.0,44.0,175.0,190.0,9.0,13.0,2.0,6.0,9.0,33.0,7.0,12.0,1.0,6.0,11.0,28.0,34.0,46.0,42.0,9.0,12.0,34.0,9.0,8.0,17.0,14.0,31.0,6.0,8.0,11.0,4.0,2.0,76.0,8.0,16.0,1.0,20.0,24.0,4.0,48.0,25.0,73.0,5.0,6.0,1.0,5.0,14.0,3.0,10.0,13.0,1.0,4.0,,1.0,27.0,,2.0,16.0,28.0,2.0,3.0,3.0,40.0,1.0,3.0,,55.0,1.0,,22.0,2.0,4.0,7.0,3.0,4.0,7.0,1.0,,142.0,25.0,18.0,1.0,2.0,0.425,0.5,0.8235294117647058,0.32075471698113206,0.3333333333333333,0.16666666666666666,0.3269230769230769,0.5633802816901409,0.6923076923076923,0.5833333333333334,0.5282258064516129,0.631578947368421,0.4722222222222222,0.5833333333333334,0.6875,0.5833333333333334,0.4274193548387097,0.11267605633802817,0.125,0.14285714285714285,0.5185185185185185,1.0,0.16666666666666666,0.5853658536585366,0.5161290322580645,0.6451612903225806,0.22857142857142856,0.6111111111111112,0.36363636363636365,0.5714285714285714,0.5263157894736842,0.4,0.2,0.3,0.4444444444444444,0.7058823529411765,0.6666666666666666,0.6666666666666666,0.6,0.08771929824561403,96.71885636487406,0.14285714285714285,15.966887417218542,13.76551724137931,15.3841059602649,12.917241379310346,0.25806451612903225,0.78125,0.8928571428571429,0.44,0.22580645161290322,0.32142857142857145,0.375,0.4444444444444444,0.08870967741935484,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.14516129032258066,0.4444444444444444,0.4444444444444444,1.0,0.28225806451612906,0.2571428571428571,0.2647058823529412,0.6666666666666666,0.42105263157894735,0.875,0.14285714285714285,0.10526315789473684,,,0.21052631578947367,0.5,1.0,0.4444444444444444,0.875,0.05555555555555555,,0.2777777777777778,0.2,0.6854838709677419,0.2647058823529412,0.5205845528455285,0.5548681818181819,0.4942411764705883,0.1643835616438356,0.2391304347826087,0.037037037037037035,0.18857142857142858,0.16,6.3718309859154925,25.401886792452835,0.13245033112582782,,,,1.0,,0.018867924528301886,0.02857142857142857,,,,,,1.0,1.0,,,1610612760,2023,2022-23,True
1628983-1629652-1630581-1631114-203488,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Josh Giddey, Jalen Williams, Mike Muscala","Gilgeous-Alexander, Dort, Giddey, Williams, Muscala",1628983-1629652-1630581-1631114-203488,OKC,4340.0,22,72,-39.0,157,161,46.0,19.0,21.0,318,26.0,48.0,8.0,13.0,6.0,9.0,12.0,28.0,6.0,17.0,4.0,10.0,,2.0,2.0,4.0,14.0,39.0,1.0,5.0,3.0,8.0,44.0,93.0,18.0,49.0,23.0,165.0,204.0,8.0,14.0,1.0,7.0,3.0,22.0,13.0,25.0,5.0,12.0,12.0,53.0,44.0,44.0,51.0,3.0,10.0,39.0,14.0,13.0,22.0,17.0,39.0,13.0,4.0,17.0,1.0,4.0,95.0,5.0,19.0,,20.0,27.0,1.0,48.0,24.0,72.0,1.0,13.0,6.0,7.0,14.0,3.0,7.0,11.0,1.0,7.0,,3.0,25.0,2.0,6.0,18.0,32.0,,1.0,2.0,27.0,1.0,1.0,,32.0,5.0,1.0,16.0,,2.0,9.0,6.0,3.0,10.0,3.0,,143.0,53.0,46.0,3.0,2.0,0.5,0.5641025641025641,0.9444444444444444,0.3673469387755102,0.14285714285714285,0.4166666666666667,0.3673469387755102,0.4731182795698925,0.5714285714285714,0.52,0.5,0.4523809523809524,0.5540540540540541,0.5290322580645161,0.4772727272727273,0.5909090909090909,0.34507042253521125,0.13978494623655913,0.14583333333333334,0.17857142857142858,0.56,1.0,,0.6923076923076923,0.3877551020408163,0.7142857142857143,0.1724137931034483,0.7014925373134329,0.3076923076923077,0.5,0.375,0.18181818181818182,0.20833333333333334,,0.5,0.6666666666666666,1.0,0.6956521739130435,0.8,0.015384615384615385,105.5115207373272,0.3,14.235668789808917,13.074534161490684,13.477707006369426,12.453416149068323,0.3380281690140845,0.5416666666666666,0.6341463414634146,0.6538461538461539,0.19718309859154928,0.42857142857142855,0.5217391304347826,0.08333333333333333,0.11971830985915492,0.35294117647058826,0.375,0.6666666666666666,0.07042253521126761,0.4,0.4444444444444444,1.0,0.2746478873239437,0.358974358974359,0.358974358974359,0.9285714285714286,0.6190476190476191,0.6153846153846154,0.25,0.09523809523809523,,,0.23809523809523808,0.2,1.0,0.24324324324324326,0.6666666666666666,0.10810810810810811,0.5,0.21621621621621623,0.375,0.6830985915492958,0.358974358974359,0.5202598591549296,0.5736823529411765,0.5055527027027028,0.10457516339869281,0.15384615384615385,,0.13333333333333333,0.3212121212121212,6.866666666666667,25.453061224489794,0.2929936305732484,1.0,,,1.0,,0.02040816326530612,,,1.0,0.058823529411764705,,2.0,,,1.0,0.1,1610612760,2023,2022-23,True
1629026-1629647-1630544-1630581-1631172,1610612760,"Kenrich Williams, Darius Bazley, Tre Mann, Josh Giddey, Ousmane Dieng","Williams, Bazley, Mann, Giddey, Dieng",1629026-1629647-1630544-1630581-1631172,OKC,2124.0,8,35,5.0,69,69,6.0,8.0,9.0,138,17.0,31.0,4.0,10.0,2.0,2.0,2.0,7.0,1.0,3.0,,8.0,,,,1.0,6.0,18.0,,2.0,1.0,1.0,20.0,41.0,6.0,26.0,10.0,68.0,63.0,4.0,11.0,,2.0,1.0,9.0,3.0,4.0,1.0,2.0,,9.0,24.0,16.0,15.0,3.0,6.0,18.0,6.0,4.0,12.0,5.0,17.0,5.0,,10.0,2.0,,39.0,4.0,9.0,1.0,14.0,15.0,3.0,32.0,14.0,46.0,5.0,7.0,6.0,1.0,5.0,2.0,3.0,7.0,1.0,2.0,,1.0,12.0,1.0,,4.0,12.0,2.0,,,20.0,1.0,,1.0,16.0,5.0,1.0,10.0,,,5.0,2.0,3.0,5.0,3.0,,59.0,9.0,6.0,,,0.6,0.7058823529411765,0.8333333333333334,0.23076923076923078,,0.5,0.23076923076923078,0.4878048780487805,0.36363636363636365,0.75,0.43283582089552236,0.3076923076923077,0.75,0.4652777777777778,0.34615384615384615,0.75,0.3880597014925373,0.0975609756097561,0.0967741935483871,0.14285714285714285,0.4166666666666667,1.0,0.2,0.6521739130434783,0.45,0.7368421052631579,0.2,0.6904761904761905,0.325,0.5714285714285714,0.2,,0.25,0.125,0.7,0.6363636363636364,0.5,0.6875,1.0,0.14285714285714285,93.55932203389831,0.6,15.855072463768115,14.927536231884059,15.144927536231885,13.855072463768115,0.4626865671641791,0.5483870967741935,0.6071428571428571,0.5882352941176471,0.1044776119402985,0.2857142857142857,0.3333333333333333,1.0,0.04477611940298507,0.3333333333333333,0.3333333333333333,,0.11940298507462686,,,,0.26865671641791045,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7692307692307693,0.4,,,,,0.15384615384615385,,,0.3333333333333333,1.0,0.16666666666666666,,0.16666666666666666,1.0,0.8507462686567164,0.3333333333333333,0.5354858208955223,0.5296299999999999,0.49438333333333334,0.1388888888888889,0.21739130434782608,,0.1323529411764706,0.1323529411764706,4.163414634146341,25.157692307692308,0.08695652173913043,,,,1.0,,0.038461538461538464,,,,,,,,,,0.125,1610612760,2023,2022-23,True
