EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,LostBallTurnovers,Travels,SecondChanceTurnovers,3SecondViolations,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,AtRimPctBlocked,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffCorner3ReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,Transition Take Fouls,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1626167-1627741-1630169-1630188-1630537,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Jalen Smith, Chris Duarte","Turner, Hield, Haliburton, Smith, Duarte",1626167-1627741-1630169-1630188-1630537,IND,1031.0,2,17.0,-17.0,37.0,37.0,1.0,,2.0,74.0,7.0,9.0,1.0,1.0,,,3.0,5.0,1.0,2.0,,2.0,,,1.0,9.0,,,,,11.0,16.0,1.0,11.0,5.0,30.0,47.0,1.0,2.0,,,,2.0,,,,,,,14.0,8.0,3.0,,2.0,9.0,1.0,1.0,7.0,1.0,8.0,1.0,,4.0,3.0,17.0,2.0,,,7.0,5.0,12.0,2.0,14.0,3.0,3.0,,3.0,2.0,3.0,5.0,2.0,8.0,1.0,1.0,2.0,7.0,,1.0,,8.0,,4.0,,,1.0,,1.0,1.0,28.0,,1.0,,,0.6363636363636364,0.7,1.0,0.09090909090909091,,,0.09090909090909091,0.6875,0.5,,0.46296296296296297,0.5,,0.4838709677419355,0.5,,0.4074074074074074,0.0625,,0.375,,0.8333333333333334,,0.875,0.2,0.8571428571428571,0.13333333333333333,,0.25,0.5,1.0,1.0,0.8571428571428571,1.0,103.35596508244423,1.0,14.054054054054054,13.81081081081081,13.81081081081081,13.64864864864865,0.3333333333333333,0.7777777777777778,0.875,0.5714285714285714,0.18518518518518517,0.6,0.6,1.0,0.07407407407407407,0.5,0.5,0.07407407407407407,,,,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,0.5,1.0,,,,,,,,,,,0.7407407407407407,0.1111111111111111,0.5632,0.4261,,0.12903225806451613,0.2,0.06666666666666667,,6.24375,25.80909090909091,0.02702702702702703,,,,,,,,,,1.0,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1630188-1631097,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Jalen Smith, Bennedict Mathurin","Turner, Hield, Haliburton, Smith, Mathurin",1626167-1627741-1630169-1630188-1631097,IND,2228.0,13,37.0,-3.0,80.0,79.0,30.0,17.0,11.0,159.0,15.0,26.0,3.0,4.0,8.0,10.0,5.0,8.0,1.0,5.0,2.0,5.0,,1.0,7.0,24.0,,3.0,3.0,10.0,21.0,39.0,9.0,29.0,15.0,84.0,87.0,3.0,4.0,,4.0,6.0,12.0,9.0,14.0,5.0,13.0,6.0,39.0,22.0,20.0,12.0,15.0,4.0,24.0,7.0,4.0,11.0,4.0,15.0,2.0,2.0,8.0,3.0,34.0,6.0,4.0,,12.0,17.0,30.0,10.0,40.0,5.0,2.0,3.0,10.0,,6.0,4.0,1.0,14.0,3.0,7.0,12.0,15.0,,1.0,1.0,19.0,1.0,9.0,,1.0,8.0,6.0,8.0,4.0,72.0,39.0,30.0,,1.0,0.5238095238095238,0.5789473684210527,0.4444444444444444,0.3103448275862069,,0.38461538461538464,0.3103448275862069,0.5384615384615384,0.75,0.6428571428571429,0.5073529411764706,0.375,0.6111111111111112,0.5454545454545454,0.5454545454545454,0.6290322580645161,0.4264705882352941,0.10256410256410256,,0.7142857142857143,,0.6071428571428571,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6304347826086957,0.2777777777777778,0.2727272727272727,0.4,0.46153846153846156,0.7692307692307693,0.5,0.6666666666666666,0.6666666666666666,102.76481149012568,0.5,13.125,14.91139240506329,12.5125,14.012658227848101,0.38235294117647056,0.5769230769230769,0.6521739130434783,0.5333333333333333,0.11764705882352941,0.625,0.625,0.6,0.07352941176470588,0.2,0.25,0.07352941176470588,0.4,0.4,1.0,0.35294117647058826,0.2916666666666667,0.30434782608695654,0.2857142857142857,0.5,0.75,0.125,,,0.375,,,0.37037037037037035,0.8,0.37037037037037035,0.3,0.8088235294117647,0.2916666666666667,0.5482654411764706,0.5920125,0.529387037037037,0.11842105263157894,0.19148936170212766,0.14285714285714285,0.4642857142857143,5.507692307692308,26.2551724137931,0.375,,4.0,,1.0,,,2.0,3.0,1.0,,1.0,,1.0,2.0,0.11538461538461539,1.0,0.1111111111111111,0.6666666666666666,,1.0,,0.03225806451612903,,,,,,,,0.25,1.0,0.034482758620689655,0.041666666666666664,,,,,0.2,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1630188-204456,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Jalen Smith, T.J. McConnell","Turner, Hield, Haliburton, Smith, McConnell",1626167-1627741-1630169-1630188-204456,IND,368.0,4,6.0,1.0,12.0,13.0,,2.0,1.0,25.0,2.0,3.0,,,,,1.0,2.0,,,1.0,2.0,,,1.0,6.0,,,,,3.0,5.0,2.0,8.0,1.0,13.0,12.0,1.0,1.0,,,1.0,3.0,,,,,,,4.0,2.0,6.0,,,6.0,1.0,,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,2.0,,,2.0,5.0,7.0,2.0,9.0,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,5.0,3.0,,1.0,,1.0,1.0,1.0,,,3.0,3.0,3.0,2.0,10.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.6,1.0,,0.46153846153846156,1.0,,0.5,1.5,,0.6153846153846154,,,1.0,,0.7142857142857143,,1.0,0.3333333333333333,0.7777777777777778,0.25,,0.2,0.6666666666666666,0.5,1.0,1.0,1.0,97.82608695652173,0.6666666666666666,14.833333333333334,14.615384615384615,14.583333333333334,14.153846153846153,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,0.5,0.5,,,,,0.15384615384615385,0.5,0.5,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,0.8461538461538461,0.16666666666666666,0.5615,0.4333,,0.07692307692307693,0.2,0.23076923076923078,,3.4,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1630537-1631097,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Chris Duarte, Bennedict Mathurin","Turner, Hield, Haliburton, Duarte, Mathurin",1626167-1627741-1630169-1630537-1631097,IND,427.0,5,7.0,-19.0,16.0,18.0,2.0,13.0,3.0,34.0,1.0,2.0,,,1.0,1.0,1.0,3.0,,,,1.0,,1.0,2.0,7.0,,,,,2.0,5.0,2.0,8.0,3.0,13.0,32.0,,,,1.0,,,1.0,2.0,,,,2.0,4.0,,6.0,,,7.0,2.0,3.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,1.0,2.0,,1.0,1.0,3.0,3.0,6.0,,,,2.0,,2.0,2.0,,4.0,1.0,1.0,5.0,3.0,,,,4.0,,2.0,,,,,,,13.0,2.0,2.0,2.0,,1.0,1.0,1.0,0.25,,,0.25,0.4,,0.5,0.38461538461538464,,0.5,0.43333333333333335,,0.5,0.6153846153846154,0.6,0.6666666666666666,0.5,,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.4,0.3333333333333333,,0.2,0.5,,,0.5,,114.66042154566746,,14.4375,10.88888888888889,13.625,10.61111111111111,0.15384615384615385,0.5,1.0,1.0,0.23076923076923078,0.3333333333333333,1.0,1.0,,,,0.07692307692307693,,,,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,1.0,,,,,,0.5,1.0,,,0.7692307692307693,0.2857142857142857,0.5449230769230768,,0.61685,0.13333333333333333,0.2857142857142857,,0.15384615384615385,3.3600000000000003,27.0125,0.125,,,,2.0,,,,,1.0,,,,2.0,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1630537-201949,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Chris Duarte, James Johnson","Turner, Hield, Haliburton, Duarte, Johnson",1626167-1627741-1630169-1630537-201949,IND,129.0,1,2.0,,4.0,4.0,,3.0,,8.0,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,1.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,3.0,,,,,,,1.0,0.25,,,0.3333333333333333,,,,0.375,,,0.375,,,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,89.30232558139535,,21.25,11.0,21.25,11.0,,,,,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,0.5,0.4811,,,,,,,,32.975,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1630543-1631097,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Isaiah Jackson, Bennedict Mathurin","Turner, Hield, Haliburton, Jackson, Mathurin",1626167-1627741-1630169-1630543-1631097,IND,259.0,2,4.0,-1.0,8.0,10.0,4.0,5.0,1.0,18.0,1.0,2.0,,1.0,,1.0,1.0,2.0,,,,1.0,,,2.0,4.0,,,2.0,3.0,2.0,4.0,2.0,5.0,,10.0,11.0,,1.0,,,,,,2.0,2.0,3.0,,6.0,4.0,,3.0,3.0,,4.0,2.0,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,1.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,10.0,6.0,4.0,1.0,,1.0,1.0,0.5,0.4,,0.6666666666666666,0.4,0.5,,,0.5555555555555556,,0.6,0.5555555555555556,,0.6,0.5555555555555556,,,,,0.5,0.5,1.0,,0.6666666666666666,0.2,,,,1.0,,,1.0,100.07722007722008,,15.25,13.7,15.125,12.8,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,,,,0.1111111111111111,,,,0.4444444444444444,0.5,0.5,0.5,1.0,,,,,,,,0.2,,0.6,0.6666666666666666,0.7777777777777778,0.5,0.5287000000000001,0.6157,0.52222,,,,0.6,3.7,25.639999999999997,0.5,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1630678-1631097,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Terry Taylor, Bennedict Mathurin","Turner, Hield, Haliburton, Taylor, Mathurin",1626167-1627741-1630169-1630678-1631097,IND,84.0,1,1.0,1.0,3.0,2.0,,,,5.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,2.0,3.0,,,1.0,5.0,4.0,,,,,,,,,,,,,4.0,,,,,,,,2.0,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,5.0,,,,,1.0,1.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,85.71428571428572,,17.333333333333332,16.0,17.333333333333332,16.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5646666666666667,,,0.3333333333333333,0.3333333333333333,,,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630169-1631097-204456,1610612754,"Myles Turner, Buddy Hield, Tyrese Haliburton, Bennedict Mathurin, T.J. McConnell","Turner, Hield, Haliburton, Mathurin, McConnell",1626167-1627741-1630169-1631097-204456,IND,1598.0,11,27.0,-3.0,58.0,57.0,33.0,20.0,6.0,115.0,11.0,19.0,2.0,3.0,7.0,11.0,7.0,10.0,,,,2.0,,,5.0,20.0,1.0,2.0,2.0,9.0,18.0,29.0,5.0,22.0,17.0,68.0,71.0,2.0,4.0,1.0,2.0,,7.0,11.0,18.0,2.0,9.0,14.0,42.0,22.0,14.0,12.0,3.0,2.0,20.0,5.0,3.0,11.0,4.0,15.0,4.0,,7.0,4.0,34.0,3.0,2.0,,11.0,4.0,16.0,5.0,21.0,6.0,5.0,1.0,3.0,,2.0,3.0,,6.0,5.0,10.0,12.0,12.0,1.0,,,19.0,3.0,6.0,1.0,2.0,,,,,61.0,42.0,33.0,1.0,2.0,0.6111111111111112,0.6470588235294118,0.8,0.22727272727272727,0.5,0.2222222222222222,0.22727272727272727,0.6206896551724138,0.5,0.6111111111111112,0.5,0.5833333333333334,0.5185185185185185,0.5877192982456141,0.5833333333333334,0.640625,0.43137254901960786,0.10344827586206896,,0.5,,0.4444444444444444,0.18181818181818182,0.6875,0.17647058823529413,0.6,0.17857142857142858,0.25,0.2,0.3333333333333333,,1.0,0.6666666666666666,0.75,103.62953692115144,,13.46551724137931,14.333333333333334,13.155172413793103,13.175438596491228,0.37254901960784315,0.5789473684210527,0.6875,0.6363636363636364,0.19607843137254902,0.7,0.7,0.5714285714285714,,,,0.0392156862745098,,,,0.39215686274509803,0.25,0.25,0.8,0.5,0.6666666666666666,,,,0.3333333333333333,0.5,1.0,0.4074074074074074,0.6363636363636364,0.3333333333333333,0.2222222222222222,0.803921568627451,0.25,0.5313264705882353,0.6332,0.5162537037037037,0.12727272727272726,0.1875,0.10294117647058823,0.6176470588235294,4.820689655172414,26.427272727272726,0.5689655172413793,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,0.15789473684210525,1.0,,,0.043478260869565216,1.0,,0.04,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630174-1630188-204456,1610612754,"Myles Turner, Buddy Hield, Aaron Nesmith, Jalen Smith, T.J. McConnell","Turner, Hield, Nesmith, Smith, McConnell",1626167-1627741-1630174-1630188-204456,IND,26.0,1,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,110.76923076923076,1.0,,26.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630174-1630243-1631097,1610612754,"Myles Turner, Buddy Hield, Aaron Nesmith, Trevelin Queen, Bennedict Mathurin","Turner, Hield, Nesmith, Queen, Mathurin",1626167-1627741-1630174-1630243-1631097,IND,158.0,1,3.0,-1.0,6.0,5.0,,,2.0,11.0,1.0,3.0,1.0,2.0,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,3.0,7.0,,1.0,,6.0,7.0,1.0,2.0,,,,2.0,,,,,,,,6.0,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.42857142857142855,0.5,,0.375,0.5,,0.375,0.5,,0.125,,,,,,0.25,1.0,1.0,1.0,0.4,,1.0,,,,1.0,,100.25316455696202,,14.5,14.2,14.166666666666666,14.2,0.375,0.3333333333333333,0.3333333333333333,,0.375,0.3333333333333333,0.3333333333333333,,0.125,1.0,1.0,,,,,0.125,,,,1.0,0.5,,,,,,,,,,,0.5,,0.511425,0.6096,,,,0.3333333333333333,,5.6571428571428575,26.9,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630174-1630537-204456,1610612754,"Myles Turner, Buddy Hield, Aaron Nesmith, Chris Duarte, T.J. McConnell","Turner, Hield, Nesmith, Duarte, McConnell",1626167-1627741-1630174-1630537-204456,IND,2688.0,6,45.0,-24.0,90.0,90.0,3.0,5.0,5.0,180.0,17.0,27.0,3.0,5.0,,,5.0,13.0,4.0,4.0,2.0,9.0,,,6.0,18.0,1.0,1.0,,,26.0,44.0,8.0,27.0,21.0,97.0,121.0,3.0,6.0,1.0,1.0,2.0,11.0,,,,,3.0,3.0,26.0,26.0,24.0,,4.0,18.0,6.0,3.0,13.0,8.0,21.0,6.0,2.0,10.0,2.0,50.0,2.0,5.0,1.0,10.0,14.0,24.0,8.0,32.0,9.0,6.0,3.0,7.0,2.0,7.0,9.0,,16.0,2.0,8.0,13.0,23.0,,1.0,2.0,27.0,2.0,11.0,2.0,,4.0,2.0,4.0,1.0,86.0,3.0,3.0,,,0.5,0.5416666666666666,1.0,0.2962962962962963,1.0,,0.2962962962962963,0.5909090909090909,0.5,,0.5352112676056338,0.6428571428571429,,0.5914634146341463,0.6875,1.5,0.38028169014084506,0.06818181818181818,,0.4375,0.3333333333333333,0.6363636363636364,0.2777777777777778,0.5263157894736842,0.10526315789473684,0.5853658536585366,0.1891891891891892,0.3,0.08333333333333333,0.42857142857142855,0.7142857142857143,1.0,0.5714285714285714,0.4,96.42857142857143,0.25,15.022222222222222,14.844444444444445,14.511111111111111,13.8,0.38028169014084506,0.6296296296296297,0.7083333333333334,0.5882352941176471,0.18309859154929578,0.38461538461538464,0.38461538461538464,0.4,0.056338028169014086,1.0,1.0,0.1267605633802817,0.2222222222222222,0.2222222222222222,1.0,0.2535211267605634,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.6,,,,0.14285714285714285,1.0,1.0,,,,,0.7605633802816901,0.3333333333333333,0.5517169014084508,0.5934,,0.15853658536585366,0.20754716981132076,0.1134020618556701,0.030927835051546393,5.6045454545454545,24.874074074074073,0.03333333333333333,1.0,,2.0,,,0.25,,,,3.0,,2.0,1.0,2.0,0.1111111111111111,,,,0.06896551724137931,,0.25,,,0.3333333333333333,,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630174-1631097-204456,1610612754,"Myles Turner, Buddy Hield, Aaron Nesmith, Bennedict Mathurin, T.J. McConnell","Turner, Hield, Nesmith, Mathurin, McConnell",1626167-1627741-1630174-1631097-204456,IND,3170.0,14,53.0,-23.0,116.0,113.0,41.0,47.0,17.0,229.0,21.0,36.0,5.0,8.0,8.0,14.0,4.0,24.0,1.0,5.0,1.0,5.0,,,9.0,31.0,1.0,3.0,4.0,10.0,26.0,65.0,10.0,36.0,29.0,111.0,134.0,6.0,10.0,1.0,3.0,5.0,20.0,9.0,24.0,5.0,12.0,12.0,45.0,28.0,24.0,27.0,3.0,6.0,31.0,9.0,8.0,14.0,9.0,23.0,8.0,1.0,11.0,2.0,55.0,5.0,13.0,,14.0,16.0,36.0,18.0,54.0,11.0,8.0,3.0,7.0,2.0,4.0,9.0,,16.0,4.0,12.0,22.0,23.0,1.0,1.0,,36.0,1.0,13.0,,4.0,7.0,4.0,8.0,5.0,91.0,41.0,39.0,3.0,2.0,0.5384615384615384,0.6086956521739131,0.9,0.2777777777777778,0.3333333333333333,0.4166666666666667,0.2777777777777778,0.4,0.6,0.375,0.40594059405940597,0.5769230769230769,0.4583333333333333,0.4700854700854701,0.625,0.5,0.3564356435643564,0.12307692307692308,0.125,0.4375,,0.6956521739130435,0.35135135135135137,0.7,0.19230769230769232,0.6976744186046512,0.2857142857142857,0.26666666666666666,0.18181818181818182,0.7,0.7,0.6666666666666666,0.7692307692307693,0.5714285714285714,104.02523659305993,0.625,13.89655172413793,13.787610619469026,13.474137931034482,13.150442477876107,0.3564356435643564,0.5833333333333334,0.6774193548387096,0.5238095238095238,0.2376237623762376,0.16666666666666666,0.19047619047619047,0.5,0.04950495049504951,0.2,0.2,0.04950495049504951,0.2,0.2,1.0,0.3069306930693069,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.6153846153846154,0.625,,,,0.23076923076923078,0.3333333333333333,1.0,0.3888888888888889,0.5714285714285714,0.2777777777777778,0.4,0.7128712871287128,0.2903225806451613,0.5227950495049505,0.577838888888889,0.5313555555555555,0.11504424778761062,0.16883116883116883,0.18018018018018017,0.40540540540540543,5.281538461538462,25.72222222222222,0.35344827586206895,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,6.0,,2.0,,1.0,2.0,0.1388888888888889,1.0,0.05555555555555555,0.5,,3.0,0.3684210526315789,0.05454545454545454,1.0,0.4,1.0,0.25,,,1.0,0.6666666666666666,,,,,1.0,1.0,,,,,,,,,1610612754,2023,2022-23,False
1626167-1627741-1630174-201588-204456,1610612754,"Myles Turner, Buddy Hield, Aaron Nesmith, George Hill, T.J. McConnell","Turner, Hield, Nesmith, Hill, McConnell",1626167-1627741-1630174-201588-204456,IND,256.0,1,4.0,6.0,10.0,8.0,,2.0,,18.0,2.0,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,3.0,3.0,,,,,4.0,5.0,3.0,4.0,,17.0,11.0,,,,,,,,,,,,,2.0,6.0,6.0,3.0,,3.0,3.0,,1.0,2.0,3.0,2.0,,,,8.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,17.0,,,,,0.25,0.25,0.6666666666666666,0.75,,,0.75,0.8,,,0.9444444444444444,,,0.9444444444444444,,,0.4444444444444444,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,101.25,,13.5,15.125,13.5,15.125,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,1.0,1.0,,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,0.7777777777777778,1.0,0.5556277777777778,,,,,,,7.640000000000001,25.3,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2023,2022-23,False
