EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGA,FTDefRebounds,TwoPtShootingFoulsDrawn,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,PenaltyDefPoss,Steals,BadPassSteals,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyPointsPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyAtRimFGA,PenaltyAtRimFrequency,PtsPutbacks,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyAtRimFGM,PenaltyCorner3FGA,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,SelfOReb,LostBallSteals,Charge Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,3SecondViolations,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Transition Take Fouls Drawn,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceFtPoints,Offensive Fouls Drawn,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedAtRim,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,team_id,year,season,team_vs
1626171-1628960-1628975-203109-203114,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Jae Crowder, Khris Middleton","Portis, Allen, Carter, Crowder, Middleton",1626171-1628960-1628975-203109-203114,MIL,128.0,1,2.0,-2.0,4.0,5.0,1.0,9,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,3.0,1.0,,4.0,6.0,1.0,1.0,2.0,,4.0,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,2.0,,,,,,2.0,,,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.25,,,,,1.0,,0.5,0.6666666666666666,0.5,,,,,101.25,15.25,13.4,15.25,13.2,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,,0.25,1.0,1.0,,0.5,0.515125,,0.5,5.6000000000000005,25.1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-1628975-203114-203507,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Khris Middleton, Giannis Antetokounmpo","Portis, Allen, Carter, Middleton, Antetokounmpo",1626171-1628960-1628975-203114-203507,MIL,83.0,1,1.0,1.0,3.0,2.0,,5,,,,,,,,,3.0,,,3.0,,6.0,5.0,,,,,,3.0,,,,2.0,,,,6.0,,,,,,,,,,,1.0,,,,,,6.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,86.74698795180723,18.0,14.5,18.0,14.5,,,,,,,,,,,,,1.0,,,,1.0,0.54795,,,,25.833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,6.0,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-1628975-203114-204060,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Khris Middleton, Joe Ingles","Portis, Allen, Carter, Middleton, Ingles",1626171-1628960-1628975-203114-204060,MIL,121.0,1,2.0,-3.0,4.0,3.0,,7,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,7.0,,,,2.0,,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,1.0,,1.0,,1.0,1.0,3.0,,3.0,1.0,4.0,1.0,1.0,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,,,,,,,,,,,,,,83.30578512396694,20.0,13.666666666666666,20.0,13.666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,0.45511666666666667,,,9.55,27.0,,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-201572-201950-202083,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, Jrue Holiday, Wesley Matthews","Portis, Allen, Lopez, Holiday, Matthews",1626171-1628960-201572-201950-202083,MIL,244.0,2,4.0,13.0,8.0,9.0,1.0,17,2.0,2.0,1.0,1.0,1.0,2.0,,,4.0,3.0,4.0,5.0,,18.0,5.0,1.0,1.0,2.0,,6.0,4.0,,,,3.0,,,,9.0,,2.0,2.0,4.0,1.0,5.0,,,,,,,,,,,16.0,,,0.75,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,,,0.5,0.6666666666666666,100.32786885245902,13.125,15.444444444444445,13.125,15.444444444444445,0.2222222222222222,1.0,1.0,,0.2222222222222222,0.5,0.5,,,,,,0.4444444444444444,1.0,1.0,,0.7777777777777778,0.5639555555555555,,0.1111111111111111,5.1,25.56,1.0,,,,1.0,,0.1111111111111111,,,,,,4.0,1.0,1.0,3.0,1.0,2.0,2.0,,3.0,0.25,0.5406125,0.375,4.0,4.0,3.0,4.0,,,,0.8,0.8,1.0,1.0,1.0,,,,,,2.0,7.0,9.0,3.0,3.0,1.0,,7.0,,,0.75,,1.0,0.875,0.875,1.0,,,0.75,,,,0.3888888888888889,1.0,1.0,,0.5,1.0,1.0,0.25,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-201572-201950-203114,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, Jrue Holiday, Khris Middleton","Portis, Allen, Lopez, Holiday, Middleton",1626171-1628960-201572-201950-203114,MIL,1473.0,5,25.0,-8.0,51.0,46.0,5.0,97,9.0,13.0,1.0,2.0,5.0,9.0,1.0,8.0,13.0,15.0,30.0,17.0,1.0,55.0,63.0,1.0,3.0,5.0,16.0,14.0,13.0,3.0,,8.0,14.0,6.0,2.0,,34.0,3.0,6.0,8.0,14.0,5.0,19.0,6.0,,8.0,2.0,8.0,1.0,4.0,1.0,1.0,,50.0,0.5333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.574468085106383,0.5,0.5851063829787234,0.5,0.3617021276595745,,0.1,0.15384615384615385,,0.6153846153846154,0.2,0.75,0.6666666666666666,0.20833333333333334,0.25,,0.7142857142857143,1.0,94.82688391038697,14.823529411764707,15.58695652173913,14.235294117647058,15.217391304347826,0.2765957446808511,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.19148936170212766,0.5555555555555556,0.625,0.4,0.1702127659574468,0.125,0.125,,0.2765957446808511,0.4,0.5,1.0,0.6382978723404256,0.5502074468085106,0.5230666666666667,0.09090909090909091,8.383333333333333,25.83529411764706,4.0,,1.0,,0.25,1.0,0.0851063829787234,0.02127659574468085,0.03333333333333333,2.0,2.0,0.25,,5.0,4.0,1.0,1.0,,1.0,,1.0,1.0,0.52365,0.0196078431372549,4.0,8.0,6.0,4.0,,1.0,,0.47058823529411764,0.47058823529411764,0.3076923076923077,0.3076923076923077,0.3076923076923077,,,1.0,1.0,2.0,,3.0,18.0,6.0,3.0,2.0,,3.0,,,0.75,0.5,,1.5,1.5,0.2222222222222222,0.2222222222222222,0.5,0.75,0.2,,,0.05454545454545454,1.0,1.0,,1.0,1.0,,,,3.0,1.0,,,,,1.0,,,,,,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.2857142857142857,0.09523809523809523,1.0,1.0,0.75,0.2,1.0,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-201572-201950-204060,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, Jrue Holiday, Joe Ingles","Portis, Allen, Lopez, Holiday, Ingles",1626171-1628960-201572-201950-204060,MIL,114.0,1,2.0,-2.0,3.0,4.0,,7,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,,,,,2.0,1.0,,,,,,,,,,2.0,,2.0,,2.0,,,,,1.0,,1.0,,1.0,,3.0,,,0.5,,0.3333333333333333,,0.375,,0.3333333333333333,,,,,,,1.0,1.0,,,,,1.0,88.42105263157895,18.333333333333332,14.75,18.333333333333332,14.75,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,0.4544166666666667,,,14.55,25.2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-201950-202083-203507,1610612749,"Bobby Portis, Grayson Allen, Jrue Holiday, Wesley Matthews, Giannis Antetokounmpo","Portis, Allen, Holiday, Matthews, Antetokounmpo",1626171-1628960-201950-202083-203507,MIL,128.0,1,2.0,,5.0,4.0,,9,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,2.0,1.0,3.0,,3.0,1.0,,1.0,,3.0,1.0,,,,,2.0,,,0.5,,0.25,,0.25,,0.5,,,,,1.0,,1.0,1.0,,,,1.0,1.0,101.25,14.6,13.75,14.6,13.75,0.25,1.0,1.0,,,,,,0.25,,,,0.25,,,,0.75,0.5489125,,,8.45,25.15,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-201950-203114-203507,1610612749,"Bobby Portis, Grayson Allen, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Allen, Holiday, Middleton, Antetokounmpo",1626171-1628960-201950-203114-203507,MIL,27.0,1,,-3.0,1.0,1.0,,2,,,,,,,,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,106.66666666666666,19.0,8.0,19.0,8.0,,,,,,,,,,,,,1.0,,,,1.0,0.54405,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-201950-203114-204060,1610612749,"Bobby Portis, Grayson Allen, Jrue Holiday, Khris Middleton, Joe Ingles","Portis, Allen, Holiday, Middleton, Ingles",1626171-1628960-201950-203114-204060,MIL,257.0,2,4.0,-10.0,7.0,10.0,,17,,,,,,,,1.0,4.0,,1.0,4.0,3.0,6.0,16.0,,,,,,4.0,,,,,,,,,,,2.0,3.0,,3.0,1.0,1.0,1.0,2.0,2.0,,3.0,,4.0,,6.0,,,,,0.3,,0.42857142857142855,,0.8,,,,,1.0,,,1.0,,,,1.0,,95.25291828793775,18.0,13.1,18.0,12.2,,,,,,,,,0.2,,,,0.8,,,,0.8,0.5209699999999999,,,19.4,25.925,,1.0,2.0,1.0,,1.0,,0.2857142857142857,0.6666666666666666,,,,,1.0,1.0,3.0,2.0,1.0,2.0,,3.0,0.6666666666666666,0.49443333333333334,0.42857142857142855,1.0,1.0,3.0,1.0,,,,0.25,0.25,0.25,0.25,0.25,,,,,,,3.0,,,,,,3.0,,,,,,0.5,0.5,,,,,,,,0.5,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-203114-203507-204060,1610612749,"Bobby Portis, Grayson Allen, Khris Middleton, Giannis Antetokounmpo, Joe Ingles","Portis, Allen, Middleton, Antetokounmpo, Ingles",1626171-1628960-203114-203507-204060,MIL,83.0,1,1.0,6.0,4.0,3.0,,7,,,,,2.0,2.0,,1.0,,2.0,3.0,1.0,2.0,9.0,3.0,,,,,4.0,,,,,1.0,,,,3.0,,1.0,,1.0,,1.0,,,,,,,2.0,,2.0,,9.0,,,0.6666666666666666,,0.875,,1.125,,0.25,,,,,,,1.0,1.0,,,,,,121.44578313253012,9.5,15.0,9.5,15.0,,,,,0.5,1.0,1.0,,0.25,,,,,,,,0.25,0.470075,,,9.633333333333333,22.7,1.0,,2.0,,,,0.25,0.5,0.6666666666666666,,,,3.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628975-201572-202083-203109,1610612749,"Bobby Portis, Jevon Carter, Brook Lopez, Wesley Matthews, Jae Crowder","Portis, Carter, Lopez, Matthews, Crowder",1626171-1628975-201572-202083-203109,MIL,62.0,1,1.0,-3.0,2.0,2.0,1.0,4,,1.0,,,,1.0,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,1.0,,,,92.9032258064516,19.0,12.0,11.5,8.5,0.5,,,,0.5,,,,,,,,,,,,0.5,0.61555,,,3.55,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,1.0,2.0,,0.61555,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,0.5,,,,,,,1.0,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628975-201572-202083-203507,1610612749,"Bobby Portis, Jevon Carter, Brook Lopez, Wesley Matthews, Giannis Antetokounmpo","Portis, Carter, Lopez, Matthews, Antetokounmpo",1626171-1628975-201572-202083-203507,MIL,104.0,1,2.0,-2.0,4.0,5.0,,9,1.0,1.0,,,1.0,1.0,,,1.0,2.0,2.0,1.0,,4.0,6.0,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,2.0,,,2.0,2.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,4.0,0.5,0.5,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,1.0,,,0.6666666666666666,,,,,,124.61538461538461,11.5,11.6,11.5,11.6,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,0.6666666666666666,0.6159833333333333,,,6.4,27.1,,,,,1.0,1.0,,,,1.0,1.0,1.0,5.0,,,4.0,1.0,2.0,1.0,1.0,4.0,0.3333333333333333,0.6159833333333333,1.0,,,,,,1.0,,,,,,,,,,,,2.0,4.0,,,,,,4.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628975-201950-202083-203109,1610612749,"Bobby Portis, Jevon Carter, Jrue Holiday, Wesley Matthews, Jae Crowder","Portis, Carter, Holiday, Matthews, Crowder",1626171-1628975-201950-202083-203109,MIL,17.0,1,,3.0,1.0,,,1,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,1.5,,1.5,,1.0,,,,,,,,,,,,,,84.70588235294117,15.0,,15.0,,,,,,,,,,,,,,,,,,1.0,0.5103,,,,22.9,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,0.5103,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,3.0,3.0,1.0,,,,3.0,,,1.0,,,1.5,1.5,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628975-201950-203109-203114,1610612749,"Bobby Portis, Jevon Carter, Jrue Holiday, Jae Crowder, Khris Middleton","Portis, Carter, Holiday, Crowder, Middleton",1626171-1628975-201950-203109-203114,MIL,23.0,1,,-2.0,1.0,1.0,,2,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.21739130434781,9.0,14.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628975-202083-203507-204060,1610612749,"Bobby Portis, Jevon Carter, Wesley Matthews, Giannis Antetokounmpo, Joe Ingles","Portis, Carter, Matthews, Antetokounmpo, Ingles",1626171-1628975-202083-203507-204060,MIL,76.0,1,1.0,2.0,3.0,2.0,,5,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,1.0,5.0,3.0,,,,2.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,2.0,,5.0,0.5,0.5,1.0,,1.0,,0.8333333333333334,,,,,,,,,,,,,,,,94.73684210526316,12.666666666666666,19.0,12.666666666666666,19.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,0.5,0.58585,,,5.3,,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-201572-201950-202083-203114,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Wesley Matthews, Khris Middleton","Portis, Lopez, Holiday, Matthews, Middleton",1626171-201572-201950-202083-203114,MIL,101.0,1,2.0,-2.0,3.0,3.0,1.0,6,,,,,1.0,3.0,,,,1.0,3.0,,1.0,3.0,5.0,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,,3.0,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,1.0,0.5,,1.0,0.5,,0.5,1.0,,85.54455445544555,19.0,14.666666666666666,16.0,14.666666666666666,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.43826666666666664,0.4401,,9.033333333333333,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1626171-201572-201950-202083-204060,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Wesley Matthews, Joe Ingles","Portis, Lopez, Holiday, Matthews, Ingles",1626171-201572-201950-202083-204060,MIL,281.0,1,5.0,4.0,9.0,9.0,1.0,18,,,,,1.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,16.0,12.0,,,1.0,4.0,,3.0,1.0,,2.0,5.0,,1.0,1.0,13.0,1.0,2.0,,2.0,1.0,3.0,,,1.0,,,,3.0,,4.0,,15.0,1.0,1.0,0.5,,0.9285714285714286,,0.8888888888888888,0.5,0.42857142857142855,,0.25,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.5,,1.0,92.24199288256227,13.666666666666666,17.555555555555557,13.333333333333334,16.88888888888889,,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,0.42857142857142855,0.4865785714285714,,0.0625,10.175,26.8,,,2.0,,,,,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,7.0,,,,,,,,,,,,3.0,3.0,,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,9.0,3.0,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,1610612749,2023,2022-23,True
1626171-201572-201950-203114-204060,1610612749,"Bobby Portis, Brook Lopez, Jrue Holiday, Khris Middleton, Joe Ingles","Portis, Lopez, Holiday, Middleton, Ingles",1626171-201572-201950-203114-204060,MIL,169.0,1,3.0,5.0,7.0,5.0,1.0,12,1.0,1.0,,,1.0,4.0,,,,2.0,5.0,1.0,4.0,11.0,6.0,,,3.0,4.0,,,1.0,,2.0,3.0,1.0,1.0,,7.0,1.0,2.0,,2.0,1.0,3.0,,,1.0,2.0,2.0,,3.0,,4.0,,8.0,1.0,1.0,0.4,,0.5833333333333334,1.5,0.7857142857142857,1.5,0.16666666666666666,,0.2,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.3333333333333333,,1.0,102.24852071005917,15.428571428571429,12.2,14.857142857142858,12.2,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,0.5014833333333334,0.4599,0.2727272727272727,6.74,23.6,1.0,,3.0,,,,0.16666666666666666,0.42857142857142855,0.5,1.0,1.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,3.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.25,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1610612749,2023,2022-23,True
1626171-201950-202083-203109-204060,1610612749,"Bobby Portis, Jrue Holiday, Wesley Matthews, Jae Crowder, Joe Ingles","Portis, Holiday, Matthews, Crowder, Ingles",1626171-201950-202083-203109-204060,MIL,191.0,1,3.0,4.0,8.0,8.0,,16,2.0,2.0,,,1.0,1.0,,,2.0,3.0,3.0,2.0,4.0,13.0,9.0,,,,4.0,2.0,2.0,,,2.0,3.0,1.0,1.0,,7.0,,4.0,1.0,5.0,,5.0,1.0,,1.0,,1.0,1.0,4.0,1.0,6.0,,13.0,0.6666666666666666,0.6666666666666666,1.0,,0.9,,0.9285714285714286,,0.4,,,,,1.0,,1.0,1.0,,,,1.0,1.0,120.62827225130891,10.625,13.25,10.625,13.25,0.4,1.0,1.0,0.5,0.2,1.0,1.0,1.0,,,,,0.4,,,,0.8,0.54123,,,3.6,28.15,,,3.0,,,,,0.5,0.75,,,,,,,8.0,2.0,3.0,2.0,1.0,8.0,0.4,0.54123,1.0,1.0,1.0,,1.0,,,,0.5,0.5,0.5,0.5,0.5,,,,,,3.0,13.0,3.0,1.0,1.0,,1.0,13.0,,1.0,1.0,,1.0,0.9,0.9285714285714286,,,,1.0,,,,1.0,1.0,1.0,4.0,0.5,0.5,2.0,0.4,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
