EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,BlocksRecoveredPct,Arc3PctAssisted,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,AtRimAssists,Steals,BadPassSteals,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,LongMidRangeFGM,BadPassTurnovers,PenaltyTurnovers,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffCorner3ReboundPct,Defensive 3 Seconds Violations,LostBallSteals,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedCorner3,Transition Take Fouls Drawn,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls Drawn,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Transition Take Fouls,HeaveMakes,team_id,year,season,team_vs
1626172-1627780-1641764-201939-203937,1610612744,"Kevon Looney, Gary Payton II, Brandin Podziemski, Stephen Curry, Kyle Anderson","Looney, Payton II, Podziemski, Curry, Anderson",1626172-1627780-1641764-201939-203937,GSW,79.0,1,1.0,-1.0,4.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,3.0,,1.0,,2.0,3.0,,2.0,1.0,1.0,,1.0,,2.0,,2.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,0.3333333333333333,1.0,0.25,0.5,0.25,1.0,0.5,0.25,,,1.0,,,0.5,,,,1.0,,,,109.36708860759494,11.25,17.0,9.5,17.0,0.25,0.5,,,,,,0.25,,,0.5,0.5,,0.5,,0.4446875,0.452025,,,1.0,1.0,4.3,26.0,0.5,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,0.5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1641764-203110-203952,1610612744,"Kevon Looney, Gary Payton II, Brandin Podziemski, Draymond Green, Andrew Wiggins","Looney, Payton II, Podziemski, Green, Wiggins",1626172-1627780-1641764-203110-203952,GSW,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1641764-203937-203952,1610612744,"Kevon Looney, Gary Payton II, Brandin Podziemski, Kyle Anderson, Andrew Wiggins","Looney, Payton II, Podziemski, Anderson, Wiggins",1626172-1627780-1641764-203937-203952,GSW,12.0,1,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,12.0,,12.0,,,,,,,1.0,,,,,,,,,,0.2464,0.2464,,,,,20.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-201939-203110-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Draymond Green, Andrew Wiggins","Looney, Payton II, Curry, Green, Wiggins",1626172-1627780-201939-203110-203952,GSW,75.0,2,1.0,2.0,3.0,1.0,3.0,1.0,,4.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,5.0,3.0,,,1.0,1.0,1.0,2.0,,5.0,2.0,,,2.0,1.0,1.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,3.0,,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,,,,,,,,,,,76.8,16.0,27.0,16.0,25.0,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0.47618333333333335,0.47618333333333335,,,,1.0,2.3,25.700000000000003,1.0,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-201939-203937-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Kyle Anderson, Andrew Wiggins","Looney, Payton II, Curry, Anderson, Wiggins",1626172-1627780-201939-203937-203952,GSW,165.0,1,3.0,-2.0,5.0,6.0,2.0,,,11.0,2.0,,,,,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,5.0,7.0,,,,,,1.0,,,2.0,,,2.0,1.0,1.0,2.0,,5.0,,1.0,1.0,,2.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,5.0,,2.0,,1.0,1.0,0.5,,0.5,0.5,,0.625,,0.625,,,0.5,1.0,,0.5,,1.0,0.6666666666666666,,,,1.0,,1.0,,96.0,21.8,9.333333333333334,21.8,9.333333333333334,0.5,,,,,,,0.5,0.5,0.5,,1.0,,1.0,0.5,0.5205,0.4041,,,,,2.8,28.05,0.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1629001-1630228-1630541-1641764,1610612744,"Kevon Looney, De'Anthony Melton, Jonathan Kuminga, Moses Moody, Brandin Podziemski","Looney, Melton, Kuminga, Moody, Podziemski",1626172-1629001-1630228-1630541-1641764,GSW,140.0,1,2.0,-1.0,4.0,5.0,,,,9.0,1.0,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,2.0,,5.0,6.0,,,,,,,,,,2.0,,1.0,,,1.0,,3.0,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,5.0,,,,,,0.5,,0.5,0.5,,0.625,,0.625,,,0.5,,,,,0.5,0.3333333333333333,,,,,,0.5,,92.57142857142857,14.5,16.4,14.5,12.6,0.25,,,,,0.25,0.25,0.25,,,,,,0.75,,0.50145,,,,,,8.65,24.9,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1629001-1630228-1630541-203937,1610612744,"Kevon Looney, De'Anthony Melton, Jonathan Kuminga, Moses Moody, Kyle Anderson","Looney, Melton, Kuminga, Moody, Anderson",1626172-1629001-1630228-1630541-203937,GSW,181.0,2,3.0,3.0,8.0,9.0,,,,17.0,2.0,,,,,4.0,,1.0,,,,2.0,2.0,5.0,,6.0,3.0,,,,,,,,,,,,1.0,,,2.0,,6.0,,2.0,3.0,,5.0,,5.0,,1.0,,,1.0,1.0,,,,3.0,,,,,6.0,,,,,,0.4,,0.4,,,0.42857142857142855,,0.42857142857142855,,,0.7142857142857143,1.0,,0.75,,1.0,0.8333333333333334,,,1.0,0.5,,1.0,,135.24861878453038,10.375,10.88888888888889,10.375,10.777777777777779,0.2857142857142857,,,,,,0.5714285714285714,0.14285714285714285,,,,,,1.0,,0.5754785714285714,,,,,,2.85,23.34,,6.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,0.5,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1610612744,2025,2024-25,True
1626172-1629001-1630228-1641764-203937,1610612744,"Kevon Looney, De'Anthony Melton, Jonathan Kuminga, Brandin Podziemski, Kyle Anderson","Looney, Melton, Kuminga, Podziemski, Anderson",1626172-1629001-1630228-1641764-203937,GSW,115.0,1,2.0,1.0,4.0,4.0,,,,8.0,,,1.0,2.0,,,,1.0,,,1.0,2.0,,1.0,1.0,3.0,2.0,,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,3.0,,3.0,,,,,,,,,,1.0,2.0,,,1.0,3.0,,,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.375,,,0.3333333333333333,,,1.0,,1.0,1.0,,,1.0,,,1.0,,100.17391304347825,11.75,17.0,11.75,17.0,,0.6666666666666666,0.5,0.5,1.0,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4716666666666667,,0.25,0.3333333333333333,,,9.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1629001-1630228-1641764-203952,1610612744,"Kevon Looney, De'Anthony Melton, Jonathan Kuminga, Brandin Podziemski, Andrew Wiggins","Looney, Melton, Kuminga, Podziemski, Wiggins",1626172-1629001-1630228-1641764-203952,GSW,138.0,1,2.0,-4.0,6.0,6.0,,,,12.0,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,3.0,7.0,,,,,,,,,2.0,,,1.0,,1.0,1.0,,2.0,,3.0,,,3.0,,3.0,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,1.0,3.0,,,,1.0,1.0,,,,1.0,,0.5,,0.5,,,0.5,0.6666666666666666,,,,1.0,1.0,,,,,,1.0,,125.21739130434784,14.0,9.0,14.0,8.333333333333334,,,,,,0.5,,0.5,,,,,,0.5,,0.475025,,0.3333333333333333,0.5,,,15.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1629001-1630541-1641764-201939,1610612744,"Kevon Looney, De'Anthony Melton, Moses Moody, Brandin Podziemski, Stephen Curry","Looney, Melton, Moody, Podziemski, Curry",1626172-1629001-1630541-1641764-201939,GSW,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1629001-1630541-1641764-203952,1610612744,"Kevon Looney, De'Anthony Melton, Moses Moody, Brandin Podziemski, Andrew Wiggins","Looney, Melton, Moody, Podziemski, Wiggins",1626172-1629001-1630541-1641764-203952,GSW,72.0,1,1.0,,3.0,3.0,,,,6.0,,,,2.0,,1.0,,,,,,2.0,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,1.0,,3.0,,1.0,,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,3.0,,,,,,1.0,,1.0,,,0.5,,0.5,,,0.3333333333333333,,,,,1.0,1.0,,,,,,1.0,,120.0,14.0,10.0,14.0,10.0,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.5284666666666666,,,,,,4.6,22.3,,3.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-1630541-1641764,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Moses Moody, Brandin Podziemski","Looney, Kuminga, Waters III, Moody, Podziemski",1626172-1630228-1630322-1630541-1641764,GSW,242.0,1,4.0,-7.0,8.0,8.0,1.0,2.0,1.0,16.0,1.0,,,1.0,1.0,2.0,,3.0,,,1.0,3.0,,5.0,,2.0,9.0,,2.0,,,,1.0,,,,2.0,,3.0,,,,,,1.0,2.0,2.0,,4.0,1.0,5.0,1.0,,,1.0,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,0.125,,0.125,1.0,,0.625,,,1.0,0.5,1.0,1.0,0.16666666666666666,,,,1.0,,0.16666666666666666,95.20661157024794,17.125,13.125,17.125,13.125,0.125,0.125,,,,0.125,0.25,0.375,,,,,,0.75,,0.50458125,0.42255,,,1.0,,7.766666666666667,25.660000000000004,0.125,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.6278,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-1630541-201939,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Moses Moody, Stephen Curry","Looney, Kuminga, Waters III, Moody, Curry",1626172-1630228-1630322-1630541-201939,GSW,183.0,1,3.0,,6.0,8.0,6.0,7.0,,14.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,12.0,12.0,,,4.0,5.0,1.0,1.0,1.0,12.0,6.0,2.0,,1.0,1.0,3.0,4.0,1.0,9.0,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,12.0,12.0,6.0,1.0,0.75,0.75,1.0,1.0,1.0,0.8,0.8,0.9166666666666666,0.9166666666666666,1.0,,1.0,0.16666666666666666,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,110.16393442622952,10.666666666666666,14.875,10.666666666666666,14.875,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.5,1.0,0.5283916666666667,0.5283916666666667,0.16666666666666666,0.2,,1.0,8.959999999999999,26.5,1.0,3.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,1.0,0.5,,,,1.0,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-1630541-203937,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Moses Moody, Kyle Anderson","Looney, Kuminga, Waters III, Moody, Anderson",1626172-1630228-1630322-1630541-203937,GSW,212.0,1,4.0,7.0,7.0,6.0,,1.0,1.0,13.0,,,1.0,1.0,,,4.0,6.0,,,1.0,1.0,4.0,6.0,1.0,15.0,8.0,1.0,3.0,,,,,,,,2.0,3.0,6.0,4.0,,3.0,,9.0,,,1.0,2.0,3.0,1.0,4.0,,1.0,,,1.0,1.0,4.0,4.0,,2.0,1.0,1.0,,1.0,12.0,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,1.0714285714285714,1.5,,0.8571428571428571,1.0,1.0,0.5,,,0.3333333333333333,0.5,,,,1.0,,,88.30188679245283,15.428571428571429,17.333333333333332,14.571428571428571,16.833333333333332,,0.14285714285714285,1.0,1.0,,,,0.8571428571428571,0.6666666666666666,0.8,,,,0.8571428571428571,0.6666666666666666,0.5107357142857143,,0.14285714285714285,1.0,0.2,,9.8,27.816666666666666,,9.0,3.0,3.0,,,,,0.75,,0.75,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,0.3536,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,0.16666666666666666,0.16666666666666666,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-1641764-201939,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Brandin Podziemski, Stephen Curry","Looney, Kuminga, Waters III, Podziemski, Curry",1626172-1630228-1630322-1641764-201939,GSW,366.0,2,6.0,-4.0,13.0,14.0,4.0,3.0,1.0,27.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,6.0,16.0,20.0,,3.0,1.0,1.0,,1.0,2.0,4.0,2.0,2.0,,2.0,2.0,1.0,3.0,,8.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,,2.0,1.0,1.0,2.0,3.0,3.0,4.0,,3.0,6.0,,,3.0,13.0,4.0,4.0,,0.5,0.5,0.5,,0.5,0.5,1.0,0.625,0.5,0.7272727272727273,1.5,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.25,1.0,,1.0,,1.0,,106.22950819672131,14.076923076923077,13.071428571428571,13.23076923076923,13.071428571428571,0.125,0.25,0.5,0.5,,0.125,0.25,0.25,1.0,1.0,,,,0.625,1.0,0.5284625,0.53185,0.2727272727272727,0.42857142857142855,0.1875,0.25,7.975,24.375,0.3076923076923077,6.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.5,,,,,,,,,0.56115,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-1641764-203937,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Brandin Podziemski, Kyle Anderson","Looney, Kuminga, Waters III, Podziemski, Anderson",1626172-1630228-1630322-1641764-203937,GSW,246.0,1,4.0,-5.0,7.0,9.0,1.0,,1.0,16.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,,3.0,3.0,,3.0,,6.0,11.0,,2.0,1.0,1.0,,1.0,,2.0,2.0,4.0,,2.0,,1.0,1.0,,2.0,,,3.0,,3.0,1.0,4.0,,2.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,,1.0,,,0.75,0.3333333333333333,,1.0,1.0,1.0,,,93.65853658536587,17.285714285714285,13.88888888888889,16.428571428571427,11.777777777777779,0.3333333333333333,0.16666666666666666,1.0,1.0,,,0.16666666666666666,0.3333333333333333,,,0.5,,,0.8333333333333334,,0.5980833333333333,0.628575,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.466666666666667,25.900000000000002,0.14285714285714285,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,0.5,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,,0.5,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-1641764-203952,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Brandin Podziemski, Andrew Wiggins","Looney, Kuminga, Waters III, Podziemski, Wiggins",1626172-1630228-1630322-1641764-203952,GSW,101.0,2,2.0,3.0,3.0,4.0,1.0,,,7.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,5.0,,,,,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,2.0,,1.0,,,1.0,1.0,,,,2.0,3.0,1.0,,1.0,8.0,4.0,1.0,,0.5,0.5,1.0,1.0,1.0,1.0,,1.1666666666666667,1.5,1.0,,1.0,0.3333333333333333,1.0,,0.5,,,0.5,,,1.0,0.3333333333333333,,,,99.8019801980198,14.666666666666666,14.25,14.666666666666666,8.75,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,0.4703333333333333,0.537,0.3333333333333333,0.5,,0.5,8.5,26.2,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1630228-1630322-201939-203937,1610612744,"Kevon Looney, Jonathan Kuminga, Lindy Waters III, Stephen Curry, Kyle Anderson","Looney, Kuminga, Waters III, Curry, Anderson",1626172-1630228-1630322-201939-203937,GSW,237.0,1,4.0,4.0,7.0,6.0,,,1.0,13.0,3.0,,,,,1.0,1.0,2.0,,,2.0,3.0,2.0,3.0,1.0,11.0,7.0,,3.0,,,,,,,4.0,,3.0,2.0,1.0,2.0,3.0,,7.0,,2.0,,,2.0,1.0,3.0,,,,2.0,,2.0,,1.0,,2.0,1.0,,,,8.0,,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,0.9166666666666666,1.5,,0.5,,,,,0.6666666666666666,0.5,0.5,,,,,0.6666666666666666,,78.9873417721519,16.428571428571427,20.333333333333332,13.571428571428571,18.0,0.5,,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,,,,1.0,0.5,0.5437083333333333,,0.16666666666666666,,0.2727272727272727,,2.6999999999999997,25.933333333333334,,3.0,1.0,,1.0,,1.0,,0.5,,,2.0,,,,,,,2.0,1.0,1.0,,,1.5,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.44505,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,1610612744,2025,2024-25,True
