EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,Loose Ball Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LongMidRangeAssists,SecondChanceTurnovers,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,ShortMidRangeAssists,BadPassTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGA,Fg3aBlocked,SelfOReb,Travels,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Frequency,PenaltyTurnovers,DefensiveGoaltends,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedArc3,BlockedLongMidRange,3pt And 1 Free Throw Trips,Transition Take Fouls,team_id,year,season,team_vs
1627759-1628369-1630202-201950-204001,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jrue Holiday, Kristaps Porziņģis","Brown, Tatum, Pritchard, Holiday, Porziņģis",1627759-1628369-1630202-201950-204001,BOS,885.0,6,15.0,-11.0,32.0,35.0,4.0,4.0,2.0,67.0,5.0,10.0,1.0,1.0,2.0,7.0,,,1.0,4.0,13.0,2.0,7.0,17.0,4.0,14.0,3.0,29.0,40.0,1.0,1.0,,5.0,1.0,2.0,2.0,2.0,4.0,6.0,8.0,12.0,,2.0,13.0,4.0,4.0,3.0,4.0,7.0,4.0,2.0,18.0,,2.0,10.0,5.0,,15.0,2.0,17.0,3.0,2.0,1.0,1.0,,,,,1.0,5.0,7.0,4.0,5.0,2.0,2.0,,2.0,2.0,24.0,4.0,4.0,0.42857142857142855,0.5,1.0,0.2857142857142857,0.2857142857142857,0.4117647058823529,1.0,0.5,0.41935483870967744,1.25,0.25,0.4393939393939394,1.25,0.4,0.45161290322580644,0.23529411764705882,0.3,0.14285714285714285,1.0,,1.0,0.2,0.7142857142857143,,0.7894736842105263,0.1,,0.4,,,1.0,,1.0,0.2,109.01694915254237,1.0,12.90625,13.485714285714286,12.625,12.457142857142857,0.3225806451612903,0.5,0.7142857142857143,0.4,0.22580645161290322,0.2857142857142857,0.3333333333333333,,,,0.03225806451612903,0.41935483870967744,0.3076923076923077,0.3076923076923077,1.0,0.5,1.0,,0.5,0.7741935483870968,0.3076923076923077,0.5536596774193548,0.5483,0.4893375,0.0625,0.1111111111111111,0.1724137931034483,0.13793103448275862,4.635294117647058,27.114285714285717,0.125,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,0.5,0.25,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-201143-201950-204001,1610612738,"Jaylen Brown, Jayson Tatum, Al Horford, Jrue Holiday, Kristaps Porziņģis","Brown, Tatum, Horford, Holiday, Porziņģis",1627759-1628369-201143-201950-204001,BOS,1324.0,2,22.0,-18.0,44.0,46.0,3.0,12.0,6.0,90.0,6.0,11.0,1.0,1.0,,5.0,2.0,4.0,4.0,5.0,16.0,,8.0,20.0,9.0,20.0,4.0,47.0,65.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,5.0,8.0,8.0,21.0,6.0,2.0,16.0,5.0,2.0,4.0,7.0,11.0,3.0,3.0,29.0,2.0,5.0,5.0,8.0,,13.0,8.0,21.0,2.0,2.0,,5.0,1.0,5.0,,1.0,10.0,4.0,8.0,5.0,6.0,3.0,2.0,2.0,2.0,1.0,43.0,5.0,3.0,0.5,0.5714285714285714,0.7777777777777778,0.45,0.45,0.4,0.5,1.0,0.5375,0.3333333333333333,1.25,0.5465116279069767,0.5,1.25,0.5,0.1,0.18181818181818182,,0.5,,0.8888888888888888,0.45454545454545453,0.625,0.18181818181818182,0.7647058823529411,0.3181818181818182,0.2,0.75,0.18181818181818182,0.6666666666666666,1.0,1.0,0.6,0.6666666666666666,97.88519637462235,0.5,16.886363636363637,12.630434782608695,15.977272727272727,12.08695652173913,0.275,0.5454545454545454,0.6666666666666666,0.5,0.125,,,0.1,0.5,0.5,0.1,0.4,0.3125,0.3333333333333333,0.6,0.3333333333333333,1.0,,,0.775,0.3125,0.54558625,0.49955,0.672675,0.06976744186046512,0.13043478260869565,0.0851063829787234,0.10638297872340426,7.575,25.494999999999997,0.06818181818181818,4.0,4.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,,0.5,0.3333333333333333,,,1.0,1.0,1.0,,4.0,1.0,,0.5,,,0.5,1.0,0.5,,1.0,1.0,1.0,,,,,,,,,1.0,0.05,0.0625,0.05263157894736842,,1.0,1.0,,1.0,1.0,2.0,1.0,0.5,,1.0,,,,1.0,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630202-1630214,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Xavier Tillman","Brown, White, Kornet, Pritchard, Tillman",1627759-1628401-1628436-1630202-1630214,BOS,275.0,1,5.0,-1.0,10.0,11.0,,,3.0,21.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,,1.0,4.0,,2.0,6.0,1.0,4.0,5.0,12.0,13.0,1.0,2.0,2.0,4.0,,,,,,,4.0,3.0,,2.0,4.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,3.0,3.0,2.0,,5.0,4.0,9.0,,,,2.0,,,,2.0,2.0,,1.0,2.0,5.0,1.0,2.0,,2.0,2.0,8.0,,,,,1.0,0.25,0.25,0.3333333333333333,0.5,,0.35,0.3333333333333333,,0.5,0.5,,0.4,,,,1.0,,1.0,0.75,0.75,0.3333333333333333,0.8333333333333334,0.5714285714285714,1.0,0.5,0.3333333333333333,,1.0,,0.6666666666666666,1.0,109.96363636363637,1.0,14.9,11.454545454545455,14.1,11.272727272727273,0.2,0.5,0.5,,0.2,,,0.2,0.5,0.5,,0.4,0.25,0.25,1.0,0.6666666666666666,0.5,,,0.6,0.25,0.51181,0.6059333333333333,,0.16666666666666666,0.14285714285714285,0.3333333333333333,,7.3999999999999995,26.55,,,,,,,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,,,,,0.2,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630202-1630573,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Sam Hauser","Brown, White, Kornet, Pritchard, Hauser",1627759-1628401-1628436-1630202-1630573,BOS,1232.0,5,21.0,-9.0,42.0,45.0,,6.0,3.0,87.0,7.0,10.0,1.0,2.0,6.0,8.0,1.0,6.0,3.0,5.0,9.0,,14.0,24.0,6.0,12.0,,46.0,55.0,1.0,3.0,,2.0,,,,,,16.0,12.0,12.0,6.0,2.0,9.0,5.0,2.0,8.0,4.0,12.0,3.0,4.0,28.0,,3.0,7.0,6.0,1.0,14.0,3.0,17.0,4.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,8.0,8.0,14.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,44.0,,,0.5714285714285714,0.6153846153846154,0.6666666666666666,0.5,0.5,0.5833333333333334,0.3333333333333333,,0.6388888888888888,0.3333333333333333,,0.6216216216216216,0.3333333333333333,,0.3333333333333333,0.08333333333333333,,0.125,0.375,1.0,0.75,0.3,0.7777777777777778,,0.7647058823529411,0.1875,0.6666666666666666,0.5,,0.6666666666666666,0.6666666666666666,1.0,0.7142857142857143,1.0,101.68831168831169,1.0,13.404761904761905,14.866666666666667,13.19047619047619,14.488888888888889,0.2777777777777778,0.7,0.7,0.5714285714285714,0.2222222222222222,0.75,0.8571428571428571,0.16666666666666666,0.16666666666666666,0.2,0.08333333333333333,0.25,0.5555555555555556,0.5555555555555556,0.6,0.6666666666666666,0.5,,,0.6111111111111112,0.5555555555555556,0.5352791666666668,0.5308333333333334,,0.02702702702702703,0.04,0.043478260869565216,,7.658333333333334,25.7,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,1.0,,,,,,,3.0,1.0,1.0,,,,0.5,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,1.0,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630202-1631248,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Baylor Scheierman","Brown, White, Kornet, Pritchard, Scheierman",1627759-1628401-1628436-1630202-1631248,BOS,262.0,1,4.0,-5.0,10.0,10.0,,,1.0,20.0,,1.0,,,1.0,5.0,1.0,1.0,1.0,,,,2.0,7.0,,1.0,2.0,6.0,11.0,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,2.0,1.0,,,,,6.0,,,,,,,,0.2857142857142857,,,0.25,,,0.3333333333333333,,,0.125,0.14285714285714285,,0.2,0.5,1.0,1.0,0.2,1.0,,1.0,0.16666666666666666,,0.25,,,1.0,,1.0,,109.92366412213741,,14.5,11.7,14.2,11.7,0.125,,,,0.625,0.2,0.25,0.125,1.0,1.0,0.125,,,,,,,,,0.25,,0.45751875,,,0.1111111111111111,0.125,,,7.628571428571428,23.1,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630202-1641775,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jordan Walsh","Brown, White, Kornet, Pritchard, Walsh",1627759-1628401-1628436-1630202-1641775,BOS,375.0,4,6.0,-14.0,12.0,14.0,4.0,2.0,2.0,26.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,11.0,25.0,,1.0,,,1.0,3.0,2.0,,5.0,,2.0,6.0,,,3.0,1.0,,,2.0,2.0,1.0,,6.0,1.0,1.0,2.0,,1.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,,2.0,,,4.0,2.0,3.0,3.0,5.0,1.0,,,,,11.0,5.0,4.0,,,1.0,0.5,0.5,0.25,,0.3333333333333333,0.5,,0.5,0.55,,0.5,0.5,,,,0.5,1.0,,0.3333333333333333,1.0,0.5,1.0,0.4,,1.0,0.5,,,,1.0,,99.84,,15.25,13.714285714285714,15.166666666666666,13.714285714285714,0.25,,,,0.125,,,0.125,1.0,1.0,0.125,0.375,0.3333333333333333,0.5,1.0,1.0,,,0.2,0.75,0.3333333333333333,0.5417,0.6217,0.51895,0.2,0.2,,0.45454545454545453,5.2,25.55,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,0.2,,0.2,,1.0,1.0,1.0,1.0,,,,,,,,,0.25,0.3333333333333333,0.25,,,,,1.0,,,0.5,,,1.0,,,,1.0,,,1.0,,,,,0.2,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630202-201143,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Al Horford","Brown, White, Kornet, Pritchard, Horford",1627759-1628401-1628436-1630202-201143,BOS,493.0,5,8.0,-3.0,16.0,15.0,,,3.0,31.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,4.0,1.0,6.0,,2.0,6.0,3.0,10.0,2.0,15.0,18.0,1.0,1.0,,8.0,,,,,,2.0,2.0,6.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,,8.0,3.0,1.0,4.0,3.0,,7.0,4.0,11.0,,,,2.0,,1.0,,1.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,7.0,,,0.5,1.0,0.6666666666666666,0.3,0.3,0.3333333333333333,1.0,,0.40625,1.0,,0.4411764705882353,1.0,,0.625,0.16666666666666666,,0.25,0.6666666666666666,,0.5,0.25,0.8,0.42857142857142855,0.6363636363636364,0.36363636363636365,,,0.4,0.6666666666666666,,0.3333333333333333,1.0,0.5,90.54766734279919,,14.0625,17.866666666666667,13.5625,16.333333333333332,0.0625,1.0,1.0,,0.25,0.25,0.3333333333333333,0.0625,,,0.25,0.375,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,,,0.6875,0.16666666666666666,0.522475,0.56665,,0.058823529411764705,0.14285714285714285,0.5333333333333333,,8.583333333333334,25.25,,2.0,1.0,,0.5,0.5,0.5,,,2.0,3.0,,,,0.6666666666666666,,,,,,,,1.0,1.0,,,1.0,0.5,1.0,,,,3.0,,1.0,,,,,,,,,,,,,0.1,0.75,,,,,,,,,,,,,,,2.0,,,,,0.6666666666666666,0.5,,1.0,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630202-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday","Brown, White, Kornet, Pritchard, Holiday",1627759-1628401-1628436-1630202-201950,BOS,190.0,4,3.0,9.0,6.0,5.0,,1.0,,11.0,3.0,3.0,,,1.0,2.0,,,,2.0,2.0,,4.0,5.0,2.0,2.0,,14.0,5.0,,,,,,,,,,4.0,4.0,6.0,,,2.0,2.0,,2.0,2.0,4.0,2.0,2.0,10.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,3.0,2.0,,,,,,,14.0,,,0.5,0.5,1.0,1.0,1.0,0.8,,,1.0,,,1.0,,,0.2857142857142857,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,83.36842105263159,,12.5,23.0,12.5,23.0,0.42857142857142855,1.0,1.0,0.6666666666666666,0.2857142857142857,0.5,0.5,,,,,0.2857142857142857,1.0,1.0,1.0,,,,,0.7142857142857143,1.0,0.6031071428571428,,,,,,,5.619999999999999,26.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630573-201143,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Sam Hauser, Al Horford","Brown, White, Kornet, Hauser, Horford",1627759-1628401-1628436-1630573-201143,BOS,216.0,1,4.0,-2.0,8.0,7.0,,7.0,,15.0,2.0,3.0,,,1.0,1.0,,,,1.0,2.0,,3.0,4.0,1.0,2.0,,9.0,11.0,,,,,,,,,,6.0,,3.0,,,2.0,1.0,,3.0,1.0,4.0,1.0,2.0,9.0,,,,2.0,,2.0,,2.0,,,,1.0,,1.0,,,2.0,,2.0,,,,,,,,9.0,,,1.0,1.0,1.0,0.5,0.5,0.75,,,0.75,,,0.75,,,0.3333333333333333,,,,0.5,,1.0,,,,1.0,,,,,,1.0,,,,100.0,,15.125,13.571428571428571,15.125,13.571428571428571,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.8333333333333334,0.5,0.530425,,,,,,,4.975,24.8,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-1630573-204001,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Sam Hauser, Kristaps Porziņģis","Brown, White, Kornet, Hauser, Porziņģis",1627759-1628401-1628436-1630573-204001,BOS,162.0,1,3.0,-2.0,5.0,5.0,,,1.0,10.0,,1.0,,,,,,1.0,2.0,,2.0,,,2.0,2.0,4.0,,6.0,8.0,,1.0,,,,,,,,,,6.0,,,2.0,,1.0,,2.0,2.0,,,6.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,6.0,,,,,1.0,0.5,0.5,,,,0.5,,,0.5,,,0.6666666666666666,0.5,1.0,,,,,,,0.5,,0.25,,,0.5,,,,,,88.88888888888889,,17.8,14.6,16.8,14.6,0.16666666666666666,,,,,,,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.8333333333333334,,0.5571833333333334,,,,,,,8.5,25.1,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-201143-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday","Brown, White, Kornet, Horford, Holiday",1627759-1628401-1628436-201143-201950,BOS,135.0,1,2.0,-2.0,5.0,6.0,,3.0,1.0,11.0,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,1.0,3.0,,1.0,2.0,4.0,6.0,1.0,1.0,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,,,,1.0,,,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,,,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.4,1.0,,0.25,0.3333333333333333,,1.0,1.0,,0.3333333333333333,0.5,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,117.33333333333333,0.3333333333333333,10.4,13.833333333333334,9.8,13.833333333333334,0.5,0.5,0.5,,0.25,,,,,,,0.25,,,,1.0,1.0,,,0.75,,0.5554,0.598,,0.2,0.25,0.5,,3.966666666666667,25.3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1628436-201950-204001,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Jrue Holiday, Kristaps Porziņģis","Brown, White, Kornet, Holiday, Porziņģis",1627759-1628401-1628436-201950-204001,BOS,203.0,2,3.0,-1.0,6.0,6.0,,,1.0,12.0,,1.0,,,1.0,2.0,,,2.0,1.0,1.0,,1.0,3.0,2.0,3.0,1.0,9.0,10.0,1.0,1.0,,2.0,,,,,,,2.0,6.0,,,1.0,1.0,,,2.0,2.0,1.0,,6.0,,2.0,1.0,,,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,7.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,1.0,,0.6428571428571429,1.0,,0.5,,,,,,,1.0,1.0,,1.0,0.6666666666666666,1.0,1.0,,,,,1.0,,85.1231527093596,,16.0,17.833333333333332,13.833333333333334,17.833333333333332,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,0.5472666666666667,0.424,,0.14285714285714285,0.25,0.2222222222222222,,7.166666666666667,24.233333333333334,,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1629674-1630202-1630214,1610612738,"Jaylen Brown, Derrick White, Neemias Queta, Payton Pritchard, Xavier Tillman","Brown, White, Queta, Pritchard, Tillman",1627759-1628401-1629674-1630202-1630214,BOS,79.0,1,1.0,-1.0,2.0,2.0,2.0,1.0,,4.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,0.5,,,,,,,1.0,,,72.9113924050633,,23.0,16.5,23.0,16.5,,,,,,,,1.0,,,,,,,,,,,,,,0.3716,,0.3716,,,,,17.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628401-1629674-1630202-1630573,1610612738,"Jaylen Brown, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser","Brown, White, Queta, Pritchard, Hauser",1627759-1628401-1629674-1630202-1630573,BOS,1844.0,9,31.0,9.0,57.0,56.0,2.0,3.0,9.0,113.0,13.0,17.0,5.0,7.0,13.0,24.0,1.0,5.0,5.0,6.0,10.0,,27.0,46.0,10.0,15.0,10.0,94.0,85.0,7.0,11.0,2.0,19.0,,1.0,,,,26.0,28.0,21.0,9.0,6.0,10.0,6.0,3.0,13.0,7.0,20.0,4.0,6.0,47.0,3.0,11.0,9.0,3.0,1.0,13.0,14.0,27.0,5.0,3.0,2.0,4.0,,1.0,,1.0,5.0,6.0,13.0,14.0,12.0,6.0,,,,,75.0,,2.0,0.48148148148148145,0.5416666666666666,0.7,0.6666666666666666,0.6666666666666666,0.5869565217391305,0.6363636363636364,,0.6885245901639344,0.6538461538461539,,0.7121212121212122,0.6785714285714286,,0.2459016393442623,0.06521739130434782,0.058823529411764705,0.08333333333333333,0.8,1.0,0.5,0.6111111111111112,0.6,0.6,0.5714285714285714,0.6086956521739131,0.75,0.5454545454545454,0.5,1.0,0.3333333333333333,0.5,0.6,,88.24295010845987,,15.824561403508772,16.821428571428573,14.614035087719298,16.035714285714285,0.2786885245901639,0.7647058823529411,0.8125,0.46153846153846156,0.39344262295081966,0.5416666666666666,0.5909090909090909,0.08196721311475409,0.2,0.2,0.08196721311475409,0.16393442622950818,0.6,0.6,0.6666666666666666,0.5384615384615384,0.7142857142857143,0.2,,0.5245901639344263,0.6,0.5088434426229508,0.5483318181818182,0.2322,0.09090909090909091,0.11764705882352941,0.20212765957446807,,6.6673913043478255,25.226666666666667,0.03508771929824561,4.0,3.0,2.0,0.8,0.8,0.75,1.0,1.0,1.0,2.0,1.0,,,0.5,1.0,0.07692307692307693,1.0,1.0,,,,6.0,3.0,1.0,1.0,0.6666666666666666,1.0,0.46153846153846156,,,,1.0,,3.0,,1.0,,4.0,,1.0,,,,,,,0.15,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
