EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGA,PtsUnassisted3s,PtsPutbacks,Corner3Assists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,Travels,Loose Ball Fouls,Offensive Fouls,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGA,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,BlockedCorner3,3SecondViolations,LongMidRangePctBlocked,Transition Take Fouls,team_id,year,season,team_vs
1626157-1626166-1628384-1628404-1628969,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Mikal Bridges","Towns, Payne, Anunoby, Hart, Bridges",1626157-1626166-1628384-1628404-1628969,NYK,1593.0,3,27.0,2.0,54.0,52.0,12.0,6.0,5.0,106.0,13.0,20.0,2.0,3.0,5.0,5.0,4.0,9.0,1.0,3.0,2.0,1.0,7.0,15.0,1.0,4.0,18.0,32.0,7.0,17.0,11.0,68.0,66.0,2.0,3.0,1.0,1.0,5.0,6.0,8.0,1.0,4.0,3.0,18.0,20.0,16.0,21.0,15.0,7.0,2.0,10.0,7.0,17.0,7.0,7.0,2.0,1.0,41.0,1.0,4.0,8.0,10.0,1.0,19.0,5.0,24.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,4.0,8.0,12.0,15.0,3.0,9.0,3.0,1.0,1.0,1.0,3.0,3.0,63.0,18.0,12.0,0.5555555555555556,0.5555555555555556,1.0,0.4117647058823529,0.25,0.4117647058823529,0.5625,0.6666666666666666,0.75,0.5816326530612245,0.5,0.625,0.6181818181818182,0.625,0.6923076923076923,0.3469387755102041,0.0625,0.05,0.1111111111111111,0.6,1.0,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.1,0.6666666666666666,0.21739130434782608,0.42857142857142855,0.2,0.125,0.5714285714285714,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,95.81920903954801,1.0,14.462962962962964,15.615384615384615,13.796296296296296,14.884615384615385,0.40816326530612246,0.65,0.6842105263157895,0.5384615384615384,0.1836734693877551,0.4444444444444444,0.5,0.5,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.04081632653061224,0.30612244897959184,0.4666666666666667,0.4666666666666667,1.0,0.75,0.6666666666666666,0.5,0.25,0.4166666666666667,1.0,0.3333333333333333,0.25,0.7551020408163265,0.4666666666666667,0.5790979591836735,0.6172625,0.6033791666666667,0.16363636363636364,0.23684210526315788,0.07352941176470588,0.2647058823529412,5.1875,25.435294117647057,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628404-1628973,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Jalen Brunson","Towns, Payne, Anunoby, Hart, Brunson",1626157-1626166-1628384-1628404-1628973,NYK,1691.0,8,28.0,12.0,56.0,55.0,7.0,14.0,12.0,111.0,10.0,14.0,3.0,4.0,2.0,2.0,6.0,15.0,,1.0,6.0,2.0,7.0,21.0,1.0,3.0,16.0,30.0,9.0,27.0,17.0,76.0,64.0,5.0,7.0,5.0,3.0,13.0,2.0,3.0,1.0,3.0,2.0,9.0,10.0,22.0,24.0,21.0,7.0,1.0,5.0,8.0,13.0,6.0,2.0,3.0,,34.0,7.0,7.0,8.0,4.0,2.0,14.0,14.0,28.0,9.0,5.0,1.0,,1.0,4.0,1.0,5.0,1.0,1.0,7.0,11.0,12.0,18.0,1.0,9.0,3.0,2.0,,1.0,3.0,2.0,63.0,9.0,7.0,0.3125,0.38461538461538464,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.7142857142857143,0.6666666666666666,0.5175438596491229,0.4166666666666667,0.5833333333333334,0.5769230769230769,0.5,0.6428571428571429,0.47368421052631576,0.03333333333333333,0.07142857142857142,,0.2,1.0,0.5714285714285714,0.5,0.6666666666666666,0.3888888888888889,0.631578947368421,0.4375,0.5,0.4444444444444444,0.42857142857142855,0.5,0.5,1.0,0.625,0.75,94.52395032525133,0.6666666666666666,14.803571428571429,15.672727272727272,13.857142857142858,15.054545454545455,0.24561403508771928,0.7142857142857143,0.7692307692307693,0.2,0.2631578947368421,0.4,0.4,0.5,0.017543859649122806,,,,0.10526315789473684,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.75,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,0.7192982456140351,0.3333333333333333,0.5376561403508772,0.45319166666666666,0.5988916666666667,0.13846153846153847,0.23684210526315788,0.17105263157894737,0.11842105263157894,5.753333333333333,25.322222222222223,0.125,2.0,3.0,3.0,6.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03225806451612903,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628404-1629013,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Landry Shamet","Towns, Payne, Anunoby, Hart, Shamet",1626157-1626166-1628384-1628404-1629013,NYK,640.0,3,11.0,1.0,21.0,22.0,,,1.0,43.0,5.0,8.0,,,,,,1.0,1.0,2.0,1.0,,3.0,5.0,,,6.0,11.0,4.0,6.0,1.0,25.0,24.0,,1.0,,,,,,,,,,6.0,6.0,6.0,5.0,3.0,1.0,3.0,2.0,5.0,1.0,3.0,,,12.0,,1.0,2.0,3.0,,5.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,3.0,,4.0,1.0,,1.0,5.0,1.0,2.0,,1.0,,,,,,,25.0,,,0.5,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.5454545454545454,,,0.7058823529411765,,,0.6944444444444444,,,0.35294117647058826,0.09090909090909091,0.125,,0.25,,1.0,0.2,0.3333333333333333,,0.5555555555555556,0.14285714285714285,,,,1.0,1.0,1.0,0.2,1.0,96.75,,15.333333333333334,14.454545454545455,14.571428571428571,13.545454545454545,0.47058823529411764,0.625,0.7142857142857143,0.6,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,,0.058823529411764705,0.29411764705882354,0.6,0.6,0.3333333333333333,,,,,,,,,0.8235294117647058,0.6,0.5732882352941177,0.3616,,0.05555555555555555,0.08333333333333333,,,5.3999999999999995,24.983333333333334,,1.0,,6.0,,1.0,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628404-1630173,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Precious Achiuwa","Towns, Payne, Anunoby, Hart, Achiuwa",1626157-1626166-1628384-1628404-1630173,NYK,181.0,1,3.0,,7.0,7.0,2.0,4.0,1.0,14.0,,,,,,,,,,,1.0,,2.0,2.0,1.0,1.0,,,2.0,3.0,5.0,11.0,11.0,,,,1.0,1.0,,,1.0,1.0,,3.0,,,6.0,2.0,2.0,,,2.0,2.0,2.0,,,,6.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,2.0,3.0,6.0,,3.0,,,,,,,10.0,3.0,2.0,,,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,1.0,,1.5,0.9166666666666666,0.5,1.5,1.0,,,,0.5,,0.5,,1.0,1.0,0.6666666666666666,1.0,,,,,1.0,,,1.0,111.38121546961327,,13.428571428571429,12.428571428571429,12.857142857142858,12.285714285714286,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.55265,,0.5493,0.5,1.0,0.09090909090909091,0.2727272727272727,,24.633333333333336,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628404-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Miles McBride","Towns, Payne, Anunoby, Hart, McBride",1626157-1626166-1628384-1628404-1630540,NYK,1865.0,12,31.0,11.0,63.0,65.0,4.0,,7.0,128.0,19.0,31.0,5.0,8.0,1.0,4.0,2.0,8.0,1.0,2.0,9.0,2.0,7.0,18.0,1.0,1.0,22.0,41.0,9.0,27.0,7.0,78.0,67.0,5.0,8.0,3.0,,10.0,1.0,4.0,1.0,2.0,,5.0,24.0,20.0,24.0,18.0,7.0,4.0,12.0,8.0,20.0,6.0,11.0,1.0,,48.0,5.0,6.0,12.0,14.0,1.0,27.0,11.0,38.0,2.0,,2.0,1.0,2.0,2.0,,4.0,,,4.0,8.0,14.0,8.0,3.0,5.0,6.0,3.0,,3.0,8.0,4.0,68.0,5.0,4.0,0.5454545454545454,0.6,0.8888888888888888,0.3333333333333333,0.5,0.3333333333333333,0.5365853658536586,0.625,0.25,0.5220588235294118,0.45454545454545453,0.4166666666666667,0.5571428571428572,0.45454545454545453,0.4166666666666667,0.39705882352941174,0.0975609756097561,0.12903225806451613,,0.5,1.0,0.6666666666666666,0.3157894736842105,0.9230769230769231,0.2777777777777778,0.7647058823529411,0.2972972972972973,0.4166666666666667,0.16666666666666666,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,1.0,98.83109919571046,0.5,14.34920634920635,14.784615384615385,13.714285714285714,14.015384615384615,0.45588235294117646,0.6129032258064516,0.7037037037037037,0.5789473684210527,0.11764705882352941,0.25,0.25,0.5,0.029411764705882353,0.5,0.5,,0.1323529411764706,0.2647058823529412,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.7272727272727273,0.625,0.2,0.18181818181818182,0.6666666666666666,0.25,0.16666666666666666,1.0,0.8529411764705882,0.3888888888888889,0.6054705882352941,0.5931285714285714,0.6555166666666666,0.08571428571428572,0.11627906976744186,0.1282051282051282,0.0641025641025641,3.4804878048780483,25.107407407407408,0.06349206349206349,2.0,1.0,3.0,4.0,2.0,,2.0,,1.0,1.0,,,,0.42857142857142855,,0.2222222222222222,0.2222222222222222,1.0,0.09090909090909091,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.16666666666666666,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628404-1642278,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Tyler Kolek","Towns, Payne, Anunoby, Hart, Kolek",1626157-1626166-1628384-1628404-1642278,NYK,133.0,2,2.0,-4.0,5.0,7.0,,,1.0,12.0,,,,,,,,,,,,,,3.0,,,,,,3.0,2.0,2.0,6.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,1.0,3.0,,4.0,1.0,5.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,,1.0,3.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0.25,,,1.0,,,,0.5,,1.0,,0.5,0.3333333333333333,0.8,0.3333333333333333,,,0.3333333333333333,,1.0,1.0,0.5,,129.92481203007517,1.0,7.0,14.0,7.0,14.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.54675,,,0.25,1.0,,,,26.233333333333334,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628969-1628973,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Mikal Bridges, Jalen Brunson","Towns, Payne, Anunoby, Bridges, Brunson",1626157-1626166-1628384-1628969-1628973,NYK,400.0,4,7.0,3.0,14.0,14.0,,6.0,1.0,28.0,5.0,5.0,,,,,2.0,3.0,,,3.0,1.0,1.0,2.0,,,7.0,8.0,3.0,5.0,,23.0,20.0,,,1.0,,3.0,,,,,,,10.0,4.0,6.0,2.0,1.0,,5.0,2.0,7.0,,4.0,1.0,,16.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,,1.0,,,2.0,4.0,2.0,,,,,,,,,,20.0,,,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6,,0.6,0.875,,,0.8846153846153846,1.5,,0.8846153846153846,1.5,,0.38461538461538464,,,,,1.0,,,,0.5,,0.3333333333333333,,,,,,,,,100.8,,14.5,14.071428571428571,14.428571428571429,12.357142857142858,0.38461538461538464,1.0,1.0,0.8,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,,,0.23076923076923078,0.15384615384615385,0.5,0.5,,,,,1.0,,,,,0.7692307692307693,0.5,0.59715,,,,,0.13043478260869565,,4.5125,24.78,,2.0,,3.0,,2.0,,2.0,,,,1.0,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628969-1629013,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Mikal Bridges, Landry Shamet","Towns, Payne, Anunoby, Bridges, Shamet",1626157-1626166-1628384-1628969-1629013,NYK,82.0,2,1.0,,4.0,2.0,1.0,,1.0,6.0,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,0.5,,,,,,,,,,,,,,,,105.36585365853658,,14.0,13.0,13.75,13.0,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,0.5,,0.474575,,,,,,,10.5,24.9,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628969-1630173,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Mikal Bridges, Precious Achiuwa","Towns, Payne, Anunoby, Bridges, Achiuwa",1626157-1626166-1628384-1628969-1630173,NYK,88.0,1,1.0,-1.0,3.0,4.0,,,,7.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,2.0,,2.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,114.54545454545455,,11.333333333333334,13.5,11.333333333333334,13.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6029,,,0.5,0.5,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628384-1628969-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Mikal Bridges, Miles McBride","Towns, Payne, Anunoby, Bridges, McBride",1626157-1626166-1628384-1628969-1630540,NYK,2618.0,15,44.0,41.0,92.0,92.0,,4.0,14.0,184.0,17.0,26.0,4.0,4.0,,,12.0,18.0,3.0,4.0,17.0,4.0,13.0,32.0,,,32.0,48.0,21.0,49.0,11.0,138.0,97.0,6.0,8.0,5.0,2.0,20.0,,,,,,,28.0,36.0,54.0,32.0,13.0,5.0,14.0,18.0,32.0,11.0,10.0,4.0,,82.0,8.0,8.0,17.0,18.0,3.0,38.0,16.0,54.0,9.0,5.0,5.0,1.0,4.0,3.0,,8.0,3.0,,8.0,14.0,15.0,17.0,5.0,10.0,4.0,2.0,,2.0,4.0,3.0,118.0,,,0.4375,0.5,0.8571428571428571,0.42857142857142855,,0.42857142857142855,0.6666666666666666,0.75,,0.654639175257732,0.6923076923076923,,0.6715686274509803,0.7692307692307693,,0.5051546391752577,0.10416666666666667,0.07692307692307693,0.16666666666666666,0.625,1.0,0.6923076923076923,0.5,0.85,0.2857142857142857,0.7608695652173914,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.21052631578947367,0.6,0.75,0.75,0.9230769230769231,0.7142857142857143,101.20702826585179,0.75,14.641304347826088,13.815217391304348,14.097826086956522,13.434782608695652,0.26804123711340205,0.6538461538461539,0.7083333333333334,0.5882352941176471,0.18556701030927836,0.6666666666666666,0.8,0.3333333333333333,0.041237113402061855,0.75,0.75,,0.17525773195876287,0.32989690721649484,0.40625,0.40625,0.8461538461538461,0.3076923076923077,1.0,0.25,0.3076923076923077,,,,,0.7731958762886598,0.40625,0.5607592783505154,0.5572428571428572,,0.10784313725490197,0.18867924528301888,0.14492753623188406,,5.458333333333333,25.16938775510204,,8.0,1.0,9.0,8.0,7.0,3.0,4.0,,,1.0,,1.0,,0.4444444444444444,0.07692307692307693,0.47058823529411764,0.47058823529411764,0.875,0.07692307692307693,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.02040816326530612,1.0,2.0,0.4,0.25,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
